Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A05_547376
Composite Element REF	Signal
EIF3J	7.15598876702458
PPP2R2A	7.5719788383253
CPA3	4.42876805688898
PVALB	3.3826591162773
BCAT2	6.44377585730612
MFN1	6.88467760881938
F10	3.14163163719377
FAM134C	7.40575018777898
SNX11	6.97074794431477
COMP	7.5084775104946
GPR177	7.90056420191639
TAL1	3.08801275718127
ACSL1	6.92478061498045
ABCC5	5.39838894927068
HCFC2	4.43192461794025
TCAP	3.32898356652666
ABL1	8.07695419567023
RBBP7	9.93345113955808
PTPRG	5.52737057237216
NCOR1	6.43011305286502
MOCOS	5.99964360793089
C14orf93	4.20346988583056
PRDM10	4.3642138890758
TNRC15	6.47695356656158
SPINK4	3.71690589192788
TXNRD1	8.7199735430037
UBE2H	7.85398271059767
BRDT	2.69098319130506
SLC16A4	4.73704491038443
VIP	2.75238636374338
CALCR	3.10297125556448
CCNE2	4.14402693933733
SLC6A8	5.55903031359354
LILRA1	3.44026025518829
MC2R	3.37487498169547
MBTD1	5.24793055481778
USP33	6.52975330736795
PPP1CB	8.46903176065628
C15orf39	4.98710758647295
ABHD8	3.66046395624499
MAP3K12	5.50952482879904
PAAF1	7.05711007621676
ARF5	6.98741547627379
CCT3	9.50668263685236
SLC3A2	6.95841704222288
PIWIL2	3.25053798312039
RAD50	5.87254093634926
IER5	8.29229185947272
SYNE1	3.87250214101168
MBTPS2	4.64190026103697
MVK	4.66651127772679
TSPYL1	9.63360712804215
NCL	9.32291961243441
PSMD10	8.78432681943805
MOBP	3.21545316287191
GUF1	4.16738062620695
WDR44	7.03280749270033
HRH1	4.78302609443719
HIST1H3C	3.50026080539581
C5orf30	5.64253046139327
RASGRP3	4.23879714352999
RNPEP	7.74719072107637
PRKRIP1	5.5281594507574
MED21	7.41140236968179
GRPR	3.74268145054358
SYT11	5.31405032078148
NTSR2	3.39805239150708
Gcom1	5.82529325293961
SPTBN2	4.03159402682786
LRMP	3.53665096750141
HTRA1	9.68815008291838
RNF111	7.29472744867868
SLC26A2	6.77403507801468
WISP1	3.67082791937213
ATP2B4	6.7856041245251
FLJ10769	7.09119904672499
PTH	2.66843977207952
KIAA0895	5.61509851466459
CHST12	6.55837364855901
RAB22A	6.55891766026842
TARDBP	7.2298943229484
RANBP5	6.24620057099555
P2RY10	2.83706195977666
STAU1	9.21529629054248
NME5	6.6554474150412
DDX21	9.19343406904557
CHMP1A	6.05801386027359
BARX1	2.83346824273819
HDAC11	4.46564262589596
NOLA2	7.45772090961466
MTO1	6.69851105967753
DHX29	5.77050571769884
HADHB	9.3406225883458
ADAR	10.2745846076382
SF4	6.12612593397695
PLXNB2	6.5810548123042
P2RX1	3.53085791355751
SLC15A3	5.92846198996604
GAS2	3.32226294064370
EN2	3.09769749899414
NUMB	5.38295985015061
C14orf172	4.86033360140054
TNIP1	7.19785229002476
INHBE	3.23934067732838
TM9SF2	9.02872592441195
PSKH1	4.66323179650754
NSFL1C	7.93182778030155
RHOG	7.92488805509229
HBB	6.5978416069448
MED15	4.90221123248889
HEY1	4.45396222218668
KNG1	3.23059029856491
CASR	3.41739659026424
ITGAX	3.86271065614342
CANT1	7.33154953298402
C6orf66	7.4079055365407
UNC50	8.1619339228706
C21orf33	7.24675668748658
IRF2	5.9800272811985
HEATR6	5.67178906820812
GNG7	4.08036994630744
RUNX2	3.16382439381141
PGR	2.89565848166720
SOX1	3.15011743055779
CROCCL1	6.21880428679617
BRE	6.70111362687506
SRPX	6.89966328531841
MBNL3	4.02124111436829
ODC1	9.85341588398904
SDC3	6.0646843890284
NR2F6	4.71925751569962
ADORA2B	3.89454219477064
ZRSR1	2.95970705874671
ZFYVE16	6.08700808792387
RPUSD2	5.31558907971568
SYNJ2BP	6.20678500106408
POLE	5.1080362425524
E2F2	2.83959008300871
C14orf173	5.68464633162895
THRA	3.94973090645971
MAPK11	3.74025119019397
TBC1D22A	6.28440292706607
PTGES2	5.77007021780098
HIP1R	5.05625385949383
ENO3	3.37415197662104
COL4A6	3.33327616506385
TOMM70A	8.0196550292167
IRGC	3.24766969746661
NAB1	5.29059362261925
DET1	6.07665774146418
TRPM3	3.12440138828477
ZNF532	7.9401834579124
RAP2A	5.89238504067311
PLG	3.27117560903086
FECH	5.67673661600154
CRIP1	9.6797221233917
AZIN1	7.83850196425072
SLC7A7	5.92122323891704
CA8	3.9638944412574
IL10RA	5.3459731276687
CDC42EP4	6.19714078670209
C16orf58	6.11418793580935
ARG2	3.68275128680392
NOL7	8.15419942783637
JARID1A	6.10328060388444
PANK2	8.13065241011096
ASH2L	7.5340009815389
ICAM3	5.91134955983184
TMEM16C	2.95907360678685
MDS1	3.59904632845263
CABYR	3.41787401356282
SLC1A3	7.93794711975447
RNF139	9.64562666186054
ADAM8	4.07950919816291
SFTPC	3.66243868602159
BCL7B	5.08508031140575
MAN2B2	7.57262460001838
PCDHGA11	2.84992808694831
RGS12	3.48373042522645
EIF1AY	3.2235119869796
NUDT13	3.43330947052140
ARL6IP4	7.37811674997056
RPL35A	11.426290863832
CCDC21	4.90394140579689
RAB40C	3.47337912848025
EMR3	3.01304165353054
PRRG3	3.2547587586993
LRCH1	3.00534459584349
SAA4	3.66361619119551
RAPGEF5	5.40686024103991
ZCCHC2	5.98702585320739
CLIP3	6.23045324123021
MAP4K2	3.53163061118427
C20orf30	8.63317739540786
SULF1	8.15646626966443
C11orf48	8.16963695907692
PRDM5	3.15110807613649
ELOVL1	7.46645303540472
PPP4R2	7.41230520495527
KCNV1	2.71743137477447
ACP1	8.40310748933224
SIGLEC5	3.97877521176319
ZMYM2	5.57031631792129
C19orf61	5.05268279980204
DAGLA	3.60684423536063
GPR32	3.60236382028125
EDG7	4.45018012128181
NEUROD6	4.1540660459494
NEURL	3.64954674110778
SLC2A4RG	6.63173847826467
LPL	4.8126744031513
CA5B	3.92912320382937
MPHOSPH9	5.07134058602835
CLEC2D	3.06281445904876
HMG2L1	6.5400628680442
GRRP1	3.20252950802247
HCN4	3.67003292194597
CD8B	3.3015372216646
HIST1H3D	4.33638056670874
TGM4	3.14422552550443
SLC6A12	3.54409741290685
CD84	3.67138686753665
TBC1D15	7.82693159255233
RASA1	7.38862670830304
PHKG1	3.34037891606019
MAGEA11	2.89892654121362
NONO	8.9596532942359
IMPA1	7.51898456979083
SH3BP1	3.35993959674974
RARRES1	7.64509635319187
NPM3	4.47488589891004
CLEC5A	4.80938760193503
B3GNTL1	4.05400308301134
ITCH	5.39925197393373
MGAT3	3.46358448896841
ARPC5L	8.60380086012578
KLHL26	5.26345518601157
MBP	4.54172456577292
SIM2	3.04839391007079
RPP25	4.61244975299955
SLC2A2	2.77073143218133
EXO1	4.58913918174668
SOSTDC1	3.77505903983825
HRC	2.93643090477036
TRIM48	2.96274662153794
KIRREL	6.05225111706967
PIK3R1	5.81873097612926
HOXC11	3.6868485380175
MAF	4.81673183393722
DOK5	9.82431065688977
HELZ	6.61306056386727
ZMIZ2	5.42818354045219
SLC46A3	6.17281508222695
ADRB3	3.63438333796192
PTRH2	7.97968685099978
DMD	3.75103555844273
STAMBP	7.8082750797022
KRTAP2-4	3.37317209143798
ADCY2	3.31154170669487
MS4A12	3.13970700171827
TCF20	4.93354974187595
KLHL20	4.49793465266502
SRM	6.79581999909575
OTC	3.55760965419017
ABCB11	2.91798032377191
KCNC2	3.00386082737557
CDH19	3.22527908569414
SSH3	6.25542325063246
ZNF135	4.26434938765230
FLJ12529	7.40896069684499
PER1	5.16169747816491
KLC2	5.00081960843899
HDAC1	8.60185022848204
FAM128A	7.816451289469
FNDC3B	8.36308135052886
MTCP1	6.63214300669652
GPR63	3.37864597513636
FLJ21986	3.83579898108
LMCD1	7.03200603009495
MICAL1	4.3683789691163
BLZF1	4.60690160226285
IQCA	4.83506185309682
PCDHGC3	3.4324277173097
ATRNL1	2.90884739362745
CAV2	6.00617076439674
SAC	3.01847306442758
DUS1L	6.21820225003915
NEK9	4.51853394320702
WARS2	5.02580903144324
DDO	3.43295752183544
MARCO	4.24598131288147
DCHS1	4.67005010811856
TOMM40	6.22005795750056
RP6-213H19.1	7.4745531086326
TUBGCP5	3.96579106489018
IGSF6	4.52276636931302
TPPP	3.28796201181943
SEPT11	5.46792141945331
ADNP	8.59395752800895
UST	3.57518005726866
C13orf34	4.72076466567797
GSTM5	4.1585858060515
BTD	5.24166332365545
PDCD1LG2	2.82979859596178
SNRPB2	9.192902147603
APOA4	3.28149187737954
APBA3	4.36816978791337
CUTL1	6.79186387945791
PMS1	6.81114515373173
EIF3E	11.1537789935071
IL9	3.30586720388089
HOXA11	3.16666710822199
NARG1	7.72911576436034
RPL31	8.6626778274239
RAB28	4.17698893135515
LY9	3.05968525246767
TFCP2	6.52394080652213
ATP2B3	3.01893551059920
KDELR2	8.60969750484791
TLE4	5.3947484202165
FLJ43806	3.34145760752205
TLK2	6.60490337109837
PKP3	6.18093805694167
CIR	5.46892751219307
RPN2	10.8332176733
SH3GL2	2.88606260263004
CTSO	7.66295885754074
SFMBT1	5.40151561145192
WDR57	6.8698508791612
SDF2L1	5.64933260689592
IGFBP3	8.36249943100378
FER1L3	9.00067951538379
DEK	9.81465521588456
C20orf43	7.80635019359891
ARHGAP24	3.25339855761309
ALB	2.99178832226593
SORBS3	4.33299151753459
C4BPA	3.88422614650687
UPF2	7.31462611303083
AGBL2	3.22892714097229
C1QA	7.76236743882433
DOPEY1	5.99833355793454
TERF1	7.21011972350635
KIF22	4.59366500805043
DNTT	2.8648823867847
C10orf6	4.67575819552186
C11orf41	3.44462429320009
NINJ1	6.94542159916374
SEC61A2	4.34774787045046
HNRPF	7.69456087266801
COL11A1	8.94480399998671
HIST1H1D	5.35974754993012
UCP3	3.38936495039994
MYL6B	7.58575455000614
UBAP2	7.88891684078972
TREM1	5.11573664976533
CKMT2	4.4580027673679
HLA-C	11.5871055319211
SLC13A3	3.70456109184334
PLA2G12A	6.17970882663396
SPRED2	4.30820721921871
SCN10A	3.43676122317334
TIMP4	4.16295627688192
PITPNC1	5.78856292122451
SLIT2	6.66488429292233
RSF1	6.49244013329364
POU3F3	2.75153782779704
LIN7C	6.3331063389555
NKX2-2	2.82108436020076
DPPA4	2.66516370059368
ZNF804A	3.05290431251311
CCIN	3.48660796262728
SLC25A31	2.63801634824416
KCNMB4	8.96511817005635
FUT2	4.70698358500858
RABL5	5.54317900407582
FZD4	6.71825326744599
GALNS	6.5964046446831
PNMA3	3.46803817412707
STX6	5.41051113199087
HIST1H1C	8.33628916374546
CIDEB	4.28688963975898
CASP4	7.43112697277185
PDK3	3.59555616627172
WIT1	5.94420365532682
TPR	6.97702726705312
MTX2	8.25102812205805
HIST1H2BH	5.50953666811676
BRD3	7.8959211750321
HIST1H2BO	3.64126934420957
SERPINA3	6.37553001650128
UBXD6	6.01479436427338
HOXB7	3.86485840030999
C7orf23	5.53379750126434
KIAA0143	9.37254919587102
KCNJ16	3.22349607856224
STAB2	3.55105107177685
TNPO2	4.94055394742868
CENTG1	3.28309132117097
IRF9	8.76793508303137
MCPH1	3.32647241678217
FABP2	3.12703098018310
C9orf3	8.2638898231979
FBXL4	6.2546856761699
LBH	7.61512198202749
MYO1D	5.22554019835588
PTDSS2	5.65354978867239
BMP2K	4.4141522910315
NFU1	8.10933092467563
UGT8	3.82621125884683
SLC25A23	4.52250287212613
MAPK4	3.22601963994997
HINT1	9.8919979856524
GLP2R	2.99901945173508
WNT7B	3.60991760306078
SETD4	5.24875786013018
CHCHD2	11.1687997197311
DYNLT3	8.77587196105378
FKBP11	6.61968255569708
NDP	4.98165664070856
RHOBTB1	5.12891313804173
FLII	6.28500238758553
SLC4A4	3.37362256022198
RPL38	9.25684113553971
HTF9C	4.47620504238127
RPS16	13.0237093522879
AP2A2	5.72842917391111
CHPF	5.97943077781448
CSNK2A1	7.68820825553094
MAP7D1	6.81372141033778
FKBP6	3.28584807010710
ZNF214	4.06854492125175
DDX56	6.74287929149884
TWIST1	5.98526364461736
EPO	3.16820522041287
MRPS18B	8.00032673003624
ZNF682	2.64262608586057
AOX1	3.75830720018838
RPL14	9.57436312210885
CYR61	8.67650420571292
JRKL	6.80780859009107
DTNA	3.42059789015625
MAFF	8.35300827340847
LOC51136	3.84569380758183
TMOD3	4.68766251489175
LY96	5.35470929403287
EEA1	4.61785326439087
KLK3	3.32360704409585
IL1R1	6.19480388650834
HRSP12	6.83117153008132
KTN1	9.1708239230673
LOH11CR2A	6.97380735438239
ARL5A	8.85301194601038
MAB21L1	3.33047174826098
C20orf59	4.28577682781291
ADAM2	2.79305939820154
PHKB	6.06332002675032
CCT6A	8.39424679295321
TBC1D8B	3.83518091011746
FAM13A1	5.48492587759029
EHHADH	5.51879204438059
LAPTM4B	12.1299314914655
TMEM147	8.956496070307
ITGB5	6.99610510150238
YIPF3	8.14091275389988
FKBP2	8.34887238454461
XPO7	5.49289091724739
GPR75	3.17145888247758
NR1D1	5.77094431138206
TRIM5	5.84622072335678
TMEM110	4.48299070105589
APOC1	7.51476750013695
RNASE4	5.59477893323659
PARD6B	2.95349125336720
ARID1A	6.83252220199543
NEK2	5.66023228309267
RRAGB	5.13533885916206
PCDHGA3	3.34605850702139
HIST2H2BE	7.23614429732595
RCN2	8.80129648829899
STARD7	9.5014089913116
SHMT2	7.96313641636167
MLYCD	5.22528438196979
KIAA1751	2.98231890780817
NDUFA5	8.60107003042797
THAP9	3.01670917977791
FLVCR2	3.85546087442126
RP11-217H1.1	7.93540850730608
AP1S1	5.36535808888108
NCLN	4.69491640033706
SDHA	8.28791186343095
SMAD6	4.31219690374488
SAV1	6.01144635268202
SAT1	9.62833706639499
ADAMTS7	3.38005567715633
RPP38	7.15692109287327
RCBTB2	5.28482720597291
VEGFB	5.20680109482272
COLQ	3.44418888746087
RBMS1	7.92737614335724
NRXN2	3.43905332974119
WBSCR16	5.81838196740371
DRG2	4.85485488014451
KLRB1	3.53736309758644
DNASE2B	2.93452936569603
SAFB	4.80554226595937
MAPK8IP1	4.07788327783861
RFX2	3.43936726808783
MLLT4	3.74509018032203
ANKZF1	5.64400433490298
DUSP8	4.1630496709802
C19orf50	4.94210056901344
MEF2C	4.73433595769832
SENP5	5.24970692486382
NFKBIL2	3.47351042990057
LBR	6.3723604147121
CBFA2T3	3.23026588404458
AFF3	3.23563680519363
IL2RG	4.41952227821552
CCDC51	7.56642212665413
COG7	6.23076940627826
MYB	5.05326436389357
KLF3	4.92602130544545
PLXNA3	5.73168374029633
KCTD14	6.39846997762512
FZR1	3.68659349500325
XRCC2	5.31018866806911
SLC44A4	7.37016776143825
ESPL1	6.65601540889682
MMS19	6.6191083589563
GMPR2	6.7792442400971
ST8SIA5	3.17179053268532
TBC1D19	5.4078435738798
CHPT1	6.53145416365281
ERBB4	3.3365602227197
TSPAN32	3.75983130682314
MAP4	6.92483995262503
ACTR3	10.0238932385474
UGCG	8.22486562195541
GPHN	3.96943869470276
ZAP70	3.21940607242799
SLC6A2	3.645516833711
LPP	6.79233217612618
PTPRCAP	4.45730760232746
IL12RB1	3.74877307755122
HIVEP1	6.32290641318094
ATRX	5.44299536646519
EIF4EBP2	7.54278486707575
DFFB	3.53274887941538
DMRT1	3.32315539125166
CHST8	4.34666224244754
HSPB6	3.49075847404041
C14orf109	6.79690652778369
IER2	8.55214536177705
NMB	5.37596914758326
COX5A	10.3874118122352
EIF6	8.67938710171359
AIFM1	7.70603453755476
WWC2	5.14412623583779
GSTA1	5.41726201281542
POLR2L	8.43260727123014
MRPL4	6.32006893450421
SEMG1	2.56766310868700
MPPED2	5.36852977394493
FLJ21062	3.95470786252133
TRAF3IP2	6.52375073579097
EPB41L4A	3.39894144365528
LILRA4	3.2008436911165
LAMA2	3.7474205223883
TAF4B	3.48509213468077
RLBP1	3.07347313463637
SLTM	7.8550587447231
CD300C	3.61337289857648
FLJ10404	5.51147169440024
RTDR1	4.45559499840821
MALT1	5.82249828454589
ARVCF	4.11778369739854
RENBP	3.92737858498806
ATXN7L1	2.95791424094444
NID1	5.93976562445931
TUBGCP3	4.86336762347781
ZNF783	4.57611385648315
ITIH5	7.0545776569266
ZNF85	5.07867024754917
MMP13	4.30945539809757
KIAA0329	4.77855042336504
C8A	3.7180602797574
MGC87042	3.12246056469928
HOXC13	3.35043152798142
CLGN	5.45073905918406
SLC25A37	3.72370655946809
SMARCC2	7.42581890678613
TFDP2	6.53160967181009
POLI	5.98688172414008
HCP5	6.26445362497151
UCN	3.33672392312112
ZNF764	4.16036294539474
USF2	6.02015406930991
C20orf24	10.8339014244375
FHL3	4.72031169429977
SPATA5L1	5.30729351770611
JMJD3	5.50498660381028
MMRN2	5.73723228021083
DSP	10.7953447074258
NDST1	4.15976280322459
ZNF248	4.38255978118627
PELP1	6.04528606872309
MBL2	3.16107312710701
ZNF230	4.85058126683209
RNF41	5.910052068501
THOC5	4.8264749768511
MSN	9.22738781929574
SLC9A5	3.23919293800441
SERINC3	8.15512565124978
ZNF434	4.56461539730934
MUSK	2.69118452175873
SMARCD1	4.6743923991265
C11orf75	6.67950984464695
ZFP106	7.00575936658564
GTF2E1	6.49174999477927
RY1	7.2174590023533
ATAD2B	4.49638070064938
DDOST	9.33391542749252
ARHGAP17	6.04680960933283
GPNMB	9.1739556837824
TTF2	4.86971968456334
SFPQ	7.66320953322562
GFRA4	3.19745548722487
TIGD6	3.50951625127347
SLC39A14	7.4078010540289
AKR1B10	4.93396424813042
NGRN	8.98388811827997
RGS16	6.58697180734403
URB1	5.04560453608159
GPR137B	7.38839731797209
MECP2	5.65698625544145
PSMA1	10.5314422648632
TOP3B	3.44033351569320
NFATC4	4.20115698663602
RAB7L1	5.12489308678259
CSN3	3.42464852467026
NOS1	3.77561982463686
CA14	3.85613217172323
BMPR1A	7.01710693021265
YBX2	4.51789353286096
PRL	2.95352961818528
SNRP70	7.28034713734283
C6orf130	7.54640383412779
KIAA1166	4.43975138494655
FUBP3	7.37613638784182
STAG2	8.0790529073132
ACACA	6.75258726776462
ABCG1	4.47739784999419
ATOH1	3.20029638286095
ODF1	3.41889952731506
TMEM127	6.97140234311708
CD55	8.46620618823542
PLN	3.85406244435765
RPS23	12.4815012449937
LYPLA1	9.00956690509692
PRDM9	3.43417681092084
SSX2	4.12096697615999
PLUNC	3.28334076503400
SYNGR3	4.38219404246397
EML1	4.52185128514684
LNPEP	3.59005953645392
SMAD3	4.50502635374175
NUP93	7.06954400668094
HISPPD1	5.88206955106073
HNRPUL2	5.25634389683584
YARS2	5.58469693506758
TBC1D12	4.991545632871
ZCCHC4	3.81419626246046
FBXO22	3.69057543770378
C16orf24	4.7727831182012
ZNF669	5.02696407293432
PTGDR	2.81065870666155
DDX27	7.74057299117447
KIAA0409	5.62006574879684
ASB8	6.0270039087442
MEPE	3.73548712752958
PLP2	8.98685282717584
COQ7	5.10831993746293
CHMP5	9.62328797243386
CACNB3	6.33846913264023
C10orf84	3.71636776152692
SPO11	3.27316883499226
NEDD4	3.91596414990528
THAP11	6.07434173748483
ZNF43	5.33394708300138
KRT13	3.84750242903093
NEK4	6.62920885335736
MRPL19	7.47119740526113
RBBP9	3.92140368170081
PRKAR2A	5.81011245916105
IHPK1	6.36931950995865
ATP6V0B	9.26299490661093
CACNA1E	3.12811140828433
CEACAM8	2.79600741734227
PEX14	6.2718415582517
BXDC5	7.99016370503049
ZBTB38	7.50533219767715
PAFAH1B1	7.43363548462249
PCTK2	5.37481887885678
LRRC16	4.89309836941962
OSTF1	6.88997168909805
KIAA0323	6.60117286433557
FYCO1	7.07052356638943
TXNDC13	8.2077488197772
PLTP	7.66891419144192
SLC25A1	6.54206525097637
EZH2	5.07896742829771
PLEKHB1	6.46327452954257
GRB7	6.87003569836603
ZFP37	3.81133960823972
MRPL33	9.0876353801145
C9orf27	2.93164385800707
PELO	7.09062256443162
ARMC1	7.6528665217331
ZNF154	3.44130886939250
C3orf64	4.00920603329958
FLJ10357	5.42762397703212
PON1	3.32541032128548
SYT5	3.34824728235463
TMEM66	9.1130443909982
ATP4A	2.91525419791121
HBEGF	4.71829361805482
PI4KA	6.82145928439156
LEPRE1	5.28494677219848
POU2AF1	3.50197733755000
MRPL12	7.53941857398756
GNPDA1	7.39576056381446
RASAL1	4.82131271348073
ZC3H3	6.18660907733594
DDAH1	7.94859198634967
MGAT1	6.91202761854587
TIPARP	7.8861663584502
UGT2B15	3.09199363330000
DNASE1L3	3.10490007693742
CHEK1	4.89204376678652
ZNF8	4.38083754572082
TXNDC1	6.8785938327113
CKB	7.01499879366144
RTN3	9.30510278028045
IPO8	3.95637713219276
FZD2	6.15745503400502
PART1	4.95668624456218
PSMB6	9.14615626870929
MAP3K14	4.07398756229836
PCDHB8	3.22480837511008
PHC3	3.27892156058171
PPP1R8	6.01622051055417
NOVA2	3.1346379816746
TNFRSF11B	7.6866655142307
GOLPH3	8.86264416739067
LOC51233	3.8004889833366
GGTLA4	3.36830049641093
PDE6D	6.17762863472908
TTLL1	4.90932638082297
ZNF117	4.11710420805699
NKRF	6.90569319131078
CLK2	7.27967249458515
TNFSF15	3.69806705346617
DUSP2	5.71517399066592
HSD17B11	6.93639639617629
SECISBP2	5.61457326236634
PPAP2C	6.5388019307094
GABRR2	3.45545691389257
LOC51145	2.88528657029396
PIK3C3	7.95944776799936
DHDDS	6.1218362244488
CTSW	3.60590661823466
NEFM	3.07400520776967
TNNC2	3.6722678916937
ANKRD28	5.48945784434915
MRPL28	6.33952560288955
STMN3	3.29103379628342
SYN1	3.44289908805873
RAB14	6.56385167708273
PIGV	6.78089474761184
CDK2AP2	7.71092558689682
ZIM2	3.52454506268069
APBB1	4.29870238160067
SND1	7.28035478422415
C1orf123	7.38922681320249
B4GALT1	3.54545708011165
CHD3	5.57361610208423
RNASE2	3.96249105378698
BCAP31	9.4360046408956
SLC25A44	5.82199901578504
CXXC1	7.23724979292595
PIB5PA	4.23628344311851
CD40	5.24878955875377
FAT2	3.59969768116638
DYNC1LI2	5.19498914495474
GDI1	7.88311589500568
ZNF81	2.83991651239842
VSNL1	3.93777097896607
PIH1D1	7.69152512169166
KRTAP5-9	3.67037995648587
FLJ10081	3.69672116305299
CS	9.14559838376215
ZNF318	5.43920859506186
IGFBP7	11.2172226089727
ZNF609	4.74903117737983
SIRT4	3.62896409880317
SCN4A	3.80069959023827
ARHGAP4	3.5308102981351
EHMT2	5.94976910428965
UFD1L	8.4595391819581
EXOSC10	7.13863381988754
ECE2	3.26044537905909
ERMP1	7.30475432034884
OVGP1	4.07331622057184
GTPBP3	5.4115633546424
FAM82C	7.42870327847632
PACS2	5.16029307761364
C19orf36	3.3714092249607
UNC84A	8.53637718748794
ARL4C	7.42879067115283
SCD5	4.12956413696406
ATG4B	6.21262298901926
LASS6	8.19260646732062
LSG1	7.3689757016456
MAL	5.67539242243113
GPR22	2.93014609232065
WDR5B	6.59039562297896
GALR1	2.74719051615472
AQP4	2.98518059050882
C17orf60	3.54418186206182
HDAC7A	5.65526571460225
GRIN2C	3.22990678807234
ARMC8	4.84304387452021
SLC47A1	3.31964897012009
DMPK	4.00375962524449
CCRN4L	3.62626883179226
CBR4	6.11129696290669
KIFC1	6.50369935032183
LHX5	2.91174215416998
SMC1A	6.5940227016262
LPXN	6.00608924775575
TRPC7	2.74221299888544
SERPINA1	7.25933367025217
SMYD5	5.29951673734435
RPS13	12.1119678933593
CRHR2	3.35955909672822
TUSC2	5.60385970612678
PRKAA1	4.6582247781414
FADS2	5.39420530996488
ENAH	7.84961565424224
PRO1768	3.01814260643066
KIR3DL2	3.13933385235501
APBA2BP	6.35452542749847
ATP2C1	5.9796139410563
ALDH1A2	3.73675359277491
RNF103	8.00189967299082
AHCY	9.28054523513651
CROT	5.19584721377777
PABPC3	9.1917592673862
ALG12	4.26196189609518
EGR1	8.70055570916148
THSD1	3.90553042030161
CCL17	3.42534833211753
BZRPL1	3.2234362731277
KHK	3.53180644234646
ESRRG	5.44284481001458
SLC12A2	6.31415628491527
CNGA1	4.29221826615446
RDH5	4.80592971059133
CD58	5.67927175894159
PTGFR	2.98269257229752
CCDC48	3.26973423141373
CCDC76	5.29640178369628
CDR2	6.22585229469705
ZIC4	3.4372686087281
SELE	3.02450968704968
OR1G1	3.42868079061547
EXOSC9	5.89380699534168
PSMC6	9.12817278089977
ABCB1	2.90745779753258
GPR12	3.40319631623653
KIAA0196	8.03852486370177
PCDHA2	2.83071577108344
SSR3	6.87228982843653
MSI1	3.60949867759672
TRAT1	2.88057936801242
CC2D1A	4.78947882091219
PLAGL1	4.76784711101628
LLGL1	3.70197774586189
KLF6	7.18381602322437
MTF1	5.13810130539034
RNF2	4.88222696624953
tcag7.1314	4.83702951545752
NR5A1	2.93974545136349
THBD	5.42370248295648
ABCD2	2.73330925717904
ITGB7	4.03638845104246
DNAJC7	6.8375978112704
CCDC81	3.43061831547156
TM2D3	8.25919313753868
HUWE1	5.36686298477049
CDH17	3.27320270571661
CD180	3.4303638557413
FAAH	4.16216079956156
IL17A	2.83618850056427
POLA1	6.26205827478469
TMPO	5.79362910547749
LYRM5	7.57534835194625
GNAT3	2.84431585595565
TM7SF2	6.81483052434885
FLOT2	5.28705893306169
MAP4K1	7.88984500322627
HDGFRP3	5.91125372645498
RRAS2	7.21510473207485
OXCT1	6.36941976085747
LTBP2	8.34424740905145
ARPC5	10.0520533921077
SV2B	3.46878796402106
ZDHHC4	7.17490587758059
CYP2A6	4.10963094260683
PDE9A	4.40868761872132
ABCA8	6.00951513784231
NDUFS2	9.4177034314146
UBR5	7.84230919288653
FLJ22662	6.137489327294
GP6	3.9921393107161
CRYBA2	2.90009031398289
LEF1	4.93734903342914
ZNF20	5.59858959319841
CTPS	6.41195197201034
EPS8L1	6.61360502582018
EYA1	2.81033314059153
SERPINB2	3.676618155991
MAPK14	5.86268464739450
GTF2F2	4.56420730044339
ZNHIT4	4.3394899919117
