Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D01_458642
Composite Element REF	Signal
NAP1L1	9.4060867718169
ECT2	7.2774432088297
CACNA2D2	5.9763464819457
PTDSS1	8.13221714112368
DOCK6	3.80977911716231
SLC38A6	3.79934714252871
C10orf119	5.956806840688
CCR4	3.54813952568113
COX6A1	10.6502307050783
B3GALT2	2.73883661791485
CD14	7.99017071796246
ABCC9	3.21175375549687
SNAP29	6.92918037614588
TRIP6	7.51356231751028
HMGCR	5.95464379531667
CDH3	8.53440191879606
KLHDC8A	3.94332359801286
IFT74	5.23598878273703
C9orf116	5.5228994763553
EI24	8.15174604247477
CENTD1	5.17226817655039
RWDD2B	6.57056219344935
INSL6	3.06826904261198
HERC1	5.26680112117635
NPAS2	3.55212272403854
NR3C2	4.7186642472775
DOCK1	5.41841909751351
FAM63A	4.81292797840184
FAM111A	7.05066407480487
INPP5F	5.86170789229591
MYBL1	4.70911432116922
HOXB1	3.58308839291667
CRADD	5.5053330458071
EMCN	3.66008155042752
DUSP12	6.98697934473872
CGREF1	3.44648399898532
BLNK	4.8592137144017
VASH2	4.01831599593857
PDZK1IP1	4.33471424377323
SKP1A	9.77891922419073
IL19	3.58915004245234
DOC2A	3.18009945869072
COPB2	9.64549000754713
CTR9	6.68604393617561
VIL1	3.12684812627579
CDC27	5.16543010010465
PTTG1IP	10.8100137791199
LECT1	3.55751734001518
COPS6	7.50936559261588
COL9A1	4.71891410174095
MCCC1	7.2865485965146
GPC4	6.51479012982793
VAC14	4.4025005108665
PSMD9	6.11577902863004
PPY	2.76389708869263
SRCAP	4.42887179850452
PPP1R13L	4.57579634948265
BPGM	6.08731731635514
TTC19	7.7533907062168
GFPT1	6.51404508945371
C1orf114	3.7320308587064
HMOX1	5.14259073388566
SLC27A6	3.91787218591891
MC4R	4.34952502200337
CALML5	3.03939233344142
MRPS10	7.52619629772921
PRR13	8.0360011819437
INS	3.19321175695809
CECR1	6.04515472837601
SERPINB8	3.65551019683226
FLT1	3.59467188431293
FEM1C	4.14658079443562
PPP2R4	6.0199227207233
PDIA2	3.05293763595832
TMED3	7.13898294145507
NUCKS1	5.85372283168426
EXT1	6.79735201354644
RCOR1	5.8708157433991
EBI3	3.46411768786452
SMAD2	7.16731599827963
ODZ3	3.27661501608692
POLS	7.386102590794
NXN	8.83898920988942
PPIH	8.58815966725889
FOXJ3	4.9571683914277
EIF5B	6.78087783147666
EIF2B4	6.76766367564637
C20orf121	5.59073973922999
CENPE	5.13020981378253
KIAA0415	4.09749593979003
CRABP2	9.93998768918564
TSPAN12	7.31921689099137
CXorf15	3.18507791597431
LOC57228	7.41168346746115
ACTR3B	6.31033014558392
ASL	6.28322021766265
GATA3	3.19895095116525
TFAM	6.55961946973905
PCDHA5	3.2585963676604
PARP12	7.58967251729346
PIGH	4.95685238281853
ENDOGL1	2.91339008563177
GTF2H1	5.98091660732947
MPZ	3.25521590896815
BIRC4	3.69263529400813
SSBP3	4.92442843433733
BPESC1	2.84555408090763
FOXC2	3.32424964281739
HS3ST3B1	3.08017457387319
GDNF	3.51501183387644
CTNS	5.31996698588381
KIAA0859	6.11369972730893
TRPC5	2.86072062596126
PMS2L3	5.1850879001696
TEP1	3.33647046561386
KIDINS220	7.41855716991526
CRH	3.24483619199939
CES3	4.09787588915171
ACP5	5.59184770863424
AMFR	5.18851263489547
CA4	3.18742592886119
PLCB4	4.75589723468569
MPHOSPH10	8.40464005927164
PGF	3.56370693642674
G3BP2	5.98726522662537
SR140	6.38369203325145
ISLR	5.33044726555338
HOXA2	4.20428545919497
PYGB	6.47836945930342
BAT1	9.49802647511948
TSC1	5.12783787498474
NARF	8.35826499431832
DKK3	4.56794644616761
UTP18	5.74355462402842
TSKS	3.06884173530558
DDX31	4.81772106719392
TULP1	3.52019026986898
TNRC4	3.53723534779002
ZNF430	6.71780348037801
POSTN	8.47522492199571
AASS	3.0436452897848
APOL5	3.55440874898641
PLA2G1B	3.68142802349156
FLJ11506	4.95272178785175
GTF2A2	9.2209070043788
RCHY1	6.13544157371062
CYP27B1	3.2966986425386
VPREB1	3.382060363727
MGC4294	3.46678433924305
TACC3	6.37484248740938
PDCL	5.78777664703257
DMXL2	5.56820652929799
LOC4951	3.77157822713444
EID1	8.06626348306236
MS4A4A	7.74354774181348
RBM14	5.25546589678645
MGC29506	3.93901086889979
PPP2R5B	4.47146597530002
TNFSF11	3.27406727843661
ATG2A	5.6614405136624
RPGRIP1L	4.31851398636154
SPOP	6.78458912006681
OSGIN1	3.57300858879964
PTPRF	7.58068342407789
ICMT	7.64926242799155
SEC24B	7.64941111549944
MAML1	6.0547218855881
POLL	4.69107576419342
FXR2	4.35892493043623
TYK2	5.26071470306372
MUC6	3.38293360438394
ADAM28	3.75449242303275
MYL3	3.4228886035773
NRL	3.39833479735032
PIP4K2A	4.99932807931988
TCL1A	3.63306506286163
MED7	4.81481488140283
MYLK	6.36774347067428
RRP1	5.22627870740417
TFAP4	4.49233157207913
CYP4F2	3.77352237170308
UNC5C	3.36848687876929
ARL4D	5.39420400133385
SH3BP5	7.3821952300774
AKAP6	3.58906704172131
CTLA4	3.54039578644889
ACSBG1	3.31017077433628
MTMR4	6.09178869347418
NECAP1	6.07497064154926
SLC25A17	4.95188514369328
POLR2F	6.5564034954651
PLA2G2D	3.31515108283052
WNT2	4.58703500749027
GLMN	5.71398185235988
MCM7	7.96566751885148
TRIM52	4.15102614205689
DCLRE1A	5.5912240811053
PDX1	3.30623904072992
UBQLN3	3.19243580287414
PRPF31	5.56856305236148
TLR7	3.63452980018959
SMAD1	7.36239829670813
CLCN1	3.20437920117486
RIOK2	5.82566271843012
CEACAM21	3.2445884198919
PDLIM4	4.07394932970347
STX18	6.90702459826656
CCPG1	4.65312070683764
SLC2A6	3.44279192175087
SORCS3	3.10597163200201
NOLA3	9.34124978044577
PDGFA	4.28052597878902
TRDMT1	4.45498198287101
CFL1	11.2226927700543
IL4	2.93093490672561
NAT2	3.3490099841091
CPSF6	6.3422205146346
PRG2	3.46944544965845
PIGQ	3.84554451009227
CLSTN3	4.51107736630992
KIAA0146	4.07548355631755
GBP1	7.82481796197326
CEP55	6.33210991437507
ZNF408	4.89767173513722
KRT20	3.07914733538531
EYA3	3.54842213692238
KRT38	3.43621273104493
WDR7	5.3082741678931
BLCAP	9.04688885737958
HLA-DPB1	7.4935840527436
SFI1	3.55466285354842
GNE	3.56736021716899
MGAT4C	3.15491990953450
CTSE	3.80694633170131
SLC35A2	4.85428021495343
TUSC3	7.65707569146052
GABRD	3.43098231648428
IARS	9.7677859011454
ARFIP1	5.58263829048966
SFRS9	9.3868316026574
CEP110	4.01848325206334
MYF6	2.89532066275536
MGST2	8.47279407258322
EVI2B	4.69035281335324
TRPV4	3.0686620143099
SLC25A11	6.2335912999146
EHD4	6.88768238925405
NOX5	4.32266206769093
NCKAP1L	4.15957650674287
EMP3	5.15516333649266
SYNCRIP	8.06977998754099
BPY2C	3.68585043993387
C1orf38	6.04538406616734
ZNF426	5.21244888734082
ELOVL2	3.16090699806677
ATP5J	10.2914231065950
CBX7	4.31858073427432
OSBPL1A	7.13241594736041
MED13	6.32235881272925
ZNF589	4.62343255111875
CHRNB3	3.17062132489103
GOLGA2	5.05322060553924
NIF3L1	8.30789563088246
TRA2A	6.7893326464079
F2R	4.76615611736475
PHF2	5.75496811518639
PID1	4.12387937667935
MTAP	3.934767352635
RFC1	5.54421134733432
C5orf3	4.75353016278116
ADORA3	3.98168207124773
ACTL7A	3.27994561914122
RAI2	6.35866582078496
MAP2K7	3.64236321350562
HYAL4	3.55793714657907
GZMB	4.06801903328805
FCGR3B	4.68184469561231
BMP1	4.30383383106075
CPNE6	3.19147404589159
SP2	3.87239270059935
DPF1	3.72980990963587
SMPD3	3.01533422658507
TMEM38B	3.65991120900372
CCDC56	8.64341265401817
NFE2L1	7.00555259574737
MRPS31	5.96797176371633
STIP1	7.48870426032579
MMP26	3.05210431882891
RASL11B	4.55931208349511
NT5DC2	6.40651267884758
HLA-G	7.29140273014088
LRP2	3.95194319915736
MTDH	7.36874010170395
HSP90AB1	10.7936238470592
PMAIP1	5.34551935513945
LMBR1L	4.76000335106197
SLC25A20	5.89591914169924
RSBN1	6.20298752198835
S100A2	8.1167932103678
C2	5.33049034937001
RHOT2	5.03599765931371
RALGPS2	3.37546107947283
EIF4EBP1	6.45573495069779
C2orf27	4.1713028033748
GCKR	3.70972593544860
FER	4.51067520476184
TRPC6	3.27007256904385
RGL2	6.8396956977733
ARPC1B	8.60562340583377
SNRK	6.99279687071511
UTP6	7.26131963737344
DNM2	4.05019557778514
GCS1	5.88657991176049
EHMT1	3.21458770837751
GLDC	9.07558768415043
FBP1	4.11396276380876
VARS	4.6883507418377
PLA2G7	5.01592644711514
RAX	3.07990855804225
TERT	3.70708440766493
CCL1	3.07521585780127
FUCA1	8.37308989525196
ALS2CR8	3.04129953450112
CXorf21	4.3797284296281
KCMF1	9.97751567880103
MFAP2	9.206395715844
OXCT2	3.88319832402307
WWC3	5.48888858780727
SOCS1	3.69057479833406
IL17RA	4.38331273680141
C14orf115	3.96962497509462
ST5	6.43830518350752
STRA6	4.9951594339659
MPP5	4.88167561123340
SPA17	7.0456608563257
C21orf7	3.81437925500049
FLJ10986	4.76733715146922
LHFP	5.06165926936187
CAMK4	3.51013237445339
GALNT14	4.7369988896232
CXorf27	3.12841619989306
CLPX	6.61692614146343
NPLOC4	7.2809637140203
PJA1	8.10388917955808
CPLX2	3.38367423742038
ARSD	3.54372924648314
WHDC1L1	2.81441074576375
RB1	4.7805838193879
PHLDA2	5.86635282686788
C2orf56	3.91050073746461
GUCY2F	3.02248312675609
MPV17	7.82205183964796
PSMD4	6.72289433318857
SLC35D1	3.64185760595399
C20orf103	9.03189483949877
COL16A1	5.45056275471014
ERLIN1	6.58404508293795
JMJD4	4.41287758696596
SLC29A1	4.96752733897194
GLRX	5.5912602689128
HIST1H2BK	9.78286946879394
TP53I11	4.11640234615181
ST3GAL4	3.82046949556479
ALG8	8.03404479879836
PF4V1	2.73188392348771
SHOC2	6.29006146723042
REG1A	3.07355844949649
FBXW7	4.44108289132294
CYB5R3	8.63661068210349
MINA	6.97527177837132
HHLA1	3.95040700991983
MYST4	5.89101213410624
NR0B2	4.01851839885449
TFAP2A	4.73889412193379
UCHL5IP	4.87179640983451
TIMELESS	7.27380811749649
DDX10	6.74191079410186
SLC25A36	8.29953616109048
TMED10	8.95219237548104
ZNF507	3.20937244784660
LOC90379	3.67607188755082
RAB11FIP1	3.76262717306292
ATAD4	4.66830591107967
PHF15	4.2865890634878
ZNF26	6.17808246046193
KRT7	5.81607838261865
RPA3	8.90786190174957
YIF1A	7.23874015533908
PPRC1	5.59609839891194
PCDH17	5.43461881130733
PHF8	3.88773592946004
RDH14	7.80204692441075
DNAJB2	5.40267472134239
HNRPK	9.62644976476822
PTPLB	7.29430102291282
RABEPK	6.54660625071788
SNF8	7.11213354843223
CBARA1	7.66312221440379
RAD51AP1	7.9195122248727
HAT1	9.04031982502522
HTR1D	3.34046299715705
H2AFV	7.4309210819403
OAZ3	4.08303922809591
CXorf48	3.42120398245400
RC3H2	5.33774656196575
SGCD	3.65256459139119
PHTF1	4.47764674211818
CA3	3.37967978553271
PKIA	4.30400546628261
STX10	5.86140008310623
PEO1	5.62589764763185
JMJD2D	3.49594881107589
KRT19	9.71460073439931
ZNF143	5.60637301771583
ENO1	8.23100871927732
TIPRL	7.90648621919533
MAN1B1	5.05917659341237
P4HA1	8.4727659413007
TPTE	2.97476107921736
AKAP8L	4.82469775534139
GPR17	3.23630899309106
LRRC20	5.2434908599095
UBE2Z	7.24540052390004
COL4A1	8.4787827011858
ISOC1	6.94685872212512
RNASE1	8.97183365060708
C20orf20	6.01629652530219
NDUFB11	8.76470225181992
STK19	6.2861823681419
OSBPL2	5.80914665441838
PTTG2	2.95713251504359
GRM7	3.38194251030248
SLC39A8	4.70964264915016
APPBP1	9.11877683107892
STS	4.28687808029106
FFAR2	3.10961819072314
TMEM123	8.92552582733579
GLI2	4.16317577414133
BTNL2	3.29890971831187
ALDH1A3	5.52989684918661
TGIF1	7.18395152754456
SCO2	4.24967351056337
TP53	5.06303261077057
CCDC69	3.67958189622024
ZFAND5	8.37689733797131
ICA1	4.56188398605253
RAPGEF2	5.20879294985673
NAV3	4.17149385287685
EPS8L2	6.26955276303093
ATP6V1G2	3.05264731481507
MNT	6.82120321354108
C6orf145	6.95795461315084
PPP6C	6.92167616473984
OR51E2	3.10433912356410
OTUB1	5.94435809949294
ENTPD1	4.51328604821924
TMEM115	6.04296051039643
STK11	4.02677804539645
PRPSAP2	7.66702814182893
SH3BGRL3	7.82724684358003
MX1	9.70872334119828
PSMC5	7.69445215678962
TTTY9A	3.5041090390402
EXOSC4	5.93233371610612
SETD1A	4.46606948918207
YARS	8.8725570929376
SLN	3.79176463865167
RELB	4.00074500843171
NLRP1	3.9785551106945
LAMB2	6.16630623216625
FNTA	8.02834232634432
HNF1B	4.99927947076884
C14orf139	3.45042443940303
UMOD	3.40119098228664
ZNF512B	6.03135710111057
GPR25	3.56242714178145
C6orf49	10.4510341101891
ATP6V0A1	4.61754301920251
SNFT	4.5502303377493
ZNF768	4.20514159876346
GTF2I	8.50528579209255
KCNN2	3.07007392637364
DYNC2LI1	6.55859716306423
DGKE	3.22419028829819
DNAH3	3.46280066807975
RPS6KA1	4.24206516732349
C9orf53	3.36413812910561
PTPRM	6.8736800020885
MRPS15	7.07550150992838
TMEM59L	3.68921603052659
SSPN	6.37892003746428
IGSF9B	3.25632604257773
CNOT8	6.1907021290642
GORASP2	8.52410035569415
ADAM17	5.04280992549152
CHRNA3	3.31400895669035
MYOG	3.37052379058981
UBE2D4	4.6451227467873
CPNE1	7.73269514217285
AK5	3.638263549889
RPL37A	7.8500810340641
CPS1	3.34145584295050
NDRG4	3.9687407857176
ALG5	7.86046195805645
NCOA2	3.78679078390032
LOC130074	6.8407227080429
PIAS4	3.43008318335754
S100PBP	7.45554621256422
TEGT	10.0475429869414
USP5	5.22552534194563
CFLAR	5.52545151032355
KIAA0692	4.65148193616686
WDR48	5.79052101679032
PCDHGB6	3.11055292385124
NRXN3	3.80556125690999
ACACB	4.0181740252723
CDKN2C	4.95213886353838
KIAA0226	5.46493580731964
TRAK1	5.35863805627628
CUTC	4.92319988600731
AGPAT5	6.94576324640674
WDR68	5.28463209552952
PREPL	7.04776662122448
ABCB6	3.90753508846792
RABGAP1L	5.08821257169982
FCGR1A	4.39675070490853
EIF4H	8.97183215993299
DLC1	4.04967708099518
MAPK8IP3	3.83246444822256
SPRY4	4.64707771900631
RPL11	11.1076548099596
RAP2C	5.36456898595978
ETFB	6.20428993745357
RORC	3.70074163516453
GRAP	3.02977654505066
SEPW1	8.95793212526298
NMU	8.23187844080721
MXD1	2.96587445028450
IFIH1	7.8842909958415
AZI2	5.92217360181531
WDR37	7.10104770910968
SEMA4A	4.48667866156492
RPL8	11.6903515344162
NUAK2	8.01092176056171
AHSG	3.45649166175187
RBM39	8.99281069812708
MANSC1	6.9530468753595
IMP3	8.10341412195043
ARHGDIG	3.35408510170128
ELTD1	5.31422724610005
PRAMEF10	3.40391726348049
RGS17	2.98209925968709
KPTN	4.56472900191342
C2orf3	4.9227548775102
PCTP	5.05275923879481
MRPL42	8.26249534017087
SIRT1	6.73269234779193
MANBA	5.93083134416417
CD164	8.31160337357389
ZNF671	3.4091382735235
GFRA1	2.97960949308164
PRM2	2.75075809101755
IL1B	4.7211202633562
HAX1	8.9535376107273
REN	3.26130514487894
ZKSCAN3	5.48884692009104
CTSA	8.58432568041885
TPRKB	9.12658490825736
UBFD1	6.90832233989966
CDKL5	3.17329009930547
HIST1H2BD	7.60308444393704
COQ4	5.23971986395258
TXNDC4	6.40432457914286
C5orf22	7.47137840091012
VGF	3.68177994026781
INPP4A	3.71172672588891
RNF8	5.24982741242957
BMX	3.28698887820930
SLCO5A1	4.04215230966580
PTPRU	4.24146854264092
ATP8B3	3.22766000702016
HOXC8	3.75821548700521
ADPGK	6.71393404148139
IL12B	2.96854964525417
LARP4	5.53722242997306
ZMPSTE24	8.02437982350469
PFDN4	6.48375010337758
KLHL11	3.34081176592530
PSMB3	9.06492116604845
KIAA0157	6.20185963429072
DDX25	4.29208441219486
NCAN	3.68364617293049
RPS25	10.934941701513
SOBP	5.13605082125838
TESK2	4.26087676135007
DNM1L	8.12803382326745
LOC55908	2.98893123736569
MTIF2	8.71197904453057
ZNF207	9.25927375153611
EXOC7	5.28454752064912
CLEC11A	4.50050469054198
TXN2	5.9860003233126
TOLLIP	5.27930791739936
TRAPPC3	8.00289946365722
TAF15	5.16601608672002
HAMP	3.74779613746426
GRIA4	3.54731089577518
IDE	4.97044016283737
DLK1	5.80017089185061
PLVAP	4.88528945663793
NOD2	3.7592329531291
SCMH1	5.65546739632501
ELMO3	3.76260152613416
GPR68	3.3066986616457
HTR2A	3.06791288105674
FUT7	3.60880527297215
PRELP	4.87707692462503
COL8A2	3.87682164129828
GYG1	8.6230716914
C16orf68	5.48897522829377
R3HDM1	5.30911742734735
ZNF91	7.86715655098946
LPIN1	5.07422886175210
KRT12	3.4381088196748
BAALC	3.42504567471021
MKRN1	7.8211651542824
KIAA1598	7.65185261705407
ANXA7	8.59788228810085
TNP1	3.46332530009355
WDR13	6.6749528767552
GAPDH	12.2680387812414
BSPRY	5.2346464259835
COX7C	10.2650478342897
FAM108B1	4.09610418799572
PGAM2	3.85822398021934
PEX12	5.13821382483079
APC	3.88605338986917
PMP22	7.25776001459948
TLR2	5.29844551118965
NPBWR2	2.73627133956583
WFDC1	5.13924265808677
MTL5	4.81458324818362
COMMD9	7.09805056156204
INADL	3.69742512808295
GPX1	9.58409934827725
PSG11	3.30208343517823
SLC39A1	6.35195193180842
SNAPC3	6.36886476536944
C4orf16	5.3029092688003
GNA12	4.88971329381127
LIMK1	3.89152275840495
MECR	4.80178235291574
CDC42EP1	3.99991495207238
KIAA0101	7.7320285807552
B4GALT5	7.7032347696968
PIGC	7.73077163873925
LRAT	3.08823166184111
MMP19	4.6037823005045
IL18R1	3.47870211102998
VNN2	4.57915996224176
AKAP11	5.17055057689519
BCL10	7.00062553725108
GLB1	8.31465446102505
DTX3	3.47676535966236
ACCN3	3.33455440678757
MOCS2	4.96219209855796
HCRT	3.20829048028994
CYBRD1	6.27809464180108
REG3A	3.03842422219759
SULT2B1	3.55114696973478
SEPT6	4.56900388715457
MMP10	3.4096278885374
CDA	3.59431492124686
ME1	5.26002550085392
TCN2	4.36176484213544
MGRN1	6.02155392034322
ZFY	2.99455413676825
CHRNG	3.62315119547648
IVL	3.56777067209646
PLEKHA6	3.09687581597551
CALM1	7.53569458623375
PGDS	3.50910193231276
C8orf33	7.19658426776934
CYFIP2	4.48201653584931
TEX11	3.86030233937859
CKM	3.48179893904963
MAP3K11	5.53311272726263
CEBPE	3.37803999620325
ACOT8	6.15563833326134
ESR2	3.18933761031701
OLIG2	3.2036626966147
AGTR2	2.94564636679203
DNAI2	3.10656901044473
EPM2AIP1	7.68657832135437
C14orf106	4.71499085842593
PZP	3.39584435421291
RPS9	10.7901550707955
SIVA1	6.59378797165922
HEATR2	8.04536090070563
CD3E	3.39890466075733
APRT	6.65756967103841
AMIGO2	5.36669373231705
GPS2	5.74016346999178
NOL14	4.84754907066828
TRIM36	4.04551088631127
RALBP1	7.69442356836053
EVPL	3.77586975128457
ITIH4	3.94287518197575
ADARB2	3.36101220318583
PIM2	4.49469484291116
REGL	3.54307124385754
GJA5	3.67074829889332
SLC17A5	6.13157220526666
PIPOX	5.30534176705815
HGF	3.28895025549892
EPHB4	5.30246252389314
SOX18	3.8902794012665
SERPINA10	3.29333720942327
INSIG1	4.79815662725162
WDR23	5.38022865484525
SYNGR1	4.43553292656385
TEX15	3.72165130548216
REEP2	4.48162478870927
CDK3	5.38337207024988
HSPA12A	3.57826810412130
REPIN1	7.76717790371318
ARL8B	9.65257367210207
PDE4A	3.59607132056346
CAPZB	7.82562594110495
SATB1	4.95801162811444
PPM1D	8.86528244882436
VPS45	7.76189641184317
TP53BP2	7.30907633803091
GINS2	7.15720952582546
CYP1B1	5.22643439015175
CACNA1G	3.43794581866301
VGLL4	8.07024806589185
XYLT1	4.09825959430149
BRWD1	4.08866597519174
ROS1	3.15264939704481
BMP8B	3.1788774136192
SLC5A4	3.43023507742039
SLC6A3	3.38665139036361
C16orf53	6.20689124635474
APC2	3.62903093504025
GOLPH3L	7.63606288326954
ZBTB17	4.36547316649265
C6orf54	3.38145581755279
SLC19A2	5.2870658396939
C6orf134	4.61079597097932
C9	2.72592027980888
ZBED5	8.64513902259713
PVR	3.63986287208267
ARTN	3.58175237275715
LTA4H	9.9268553485469
MAGEA4	4.24642762463319
IFIT3	6.17539010610112
PDE3B	3.59596163667600
GNRH2	3.75874453696951
STEAP1	6.99869044587393
FLJ10292	7.16744601692137
RPL39L	7.41395312820596
PGK1	9.31079359532499
CCL13	3.55908331014638
RLF	6.44562566998045
MLXIP	4.62368728695068
PLOD1	5.92225981890355
MTFR1	5.83124132178009
NPDC1	4.79082831982636
C11orf16	4.07984037850477
RRN3	5.38984872023499
GPAA1	6.57817491372859
C3orf14	7.91018916388954
TEX264	6.20391759742272
C22orf28	7.82203997147153
RYR3	2.80160762231866
VAMP2	4.12601325576395
XPNPEP2	3.21815242626567
PDE6A	3.35669831545083
SUPV3L1	7.44299308925775
FIBP	8.27555846914641
SPIB	3.41462536998727
TBCB	8.34538440031345
DHCR24	7.84740245027718
ADRA2C	5.30417903113866
MEF2D	3.83400957894649
MYO1B	6.7509562582825
VAMP8	9.99803668662239
ANKRA2	5.57730365525319
TLX3	3.10998906510471
PANX1	5.08211557352259
RCBTB1	5.98835296858635
FGL2	4.93398144162534
CEP70	6.72417980869233
WASL	5.43878373219877
DCHS2	3.68531621282745
RNF25	4.42749252421587
CYBA	8.38114777118017
ARHGAP11A	3.40262931675535
PLAU	5.80923646237216
MPZL2	5.57691884806846
MATK	3.39612863014177
EHF	5.04239481742789
CTNND2	3.46526820716092
PTEN	5.04121145474318
ANXA1	8.87457195987574
AFF1	4.33330496799167
ZNF189	5.69635875659802
SUSD5	3.50354141081350
SLC28A3	3.21738252638051
GUCY1A3	4.69025646358668
RASSF7	6.53167724778905
SETD2	5.8644574649517
ROGDI	5.17948393370574
C20orf195	3.46026014944142
TICAM1	4.19018789126278
PACSIN2	6.78569900142134
SERPINB5	4.94687594106774
PRKCDBP	4.68107097936087
TFDP3	3.14886909168056
PLCB2	3.93478966470938
RFX5	6.63229313612517
TXNDC15	6.27581561122162
PTPN18	5.29708138826268
HLTF	8.25845576310452
PKP1	3.52172850331902
NDUFA6	7.58828058435921
KCNF1	3.60065102269495
HMG20B	5.1614749879752
SYNE2	5.96868577501178
SLC22A4	3.65740830116912
VCPIP1	3.74586796046668
NETO2	6.47830649988105
SQRDL	6.9298249207848
BAI3	2.82546358566574
GALK1	3.47236051728171
SERPINA6	3.45285479314686
ASCL3	3.593246237777
NOSIP	6.33488633513201
HD	4.68138780815715
TRIM23	4.4226416300578
FBXL6	3.70201802565153
FABP7	2.91736306449872
ARL1	7.77064947741055
MAGEC3	3.19791586430506
CDK5RAP2	4.85634621034709
KCTD15	4.83388550448977
CD1D	3.30392201956529
EIF3B	7.80942734704778
KIAA0141	4.70577453400878
BIK	6.97660686119653
PAX4	3.12011556019705
NANOG	3.05972435996705
CEP135	4.50592540336156
ALOX5	4.02008385452517
TRIM22	8.09948955853245
LYRM2	6.5000933688437
GPR162	3.39167075413731
RNASE6	5.62382345505536
GJA1	9.06846898607963
TAS2R10	2.9036945096396
FASN	4.80702398948477
MRPS14	8.10187855867074
HMHB1	3.2763166934733
GPR116	5.23655308201738
TAF7	8.4197038311275
GK2	3.54041825419547
ZNF219	5.0466582601064
AMBP	3.23923621233171
CD33	3.64209213820338
RAB3GAP1	5.32835485324181
NXPH3	3.61731724250571
KIAA0953	3.4992360616644
CROCC	4.07562668935038
CCBP2	3.56703137442436
GPX7	6.14948401534958
TGM2	4.8717508275205
STAM	6.74640053180814
BASP1	6.57020882831432
ZNF202	4.76400049305942
ACTL6A	7.76781630439268
POU3F4	3.49164896523509
ARHGEF7	5.20306222499233
SLC23A2	3.87548605243546
TBK1	5.88264920574461
CRYM	3.69176854066234
PKD2	5.868367610092
STX2	3.9927362013787
ACTL7B	3.12474166718173
RPL29	11.4921213948904
NR1H3	4.86781328795795
MPPE1	6.45347712795214
CLCN6	4.60666263374872
C16orf59	5.04087964494442
AADAC	3.91950440529129
SQSTM1	6.87128101081494
TCP10	3.42087129268645
BIN3	5.08316440461692
DEFA4	3.51178992593143
HPS6	5.35814947445462
ZNF197	3.95231334782314
MAN2A2	5.10455828443245
PTOV1	4.90217985262197
GABPB2	5.19360281083108
KCND1	3.42986922812250
RNF208	3.51782230521935
PTPN11	5.75410253818832
ZNF274	7.39880695978329
C7orf26	5.0198416381725
ATF3	8.42754738292715
UCHL1	9.98007357838325
APOL6	4.45575689539001
PLK1	4.9340018755125
NPHP1	3.20039173150037
DAB1	3.62404319434103
MLL	4.60114372691633
ANKRD15	6.39827059533181
C1orf218	5.06830972244551
DDX47	10.0833460617277
ATP8B2	4.43772604281837
ANXA13	3.24146228710155
RFTN1	6.94965904905985
TAPBPL	4.62629066973482
BTG1	8.60711106242657
DPP4	3.50327741186554
KLHL23	7.05283915549344
APOC3	3.45999286082737
NPPB	3.29121975074004
ZNF148	7.35145164411898
CNOT4	4.10998651536999
HIST1H3I	3.16459394422818
IKZF1	3.68265678527591
ZNF141	3.72182254079375
PSMC2	9.65768229215107
APEH	7.15846284517427
GGA3	4.12771446899465
OR2J2	3.10343797459651
KCNA2	3.2424948111523
ZNF749	3.18339837789955
LPGAT1	6.18951301518902
TMEM159	4.66328696452567
PCYT1A	3.18138583809419
BRMS1	5.58389466664495
CHST1	3.69994273498328
LGALS1	9.75425334558046
THOC2	6.46431777363944
TAF1B	6.11430154136946
GPR173	3.41217066868498
CASP10	4.09481963917059
COL15A1	5.37708526158039
ALK	5.2504563012013
GAN	3.23564615342514
EXOC6B	3.15562690799662
PCMT1	7.55793983350846
HIST1H2AE	5.24890592581122
VAMP1	3.94344764143256
HDAC5	3.92291435618143
SRI	8.4028059833004
HLA-E	9.8337990512822
SLC25A32	5.75187070454978
FLT3LG	3.12834461033482
WDR1	7.51515360069092
ATP1B1	8.42765773341007
SGPL1	6.63772234747437
AFG3L2	5.51543973947933
C5orf15	7.86954263764605
SWAP70	5.34158953706685
UBXD1	5.24215750428717
TRIM31	3.07442504097230
LILRB4	3.37746024103389
GSTA4	8.88934390495779
ARNT	3.95121604813032
CDKN1B	8.54201883085455
SEMA3A	5.56945026613014
FOXC1	5.27057493675897
HIST1H3B	3.95066899827755
BTRC	3.87490557512645
LSM14A	7.53288689327212
IQCH	2.84859352475407
STEAP3	4.48219913420818
YEATS2	6.62619507058326
CABP5	3.60200626279806
TRIM3	3.38037280909873
FGG	2.97162064397083
ABCA1	6.02278990782796
HNRPM	8.0362048088863
PLSCR2	3.45674807118059
JTB	9.80370092504168
PQBP1	5.69328903260291
CLEC2B	5.62036213883004
EDC3	4.32375092204454
REST	4.97992796828963
THBS3	6.65117675907097
EVI1	8.5062392906066
MGAT5	3.74471283361023
TSPAN8	7.42409053635731
DYNLT1	9.81164721232271
MUC1	7.32026647389364
IGSF1	3.36950775756526
TEAD3	5.43082807700519
ATP13A3	5.87252600073748
C3AR1	6.00291027677006
STOML1	4.52317953560128
EFNA4	6.94669571190109
HAO1	3.11938318103176
USP24	5.08953922048741
TWF1	7.5368437324768
MRPS17	8.50629075094192
MYH9	6.297038694887
C9orf9	4.61006318977544
