Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A05_543736
Composite Element REF	Signal
GC	3.00015374429751
FTH1	11.3642889770430
IER3	7.59917700852888
YWHAH	7.9827739422498
ADRB1	2.87381271408589
FOXL1	3.55684771016669
MGC31957	3.64176766242096
MUC5B	3.34629472847184
ZNF193	4.96217214835137
CSRP1	10.6929436359544
MOSPD1	5.79457986959992
UMPS	5.4425368161975
RAD1	7.95937754277206
RCP9	6.2898842260398
COG4	6.56001778409117
NFRKB	5.29177887525983
FANCA	4.05394112335235
CDC2L5	4.66920579807498
GDF2	3.36597235286183
PCBP3	3.77877748911812
TIMM17A	6.68282789064268
BFSP2	3.37192762604215
OR2H1	3.40848484939049
HNRNPA0	6.79008167153732
IKBKG	6.12209398914977
TM4SF20	3.16864778992773
PCBP1	8.78374992978206
LRRC2	2.89683560703838
NSD1	5.33887386439914
AMMECR1	5.93565138444977
MAGEC1	3.36881442172433
SEC13	9.86428610075593
WDR91	6.33291232502301
HAGH	7.18008245708732
EGF	3.02669717839703
NHLH2	2.98484102670238
NCAPD3	7.25943381660313
BRCC3	5.98226371598415
CNDP2	8.9930084156218
FYN	5.04696909991574
YPEL5	7.52016340752998
KCND3	3.39896231296763
LRRC42	6.6678543497139
GTF3C5	4.96506205195112
AKR1C4	3.05562154025995
RBM26	5.80010412422317
DUSP14	5.20127262247102
AP4M1	5.50844631857831
RIMBP2	3.05111681622028
ABCC2	3.4798752223049
COL5A2	5.38778267166612
DNAJC16	5.96997902596716
TTC12	4.92465069778409
SNX13	4.22775062693966
ELA2B	3.54872373953421
CSPP1	5.52835084947762
NAIP	5.14549312465798
MYOZ2	2.98211022982777
XRCC4	3.40101594130759
CYB561	6.9978418962094
CHST10	4.6312063700984
BAI1	3.83761243923698
THY1	5.65560343639832
KIT	3.52727737678718
TBC1D8	5.06707651553115
PDE6H	2.79381571731097
EPHA7	2.78125884686438
SOLH	6.03419143064578
FLJ20309	4.48835662128122
MAP7	6.14466648825216
SPAG9	5.25580831699089
ZNF294	6.91943093552631
CENTB2	5.2914225444898
FLJ21963	3.86327904300170
ANTXR1	2.91341437436171
CREB3	8.1283814282656
ETV7	5.1379854949688
DGAT1	5.735581123275
TAC3	4.29879871369105
CORO1C	8.0758432387905
RAD54B	5.00091947015246
HRASLS3	7.58960268967284
MED25	5.77646154716099
BARD1	6.20304683648985
ZNF177	3.53581381268459
MIP	3.81813129993781
ZNF442	4.37137027089389
F2	3.59593649012841
FDX1	6.96618989756296
GRIA1	2.85607440530388
IL13RA1	6.89893862353165
EIF2B2	6.48054246704098
NHP2L1	8.06932847654661
WNT5A	3.31195503227145
ZNF593	5.65474549239926
TRA@	3.43119355571207
WIPI2	6.46102098823625
TAS2R7	3.16353666624315
RANBP1	6.59658344759202
CSNK2B	10.9811383522738
DKFZP434O047	3.44678055230378
SLC7A4	3.30128950881717
WBP11	7.92511550096987
TEX2	5.72155233012926
C17orf80	3.63304432529505
TMEM176A	6.47000119632417
GALNT2	5.06962693213189
CTNNB1	8.84219916461648
BHLHB2	6.58598199753641
TMEM185B	4.57596226483709
DND1	3.9466920535512
ARD1B	3.25922546989685
STK3	5.11911147148411
REPS2	5.16030092636569
LOC541469	3.90964381682745
H2AFY2	4.60281562534237
CCNK	4.3659979748812
FSHR	3.25205339175578
GAS8	6.15251416974458
UPK2	3.09457048457743
C1orf66	6.59042029517939
LCE2B	3.01228080166256
CD200	7.84482805002281
IMPACT	3.78831647859048
KRT83	3.65737907820848
COL19A1	3.26712542732325
BMP15	3.89588780952612
POL3S	4.12008137916685
ITGA6	5.07764878179242
GAD2	3.31595178808175
C1GALT1	4.08486076586435
BAG3	7.37563049957717
ZNF468	4.21866181907998
RIC8A	7.52767386382611
CA5A	3.39362599383812
CCND1	4.24060036363272
DKK4	3.41321483716145
SGK2	4.45198780044607
PIK3C2G	3.41051410801099
USP11	8.69705430565551
IMPA2	8.49991217014464
PRKDC	7.10096336307178
DSCR2	8.52210124863349
CCL4	6.67347978346613
MSR1	3.51197325718711
NOL11	7.56296019767776
ZCCHC10	6.04362293068775
PDCD6IP	9.36676842457883
TRPM2	4.08419592610208
PSMD2	8.990779068275
USP18	6.96918782369464
ATXN2	7.43282872002136
SLC17A4	3.69778716076666
RS1	3.17887148842389
RRAS	6.43403755211154
LAMC3	3.77821040954145
NET1	7.44209862787606
NPY1R	2.75530702787026
TOX	3.20988167828917
MVD	3.70320846742962
C11orf61	5.34309921683516
IK	7.18026900836215
GCNT2	3.59513589537522
GABRG3	3.14098964941636
BCS1L	6.20668262267371
BCAS2	7.97649542567835
ACE2	3.43076058407315
KCTD17	3.56045120808976
TPPP3	5.24171263297458
CALB2	3.79706965428596
ICT1	6.30441733537723
CD79B	3.72722716547683
CEBPZ	6.76735372192649
FMOD	5.90105487997824
IRS2	7.96320046039406
C21orf66	6.30029976818974
LUZP2	3.83487703014425
CLN6	4.8520644424762
ANAPC1	6.4223351958285
PTPN14	3.93060407586723
APTX	7.49253731799138
SNRPG	8.90835395297202
BMS1	6.33772356328319
NFATC3	4.60547612697486
ADCK2	7.47682542047357
ZKSCAN1	6.13863241385808
FASTKD2	4.32020310995098
ARS2	6.26678082281881
LRIG1	8.02893226641099
KCNMB3	4.91546073725371
ERC2	3.01960277438336
POFUT2	5.2184565166836
PRKACB	4.51838086139522
PRDM13	3.7893838937506
KLK12	3.64164320924159
ZNF354A	5.56766879454802
PCDH11X	3.00650620142373
TMC6	4.51060832789557
CAND2	6.87390881472881
RIMS1	3.78199627160548
SF3B2	8.54272477503687
RCN1	7.96043330228213
CPB1	3.09475570379613
BCAR3	6.3922414208245
BCL6	7.06147667364228
MDH2	11.2962634154037
DRP2	4.31784288792689
TPD52L1	8.13962597874178
TXNL4A	7.4521203088489
OR3A1	3.08553145855043
RAB25	4.38560163389637
C22orf9	5.05025969164427
PCTK3	4.71388234942886
POR	7.42714861870902
ARPP-19	6.43740412694946
SREBF2	5.10613398236737
ZWINT	9.15768184519872
PAK1IP1	6.42569407540385
OR10H1	3.99188785981572
ENPP2	5.63489721977592
UXT	9.44570686636594
ZXDC	6.1396038098128
TGFB1	4.3495707792553
SLC6A16	4.34949667607509
SLC31A2	5.25669992795853
LRRC8E	3.78414866345803
ZNF780B	3.22750284066517
APEX1	9.87922322565374
PPIAL4	3.00198623558984
ZIC3	3.58300940550744
CEP68	5.77560505671574
PAX2	3.39797408065197
MRPL11	7.69271424773967
LPAL2	3.08689198872457
VPS53	3.54786085889864
MPDU1	5.70255984336986
PSEN2	4.56053330604037
GAST	3.51641769380523
DHRS7B	3.4445564316322
C10orf28	3.58787672511540
UBE2L3	7.6683990848437
ADRA1D	3.50740644392212
FZD10	5.72413691549049
ATP6V1E1	9.30835861324235
SAR1A	6.6372904113714
ASB1	3.91954804892477
MCTP2	4.08233667428175
TMEM5	6.59917825736912
LCMT2	6.14060606691445
KRT31	3.46865685348486
ZNF223	3.82116826914437
BIRC2	8.4075553736453
IGL@	4.12266182562701
NLGN3	3.8436357781637
MEP1A	3.16992209684351
LOH3CR2A	6.17632291874961
TMEM53	5.0157964890552
SLC9A3R2	3.53132220058522
TIMP1	8.90890409276157
PTPN9	5.91016994569497
ABCA12	2.83023152652501
TPST2	7.71270876665645
AQP6	3.64923907081777
KCNIP1	3.49576452973172
YES1	7.82594235069552
ABT1	6.57098586269881
RIPK5	4.44815576263896
SMG1	5.12495838158118
IL13	3.66337264452879
MDFI	3.45870335412123
PIP5K1C	5.97940426082779
POU2F2	3.80018610179513
TSPAN14	7.37599883348175
OR10C1	3.23411881318801
GPT	4.3661081977542
PDK4	3.5092541893288
CLIC1	10.0688912530326
LILRA5	3.11055881779150
TREML2	3.73085215977536
ELL3	5.11978194404266
NNMT	7.91810565523272
NUFIP1	4.97819774585241
ZNF74	4.30055142130402
RHBDL1	3.7680053759868
HYAL2	6.58394515135979
IGFBP5	4.37311578954765
FAM29A	5.64787942658622
NRTN	5.38710976941342
KIAA0556	6.47806735248822
JMJD2A	5.50962425188803
ERGIC3	8.7065110890558
POLD4	5.78111493956024
EPHB1	3.81908818624979
LRRC36	3.39601584138467
TARBP1	6.89953348337477
ANAPC10	5.82481757359963
C1orf9	5.99702903842199
COLEC12	3.91921050377987
TNFRSF25	4.51225423948482
MEGF6	4.45851174984401
LPHN3	3.4262360853093
BMP10	3.07998503244839
C21orf55	3.74051853917618
SLC2A1	7.1748106578228
CER1	4.09518693084519
LSAMP	3.32796661504706
RPH3A	3.43788272064806
CREM	4.99659321803594
SGK	8.22739545829167
ATP2A3	3.65269992088361
PTGER4	4.65580037698595
CCR7	3.27848263802804
METAP1	7.14182416224468
KCNQ1	3.94358043745436
RECQL5	3.77199353224174
SSFA2	5.99087504093253
NR2F2	6.97390376219362
MTERFD1	8.09926513094134
BCL2A1	3.30600437595453
ZBTB24	5.53933680402054
NLRX1	6.15170749378004
FHOD3	3.39225740777499
PRDM1	3.81075038143895
PSG7	3.78543869856742
ARHGEF5	8.75027875914127
CCDC47	6.79851669318612
FGD2	3.6430192032792
SLC26A6	4.69760202007655
BIN1	4.51679037117494
SRRM1	7.92310139004417
P2RY14	3.50509312631391
PCSK1N	4.00060456431078
PPP1CA	8.60549116073237
ZNF33B	5.55757985722233
MOCS1	5.95362330575643
NAP1L1	8.47022244189188
ECT2	7.1249922895499
CACNA2D2	3.81268566322964
PTDSS1	8.51866239933025
DOCK6	4.31582495415312
SLC38A6	4.25896147296
C10orf119	5.23762646626009
CCR4	3.54917761198112
COX6A1	10.9366082874849
B3GALT2	2.81287912702243
CD14	7.56490886726489
ABCC9	3.32935387380534
SNAP29	7.22108540010812
TRIP6	7.799290120644
HMGCR	5.54618336909254
CDH3	7.21297632263165
KLHDC8A	4.31528848083125
IFT74	5.44263640890174
C9orf116	6.05100227461257
EI24	8.64624721519751
CENTD1	5.58222434789076
RWDD2B	7.15128524848103
INSL6	3.04274648146867
HERC1	6.87527849134994
NPAS2	3.50328250789072
NR3C2	4.48392080007578
DOCK1	4.74220323143226
FAM63A	5.40653486617026
FAM111A	7.74096253578898
INPP5F	5.33759182411961
MYBL1	6.29510735362172
HOXB1	3.72950291705357
CRADD	5.07497929502925
EMCN	3.70822141423993
DUSP12	6.84468268507208
CGREF1	4.05042046205550
BLNK	7.84582883194133
VASH2	3.20472873937658
PDZK1IP1	8.3758570247956
SKP1A	10.1967382359803
IL19	4.10027060896716
DOC2A	5.1134186782261
COPB2	10.3440910636242
CTR9	6.29334127927629
VIL1	3.09949951087897
CDC27	5.40916702567795
PTTG1IP	10.644306631442
LECT1	3.91253360085418
COPS6	7.63296724990811
COL9A1	3.39925106109093
MCCC1	6.8434291427177
GPC4	4.09319235138923
VAC14	4.74322331598609
PSMD9	6.13087483537706
PPY	2.82432182651404
SRCAP	5.45962822831406
PPP1R13L	5.19497397058315
BPGM	6.10581709455517
TTC19	7.67056073586644
GFPT1	5.71384166553738
C1orf114	3.28522172280421
HMOX1	5.6575303115387
SLC27A6	4.73654716849746
MC4R	2.99775740996197
CALML5	2.70198303198763
MRPS10	8.37252740958088
PRR13	7.8520929299923
INS	3.0757947750096
CECR1	8.27455745175763
SERPINB8	4.59790217372339
FLT1	3.35344812026134
FEM1C	4.69919381425468
PPP2R4	7.51913158716987
PDIA2	3.26966461416683
TMED3	7.70589273283276
NUCKS1	6.12295971609073
EXT1	6.85855580081443
RCOR1	7.48318929389697
EBI3	3.47547084946813
SMAD2	7.31003691107745
ODZ3	3.26486935385814
POLS	8.41470755583277
NXN	8.34305338944967
PPIH	8.38422409310618
FOXJ3	5.33418188515628
EIF5B	5.71825535817883
EIF2B4	6.147555860325
C20orf121	4.49314460462133
CENPE	6.04995770043843
KIAA0415	4.62542492097192
CRABP2	9.18974208023966
TSPAN12	5.26191341747534
CXorf15	3.68921027076421
LOC57228	5.95245875008743
ACTR3B	6.27014273706611
ASL	7.37819217641884
GATA3	3.62264886156816
TFAM	6.03540976285361
PCDHA5	3.33991155862095
PARP12	8.84485897888344
PIGH	4.48735503596811
ENDOGL1	2.94584869021757
GTF2H1	6.99107328343888
MPZ	3.83158820022543
BIRC4	3.56949546429808
SSBP3	6.90123270611764
BPESC1	2.71740721282945
FOXC2	3.30133807784299
HS3ST3B1	3.08002766110237
GDNF	3.45800439499598
CTNS	5.21388441288443
KIAA0859	6.3465580981954
TRPC5	2.94190443360372
PMS2L3	6.0127362017301
TEP1	3.38908130839132
KIDINS220	5.54548288642265
CRH	3.21799496000179
CES3	5.18512768498884
ACP5	7.565066623389
AMFR	5.21405330031115
CA4	3.38107989442666
PLCB4	3.19406066035539
MPHOSPH10	7.45812383284543
PGF	3.73640440883412
G3BP2	5.07492508746858
SR140	6.58011546364778
ISLR	3.68097561678814
HOXA2	4.06135767735156
PYGB	7.13081326345343
BAT1	10.2401454015422
TSC1	6.25490231833283
NARF	6.17264328095924
DKK3	3.36129432145362
UTP18	5.38699903522041
TSKS	3.22191762196111
DDX31	5.73091371336663
TULP1	3.51089247282187
TNRC4	3.72919471791657
ZNF430	5.63468389076344
POSTN	4.52410789018876
AASS	3.83513791576
APOL5	3.72301061678435
PLA2G1B	3.66739625801724
FLJ11506	4.69325808111782
GTF2A2	9.13532320081412
RCHY1	5.49387840933834
CYP27B1	3.50992694877725
VPREB1	2.85194029131513
MGC4294	3.55363058281305
TACC3	6.56872272849648
PDCL	6.09571041345615
DMXL2	6.0921937039425
LOC4951	4.71462462899207
EID1	6.17232418897646
MS4A4A	6.23968854804934
RBM14	6.58082808138558
MGC29506	4.49263914097238
PPP2R5B	5.10626707686305
TNFSF11	3.21898013521938
ATG2A	6.93007659245734
RPGRIP1L	3.38362941731763
SPOP	6.60388279121012
OSGIN1	3.56159607602950
PTPRF	9.59048722782036
ICMT	7.22130493380423
SEC24B	7.65211836268388
MAML1	7.39823849325112
POLL	5.48617903056994
FXR2	5.3349251960287
TYK2	7.90007473928955
MUC6	3.3933570681284
ADAM28	3.86390494554663
MYL3	3.46558022952112
NRL	3.67871231233749
PIP4K2A	6.20608787961776
TCL1A	3.53275125702683
MED7	5.60308331169754
MYLK	8.39617410909263
RRP1	5.2940681953808
TFAP4	4.71892371468268
CYP4F2	3.88865862804972
UNC5C	3.10352825889344
ARL4D	4.648992646044
SH3BP5	7.3347454726521
AKAP6	3.52646473305763
CTLA4	3.47158033498393
ACSBG1	3.69273137863925
MTMR4	6.02653104073614
NECAP1	6.29924170257064
SLC25A17	4.89822854642953
POLR2F	6.82991857185662
PLA2G2D	3.26225918644012
WNT2	4.253826570844
GLMN	6.2769841067124
MCM7	8.76435095948672
TRIM52	7.29734130067023
DCLRE1A	4.5798844429117
PDX1	3.41946145545258
UBQLN3	3.17772838220558
PRPF31	5.42490156031792
TLR7	3.81709295584341
SMAD1	8.89132444586368
CLCN1	3.40126664446889
RIOK2	5.57402455022646
CEACAM21	3.66471278183212
PDLIM4	4.70923866341834
STX18	6.17553386585214
CCPG1	5.34668469334024
SLC2A6	4.15476280319911
SORCS3	3.01014134568191
NOLA3	7.9803283171035
PDGFA	4.82070447002697
TRDMT1	3.6632757790547
CFL1	12.0497897340790
IL4	3.01842755877619
NAT2	3.80638923574424
CPSF6	6.26176424227287
PRG2	3.59963264992289
PIGQ	4.46956208106533
CLSTN3	3.75929767669502
KIAA0146	4.39489113100108
GBP1	9.57785820571294
CEP55	7.4055551849353
ZNF408	5.81340592977791
KRT20	2.90692260695745
EYA3	3.71207479436164
KRT38	3.7006943358301
WDR7	6.04327448445963
BLCAP	8.85529832484875
HLA-DPB1	9.73163475176723
SFI1	4.77821773005789
GNE	6.22652200025017
MGAT4C	3.02141023457938
CTSE	4.07032538168672
SLC35A2	4.88941799454694
TUSC3	3.81927289860145
GABRD	3.30123828626267
IARS	9.97879406104706
ARFIP1	5.93189142637964
SFRS9	8.88143486394128
CEP110	5.14708642615259
MYF6	3.0695276176878
MGST2	8.74997128546976
EVI2B	5.85262132382493
TRPV4	3.17574430185728
SLC25A11	7.66059593563374
EHD4	7.62592283456681
NOX5	4.3427015005202
NCKAP1L	4.23350792141879
EMP3	5.43832714108527
SYNCRIP	6.61978642182565
BPY2C	3.72334201528832
C1orf38	5.62886144743781
ZNF426	4.23174194518283
ELOVL2	3.02977149096008
ATP5J	10.1135021402584
CBX7	5.42993740107492
OSBPL1A	6.04684324033814
MED13	6.0610881688566
ZNF589	5.15744161849393
CHRNB3	3.1209385088297
GOLGA2	7.01655718975876
NIF3L1	7.55786097589036
TRA2A	5.49809393776092
F2R	4.52553096466986
PHF2	7.1079085775989
PID1	3.22872256045695
MTAP	4.5567932284364
RFC1	5.53143191283643
C5orf3	4.74747789016702
ADORA3	4.98956531579317
ACTL7A	3.51246391550725
RAI2	9.28720410633294
MAP2K7	3.56801779388761
HYAL4	3.3700188577217
GZMB	5.25059248335073
FCGR3B	4.16939122143355
BMP1	4.10417017100256
CPNE6	3.2553437179506
SP2	4.48515455294291
DPF1	4.15891734756693
SMPD3	3.15900314771378
TMEM38B	4.56279254733003
CCDC56	8.61010747136525
NFE2L1	7.0492177375513
MRPS31	6.96334212345669
STIP1	7.19032159263797
MMP26	3.3495105791476
RASL11B	3.69930778711414
NT5DC2	8.06734556432694
HLA-G	8.43273583798692
LRP2	3.88999015739128
MTDH	8.2591675585375
HSP90AB1	10.5260181093357
PMAIP1	6.46650755268579
LMBR1L	4.39529014920669
SLC25A20	5.5345395371483
RSBN1	6.54250929675545
S100A2	7.8449917835133
C2	8.29556534951528
RHOT2	6.49451406351954
RALGPS2	3.27510104077401
EIF4EBP1	7.9809545982737
C2orf27	4.61802035220101
GCKR	3.92486259993747
FER	4.2325960020394
TRPC6	3.21628582636321
RGL2	7.04192479631833
ARPC1B	8.715818226046
SNRK	6.74042434986585
UTP6	6.73740270783876
DNM2	4.91255762991433
GCS1	5.69470666448533
EHMT1	3.52906375021197
GLDC	9.42178427180634
FBP1	5.11051644460421
VARS	4.70581491881741
PLA2G7	4.78449686597538
RAX	3.52457471291015
TERT	3.6607316017775
CCL1	3.02752960462694
FUCA1	8.53037406772293
ALS2CR8	3.24107162585049
CXorf21	4.27979319708254
KCMF1	9.23665204889377
MFAP2	3.89245591692468
OXCT2	3.50499023952024
WWC3	8.28244652451022
SOCS1	3.71622864383152
IL17RA	5.40253290858163
C14orf115	3.86493451349642
ST5	8.58215588200823
STRA6	4.31297834517441
MPP5	4.38037016662056
SPA17	7.26420733786222
C21orf7	3.57048958172104
FLJ10986	5.03157047061499
LHFP	4.70958154844197
CAMK4	3.75450873390985
GALNT14	3.78574289608660
CXorf27	3.09225726896758
CLPX	6.7786961906532
NPLOC4	7.42423537261991
PJA1	6.50622197530459
CPLX2	3.4598829555853
ARSD	4.40277775453152
WHDC1L1	2.95993235270222
RB1	4.56077187669399
PHLDA2	5.35433212043914
C2orf56	3.74065461385557
GUCY2F	3.07823568352855
MPV17	6.63610548869911
PSMD4	6.68113758997212
SLC35D1	3.81482025868466
C20orf103	4.02103943208782
COL16A1	4.06363009524365
ERLIN1	6.53074708623395
JMJD4	4.87512116002673
SLC29A1	4.86572213414872
GLRX	5.40424439877495
HIST1H2BK	9.86320274787996
TP53I11	5.37680515507501
ST3GAL4	4.01611013749296
ALG8	8.58177478013115
PF4V1	2.66556861551329
SHOC2	5.79693048319491
REG1A	3.65250036834657
FBXW7	4.28720805258685
CYB5R3	9.5854227675221
MINA	5.09435479501607
HHLA1	4.32049098024705
MYST4	6.3346718314186
NR0B2	4.16164089787318
TFAP2A	6.21918033989257
UCHL5IP	5.39833349245969
TIMELESS	7.78447509953957
DDX10	7.25735992952598
SLC25A36	8.97119225546171
TMED10	8.18606707448471
ZNF507	3.30430995710058
LOC90379	5.21783821594811
RAB11FIP1	6.04818866975641
ATAD4	4.89362964006186
PHF15	5.82937802101928
ZNF26	6.53725430951367
KRT7	6.26638423282103
RPA3	7.38200295592664
YIF1A	8.04709994227996
PPRC1	6.26510837235618
PCDH17	4.52902656410011
PHF8	4.14590432231129
RDH14	6.3902411307204
DNAJB2	5.15372364780441
HNRPK	9.73349245805362
PTPLB	8.00018177421004
RABEPK	6.64588729160137
SNF8	6.68983379152033
CBARA1	8.5080217754912
RAD51AP1	7.31956504525822
HAT1	7.42780170060873
HTR1D	3.54483039889479
H2AFV	8.89016471284713
OAZ3	3.89511852527616
CXorf48	3.30594831227118
RC3H2	6.92738789931955
SGCD	3.43890439125652
PHTF1	5.01252275617504
CA3	3.72812437912455
PKIA	3.63966341250509
STX10	7.34987241685362
PEO1	5.7089506190922
JMJD2D	3.04960479894143
KRT19	9.697999417706
ZNF143	5.70608703866717
ENO1	7.82303198906652
TIPRL	7.28747834528835
MAN1B1	5.98141407005747
P4HA1	6.64619128182018
TPTE	2.99783199236911
AKAP8L	5.87158756523101
GPR17	3.14995515022252
LRRC20	4.48383410146698
UBE2Z	7.52191608578162
COL4A1	8.58187693036493
ISOC1	7.63111842512814
RNASE1	10.5528957249086
C20orf20	5.76666194555806
NDUFB11	9.30241845541407
STK19	6.10896562202584
OSBPL2	5.89042998556455
PTTG2	3.05311882908186
GRM7	3.33563705149865
SLC39A8	3.71281989303347
APPBP1	8.00020774008481
STS	5.11683619262321
FFAR2	2.99441490147450
TMEM123	8.6695608166416
GLI2	3.71732907597731
BTNL2	3.27564513540818
ALDH1A3	3.77380505163245
TGIF1	7.06185205744847
SCO2	5.85551410304908
TP53	4.17880706934541
CCDC69	4.06149200070581
ZFAND5	8.62213439670173
ICA1	3.96818715581462
RAPGEF2	4.72382912977408
NAV3	3.59315674605748
EPS8L2	7.14793216695769
ATP6V1G2	3.26795808421729
MNT	8.46274289075314
C6orf145	5.98468346906227
PPP6C	8.7353280438539
OR51E2	3.09666931685002
OTUB1	6.790312001397
ENTPD1	4.28122881052942
TMEM115	5.89599622149448
STK11	4.61050245258718
PRPSAP2	6.67727747053939
SH3BGRL3	7.5009054431343
MX1	9.60512024462377
PSMC5	8.01024756565483
TTTY9A	3.50588894829468
EXOSC4	7.0842544910183
SETD1A	5.22534925976858
YARS	7.70063602959485
SLN	3.80566722772879
RELB	5.46874931561334
NLRP1	3.89353984332357
LAMB2	7.3976862517383
FNTA	8.05877855239356
HNF1B	5.25974814765313
C14orf139	4.29052514533792
UMOD	3.3897431842875
ZNF512B	7.05175443093365
GPR25	3.5362874180704
C6orf49	11.3397419682560
ATP6V0A1	5.10720063002698
SNFT	4.33125347191881
ZNF768	4.32878091824118
GTF2I	8.26586753012811
KCNN2	3.24443903934459
DYNC2LI1	4.03051627293855
DGKE	2.94527798673107
DNAH3	3.75763965530798
RPS6KA1	4.63389365619999
C9orf53	3.46675509497102
PTPRM	5.53471596390824
MRPS15	7.26097120322208
TMEM59L	3.78563684828148
SSPN	7.5476170842557
IGSF9B	3.18122112175637
CNOT8	6.43272488031555
GORASP2	7.79587814890529
ADAM17	4.34159605179351
CHRNA3	4.86825842086002
MYOG	3.66817149651177
UBE2D4	5.19370251260997
CPNE1	7.2442606044061
AK5	3.5674794085079
RPL37A	7.7132026311276
CPS1	3.29381372521379
NDRG4	3.76947882053881
ALG5	7.6531010211231
NCOA2	3.73546708808419
LOC130074	6.46996357375305
PIAS4	3.54781815425134
S100PBP	7.09393830533193
TEGT	9.78205648148153
USP5	5.36683644452431
CFLAR	6.24657419009037
KIAA0692	5.33554192148489
WDR48	6.02794428822956
PCDHGB6	3.16657992393329
NRXN3	3.31985497186382
ACACB	5.31952370116682
CDKN2C	7.13448366458465
KIAA0226	6.3536716946919
TRAK1	5.94392502411987
CUTC	6.89422678504552
AGPAT5	8.04521990001738
WDR68	5.506764220963
PREPL	6.1149934681942
ABCB6	3.64397902143416
RABGAP1L	5.21480274991022
FCGR1A	4.53095944819716
EIF4H	9.26475813235059
DLC1	3.86619244343232
MAPK8IP3	3.92450826465249
SPRY4	5.19758011845426
RPL11	11.5646295838388
RAP2C	5.56827879206708
ETFB	6.56143805646958
RORC	4.15412462421793
GRAP	3.011106942543
SEPW1	8.5670592355228
NMU	8.86949830192228
MXD1	2.76420707704248
IFIH1	6.75282325342101
AZI2	4.73024943832112
WDR37	5.97053442624466
SEMA4A	5.07593363489334
RPL8	12.3394121068241
NUAK2	8.77497692851807
AHSG	3.42000863948533
RBM39	8.95286092965186
MANSC1	8.30220715903823
IMP3	8.43331507451103
ARHGDIG	3.61807559562381
ELTD1	5.36667292449829
PRAMEF10	3.44444420661641
RGS17	3.02240828394738
KPTN	3.66349968915911
C2orf3	4.2480733473605
PCTP	5.43667647214046
MRPL42	7.13723429887818
SIRT1	6.125749097232
MANBA	6.25892942213929
CD164	8.34879540948609
ZNF671	3.80271770443014
GFRA1	3.06021121733062
PRM2	3.01037375574735
IL1B	5.32315649100426
HAX1	8.54201753154212
REN	3.22566610396766
ZKSCAN3	4.88114328095702
CTSA	8.56453690374414
TPRKB	7.64275276750248
UBFD1	5.49055443281265
CDKL5	3.13180720311588
HIST1H2BD	6.80214693992161
COQ4	7.19033229424177
TXNDC4	6.90426443952399
C5orf22	7.93521721614573
VGF	3.89726458143242
INPP4A	3.44962663366607
RNF8	6.0025537446046
BMX	3.1368537833544
SLCO5A1	4.0882839157663
PTPRU	4.96841860053917
ATP8B3	3.18969171619174
HOXC8	3.91868538772370
ADPGK	7.36679243198461
IL12B	2.96145790814202
LARP4	5.28974494982698
ZMPSTE24	7.99823222560966
PFDN4	5.85366687213507
KLHL11	3.21243983288511
PSMB3	9.33665964364758
KIAA0157	5.82897552458069
DDX25	3.07901497153712
NCAN	3.52951324494461
RPS25	10.7920902501043
SOBP	3.66302011853202
TESK2	5.23841377806708
DNM1L	7.46783338092694
LOC55908	3.27535684338673
MTIF2	7.228486831297
ZNF207	8.66649155717294
EXOC7	5.72131232059893
CLEC11A	4.27521303105511
TXN2	6.5449970847189
TOLLIP	4.84255742114216
TRAPPC3	7.90498863605129
TAF15	5.8962480422388
HAMP	3.93113506450901
GRIA4	3.38186463993599
IDE	5.74979036993968
DLK1	3.05912277927179
PLVAP	6.69241192305469
NOD2	5.21050696486923
SCMH1	7.01002401646119
ELMO3	5.00352031399972
GPR68	3.33862540845929
HTR2A	3.11355205619504
FUT7	3.60774953066337
PRELP	7.65183882496449
COL8A2	4.69498248100075
GYG1	9.73349814714933
C16orf68	5.76508918180008
R3HDM1	5.39067082243585
ZNF91	7.94826330854349
LPIN1	5.81573215126644
KRT12	3.50756069458768
BAALC	3.09874373983344
MKRN1	9.18824518609585
KIAA1598	7.78789688161817
ANXA7	9.03832893283891
TNP1	3.44713608354239
WDR13	7.94563663383783
GAPDH	12.0705726988811
BSPRY	6.26453938601944
COX7C	10.2698798746647
FAM108B1	3.95031160016794
PGAM2	3.35756878331572
PEX12	4.57109526239326
APC	3.86794239440893
PMP22	6.46896565880977
TLR2	5.06925864771152
NPBWR2	2.90373357830123
WFDC1	4.2482825867639
MTL5	4.73662932889824
COMMD9	6.38310228116061
INADL	3.86412407012999
GPX1	10.5746794434773
PSG11	3.44616428408784
SLC39A1	6.4421888837832
SNAPC3	6.75067734461574
C4orf16	5.683950018768
GNA12	4.0845059200156
LIMK1	3.9294981695707
MECR	4.34568393691806
CDC42EP1	5.22539045050757
KIAA0101	8.66073769394334
B4GALT5	8.02611223490922
PIGC	7.22529541581494
LRAT	2.85400335806811
MMP19	4.26849945338181
IL18R1	3.04882092923401
VNN2	3.76106918203213
AKAP11	5.96337872777731
BCL10	7.56163243206311
GLB1	7.88664967847222
DTX3	3.40506821188719
ACCN3	4.21318834061226
MOCS2	6.30129076493326
HCRT	3.40928656114968
CYBRD1	5.25799776880632
REG3A	2.93469114710166
SULT2B1	4.15275676530139
SEPT6	4.53913904591272
MMP10	3.11759285123915
CDA	3.50977041434096
ME1	3.66681387857468
TCN2	4.7832811369500
