Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B11_472040
Composite Element REF	Signal
PSMF1	7.17787616609274
SORBS2	3.9191026400016
NFE2L2	10.0575421255551
SH3PXD2A	3.74271310691964
NRF1	3.85964264749951
SPINK5	3.9617224893249
SH2D2A	3.89019616955887
PRDM12	3.44497504996528
RBBP6	6.44352206388156
OPA3	3.12833249482735
PAQR4	4.9634312952493
IFI27	10.5068290976154
SKAP2	5.3973926201335
TJP3	4.51050788605553
C9orf61	4.32352101279421
MT1G	8.89053760241933
HS1BP3	5.11901566424881
IDS	4.74492784199793
PARG	5.44490985811382
OR2B2	3.0432980172427
DYRK4	6.3037753143859
MICALL1	4.77691298853555
GALR2	3.16404253105785
CHRM4	3.46874347476713
RIC3	3.05519520533258
GPBP1L1	7.69627628712929
ART1	3.55065039116133
TBX21	3.49966453565809
DUS4L	4.12436431086257
KCNJ6	3.44775269343818
TNFAIP6	6.8042255739154
CCT4	10.1016947325498
RTEL1	3.52176192496867
CASP5	4.00916399406684
CHMP6	4.34610383315061
BRD4	5.78275481244157
NDUFA13	8.84760794402475
CYP19A1	3.11896831253859
CD151	6.08344183240759
DOK4	4.3363932346208
FAM26B	6.012111460520
ARFRP1	3.86807742551015
MRPL41	2.9635134942353
CRYBA1	3.23921217119902
HRH2	3.24694916171112
KIF25	3.40205337411649
MTMR6	6.53239718752887
SCAMP3	6.46850360682749
MTG1	4.95638688158745
UBTD1	3.84972817216641
SOX9	6.46100374633417
CRABP1	3.54312164312147
FLJ33790	3.38543430239154
FAU	11.2502939356192
DTNB	3.90050109341444
CARD9	4.79886727801929
PACSIN3	3.97605038438851
OMD	3.32655264930314
HOXB8	2.98623978011847
NSBP1	3.66947885544488
SLC4A5	3.41582543756382
FBXO46	4.98489108002343
UGCGL2	5.02601663556945
SVIL	7.19428464544753
OAS1	5.0245277790898
PHB2	11.266004124671
NDRG2	4.30980605447619
ERMAP	4.74796788194248
GRIP1	3.33405214156577
APBA2	4.57677598908057
TCF21	4.76061285628793
JPH2	3.21617316429196
DLST	5.76060280656564
SLA	5.82559712022393
AMELX	2.66705781987166
WNT6	3.48024044510693
ATP2B2	3.68053175998791
CPVL	6.12738795887322
RGS20	2.72412379741199
TRAM2	4.9518165054295
ZNRF4	4.37185399785393
ZNF419	5.21311594049448
LXN	7.62041225841858
TLK1	5.26690232281009
UPK3B	4.30291860936772
MTMR12	4.39899805096389
KLHL21	6.72609100920932
ZNF384	5.22568566541879
PI15	3.14247232290839
RER1	6.61266065874914
ELAVL2	3.13979925933581
KLF2	5.07416498748999
RPN1	9.04456988534346
PMVK	5.38774954666136
EIF3D	9.76305479122732
SIX2	3.38332750446556
HPS1	4.37232892664008
RNF7	7.25260047229474
TFE3	5.36117288480431
C11orf17	4.83382249836723
SNRPC	8.13588162902618
KCTD13	4.21833751955951
DLGAP1	3.1555449213483
PGLYRP1	3.80611572181616
IL8	9.67035953228648
IRF7	5.45515812450059
SERPINB13	3.04631421039044
SET	9.5482486721645
NAB2	4.5570906315549
MGC40069	3.85210693535417
BLR1	3.47279779033283
LRP5L	4.31856542665814
FAM120A	6.55117549139813
ASCL2	3.22756585614781
PCDHGA10	3.95887790747751
SHH	3.26286677033784
SH2B1	4.4795180480733
ATP5H	10.0551774938193
THPO	3.30264436186055
HIST1H3E	3.31605788894648
TYRP1	3.00790190503673
EIF2S1	6.49779264516012
RFNG	5.28117050196844
RAB20	7.2087091674748
TNFRSF17	3.65207524254382
RBM7	8.91485371002284
TMPRSS4	8.73857833683347
NKX2-8	3.13598602657766
C1orf115	5.50119806684479
TAF9	6.72846737253141
TERF2	6.09161180861247
TNFRSF1A	8.142813507144
ACADVL	6.45629073825883
ISCU	9.0345622268246
KIAA0841	4.51834616059292
GTF2H5	7.4998574412305
EDG8	2.97359069788391
RAB15	4.24482080727283
HBP1	5.43081429798634
TNNT2	3.35694488719652
CECR5	5.94611757752788
JRK	4.23179203413295
PHGDH	5.76934200711403
XPO4	4.62271286358257
ARHGAP25	4.86273912336386
CA9	4.95601272347394
TLX1	3.38866047000906
GPS1	5.35924875207224
RPS29	11.9334199816254
MKLN1	5.14258434617305
ATP6V0A2	3.92325883525471
EMR2	3.94560975625629
KIAA0319L	4.4790852751863
DOPEY2	4.00661131979569
SLC29A3	5.40741922665744
LGALS4	3.657032173895
SDHD	9.75949619837462
USH2A	2.88568911296262
NF1	4.00240849729066
IMPAD1	6.24651228938423
APOBEC3A	3.75353414122714
OLR1	4.22956021749971
HCFC1R1	4.84564863715099
TAOK2	3.51286268608448
NRAP	3.91426951526008
PPFIBP1	4.52785793136206
LYPD3	4.15529584481741
BCL7A	4.67157648268239
AGER	3.30893334919304
MCM10	4.67381186731533
MAP4K3	5.96930535903107
PFTK1	4.41124317733002
CBS	5.4503841631174
CLK3	6.27913969624222
KIAA0753	5.10617872138295
GABRE	4.40379988219957
FIS1	7.37745521017498
ELF4	6.83931269932197
C11orf49	6.95860448560121
CLIP2	3.88759389483533
CLPS	3.92697511724676
PPCDC	4.24128741197726
KDELR1	6.54062730571511
NT5E	4.77269040804252
FOXN2	3.47343115500072
NCSTN	6.07646447531272
PARP4	8.04652687810274
CD83	5.78290965133997
NPY	3.60831720945642
IL18	6.64676996105091
BEGAIN	3.39111769724449
VPS16	5.49832394460589
SLC16A2	4.5698097262508
SLC35B1	6.74127851968169
C4orf20	5.31117566990821
IGFBP2	8.64823161105895
NOTCH2	6.542484145686
SIGLEC1	4.58933580502152
SLC9A2	4.00969025060702
CD93	5.73117026200387
CEP164	3.98022841467074
P53AIP1	3.3461992163232
ADD1	7.38968201190807
ZNF136	5.07078607825574
ANP32A	5.53292659507151
MGP	8.25553821947666
DNAJC1	4.76625288854507
CCDC144A	3.12714940549002
ACLY	6.86760801318504
TRPC1	3.87536080686204
CYP4F12	3.8505912811634
FKBP5	4.13486558883636
SMS	8.24326770245957
MAPK7	4.09234583586825
RRAGC	6.99869130656784
PARD6A	4.34228685301629
CCDC85B	4.29270975338788
SYNGR4	3.28253631285661
WIF1	3.30180651751753
GCH1	7.60366607110524
STRN3	4.75584997813805
TMOD2	3.10544019029318
FLI1	4.03557773374735
DGKQ	3.80298772317945
MAB21L2	2.99109283796737
SCNN1B	3.11501236603876
ECHDC3	6.11264407923393
TMEM106C	8.40159633419944
CSNK2A2	6.07818599676956
GPRIN2	4.48634035541268
CPA4	3.8671399566614
RPL39	12.2798109049328
HERC3	3.81526533036205
MELK	6.45894110327818
IL15RA	4.66585504532785
HMBOX1	5.62941965816131
CUL3	5.44855884528369
PODXL	7.28699775859014
CCT6B	4.31857673500289
GPX2	3.53613383656363
ITK	3.68719272651763
CLIC5	7.14120050615225
RABAC1	7.92825287526806
YPEL1	4.26179881213036
DNAJC4	4.06919635622706
NR1D2	5.51771323483148
KIAA0776	6.7815764329098
FBXL5	6.68106089632723
C13orf27	5.3098188191473
DEFA5	3.14633824580193
TRHDE	3.31720902369836
ZNF536	3.0101213645237
MEF2B	3.41780861539493
UQCRQ	9.08875945273483
ITGB2	8.40562023208911
PTPN4	6.34022283007972
STX5	4.0735120336083
CD72	3.49511307543713
ERH	9.41848575480554
XRCC1	5.06250108606183
VEGFA	6.41366872817901
MPHOSPH1	4.84075833431929
MORC1	2.77865729408301
PARVB	4.78534350519051
ELL	3.43304745970623
SETBP1	4.43135119961816
CDH11	8.4102666892053
NDC80	4.55573405031375
GIMAP6	5.07191827853395
AREG	3.41005184557420
BAT2D1	6.80535145699155
CDS2	5.36446171797319
LIPT1	5.62829589986561
SENP3	4.14062619232164
IL1F9	3.81790683269041
GRIN2A	3.50184009982737
MAN2C1	4.7637891189274
NSUN5	5.80248224705759
SF3B5	9.29175372703924
CEP72	3.90059847282212
MYC	8.94733613706605
NRXN1	3.10096111805283
DECR2	4.69755016369969
SLC37A1	4.38625392295711
SUPT16H	8.05179176298905
MUS81	5.52076217508812
PHYH	6.90278358823291
ULBP1	3.33993275601492
OIP5	5.15595233822782
IL10RB	6.35826928756123
OTUB2	3.25301674402579
NELL2	5.22718169804009
MAPK8IP2	3.74564396338599
ARHGAP10	4.6743431502973
POU3F2	2.98397915943968
RPLP2	8.18484553700229
FGF22	3.42090739130994
PSCD4	3.99686565352215
TRAPPC6A	5.62148884969848
C21orf2	3.60301911226434
CEMP1	3.09465053440967
IL1RAPL1	3.10106727155466
LIN7B	3.37043133257072
VCP	7.88320345236966
NKX2-1	3.22667427628422
BGN	5.61372394143604
LAMA3	8.1686756372725
APOBEC3F	3.15324384453735
COCH	3.51427497569223
SCGB1D2	7.44308366873702
SP4	3.6938270143572
SLC11A1	4.09359309974561
ICAM2	4.44750073375455
C21orf25	5.21135927289728
SH3GL1	5.40390127522998
RALB	7.03098463849853
GSK3B	6.72335691132696
GNGT1	3.01162754350088
GPD1L	7.18920230927341
VPS37B	5.83413277451701
TNFAIP3	7.00541039147749
C6orf32	3.69214178849023
ATG3	9.4030667805925
KLHDC2	9.27560350783714
NDUFV2	8.28061532040764
PANK3	4.57148370898756
BLK	3.1720874567853
MATN4	3.34866980978347
GPM6A	3.61692232860345
WDR82	7.77435687235762
APOM	4.3241626882161
PKP2	4.90182385959757
C1orf135	4.36960373575149
TRIP10	5.10869975876104
HRASLS	3.43815362903093
TESK1	5.00530364339998
FSD1	3.51372988466092
SFXN3	5.40308407869574
MMP1	4.53812426605171
CA12	5.93039960305075
ZNF611	5.62188150991358
C19orf58	5.16783523708094
NCOA6	7.49541541608974
PDE6G	3.64963620098126
PPP4R1	7.49199153189969
HLA-DQA1	6.88212768564111
GCLC	4.96879904556779
MAN1A2	4.22909295611461
SEC61A1	8.10194714689861
IKBKAP	4.97011774244867
TWSG1	5.00249056553689
UPF1	5.19211338160391
KIAA1219	5.44262843667666
CTDP1	4.4544423839344
ZMYND10	4.11680367848893
WNT16	3.92122687160634
ADAMTS6	3.35921362462688
SNW1	7.0361814955615
IL18RAP	3.70362174842822
RPP30	7.54883966044927
KRT86	4.23959765525266
CDC40	6.22337985341318
SLIT1	3.62300536020845
KIAA0574	3.68203379888742
GTPBP2	4.96675379788651
SETD3	6.40213211459255
C15orf44	5.45722743205235
PRRX2	5.55500447752943
GPR110	3.72731910386397
C11orf10	10.4031449455605
MKKS	5.72872778128208
ELK4	3.18066161315253
ACOX3	3.6453775301267
ADCY1	3.25580183524275
KIAA0372	5.58701577295624
TP53AP1	4.50471305095275
RHBG	3.77536030915426
SMURF2	6.81920661931714
TP53I3	5.3405311821058
EBP	6.23533529224587
SLC22A3	3.03157282625359
TOR1A	6.80517745342759
P2RY4	3.31698345376509
TRPV1	4.26361134957771
ADAMTS12	3.31782660663534
PES1	5.74613755185654
UCP2	8.41071905045381
ATG4A	4.71022639325449
FOXG1	3.80472335094583
MAGEA10	4.0059061610314
WFS1	6.52651511881947
TRIM24	5.57934425306533
PABPN1	9.0119555740637
PROC	3.67870651048735
SLCO1C1	3.73487083889701
SLC25A30	3.64530572910370
SLC22A5	3.91273459207174
DEPDC1	6.15501737792346
KIF23	6.35729090293876
SYN2	3.68368675364936
ASPN	4.88052210516644
CENTG2	5.74751855844264
ZDHHC17	4.68857186125779
VNN3	4.20420604243342
KCNH1	3.68615628037199
PPARD	4.82747722795961
PSMAL	2.83168135704621
FLJ10815	4.69925302618555
YBX1	10.3307136807245
STK24	9.15392585030345
SPEG	4.77683268908043
STK10	4.51984653808995
ZNF695	2.59974103370023
SCTR	2.83058251607289
AAAS	4.20856718764097
SSX3	3.24691437911367
ABCD3	7.75511862833152
MTF2	5.89943962781966
FIG4	7.27282296653526
TMCO6	4.34522411659785
C9orf46	6.87363936011718
ATP6V1F	8.98836415134047
IGHMBP2	4.73619834756296
CCDC94	4.10788479875326
EGR4	3.18947048561368
DUS2L	3.89761634682811
FAM3C	9.16446719770678
DCTN4	5.19967489064533
EIF2AK2	6.12854977179074
CST4	4.06373343660078
CCL11	3.79791221381058
LMO7	4.14383548635432
PAM	8.5675088856649
NUTF2	8.28139820334434
ADRBK1	4.82458093752417
ZNF84	4.56056327529299
SLC39A4	6.9429214344008
CITED2	5.36260029068738
C12orf49	5.41540420567287
GRM3	3.28809667133859
CCDC49	4.25032502216279
STARD8	3.87555973225138
FNDC4	5.26784024417142
SIAH2	6.51553743241066
CCDC103	3.11629430046979
ATP5A1	11.0747423668620
HTR7P	3.28207529290343
LALBA	3.02357484841617
RMND5A	5.24938779392827
ATP5J2	9.29875131742864
PSCD2	5.85432587696438
MMP3	4.58327975872243
ZNF409	3.97085613931216
CRHR1	3.40565593536797
WDR70	6.33422212921981
ZFAND1	6.79641268052862
CCL18	4.76301476124679
KRTAP1-3	3.41913736705865
RINT1	4.8285499643152
NRN1	3.62294070111167
SPAG5	4.64902894891019
KIAA0408	2.90681776485033
F13A1	7.33748362025104
DNAH7	4.042147298745
SLC10A1	3.71784018374043
BRCA2	3.88070808435146
ACADM	7.38061801000925
GIPC2	2.90214902422883
OGN	3.70902479232188
RAGE	5.3075093512996
XPO6	6.63468366922158
FMR1	7.9189143592778
DUSP3	5.01911949714722
ANKMY1	3.29526153004006
CHMP2A	9.15016361589317
FAM8A1	7.20757785224879
GPR21	3.77523168952398
BBS9	4.12433780386599
UNC119B	7.2465910057485
SLC12A3	3.09132351728206
ZDHHC7	7.69958802037374
FVT1	6.7271299225698
ENTPD6	5.76457885368324
PPP1R2P9	3.39935473026016
ERCC4	4.14010237227095
MMP8	3.32936359223575
HMHA1	4.54287057359013
RAD23A	7.14003292101777
ACY1	6.96499844291935
MT1E	8.4925371957506
PPP5C	4.74753648490034
GPR20	3.72941267370243
RFPL3	2.98709457193171
GHITM	9.5813166812591
SCAMP4	4.74275740412398
NARG1L	4.41056042961963
MYO9A	5.58014249801921
BLMH	4.69880988403022
NDUFB7	7.02679357674383
ADCYAP1	3.46229881411093
SP110	5.18281789544885
MIER2	3.72012597667803
KIAA0513	4.00482017962853
SH3BP2	4.9484103672523
PNMA2	4.28006629879088
MAP3K7IP2	6.36403269988135
AGRN	5.07324364204459
CEP290	3.61732845370169
ANXA10	4.0097900126683
RTN2	4.74240977327711
C14orf133	6.38527880229793
PRPS1L1	3.05592499543109
PRPH2	3.59359639914641
KLRA1	2.72393523788236
IRX4	3.27979730532317
GOLGB1	6.84983209314045
GPR97	3.30806664467202
NFKBIL1	4.18797195074233
CHD7	5.0673716621811
APBB3	4.16088607675732
RPS10	10.2601459914044
HIC1	3.26696892905118
TLE3	4.70997481925491
PSMB7	8.91825636623056
IAPP	3.37187938272592
SHQ1	5.99264700763629
API5	6.45287904335225
GP1BB	3.99516530101642
FTHP1	9.1291948018895
TRIM6-TRIM34	4.99363854573003
SLC6A1	3.62709265084996
OCLN	4.98142234513221
NAGLU	3.96601858030307
PTTG3	4.15995369367193
FAM117A	5.63940883244486
SPRY1	7.42156933899218
FLJ10781	7.5020395153004
CDON	3.79167741236636
SH3YL1	6.8556970614802
IGKC	5.55466882505286
TREM2	5.18457665081932
MMP14	4.50157700411704
SERPINI1	3.68028600822776
HDHD3	4.02244638314739
DYNC1LI1	6.87892408782371
FASTKD5	5.47877208773202
TDRD3	4.74445385734269
THSD7A	3.59590132974104
NDST3	2.94188455897076
CXCL2	6.57928900282213
DHRS12	3.99441075787486
MAP3K15	5.60274790324018
FBXO9	5.8771478078366
APPL2	5.14971115288171
TNPO1	7.4694069430768
CARD10	4.29042614984674
MRPL13	7.75901965979247
SNX5	7.9123271902756
EEF1D	6.92422118110619
RAB6A	3.72616264299533
SOD1	9.46009025563138
C12orf5	7.29393002392981
PACS1	4.27244711421182
PAPOLG	3.38401930558023
CHML	3.43243689306958
SIRT5	5.13840790024236
MSRB2	5.97200375271123
BCR	6.40422178632592
PUS3	7.14035876670546
CAPN2	9.93031215635796
FXYD5	6.94745947925755
TWISTNB	2.99087140637651
UBE1L	5.3665534071116
UBE1C	7.61183069312879
CHD2	3.22706062663916
C15orf2	3.43157883457030
FZD5	6.06374100589968
NR4A1	4.11952123294381
LOC339047	6.48159547420867
TRIM17	4.09216966466255
ZSCAN21	3.23806370412062
RPL15	11.6227344203409
ATP5G3	10.4666033885740
PRC1	7.41424431226607
ADAMTS8	3.34426068543896
ABCB9	3.6434630801922
HOXC4	6.00752692951655
TRAK2	5.70525006149658
STAB1	5.55189010949556
CEACAM5	2.9806445420229
MYT1L	3.03812795046262
RASA2	4.90163551959015
LRRTM2	2.99250266111846
STAG1	6.46172111023892
OSBPL7	3.5031160284239
GIMAP4	6.63840519933153
FUT3	3.49213191059081
DBI	9.59652350786468
LPIN2	4.78258685992263
PAPD1	6.79632157555791
APOOL	4.46374549190994
DIABLO	7.72938580706264
ARMC9	3.68784872191102
RPS6KA4	4.56315751114873
TRHR	3.53630591790533
SLITRK3	3.53855650201443
TGFBRAP1	4.45201005365626
FAHD2A	4.34603672291233
CNTN1	3.62049481769435
ZNF211	4.58532304595662
BBS4	5.05437942248391
TMEM181	3.02627757641099
PFDN1	6.35736970827013
MINPP1	6.9740489309209
MPHOSPH6	7.54554757692673
RGS11	3.33242970289755
HOXC10	3.26494621622167
ITPKB	5.64625237985973
HS6ST1	3.48100388376346
AKR1D1	3.51823196624709
TNP2	3.30182995643651
MEOX2	2.83645174962248
EML4	5.79468883122102
SGTA	4.27946138260835
ATP6V0C	9.0102364658628
PRPF8	6.96946741559598
PSMD6	9.13565746962933
HIST1H2BI	4.09656573450649
TMC5	4.51026351276233
FKBP3	9.03660761706336
FLJ20273	9.09748243721016
PLEKHB2	7.90251910548037
RPL28	9.03039604244406
NOX3	2.91665480290733
ZNF544	6.23963596493403
EPYC	3.25276099074059
ELAC1	3.10163735220724
METT11D1	6.59476902585061
BIN2	4.25987957748934
NACA2	3.46381794360700
RPL18A	12.13952949458
UBOX5	3.80549227822078
TCERG1	6.4714214445111
MPP6	4.57976235974483
KRT16	3.67256820864154
UBE2O	5.36619452867558
KLF5	7.60524121829576
C9orf31	3.35316015488086
APOLD1	4.50673504972633
UBL5	8.6658409528367
ARHGAP29	7.5828265009086
TNFSF8	3.45241331789905
PDE5A	3.14628634348849
CDR1	3.07561542854319
FBLN2	3.43393252629356
C14orf104	5.58072332702558
HBE1	3.24805162526851
ROBO4	3.21579262418927
C1orf108	7.16882373939339
FOXI1	2.86183953355621
BCKDHA	6.20866139594581
RAB4A	7.45177518326183
C11orf80	4.08249959459664
MYOC	3.70811540732991
GIF	3.55033909129371
TMEM39B	4.70336204899392
RPL3	12.1654126180409
THBS1	4.68720853456946
APOO	7.17501769564045
ATPBD1C	6.65848521229514
FARSA	4.97635714626861
ARMCX1	6.97111137013693
EIF4ENIF1	5.48806481440285
CMAS	7.36342282304643
OR7E24	3.46196585419066
TNFRSF21	8.7971095422442
PLAC1	3.61201884701835
KLHL18	4.68784381079593
LBA1	4.06220329395346
MKL2	6.52825640543217
TBX3	3.88094381657719
TAZ	4.28748257261349
CRIP2	6.43068364593466
DAXX	5.72423685883904
ELMO1	4.75206432810635
RGS13	2.61191014387678
DIO2	3.40109343602755
UNC13A	3.98182645944113
TAF11	6.40761099571777
ORC3L	6.33908842409495
PRX	3.27542050276630
TARBP2	5.81975518363199
CABIN1	4.85010669858527
TRIOBP	6.19693284869553
HIST1H2AC	7.13720333589129
RBM5	5.92856265062513
TUBGCP4	4.71569130793373
NCOA1	4.95593257843835
CDK7	6.53689648347028
SSR2	8.96814249756495
IL25	3.08969276388346
CRELD1	4.78909200832932
GPR6	3.31836034410011
SNCG	4.9146754567062
CHEK2	5.18184257728722
GAL3ST4	5.30504139172989
KBTBD10	3.02618722359733
DRD4	2.85881044839302
GDF11	4.40466188565806
SEMG2	2.81033775002150
MCM2	7.5180108766351
CD247	3.86423829652787
SOX14	3.04381213777665
RBMX2	5.3486382055558
KIAA0922	4.74555318543544
TGS1	5.48984367402249
C16orf57	5.23072514441111
SYF2	7.22226529598775
MCM4	5.49322304804525
PDZD2	6.13838024374746
CEP192	5.17980038339549
IFT88	4.97458762611482
MCC	3.38898622331226
RPL9	12.2517980453784
RAB32	7.10838837968152
P2RX2	3.64720433981548
DDX43	3.23300696389272
HHLA3	3.85607564046533
ID2	7.05411838053411
UBE1	9.14239519474253
SLC24A1	4.12075298296854
ARHGAP5	5.61987763429527
C20orf23	4.01749029862904
CETP	3.43512071778491
ZNF688	3.94261750109349
APOC2	5.68596205087833
PWP1	7.9874125269509
FAM50B	5.61309744492028
PTPN6	6.5266903807013
BAHD1	5.12961648715874
GPR56	5.54916197979568
GRIK3	3.16301818186937
DGCR14	4.32845552604577
CACNB2	3.21645546907295
PDE10A	3.21902712301782
METAP2	7.05932465447653
RHOQ	6.88448571267661
MAP3K4	4.45881047122256
PDHX	7.06720948673482
RPL23AP13	4.56226269073269
MTA1	5.08854030465947
GNG11	6.35911011435653
ZBED4	4.23863010783271
CLCN3	5.54242817412685
CDK2	5.31016217416866
HCG9	3.59246011691268
SLAMF7	3.897195326171
CDC37	5.87942115178766
ZER1	4.12452839095548
GRK4	3.21939248220125
PRPH	3.53500038585038
PPP2CA	8.44428507983376
LRP12	4.2379651256999
POLR2A	4.02639815060385
SEC14L2	3.23221420608956
OGFOD1	6.47924270702896
DKFZP586H2123	4.09010466433037
MC3R	3.68411583293271
NOL5A	7.02877801843673
PHEX	3.69634018280466
HIST1H2AB	3.61084507260022
C20orf117	3.70548084023626
POLH	4.17235990148613
DDX17	7.23464511048083
CAMTA2	3.99292459639122
PLEKHA2	4.90498119658034
SNAPC2	3.99876919724051
FILIP1L	6.8064446010053
PDE4DIP	3.9558686542614
LRRC1	4.82190396687337
SCN7A	2.94026385522987
GAS1	6.08708062494064
DGKA	4.13690899795559
PEG3	4.43349770171353
NADK	4.67141213659783
SGSH	5.78190465175721
CXCL10	7.68439282531934
GALT	4.56423463456143
MCF2	2.89342198819499
ZMYM4	6.38602533947451
ZNF263	4.92344192532709
STK32B	3.56578996482032
KIAA0888	3.78480186107247
TACSTD1	10.4228513998817
ATP6AP2	7.69763287850821
TYR	3.4752372935943
GDPD2	3.92910152652931
ABHD10	7.67245383011051
TACR3	2.94057572215394
SLC35C1	4.29994525664981
KIF1A	5.57963934561508
VCAN	6.30543556933621
HERC5	5.7770869219041
UBE2A	7.84210112015156
SYDE1	3.78009967506654
ELA3A	3.1662981095008
TM9SF3	8.6771553979829
HAO2	3.54664216227161
RNH1	7.51102957626922
MAFG	5.18707866862986
BICD2	5.59635357031766
C14orf43	3.40599020502366
CDH7	2.94325347790800
JUP	6.60734769888596
SHANK2	3.93387215592363
OSBP2	3.42190494883573
ACOXL	2.79659061571102
DAK	4.23630300713808
CBX3	9.30872869779293
C3orf58	4.41028027763629
RBMXL2	3.17242262516451
TCL1B	3.44618258787906
FGF13	3.89192495524918
KBTBD2	6.201184363098
KIF3A	3.5835753098926
DCXR	7.3780748005727
MYL9	6.68620480693867
PDIA6	7.20715079170463
CDC23	5.68858274560501
CASKIN2	4.64631237649568
PBXIP1	4.6565778332029
EHD1	4.88086788960192
NBL1	6.97319416901447
MARCKSL1	9.49599881055746
RAB11FIP5	4.62617055695986
CDKN1A	5.51014505409221
NCK1	8.80953843128438
SAPS3	5.85264056220583
ZNF550	3.74502286652079
TRAF3IP3	3.2733627981682
LSR	6.64401501045015
MIS12	5.74102098413529
KIAA0774	2.6862073721743
CXorf1	3.30283691220697
CUL7	5.19679015527838
DIO1	2.97704744974392
LIPC	3.04298171122168
EIF2B1	7.55310004594099
OMP	3.49153031375891
HS3ST2	3.9899989346095
C20orf11	6.80847424220182
CTRL	3.05630976554596
GSTZ1	5.2654865704224
PAK4	5.98937474902903
CCRL1	2.9364869794753
RNF10	6.04236859782403
MAGOH	7.05185564004323
CENPB	4.14613217950017
C19orf7	7.67945153500171
JMJD1A	8.15991982785494
GATA2	3.44164890980903
HIST1H4H	3.34501777924819
CELSR2	5.85843334532365
GABRA5	3.04796559996745
STAM2	4.59842262503052
GPC3	3.74109074860353
GRP	3.1176549899698
SV2A	3.55120154773350
EBNA1BP2	7.50199336800765
TAF1C	4.36688699060279
MAGEA12	3.42059223654965
GSG1	2.94315338986458
PDGFRA	5.50764525324792
CACNG1	3.94798510376771
CIAPIN1	6.51072795562631
CSTB	10.5701292484137
FRMPD1	3.55641963411328
PTPRJ	3.09819420453225
ZNF668	3.74442295774367
PLEKHJ1	5.46893136417735
ADAT1	6.63349937429765
TMEM50A	8.0261835080334
CENPI	4.15857856428526
HOOK1	5.31364382218903
RPP21	7.35338390855714
GTF2E2	6.72274094120685
IL17B	3.15469853451665
CCNF	4.00138826373104
CRYL1	5.35214218966946
FOXH1	3.30911451226550
NFYB	5.52540323817786
KCNQ3	3.73632264856536
PPM1G	6.89605564591134
NOVA1	3.30072763614297
FZD3	6.12639096886628
NMT1	5.14713861030516
AKAP8	5.13229371693545
SOCS5	5.76581772111969
HADHA	6.34378428471156
PLEKHF1	4.888356702031
DLG5	7.29069134124217
CFDP1	5.72429296983014
SAGE1	2.92583564557042
PGM5	3.31179930432127
C1orf144	5.19052385459381
SUHW4	3.90849817309871
TFEB	4.29793694907265
RND2	3.4850956980007
ATG12	5.95696348540868
BMI1	6.78012170791267
RNMT	4.30570873024864
MASP1	3.28484329928877
MYH4	3.16106728215066
SLURP1	3.28014476347605
KIAA0984	3.50063062904116
ASTN1	3.42320659188252
MYCL1	4.40827025860106
SH3BGR	3.60977087464985
RPAP2	4.14690252409237
FOSB	3.81798712203242
KRT35	3.09426248485025
MIA3	4.99265824358571
KIR3DL3	2.84395161634328
SEMA3F	5.99606638649981
TMEM135	5.83426512326704
SLC27A2	3.53965782214845
NDUFB2	9.08597160846191
FAM46C	3.79931798950701
G6PC	2.81201852331201
KRT33A	3.74938969781945
OVOL1	3.37468478025409
PAMCI	5.49676565864194
S100A7	3.69277404539929
MAPKBP1	5.0072464895088
CPE	5.89867694031402
HARS2	5.23625876871553
GNB1	8.21795962014079
TRIM46	3.34023057364656
UPF3B	6.08079866433893
CXCR6	3.44649699813159
C16orf3	3.08537763371142
HLA-DOB	3.81105183762518
HPSE	5.01229785404964
GSCL	2.88028593029362
POLD1	4.51553177795091
DMWD	4.00897822067647
CALD1	5.73862729629646
LCAT	3.57772131656197
SCRT1	2.80204929172189
ST6GAL1	4.80543815568486
POMC	3.03013163482388
UNC84B	5.63495746898673
NSMAF	7.31727086290567
ADSS	7.77781755419918
SKIL	3.94058862553976
HMGCS1	5.33791393778325
PYGO1	2.81266275132553
POLR3F	5.31933722459174
ZNF277P	6.80811871591049
CNNM3	5.03380676325491
WRNIP1	3.23818283502762
ALAS2	3.60271438075583
MRPL23	7.4422948291655
ST3GAL5	4.41111643162267
ZBTB7B	3.50722882351183
DHRS1	5.96790942588051
NFKBIA	10.0426691761647
CNOT3	3.64293131465006
GAK	5.63014934302751
SFT2D2	4.96399768526508
HOXA6	3.16921182334395
PSMA6	10.9319501117057
CRTC1	4.08623424073343
LY6D	3.30673717693052
CPT1A	3.40296272747514
ALMS1	4.92127000909263
LMO1	3.38635181983069
EIF3I	8.6179998454834
DCN	8.53714515768016
PRB4	4.26775167925626
MCM3APAS	3.44789605625767
SUCLG2	7.5757266547278
FOXF2	3.42525189337839
MLH1	6.89019737584979
S100A12	4.29884401131848
ABHD14A	5.9897964741382
DEXI	5.43745289515327
ACTN1	7.56677038267643
AMPD2	5.59491854042989
IFNAR2	5.94242823738095
CYB5A	8.4803399344171
TLOC1	9.3931214878214
NRBF2	5.55584788843659
MKS1	3.92399404739668
P2RY11	2.96187480461268
CX3CR1	7.66912122091394
PDE1B	3.41650892015572
KCTD3	5.598782547983
ITGAE	7.35174183749997
SLC30A3	3.70229910710146
KISS1	3.37838191604554
PLP1	3.17558899026202
C14orf2	8.73633926939926
IFRD2	6.51078601556085
ANKRD7	3.54005068520326
