Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D05_452028
Composite Element REF	Signal
TBL1XR1	4.50010054335734
FAIM	6.12678275943691
SP140	3.39537945871697
G6PD	5.38438787584841
NUDC	6.79141172715419
GABRP	6.05121906597283
SCARA3	5.99293591659236
TACSTD2	5.43787878486555
EIF3J	6.88562488496142
PPP2R2A	7.39346993400003
CPA3	3.84129972623372
PVALB	3.38888653484974
BCAT2	5.06596219493257
MFN1	5.09099044163477
F10	3.46071222704321
FAM134C	5.98824659805667
SNX11	5.23158375813295
COMP	6.36613088180424
GPR177	6.811894796256
TAL1	3.12593760671151
ACSL1	6.3791112682683
ABCC5	5.00503802401904
HCFC2	3.68648011620462
TCAP	3.68871996670372
ABL1	7.4014468633573
RBBP7	9.37118904753314
PTPRG	4.3672623631853
NCOR1	5.56442816856507
MOCOS	4.4664176851991
C14orf93	3.73975558336498
PRDM10	4.21913128862345
TNRC15	5.68249948329156
SPINK4	3.29195939570735
TXNRD1	6.95790945995045
UBE2H	7.38267204384725
BRDT	2.70674725100177
SLC16A4	3.37206105094561
VIP	2.74787448497693
CALCR	3.18892638856057
CCNE2	3.6778943435971
SLC6A8	5.21901899630679
LILRA1	3.58638982370856
MC2R	3.25873379608953
MBTD1	5.05897568805115
USP33	5.98127530304846
PPP1CB	8.04138109122773
C15orf39	4.99428851633136
ABHD8	3.68741818849556
MAP3K12	5.04006810280752
PAAF1	7.22332549395111
ARF5	6.58465232533307
CCT3	9.36745674512759
SLC3A2	7.68678229741318
PIWIL2	3.43184493701228
RAD50	5.71693707264018
IER5	8.22511459723293
SYNE1	3.7563033327522
MBTPS2	4.36801068330342
MVK	4.42420756005856
TSPYL1	9.90407301745769
NCL	9.42013370669351
PSMD10	8.46581460672322
MOBP	3.37212549979083
GUF1	3.29875145724292
WDR44	5.89549429713372
HRH1	4.13480637996772
HIST1H3C	3.25880724880393
C5orf30	4.6780285003382
RASGRP3	4.27878816833625
RNPEP	7.92443958003824
PRKRIP1	5.37677839974076
MED21	6.21550233935380
GRPR	4.37705864386802
SYT11	3.55648488854559
NTSR2	3.29985389085859
Gcom1	5.67998418066995
SPTBN2	3.75961221016886
LRMP	3.56843873161681
HTRA1	9.31030296078535
RNF111	7.28962634342151
SLC26A2	6.41911202850865
WISP1	3.52636288158243
ATP2B4	7.43337073113554
FLJ10769	6.12596439953791
PTH	2.77921968856899
KIAA0895	3.78167817773434
CHST12	6.08980960753929
RAB22A	6.04485183328992
TARDBP	6.76912687304155
RANBP5	5.73763386713728
P2RY10	2.93319185984587
STAU1	8.64653717686474
NME5	3.91004300766589
DDX21	8.97489819917579
CHMP1A	5.49766097734389
BARX1	3.14920566497227
HDAC11	4.48687061134567
NOLA2	7.01774802942917
MTO1	6.52470060004182
DHX29	5.80950261442156
HADHB	8.79463578905765
ADAR	9.95502301044977
SF4	5.51617504111712
PLXNB2	6.12789516703497
P2RX1	3.28479191298504
SLC15A3	5.76836769396365
GAS2	3.36150677753122
EN2	2.99572601190642
NUMB	5.36135363023627
C14orf172	4.57838593700109
TNIP1	6.83044151152039
INHBE	3.14737326035402
TM9SF2	8.20153407787147
PSKH1	4.32512768673049
NSFL1C	6.4846234199628
RHOG	7.28485586324391
HBB	5.25767514426213
MED15	4.77597641900952
HEY1	4.64498725454120
KNG1	3.12427232318571
CASR	3.45078209383556
ITGAX	3.71176053893744
CANT1	6.81828765522275
C6orf66	7.37179830905693
UNC50	8.29536790216299
C21orf33	7.10124011507513
IRF2	5.45520479090134
HEATR6	5.42376864017322
GNG7	4.22397251853023
RUNX2	3.40598215749912
PGR	2.97686352344463
SOX1	3.23618693313966
CROCCL1	5.56071777615318
BRE	6.37175444763196
SRPX	6.86879665597864
MBNL3	3.62837834300586
ODC1	8.64779172378245
SDC3	6.10980260386921
NR2F6	4.74913074122046
ADORA2B	4.02819189433903
ZRSR1	3.12027632677297
ZFYVE16	4.98132791935481
RPUSD2	4.62236411313157
SYNJ2BP	6.58468099498664
POLE	4.09734515380755
E2F2	2.95027145854514
C14orf173	5.52330829673623
THRA	4.17289487283862
MAPK11	3.857781908508
TBC1D22A	5.63319214325648
PTGES2	5.63367907024904
HIP1R	4.43251029704779
ENO3	3.53027582624877
COL4A6	3.85548378198217
TOMM70A	6.41919781763949
IRGC	3.07673732371219
NAB1	5.99587408946613
DET1	5.59973796955868
TRPM3	3.20109729517183
ZNF532	6.74152551717844
RAP2A	6.20193349860409
PLG	3.31328510067055
FECH	4.7515876773799
CRIP1	7.90377531165578
AZIN1	8.07622844347108
SLC7A7	5.92549150965121
CA8	6.22910073281712
IL10RA	5.02214748907584
CDC42EP4	4.93510478590527
C16orf58	6.20467262793355
ARG2	3.31674914948657
NOL7	6.89701718636558
JARID1A	6.36201402876709
PANK2	7.58421842658241
ASH2L	7.67338639806895
ICAM3	5.45760619740256
TMEM16C	3.04516806296674
MDS1	3.14808598352734
CABYR	3.57756505347392
SLC1A3	5.9642097046586
RNF139	9.13068508489765
ADAM8	4.38995227972331
SFTPC	3.61898372729754
BCL7B	5.10129943507245
MAN2B2	6.92560668345475
PCDHGA11	2.75594723938994
RGS12	3.47799536592907
EIF1AY	3.24688162473441
NUDT13	3.2090414409157
ARL6IP4	6.55288892543237
RPL35A	10.8092751320533
CCDC21	4.5862576365043
RAB40C	3.83390045959716
EMR3	2.96891590966737
PRRG3	3.7186498252473
LRCH1	3.0562328528137
SAA4	3.56010923852909
RAPGEF5	4.16600765584259
ZCCHC2	5.20431113435565
CLIP3	5.00081238925203
MAP4K2	4.49384665591522
C20orf30	7.94470911246729
SULF1	8.09184275523149
C11orf48	7.84491030209312
PRDM5	3.45728818649777
ELOVL1	7.24748427322594
PPP4R2	5.71769451503761
KCNV1	2.64902182002064
ACP1	8.75076371243422
SIGLEC5	3.53757354011628
ZMYM2	5.3984703690554
C19orf61	3.62290596938147
DAGLA	3.94246949272244
GPR32	3.59860606180062
EDG7	4.73430618457079
NEUROD6	4.45513303441386
NEURL	3.69561731732062
SLC2A4RG	6.44738659339043
LPL	4.93577258292507
CA5B	3.58099755806193
MPHOSPH9	3.78577052908856
CLEC2D	3.1407152711789
HMG2L1	5.37231710182794
GRRP1	3.49549459007721
HCN4	3.64858535521006
CD8B	3.40333923413921
HIST1H3D	3.32321271473851
TGM4	3.26732163359131
SLC6A12	3.45945263163725
CD84	3.90410987024731
TBC1D15	5.94897689334883
RASA1	6.20926564132494
PHKG1	3.52005151571066
MAGEA11	3.37363397611194
NONO	8.16063099698383
IMPA1	7.43063362756428
SH3BP1	3.67119571542934
RARRES1	7.68232598117172
NPM3	5.44345579457058
CLEC5A	4.44054389715309
B3GNTL1	4.0279365287683
ITCH	4.78976824054698
MGAT3	3.79887271507141
ARPC5L	8.60835455039975
KLHL26	4.71073602991881
MBP	4.36195929704625
SIM2	2.95206001425175
RPP25	4.98495503451774
SLC2A2	2.82619030676548
EXO1	4.10759670844678
SOSTDC1	5.82806286087542
HRC	3.14606736976018
TRIM48	2.97305767550519
KIRREL	4.86568589207931
PIK3R1	5.34748958397785
HOXC11	3.85566921527831
MAF	4.8541881255017
DOK5	8.53887887756385
HELZ	5.39502257986586
ZMIZ2	5.7978246659422
SLC46A3	5.95654516708651
ADRB3	3.62317832858968
PTRH2	8.51465819854679
DMD	3.55111386981364
STAMBP	7.43853426202151
KRTAP2-4	3.37866065836668
ADCY2	3.55168784629916
MS4A12	3.33878520304067
TCF20	4.62110994808825
KLHL20	4.93332182073295
SRM	6.46543176262611
OTC	3.22900198025459
ABCB11	2.92068486406021
KCNC2	3.50234162216192
CDH19	3.13757656762305
SSH3	6.63052498958548
ZNF135	3.41199372340396
FLJ12529	7.43827852935136
PER1	4.75150799894426
KLC2	4.48934697578772
HDAC1	9.48474681951732
FAM128A	7.77683048078227
FNDC3B	8.13865662861854
MTCP1	6.2978559486219
GPR63	3.34313541672889
FLJ21986	3.74954652249993
LMCD1	5.90267384527526
MICAL1	5.01306193514947
BLZF1	4.44307000627474
IQCA	4.55359472762125
PCDHGC3	3.53053874115213
ATRNL1	3.07771722794080
CAV2	6.37583767411839
SAC	2.92414613848896
DUS1L	7.09206398388223
NEK9	4.51269055801356
WARS2	4.96020596503993
DDO	3.13249784693435
MARCO	4.0637245508514
DCHS1	4.43163430319168
TOMM40	5.70291023589556
RP6-213H19.1	6.19091503496266
TUBGCP5	4.22342507774625
IGSF6	4.16422809828836
TPPP	3.52278001574384
SEPT11	5.53162870761735
ADNP	8.31152258249804
UST	3.57396736289424
C13orf34	4.75506543590645
GSTM5	3.55570959675977
BTD	4.39555753819155
PDCD1LG2	2.99255789481526
SNRPB2	8.57967260304204
APOA4	3.53299993354627
APBA3	4.48235634974724
CUTL1	6.63556059767533
PMS1	7.3753327417688
EIF3E	11.5905343986183
IL9	3.48795849865726
HOXA11	3.31811508942413
NARG1	7.73565507606235
RPL31	8.40125466380256
RAB28	3.83110743860852
LY9	3.3489342317037
TFCP2	5.50422835810364
ATP2B3	3.05419126501905
KDELR2	8.94559457600559
TLE4	4.36684604708181
FLJ43806	3.36888261163668
TLK2	5.70467854592183
PKP3	4.6041859183992
CIR	5.74054550809761
RPN2	10.7536107496754
SH3GL2	2.82470697995308
CTSO	7.80105309979255
SFMBT1	4.9634803329762
WDR57	6.39594290954511
SDF2L1	5.68359017180543
IGFBP3	7.00848504463461
FER1L3	8.48443092508242
DEK	8.84430733061915
C20orf43	6.9139346576276
ARHGAP24	3.28452803524941
ALB	2.89571782755968
SORBS3	4.50535582396792
C4BPA	3.54718849634269
UPF2	5.56985618764081
AGBL2	3.25280371566264
C1QA	7.98327441881802
DOPEY1	5.47433512590444
TERF1	7.57744749928795
KIF22	4.51184589267990
DNTT	3.09863853954145
C10orf6	4.38636366174404
C11orf41	3.28036328071141
NINJ1	6.58704405221227
SEC61A2	3.978565584147
HNRPF	6.92849813463744
COL11A1	9.97579759995027
HIST1H1D	3.67243926238243
UCP3	3.56306008008182
MYL6B	7.22692558477754
UBAP2	6.98041339434925
TREM1	3.94917420746663
CKMT2	4.20142683902526
HLA-C	11.6997464350483
SLC13A3	4.11533041614409
PLA2G12A	6.24954939352843
SPRED2	4.15486167250501
SCN10A	3.4475234346288
TIMP4	3.80764745945455
PITPNC1	6.45538178334113
SLIT2	5.82077029107067
RSF1	6.25526850366338
POU3F3	2.99984168128340
LIN7C	5.88404117944554
NKX2-2	3.14959906149045
DPPA4	2.68880809716686
ZNF804A	3.11736963699011
CCIN	3.66982688811482
SLC25A31	2.5261208211501
KCNMB4	5.61636543069809
FUT2	3.92951767379237
RABL5	5.1889586750661
FZD4	6.85004477857217
GALNS	6.6302140132024
PNMA3	3.82143475961914
STX6	5.45684280331131
HIST1H1C	5.5658064635592
CIDEB	4.71224465068431
CASP4	8.22046468260206
PDK3	3.55503385950154
WIT1	7.07738115877705
TPR	7.0895679909152
MTX2	7.79709113255436
HIST1H2BH	4.53230562418968
BRD3	6.98493496214885
HIST1H2BO	3.2907713390435
SERPINA3	4.29950220429852
UBXD6	4.20793778382883
HOXB7	4.12242817707658
C7orf23	7.25580615641141
KIAA0143	9.45514344685282
KCNJ16	3.15302654306158
STAB2	3.37872005116993
TNPO2	4.68915693853887
CENTG1	3.49127609764448
IRF9	9.02697690153554
MCPH1	3.25507728033785
FABP2	3.41048072447701
C9orf3	8.45953355384364
FBXL4	6.23259366004097
LBH	7.45901279572973
MYO1D	4.82446896609971
PTDSS2	4.59282905638744
BMP2K	3.83592751583026
NFU1	8.07700946834687
UGT8	3.61419074219453
SLC25A23	4.14402507162607
MAPK4	3.68687161467498
HINT1	10.1632702290940
GLP2R	3.36521456275542
WNT7B	3.60980412087387
SETD4	4.88154940827949
CHCHD2	10.839841662141
DYNLT3	8.3120722327916
FKBP11	7.23286779440865
NDP	3.55154328817151
RHOBTB1	5.02569128010613
FLII	5.95076020248882
SLC4A4	3.40446452674166
RPL38	9.51274178875263
HTF9C	4.30682838592304
RPS16	11.1854778348383
AP2A2	4.97941219852952
CHPF	5.58158608767715
CSNK2A1	6.52179654371056
MAP7D1	6.64334240675931
FKBP6	3.45257934251632
ZNF214	3.47129503904538
DDX56	6.90902224696314
TWIST1	4.69899878962132
EPO	3.44772570886941
MRPS18B	7.32472924131767
ZNF682	3.08752240671762
AOX1	3.42847838409258
RPL14	9.4710712283097
CYR61	7.99717413903216
JRKL	6.46801405306259
DTNA	3.58686829967514
MAFF	6.95527493731733
LOC51136	3.76752204273677
TMOD3	3.89367324037984
LY96	4.7568091661597
EEA1	3.60557649977058
KLK3	3.37694263258116
IL1R1	5.6219171603596
HRSP12	7.62611918842537
KTN1	9.21073405847223
LOH11CR2A	5.69726688257284
ARL5A	9.05508909853033
MAB21L1	3.45107487155396
C20orf59	3.91988496970354
ADAM2	2.76449553625706
PHKB	6.00880165396755
CCT6A	8.41626033648147
TBC1D8B	3.50340917473206
FAM13A1	6.32938371328501
EHHADH	4.00694956407607
LAPTM4B	11.3264134396051
TMEM147	8.16867288316345
ITGB5	7.18287137867837
YIPF3	7.34039059805659
FKBP2	9.18082791060555
XPO7	6.40213198444655
GPR75	3.29380909551719
NR1D1	5.03829577267554
TRIM5	5.1700101494509
TMEM110	4.63304388170749
APOC1	8.03207011639418
RNASE4	4.19881100455781
PARD6B	2.93146090418944
ARID1A	5.81076587243025
NEK2	3.85280007850139
RRAGB	3.60525523701870
PCDHGA3	3.28469337039223
HIST2H2BE	5.61200331849958
RCN2	9.62223216473105
STARD7	9.28125739784643
SHMT2	6.77562193432753
MLYCD	4.46153103042557
KIAA1751	3.12879265530572
NDUFA5	8.50934505252648
THAP9	2.97303813782958
FLVCR2	4.26914494654593
RP11-217H1.1	7.25004782222192
AP1S1	5.54113621006024
NCLN	4.26526049344818
SDHA	7.4570284903141
SMAD6	4.51212087016137
SAV1	5.78264864472974
SAT1	9.1120469836968
ADAMTS7	3.56880667603549
RPP38	7.0445632152985
RCBTB2	5.60332615672554
VEGFB	4.89187101417672
COLQ	3.65933603566031
RBMS1	8.84211205694846
NRXN2	3.29517309085498
WBSCR16	5.01011350860793
DRG2	5.16485200623667
KLRB1	3.67591160525897
DNASE2B	3.08014561550751
SAFB	4.4561840607031
MAPK8IP1	3.81510649668438
RFX2	3.58911711711393
MLLT4	3.59935387895324
ANKZF1	5.27992635478865
DUSP8	3.87447881145117
C19orf50	4.74342436997353
MEF2C	4.63044000269672
SENP5	5.06788613668167
NFKBIL2	3.63749838037048
LBR	5.77887963198999
CBFA2T3	3.29299782749146
AFF3	3.40597644632543
IL2RG	4.35245056430818
CCDC51	5.70710716290117
COG7	5.33565272417986
MYB	3.71097875084515
KLF3	4.62612152846345
PLXNA3	5.32668649738982
KCTD14	5.46550462790239
FZR1	3.7187468054001
XRCC2	4.89239050707003
SLC44A4	3.39836768020459
ESPL1	5.59907687072937
MMS19	7.13841758770277
GMPR2	6.7638288235703
ST8SIA5	3.22394822169024
TBC1D19	4.2836116418966
CHPT1	5.29915168996662
ERBB4	3.40961921391727
TSPAN32	4.17168014377464
MAP4	5.71976292834014
ACTR3	9.73382487047635
UGCG	7.1826886487519
GPHN	3.47350101623413
ZAP70	3.43102887851252
SLC6A2	3.52584443807542
LPP	5.91212806151515
PTPRCAP	4.40289144675842
IL12RB1	3.65494364239338
HIVEP1	4.65309620901869
ATRX	5.60969401095475
EIF4EBP2	6.87726007147763
DFFB	3.70065243176856
DMRT1	3.18000837633406
CHST8	4.31778783434534
HSPB6	3.63067928631661
C14orf109	7.18838525575912
IER2	7.35525604754133
NMB	5.01494943368097
COX5A	10.4860994664710
EIF6	7.87164264599598
AIFM1	8.3280819740724
WWC2	5.40522510008587
GSTA1	2.91793381092450
POLR2L	8.32357777204028
MRPL4	5.61848654924878
SEMG1	2.81719749738149
MPPED2	4.23334773341855
FLJ21062	3.96074154688833
TRAF3IP2	6.04198777533686
EPB41L4A	3.34644055493735
LILRA4	3.64230448484560
LAMA2	3.51671211691251
TAF4B	3.19916908497118
RLBP1	2.96686906799258
SLTM	7.61555858500917
CD300C	3.69289608026301
FLJ10404	4.74663712153535
RTDR1	4.12797087089757
MALT1	5.07705903260409
ARVCF	4.54384674908367
RENBP	3.71129160095538
ATXN7L1	3.23179540262567
NID1	5.34011251370153
TUBGCP3	4.55352465509884
ZNF783	4.75590293795744
ITIH5	7.9416161350821
ZNF85	4.50693996215665
MMP13	5.19988497927889
KIAA0329	4.78923213662441
C8A	3.90360496946883
MGC87042	3.17332975325964
HOXC13	3.3368225157312
CLGN	4.51054265517613
SLC25A37	3.4480728129637
SMARCC2	6.8732459279521
TFDP2	5.84280944230391
POLI	4.01951369928182
HCP5	6.2977722853509
UCN	3.47303644980862
ZNF764	3.83895382833861
USF2	5.33350793724958
C20orf24	10.7247353270053
FHL3	4.9120862035116
SPATA5L1	5.26158205547929
JMJD3	5.05139964523686
MMRN2	4.84852112907671
DSP	8.68719443550456
NDST1	4.13044676189628
ZNF248	4.56680753740892
PELP1	4.79826986832955
MBL2	3.16477361059128
ZNF230	4.02821601173647
RNF41	5.17107048608246
THOC5	4.08618288457409
MSN	8.56506639089451
SLC9A5	3.87973149615292
SERINC3	7.86967573076391
ZNF434	4.55063559683733
MUSK	2.84942581403532
SMARCD1	4.57063202233410
C11orf75	8.15565994837951
ZFP106	6.53643564726253
GTF2E1	5.95546793321173
RY1	6.8090525218301
ATAD2B	3.76985388107025
DDOST	8.92742000165174
ARHGAP17	6.58989180661876
GPNMB	10.0249810205542
TTF2	4.58964520378211
SFPQ	7.48594720194974
GFRA4	3.51939822046566
TIGD6	3.37875550049751
SLC39A14	6.95100566888844
AKR1B10	3.53647797872401
NGRN	9.71987894250136
RGS16	5.30177554407621
URB1	4.45760419361475
GPR137B	6.05096558617476
MECP2	5.7966204179559
PSMA1	9.46191104014842
TOP3B	3.42516313330404
NFATC4	4.36446412257336
RAB7L1	5.49501032863638
CSN3	3.48500673524252
NOS1	3.59903327114817
CA14	3.75218767808691
BMPR1A	6.26912625100454
YBX2	3.97284984415603
PRL	3.2495002066676
SNRP70	6.54320072038518
C6orf130	7.14334615406572
KIAA1166	4.7308688437523
FUBP3	6.50709740905235
STAG2	8.28014164763129
ACACA	6.15374652840822
ABCG1	4.49470155609177
ATOH1	3.04938194802412
ODF1	3.27594189239833
TMEM127	6.37780415132044
CD55	7.41087946488101
PLN	3.9702193130842
RPS23	11.9736177598310
LYPLA1	9.14462230469508
PRDM9	3.45939622104654
SSX2	3.77203865157277
PLUNC	3.33087353356262
SYNGR3	4.45384746183732
EML1	4.13307760060952
LNPEP	3.17176854718584
SMAD3	4.53686969331913
NUP93	5.88076562001685
HISPPD1	5.13282006564241
HNRPUL2	4.77746663199638
YARS2	5.8933973605341
TBC1D12	4.67190339150257
ZCCHC4	3.40946189645762
FBXO22	3.81671943371564
C16orf24	5.56810653856651
ZNF669	4.43792271266793
PTGDR	3.00442279884472
DDX27	7.8925045554748
KIAA0409	4.57442502908369
ASB8	5.32447215679263
MEPE	3.77995735480409
PLP2	7.71478464968292
COQ7	4.08185089036292
CHMP5	8.47727159648308
CACNB3	6.14393199428562
C10orf84	3.27220375455933
SPO11	3.43521179286566
NEDD4	4.79211508017672
THAP11	5.87756414128282
ZNF43	5.47551067884645
KRT13	2.95806430298048
NEK4	5.2514884783924
MRPL19	6.33903621478724
RBBP9	3.54320992611332
PRKAR2A	5.18224096869569
IHPK1	5.20359638814449
ATP6V0B	10.0515435281574
CACNA1E	3.31160711507499
CEACAM8	2.82987667818188
PEX14	5.48354113230157
BXDC5	7.99791277127345
ZBTB38	7.23712460239962
PAFAH1B1	5.65198352587882
PCTK2	4.43146903866567
LRRC16	5.2257972929855
OSTF1	6.24611327777589
KIAA0323	7.40851866785331
FYCO1	6.35551335069967
TXNDC13	6.89629636831223
PLTP	7.28054127061539
SLC25A1	5.1018631739476
EZH2	5.00665223513674
PLEKHB1	7.2516509985084
GRB7	4.86737442812514
ZFP37	3.15499003800975
MRPL33	8.69935290771
C9orf27	3.04797474966771
PELO	6.61233725732495
ARMC1	7.96384294874329
ZNF154	3.54498588648694
C3orf64	4.12213697179311
FLJ10357	5.14762821072316
PON1	3.21556973211079
SYT5	3.6445056701869
TMEM66	9.96708735201904
ATP4A	3.21852332815756
HBEGF	5.23354200478972
PI4KA	5.19814764679782
LEPRE1	5.65925958991256
POU2AF1	4.09271569313559
MRPL12	6.82075257031586
GNPDA1	7.61457921562327
RASAL1	4.0583633897283
ZC3H3	5.82733427185372
DDAH1	7.7284988233536
MGAT1	6.31371771438534
TIPARP	6.60931910086676
UGT2B15	3.02904975352967
DNASE1L3	2.98468251306157
CHEK1	4.48578128900339
ZNF8	4.05854671016948
TXNDC1	7.063084303778
CKB	4.00390525115371
RTN3	8.42839940717949
IPO8	3.80298920178484
FZD2	4.23491783237973
PART1	3.85123567643004
PSMB6	7.41996223460829
MAP3K14	3.98740133681799
PCDHB8	3.06330076870645
PHC3	3.53683424894757
PPP1R8	5.49792393560513
NOVA2	3.54427951497722
TNFRSF11B	5.55369584634881
GOLPH3	7.85532332635494
LOC51233	3.75554073545325
GGTLA4	3.10225863744120
PDE6D	5.5763718948187
TTLL1	4.2193186200347
ZNF117	4.08136364240226
NKRF	7.15350069752192
CLK2	6.90587485254998
TNFSF15	4.26287236041267
DUSP2	4.67556385310052
HSD17B11	6.48379560807407
SECISBP2	5.17938552253258
PPAP2C	6.02985235428472
GABRR2	3.56761576432106
LOC51145	2.85320236216528
PIK3C3	6.5194190978603
DHDDS	4.5970200111971
CTSW	3.47848179184028
NEFM	3.42038098136833
TNNC2	3.82904464811692
ANKRD28	4.63582947171939
MRPL28	6.21942882099929
STMN3	3.32671145539297
SYN1	3.76545627967386
RAB14	5.64004100469609
PIGV	5.74231632420866
CDK2AP2	6.96536904503244
ZIM2	3.49750420267202
APBB1	4.38545668459838
SND1	7.04804262199596
C1orf123	7.40799290196359
B4GALT1	3.17011592776898
CHD3	4.71083553993018
RNASE2	3.88256478638806
BCAP31	10.0317128115841
SLC25A44	5.74645988790291
CXXC1	5.5506173972624
PIB5PA	3.61134736726737
CD40	5.76984651799063
FAT2	4.66321387730761
DYNC1LI2	5.13502440697484
GDI1	7.9379618420677
ZNF81	2.83900151631240
VSNL1	4.30301159351
PIH1D1	6.5284842769283
KRTAP5-9	3.88937872196793
FLJ10081	3.80235888281717
CS	8.58340234807078
ZNF318	4.64388315640235
IGFBP7	11.3394670210054
ZNF609	4.54473242956984
SIRT4	3.10260257689470
SCN4A	3.60167151049681
ARHGAP4	3.54378788100517
EHMT2	5.67137520474375
UFD1L	7.95461752871514
EXOSC10	6.24203986450972
ECE2	3.60285208977301
ERMP1	4.715789220168
OVGP1	4.25165215414144
GTPBP3	5.14105297205852
FAM82C	6.96168266395134
PACS2	5.40268551935763
C19orf36	3.53141382635851
UNC84A	9.34625170820169
ARL4C	6.78376471446076
SCD5	3.89692095032141
ATG4B	5.6241415026057
LASS6	8.07390014867909
LSG1	6.96114071768335
MAL	4.35190894514832
GPR22	3.05190342154896
WDR5B	5.98379637567427
GALR1	3.04366464514123
AQP4	3.02283222901413
C17orf60	3.450579744302
HDAC7A	5.46337357412006
GRIN2C	3.35965091377437
ARMC8	4.6637732857552
SLC47A1	3.64024559829074
DMPK	3.54801543209447
CCRN4L	3.57915835060043
CBR4	4.89811919468583
KIFC1	4.81896486906207
LHX5	3.11051771900394
SMC1A	5.88240964711052
LPXN	6.15399710910934
TRPC7	2.83205846474004
SERPINA1	6.92534345434567
SMYD5	4.39055458869391
RPS13	11.7850462099637
CRHR2	3.39707111050791
TUSC2	5.42785309572015
PRKAA1	3.98320482190017
FADS2	5.43963523494042
ENAH	7.3309887971165
PRO1768	2.98578679295199
KIR3DL2	3.08717744322216
APBA2BP	5.19613787718209
ATP2C1	5.7550008279096
ALDH1A2	4.38373711504109
RNF103	8.11436858828537
AHCY	9.14006023370722
CROT	5.58605853100975
PABPC3	9.18076661341007
ALG12	4.23379753128235
EGR1	6.47155168389683
THSD1	4.12532454547578
CCL17	3.55310930593342
BZRPL1	3.09707826578398
KHK	3.61125336217772
ESRRG	4.18082032446019
SLC12A2	6.99809429201043
CNGA1	3.14630903155582
RDH5	4.11042356969385
CD58	5.75718499068525
PTGFR	3.10968864347162
CCDC48	3.44291743332287
CCDC76	5.27016669609699
CDR2	6.46304647662884
ZIC4	3.39134613098304
SELE	3.05135632819100
OR1G1	3.51171658690552
EXOSC9	4.89605925011295
PSMC6	8.76667306511308
ABCB1	2.89366407609116
GPR12	3.3943054167198
KIAA0196	7.70075285133405
PCDHA2	2.91698739032868
SSR3	5.66327534466573
MSI1	3.68566483020288
TRAT1	2.78614018181626
CC2D1A	3.98369488677284
PLAGL1	5.22263027830274
LLGL1	3.65400322576662
KLF6	6.81229131230724
MTF1	5.31840061816034
RNF2	4.88487143527226
tcag7.1314	6.56747476638104
NR5A1	3.03625613041771
THBD	4.0831174849886
ABCD2	2.68348041186111
ITGB7	3.98816284850295
DNAJC7	5.49225638131459
CCDC81	3.31976802755817
TM2D3	8.58081301838382
HUWE1	5.06565821457562
CDH17	3.42957134857863
CD180	3.59961040470600
FAAH	4.36219292946587
IL17A	2.93756033590502
POLA1	5.45505500145532
TMPO	3.32265986743099
LYRM5	4.95917896553901
GNAT3	2.89912150611006
TM7SF2	7.22637544143703
FLOT2	4.60250258218939
MAP4K1	4.13997673328776
HDGFRP3	6.20634816577217
RRAS2	5.86744937176236
OXCT1	5.59661711283628
LTBP2	8.75562823870807
ARPC5	10.6109799808355
SV2B	3.40065159521495
ZDHHC4	7.43953188400534
CYP2A6	3.89255689798732
PDE9A	5.34423928059063
ABCA8	4.47231589012971
NDUFS2	8.50568776273556
UBR5	8.69965060472012
FLJ22662	7.74034528786156
GP6	3.90717381176801
CRYBA2	3.03961321886072
LEF1	4.86641810725478
ZNF20	4.18074961966706
CTPS	7.43733859207953
EPS8L1	5.43358442243584
EYA1	3.05132628763684
SERPINB2	3.61482013342643
MAPK14	5.11616307992818
GTF2F2	4.59911717646179
