Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H10_298006
Composite Element REF	Signal
PIP5K1C	5.47136698855846
POU2F2	3.65056358174811
TSPAN14	6.87300292459809
OR10C1	3.07577176638207
GPT	4.50791196161465
PDK4	3.89783576437200
CLIC1	11.0014576762247
LILRA5	3.13791891148931
TREML2	3.54354329911891
ELL3	4.89075411063042
NNMT	8.38223521249223
NUFIP1	5.49417319429615
ZNF74	4.00053339156836
RHBDL1	3.27861435717198
HYAL2	6.71331434884307
IGFBP5	5.49436109742918
FAM29A	4.56552514586267
NRTN	3.09450090043066
KIAA0556	5.24364745631054
JMJD2A	5.77827368565513
ERGIC3	9.85379934428966
POLD4	6.37660911439215
EPHB1	3.73280546414649
LRRC36	3.96517366933214
TARBP1	5.50483801662422
ANAPC10	6.06135718288666
C1orf9	6.26100478744322
COLEC12	5.83140312500258
TNFRSF25	3.60342452846214
MEGF6	4.83262263783307
LPHN3	3.73964661558889
BMP10	3.12229119309019
C21orf55	3.59898524195931
SLC2A1	9.03926999522199
CER1	3.95012547959178
LSAMP	3.40904748030122
RPH3A	3.24507376359891
CREM	5.4793584257512
SGK	9.82737497944166
ATP2A3	3.70849665897059
PTGER4	4.48298934747929
CCR7	3.5180975871915
METAP1	7.6746955064341
KCNQ1	4.23634753619348
RECQL5	3.78622026408251
SSFA2	5.88322788169772
NR2F2	6.67072960851047
MTERFD1	8.3037644467421
BCL2A1	4.63694417212832
ZBTB24	5.23007908904605
NLRX1	5.87286271895857
FHOD3	3.5202694149243
PRDM1	3.92103296402803
PSG7	4.1663181861945
ARHGEF5	6.9643317008642
CCDC47	7.21129302013525
FGD2	3.26978986573285
SLC26A6	3.90141548228288
BIN1	5.5604110903465
SRRM1	7.41373960751156
P2RY14	3.41972517366592
PCSK1N	3.75129018876489
PPP1CA	9.11439972749946
ZNF33B	3.89215469197156
MOCS1	5.83552067470631
NAP1L1	7.55312372327169
ECT2	6.8105638882234
CACNA2D2	3.96846114083936
PTDSS1	9.64023555688739
DOCK6	4.24206196814166
SLC38A6	4.69555583209389
C10orf119	5.79887400018983
CCR4	3.4573171222517
COX6A1	11.2642628993246
B3GALT2	2.90931145494203
CD14	9.24413761809043
ABCC9	3.21784768022311
SNAP29	7.76382760813827
TRIP6	7.47831649950226
HMGCR	5.44249758465522
CDH3	6.09683287817081
KLHDC8A	3.69230677030057
IFT74	4.18794477533650
C9orf116	5.47127332943589
EI24	8.34569043318204
CENTD1	6.55614080773569
RWDD2B	5.98612118537734
INSL6	3.20227959374367
HERC1	6.29205336978595
NPAS2	4.8605558264326
NR3C2	4.89282228698867
DOCK1	5.15470301487822
FAM63A	5.00807003075022
FAM111A	7.59486946309507
INPP5F	6.27529389172906
MYBL1	4.08348630679891
HOXB1	3.23102747575270
CRADD	5.36682470797834
EMCN	3.52918388340777
DUSP12	6.38434927064997
CGREF1	3.71777817438201
BLNK	4.26650833975292
VASH2	3.75099018620415
PDZK1IP1	7.79186546884471
SKP1A	10.0148330055203
IL19	3.88355111175789
DOC2A	3.40040456390287
COPB2	9.77136594524956
CTR9	6.64767953545315
VIL1	3.11619402176001
CDC27	5.5743831035683
PTTG1IP	10.4448071370679
LECT1	3.77122558226487
COPS6	7.56089720959228
COL9A1	3.5354644097909
MCCC1	7.37616143245556
GPC4	5.68854272921856
VAC14	4.42137530702305
PSMD9	5.79822002357033
PPY	2.87743214840785
SRCAP	4.8992083741302
PPP1R13L	4.39903822254516
BPGM	5.32460757133912
TTC19	8.4915819344663
GFPT1	6.35017979288626
C1orf114	3.28546430767295
HMOX1	6.26794208710297
SLC27A6	3.68696851124011
MC4R	3.15693744409045
CALML5	3.31970588190365
MRPS10	7.78733257879662
PRR13	8.36961318679482
INS	3.38432753006648
CECR1	8.9703079730485
SERPINB8	5.07057744826662
FLT1	3.49920758954790
FEM1C	6.1343417096201
PPP2R4	7.21518814387657
PDIA2	3.17477774841316
TMED3	8.49034313955757
NUCKS1	4.27962035705008
EXT1	9.1004860576095
RCOR1	5.72918268322522
EBI3	3.41283030622191
SMAD2	7.78963572559644
ODZ3	3.59790785527949
POLS	6.10860884046433
NXN	9.02331071061311
PPIH	8.7968692080241
FOXJ3	4.98805238875843
EIF5B	6.27608889874165
EIF2B4	6.82680778049
C20orf121	4.34199732938258
CENPE	4.34266189916762
KIAA0415	4.06690511234418
CRABP2	8.91092457079913
TSPAN12	7.18097234320329
CXorf15	3.22358607664946
LOC57228	6.09736348045056
ACTR3B	5.20363641254065
ASL	5.98173528232975
GATA3	3.28605895489167
TFAM	5.97737181936609
PCDHA5	3.42392209785008
PARP12	8.137879210018
PIGH	4.46130070306089
ENDOGL1	3.2160456871346
GTF2H1	5.54031501792276
MPZ	3.21806741140344
BIRC4	3.58071228770380
SSBP3	5.65282178314498
BPESC1	2.81122836857158
FOXC2	3.20061024621242
HS3ST3B1	3.00242051594486
GDNF	3.3934838124883
CTNS	4.63698420787031
KIAA0859	6.14424124314805
TRPC5	2.86925476060349
PMS2L3	4.96227322067141
TEP1	3.22134122446370
KIDINS220	6.67898260971157
CRH	3.37654499800971
CES3	4.91543985669467
ACP5	6.36870693615833
AMFR	5.39067934937328
CA4	3.26752167077671
PLCB4	4.19419941495072
MPHOSPH10	7.82592915622063
PGF	3.67029036882898
G3BP2	6.0566998897811
SR140	6.87781873172351
ISLR	4.89849713818702
HOXA2	3.38512960652169
PYGB	6.59585319617078
BAT1	9.72629581624162
TSC1	6.04112988842605
NARF	7.3689072497772
DKK3	3.86766541389383
UTP18	5.67380669256893
TSKS	3.25405934980230
DDX31	5.14707664141384
TULP1	3.77451000114653
TNRC4	3.85924718050954
ZNF430	5.62960542103944
POSTN	8.64897114905213
AASS	3.5027821622162
APOL5	3.53414718928150
PLA2G1B	3.58211303174073
FLJ11506	4.81253261655752
GTF2A2	9.36051933460094
RCHY1	6.02410737644349
CYP27B1	3.58966794603052
VPREB1	3.33860759196673
MGC4294	3.79038489174503
TACC3	5.50579108429045
PDCL	6.0847803331388
DMXL2	6.20698988504805
LOC4951	3.35737024525933
EID1	7.57575596385943
MS4A4A	5.52510090310542
RBM14	6.21618915366301
MGC29506	3.42731143729871
PPP2R5B	4.40955162777718
TNFSF11	3.35478662664970
ATG2A	6.48831849356656
RPGRIP1L	3.46188032339647
SPOP	7.02018985379138
OSGIN1	3.62983539591739
PTPRF	7.9978876252337
ICMT	5.80520599617506
SEC24B	7.29509165473489
MAML1	7.04636167614485
POLL	4.83842184673832
FXR2	4.49346556031454
TYK2	6.39923084799514
MUC6	3.29063861618867
ADAM28	4.49492856526494
MYL3	3.58831570218553
NRL	3.29625711288813
PIP4K2A	5.14595996879315
TCL1A	3.29962475241461
MED7	4.9740421893915
MYLK	7.29386843868466
RRP1	4.8271947911936
TFAP4	4.60512521944205
CYP4F2	3.68046662375155
UNC5C	3.12775555302829
ARL4D	5.21988356944388
SH3BP5	7.97477796833972
AKAP6	3.39961302316944
CTLA4	3.49083643538402
ACSBG1	3.34856297390358
MTMR4	6.47316133996585
NECAP1	6.28815103867051
SLC25A17	4.96055181810745
POLR2F	7.4493637911927
PLA2G2D	3.38327528954679
WNT2	4.33144360860422
GLMN	4.88610764194743
MCM7	7.58830803810743
TRIM52	4.25941283960734
DCLRE1A	5.11527675109862
PDX1	3.64161146038767
UBQLN3	3.01486756047246
PRPF31	5.02642601295453
TLR7	3.61625133263235
SMAD1	7.81657277104178
CLCN1	3.54262123140833
RIOK2	5.99646029980076
CEACAM21	3.37410367493124
PDLIM4	5.15710032911660
STX18	5.95870200316681
CCPG1	5.02188800219747
SLC2A6	4.44589979994335
SORCS3	3.03135020141219
NOLA3	10.0789723129493
PDGFA	4.57828123553455
TRDMT1	3.53556395967683
CFL1	11.5644503814442
IL4	2.90531740398694
NAT2	3.22591552936774
CPSF6	6.65734810994746
PRG2	3.4242556229033
PIGQ	4.36568487463933
CLSTN3	4.55247444857206
KIAA0146	4.21466877879803
GBP1	8.2441133680753
CEP55	5.81100213845387
ZNF408	5.1147242661358
KRT20	2.95106705120266
EYA3	3.76531938777780
KRT38	3.25098317670479
WDR7	6.15758347735353
BLCAP	8.87580783495328
HLA-DPB1	8.66234371383192
SFI1	3.6742026148543
GNE	4.65290830566511
MGAT4C	3.14112284209349
CTSE	4.29786182445525
SLC35A2	4.99681179104786
TUSC3	6.95291139411497
GABRD	3.08696615079728
IARS	9.66986191378
ARFIP1	5.83819166447405
SFRS9	9.00493964675463
CEP110	4.21150677092234
MYF6	2.88026957973185
MGST2	9.65213018219265
EVI2B	4.69768876134193
TRPV4	3.24264293954655
SLC25A11	6.59965319239507
EHD4	8.51338677878141
NOX5	4.33253405254328
NCKAP1L	4.27965662683915
EMP3	5.89055225995598
SYNCRIP	8.32385864933782
BPY2C	3.33055969109680
C1orf38	6.42060290128903
ZNF426	4.50357331550255
ELOVL2	3.15945747994978
ATP5J	9.3239934345327
CBX7	4.27750564110894
OSBPL1A	6.62325123932466
MED13	7.61985760162128
ZNF589	3.9115784185637
CHRNB3	3.15416357204045
GOLGA2	6.12058103787296
NIF3L1	8.15890748869539
TRA2A	5.42543157418526
F2R	4.80396041661867
PHF2	6.30959916780776
PID1	3.67875582546988
MTAP	3.72150341356463
RFC1	5.75070780391588
C5orf3	4.70496575631384
ADORA3	3.87841525208234
ACTL7A	3.20711637706735
RAI2	8.98938990867047
MAP2K7	3.47638170240132
HYAL4	3.40677527182781
GZMB	6.4036645503988
FCGR3B	3.84381517046738
BMP1	4.53891427173881
CPNE6	3.34823066509623
SP2	3.97345748264748
DPF1	3.81762573601105
SMPD3	3.1331121024114
TMEM38B	4.09842201159251
CCDC56	9.15151581871167
NFE2L1	7.38701626402016
MRPS31	7.35046295805717
STIP1	6.52153179103989
MMP26	3.33760393700357
RASL11B	3.29850144767305
NT5DC2	6.32557062555352
HLA-G	6.96970638287574
LRP2	3.60458342878389
MTDH	9.18755626204085
HSP90AB1	10.9792149642320
PMAIP1	6.0409888079262
LMBR1L	4.42146237423158
SLC25A20	4.45801841756188
RSBN1	6.52765680388283
S100A2	11.1359221681030
C2	7.24666884809492
RHOT2	5.42212291218488
RALGPS2	3.22041493690228
EIF4EBP1	6.67886734202472
C2orf27	4.32633525684012
GCKR	3.8581336602003
FER	4.47708849690875
TRPC6	3.19994546954912
RGL2	7.67573730900477
ARPC1B	8.3981009421026
SNRK	6.5812755302868
UTP6	6.87489225825627
DNM2	4.54707550303342
GCS1	5.68058219294494
EHMT1	3.42449975743008
GLDC	5.70178880701033
FBP1	6.03967496032778
VARS	4.67121817981514
PLA2G7	4.46195973609786
RAX	3.49058417787177
TERT	3.65087086019654
CCL1	2.88295689813413
FUCA1	8.61661479948016
ALS2CR8	3.42681780888118
CXorf21	4.33621669111017
KCMF1	9.78600184743068
MFAP2	7.9036031308034
OXCT2	3.9003773558865
WWC3	5.79197821150337
SOCS1	3.65570933351467
IL17RA	5.04783966092428
C14orf115	4.02835025225937
ST5	6.98314922895005
STRA6	4.92527562454674
MPP5	4.65197750608473
SPA17	5.02502817924142
C21orf7	3.62834329690249
FLJ10986	3.99990557843489
LHFP	4.62635629299139
CAMK4	3.53601807629834
GALNT14	7.62951148648733
CXorf27	3.17914204752721
CLPX	5.96862751058715
NPLOC4	7.16804909503854
PJA1	7.99008881171744
CPLX2	3.46640623353829
ARSD	3.84098772342261
WHDC1L1	3.17935681800919
RB1	4.77551976147875
PHLDA2	6.61646908719436
C2orf56	3.7715447799499
GUCY2F	3.16140532780830
MPV17	7.70592499594974
PSMD4	6.61678438601013
SLC35D1	3.93825966733701
C20orf103	6.0153093823762
COL16A1	4.58233025683185
ERLIN1	4.9901762590204
JMJD4	4.31181385257292
SLC29A1	4.60397852246649
GLRX	5.27567624874687
HIST1H2BK	10.3435244743456
TP53I11	4.78375782162265
ST3GAL4	4.19419896398231
ALG8	8.68233723425821
PF4V1	3.04233068710834
SHOC2	6.51089911105301
REG1A	3.29880067102534
FBXW7	4.93400061528114
CYB5R3	9.4802156641743
MINA	6.0338274270359
HHLA1	3.76333800961175
MYST4	5.55542969689739
NR0B2	4.15122144416455
TFAP2A	4.39341572805928
UCHL5IP	4.67814200783747
TIMELESS	5.92761938183157
DDX10	7.01178534182293
SLC25A36	7.5399903608827
TMED10	9.41050673264554
ZNF507	3.13804004111632
LOC90379	4.57496752544642
RAB11FIP1	6.32318302228146
ATAD4	5.54416711919959
PHF15	4.48137337904058
ZNF26	5.35095954330581
KRT7	5.61206666930517
RPA3	8.53126412825116
YIF1A	7.75960205189055
PPRC1	6.02667219143462
PCDH17	5.22986777920797
PHF8	3.91447464447694
RDH14	7.9404980305792
DNAJB2	5.13642591587916
HNRPK	9.93849066846898
PTPLB	7.43949155611091
RABEPK	7.19880995565618
SNF8	7.63114474255634
CBARA1	7.8250109707331
RAD51AP1	5.33844424119498
HAT1	8.8573306829961
HTR1D	3.23178500420978
H2AFV	7.38836604659118
OAZ3	4.02906711451632
CXorf48	3.31624368481509
RC3H2	6.58650974390861
SGCD	3.56086246723777
PHTF1	4.53886988091273
CA3	3.12368396825328
PKIA	3.72523674396553
STX10	6.12135012339325
PEO1	4.72632305234689
JMJD2D	3.54413220750104
KRT19	10.8753424315968
ZNF143	5.80873866944279
ENO1	7.16697810942327
TIPRL	7.4221967144543
MAN1B1	5.67063237139825
P4HA1	8.2555748116478
TPTE	2.92790334929006
AKAP8L	4.54177572093815
GPR17	3.22385515364488
LRRC20	4.59022519051512
UBE2Z	8.5855710762736
COL4A1	8.26569215524131
ISOC1	6.17278655181674
RNASE1	8.96842510471588
C20orf20	5.97858164329317
NDUFB11	10.1364198137433
STK19	6.12617982729761
OSBPL2	5.98796567973733
PTTG2	3.00339523878058
GRM7	3.26884878640136
SLC39A8	5.28377863608926
APPBP1	7.49153679702974
STS	3.73043250984533
FFAR2	3.0932471666661
TMEM123	8.13936882944896
GLI2	3.77450909629663
BTNL2	3.27901156857103
ALDH1A3	5.66562510371408
TGIF1	8.4070209553759
SCO2	5.19726769517252
TP53	5.76401173441953
CCDC69	3.61185027488091
ZFAND5	8.97604601284447
ICA1	4.92266732910636
RAPGEF2	4.78831209700722
NAV3	3.55944092761548
EPS8L2	7.68933698022498
ATP6V1G2	3.32927995683996
MNT	7.52782620136876
C6orf145	6.39056311631835
PPP6C	8.18179223995111
OR51E2	3.10147754073253
OTUB1	7.05927200127947
ENTPD1	4.5617452231575
TMEM115	5.89183394010526
STK11	4.320697550322
PRPSAP2	6.237250230636
SH3BGRL3	8.17064348067743
MX1	9.39899596409794
PSMC5	9.2633411329469
TTTY9A	3.53337334329043
EXOSC4	9.01586129944632
SETD1A	4.32116428976278
YARS	7.94565556392694
SLN	3.74238438122487
RELB	4.81306150359211
NLRP1	3.72673007729698
LAMB2	6.7099600998188
FNTA	8.16401198461875
HNF1B	4.94216600123065
C14orf139	3.44262375455568
UMOD	3.16525619014805
ZNF512B	5.3937548090396
GPR25	3.72077875352095
C6orf49	10.913645735973
ATP6V0A1	4.80208992995744
SNFT	4.19514794043724
ZNF768	3.86227024113274
GTF2I	7.2910304227386
KCNN2	3.3594804109019
DYNC2LI1	4.94572503165402
DGKE	3.2743573924234
DNAH3	3.77373564425341
RPS6KA1	4.69126344841302
C9orf53	3.09574903933386
PTPRM	5.38391980050387
MRPS15	7.07703995708824
TMEM59L	4.0980997295577
SSPN	5.67786607019228
IGSF9B	3.28336775608987
CNOT8	6.18576197607001
GORASP2	9.30800996647429
ADAM17	5.00696376996993
CHRNA3	3.43334806119068
MYOG	3.41456292109683
UBE2D4	4.84506052689032
CPNE1	6.71135798620878
AK5	3.29114413496372
RPL37A	7.62882685795447
CPS1	3.23896401415996
NDRG4	5.1989251804329
ALG5	8.67008696582348
NCOA2	3.9096343872288
LOC130074	6.54422420272448
PIAS4	3.35864650640070
S100PBP	6.30821166404027
TEGT	10.3698136408206
USP5	5.3295891509316
CFLAR	5.36968360177415
KIAA0692	5.16668687334744
WDR48	5.36472366223902
PCDHGB6	3.48012442722159
NRXN3	3.38460907821013
ACACB	4.03958962589507
CDKN2C	4.20385652687357
KIAA0226	6.05278792309844
TRAK1	5.19362416533641
CUTC	4.48641818758403
AGPAT5	5.80775131217639
WDR68	5.68762129839238
PREPL	6.41578250771056
ABCB6	4.22277677592675
RABGAP1L	4.52221801117598
FCGR1A	4.90383515187036
EIF4H	8.87759493788278
DLC1	4.10563808530017
MAPK8IP3	3.79397125833133
SPRY4	7.74586683236339
RPL11	10.7070219342683
RAP2C	5.22147472492799
ETFB	6.71266794471388
RORC	3.54046910096153
GRAP	3.45208976007841
SEPW1	9.24189181961342
NMU	7.31388665591882
MXD1	3.1996422440486
IFIH1	7.73071101182746
AZI2	5.27304088755985
WDR37	4.26548456736427
SEMA4A	6.21278000388625
RPL8	12.7678293341597
NUAK2	9.0530440668819
AHSG	3.43951451017645
RBM39	8.78197206692725
MANSC1	7.08341797149387
IMP3	8.67415583851851
ARHGDIG	3.47978149729352
ELTD1	4.98833146971477
PRAMEF10	3.39073208408200
RGS17	3.05345413382060
KPTN	3.94656052524897
C2orf3	4.68499885499981
PCTP	7.54807977389314
MRPL42	7.92313830414417
SIRT1	5.61060833333619
MANBA	5.97973717066574
CD164	7.81353451796274
ZNF671	3.56971378627681
GFRA1	3.27902956949506
PRM2	2.94231842620020
IL1B	7.02253866370639
HAX1	8.85251884178971
REN	3.33635032672703
ZKSCAN3	4.70085051297389
CTSA	8.8448617557456
TPRKB	8.31827234412493
UBFD1	6.62567975114381
CDKL5	3.41936127875879
HIST1H2BD	7.49635205020694
COQ4	6.59466186230494
TXNDC4	7.007548999662
C5orf22	6.69794969597914
VGF	3.69808072864986
INPP4A	3.74980172257055
RNF8	5.7386927447729
BMX	3.04913063858115
SLCO5A1	3.88012493926409
PTPRU	5.33735036182021
ATP8B3	3.14987811104728
HOXC8	3.81013188048157
ADPGK	7.50441701729758
IL12B	2.95496161878636
LARP4	5.49169250910229
ZMPSTE24	8.26948670401414
PFDN4	5.96841148106888
KLHL11	3.29478296870526
PSMB3	9.63288817404478
KIAA0157	6.67961292775643
DDX25	3.06432026853855
NCAN	3.62603070991509
RPS25	10.8089248097200
SOBP	4.31583656033557
TESK2	4.16503148707395
DNM1L	6.806404576953
LOC55908	3.19856149432859
MTIF2	7.64235880618446
ZNF207	8.88438453773511
EXOC7	6.32704642680075
CLEC11A	4.71700110608392
TXN2	6.13635613093936
TOLLIP	5.31333229868199
TRAPPC3	7.63452891392733
TAF15	5.76279766793181
HAMP	3.58807969853812
GRIA4	3.38165516098815
IDE	5.19813310526538
DLK1	3.05268279980204
PLVAP	5.98485432228516
NOD2	3.96114628302928
SCMH1	5.46405497614382
ELMO3	4.73976001193798
GPR68	3.20395641843271
HTR2A	3.18811023543307
FUT7	3.67014057534977
PRELP	4.24562799359244
COL8A2	4.92818952036461
GYG1	7.02436240602043
C16orf68	6.02302469010762
R3HDM1	5.39167127850981
ZNF91	8.94604357602543
LPIN1	5.31836820590566
KRT12	3.51764488145375
BAALC	3.49283604354186
MKRN1	7.56351993885611
KIAA1598	6.92065406515977
ANXA7	8.4166574828977
TNP1	3.51279904448471
WDR13	6.68894764383774
GAPDH	11.8528527388148
BSPRY	5.53372230251673
COX7C	10.6512040272505
FAM108B1	4.04497453263302
PGAM2	5.37354317746587
PEX12	4.3008323495046
APC	4.11133469610178
PMP22	8.12860703557778
TLR2	5.36090038499985
NPBWR2	2.99841792436399
WFDC1	4.15516518983987
MTL5	4.57217214604834
COMMD9	6.40936542582673
INADL	3.56080009211938
GPX1	10.1379642386050
PSG11	3.23252647234188
SLC39A1	6.9115522703419
SNAPC3	5.26209169029738
C4orf16	4.95202392170873
GNA12	4.55156710840519
LIMK1	3.90219328807377
MECR	5.19615394003248
CDC42EP1	4.48306096224295
KIAA0101	7.2013987192918
B4GALT5	8.60726133559214
PIGC	6.78092807882437
LRAT	2.94429366038972
MMP19	4.60260180292919
IL18R1	3.03137510748506
VNN2	4.50201486311450
AKAP11	5.15092019392873
BCL10	7.29026737726914
GLB1	9.16730941280697
DTX3	3.44160091641067
ACCN3	3.22237025997323
MOCS2	5.64196032871816
HCRT	3.32503817653186
CYBRD1	3.79622581010953
REG3A	3.28348574770884
SULT2B1	4.23922761585149
SEPT6	4.25406627202152
MMP10	6.12423902945916
CDA	3.59074385031199
ME1	4.81188029706239
TCN2	4.46900778044925
MGRN1	7.27104662954581
ZFY	2.9039226556726
CHRNG	3.49713857254125
IVL	3.51247078763857
PLEKHA6	4.1569519440714
CALM1	7.21458326197038
PGDS	3.14391969766616
C8orf33	8.3651643586189
CYFIP2	5.94310982837764
TEX11	3.87470655951225
CKM	3.65657870602327
MAP3K11	6.59182967926529
CEBPE	3.22108156387291
ACOT8	5.94781054098816
ESR2	3.15264351786054
OLIG2	3.05152792908789
AGTR2	3.04659931452753
DNAI2	3.07822542050216
EPM2AIP1	8.19060206901377
C14orf106	4.85078716657985
PZP	3.57227520977722
RPS9	11.3188548648009
SIVA1	6.9912596463564
HEATR2	6.9289481503266
CD3E	3.19727384529941
APRT	6.75116134653413
AMIGO2	7.8318001136069
GPS2	5.68348448115932
NOL14	4.78964129704067
TRIM36	3.13597898350223
RALBP1	8.58139081901506
EVPL	5.07245354225254
ITIH4	3.80061941908322
ADARB2	3.25684027192679
PIM2	4.90990141328411
REGL	3.57272231236866
GJA5	3.63270638293958
SLC17A5	5.83600998786956
PIPOX	6.87392354834345
HGF	3.48364396116932
EPHB4	4.68992942325298
SOX18	4.23103216483345
SERPINA10	3.14034768791225
INSIG1	5.40562932028029
WDR23	5.48747660739396
SYNGR1	4.61375765863612
TEX15	3.77079392838571
REEP2	4.39700110541272
CDK3	4.82617886059251
HSPA12A	6.18277804688126
REPIN1	7.5148432119123
ARL8B	10.3372884244474
PDE4A	4.17651315248289
CAPZB	7.60375174451032
SATB1	6.7711356944157
PPM1D	6.39162827933203
VPS45	7.27575509461409
TP53BP2	6.95585260627705
GINS2	6.54459118169719
CYP1B1	5.77421277770268
CACNA1G	3.58945856666321
VGLL4	9.43906106803272
XYLT1	3.30293603563782
BRWD1	3.83845791459645
ROS1	3.12605044842684
BMP8B	3.28308439548521
SLC5A4	3.61127047493749
SLC6A3	3.71983017800939
C16orf53	6.056629116278
APC2	3.89231981291521
GOLPH3L	7.26902078077828
ZBTB17	3.9557113585824
C6orf54	3.75969804476495
SLC19A2	4.85931515318875
C6orf134	5.01274302055636
C9	2.9380216274788
ZBED5	8.03128557824504
PVR	3.76714587015646
ARTN	4.09590304973871
LTA4H	9.36205738445103
MAGEA4	3.86185921719831
IFIT3	6.58027294612135
PDE3B	3.76122027767524
GNRH2	3.54967211278708
STEAP1	5.06828790638709
FLJ10292	5.84544334269131
RPL39L	6.8960114706063
PGK1	9.01852552998299
CCL13	3.31913183816599
RLF	5.55594744555696
MLXIP	4.20850050885113
PLOD1	7.1482546817348
MTFR1	5.64731491802303
NPDC1	7.24266328965877
C11orf16	3.87901049724362
RRN3	4.91866719216
GPAA1	9.11784566941712
C3orf14	5.90419165985863
TEX264	6.96952002516822
C22orf28	7.90655925018257
RYR3	3.14544803347506
VAMP2	4.77686721839386
XPNPEP2	3.35106835922753
PDE6A	3.09560112880847
SUPV3L1	6.017083136262
FIBP	8.53475680255945
SPIB	3.56564518610404
TBCB	8.99004880930305
DHCR24	8.53229682428996
ADRA2C	4.60229188538642
MEF2D	4.35996921230226
MYO1B	5.46532202182073
VAMP8	10.5739196472843
ANKRA2	4.83362622582586
TLX3	2.86743589162168
PANX1	6.16012147167598
RCBTB1	4.92677230066542
FGL2	5.33184389358215
CEP70	5.38095456494718
WASL	5.30556568554385
DCHS2	3.32045489630616
RNF25	4.52694165572038
CYBA	9.30950397054814
ARHGAP11A	3.36274367587149
PLAU	6.05741668921078
MPZL2	5.39238293849147
MATK	3.67071664394083
EHF	4.30447039484373
CTNND2	3.46720439579456
PTEN	5.20353261563713
ANXA1	10.5263898675504
AFF1	4.74830987623712
ZNF189	6.65960356388253
SUSD5	3.38413198185079
SLC28A3	3.90732796144586
GUCY1A3	6.07372857383985
RASSF7	6.77250849359927
SETD2	5.64616172086865
ROGDI	6.57464907316849
C20orf195	3.43265518248075
TICAM1	5.57064719200977
PACSIN2	7.15263361602234
SERPINB5	3.75974253453425
PRKCDBP	5.13725884986513
TFDP3	3.32573859653122
PLCB2	4.16573032915606
RFX5	7.27789351205125
TXNDC15	6.70412981723421
PTPN18	5.43571501894445
HLTF	7.64469698116235
PKP1	3.34796422242644
NDUFA6	7.7760958333107
KCNF1	3.54651346525377
HMG20B	5.06176571793512
SYNE2	7.35015388839039
SLC22A4	4.27452332846049
VCPIP1	3.72842377619843
NETO2	3.98961018194303
SQRDL	9.33592431151933
BAI3	2.88796382491263
GALK1	3.54319847795533
SERPINA6	3.5075910588543
ASCL3	3.50210011174041
NOSIP	7.31240300275977
HD	4.41275175992137
TRIM23	3.86643782286022
FBXL6	4.87618182982288
FABP7	3.07458624406068
ARL1	6.56206886599786
MAGEC3	3.12256467413195
CDK5RAP2	4.9477596302954
KCTD15	4.07440707396028
CD1D	3.35701202906443
EIF3B	7.02583589159286
KIAA0141	5.35660416119919
BIK	7.25091149247224
PAX4	3.24550439843861
NANOG	3.24639471421942
CEP135	4.66292974679626
ALOX5	4.62373639824069
TRIM22	7.5088130831836
LYRM2	6.24660144295497
GPR162	3.77070250157004
RNASE6	6.13604143090525
GJA1	9.44390836348571
TAS2R10	2.89214996600980
FASN	4.75889343706862
MRPS14	8.44304710870988
HMHB1	3.09233034915218
GPR116	4.72622626828125
TAF7	8.49368726759862
GK2	3.19004166475036
ZNF219	4.57812860427356
AMBP	3.18823673318108
CD33	3.82191641990200
RAB3GAP1	5.97718103281636
NXPH3	3.57420926715205
KIAA0953	3.60663044451089
CROCC	4.05904931807884
CCBP2	3.55935199839303
GPX7	6.69891509361706
TGM2	5.83027747242257
STAM	6.31738749437481
BASP1	7.11174985528942
ZNF202	4.68502880749171
ACTL6A	6.92128235979856
POU3F4	3.45244461393242
ARHGEF7	5.51367375002639
SLC23A2	3.84836123445832
TBK1	5.60637098432443
CRYM	3.65269718597509
PKD2	5.55029375873921
STX2	4.29561817506218
ACTL7B	2.99685410557701
RPL29	12.1184379939186
NR1H3	5.77646947897131
MPPE1	5.97865408178506
CLCN6	4.00346627048237
C16orf59	4.79299517914543
AADAC	5.12198241793035
SQSTM1	8.68975382701138
TCP10	3.43338665082773
BIN3	4.82237321609324
DEFA4	3.60878395818489
HPS6	5.10840130197377
ZNF197	3.59000218144272
MAN2A2	4.96518873305289
PTOV1	5.38211037923577
GABPB2	5.88724469792352
KCND1	3.5754500348946
RNF208	4.24617751565846
PTPN11	4.97068713042576
ZNF274	6.5999572094828
C7orf26	5.23787718689765
ATF3	11.8694627194005
UCHL1	7.52656311499397
APOL6	5.20070557411136
PLK1	5.16519913575418
NPHP1	3.33783773656689
DAB1	3.41986209268236
MLL	4.55740304922025
ANKRD15	7.75952972288126
C1orf218	5.37620926778467
DDX47	9.511768937841
ATP8B2	4.98114148869654
ANXA13	3.23252105620371
RFTN1	7.55930939912024
TAPBPL	5.06499547971164
BTG1	8.96864042914676
DPP4	4.97463847401335
KLHL23	5.43164437657456
APOC3	3.37736663770668
NPPB	3.34445128296332
ZNF148	7.20615526633455
CNOT4	3.9585973175346
HIST1H3I	3.22732685278255
IKZF1	3.83448233411174
ZNF141	3.16117356436781
PSMC2	9.50837438116147
APEH	6.70044045898924
GGA3	4.74174244094889
OR2J2	3.14823248981317
KCNA2	3.17110088343722
ZNF749	3.26110079955787
LPGAT1	5.7160598841212
TMEM159	3.98441724184935
PCYT1A	3.51392055746311
BRMS1	5.64813921073823
CHST1	5.93257765203047
