Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B10_543602
Composite Element REF	Signal
PSMD11	5.60868166537936
ALAD	4.27608960888086
AQP2	3.85983389633173
EN1	3.18216169332863
GSTM4	4.41412725197991
ZNF187	5.51112660287797
CDC42BPA	4.92033304514949
F7	3.29448291080996
CNOT1	5.81123121092538
SLC13A4	3.44155216158762
ZBTB11	6.70509151156453
B3GALT5	3.03513536273447
LUC7L2	5.5617428928522
SPTBN1	4.27539663082814
EXOC2	3.62536806295459
LSM4	7.35659771389298
IRS1	4.11258856438342
TMEM1	4.19926540691646
MRPL34	9.10695855517767
SAMM50	7.7482919593868
CDC42EP3	5.71005976849466
HSF2	4.54719697048414
SRP72	8.19400623724977
MFN2	5.57959814677048
TSPAN7	4.71463039297933
SGK269	4.20995543041342
NUCB1	5.88769428724932
RHOH	3.46947836576023
MTX1	7.72583792320348
CENTA1	4.39510929032189
ATR	5.80093978083474
IGLV3-25	4.57329249671122
DDX49	5.54123052382983
TACR1	3.73244445431818
SFRS5	5.90155864844553
THAP1	6.22559859286221
RHBDF1	5.23335431683751
RASIP1	6.25284384129536
DPYD	4.5803195318709
MYO5C	5.36473715221634
DOHH	3.49150119984392
POF1B	4.5788439309887
MAPK10	3.8548367173036
ZNF552	5.81968005950734
USP32	3.83620246851575
MED27	6.34461490310984
NCAM1	3.72944379273703
LOC171220	5.20562249736348
PRDX4	11.1933269784598
AGT	3.96389638100797
SLC22A14	3.63356300762595
DAPP1	4.95149131839233
PILRA	3.67462461110584
ATF7	3.97189862496364
ABCF2	5.2258897946618
KIAA0748	3.38827472502331
C17orf85	4.79427366222692
TKTL1	3.48603352808257
FGF1	3.68185134251961
IL6R	4.40413874101532
CHRNB2	4.30762746934373
COL7A1	4.13293582090745
NFIL3	8.05189678532335
LRRC48	3.62118564692198
TM6SF1	4.18577150192196
SPG20	5.63496466771313
COX10	4.50245890223184
DNAJA3	7.54371390909223
ECEL1	4.18561635878941
GCA	8.3046550432861
GLG1	6.50863055872953
CIITA	3.59087539875098
CLDN6	4.17681321422832
EPHA4	3.88831907297602
FANCC	3.69829039856932
MUTYH	6.28678334555197
L2HGDH	3.99183683795044
GPATCH2	4.24753830946912
PSG3	3.39304094431773
ZNF227	3.60675863247373
MRPL15	10.6727928389473
NQO2	8.51081100113372
C21orf59	8.68721237974507
ZBTB20	4.53110715464961
NEU1	7.37699110418492
QRICH1	6.1599867890432
C2orf34	5.25567939675195
UBE2L6	9.20504089405086
HP1BP3	4.38786219486250
MED14	4.47622630701385
TSN	7.73709464417544
TPBG	6.92528667314262
SPRY2	4.54558987752752
LZTFL1	7.05378488705035
OSR2	3.70053771846462
KLHL7	5.42252152791486
XPC	4.84254735088881
GMFB	7.82708903279575
PBEF1	7.42351861150325
CCR3	2.89320467623974
AGTPBP1	5.19702947008273
TMEM8	4.80510757052414
PCSK6	3.72449095444438
STAT5A	4.31040046306933
FAM18B	5.14398071277299
PTPN2	7.11478255780395
SF3A3	6.5777208556338
EFCBP2	4.25309048838560
HCFC1	4.59131414939221
NFYA	3.73488830317152
PBLD	4.53330644088573
PIGF	8.4220040505068
AHNAK	5.70718174699269
ACTR5	4.34843087005612
KIF14	4.17067159511655
PTGER1	4.32994425228785
NOS2A	3.47913610928936
TENC1	4.71320546351459
YIPF2	6.33708326343313
ETV2	4.96617792538377
KIAA1012	8.31885831178474
C17orf53	3.92712291476085
AHR	7.06528464180839
PTPRH	3.5010439850134
ATP10A	4.21670190396302
ATP6V1C1	5.19908354329551
DPH4	6.9436553701513
TAS2R3	3.38716118822142
C5orf5	6.22041582259739
KCNA4	4.16126968842883
COQ10B	8.03737937978273
NMNAT2	3.47276333881953
PSMF1	7.01448860231978
SORBS2	3.98137887868316
NFE2L2	8.79577056496135
SH3PXD2A	3.75926953195329
NRF1	3.89262554254572
SPINK5	4.35876547353375
SH2D2A	4.65034236647853
PRDM12	3.70697631539112
RBBP6	4.8059603042492
OPA3	3.37796310600764
PAQR4	5.39993266343761
IFI27	11.6787922465643
SKAP2	4.48180682088744
TJP3	4.20786437520259
C9orf61	5.74935982451885
MT1G	10.5152383171627
HS1BP3	5.79225153862645
IDS	5.1609505318779
PARG	4.83886806293521
OR2B2	3.10920496869301
DYRK4	7.51022245785161
MICALL1	3.63546527870704
GALR2	3.13712936606593
CHRM4	3.41035132363431
RIC3	3.17633402908934
GPBP1L1	7.28907468847273
ART1	3.69551367231525
TBX21	3.45433192950234
DUS4L	5.22066527174416
KCNJ6	3.80292098721191
TNFAIP6	3.65135842770202
CCT4	11.1154369464587
RTEL1	3.88460290277275
CASP5	3.73483105263016
CHMP6	4.40785822219674
BRD4	4.81976892186203
NDUFA13	10.3141583598533
CYP19A1	3.33814306147994
CD151	4.96827761090736
DOK4	4.11104522380721
FAM26B	6.61856115368203
ARFRP1	3.89586913929411
MRPL41	3.43707959861106
CRYBA1	3.12555346896186
HRH2	3.77882750895503
KIF25	3.64875649060115
MTMR6	6.44048179979298
SCAMP3	6.51744941376595
MTG1	7.33081090727266
UBTD1	4.17041732286872
SOX9	5.20481678218897
CRABP1	5.60153312201026
FLJ33790	3.62333385959371
FAU	12.0427768681646
DTNB	3.603105616652
CARD9	4.62947858015627
PACSIN3	4.31133174238670
OMD	4.32777327894274
HOXB8	3.80738882681037
NSBP1	2.99265115630473
SLC4A5	3.50309928234127
FBXO46	4.35372929886525
UGCGL2	5.20001538954779
SVIL	5.58142610494986
OAS1	6.81510248896233
PHB2	11.5914434771615
NDRG2	4.62060477752278
ERMAP	5.22763929729299
GRIP1	3.3209875248012
APBA2	4.36992370565467
TCF21	5.91393657445011
JPH2	3.19976638703250
DLST	6.636918623878
SLA	4.23634111241458
AMELX	3.22170629311775
WNT6	3.45149914910318
ATP2B2	4.1625700403776
CPVL	6.11453936907685
RGS20	4.49962561085156
TRAM2	4.28865714809695
ZNRF4	4.16358349881274
ZNF419	4.54363757365223
LXN	8.22550680799164
TLK1	5.4996172175525
UPK3B	3.87485258825958
MTMR12	4.95283240934183
KLHL21	6.5282492503283
ZNF384	4.92606719623198
PI15	3.60925991343109
RER1	7.41453879239244
ELAVL2	3.30927552701186
KLF2	5.84867298390134
RPN1	8.4060522473348
PMVK	6.36123808965632
EIF3D	8.77615950350686
SIX2	3.7949331965603
HPS1	4.63370711454430
RNF7	8.21742009922189
TFE3	4.71129454213887
C11orf17	4.76682984171592
SNRPC	8.91237543762388
KCTD13	4.18206103916739
DLGAP1	3.50196057824472
PGLYRP1	3.90044913047340
IL8	3.85898521399741
IRF7	5.57948398069641
SERPINB13	3.04389972524854
SET	7.95869713629395
NAB2	4.14030352793337
MGC40069	4.29080901661188
BLR1	3.55947897177662
LRP5L	3.72040156928589
FAM120A	6.0831507672352
ASCL2	3.17575176248363
PCDHGA10	3.50883677340634
SHH	3.20854873221294
SH2B1	4.41835076415823
ATP5H	10.5233080574139
THPO	3.35627961100876
HIST1H3E	3.58833171654566
TYRP1	7.18765215437055
EIF2S1	6.7701505919945
RFNG	4.60644859006365
RAB20	5.49188929631260
TNFRSF17	3.63064074145132
RBM7	8.70206063008444
TMPRSS4	3.91824262451533
NKX2-8	3.16002727211619
C1orf115	6.2764399489424
TAF9	7.3450676061928
TERF2	5.87114214213195
TNFRSF1A	7.03888651232458
ACADVL	7.79732885682303
ISCU	8.71881368446599
KIAA0841	4.58205662368411
GTF2H5	9.9345264862186
EDG8	3.05450976014274
RAB15	4.30545727938009
HBP1	5.88716845093422
TNNT2	3.80759371248978
CECR5	6.4201735511115
JRK	4.44386385895068
PHGDH	6.52190566517353
XPO4	4.8240417827958
ARHGAP25	4.69396522594135
CA9	4.25863086975200
TLX1	3.7144245519619
GPS1	5.84050662687094
RPS29	12.1968323195762
MKLN1	4.94480301719129
ATP6V0A2	3.90713355223899
EMR2	3.58292398402333
KIAA0319L	4.33122189395372
DOPEY2	5.4266366372487
SLC29A3	5.45313169870513
LGALS4	4.02607034763903
SDHD	9.79410902906883
USH2A	3.07851064029244
NF1	3.90627719802444
IMPAD1	5.66481106961908
APOBEC3A	3.93031278808682
OLR1	4.16378063958319
HCFC1R1	5.87728591241336
TAOK2	3.69547406011599
NRAP	4.15484931421231
PPFIBP1	4.40956599980766
LYPD3	4.84018820829841
BCL7A	4.08378801473469
AGER	3.83873430872811
MCM10	4.1252430260702
MAP4K3	6.86800364525342
PFTK1	5.70108834378724
CBS	5.83906564261466
CLK3	4.71331959359363
KIAA0753	5.82776329147277
GABRE	4.43221487428029
FIS1	9.01880667210218
ELF4	5.10644217408677
C11orf49	6.29981714732648
CLIP2	3.84304176527951
CLPS	4.30838097376534
PPCDC	3.99058580549083
KDELR1	6.5726552442488
NT5E	4.4906123310665
FOXN2	3.65761120995517
NCSTN	6.41358699959877
PARP4	5.03699874651085
CD83	5.41054063313647
NPY	3.74833014760518
IL18	6.15754554689425
BEGAIN	3.55289877293923
VPS16	6.65624688712534
SLC16A2	4.83850994690437
SLC35B1	6.83393905270646
C4orf20	5.5159647010846
IGFBP2	5.85861527002582
NOTCH2	5.20085236975004
SIGLEC1	4.18119245373205
SLC9A2	4.38304320037424
CD93	3.89221649871289
CEP164	3.72156620168901
P53AIP1	3.25979310805922
ADD1	5.19516641786807
ZNF136	6.11817022617625
ANP32A	3.36711275924733
MGP	9.639180599555
DNAJC1	6.05254184960856
CCDC144A	3.16260169292271
ACLY	5.68139552958831
TRPC1	3.77283656727896
CYP4F12	3.83942237124976
FKBP5	3.62778990065522
SMS	7.72532079931031
MAPK7	4.19166289473053
RRAGC	7.06138800420802
PARD6A	5.26185790888944
CCDC85B	4.46153914866936
SYNGR4	3.36344595040799
WIF1	3.24130137948822
GCH1	6.35046066489883
STRN3	4.33233504413805
TMOD2	2.91805386744508
FLI1	3.59515718506263
DGKQ	4.03664584613404
MAB21L2	3.01202311555914
SCNN1B	3.48165385628137
ECHDC3	8.36725556334284
TMEM106C	10.1682064448588
CSNK2A2	5.6632936974858
GPRIN2	4.42072123605822
CPA4	3.89454265733327
RPL39	12.8220008641665
HERC3	3.55788644445160
MELK	6.89202680754794
IL15RA	4.83423454522475
HMBOX1	4.11449663605894
CUL3	5.77824269975922
PODXL	6.66606739166378
CCT6B	6.67051902787021
GPX2	3.94218211267559
ITK	3.72227264047201
CLIC5	5.55260003532326
RABAC1	9.19499320144288
YPEL1	5.20688141191591
DNAJC4	4.35867789214382
NR1D2	4.85487028509737
KIAA0776	5.9026958313311
FBXL5	7.30562677349047
C13orf27	6.72666346028593
DEFA5	3.25386479301473
TRHDE	2.99834268352099
ZNF536	3.19968851813459
MEF2B	4.06790451323808
UQCRQ	10.7449018784856
ITGB2	5.36010321172862
PTPN4	7.84193801772863
STX5	5.10862718409084
CD72	3.96183816211387
ERH	10.0717302674703
XRCC1	4.74491737455116
VEGFA	4.97772641963773
MPHOSPH1	4.87802658273541
MORC1	2.80754438535969
PARVB	3.79883692900648
ELL	3.52969231266165
SETBP1	4.18199554955669
CDH11	6.44561417836546
NDC80	5.50769025240276
GIMAP6	4.19929147115846
AREG	3.50019782137668
BAT2D1	5.47335001758473
CDS2	6.02233462264094
LIPT1	7.76902343177864
SENP3	5.30042015379113
IL1F9	3.96336382155161
GRIN2A	3.50010151617001
MAN2C1	3.8947748450494
NSUN5	6.50944762923293
SF3B5	10.3310929776011
CEP72	3.89367870189793
MYC	7.8025519614316
NRXN1	3.30273150767002
DECR2	5.94440287448429
SLC37A1	4.7223208012657
SUPT16H	5.42701034277579
MUS81	6.00566155242619
PHYH	9.81281588209831
ULBP1	3.40609871242294
OIP5	5.48450480386862
IL10RB	8.32444207820575
OTUB2	3.57520279782011
NELL2	4.26720531350355
MAPK8IP2	3.90303441107458
ARHGAP10	3.98691764928853
POU3F2	3.32371217122954
RPLP2	8.39557688764746
FGF22	4.10784968833173
PSCD4	3.86142450579108
TRAPPC6A	7.22916793351904
C21orf2	3.9976772252673
CEMP1	3.00130699188905
IL1RAPL1	3.50883906988684
LIN7B	4.60509537027503
VCP	6.17752462239348
NKX2-1	3.43395022208817
BGN	4.72351055030367
LAMA3	6.20585975520088
APOBEC3F	4.12240037053749
COCH	3.30345022497327
SCGB1D2	11.8957637681085
SP4	3.82633667397171
SLC11A1	4.17281462452429
ICAM2	4.48928069559509
C21orf25	7.23221567022407
SH3GL1	5.47181510362698
RALB	6.6596698666252
GSK3B	4.51667509191127
GNGT1	3.24713175659091
GPD1L	7.11395894972484
VPS37B	4.61784564355983
TNFAIP3	6.23271163348419
C6orf32	4.12814744534162
ATG3	8.49634315016644
KLHDC2	8.71962424210564
NDUFV2	10.4412312250900
PANK3	4.52341395365586
BLK	3.19697275831379
MATN4	3.47943416837484
GPM6A	4.34992612467486
WDR82	6.98049088349915
APOM	4.79677427091543
PKP2	5.37007874042037
C1orf135	4.62387557501881
TRIP10	5.77404775002449
HRASLS	5.63883812728059
TESK1	4.80720189852109
FSD1	4.00947960016981
SFXN3	5.08456463454104
MMP1	3.06521034303891
CA12	4.23858521186961
ZNF611	5.62386642346986
C19orf58	6.55797931911105
NCOA6	4.83414714825613
PDE6G	4.15314919482181
PPP4R1	7.88224049550273
HLA-DQA1	6.37559179188589
GCLC	5.75907799087905
MAN1A2	4.02974419856501
SEC61A1	5.77609020930973
IKBKAP	4.51282809336621
TWSG1	7.51940349983538
UPF1	4.56808821004744
KIAA1219	4.57681334824482
CTDP1	4.20304414722014
ZMYND10	3.62668692640188
WNT16	4.42310257034443
ADAMTS6	3.24785712556374
SNW1	6.9007928434706
IL18RAP	3.92481359070558
RPP30	8.66030214805507
KRT86	4.67608943248264
CDC40	4.83717921535687
SLIT1	3.68783003823182
KIAA0574	3.69413627102222
GTPBP2	4.90539701333355
SETD3	5.96189599503063
C15orf44	5.67122185184494
PRRX2	4.88889947325296
GPR110	3.67775802413025
C11orf10	11.0177276436994
MKKS	8.4413537061239
ELK4	3.27009681447807
ACOX3	3.74129045389407
ADCY1	3.51025844133661
KIAA0372	5.5135062968322
TP53AP1	6.5812753003898
RHBG	3.77408184321258
SMURF2	6.70025671699452
TP53I3	7.11382306640664
EBP	6.89638913505263
SLC22A3	2.86110035090764
TOR1A	6.18121368936032
P2RY4	3.6434008729768
TRPV1	4.1772035662693
ADAMTS12	3.39095297171477
PES1	4.73818319892455
UCP2	8.90444968028834
ATG4A	5.68956786573543
FOXG1	3.89624101957717
MAGEA10	4.30103449460225
WFS1	5.21366389532663
TRIM24	4.94052625810583
PABPN1	8.01270193664026
PROC	3.88614718977542
SLCO1C1	3.76787024080295
SLC25A30	3.87200249910455
SLC22A5	4.695697700789
DEPDC1	5.9183025046745
KIF23	4.31201875950361
SYN2	3.81596545624091
ASPN	4.4968417116537
CENTG2	5.00956622171291
ZDHHC17	4.39896348685748
VNN3	3.58179282068707
KCNH1	3.93383821625747
PPARD	4.49759093637523
PSMAL	2.98687460842482
FLJ10815	4.15164974621772
YBX1	9.69630335291865
STK24	6.87578327965595
SPEG	4.43930765676735
STK10	4.43713333182882
ZNF695	2.74934754764063
SCTR	3.23474479295135
AAAS	4.41832361008079
SSX3	3.61710432535614
ABCD3	7.45453425549691
MTF2	4.71956377156915
FIG4	6.28281384370292
TMCO6	5.26316860338739
C9orf46	8.3888439779931
ATP6V1F	9.86369108036735
IGHMBP2	4.67657995836427
CCDC94	4.22907828297682
EGR4	3.3032728092419
DUS2L	4.66118876910513
FAM3C	8.05022780116893
DCTN4	5.32956041058254
EIF2AK2	5.89205572153982
CST4	4.11525468116632
CCL11	3.95188203192556
LMO7	4.07751546544824
PAM	7.49736970639351
NUTF2	9.39599702061774
ADRBK1	4.81147935623004
ZNF84	4.50043563851319
SLC39A4	7.65498176184517
CITED2	5.75676224482402
C12orf49	3.98195550831039
GRM3	3.31164411384126
CCDC49	4.06821392616896
STARD8	4.19873518198932
FNDC4	4.78423145280165
SIAH2	5.38728440179485
CCDC103	3.02799742254944
ATP5A1	11.1408041885458
HTR7P	3.30448654904445
LALBA	3.01067834237426
RMND5A	4.44637507920617
ATP5J2	10.8088193724487
PSCD2	5.69307629421702
MMP3	4.3224493145337
ZNF409	4.29817125119639
CRHR1	3.68434295349072
WDR70	7.20095965130479
ZFAND1	8.56940610962942
CCL18	3.65125691947867
KRTAP1-3	3.10290431743704
RINT1	6.19362867681118
NRN1	3.54921216673739
SPAG5	4.63406621069393
KIAA0408	2.95070236634076
F13A1	4.70079178981174
DNAH7	3.37147037939432
SLC10A1	3.82313124080573
BRCA2	3.26446407692461
ACADM	8.02285034210243
GIPC2	2.86207420564897
OGN	6.64902094261641
RAGE	6.82526995801215
XPO6	5.3781813258393
FMR1	7.76344834333497
DUSP3	4.54129481439438
ANKMY1	3.74803198644805
CHMP2A	8.44795833962221
FAM8A1	7.80660920914294
GPR21	4.13914068232646
BBS9	4.51267283778153
UNC119B	6.13731905274625
SLC12A3	3.47676152853813
ZDHHC7	5.71755050502857
FVT1	5.13249157126941
ENTPD6	6.48178748567731
PPP1R2P9	3.69051714733304
ERCC4	3.84525381418071
MMP8	2.8430536536868
HMHA1	4.78834734845902
RAD23A	8.00657742252547
ACY1	8.6074767261752
MT1E	9.70579572826602
PPP5C	4.23354873360040
GPR20	3.68709830184399
RFPL3	3.25753675174989
GHITM	8.5753537767567
SCAMP4	3.65197214297429
NARG1L	4.22710220934595
MYO9A	5.21913764174328
BLMH	4.41161235774276
NDUFB7	9.35061335430668
ADCYAP1	3.22951313145107
SP110	5.86706113099643
MIER2	3.85320750305303
KIAA0513	3.92542015522948
SH3BP2	3.95612566367626
PNMA2	3.49659074587803
MAP3K7IP2	5.41986453525107
AGRN	4.9177860703497
CEP290	2.91933181815750
ANXA10	5.0582604888593
RTN2	4.60942585758696
C14orf133	6.53751417852439
PRPS1L1	3.26767096617108
PRPH2	4.30524976809887
KLRA1	2.82540564567906
IRX4	3.25777511811925
GOLGB1	4.76297564226870
GPR97	3.60942856304006
NFKBIL1	4.41459169437183
CHD7	3.97924706789216
APBB3	4.85736647107205
RPS10	10.7933222000382
HIC1	3.32091551853490
TLE3	3.66265131847234
PSMB7	9.01930023599118
IAPP	3.79671595920845
SHQ1	7.36903256483316
API5	6.53916011299762
GP1BB	4.13845305575273
FTHP1	7.92382217785602
TRIM6-TRIM34	4.95456934245616
SLC6A1	3.93705649949501
OCLN	4.48019729395450
NAGLU	4.56467191003202
PTTG3	4.89171770671569
FAM117A	5.71265755539757
SPRY1	6.2097682175592
FLJ10781	4.97805456558337
CDON	3.56784504512572
SH3YL1	8.73726385004374
IGKC	4.01041866241370
TREM2	6.2396144067594
MMP14	4.53695515927573
SERPINI1	4.10310640346602
HDHD3	4.90113306724183
DYNC1LI1	7.10557862374056
FASTKD5	5.29926616154701
TDRD3	4.29977746884927
THSD7A	3.43571438318702
NDST3	3.36065475630593
CXCL2	3.94251960608397
DHRS12	4.12346943046367
MAP3K15	6.1674622492859
FBXO9	7.29020943287999
APPL2	4.3005778130108
TNPO1	6.59951313460125
CARD10	3.86648083779145
MRPL13	8.26800421775892
SNX5	8.45919832876262
EEF1D	6.7418501192982
RAB6A	4.08941621235672
SOD1	10.8372660438075
C12orf5	6.40438786260759
PACS1	4.24181822779424
PAPOLG	3.58195080954754
CHML	3.53627389881023
SIRT5	6.06381883573474
MSRB2	7.93127918977972
BCR	3.76811272772729
PUS3	6.46244236142237
CAPN2	10.1814700090724
FXYD5	6.11330071031873
TWISTNB	3.02083416175921
UBE1L	5.3899430922365
UBE1C	8.08760916071617
CHD2	3.26296337525043
C15orf2	3.65278174694853
FZD5	4.02763640801661
NR4A1	4.57099176702109
LOC339047	4.95445006788744
TRIM17	4.2854159068524
ZSCAN21	3.10864776057694
RPL15	11.9087509358610
ATP5G3	11.2551604302939
PRC1	6.6647706053698
ADAMTS8	3.41487449351307
ABCB9	3.88341910615243
HOXC4	5.84143458656163
TRAK2	6.64630897016008
STAB1	5.03830967324085
CEACAM5	2.85408775272048
MYT1L	3.21896949626009
RASA2	3.72600835042089
LRRTM2	3.19290380264013
STAG1	5.03004084931287
OSBPL7	3.63473019226361
GIMAP4	5.7397542444914
FUT3	4.09903681469397
DBI	9.87494580633267
LPIN2	4.79984038163992
PAPD1	6.69136569514809
APOOL	4.77380595692403
DIABLO	8.66235121186367
ARMC9	3.96859938815261
RPS6KA4	4.60576874843199
TRHR	3.38936639473042
SLITRK3	3.70831983473527
TGFBRAP1	4.17750789456352
FAHD2A	5.79148495941388
CNTN1	3.49524241373747
ZNF211	3.72214920806744
BBS4	6.13419127852073
TMEM181	3.12088789885552
PFDN1	7.90127598518614
MINPP1	6.17950109422604
MPHOSPH6	8.97291845284012
RGS11	3.47301526201287
HOXC10	3.42689393000367
ITPKB	4.50746754125626
HS6ST1	3.39797316700024
AKR1D1	3.54225682152978
TNP2	3.27961398140699
MEOX2	2.90884629442997
EML4	4.34270258547347
SGTA	5.03351391054038
ATP6V0C	8.88689718354847
PRPF8	7.4969711388121
PSMD6	9.7106367232234
HIST1H2BI	4.19177402388075
TMC5	5.2202391156552
FKBP3	8.54871985966704
FLJ20273	7.71724486753672
PLEKHB2	8.0487956574753
RPL28	9.20248616474946
NOX3	2.90140498594092
ZNF544	6.02341088900222
EPYC	3.71382163773640
ELAC1	3.21755041318754
METT11D1	6.36952280033817
BIN2	3.55597283093846
NACA2	3.62313076156055
RPL18A	13.0394647942798
UBOX5	4.57168842316479
TCERG1	6.79460842448744
MPP6	4.20754389461371
KRT16	3.10281879866007
UBE2O	3.58798370733866
KLF5	4.76618756618234
C9orf31	3.55360164094653
APOLD1	3.60869113932873
UBL5	10.3693329570309
ARHGAP29	7.76299550592381
TNFSF8	3.87788499274917
PDE5A	3.28152060097851
CDR1	3.0170647806605
FBLN2	3.38118144425992
C14orf104	5.13806926700012
HBE1	3.29915532412465
ROBO4	3.70709104464591
C1orf108	7.37798679550641
FOXI1	3.00352734808641
BCKDHA	6.84700590798318
RAB4A	7.75869147806694
C11orf80	4.76354934853723
MYOC	3.63185934925879
GIF	3.68999754500235
TMEM39B	4.3983226618219
RPL3	12.0040004403580
THBS1	5.39017971699405
APOO	7.88659656305555
ATPBD1C	7.44320030041662
FARSA	5.71915785362416
ARMCX1	8.22947088471629
EIF4ENIF1	4.59051018522944
CMAS	6.09660835857629
OR7E24	3.62154250727012
TNFRSF21	4.75807210992671
PLAC1	5.24068609882033
KLHL18	4.57018183882539
LBA1	4.11392366897058
MKL2	6.8986012028987
TBX3	3.57201377676738
TAZ	4.70191653111497
CRIP2	5.27347904972982
DAXX	5.09268392107059
ELMO1	4.43345873299546
RGS13	2.93966188691341
DIO2	3.50227229374467
UNC13A	4.09889148912248
TAF11	7.00340965129274
ORC3L	7.17875343522959
PRX	3.53796661572424
TARBP2	7.62489137084891
CABIN1	4.29895165738128
TRIOBP	4.89395202909603
HIST1H2AC	9.97952157735664
RBM5	5.60156179819242
TUBGCP4	3.9535924028509
NCOA1	4.50715476821677
CDK7	7.48457978512425
SSR2	10.1776590462759
IL25	3.20510206367739
CRELD1	5.69273414510085
GPR6	3.46948718466372
SNCG	6.1574736921521
CHEK2	5.72706799952521
GAL3ST4	5.33204392611832
KBTBD10	3.17486900923597
DRD4	3.13223346089979
GDF11	4.14612534119977
SEMG2	2.95565318853103
MCM2	5.42245775166582
CD247	3.8318832083976
SOX14	3.46105622104755
RBMX2	6.26477674143691
KIAA0922	4.40848679300177
TGS1	5.12120196832878
C16orf57	4.96522335258693
SYF2	6.52569822267598
MCM4	4.43390973786421
PDZD2	5.78182042837977
CEP192	5.75925134426497
IFT88	5.13291543108752
MCC	3.7689101929367
RPL9	12.8157655666053
RAB32	6.68372262219985
P2RX2	4.03726793217673
DDX43	3.2083433252234
HHLA3	4.70390346786298
ID2	6.78369558479620
UBE1	7.85222135502052
SLC24A1	4.06426352061892
ARHGAP5	5.01383685434375
C20orf23	4.67506210251939
CETP	3.62483850686483
ZNF688	4.71830982070193
APOC2	5.5856068331351
PWP1	7.87219437153991
FAM50B	5.09423123015724
PTPN6	5.74977871038796
BAHD1	3.86558329565981
GPR56	4.85465631269426
GRIK3	3.15914054055238
DGCR14	4.13303337436588
CACNB2	3.26931105506826
PDE10A	3.30976956354346
METAP2	6.40163278815337
RHOQ	6.68712126768971
MAP3K4	5.6176055667738
PDHX	7.7836505288532
RPL23AP13	4.6856423757937
MTA1	5.10395623203263
GNG11	8.30102681695648
ZBED4	3.69116992890838
CLCN3	5.19137599739165
CDK2	5.0369570065021
HCG9	3.57749129510422
SLAMF7	4.37687945812858
CDC37	5.68912195152814
ZER1	4.18196098439691
GRK4	3.51858664761696
PRPH	3.77610688039163
PPP2CA	8.60105177579297
LRP12	4.04580614573827
POLR2A	4.11667520083889
SEC14L2	3.27656390378795
OGFOD1	5.91455411508461
DKFZP586H2123	4.87220846498308
MC3R	3.58811024505339
NOL5A	7.34485840271001
PHEX	4.00769184864005
HIST1H2AB	3.80635973296118
C20orf117	3.74329708355451
POLH	3.66531726499543
DDX17	5.81359058821743
CAMTA2	4.3741239777616
PLEKHA2	4.09067715442129
SNAPC2	3.93829556737622
FILIP1L	6.10640047859172
PDE4DIP	4.28835806648923
LRRC1	5.70875448880462
SCN7A	2.94751450270508
GAS1	5.33359487634005
DGKA	3.92158700734417
PEG3	4.91414293744255
NADK	4.53431523268119
SGSH	4.89395304714999
CXCL10	9.19804045577155
GALT	5.77155032095274
MCF2	3.14104314631347
ZMYM4	6.69239244695891
ZNF263	5.57716682874779
STK32B	4.23341561434092
KIAA0888	3.53313614065907
TACSTD1	10.5850129480834
ATP6AP2	7.18674658610803
TYR	3.54012602791986
GDPD2	4.49919542180536
ABHD10	6.45384884303366
TACR3	3.07173501304656
SLC35C1	5.45781470135961
KIF1A	3.89456337998679
VCAN	3.9536475480897
HERC5	6.51107422862853
UBE2A	8.61665360873871
SYDE1	3.85176629020496
ELA3A	3.5054027119222
TM9SF3	7.41827509180742
HAO2	3.77137783466683
RNH1	6.98805594371709
MAFG	4.51228944885845
BICD2	4.06392890924205
C14orf43	3.18803732059413
CDH7	3.24040412878149
JUP	5.18123977841859
SHANK2	3.96654426428391
OSBP2	3.83751023284203
ACOXL	2.99645038647149
DAK	4.15877870099759
CBX3	9.67770512698823
C3orf58	4.17509355636512
RBMXL2	3.24593896554395
TCL1B	3.79247308231679
FGF13	8.38541284147889
KBTBD2	5.56914601084607
KIF3A	3.79389279553759
DCXR	8.91897721320816
MYL9	7.76299692474586
PDIA6	6.34542149046043
CDC23	6.8629366760727
CASKIN2	4.14811500661101
PBXIP1	4.8956934239368
EHD1	4.52449687975809
NBL1	5.99764716562424
MARCKSL1	8.74617405408329
RAB11FIP5	4.45776348606235
CDKN1A	4.97295858258871
NCK1	7.48664306704673
SAPS3	4.73361575124806
ZNF550	3.69706979385411
TRAF3IP3	3.31979434564266
LSR	6.15151117360399
MIS12	8.84530493189776
KIAA0774	2.89763877934951
CXorf1	3.69180814826314
CUL7	5.13883049428477
DIO1	3.3805003029197
LIPC	3.04760971478692
EIF2B1	7.18698863014884
OMP	3.41088308693635
HS3ST2	3.86910420947832
C20orf11	7.90991669919033
CTRL	3.45192217033574
GSTZ1	7.0854335571784
PAK4	4.95876642131886
CCRL1	3.12972542606877
RNF10	4.63630710044611
MAGOH	7.15519144533615
CENPB	4.39756366226144
C19orf7	5.48341172479444
JMJD1A	7.0254312470556
GATA2	3.5271415701376
HIST1H4H	3.97013819761151
CELSR2	4.37387262717366
GABRA5	3.02079974942369
STAM2	5.08376497095334
GPC3	4.44502545792387
GRP	3.37001952309867
SV2A	3.79644258547133
EBNA1BP2	8.5687666740191
TAF1C	4.23183992457305
MAGEA12	3.12139771320032
GSG1	2.96341418457103
PDGFRA	6.31374760228861
CACNG1	4.25226147718360
