Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B02_491104
Composite Element REF	Signal
PSEN1	6.72320888162347
PLA2G4B	4.28326261530734
ZNF324B	3.99562751509519
MCF2L2	3.03301375607357
CDKN2A	6.58909402319904
OLA1	10.4070931996520
TSHB	3.48047910931268
RELN	3.70640506179346
SCN2B	3.23341517546590
MFHAS1	6.72515153930488
NKX3-2	4.072145691724
MEX3C	6.94604161212203
SSBP1	10.1896890019117
KPNA6	6.5858931998709
ATP5E	10.7955792517781
SUPT7L	5.39275841716424
CASP2	4.12624821533837
PDIA4	8.37865007587338
SERBP1	9.03105735452432
TESC	3.18484447789785
YTHDC1	8.81336511971609
KIAA1641	3.89141484416172
CSF1R	4.49633205551852
JUN	6.70731120655
NAGK	7.08364065800972
PCNXL2	4.9434037311026
ATAD5	4.89569092808847
MYL2	3.42084945322303
AZI1	4.64213919435835
STK38	6.37202410783514
RBP1	8.02835227589027
KIAA1026	6.48123157993913
HIST1H4C	9.36580406360241
ADAMTSL3	3.51525347896099
TOMM7	10.9996863555452
HSFX1	3.93822071478398
LOC339457	3.61915639469947
TREX1	5.18833258029373
TNFSF14	3.05156443728379
C18orf10	8.48204990517811
CRISPLD2	4.62460974185534
AOAH	3.30664359829751
CA6	3.88453406173149
TRIM15	3.90522952559339
PNN	7.98001289476509
CEP57	6.66168177747783
AR	6.14286475570477
DDX3X	5.9565927556915
PLXDC1	3.33093506329596
HNRNPL	8.48222215744478
KIF3C	5.12531271992888
EPB41L5	3.48379081170076
RUNDC3A	3.75175396640024
ARHGEF10	4.16392755642292
POLR3D	4.66563019946988
INDO	4.29693706557185
GABRA3	3.07083209069956
E2F3	6.7107335079286
SCG5	6.78445942350853
HDC	3.41088205206433
KLHL3	5.25832175909802
FGD6	4.13879706621497
ATP6V1B1	6.92573633352796
GOLGA4	7.19662793878508
NOTCH1	4.89400293091373
ATPAF2	4.38909325924936
ECD	6.98861647711124
SSX5	3.46824405711041
SNAP91	2.88471533297147
OCA2	5.18134883164151
PNPO	5.94521885855268
TMF1	6.25193121241994
DAPK1	4.51494082488765
RPS6KC1	6.60593611162103
CDH5	4.32002608940759
DAAM1	5.9508362757376
SELENBP1	7.61876321598418
NEK3	4.46843027136257
SSTR4	3.39579154460681
TNFRSF10D	3.09751297857950
FOSL1	3.77674164416679
GSTT1	6.26474596474128
INPP5A	6.76590662608706
CD40LG	3.38348730202030
CES1	3.43908288725417
DCI	7.43089748043256
TRAF3IP1	4.11133660661706
SMARCE1	8.61765354049268
B3GAT3	5.14960092199955
VRK1	6.88546188193658
STK17B	5.49917570984467
AARS	8.5335196146507
CNTN6	2.79659596233847
CYP3A4	3.65837374351476
PISD	6.03381314721884
ZAK	4.87394203553242
USP1	9.73650711876665
TRAP1	8.59842944043606
RNF44	7.76062229687238
CENPM	5.38214152258159
NPTXR	4.01964841263791
SAR1B	6.76797255283471
DPYSL3	7.01693050573213
GPC1	4.13385259444175
APP	8.22920534740049
GLS2	5.44463288624357
TOB1	8.53070041955055
MNX1	4.31716264255332
TCEAL1	6.51759202249124
ORC5L	5.27310749564811
CENPF	8.0600574732835
C6	3.45627356508398
LOC441601	3.10761314949685
PRSS1	3.60253101257376
PTGIS	4.0284291717615
C6orf124	6.45054299619241
CEACAM3	3.6406294364634
KRT23	7.47011244412786
ODZ4	7.27886386746842
UBC	11.6290096945751
ATRN	6.00701306162533
HAPLN1	3.30405770509313
RANGAP1	5.54673576359544
SNCB	2.98616815561719
S100A9	3.83990248427617
C10orf26	7.69312065275903
SRY	2.93016432419797
RNGTT	4.39622559789856
CDCA8	7.27739468005554
HIST1H2BF	6.41198428743616
CEP250	4.10637715414935
MLC1	3.4337076816875
ATPBD1B	6.3528563759449
TNIP3	3.27671411199659
KCNJ2	5.07863637319936
IFT52	7.6922549361128
UTP20	6.44561493605718
ZNF492	5.22655904184589
PDHA1	9.14572850884826
BYSL	7.21016045935147
TKT	9.47912253725265
PMPCA	6.69570131103784
RNF38	6.40605328567713
KLHL2	7.3647340802524
AHDC1	6.0989785256429
APOB48R	3.44043706269143
GLTP	5.41751647596362
MPL	3.40199389292409
DMP1	3.06238859770529
C9orf78	6.08240522325643
ADAM12	3.66177114031385
CRTAM	2.62945790214532
CSPG4	3.22923058288239
HSD17B2	2.97386348360098
UBE2G1	7.86621867206066
ADCY7	4.75207025078022
PAK1	5.69172243689727
FRAS1	3.61642197152841
PELI2	5.17599596250299
ATP13A1	6.60842133300018
OR2B6	3.37716723045556
SIDT1	3.33073268896154
C1RL	5.37577007725013
ATP9B	4.11096512302875
TPX2	8.94438008499168
DAZAP1	7.62484307956446
HMGCS2	3.26422824526153
PRKRA	8.99768988630485
TLN1	5.80775966330041
B9D1	4.62237774301532
NKX2-5	3.54279537407105
MITF	4.50330507578584
LILRB2	3.33671370941310
CSTF1	6.36025408018706
GYS1	5.44342784419658
BTN2A1	5.73407252689158
NSMCE4A	7.5399918985928
DNAI1	3.87471969051179
IGF2BP3	6.35343640890574
HOXD11	3.72933487317912
FNBP1L	7.9601664513751
DHX35	5.32017900337244
SLC33A1	6.25355437085905
HRG	3.45610972021032
ZNF131	7.18208938675751
USP47	8.26592460104408
TRIM33	7.2095491521374
FBXO42	5.34569462867031
HTN1	3.40049590266564
C13orf23	5.67742717009383
PAPOLA	7.79363575288456
C1orf27	7.27464801676171
AATK	3.64816324417019
MSH3	5.47584572160534
RNF14	5.69482471105884
NDUFAB1	10.9321711293265
SLC4A8	5.34138987357294
BAK1	5.26635449132531
COX6C	10.6239328266843
MTNR1B	3.20912326992017
SPECC1L	6.19904893567743
PGCP	4.08722908777519
SPN	4.14615626870929
GPR143	4.65866661667627
ZNF576	4.83029207807507
TMEM39A	5.25286058403514
PCSK1	2.99548976353013
ATP5D	6.24122310148422
MAGEB3	2.96200997648069
SLC13A1	3.08092322239988
RPS5	11.1878795522739
ARF6	7.38414146997711
KIAA1009	3.97983545028964
ANP32E	7.95874890128205
YEATS4	6.53032548368457
MTMR1	5.34483903800582
PCOLCE	4.9484359450246
MNS1	5.9790587104038
HMGN1	9.6107612835059
CXADR	8.84486300054415
PCYT2	4.68398363273397
TSC22D1	10.6870859108172
UTF1	3.13175461841126
BZRAP1	4.91601665077958
LAX1	2.96418828373988
PUF60	10.4797243960453
ELOVL5	9.77713338756976
SPPL2B	3.93254404232686
SHC1	6.69951590204951
B4GALNT1	4.20624873783014
ZNF673	5.21161281758519
IRX5	3.91352978589642
LIMS2	4.8883112683084
ITM2B	9.972418665103
GINS1	8.03656016465866
BAHCC1	3.30586442135092
PAPSS2	4.01021733986697
ENTPD3	4.06342651744581
CLCC1	5.18785162019947
SMO	4.65973921450951
ACSL3	6.99305196513464
PIK3R5	3.55526760630492
GLT8D2	4.10315123646614
CDC14A	3.56080067507689
UTRN	4.14909461997593
CNN1	4.92324187625649
KRT1	3.49739334161141
HISPPD2A	4.14130997730364
SDAD1	6.43226483785968
SIGLEC9	3.28814554569116
C22orf26	3.37246218158666
RPL35	11.3985113381708
IMPDH2	9.86549824930683
FLJ22655	3.29010591478061
ENOX2	3.95986878234303
INTS6	5.91389157408803
FPRL1	3.1392777935474
CLTA	9.92310293192966
SEC14L5	4.03493309559555
SMC3	7.63976342169493
C6orf123	3.75914861508353
OGDH	5.20359026491132
GPR37L1	3.73785096429731
FLJ20160	4.00460384525211
ASB13	6.47526723242387
GSS	7.44053502626529
NT5M	3.87521979883414
SIX5	2.89385392234469
KPNA3	7.06293053633543
TAF5	5.74819684278111
KCNA1	3.64292217304413
HSPA1L	4.53969177750012
RHOC	8.15913638199256
TH1L	8.77832843580552
SSTR2	3.20783429594426
PPP3CA	8.19056198276948
CHRNA5	3.57169073746088
DLX2	3.43685155949716
SLC1A7	3.77938342433144
C6orf108	6.21892265435338
ALDH3A2	5.87748850428992
DDB2	4.67061033007500
FLJ11286	6.87989253109049
SPATA1	3.07091068507415
CLEC1B	3.43422619747069
MKNK1	5.55831770612539
DYSF	5.25442747924921
FOXJ1	6.19970064798928
LEPREL2	4.39034571175481
SLC27A3	6.78971332591824
C1orf174	8.63233585302621
MTRR	5.91779043997383
PLEKHO1	5.55091255429333
HTR7	3.2845565572669
RING1	7.85881016389566
NPC2	10.4728166267836
BHMT	3.39582919125652
YTHDF1	8.34649790750477
AVPR1B	4.21796390828723
MSMB	2.87183813753560
LMAN1L	3.48157588981965
CEP170	6.46296175851358
PF4	3.37104636631819
MSH6	6.07902001884383
IL1F5	3.99916323377
ZNF556	3.86883395009811
PLEKHC1	6.16789096260919
BCL2L10	4.00980196998663
AIRE	3.53300266732333
IPO4	6.09902204193413
FIGF	2.89959174819175
QDPR	9.36377784736373
SLCO2A1	4.51702258464347
FOXA2	3.75713004276307
MAPK12	3.39580723083024
BOP1	5.98638657752878
PRDM16	3.1817165790246
POLR1E	5.77097031435883
INSRR	3.08662672285993
PDE6C	2.92463937250897
C1orf216	5.74630908378778
SIPA1	4.93870691805771
EP400	5.74898226271911
ULK4	3.19246214129749
PTK2	7.6077383576408
BTN3A1	5.39837733613849
NDUFA8	9.18803430126668
LAMP3	7.00583507807163
FABP5	7.21616354097397
GLTSCR2	11.5900502821144
SORT1	6.25476899284084
LLGL2	6.14121111055876
YWHAQ	10.4137686554123
LRIT1	3.38176789004939
KIAA1704	4.72080786796052
ENOSF1	5.77578627979604
MEIS2	8.13322563887955
KIR2DL4	3.05878878958159
PCDH7	3.34385055122817
NFKB2	3.66119311927607
RPLP1	12.4546497141914
FZD9	3.09482092751173
HESX1	3.75488189679211
GNAT1	3.13397939478491
NKX6-1	3.40174084267641
CTA-216E10.6	4.46791793780571
IFT140	4.39851003343983
ORAI3	6.31090576051154
DENND1A	6.79724236218457
ABHD2	4.17861014791209
ALCAM	8.982064607425
QPRT	7.89114242677295
TRAM1	7.62510001968882
TRIM29	3.89159960993348
ATP1B4	2.79835373022873
NUP37	8.69265987440662
CDS1	4.39556211409982
RHEB	6.18117349308552
C4orf27	7.11050258543451
RAB3A	3.90037919866767
SAA3P	2.98415618196236
SLC22A6	3.08200460423599
GPD1	3.35030445176756
KIAA0265	6.32563128399589
CDH15	3.08487584650118
NPM1	11.7659933006272
ERAF	3.88649172180917
ADAM19	3.39345422234276
PRPS2	7.0322600036999
GCK	3.38401666977266
DNMT3B	4.91052498339368
SNF1LK2	3.58153965773583
ADRA2A	3.08324070663624
TSPYL4	8.56625232280965
MGC24039	4.10032804369395
TASP1	6.24943568253677
WDR19	6.46707749586723
C10orf38	8.7585427604367
CCT8	7.11140474667418
PDE4C	4.43775524662138
N-PAC	4.72287099198254
POGZ	8.09778348258953
FYB	3.61438667709081
GUCA1B	3.45941723456206
ZZEF1	4.07328303759915
PPFIA3	3.43528327514477
ZNF334	4.31109665697648
C12orf44	8.0738053765286
RANBP6	5.75488057188297
LDHB	11.3560528124098
CRYBA4	3.45461081066352
BAMBI	4.05079823522201
RAB5B	7.42991506010643
FOXB1	3.76835052933468
MRPS12	4.83525253240147
TAF10	9.741347654438
CRIPT	5.90266501396186
DEPDC5	4.06057901481886
RYR1	4.31127754861718
LTBP1	6.71255124425529
MAPRE1	8.95733491703509
TRIP12	9.24062976744598
FGF8	3.07139754729692
NDUFA2	6.83341689692247
C3orf52	3.89125203042297
SENP7	3.51803525699964
MOBKL2B	5.7900118492651
KIAA0355	5.43519627489234
CPEB1	3.72726477262129
ACOT7	5.36163983112602
FGF6	3.81490990968534
PPEF2	3.27827532261672
ABI2	6.31710742496022
PCDHGA1	3.05600242088086
KIAA0317	7.66905837968475
IKZF3	2.94835564533852
H3F3B	8.63694925960467
SLC38A4	3.94712982970199
ATF1	7.78898919247901
FGFR3	4.29412346025614
DYNC1H1	7.56786998997892
DIP	4.4101577183017
C10orf110	4.66938088516126
TMEM33	7.1034326918297
ARIH1	6.27729222506022
CYP2B7P1	3.48447026201188
POLDIP3	5.36546542373953
C1orf129	3.26980826738162
POU6F1	3.59320542568135
BBS1	7.0596329424673
RGPD5	6.71047329891344
C7orf24	9.50543360625303
GPR171	3.24722087189012
CDC6	3.90468680153473
PLD1	3.90457564144819
KDELC1	4.21389894480125
SULT1C2	5.28084664842912
CHI3L1	9.96579018434288
PIP5K3	6.45087507953228
CSDA	7.55300568440157
ITFG2	4.28091785148635
VTCN1	8.5086654940047
WDR62	4.04068921684831
NDUFC1	8.81864994810002
NBR1	7.1375493642155
HPS4	4.500924766879
KIF2A	7.13865287926287
RARB	3.56258656686405
CEL	4.3611270923664
IMMT	8.34030338831236
CNOT6	5.87434353384566
PICALM	5.47880331080907
MARK3	5.92064679688678
DHX15	9.69351598987267
ZNF702	3.62184988197794
HIST1H1A	3.54146899906391
HLF	3.21650771974619
ADAMTS2	3.67567410929947
ARPC3	9.30513604872098
BRD8	5.70403469992623
NPHS1	3.57895998985290
WDR12	8.92682884249848
HOXD13	3.15408953936651
KIAA0494	6.91450749164233
GABRQ	3.36278647465726
TCF4	6.93999701210837
APOBEC3B	5.82128156767702
NR2C2	4.25645346530691
NKTR	6.36361438128086
MYH2	3.48192861443852
TLE2	3.56143724068948
FXN	6.09396602133918
AURKA	6.65846658028324
KIAA0892	4.8532487246943
GPRC5C	5.84990051085222
TBC1D9B	5.70540775023319
PAEP	3.12304815528787
PNPLA6	5.33463091799792
SPG11	7.11401917928908
KCNJ13	2.93486505537560
NOC3L	7.37474088830769
AP3B1	4.64489431621947
C11orf68	6.39157728169464
NAG	6.85487418385565
AKR7A3	4.33565926577034
AHCYL1	7.8219753757503
FLJ11184	5.85222726153467
MLN	3.21513540091779
RPP14	6.78459321345582
TIAM1	6.45736935545498
ANXA2P2	5.99687384044218
PBX1	7.74096294740533
PXMP2	7.21120537167205
KRT17	6.81710437671616
LACTB2	5.4039663969951
ZNF711	3.16221474669472
GGA1	7.06023645486296
VAMP4	4.56379105997401
C20orf19	5.41254335896259
BCAP29	3.84708765356036
DDX24	7.64447684482759
PHACTR1	4.46151879052548
SLC35E2	3.61953110816762
LOXL1	6.18843174139174
IQSEC2	3.83940084122225
RGSL1	3.47393150478046
SETD8	4.87827575859291
HEXIM1	5.24565642478239
PRRX1	3.22560697676606
SULT1A2	5.28746904512945
ASTE1	5.37267618745314
KLHL9	6.75347140291679
GAA	4.34729397993676
MYOD1	3.53438624443228
ZNF747	5.08791793672373
ARHGEF16	3.99894725415434
SCN1A	3.09773928605440
GDF9	3.66773710681449
IL1RL2	3.53908093230291
HNRPH1	8.13768850268383
MED18	5.39649216030096
TRAF2	3.89913008248488
ECE1	4.25666883452433
TEX13B	3.17948681911723
SNN	4.98910141502327
HCK	3.34214494756733
C6orf62	7.31533741015867
GABBR1	3.76762518762239
YIPF6	7.70021892844118
BMP6	4.64599412409732
PROX1	3.30087702489248
LANCL2	7.1895309616904
SCN3A	2.93626922847646
IL8RA	4.26794151577418
LSM3	9.234319121177
CDSN	3.66788574277892
EFHA1	8.24665362785472
SSRP1	8.28558621974484
ASXL2	7.43216682094021
RPE65	2.64841628422687
SNAI1	3.27919865382558
SPCS3	6.56520495096811
EFNA2	2.89740732912252
CLDN9	3.77011106095575
DEF8	5.23713160635231
CHAF1A	5.14023689530073
C1orf165	4.30433558377076
ZFPM2	8.27534035969669
C9orf7	5.31476840051464
GC	3.11828003280621
FTH1	10.6454108454673
IER3	6.8659592895941
YWHAH	6.9824020397722
ADRB1	3.11858358167322
FOXL1	3.73681582390007
MGC31957	3.53844306741030
MUC5B	3.25619011259402
ZNF193	5.06733571595739
CSRP1	9.32140338360143
MOSPD1	5.82219658463166
UMPS	5.80498905713031
RAD1	6.95441066251469
RCP9	5.60194586807484
COG4	5.49659038018453
NFRKB	4.71064628638781
FANCA	3.64675612028548
CDC2L5	4.88129734271032
GDF2	3.42574631385038
PCBP3	3.91195166476023
TIMM17A	7.149804168171
BFSP2	3.37262863333725
OR2H1	3.32315030488502
HNRNPA0	7.87916890107291
IKBKG	4.9505181650031
TM4SF20	3.13174017690318
PCBP1	9.40666577740276
LRRC2	2.89411259509091
NSD1	5.31366485555907
AMMECR1	7.58916261790412
MAGEC1	3.76389161949919
SEC13	9.31462984670095
WDR91	5.06377243452031
HAGH	6.14327685879633
EGF	3.17499012278224
NHLH2	3.23115055907171
NCAPD3	5.84463786604625
BRCC3	5.07854158593637
CNDP2	9.08458717898634
FYN	7.59627553338558
YPEL5	8.75896681426326
KCND3	3.28034147296016
LRRC42	6.25027701847447
GTF3C5	4.65891662317013
AKR1C4	3.21955540876951
RBM26	7.02020376031719
DUSP14	6.18150246287661
AP4M1	5.5102217333427
RIMBP2	3.29114919487917
ABCC2	3.44888369985916
COL5A2	5.12015068985645
DNAJC16	6.18737472871315
TTC12	4.08561557710487
SNX13	5.35887598212641
ELA2B	3.59235620379151
CSPP1	4.65403000339465
NAIP	4.55818245428644
MYOZ2	3.03774081300283
XRCC4	4.24696133542211
CYB561	6.9993762560907
CHST10	5.94014168897567
BAI1	3.47098561524466
THY1	7.98050831580528
KIT	3.37784743214189
TBC1D8	4.79709449778403
PDE6H	2.91463859912741
EPHA7	2.92023726140439
SOLH	4.76607713837261
FLJ20309	3.99770582010577
MAP7	5.86678171778504
SPAG9	6.79548422974263
ZNF294	6.86376186824303
CENTB2	5.72559030514337
FLJ21963	4.79527999540736
ANTXR1	3.4653265062851
CREB3	6.4169737559065
ETV7	3.94146569558861
DGAT1	5.09922852570515
TAC3	4.18395485821675
CORO1C	7.07984932826977
RAD54B	4.80020160787221
HRASLS3	6.62349729980908
MED25	5.92798217402482
BARD1	6.57199445660763
ZNF177	3.43721348333519
MIP	4.0040143323113
ZNF442	3.44397284205272
F2	3.53021771177922
FDX1	6.58153839353336
GRIA1	2.89619278405641
IL13RA1	6.58849287974492
EIF2B2	7.46427327097888
NHP2L1	8.67254954182125
WNT5A	4.99861229272706
ZNF593	7.29309412013865
TRA@	3.37433335891256
WIPI2	6.8351416754074
TAS2R7	3.09952712025506
RANBP1	5.85245712047174
CSNK2B	9.89915083156793
DKFZP434O047	3.34227260883568
SLC7A4	3.28859984300508
WBP11	8.30196221177122
TEX2	7.6140771461902
C17orf80	3.38495932276223
TMEM176A	4.29888329607214
GALNT2	5.75584834857431
CTNNB1	9.15299266892202
BHLHB2	5.55820534754443
TMEM185B	6.77459766835666
DND1	3.86877716094159
ARD1B	3.3888330758803
STK3	4.4733570785793
REPS2	5.20976256659494
LOC541469	3.83778449918459
H2AFY2	5.42605996082488
CCNK	3.62819509253905
FSHR	3.30447053410485
GAS8	5.3989474436135
UPK2	3.22251870021333
C1orf66	5.74119333122941
LCE2B	3.18496657238749
CD200	7.64186102281589
IMPACT	6.01490279545812
KRT83	3.62280735351292
COL19A1	3.53909525379682
BMP15	3.79638713210643
POL3S	3.32914361116850
ITGA6	6.18283334973018
GAD2	3.47617017759616
C1GALT1	5.54445487264183
BAG3	7.54564890776918
ZNF468	5.01525305590718
RIC8A	8.48607625944895
CA5A	3.29254421110333
CCND1	3.73270000645266
DKK4	3.61278954916377
SGK2	4.24643240890397
PIK3C2G	3.37000754626618
USP11	7.8888174622201
IMPA2	6.64009519061392
PRKDC	6.8017078656104
DSCR2	8.18642923839411
CCL4	4.07085763434095
MSR1	3.19083683750848
NOL11	8.0539154441041
ZCCHC10	6.14221271957382
PDCD6IP	8.8024115431838
TRPM2	3.81202949463694
PSMD2	9.20972940391125
USP18	6.15661948766295
ATXN2	7.13292703763573
SLC17A4	3.26784510079984
RS1	3.12103735131570
RRAS	7.51501002860647
LAMC3	3.56012300285327
NET1	6.33206455631171
NPY1R	3.16912249832931
TOX	5.38303476006439
MVD	3.36109509035546
C11orf61	4.55196636146075
IK	6.21495641605473
GCNT2	3.6457158155012
GABRG3	3.11823661819679
BCS1L	6.64542887721195
BCAS2	8.57476916495188
ACE2	2.98727659132016
KCTD17	3.47256590834718
TPPP3	5.76186213089503
CALB2	3.82103023536949
ICT1	6.4158629517951
CD79B	3.63811602964075
CEBPZ	7.75670300573049
FMOD	8.8172263889448
IRS2	8.07337326734684
C21orf66	6.0480121796554
LUZP2	3.78142585340912
CLN6	3.90612192652503
ANAPC1	7.6363868742631
PTPN14	4.56397941842749
APTX	6.5854758349244
SNRPG	10.1043240850284
BMS1	5.88713544031695
NFATC3	5.34008343876872
ADCK2	5.44550746614048
ZKSCAN1	5.73394193091535
FASTKD2	5.97740343997401
ARS2	5.74205218734361
LRIG1	8.24628800392585
KCNMB3	4.69230570596226
ERC2	3.25940378779577
POFUT2	4.72280586385275
PRKACB	6.05178313522208
PRDM13	3.89901701779344
KLK12	3.41679443568934
ZNF354A	5.56491491276953
PCDH11X	2.80043980767768
TMC6	4.30750976820382
CAND2	4.65319463523367
RIMS1	3.99958296779415
SF3B2	8.40122275828194
RCN1	8.77785005382361
CPB1	3.00138173466128
BCAR3	5.22401919676552
BCL6	6.76346668081281
MDH2	10.7677995372326
DRP2	3.82413678811017
TPD52L1	10.0935418436946
TXNL4A	6.81723898001941
OR3A1	3.1898753706128
RAB25	3.86151518795676
C22orf9	4.72195882623881
PCTK3	4.62952160280988
POR	6.31403524170168
ARPP-19	7.7170534188795
SREBF2	4.35466195097660
ZWINT	8.25535178668339
PAK1IP1	7.15356285494795
OR10H1	3.85903916611177
ENPP2	4.67913664366896
UXT	9.30321231845133
ZXDC	5.89240357074825
TGFB1	3.70318850273802
SLC6A16	3.76310535915923
SLC31A2	4.00871276419404
LRRC8E	3.35788982288388
ZNF780B	3.08269790048118
APEX1	10.3477523302503
PPIAL4	3.16310711763611
ZIC3	3.75180911945909
CEP68	6.25955392558266
PAX2	3.77195677102931
MRPL11	8.20287127642155
LPAL2	3.06141898968554
VPS53	3.68887861899874
MPDU1	6.66561025002532
PSEN2	4.8968086360333
GAST	3.25765543636782
DHRS7B	7.26901706991272
C10orf28	3.7642932462256
UBE2L3	7.03334166589217
ADRA1D	3.35481540677389
FZD10	7.83165120736424
ATP6V1E1	8.47831711676056
SAR1A	6.52373446677393
ASB1	3.78876362884579
MCTP2	3.82392695207139
TMEM5	7.60028090193497
LCMT2	6.5896567463751
KRT31	3.56142162423868
ZNF223	3.6038674011956
BIRC2	9.4261947440657
IGL@	3.40647673725577
NLGN3	3.87098285448222
MEP1A	3.10828595445579
LOH3CR2A	4.07193905806168
TMEM53	5.33278178442936
SLC9A3R2	3.41224821273553
TIMP1	9.80001898113881
PTPN9	5.65596170849833
ABCA12	3.03059372705405
TPST2	5.41054917282919
AQP6	3.66868311406391
KCNIP1	5.73628630918078
YES1	7.10962329149014
ABT1	6.62426011081167
RIPK5	4.79079133955455
SMG1	5.33721287086513
IL13	3.56636905058181
MDFI	3.30279829265544
PIP5K1C	4.87391838690322
POU2F2	3.60947872573052
TSPAN14	6.4851690512866
OR10C1	3.36592644560577
GPT	3.9508053130748
PDK4	3.59126985795887
CLIC1	10.0265543416835
LILRA5	3.06247720566532
TREML2	3.72557387203374
ELL3	4.64675007863989
NNMT	5.73574193476064
NUFIP1	6.1056817208533
ZNF74	4.22129726249104
RHBDL1	3.45937358114266
HYAL2	6.76230224447466
IGFBP5	6.51474294411325
FAM29A	5.6997762946896
NRTN	4.57786696248933
KIAA0556	5.37598306292423
JMJD2A	6.37246590138864
ERGIC3	10.4213894333284
POLD4	5.36121037460705
EPHB1	3.57273630377301
LRRC36	3.58296485837528
TARBP1	8.26408732925749
ANAPC10	6.03987338519955
C1orf9	7.87659225982711
COLEC12	3.64550660904344
TNFRSF25	3.67515807217934
MEGF6	5.01901494678422
LPHN3	3.3414068412936
BMP10	3.10855875320060
C21orf55	3.95194684421575
SLC2A1	8.9895723316345
CER1	3.94145808364967
LSAMP	3.27812017107554
RPH3A	3.28035478422415
CREM	4.41594455154809
SGK	8.06711000572969
ATP2A3	3.37469724889903
PTGER4	3.60177996786949
CCR7	3.15459084715767
METAP1	7.73913194575472
KCNQ1	3.99672500359891
RECQL5	3.74221330733025
SSFA2	6.37286466167309
NR2F2	7.29617293665195
MTERFD1	7.02548295326664
BCL2A1	3.22860587493351
ZBTB24	5.87122742055772
NLRX1	4.94204489111
FHOD3	3.45997423129034
PRDM1	3.43561087814079
PSG7	3.58821652358161
ARHGEF5	6.70612077331349
CCDC47	7.24714943518551
FGD2	3.38027305219061
SLC26A6	3.34279236252899
BIN1	4.14794753383065
SRRM1	8.6093121112389
P2RY14	3.33196987359023
PCSK1N	3.72842491802395
PPP1CA	8.79643902067627
ZNF33B	5.99261537364716
MOCS1	5.9009839644257
NAP1L1	9.80948720799062
ECT2	8.9408143265196
CACNA2D2	5.31762404096709
PTDSS1	8.91228268797653
DOCK6	3.68616942759862
SLC38A6	4.23162110941727
C10orf119	5.82793110450613
CCR4	3.69112700163885
COX6A1	10.8219809209784
B3GALT2	2.77603688063955
CD14	5.67153879919635
ABCC9	4.64068514464150
SNAP29	7.0622948781602
TRIP6	7.77530685301295
HMGCR	6.09108053948408
CDH3	8.7671405143189
KLHDC8A	4.11369321038806
IFT74	4.91608683125602
C9orf116	5.8573927657239
EI24	8.07981336615007
CENTD1	7.1892449975949
RWDD2B	7.2593839598196
INSL6	3.15600852463131
HERC1	5.5713861441873
NPAS2	3.48895439583721
NR3C2	4.32025820918937
DOCK1	5.01430862192025
FAM63A	5.36061979702363
FAM111A	7.3444120005301
INPP5F	6.54287387897357
MYBL1	5.135541462858
HOXB1	3.51721029926737
CRADD	4.82092402408836
EMCN	3.40209905713094
DUSP12	6.99603060222162
CGREF1	3.86889874162945
BLNK	4.16198833963836
VASH2	4.05272607703937
PDZK1IP1	6.17563147421255
SKP1A	9.88830095493284
IL19	3.43091559621889
DOC2A	3.37090327200924
COPB2	9.1205661676931
CTR9	7.43431949270517
VIL1	3.25144614792588
CDC27	5.49232228042451
PTTG1IP	9.9935124380697
LECT1	3.44476581916038
COPS6	7.41563243656411
COL9A1	4.65640456790354
MCCC1	7.35275793030646
GPC4	4.94957890647397
VAC14	4.80983013387833
PSMD9	6.25696822493912
PPY	2.82249711754979
SRCAP	4.8224562720915
PPP1R13L	4.31708561342866
BPGM	5.20750546790479
TTC19	8.27897627476889
GFPT1	7.0590371016975
C1orf114	4.76307080290855
HMOX1	4.30399655066999
SLC27A6	5.55387275778153
MC4R	4.27435781901866
CALML5	2.64659584333808
MRPS10	8.7658553470988
PRR13	8.72253416968416
INS	3.12911727511488
CECR1	6.9329782050038
SERPINB8	3.49252093763314
FLT1	3.35886659458953
FEM1C	5.22856683087755
PPP2R4	6.56821441690302
PDIA2	3.45507783468708
TMED3	7.93998733061049
NUCKS1	5.84847069827876
EXT1	8.15292708385233
RCOR1	5.96640238721263
EBI3	3.27798500261419
SMAD2	7.39271872532929
ODZ3	3.11866452781252
POLS	6.89069057152915
NXN	8.36087922561347
PPIH	8.8113733214763
FOXJ3	5.88950238519554
EIF5B	6.55343629793664
EIF2B4	6.88976917200132
C20orf121	4.96482698410967
CENPE	4.68719667854683
KIAA0415	4.22206817303566
CRABP2	8.97749873435486
TSPAN12	5.65369595790101
CXorf15	4.09801858539766
LOC57228	4.7949063332681
ACTR3B	5.6432063067257
ASL	6.84770322584382
GATA3	3.31617945326184
TFAM	6.0505147900726
PCDHA5	3.24997898393443
PARP12	7.18238147092883
PIGH	5.27519640360606
ENDOGL1	2.94027765766319
GTF2H1	6.49074672439883
MPZ	4.20267073827408
BIRC4	3.73549590761126
SSBP3	7.01670339968977
BPESC1	2.85061712735442
FOXC2	3.13275998844961
HS3ST3B1	3.15017477454438
GDNF	3.42898549687914
CTNS	4.7963861418484
KIAA0859	6.87261983890204
TRPC5	2.90672144648857
PMS2L3	5.22488990335025
TEP1	3.38683239185883
KIDINS220	7.01661414538905
CRH	3.23466937400375
CES3	4.79396114073917
ACP5	4.80805742296669
AMFR	5.54481401219065
CA4	3.20321639976242
PLCB4	4.9608275219537
