Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A11
Composite Element REF	Signal
TSN	7.00128087396143
TPBG	8.30806025459443
SPRY2	6.3452609401081
LZTFL1	7.52419411549177
OSR2	4.87941105512681
KLHL7	4.73375103064997
XPC	7.21350756993074
GMFB	8.33284173079205
PBEF1	8.1380351961265
CCR3	2.72816133996131
AGTPBP1	5.92580233108026
TMEM8	4.97933377909907
PCSK6	3.69846559480344
STAT5A	4.26964021880391
FAM18B	7.33130883421542
PTPN2	6.47905442837676
SF3A3	6.35543834229218
EFCBP2	3.73841155297161
HCFC1	5.04090789771817
NFYA	4.08595346060443
PBLD	5.2299987333653
PIGF	7.2889623614405
AHNAK	6.71511301901182
ACTR5	4.64270485010249
KIF14	5.28287364086256
PTGER1	3.48239008052807
NOS2A	3.05845026339975
TENC1	5.96427211441099
YIPF2	5.13246882175517
ETV2	3.05562600816545
KIAA1012	8.45692048904079
C17orf53	3.61786491970165
AHR	8.34743132459366
PTPRH	3.47313680882393
ATP10A	4.66614586193069
ATP6V1C1	5.3583864076659
DPH4	6.71881650585843
TAS2R3	3.30416148058534
C5orf5	7.27078963383163
KCNA4	3.60416985278562
COQ10B	7.20148217945314
NMNAT2	5.45917293353978
PSMF1	8.22537941738923
SORBS2	4.63238555837345
NFE2L2	9.72429921581661
SH3PXD2A	4.16829888752825
NRF1	4.23709454338322
SPINK5	3.26166110155151
SH2D2A	4.09742842562692
PRDM12	3.29228708444764
RBBP6	7.1178735638815
OPA3	3.52309253156285
PAQR4	6.57259048586415
IFI27	8.47939975161697
SKAP2	6.2950336234382
TJP3	5.39936803067099
C9orf61	4.39833349245969
MT1G	6.35592555848245
HS1BP3	6.87668096331608
IDS	4.95187820888747
PARG	5.71693309661368
OR2B2	2.93572646037305
DYRK4	6.1514850058846
MICALL1	5.06941092267443
GALR2	3.02752977335890
CHRM4	3.52847700372129
RIC3	3.47055027486741
GPBP1L1	6.54825008348736
ART1	3.30656670076168
TBX21	3.20288577027454
DUS4L	5.20859457267975
KCNJ6	3.4432269902887
TNFAIP6	7.45645355988333
CCT4	10.6674444451521
RTEL1	3.61215173279653
CASP5	3.73475643750388
CHMP6	4.79109172713416
BRD4	6.29710756357646
NDUFA13	9.3030444920111
CYP19A1	3.16232355699635
CD151	7.26651248599837
DOK4	4.04434108518807
FAM26B	6.3887819793381
ARFRP1	4.82428880302695
MRPL41	3.04700572365633
CRYBA1	3.041388945833
HRH2	3.6837550637327
KIF25	3.59138332349824
MTMR6	7.3708670972227
SCAMP3	7.19248847924002
MTG1	6.0504395606555
UBTD1	4.22833606773684
SOX9	7.72304906333087
CRABP1	3.37534573515494
FLJ33790	3.58060361487138
FAU	11.5076308580607
DTNB	3.91586406482106
CARD9	4.49211589245844
PACSIN3	4.6032936665427
OMD	4.98846565904317
HOXB8	2.94368568191471
NSBP1	3.85341597917674
SLC4A5	3.5518926903972
FBXO46	6.01249854549982
UGCGL2	5.86015663047314
SVIL	7.57833537255507
OAS1	4.53434230780793
PHB2	10.8874666281140
NDRG2	4.26399781753359
ERMAP	5.30859789451408
GRIP1	2.92964552827129
APBA2	5.04503321123885
TCF21	4.04383582862701
JPH2	3.05959581276725
DLST	7.20660363583581
SLA	5.24312835683263
AMELX	2.72522155522487
WNT6	3.48297064338166
ATP2B2	3.81263964322463
CPVL	8.90760779134529
RGS20	3.12942719999438
TRAM2	6.81092155746092
ZNRF4	4.12551594817972
ZNF419	4.99848954586877
LXN	7.99397647718231
TLK1	4.96008724399155
UPK3B	7.66866840001868
MTMR12	3.95836234452243
KLHL21	5.70612994478407
ZNF384	5.31768130866851
PI15	3.41966358801239
RER1	6.1172270978931
ELAVL2	3.25060925223818
KLF2	5.93621781898787
RPN1	8.91374688795623
PMVK	7.19705332436709
EIF3D	9.06433145337242
SIX2	3.73660507348779
HPS1	5.02308308351557
RNF7	7.0811149167325
TFE3	5.96863357441525
C11orf17	5.6920926096167
SNRPC	8.26127544198474
KCTD13	5.13954713698809
DLGAP1	3.09739113073452
PGLYRP1	3.6054458329124
IL8	7.8768785829463
IRF7	5.83008168436775
SERPINB13	2.89754092299453
SET	9.99421893071372
NAB2	5.00287818046822
MGC40069	3.42589059992764
BLR1	3.31806018418457
LRP5L	4.27374623629275
FAM120A	6.58162044946859
ASCL2	3.1510050769669
PCDHGA10	4.20381650858361
SHH	3.07493602711023
SH2B1	4.92015255928425
ATP5H	10.5198824022800
THPO	3.22566227989359
HIST1H3E	3.32200417800588
TYRP1	3.22645438218634
EIF2S1	7.97939798041745
RFNG	5.84399731899376
RAB20	7.20056684523927
TNFRSF17	3.75818437233919
RBM7	8.14815737616074
TMPRSS4	4.31391640197012
NKX2-8	2.85755593373332
C1orf115	7.31306030068115
TAF9	7.88698274476137
TERF2	7.60096741597031
TNFRSF1A	7.39876325960932
ACADVL	7.51087352352131
ISCU	9.0167234598964
KIAA0841	4.95967018428985
GTF2H5	9.09125684372775
EDG8	2.79061109686543
RAB15	5.16500203533974
HBP1	5.72298467260082
TNNT2	7.64783694792153
CECR5	7.30636491215092
JRK	4.50691805619232
PHGDH	6.35931578680818
XPO4	4.70823909884515
ARHGAP25	4.42418090051029
CA9	8.31206558337147
TLX1	3.17353181898203
GPS1	5.63869077623974
RPS29	12.3843662676052
MKLN1	5.6965793949702
ATP6V0A2	4.12958756115987
EMR2	3.85160770793621
KIAA0319L	4.70522833179777
DOPEY2	4.49365221202033
SLC29A3	6.1685838308042
LGALS4	3.93190639091381
SDHD	9.63175257485266
USH2A	2.89048741314373
NF1	4.62256553182862
IMPAD1	6.05393880395516
APOBEC3A	3.61388060734985
OLR1	4.83449988702357
HCFC1R1	7.21737439040014
TAOK2	3.57395234362306
NRAP	3.82961367808825
PPFIBP1	6.31411962718553
LYPD3	3.85108351907319
BCL7A	5.33146028366753
AGER	3.39790790466569
MCM10	3.91561218064793
MAP4K3	6.79822496856387
PFTK1	7.03670218186553
CBS	6.74364532239076
CLK3	6.29123521072677
KIAA0753	7.1541760907601
GABRE	4.26641826320343
FIS1	8.01882398703583
ELF4	7.05063003459593
C11orf49	8.05562683555384
CLIP2	4.69284809742862
CLPS	3.95465462127677
PPCDC	4.67296835423419
KDELR1	7.03716720294852
NT5E	8.0403054420816
FOXN2	3.46296225760393
NCSTN	7.22447043999534
PARP4	8.39317256185978
CD83	6.60581530921582
NPY	3.26858982839143
IL18	6.70861242500403
BEGAIN	3.28606967463265
VPS16	7.39367822821775
SLC16A2	4.76184306303286
SLC35B1	7.44574083363803
C4orf20	6.62050309573511
IGFBP2	8.23604792406308
NOTCH2	6.22455610873807
SIGLEC1	4.17450606474715
SLC9A2	3.68799668810396
CD93	6.68565969779731
CEP164	4.01470720488561
P53AIP1	3.47388036312417
ADD1	7.32953933396266
ZNF136	6.41797197653159
ANP32A	6.09810117564985
MGP	6.75437426561038
DNAJC1	5.64609688245968
CCDC144A	3.04694529398579
ACLY	7.29430102291282
TRPC1	4.37625206647159
CYP4F12	3.48988788473836
FKBP5	3.15901608661092
SMS	7.81652921853521
MAPK7	5.31046786477902
RRAGC	7.39544012849566
PARD6A	4.75641715818772
CCDC85B	4.33081077053106
SYNGR4	3.06063195014619
WIF1	3.23401747891872
GCH1	6.42834790372432
STRN3	5.56020698571501
TMOD2	2.84563342052215
FLI1	4.09207769861909
DGKQ	3.43731534934658
MAB21L2	3.02941378484872
SCNN1B	2.8713468206882
ECHDC3	6.71630286254078
TMEM106C	8.44385134180284
CSNK2A2	7.06082916249195
GPRIN2	4.61551143959808
CPA4	3.75733710410895
RPL39	12.7816922833826
HERC3	3.86625254213784
MELK	7.00092995437202
IL15RA	4.26420318498657
HMBOX1	6.83284511694255
CUL3	6.28533645825354
PODXL	9.66588041146503
CCT6B	5.6180625973617
GPX2	3.73012730861105
ITK	3.87996607966436
CLIC5	8.12407475864157
RABAC1	8.42615378562828
YPEL1	5.36100845373439
DNAJC4	3.95357446465381
NR1D2	6.1320135991764
KIAA0776	7.46741288555702
FBXL5	7.35628404451232
C13orf27	6.17666882110747
DEFA5	2.94113852508706
TRHDE	3.15299638119529
ZNF536	3.04779241015128
MEF2B	3.40708139697440
UQCRQ	9.66077653089586
ITGB2	8.1552569275508
PTPN4	6.99286980881902
STX5	5.0183491090966
CD72	3.6951323730227
ERH	10.2320310311414
XRCC1	5.97573070215645
VEGFA	6.76448875321712
MPHOSPH1	5.1866078684095
MORC1	2.75505748744462
PARVB	4.11110111654706
ELL	3.44192772113892
SETBP1	6.285493798922
CDH11	8.82946541702259
NDC80	5.95141981543207
GIMAP6	5.53987384500516
AREG	3.6633887157497
BAT2D1	7.79830754745101
CDS2	6.74040767308489
LIPT1	6.71310643157133
SENP3	5.40411599694302
IL1F9	3.36016806298153
GRIN2A	3.40412002591911
MAN2C1	5.91890735512467
NSUN5	6.74265431595407
SF3B5	9.47882959690734
CEP72	5.38029022936838
MYC	9.75337203617297
NRXN1	3.00416370523315
DECR2	5.98423216630372
SLC37A1	4.81192839855672
SUPT16H	8.51599140117567
MUS81	6.23933251854935
PHYH	7.53098456293178
ULBP1	3.1367683764379
OIP5	5.52370994327654
IL10RB	7.48485017695746
OTUB2	3.83230624126486
NELL2	6.34322313330345
MAPK8IP2	3.45813810463148
ARHGAP10	5.01189945763859
POU3F2	3.24010069832567
RPLP2	8.27763347695979
FGF22	3.26954363194311
PSCD4	3.8845422594838
TRAPPC6A	7.1987512159477
C21orf2	3.75856482000089
CEMP1	3.0168147473139
IL1RAPL1	3.24926929534185
LIN7B	3.40975463561993
VCP	7.70220112065139
NKX2-1	3.04094250243273
BGN	6.66471017809109
LAMA3	7.47449629518356
APOBEC3F	3.06746406776888
COCH	5.55265702066336
SCGB1D2	7.88626219800398
SP4	3.59090965418849
SLC11A1	4.00214646574331
ICAM2	4.49650809679066
C21orf25	6.58415120246602
SH3GL1	6.6303957853158
RALB	7.41635132127163
GSK3B	6.66709356268936
GNGT1	3.0670566508794
GPD1L	6.94897876417373
VPS37B	5.84193197299037
TNFAIP3	7.89486216016292
C6orf32	4.59745075940264
ATG3	8.9048299190167
KLHDC2	9.40531691332788
NDUFV2	9.16075361936776
PANK3	4.76400778476244
BLK	2.96374004638112
MATN4	3.23247611611082
GPM6A	6.6509362511207
WDR82	8.30800677131351
APOM	4.4738155976019
PKP2	7.43051406132023
C1orf135	4.08395174480758
TRIP10	6.04603604633434
HRASLS	4.33173689758283
TESK1	5.56979350496424
FSD1	3.82429608768467
SFXN3	6.67381488590883
MMP1	7.9785089393183
CA12	5.75048476153684
ZNF611	6.73523196534584
C19orf58	6.17155783582355
NCOA6	8.52969314659104
PDE6G	3.58492913570108
PPP4R1	8.53901180838286
HLA-DQA1	7.67531553045086
GCLC	7.1084344846138
MAN1A2	3.74724256531878
SEC61A1	7.9161072467536
IKBKAP	5.80995354762649
TWSG1	5.92186472083795
UPF1	5.5590261111404
KIAA1219	6.27068086367704
CTDP1	4.8404994236078
ZMYND10	6.41985065112128
WNT16	4.52960772589109
ADAMTS6	3.00619097159113
SNW1	8.76148356638392
IL18RAP	3.65298640118339
RPP30	7.83790515985935
KRT86	4.25409136478779
CDC40	6.12161872435375
SLIT1	3.49477259183423
KIAA0574	4.02593673938909
GTPBP2	5.46958406484309
SETD3	7.59662063854277
C15orf44	6.51891531641432
PRRX2	5.64884424446622
GPR110	3.41205783464689
C11orf10	10.4876744610796
MKKS	8.33595088154395
ELK4	3.32378788550449
ACOX3	4.44120703163947
ADCY1	3.38395222277923
KIAA0372	7.45775246639641
TP53AP1	6.12896472548405
RHBG	3.39630531044549
SMURF2	7.99081143488021
TP53I3	7.4789289367563
EBP	6.16389470484419
SLC22A3	3.14921931237086
TOR1A	7.1351475024985
P2RY4	3.49408393478666
TRPV1	4.43149938958879
ADAMTS12	3.21955895365804
PES1	5.69833576297484
UCP2	8.46067386156737
ATG4A	5.07484360902035
FOXG1	3.90444232991753
MAGEA10	4.11968839739223
WFS1	6.03777683406875
TRIM24	6.24415344572476
PABPN1	9.67688615652966
PROC	3.73330356733842
SLCO1C1	3.34711890061577
SLC25A30	3.36448042031328
SLC22A5	6.35543242748484
DEPDC1	4.26156785254996
KIF23	6.16446167339208
SYN2	3.51877559931105
ASPN	8.94689048333071
CENTG2	7.22722430570347
ZDHHC17	5.11689550920474
VNN3	3.59638598966791
KCNH1	3.54057350858637
PPARD	4.95679815739486
PSMAL	2.91402958292014
FLJ10815	4.76497603854246
YBX1	9.49605844181973
STK24	9.01409149174644
SPEG	5.59853291705477
STK10	5.17257492094638
ZNF695	2.67989314773230
SCTR	2.88128025667244
AAAS	5.10396951413392
SSX3	3.24374739021195
ABCD3	7.39382798247151
MTF2	5.40995981541232
FIG4	7.18910863188639
TMCO6	6.294690994974
C9orf46	7.90434713923277
ATP6V1F	8.70633570773848
IGHMBP2	4.603133242615
CCDC94	5.03928070650647
EGR4	3.06551047342554
DUS2L	4.86966801282794
FAM3C	9.39350044031259
DCTN4	6.21008374417562
EIF2AK2	5.91443723429435
CST4	4.02360716432732
CCL11	4.57064070728244
LMO7	4.72505831818525
PAM	9.93075700547755
NUTF2	9.09895732904043
ADRBK1	4.91991623952534
ZNF84	6.86055611058592
SLC39A4	7.41546558656925
CITED2	6.18941754811419
C12orf49	4.57590561577299
GRM3	3.05112279205455
CCDC49	5.03879008155568
STARD8	3.75803478887478
FNDC4	4.32949649546816
SIAH2	6.87600566792105
CCDC103	2.92049933389104
ATP5A1	11.5281289200152
HTR7P	3.27062954070414
LALBA	2.98007296807221
RMND5A	4.79598750778589
ATP5J2	9.6473802507166
PSCD2	7.2689605493959
MMP3	5.87139542405302
ZNF409	4.07436182876608
CRHR1	3.30982617265656
WDR70	7.21399028492682
ZFAND1	7.74998693170522
CCL18	7.18096839880759
KRTAP1-3	3.05701700504192
RINT1	5.68681969167656
NRN1	3.38809429866075
SPAG5	5.73752700827203
KIAA0408	2.6882170079045
F13A1	8.41506553217858
DNAH7	3.86508927718249
SLC10A1	3.56753012277089
BRCA2	3.67731113278431
ACADM	7.49344686938298
GIPC2	2.99209910572682
OGN	2.79454605908912
RAGE	6.16670709784667
XPO6	6.69667203392501
FMR1	7.99080771362297
DUSP3	5.24243258978349
ANKMY1	3.54563747894886
CHMP2A	9.176935686001
FAM8A1	7.98156040121968
GPR21	4.07304550369201
BBS9	5.24551107168681
UNC119B	6.71567214358515
SLC12A3	3.27396657817901
ZDHHC7	7.52971411380008
FVT1	7.25066548441217
ENTPD6	7.1815470477536
PPP1R2P9	3.16452719654009
ERCC4	3.87741735696444
MMP8	3.21386735993824
HMHA1	4.77417134656856
RAD23A	7.86980768225736
ACY1	6.8890561450176
MT1E	7.21776604880957
PPP5C	4.70308550589223
GPR20	3.13537878718011
RFPL3	2.96437365671272
GHITM	9.30206641708668
SCAMP4	5.19777551734835
NARG1L	4.83316139536527
MYO9A	5.92200441983836
BLMH	6.80305583602798
NDUFB7	7.93567035609987
ADCYAP1	4.50186414773451
SP110	5.80597122337192
MIER2	4.18025003557526
KIAA0513	3.76325239131249
SH3BP2	3.98533305541896
PNMA2	5.29445528552074
MAP3K7IP2	7.48833921261046
AGRN	5.05179143115281
CEP290	5.09974813673799
ANXA10	3.34791719802328
RTN2	4.4886608713109
C14orf133	7.32840279354841
PRPS1L1	2.9676538917356
PRPH2	3.8666814628647
KLRA1	2.75957045918786
IRX4	2.99816145233902
GOLGB1	7.08737866846224
GPR97	3.3810520296986
NFKBIL1	4.73286000106803
CHD7	5.68628272393623
APBB3	4.39203934098193
RPS10	10.4892789803556
HIC1	3.14565279830839
TLE3	4.68345888722439
PSMB7	9.55986040822824
IAPP	3.5633951827541
SHQ1	7.54097853392385
API5	6.4493336878245
GP1BB	3.7954169475826
FTHP1	7.82676036647949
TRIM6-TRIM34	5.52689200103908
SLC6A1	3.51732217133556
OCLN	6.352042617332
NAGLU	5.13582668815035
PTTG3	4.32584452895425
FAM117A	7.07046869979618
SPRY1	7.88480074425842
FLJ10781	8.36033165205375
CDON	3.35214946532185
SH3YL1	8.40033432945203
IGKC	6.11298730127628
TREM2	6.01359000903989
MMP14	5.35872711541703
SERPINI1	4.36439612427848
HDHD3	4.87221955172829
DYNC1LI1	7.27115038411598
FASTKD5	6.50576831300081
TDRD3	6.3653280497107
THSD7A	3.50864131743383
NDST3	3.35596170672674
CXCL2	7.42888444629475
DHRS12	4.08475827822101
MAP3K15	7.74943849636695
FBXO9	7.21095859036347
APPL2	6.3549991018894
TNPO1	8.40609014634602
CARD10	4.05701006165854
MRPL13	7.41712948361462
SNX5	8.6858906379739
EEF1D	7.71341609360113
RAB6A	3.80407379407168
SOD1	10.4003495754397
C12orf5	6.08063116069727
PACS1	4.57635851533321
PAPOLG	3.26809762295136
CHML	3.30167885243408
SIRT5	5.91626409011488
MSRB2	7.18731627676535
BCR	4.98086964007745
PUS3	6.6447630925131
CAPN2	11.3116104408456
FXYD5	7.62741020125054
TWISTNB	3.27055397856016
UBE1L	5.88343085290352
UBE1C	7.87517666862641
CHD2	3.06151490859397
C15orf2	3.32968795862099
FZD5	4.56244286381073
NR4A1	4.59210705557238
LOC339047	6.80045866841972
TRIM17	3.53952317598758
ZSCAN21	3.24462645211873
RPL15	12.1004478791831
ATP5G3	10.3560229819789
PRC1	7.22831287194453
ADAMTS8	3.24244640083305
ABCB9	3.43881811661768
HOXC4	6.95762239420311
TRAK2	6.87811229734918
STAB1	6.2173946563024
CEACAM5	2.80845902118625
MYT1L	2.91192086166417
RASA2	5.55190981808201
LRRTM2	3.14903955958046
STAG1	6.99255106635071
OSBPL7	3.40985742334015
GIMAP4	6.30613958758695
FUT3	3.87839803832355
DBI	9.22338044266442
LPIN2	5.81753117920893
PAPD1	7.23295399034038
APOOL	3.91594701378968
DIABLO	8.77548530037088
ARMC9	4.69201064110191
RPS6KA4	5.07584225974034
TRHR	2.95312487124952
SLITRK3	3.49572464575995
TGFBRAP1	5.17879886482231
FAHD2A	5.61878147188245
CNTN1	3.39889644317324
ZNF211	5.50950851937573
BBS4	6.05185431275659
TMEM181	3.6228465549655
PFDN1	7.60965659195544
MINPP1	7.62612587423839
MPHOSPH6	7.1987844820967
RGS11	3.17827960592125
HOXC10	3.6212744230637
ITPKB	5.76614924100461
HS6ST1	3.34175958893886
AKR1D1	3.3222656917249
TNP2	3.13874098654517
MEOX2	3.62364364346957
EML4	4.49868294499581
SGTA	5.66027331012393
ATP6V0C	9.34650399431795
PRPF8	8.36065609572519
PSMD6	9.1532093568797
HIST1H2BI	4.25522052008661
TMC5	5.29190924559994
FKBP3	9.58822075625647
FLJ20273	8.9557820284922
PLEKHB2	7.85805709247838
RPL28	9.49220857506712
NOX3	2.81105252379505
ZNF544	6.98277107044727
EPYC	6.38086145222588
ELAC1	3.37240651626138
METT11D1	7.65108148066228
BIN2	4.40214929376168
NACA2	3.54718049294117
RPL18A	12.7464869510112
UBOX5	4.43172164600798
TCERG1	8.10070275718136
MPP6	3.97083139469995
KRT16	3.24212711371851
UBE2O	4.9018294744403
KLF5	8.3087145349531
C9orf31	3.48185657399479
APOLD1	5.09341176120151
UBL5	9.10517911278506
ARHGAP29	8.85339665594437
TNFSF8	3.21657876578432
PDE5A	3.14633218544844
CDR1	2.96689229688367
FBLN2	6.42403221322482
C14orf104	6.52130761176748
HBE1	3.14587929623847
ROBO4	3.13636504983057
C1orf108	5.828677790827
FOXI1	2.91499317742892
BCKDHA	7.09203865161368
RAB4A	8.04364712521768
C11orf80	4.75020401849418
MYOC	3.37929546595295
GIF	3.56682576609966
TMEM39B	5.2137315223171
RPL3	11.9564266761606
THBS1	7.19682841830504
APOO	7.88691541223225
ATPBD1C	7.52249832245628
FARSA	6.26317089627428
ARMCX1	7.49800930452118
EIF4ENIF1	5.86629858152479
CMAS	6.30688914237208
OR7E24	3.47070963362276
TNFRSF21	7.95325855599115
PLAC1	3.68057393064508
KLHL18	5.11165021524541
LBA1	4.92205016627839
MKL2	7.52314746319633
TBX3	3.19210886538815
TAZ	4.83681653937929
CRIP2	8.13255338537923
DAXX	6.07107473703454
ELMO1	4.14974587929123
RGS13	2.67711742969865
DIO2	6.10974937034231
UNC13A	3.86303936631618
TAF11	6.80350011706668
ORC3L	7.18756879636101
PRX	3.13774274741727
TARBP2	6.23885500391691
CABIN1	5.3191398336208
TRIOBP	5.98728214350491
HIST1H2AC	8.19105062743735
RBM5	6.76809656993272
TUBGCP4	6.30961679110113
NCOA1	6.33863588064614
CDK7	8.42445682863025
SSR2	9.78931602794668
IL25	3.19159768895433
CRELD1	5.89969370595969
GPR6	3.34979266109839
SNCG	4.95885039066295
CHEK2	4.55757635165624
GAL3ST4	5.64540776685422
KBTBD10	2.79649625437691
DRD4	2.74644061537994
GDF11	3.91659485431854
SEMG2	2.91416812612695
MCM2	7.31757753516108
CD247	4.04237661405922
SOX14	2.99003157848407
RBMX2	5.9354130936657
KIAA0922	4.86575158015974
TGS1	5.63884806796333
C16orf57	5.07049834439375
SYF2	7.48728890956923
MCM4	5.64161520855263
PDZD2	6.79949606080803
CEP192	5.97981426012943
IFT88	6.64947339302884
MCC	3.95914933140324
RPL9	12.4827816199453
RAB32	8.10771610132703
P2RX2	3.60470286411916
DDX43	3.09981281417009
HHLA3	4.30870703692279
ID2	7.11192444752613
UBE1	9.21261037366166
SLC24A1	4.27465739993789
ARHGAP5	7.58044156790007
C20orf23	5.51294789875469
CETP	3.27475876278389
ZNF688	4.8916162033932
APOC2	5.63882255340659
PWP1	8.41664885044235
FAM50B	6.06603497640055
PTPN6	6.54133523089291
BAHD1	4.73861121716132
GPR56	6.12185771977071
GRIK3	3.0351894077415
DGCR14	4.63923073217624
CACNB2	3.15990874432399
PDE10A	3.03927116677260
METAP2	7.28307322951368
RHOQ	6.5548415196345
MAP3K4	7.03527013579797
PDHX	7.49430176224159
RPL23AP13	4.78660834579155
MTA1	5.94539462826731
GNG11	8.37350242241427
ZBED4	3.79536908516704
CLCN3	5.7489884027257
CDK2	6.00661217577705
HCG9	3.35136361758898
SLAMF7	4.04839291221445
CDC37	7.24979457948051
ZER1	4.17851456447159
GRK4	3.34431798926085
PRPH	3.6408852350902
PPP2CA	8.89572420571125
LRP12	4.89150468055077
POLR2A	4.14077751391114
SEC14L2	3.44058178790263
OGFOD1	6.80350415714933
DKFZP586H2123	3.94791975664088
MC3R	3.40294763915011
NOL5A	6.91881111279767
PHEX	3.75849010075853
HIST1H2AB	3.56840776573499
C20orf117	5.03876145243033
POLH	4.86793721152583
DDX17	6.35998703494357
CAMTA2	4.82524831280494
PLEKHA2	6.03149761217927
SNAPC2	4.01132708189889
FILIP1L	8.28040307192751
PDE4DIP	4.63567594623923
LRRC1	7.33857087025745
SCN7A	2.79840653698942
GAS1	7.47443093838348
DGKA	4.46072909753210
PEG3	3.36498943162299
NADK	4.34560002421248
SGSH	5.61159265230327
CXCL10	7.2842393945947
GALT	5.62851685022589
MCF2	2.90118960992531
ZMYM4	6.66961887868224
ZNF263	7.05343424644022
STK32B	4.68723662547743
KIAA0888	4.46564847930964
TACSTD1	10.8316066581232
ATP6AP2	7.36780064900987
TYR	3.20599514319314
GDPD2	3.64291567475890
ABHD10	7.55348235214599
TACR3	2.84002998144175
SLC35C1	3.99567572934825
KIF1A	3.48301137370439
VCAN	8.71271915560397
HERC5	4.52922106546492
UBE2A	8.18469286664122
SYDE1	4.28610916772791
ELA3A	3.12974366034959
TM9SF3	8.81360477667984
HAO2	3.54406167385681
RNH1	8.3175572487761
MAFG	4.85923893256072
BICD2	6.72824854717156
C14orf43	5.04368016261013
CDH7	2.8994524434273
JUP	8.46172810349947
SHANK2	4.07494043559909
OSBP2	3.44804091767015
ACOXL	2.93723632013204
DAK	4.7992487116583
CBX3	9.13305235104074
C3orf58	4.70117043286625
RBMXL2	2.92416453697974
TCL1B	3.36805745708255
FGF13	4.8768018797734
KBTBD2	7.408211421976
KIF3A	4.63069250463558
DCXR	7.96243598077361
MYL9	9.69813850222009
PDIA6	7.68108664010317
CDC23	7.71511197136638
CASKIN2	4.39975642682842
PBXIP1	5.46377579486960
EHD1	5.64229181324517
NBL1	7.8337732879963
MARCKSL1	8.82773906742505
RAB11FIP5	5.23338416129338
CDKN1A	7.49986741420955
NCK1	7.61362739349447
SAPS3	5.80567372150914
ZNF550	3.54621034018167
TRAF3IP3	3.44281545600237
LSR	6.72543033438432
MIS12	7.4787238325565
KIAA0774	2.62583891355758
CXorf1	3.48330014455457
CUL7	5.66236207850720
DIO1	2.99337180639087
LIPC	3.34039589567494
EIF2B1	8.37399976773827
OMP	3.26385573312150
HS3ST2	4.11798006505746
C20orf11	7.9057062268861
CTRL	3.01499845325357
GSTZ1	6.3023859610214
PAK4	6.50755646047582
CCRL1	6.29793415120545
RNF10	6.0584487770121
MAGOH	6.5515429361454
CENPB	5.33238490125738
C19orf7	8.33848287035779
JMJD1A	8.7288507559217
GATA2	3.38477782266117
HIST1H4H	3.46882673565986
CELSR2	5.88031536083783
GABRA5	2.95520149275964
STAM2	5.08848142821211
GPC3	3.67613894463648
GRP	7.73395103062227
SV2A	3.93968295780515
EBNA1BP2	7.6593299375727
TAF1C	4.66721031638975
MAGEA12	3.0489090444036
GSG1	2.80230020467631
PDGFRA	6.2032907921594
CACNG1	4.06147551998575
CIAPIN1	7.54179202405075
CSTB	10.6641695830906
FRMPD1	3.41839966594708
PTPRJ	3.09836530417083
ZNF668	4.62028874629097
PLEKHJ1	5.96219404059874
ADAT1	6.4592437388103
TMEM50A	7.4759871854754
CENPI	4.13017964252937
HOOK1	5.48350312312562
RPP21	7.5784420280603
GTF2E2	7.5958564961595
IL17B	2.72480369811758
CCNF	3.83679034846824
CRYL1	6.04579631583812
FOXH1	2.99745697433949
NFYB	6.87064739020921
KCNQ3	3.81424154818455
PPM1G	6.31654422286104
NOVA1	3.66570544108822
FZD3	6.21212779052456
NMT1	5.94406680469556
AKAP8	5.93933897062718
SOCS5	6.86913198588342
HADHA	7.86771998486376
PLEKHF1	5.27044105567812
DLG5	7.9545968523039
CFDP1	6.59859424985672
SAGE1	2.77396336843356
PGM5	3.41031638341676
C1orf144	5.2390947281498
SUHW4	5.68162307876836
TFEB	4.3277509429111
RND2	3.36727649608865
ATG12	6.48005895498757
BMI1	7.92501333139152
RNMT	5.11550886188064
MASP1	3.21077433115816
MYH4	2.66468555080812
SLURP1	3.18311119552421
KIAA0984	3.31221671158227
ASTN1	3.63199763367793
MYCL1	4.29393801999888
SH3BGR	4.51597636740139
RPAP2	4.14356803225575
FOSB	3.63450487385584
KRT35	2.85232662072027
MIA3	6.22046719198361
KIR3DL3	2.89857472615300
SEMA3F	6.01820306586336
TMEM135	6.96052247728867
SLC27A2	4.04399798372138
NDUFB2	9.34981047494898
FAM46C	3.2995511130047
G6PC	2.71683630837820
KRT33A	3.92368972644044
OVOL1	3.25728956868371
PAMCI	5.27613093838105
S100A7	3.51350232108851
MAPKBP1	5.97010316906561
CPE	8.02512874548651
HARS2	6.86946799094057
GNB1	8.26259039296528
TRIM46	3.12219891511475
UPF3B	6.89385642137304
CXCR6	3.61874115179881
C16orf3	2.94373825656042
HLA-DOB	3.66573655571143
HPSE	4.99230115688746
GSCL	2.7025755896129
POLD1	5.54777403655266
DMWD	4.50917480017534
CALD1	8.27698424865217
LCAT	3.77156482820482
SCRT1	2.8479786189505
ST6GAL1	4.6952463485238
POMC	2.96837579529333
UNC84B	5.78617728150098
NSMAF	7.69237169345274
ADSS	7.80552268435474
SKIL	3.1235284749504
HMGCS1	4.79045280672228
PYGO1	2.68160249144085
POLR3F	6.07782983108585
ZNF277P	8.2541481824272
CNNM3	6.7069806350233
WRNIP1	3.10833621073220
ALAS2	3.55464810031383
MRPL23	8.13786842478394
