Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C03_543702
Composite Element REF	Signal
LCMT2	6.00357710040336
KRT31	3.64365838240759
ZNF223	3.48305948568578
BIRC2	8.95990211513381
IGL@	3.49894510857205
NLGN3	4.15139689924536
MEP1A	3.11172247883837
LOH3CR2A	7.72084835588189
TMEM53	4.47970318291076
SLC9A3R2	3.3593837568501
TIMP1	9.87771624575387
PTPN9	5.82046754783369
ABCA12	3.23758431057687
TPST2	6.06377210542835
AQP6	3.51126115012481
KCNIP1	4.05771117467808
YES1	7.97115891932623
ABT1	5.16637534960128
RIPK5	4.3313550361848
SMG1	4.93150761417101
IL13	3.19595576899751
MDFI	3.19593565011284
PIP5K1C	5.10001324764572
POU2F2	3.62124982568742
TSPAN14	7.04968023805981
OR10C1	3.10696142965560
GPT	4.22594993962868
PDK4	3.90232533534257
CLIC1	10.2478022322206
LILRA5	3.07170326648046
TREML2	3.83749849115407
ELL3	5.08756254727587
NNMT	9.16636523506152
NUFIP1	5.5504889369591
ZNF74	3.34845518455598
RHBDL1	3.39547530010856
HYAL2	5.56695231562803
IGFBP5	5.07374589565439
FAM29A	5.61503058067268
NRTN	3.43440285510265
KIAA0556	5.21160049043235
JMJD2A	6.09370108609444
ERGIC3	10.1449242505515
POLD4	5.36918516549459
EPHB1	3.48872656716454
LRRC36	3.54651381850924
TARBP1	7.08044135394191
ANAPC10	5.42679068576283
C1orf9	6.22572890558015
COLEC12	6.24716030306648
TNFRSF25	4.04184293619048
MEGF6	3.80644273258531
LPHN3	3.46454562569824
BMP10	3.12650834391129
C21orf55	3.60317128405891
SLC2A1	7.16975958286751
CER1	3.76516619105318
LSAMP	3.15436246773815
RPH3A	3.48138458932206
CREM	4.76418196449065
SGK	9.13102152932067
ATP2A3	3.33506958576907
PTGER4	4.4111018163506
CCR7	3.31374234427644
METAP1	6.87947359719472
KCNQ1	4.18610849516204
RECQL5	3.72455715144039
SSFA2	6.88739113663129
NR2F2	7.19501994393111
MTERFD1	8.18118911667633
BCL2A1	4.0467523349253
ZBTB24	5.26858169058933
NLRX1	5.29956061507526
FHOD3	3.71472533825537
PRDM1	3.93328372530327
PSG7	3.32396609380383
ARHGEF5	6.64003228620152
CCDC47	8.26280269793327
FGD2	3.35493993471322
SLC26A6	3.52667772626496
BIN1	5.63066184683653
SRRM1	8.26486119504284
P2RY14	3.28205874435646
PCSK1N	3.90750061520524
PPP1CA	8.43179993127936
ZNF33B	4.9650180016737
MOCS1	4.0736208797797
NAP1L1	9.7208327034697
ECT2	8.33130117930838
CACNA2D2	3.79611379509198
PTDSS1	9.69301789204224
DOCK6	4.04598640423449
SLC38A6	4.76180959223982
C10orf119	5.89012406864645
CCR4	3.47285008566207
COX6A1	11.3596010518116
B3GALT2	2.84558681261628
CD14	8.0156860835483
ABCC9	3.37454920994635
SNAP29	5.87389370557918
TRIP6	7.98503645074343
HMGCR	7.07756517530545
CDH3	5.38121947408728
KLHDC8A	4.63234239914084
IFT74	5.99307814605429
C9orf116	5.81945057054277
EI24	8.90466374341092
CENTD1	5.87884206890062
RWDD2B	7.37929110260423
INSL6	3.20918233269933
HERC1	6.68908845707048
NPAS2	3.55944431195268
NR3C2	3.70507115092957
DOCK1	5.81876110452457
FAM63A	4.57134054224343
FAM111A	7.76993830164013
INPP5F	5.95789998645258
MYBL1	7.71095689712725
HOXB1	3.81010255222514
CRADD	5.09980446885791
EMCN	3.35887745730522
DUSP12	6.48241162349729
CGREF1	4.61852609231928
BLNK	5.6928256481488
VASH2	3.34017596023536
PDZK1IP1	7.86370809245693
SKP1A	10.0200925043571
IL19	3.75991438623676
DOC2A	3.58866706216313
COPB2	9.76967877080515
CTR9	7.67418752587943
VIL1	3.03744339541683
CDC27	6.02769512120397
PTTG1IP	10.5402059791527
LECT1	3.50194952671226
COPS6	7.61512681019356
COL9A1	3.95940752600138
MCCC1	7.5352931774107
GPC4	3.50922845177132
VAC14	4.51902609621773
PSMD9	5.96137347215784
PPY	2.77593865431381
SRCAP	4.52984384163049
PPP1R13L	5.21126137816865
BPGM	5.18055614999924
TTC19	7.27364821672441
GFPT1	7.17959767529408
C1orf114	3.57328082244663
HMOX1	6.35644511923527
SLC27A6	3.87206395368083
MC4R	3.02488331772351
CALML5	2.69588244898376
MRPS10	7.50842225923644
PRR13	8.58345996605723
INS	3.15750113923569
CECR1	7.61150856892297
SERPINB8	3.49300615745585
FLT1	3.51759610711647
FEM1C	5.46553738493858
PPP2R4	6.16637795485004
PDIA2	3.10424841001779
TMED3	8.47740489120523
NUCKS1	5.40284930102828
EXT1	7.23916365060195
RCOR1	7.19470110513949
EBI3	3.19515785518565
SMAD2	7.03516674936701
ODZ3	3.36051451222869
POLS	7.42683879056632
NXN	8.12418616817277
PPIH	8.1506165567791
FOXJ3	5.60839719234935
EIF5B	6.66361868834027
EIF2B4	6.47839711120094
C20orf121	5.03787534290249
CENPE	5.28389617032633
KIAA0415	4.16694272301163
CRABP2	9.19794795026011
TSPAN12	5.82748556259046
CXorf15	3.10968194901449
LOC57228	4.53591108467898
ACTR3B	5.19363108292529
ASL	6.55449447036642
GATA3	3.50774456402944
TFAM	6.56984332690706
PCDHA5	3.2145309415505
PARP12	7.42429945482171
PIGH	4.8155461055226
ENDOGL1	3.01180171774132
GTF2H1	6.64795548990729
MPZ	3.30010645985199
BIRC4	3.60082873312262
SSBP3	5.66435645959034
BPESC1	2.80581903679641
FOXC2	3.20927739340458
HS3ST3B1	3.15098261752482
GDNF	3.25107537820235
CTNS	4.40319839703549
KIAA0859	6.45552990844394
TRPC5	3.11719379974562
PMS2L3	5.31691621771498
TEP1	3.41654293760665
KIDINS220	6.8648954186392
CRH	3.22556520384946
CES3	5.43595226405921
ACP5	4.48592251884835
AMFR	5.80075349592381
CA4	3.00753976103755
PLCB4	3.84049596602872
MPHOSPH10	8.13186135550991
PGF	3.64186884850136
G3BP2	6.1250004904273
SR140	7.69011171367906
ISLR	4.39537030572714
HOXA2	3.36275129949814
PYGB	6.05659488579134
BAT1	9.73025151174138
TSC1	5.44911815959072
NARF	7.517424182448
DKK3	4.86779519328405
UTP18	6.02095434421576
TSKS	3.13069639522833
DDX31	4.32326921119832
TULP1	3.52275068772873
TNRC4	3.56141975957654
ZNF430	5.699151125076
POSTN	4.66336982118771
AASS	3.01896962795811
APOL5	3.57022307578082
PLA2G1B	4.28287774034064
FLJ11506	4.55116398890216
GTF2A2	9.10043584795696
RCHY1	6.20587600839525
CYP27B1	3.15428210914138
VPREB1	2.95601795402393
MGC4294	3.38896586588555
TACC3	5.96362567241859
PDCL	5.30684340148487
DMXL2	6.47011393399559
LOC4951	4.0493297617016
EID1	7.59313918906879
MS4A4A	6.8630097703383
RBM14	5.96523612548766
MGC29506	3.42670022903591
PPP2R5B	3.94679484072899
TNFSF11	3.25684790048974
ATG2A	5.82079784543838
RPGRIP1L	3.9683909135129
SPOP	7.25760019528756
OSGIN1	3.40477192199414
PTPRF	7.9287864463312
ICMT	6.76005666639322
SEC24B	6.95431170058306
MAML1	7.0311450465228
POLL	4.86970283733382
FXR2	4.00916467764139
TYK2	6.57682902958106
MUC6	3.17161754050081
ADAM28	4.42860961933661
MYL3	3.42237151450764
NRL	3.15556360421477
PIP4K2A	5.28637430765852
TCL1A	3.35530108562883
MED7	5.28609478108268
MYLK	8.56269171489172
RRP1	5.00961149520336
TFAP4	4.15358836654915
CYP4F2	3.65643479263106
UNC5C	3.00538657517523
ARL4D	4.88034628561996
SH3BP5	6.8788601190752
AKAP6	3.53591903222285
CTLA4	3.45774219799557
ACSBG1	3.69529350816641
MTMR4	6.94379181277546
NECAP1	6.14451884142399
SLC25A17	5.15457508735772
POLR2F	6.58934312071931
PLA2G2D	3.28370813920654
WNT2	3.99976470854763
GLMN	5.49278263438988
MCM7	7.62469061125242
TRIM52	5.09518499882325
DCLRE1A	5.21278935300373
PDX1	3.29972116265822
UBQLN3	3.11197091701332
PRPF31	5.9959423017958
TLR7	4.15316899135431
SMAD1	7.52652216313411
CLCN1	3.32723766703941
RIOK2	6.17201296434759
CEACAM21	3.37095008509246
PDLIM4	3.97379789713839
STX18	6.38772851451756
CCPG1	4.63657948605896
SLC2A6	4.60628524037857
SORCS3	2.95814937546738
NOLA3	8.05182030061992
PDGFA	4.54805930716054
TRDMT1	4.00562489182075
CFL1	11.7114170160993
IL4	2.99291172063462
NAT2	3.47843809428846
CPSF6	6.37601049563189
PRG2	3.43814093530362
PIGQ	3.90710723162065
CLSTN3	3.56083798386796
KIAA0146	4.78245528345801
GBP1	8.56422765568691
CEP55	7.5448280411071
ZNF408	5.16180602001287
KRT20	2.94380012766895
EYA3	3.8822711924412
KRT38	3.59325273568568
WDR7	5.24424724630556
BLCAP	9.03877451140008
HLA-DPB1	9.29641438743592
SFI1	3.84602259039184
GNE	3.93372306751472
MGAT4C	3.08783589420016
CTSE	3.47678340288485
SLC35A2	4.73736505455679
TUSC3	8.00157501697926
GABRD	3.20011899068143
IARS	10.2973821657818
ARFIP1	5.58804777845473
SFRS9	8.67481832596048
CEP110	4.57324071311483
MYF6	3.05784170736809
MGST2	8.64763320856865
EVI2B	5.96276109294291
TRPV4	3.17848493079944
SLC25A11	6.33753602188006
EHD4	6.81835114838263
NOX5	4.11062874675854
NCKAP1L	4.16925480138885
EMP3	5.40858993021798
SYNCRIP	7.87089013232124
BPY2C	3.52082666505773
C1orf38	5.66833891757285
ZNF426	4.94609267274154
ELOVL2	3.2330821771421
ATP5J	10.5400918462331
CBX7	5.12099322886671
OSBPL1A	7.61333523760893
MED13	7.46399201232997
ZNF589	4.94858156035669
CHRNB3	3.1628055739847
GOLGA2	5.59318410717235
NIF3L1	7.7689714560519
TRA2A	6.96373934094114
F2R	4.64059424543634
PHF2	6.18318799514508
PID1	4.40553025590739
MTAP	4.07011701270809
RFC1	5.31552647738764
C5orf3	5.39069102463662
ADORA3	5.24504270881352
ACTL7A	3.46603711774625
RAI2	7.96467850511129
MAP2K7	3.50231818928679
HYAL4	3.28183171307317
GZMB	3.73581618912098
FCGR3B	4.59653886268105
BMP1	4.78683105674581
CPNE6	3.13432682390851
SP2	4.31660374295993
DPF1	3.66190039136253
SMPD3	3.45884050262723
TMEM38B	4.42978866754115
CCDC56	8.09754641260042
NFE2L1	7.62518431819713
MRPS31	8.33531074849076
STIP1	7.59920130395401
MMP26	3.07276672338355
RASL11B	4.04536090070563
NT5DC2	6.01158165080325
HLA-G	7.22127911672249
LRP2	4.10497443846955
MTDH	9.09642691607089
HSP90AB1	10.0562005978669
PMAIP1	7.52455976831421
LMBR1L	4.58610458662228
SLC25A20	4.7352503550608
RSBN1	6.84716499686536
S100A2	9.64709979333833
C2	5.78958080592333
RHOT2	5.27407339418631
RALGPS2	3.70244760678021
EIF4EBP1	7.47894337440105
C2orf27	4.11131431711477
GCKR	3.74752070962932
FER	4.59080300291716
TRPC6	3.14020287558026
RGL2	5.78871673983274
ARPC1B	8.97049335132714
SNRK	7.9065873239251
UTP6	6.68894049613289
DNM2	4.19884861466952
GCS1	5.48712180115423
EHMT1	3.40004449473574
GLDC	6.69735852283886
FBP1	4.91814925018925
VARS	4.39519011076014
PLA2G7	4.27646224172182
RAX	3.26076724122512
TERT	3.56721234587285
CCL1	3.12996701158806
FUCA1	7.84203079648573
ALS2CR8	3.14098263072581
CXorf21	4.92190429905609
KCMF1	9.43894803410872
MFAP2	3.87743458242831
OXCT2	3.13133277263462
WWC3	6.75867287649544
SOCS1	3.48721946745361
IL17RA	5.1012027582576
C14orf115	3.91082129977004
ST5	6.88448282472417
STRA6	4.29468819080472
MPP5	4.48411692876647
SPA17	7.29306618751065
C21orf7	3.59370022298152
FLJ10986	4.57253659542096
LHFP	5.4695058159727
CAMK4	3.27740645765659
GALNT14	4.33294318331168
CXorf27	3.20296271973571
CLPX	6.70804918853499
NPLOC4	7.0884932360439
PJA1	6.79784524264196
CPLX2	3.55308422176572
ARSD	3.66254712488163
WHDC1L1	2.99308981066747
RB1	5.42955717446566
PHLDA2	5.78988433035456
C2orf56	4.28222068565148
GUCY2F	2.80223235201869
MPV17	7.5820307740414
PSMD4	6.79524025504166
SLC35D1	3.62316157981465
C20orf103	6.76473251767554
COL16A1	4.86007429559236
ERLIN1	6.10897072510057
JMJD4	4.45965899305282
SLC29A1	4.43587560229995
GLRX	6.04261858319409
HIST1H2BK	9.60446115566519
TP53I11	5.15661347034462
ST3GAL4	3.98214522924279
ALG8	8.47984574891158
PF4V1	2.69707520407608
SHOC2	7.01577318381966
REG1A	3.12413440957391
FBXW7	4.0799559075674
CYB5R3	8.81469550058469
MINA	7.8189225586022
HHLA1	4.08390387718412
MYST4	6.71898682414436
NR0B2	4.08120189430973
TFAP2A	5.02563991926744
UCHL5IP	4.80477641733647
TIMELESS	6.00970955442085
DDX10	7.46341124420216
SLC25A36	9.13365492668623
TMED10	8.59839979318736
ZNF507	3.11344936102017
LOC90379	4.10622905111718
RAB11FIP1	6.60407153185837
ATAD4	6.33170314368624
PHF15	4.67579393875681
ZNF26	5.50484613720018
KRT7	6.2851294197682
RPA3	7.34644840047034
YIF1A	8.0207209200442
PPRC1	6.81296958398376
PCDH17	4.93180659436939
PHF8	4.31851177976624
RDH14	7.36455736453327
DNAJB2	5.91685075728191
HNRPK	10.1385107090041
PTPLB	8.4817292321721
RABEPK	6.28329893496543
SNF8	7.63451329346563
CBARA1	7.08106939366707
RAD51AP1	6.93064152030884
HAT1	8.85806297514884
HTR1D	3.34457711500542
H2AFV	8.17792876863797
OAZ3	3.48130648511071
CXorf48	3.38383109681557
RC3H2	5.08477319776112
SGCD	3.45409103419915
PHTF1	5.08193879850452
CA3	3.121576990935
PKIA	3.40208669292508
STX10	5.97506549062595
PEO1	6.24472239919753
JMJD2D	3.18178268778846
KRT19	10.9251766362201
ZNF143	6.33881199239981
ENO1	8.74720547535873
TIPRL	8.28313895202748
MAN1B1	5.01698183762336
P4HA1	8.33124417631256
TPTE	3.05838750347719
AKAP8L	4.85731217157396
GPR17	3.05559241579618
LRRC20	4.14558843345173
UBE2Z	8.00582685620211
COL4A1	8.19031285042384
ISOC1	8.10900421358058
RNASE1	9.82769420341445
C20orf20	6.27338271954151
NDUFB11	9.15236128883636
STK19	5.61510502717677
OSBPL2	5.92760563859454
PTTG2	3.12673865483617
GRM7	3.64063153245360
SLC39A8	4.04939873366929
APPBP1	7.27187204150821
STS	4.24585832813554
FFAR2	2.8154764299069
TMEM123	9.93445422745007
GLI2	3.81622138396271
BTNL2	3.39022617120739
ALDH1A3	4.39945800081818
TGIF1	7.24927522773696
SCO2	4.89017417777059
TP53	6.16089192244786
CCDC69	3.99491446331149
ZFAND5	9.2637778099219
ICA1	4.1933188560967
RAPGEF2	4.5473765634981
NAV3	4.56775558817514
EPS8L2	7.2948414306662
ATP6V1G2	3.12893594369341
MNT	7.36389291744675
C6orf145	5.9830362964556
PPP6C	7.0964541017294
OR51E2	3.1735703988796
OTUB1	6.35046012533163
ENTPD1	4.32226445373901
TMEM115	4.73925558216557
STK11	4.21926780066819
PRPSAP2	6.32387472529767
SH3BGRL3	7.91582295318
MX1	8.48142142249077
PSMC5	9.08264658068805
TTTY9A	3.36565430835804
EXOSC4	6.95624036783018
SETD1A	4.33094531799639
YARS	8.41351417592051
SLN	3.90570953166113
RELB	5.54288261459333
NLRP1	3.73860534204801
LAMB2	5.24501426552638
FNTA	8.78047929401488
HNF1B	5.05627833933357
C14orf139	3.68634652937224
UMOD	3.30791452535979
ZNF512B	5.64118917828463
GPR25	3.58321008017088
C6orf49	8.95041697773882
ATP6V0A1	4.43826583672296
SNFT	3.49397525296261
ZNF768	3.85360500956315
GTF2I	7.70941926670036
KCNN2	3.0044039385373
DYNC2LI1	5.49887196558776
DGKE	3.15178505456294
DNAH3	3.78569411306916
RPS6KA1	5.07900031796597
C9orf53	3.31571109807954
PTPRM	5.5804771070836
MRPS15	7.57418593336086
TMEM59L	3.45787104860811
SSPN	6.77821943483036
IGSF9B	3.20980732757351
CNOT8	6.55467280604209
GORASP2	8.89514904189825
ADAM17	5.13286586693899
CHRNA3	3.30209738428389
MYOG	3.32359756166401
UBE2D4	5.18715087663981
CPNE1	6.99103287567526
AK5	3.57237803482475
RPL37A	8.25253190006835
CPS1	3.00673320642886
NDRG4	3.33536663686677
ALG5	9.41638972389439
NCOA2	4.41416119656880
LOC130074	6.64066065537074
PIAS4	3.38203278187355
S100PBP	6.57610935741708
TEGT	9.99749763327918
USP5	4.90241035450485
CFLAR	7.05785277731878
KIAA0692	5.01112008358681
WDR48	5.7467193243077
PCDHGB6	2.90686656369928
NRXN3	3.74303754473141
ACACB	3.98023103000585
CDKN2C	6.26553349841724
KIAA0226	6.06129141754502
TRAK1	6.15113053362557
CUTC	5.84302364485735
AGPAT5	8.16461511871159
WDR68	6.3589388770479
PREPL	7.09016961396452
ABCB6	4.27248057473376
RABGAP1L	5.50729331628472
FCGR1A	4.8734534061492
EIF4H	8.9756282944267
DLC1	4.21922746890847
MAPK8IP3	3.64753769584154
SPRY4	5.55710442470872
RPL11	12.2275088632428
RAP2C	5.4982969155282
ETFB	7.45744576033155
RORC	3.86327639590272
GRAP	3.05953838361581
SEPW1	9.67442914606358
NMU	9.4990367450478
MXD1	2.69308001740847
IFIH1	7.04777410837975
AZI2	5.48136401654094
WDR37	5.12605013323881
SEMA4A	5.2479706713917
RPL8	12.7274560136763
NUAK2	9.08658655625514
AHSG	3.39346679168227
RBM39	9.39838307747395
MANSC1	8.11997281737637
IMP3	8.08731035539719
ARHGDIG	3.34116615248283
ELTD1	5.57897299983804
PRAMEF10	3.18849346837458
RGS17	3.40578718600938
KPTN	4.57734561124486
C2orf3	5.49529902609967
PCTP	6.11706408820527
MRPL42	7.70882162223697
SIRT1	6.30703289000565
MANBA	5.26260501591628
CD164	7.66221145953298
ZNF671	3.35280681728396
GFRA1	3.11011367789701
PRM2	3.07527495162404
IL1B	5.48724020228691
HAX1	8.58732292239377
REN	2.99966966950441
ZKSCAN3	4.39975342853418
CTSA	8.0848265500715
TPRKB	8.92318700754345
UBFD1	4.51976065232523
CDKL5	3.07774509437103
HIST1H2BD	5.95908439955683
COQ4	5.80716622018026
TXNDC4	6.99067867525475
C5orf22	6.72961140905812
VGF	3.32763185724937
INPP4A	3.47331830462153
RNF8	4.90615716691286
BMX	3.12228266078531
SLCO5A1	3.69537444071686
PTPRU	4.963589515309
ATP8B3	3.00668561708682
HOXC8	3.77049130061204
ADPGK	7.29153313447455
IL12B	2.86320964958732
LARP4	6.11792824180656
ZMPSTE24	8.4031449455605
PFDN4	6.55751944344189
KLHL11	3.25484091806923
PSMB3	9.23393251641959
KIAA0157	6.29156994908172
DDX25	2.95494973050337
NCAN	3.39088293143593
RPS25	11.6405774769961
SOBP	5.6129074074567
TESK2	4.49612636236130
DNM1L	7.38072527230435
LOC55908	3.14079233321350
MTIF2	8.76131200297214
ZNF207	8.71079172274557
EXOC7	5.78888009814388
CLEC11A	6.24263625301846
TXN2	6.54021603187875
TOLLIP	4.61266639495483
TRAPPC3	7.38498803403912
TAF15	5.80515235502788
HAMP	4.45855305141507
GRIA4	3.34287847273329
IDE	6.16794316506623
DLK1	8.82034580942161
PLVAP	3.754749705631
NOD2	4.9198629713414
SCMH1	6.08547732185789
ELMO3	5.67401000301804
GPR68	3.30792855712768
HTR2A	3.01354520098093
FUT7	3.51667376957223
PRELP	4.95427992481909
COL8A2	3.96580224779417
GYG1	8.6649891856089
C16orf68	4.42611500203601
R3HDM1	5.49275183462075
ZNF91	9.28866742616507
LPIN1	5.8711558697603
KRT12	3.47147378975353
BAALC	3.25454526660255
MKRN1	7.54001425434664
KIAA1598	8.15642414343527
ANXA7	8.6371935479524
TNP1	3.34044533917487
WDR13	7.07576344402217
GAPDH	12.3791169545500
BSPRY	4.73591481035263
COX7C	11.3975925154612
FAM108B1	4.04326430349126
PGAM2	3.30520982118698
PEX12	4.86342850167612
APC	4.352957238722
PMP22	6.51795875171505
TLR2	5.22205254358639
NPBWR2	3.10893197317493
WFDC1	5.08342787300937
MTL5	5.45360322042289
COMMD9	6.14374115139516
INADL	4.38717815208085
GPX1	9.40439020157362
PSG11	3.07517390298269
SLC39A1	6.42910800004289
SNAPC3	5.70296897854404
C4orf16	5.3222180972805
GNA12	4.07208090715730
LIMK1	3.58655441077618
MECR	5.91808426682872
CDC42EP1	4.66543437939959
KIAA0101	7.23799720817382
B4GALT5	9.03506050202013
PIGC	6.5227504483139
LRAT	2.95428596049290
MMP19	4.3112814295686
IL18R1	2.95749743812242
VNN2	3.54110772561684
AKAP11	7.14010877098225
BCL10	8.05507535870132
GLB1	7.35487928583924
DTX3	3.36583235785623
ACCN3	3.08594535880864
MOCS2	6.25581407852034
HCRT	3.15035810502514
CYBRD1	4.57403090423456
REG3A	3.08333778294662
SULT2B1	4.01212868545164
SEPT6	3.85350431065755
MMP10	3.20458606876815
CDA	3.47162262840592
ME1	4.60104996165513
TCN2	3.9902325341845
MGRN1	5.72388150796088
ZFY	2.92601931409623
CHRNG	3.29672776502152
IVL	3.66766857538903
PLEKHA6	3.19058082042902
CALM1	8.01310352009832
PGDS	3.63675138779362
C8orf33	8.12754461108966
CYFIP2	5.3187059472347
TEX11	3.66971240014728
CKM	3.41046532638512
MAP3K11	6.31015565465259
CEBPE	3.23442189615923
ACOT8	5.68938721296601
ESR2	3.33084181054153
OLIG2	3.02754023470249
AGTR2	2.96372972928703
DNAI2	3.64229809396538
EPM2AIP1	6.9250277333925
C14orf106	5.80645699151877
PZP	3.69294438066192
RPS9	11.6952297785537
SIVA1	7.12997754172181
HEATR2	7.70455560408743
CD3E	3.48719541958140
APRT	7.37973279165435
AMIGO2	7.28503993381728
GPS2	5.90193099807258
NOL14	4.71813565884472
TRIM36	3.7200839024169
RALBP1	8.47001646857307
EVPL	4.23099098832247
ITIH4	3.71757508291743
ADARB2	3.42629675111954
PIM2	5.16657241572529
REGL	3.30558461056012
GJA5	3.41916694957426
SLC17A5	4.84421460235695
PIPOX	5.64138787575699
HGF	3.46449028638433
EPHB4	4.4043322460759
SOX18	3.45712307875538
SERPINA10	3.39546000252356
INSIG1	5.18689631976508
WDR23	4.93092164608093
SYNGR1	4.31920544981729
TEX15	3.72382829670604
REEP2	4.35413569286067
CDK3	5.11003161313778
HSPA12A	6.20062341590469
REPIN1	8.16638546407013
ARL8B	9.1071005156053
PDE4A	4.08637112755855
CAPZB	8.25416981292008
SATB1	6.11779114686123
PPM1D	7.01411840063213
VPS45	6.89530161532691
TP53BP2	6.75392754514777
GINS2	6.06154243053974
CYP1B1	7.37940441316962
CACNA1G	3.3158230197803
VGLL4	8.45777913885223
XYLT1	3.7907936259967
BRWD1	4.48901664722554
ROS1	2.92981625412031
BMP8B	3.08384107894416
SLC5A4	3.54364300103482
SLC6A3	3.65885366265316
C16orf53	5.27373826978402
APC2	3.57821350380563
GOLPH3L	7.9940064407049
ZBTB17	4.24543360207867
C6orf54	3.4075612082291
SLC19A2	4.35863336174133
C6orf134	4.88938939901603
C9	2.68220294169973
ZBED5	8.31433222905349
PVR	3.8843660907103
ARTN	3.61731174898788
LTA4H	9.79844411365702
MAGEA4	3.21108428918860
IFIT3	5.93918049012619
PDE3B	3.69290129337951
GNRH2	3.74680613436998
STEAP1	7.85999460914468
FLJ10292	6.07425663228836
RPL39L	7.33497864509593
PGK1	9.30971683737159
CCL13	3.24333105014008
RLF	7.48832597207234
MLXIP	4.88778416971479
PLOD1	6.7384288713525
MTFR1	5.55093591537755
NPDC1	4.58462491661157
C11orf16	5.15230263892526
RRN3	5.13483880417296
GPAA1	7.93522773916781
C3orf14	6.27589359719062
TEX264	5.94445828272937
C22orf28	7.80383658762212
RYR3	2.62557140365784
VAMP2	4.47735523140434
XPNPEP2	3.18754840915827
PDE6A	3.15959082625155
SUPV3L1	7.12825979964579
FIBP	8.52068293718225
SPIB	3.27853027949416
TBCB	8.09334163752007
DHCR24	8.61589663982311
ADRA2C	4.34128331172522
MEF2D	3.60944772652095
MYO1B	5.22252194302725
VAMP8	9.53900944106667
ANKRA2	6.33139549586585
TLX3	3.12043881572694
PANX1	4.92810971272484
RCBTB1	5.861911547883
FGL2	6.42712342047467
CEP70	6.64001297289301
WASL	5.77244687708777
DCHS2	3.67760567080935
RNF25	4.263368644059
CYBA	9.19362431571913
ARHGAP11A	3.46265166525238
PLAU	4.56198836982853
MPZL2	5.72906243454631
MATK	3.11993799991172
EHF	7.15424455541635
CTNND2	3.38681450318743
PTEN	6.2180011702645
ANXA1	10.2202882769024
AFF1	4.61918002008429
ZNF189	6.55392360116006
SUSD5	3.22125506953934
SLC28A3	3.96465576929243
GUCY1A3	7.15925096903302
RASSF7	6.97218303966154
SETD2	6.53067387124834
ROGDI	4.29235154595280
C20orf195	3.47894608915572
TICAM1	4.99898356852618
PACSIN2	6.82646973981668
SERPINB5	3.54890902043737
PRKCDBP	4.5420214294759
TFDP3	3.16801664333008
PLCB2	4.08766467406384
RFX5	7.13011662657487
TXNDC15	6.91660214303379
PTPN18	6.63757322418392
HLTF	8.9156357026386
PKP1	3.32400524996372
NDUFA6	7.63430145887563
KCNF1	3.51036022868392
HMG20B	5.6041215417289
SYNE2	6.94202519744645
SLC22A4	4.58692967237504
VCPIP1	3.91963033176758
NETO2	4.48454401586381
SQRDL	7.9889585329954
BAI3	2.71911428847901
GALK1	3.69687204162211
SERPINA6	3.7354875407111
ASCL3	3.53211356012582
NOSIP	7.32799963442769
HD	4.30618604627205
TRIM23	4.34104681132943
FBXL6	4.70524900666439
FABP7	2.85654302565309
ARL1	7.21515584645089
MAGEC3	2.93578391104562
CDK5RAP2	4.73731914717124
KCTD15	3.85767457253068
CD1D	3.65554480753838
EIF3B	7.55983042437119
KIAA0141	6.1664418585965
BIK	10.1125093446512
PAX4	3.15595511672777
NANOG	3.17364054150486
CEP135	5.11483354122859
ALOX5	4.039447390623
TRIM22	7.63690479887858
LYRM2	5.9307918296596
GPR162	3.21710084683063
RNASE6	6.95527351813425
GJA1	8.42272900578255
TAS2R10	2.90277944887637
FASN	5.03190493279609
MRPS14	7.74760224748345
HMHB1	3.08236899991496
GPR116	5.47923592152795
TAF7	7.95050348127568
GK2	3.50033375642121
ZNF219	4.32385988595647
AMBP	3.29417844249827
CD33	4.15961854102587
RAB3GAP1	6.3913336742776
NXPH3	3.73304481105368
KIAA0953	3.64006031762934
CROCC	4.12235391978246
CCBP2	3.49696504551519
GPX7	5.59461061231217
TGM2	3.93354902151816
STAM	6.82392034562647
BASP1	6.54005920137474
ZNF202	5.33636830733309
ACTL6A	8.34106717741256
POU3F4	3.47531572706096
ARHGEF7	5.94947284427429
SLC23A2	4.3335855958078
TBK1	6.48112377372932
CRYM	3.52886314838248
PKD2	5.62651437818941
STX2	4.68358438953868
ACTL7B	3.16567988645558
RPL29	11.6318661195108
NR1H3	4.52071506442204
MPPE1	6.36881575358942
CLCN6	4.62267689770404
C16orf59	4.41028416002163
AADAC	4.12518988618274
SQSTM1	8.96222873206848
TCP10	3.75226629798506
BIN3	6.3801882203598
DEFA4	3.36625510401226
HPS6	5.65971559087932
ZNF197	3.46042914830428
MAN2A2	5.04015156906111
PTOV1	4.99056408020048
GABPB2	5.93074753243286
KCND1	3.31180553930423
RNF208	3.86861459786385
PTPN11	5.84908759032562
ZNF274	6.15288206973242
C7orf26	4.50030032099247
ATF3	10.4956220644864
UCHL1	4.21210804437492
APOL6	4.98524835468032
PLK1	5.15880766382638
NPHP1	3.41176207194392
DAB1	3.33715746238996
MLL	5.3977490438044
ANKRD15	8.48286567444
C1orf218	5.46318658123966
DDX47	9.19281111763669
ATP8B2	4.32414634071528
ANXA13	3.32520868043688
RFTN1	9.30032155565561
