Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D04
Composite Element REF	Signal
EIF3J	7.08214774164676
PPP2R2A	7.89113649198912
CPA3	3.46700894038034
PVALB	3.08648840250761
BCAT2	6.41419488223436
MFN1	5.89114316861921
F10	3.24952725964858
FAM134C	7.05956066243734
SNX11	6.54388402702546
COMP	3.73677392396841
GPR177	8.28713786403096
TAL1	3.06114306366056
ACSL1	4.70433586563228
ABCC5	5.69306108222069
HCFC2	4.25289724418339
TCAP	3.35110584286130
ABL1	7.19125670359519
RBBP7	11.0482314167024
PTPRG	5.34512068082793
NCOR1	5.90571806896159
MOCOS	5.72391805702045
C14orf93	4.16148544439865
PRDM10	4.26022454180333
TNRC15	6.12023534565622
SPINK4	3.60434226594355
TXNRD1	8.32731813116115
UBE2H	8.47898162729117
BRDT	2.73032376857587
SLC16A4	4.38041891956355
VIP	2.97604837347990
CALCR	3.2718442647351
CCNE2	3.53257946451318
SLC6A8	5.33758638009369
LILRA1	3.61029844127709
MC2R	3.38056688588747
MBTD1	4.81929015020985
USP33	5.85705118270735
PPP1CB	8.11573585614176
C15orf39	5.62563505321842
ABHD8	4.17611424154294
MAP3K12	5.82269510438259
PAAF1	5.67735027894396
ARF5	7.95249021050712
CCT3	9.72080692879423
SLC3A2	5.71796712207374
PIWIL2	3.36610192621861
RAD50	5.43086214123693
IER5	7.21736743779875
SYNE1	3.17035359497575
MBTPS2	3.86758963316502
MVK	4.62097810858364
TSPYL1	9.47203805506071
NCL	9.56363607336698
PSMD10	9.03131738532187
MOBP	3.22324991763713
GUF1	5.24534582717763
WDR44	6.33751084211406
HRH1	5.68269278658792
HIST1H3C	3.29821600906426
C5orf30	5.65516164148365
RASGRP3	4.90844429839774
RNPEP	7.56233455302243
PRKRIP1	5.50303763566661
MED21	7.70748804912403
GRPR	4.17071804385911
SYT11	4.97504528018913
NTSR2	3.57832765527417
Gcom1	5.75218502331427
SPTBN2	3.31130887314144
LRMP	3.82419497334743
HTRA1	8.73310854741722
RNF111	7.46675559275082
SLC26A2	7.50949245139321
WISP1	3.22299575771388
ATP2B4	7.23155665953709
FLJ10769	6.46318333765364
PTH	2.85160704078648
KIAA0895	5.1085137688892
CHST12	5.52182553177582
RAB22A	6.52008749473419
TARDBP	7.08263407527197
RANBP5	6.86729891493807
P2RY10	2.73860049763833
STAU1	9.31994011984527
NME5	4.92212386582522
DDX21	9.28592481034558
CHMP1A	5.87558522871589
BARX1	3.02665952895737
HDAC11	4.58471711793897
NOLA2	7.17200502640204
MTO1	6.37786913824236
DHX29	5.19071388265079
HADHB	8.70232447467716
ADAR	10.1616511993415
SF4	6.62368304544267
PLXNB2	5.51179463011671
P2RX1	3.37153339233812
SLC15A3	5.28948479086801
GAS2	3.53365969330224
EN2	4.18510469161495
NUMB	5.33964235180079
C14orf172	5.40429456075875
TNIP1	6.73652518257154
INHBE	3.59040156262133
TM9SF2	8.5070251623027
PSKH1	4.38302645158616
NSFL1C	6.98365114085422
RHOG	7.43751728189727
HBB	6.22318509269309
MED15	4.73202392129836
HEY1	4.3674488797001
KNG1	3.21758783375142
CASR	3.52408636295692
ITGAX	3.75052422067356
CANT1	7.98733697018202
C6orf66	7.1308288137536
UNC50	8.56434163974354
C21orf33	7.14639869254983
IRF2	5.79154507266982
HEATR6	5.09264795489379
GNG7	4.47298428514327
RUNX2	3.24292825098995
PGR	6.92593820953752
SOX1	3.4486610475303
CROCCL1	6.59775785469617
BRE	6.99597463900471
SRPX	3.29713905730849
MBNL3	4.48953697846474
ODC1	8.83546439015966
SDC3	5.45291045492943
NR2F6	5.6599186108382
ADORA2B	4.06770728118429
ZRSR1	2.85660409753123
ZFYVE16	5.73586658489631
RPUSD2	6.12381561141079
SYNJ2BP	6.0012178109634
POLE	4.51729177086929
E2F2	3.09251230756753
C14orf173	5.36516609442938
THRA	4.5706822785111
MAPK11	3.73483942333848
TBC1D22A	5.38477795438215
PTGES2	5.69243129246295
HIP1R	4.97393239433543
ENO3	3.69993246536833
COL4A6	3.79356451489771
TOMM70A	7.48524473518985
IRGC	3.29640290403315
NAB1	5.10503760278188
DET1	5.9075965148465
TRPM3	3.09497938469925
ZNF532	6.81613718679983
RAP2A	5.70647367475848
PLG	3.3660098516004
FECH	6.11222344932269
CRIP1	10.1636254165119
AZIN1	7.12992268988404
SLC7A7	6.06493448360148
CA8	4.46339053825228
IL10RA	4.55635578014499
CDC42EP4	5.57626035686519
C16orf58	5.95964710411426
ARG2	4.4407145877571
NOL7	7.5064715135239
JARID1A	6.70993686383184
PANK2	7.88875959659112
ASH2L	7.34969657047474
ICAM3	6.31448616257472
TMEM16C	3.85558396264288
MDS1	3.52073316564876
CABYR	4.98307388359857
SLC1A3	6.8704380969817
RNF139	7.99701171843123
ADAM8	4.09202832495621
SFTPC	3.82013396009366
BCL7B	6.36870000992405
MAN2B2	5.38923127791951
PCDHGA11	3.07261300328195
RGS12	3.39613529525009
EIF1AY	3.32574230155292
NUDT13	3.30803761126557
ARL6IP4	6.76711141055215
RPL35A	11.6111431376304
CCDC21	4.74223942208526
RAB40C	3.61580046163881
EMR3	3.0703592879423
PRRG3	3.24790289255927
LRCH1	3.07456125631174
SAA4	3.83409524777143
RAPGEF5	4.64748532583473
ZCCHC2	5.52030718717012
CLIP3	4.74236854951672
MAP4K2	3.82557907049009
C20orf30	8.75469588802673
SULF1	4.07064868717305
C11orf48	7.87306621457576
PRDM5	3.20177215850214
ELOVL1	6.38134715718124
PPP4R2	7.33195238461547
KCNV1	2.79875971903065
ACP1	8.30763080430107
SIGLEC5	3.92160734515779
ZMYM2	5.43355016773667
C19orf61	3.84496171922420
DAGLA	3.45804683788007
GPR32	3.80835963873736
EDG7	5.92428915112238
NEUROD6	4.36474396393914
NEURL	3.72669162479543
SLC2A4RG	6.77546480416124
LPL	5.38285855732114
CA5B	3.44712107175218
MPHOSPH9	4.812993176263
CLEC2D	3.25221238270254
HMG2L1	5.93761412194639
GRRP1	3.53575449727399
HCN4	3.64892650886724
CD8B	3.42180776610443
HIST1H3D	3.49310990243130
TGM4	3.22016765908358
SLC6A12	3.3756715922225
CD84	3.6797620630936
TBC1D15	7.75774493312724
RASA1	6.61005530232676
PHKG1	3.52208783530552
MAGEA11	6.67664731462537
NONO	8.95104418881982
IMPA1	6.47869655717809
SH3BP1	3.36166338863276
RARRES1	6.69590665561485
NPM3	5.75195485637678
CLEC5A	5.38246452916423
B3GNTL1	4.23537882853091
ITCH	5.97987146412779
MGAT3	3.83603811977655
ARPC5L	8.20161244543192
KLHL26	7.06007957912282
MBP	5.12917797594553
SIM2	3.22012410427185
RPP25	6.78786410947267
SLC2A2	2.69630505114733
EXO1	5.60274597798345
SOSTDC1	6.40217271957175
HRC	2.99752804059319
TRIM48	2.93985725159305
KIRREL	4.8538391216281
PIK3R1	6.58645648545135
HOXC11	3.92349750974066
MAF	4.25550076196223
DOK5	6.6814971912446
HELZ	5.76456225132362
ZMIZ2	5.8617056208819
SLC46A3	5.54476520464532
ADRB3	3.82109711233845
PTRH2	7.20388967551198
DMD	3.73279025139267
STAMBP	7.59132590694123
KRTAP2-4	3.58223583513663
ADCY2	3.38394181082713
MS4A12	3.16908854113660
TCF20	4.99874604564552
KLHL20	4.52433211308889
SRM	8.06084762915732
OTC	3.37032423350149
ABCB11	2.97587603694191
KCNC2	3.2433712948133
CDH19	2.96588510424847
SSH3	5.67123880786134
ZNF135	3.54493178012056
FLJ12529	7.16519315411447
PER1	5.05479887891285
KLC2	4.66293430896667
HDAC1	8.68670665119688
FAM128A	8.61738439626762
FNDC3B	8.65782629917767
MTCP1	6.76868308291031
GPR63	3.47066532769812
FLJ21986	3.47232965031544
LMCD1	7.427568737619
MICAL1	4.00050347733876
BLZF1	4.14114919843752
IQCA	5.07707892304432
PCDHGC3	3.53787374676224
ATRNL1	3.16261905543163
CAV2	5.49775135562114
SAC	3.05811083180006
DUS1L	8.27908187011812
NEK9	4.72754856067353
WARS2	6.95858545917338
DDO	3.2694010938769
MARCO	3.61388116924862
DCHS1	3.82941847741317
TOMM40	5.54946037249818
RP6-213H19.1	7.57956062948067
TUBGCP5	4.0442586949056
IGSF6	4.16375776403738
TPPP	3.25612891112143
SEPT11	5.37726945328628
ADNP	8.59665839718169
UST	4.430176491605
C13orf34	4.56675087605881
GSTM5	3.52291312152714
BTD	3.88382133132503
PDCD1LG2	2.87220611608545
SNRPB2	8.77054866564902
APOA4	3.31464657895574
APBA3	4.75103566063084
CUTL1	6.66478394893399
PMS1	7.35642093902291
EIF3E	10.6308641096330
IL9	3.41852577343761
HOXA11	5.18678330326632
NARG1	7.50230531925562
RPL31	9.4301869580908
RAB28	4.29997277701568
LY9	3.13960490265532
TFCP2	6.20702653758708
ATP2B3	3.11783869571675
KDELR2	8.60372560164603
TLE4	3.42819389359036
FLJ43806	3.72312314037308
TLK2	5.91326370458814
PKP3	5.00014445819413
CIR	4.39096280856027
RPN2	11.2217987625129
SH3GL2	3.22903235509097
CTSO	5.87620553507504
SFMBT1	6.59239475860002
WDR57	6.90263410393921
SDF2L1	5.98619177039114
IGFBP3	8.55347696165292
FER1L3	6.78595387112494
DEK	9.74062466205878
C20orf43	7.87842423309235
ARHGAP24	3.43374422450370
ALB	3.04812379843048
SORBS3	4.71087809491473
C4BPA	4.81754923232783
UPF2	6.81482094306454
AGBL2	3.14681320509056
C1QA	7.02976778461574
DOPEY1	5.20249109698066
TERF1	6.62124848400028
KIF22	4.37205095148419
DNTT	3.14464221857845
C10orf6	4.784388629629
C11orf41	3.18679388005213
NINJ1	6.39709984295927
SEC61A2	4.43531405467942
HNRPF	6.99113852185055
COL11A1	3.06494253983931
HIST1H1D	5.08782505193974
UCP3	3.52446411923414
MYL6B	9.47028687235294
UBAP2	7.66163785502833
TREM1	5.68161139120702
CKMT2	4.9457136027463
HLA-C	10.5331502835926
SLC13A3	3.57071886946488
PLA2G12A	5.64596917524096
SPRED2	4.53006800860352
SCN10A	3.38386286206184
TIMP4	3.98249526374271
PITPNC1	7.28724173624343
SLIT2	6.23612108071945
RSF1	5.70593585559479
POU3F3	2.96640027479349
LIN7C	6.19632926867564
NKX2-2	3.25028019949118
DPPA4	2.74275216253038
ZNF804A	3.17829343701229
CCIN	3.67815705550973
SLC25A31	2.81660519043970
KCNMB4	6.36923416472663
FUT2	4.19813250561141
RABL5	5.45989570952404
FZD4	6.29427704060775
GALNS	5.63695821794332
PNMA3	3.45108078437235
STX6	5.56736648453433
HIST1H1C	6.76968452073084
CIDEB	4.29036216477173
CASP4	6.0384357770698
PDK3	3.7893085645036
WIT1	5.7124819751302
TPR	7.1854468314775
MTX2	7.85819219808432
HIST1H2BH	4.5654541396246
BRD3	7.56912108804628
HIST1H2BO	3.50757291295507
SERPINA3	8.54066431224564
UBXD6	5.99432011365514
HOXB7	7.46323061843597
C7orf23	8.2302224864215
KIAA0143	7.94233614690741
KCNJ16	3.10630558090378
STAB2	3.77458902251538
TNPO2	5.43755093457464
CENTG1	3.39240875086525
IRF9	8.84050096030695
MCPH1	3.16497595778156
FABP2	3.10100072608859
C9orf3	6.47332078222189
FBXL4	5.93270910981158
LBH	9.2430445104861
MYO1D	6.0186136474477
PTDSS2	4.71182889768013
BMP2K	5.39016633160414
NFU1	7.5877939943847
UGT8	5.31199576260968
SLC25A23	5.15150575429279
MAPK4	3.33100643449919
HINT1	9.74939051625734
GLP2R	3.01876762786170
WNT7B	3.53227458646633
SETD4	4.80638127005227
CHCHD2	11.3286234353918
DYNLT3	7.85631049194978
FKBP11	4.83945793353797
NDP	7.24950527009835
RHOBTB1	5.98546109612039
FLII	6.15768708718405
SLC4A4	3.52366472324688
RPL38	9.34767151113265
HTF9C	4.13882674538093
RPS16	11.8726962011921
AP2A2	5.75518404621108
CHPF	5.22701478141784
CSNK2A1	7.42673656594158
MAP7D1	7.91619510300889
FKBP6	3.43679184413623
ZNF214	3.34957901270704
DDX56	6.77262537651509
TWIST1	3.52038248888697
EPO	3.27299107180864
MRPS18B	7.7680483984337
ZNF682	3.37928938370566
AOX1	4.36129552639672
RPL14	10.0761935329269
CYR61	5.80842082063992
JRKL	5.44920104918587
DTNA	3.31898998040231
MAFF	6.68720682559924
LOC51136	3.62177220619001
TMOD3	4.42188980057118
LY96	4.11240307520711
EEA1	4.11376266971238
KLK3	3.28891872326724
IL1R1	5.71239275999322
HRSP12	6.28301994261115
KTN1	8.13989775461202
LOH11CR2A	4.87162140349274
ARL5A	8.73637756885272
MAB21L1	3.20032332660033
C20orf59	3.98393420478085
ADAM2	2.85794579162857
PHKB	5.14586095387213
CCT6A	8.83955750328166
TBC1D8B	4.14276101053011
FAM13A1	5.93706853614166
EHHADH	5.32963075499405
LAPTM4B	10.2373479825551
TMEM147	9.43808749348676
ITGB5	7.09187341622339
YIPF3	7.41782972851333
FKBP2	8.03795005770233
XPO7	5.70911810840103
GPR75	3.45562158537159
NR1D1	5.44592984879351
TRIM5	5.27338485395805
TMEM110	5.43626382739569
APOC1	7.95215264172
RNASE4	6.03823631693888
PARD6B	2.87033715505795
ARID1A	6.60346369416812
NEK2	5.32307015787561
RRAGB	4.90450875753361
PCDHGA3	3.41048007750166
HIST2H2BE	4.20918396916508
RCN2	8.86409534676741
STARD7	9.91766107528875
SHMT2	7.79593926806963
MLYCD	5.26087259887608
KIAA1751	3.21149355167426
NDUFA5	8.28350030169506
THAP9	2.97858993463018
FLVCR2	4.04093966053093
RP11-217H1.1	7.25991749600341
AP1S1	5.87514966470956
NCLN	5.10156714633741
SDHA	7.25581191794949
SMAD6	4.01307471753593
SAV1	5.32375779264778
SAT1	8.90759706492165
ADAMTS7	3.36530842378157
RPP38	6.91085889530508
RCBTB2	5.27839656746236
VEGFB	4.95935817274393
COLQ	3.6082254887771
RBMS1	7.83272354949327
NRXN2	3.84355450764180
WBSCR16	6.73367894526916
DRG2	5.01510278450708
KLRB1	3.72741030926559
DNASE2B	3.03700243432504
SAFB	4.88937018027256
MAPK8IP1	4.52257003795105
RFX2	3.73495764148908
MLLT4	3.70410701498824
ANKZF1	5.17066303860612
DUSP8	3.50904005820347
C19orf50	5.5217953458441
MEF2C	4.07255412741583
SENP5	5.21772818919488
NFKBIL2	3.51501628686606
LBR	6.55674283685005
CBFA2T3	3.27793734313794
AFF3	3.25168364478568
IL2RG	4.05983837620341
CCDC51	7.16770111956819
COG7	5.05867419497759
MYB	7.07628341770893
KLF3	6.27368563281721
PLXNA3	4.53221334149022
KCTD14	5.01850125004403
FZR1	3.69190854653005
XRCC2	5.06875286148002
SLC44A4	5.30139376273127
ESPL1	6.5508684137247
MMS19	6.78951105890473
GMPR2	7.3755920570106
ST8SIA5	3.26545380576498
TBC1D19	4.98809825572309
CHPT1	7.32821047480996
ERBB4	5.56134598694681
TSPAN32	3.47117346102433
MAP4	6.81641847597121
ACTR3	9.32419648162216
UGCG	7.32936893050066
GPHN	4.81739816467173
ZAP70	3.03219861682653
SLC6A2	3.98923752537060
LPP	6.36070766242091
PTPRCAP	4.08060757852583
IL12RB1	3.6051407091073
HIVEP1	6.25185350906722
ATRX	5.78259285856357
EIF4EBP2	7.57530033571336
DFFB	3.72762126458819
DMRT1	6.58802821418357
CHST8	4.0767043824125
HSPB6	3.34564360529132
C14orf109	8.74464293615411
IER2	8.72779283130163
NMB	6.4479453536365
COX5A	10.4395543301752
EIF6	8.0887892090209
AIFM1	8.53234070433751
WWC2	4.51552588285226
GSTA1	4.39607779134162
POLR2L	8.85654900948168
MRPL4	8.51268525402135
SEMG1	2.83593493465294
MPPED2	5.61443071384072
FLJ21062	3.84773065284396
TRAF3IP2	7.24043703055222
EPB41L4A	3.38637747718677
LILRA4	3.73186694058082
LAMA2	3.5685669951949
TAF4B	3.82875622421593
RLBP1	3.33455658898170
SLTM	7.63084111907967
CD300C	3.83409582659754
FLJ10404	4.57565880295721
RTDR1	4.44329263768361
MALT1	5.89475865787462
ARVCF	4.12572293092605
RENBP	4.0796664165902
ATXN7L1	3.25286274903041
NID1	3.88373539599233
TUBGCP3	4.51809086190541
ZNF783	5.32766584357291
ITIH5	3.35906841317230
ZNF85	6.10804677440663
MMP13	3.87191190990985
KIAA0329	5.8871181443117
C8A	3.47909206139589
MGC87042	3.39069115581882
HOXC13	3.44016797714765
CLGN	6.30042699675443
SLC25A37	3.87436539301424
SMARCC2	7.30342918151401
TFDP2	6.98046848267652
POLI	5.35235842256648
HCP5	5.57421850815314
UCN	3.50734776384852
ZNF764	4.04556187786535
USF2	5.96255671501691
C20orf24	10.9526439478880
FHL3	4.57967168243154
SPATA5L1	6.2427723032294
JMJD3	5.63038400859888
MMRN2	5.20057866839238
DSP	10.3104564926949
NDST1	3.89326847509086
ZNF248	6.14973440726626
PELP1	6.19229597542023
MBL2	3.05277681421615
ZNF230	4.24025213033076
RNF41	6.60517100957744
THOC5	4.9926688744419
MSN	8.23769575060673
SLC9A5	3.55177372949622
SERINC3	8.44546010611535
ZNF434	4.27629340439082
MUSK	2.92674307897755
SMARCD1	5.16700966540455
C11orf75	6.08107833581115
ZFP106	7.16679810458483
GTF2E1	6.92254330066696
RY1	6.88666335235229
ATAD2B	4.33363513678132
DDOST	10.3038460913966
ARHGAP17	6.48233185135
GPNMB	9.77686741914326
TTF2	6.08147758670346
SFPQ	7.70953022605404
GFRA4	3.39208219685428
TIGD6	3.52742546068071
SLC39A14	7.51073302540185
AKR1B10	5.7062855346416
NGRN	9.5108562637507
RGS16	3.90280244515132
URB1	4.66634516155685
GPR137B	4.73264101301637
MECP2	5.14003448175681
PSMA1	9.77013102829948
TOP3B	3.6593061983433
NFATC4	4.28000737665500
RAB7L1	5.36197990532178
CSN3	3.57985659827317
NOS1	3.77342296787519
CA14	4.0339886951577
BMPR1A	6.30452233831037
YBX2	5.06882763392009
PRL	3.14481256439468
SNRP70	6.90350402326941
C6orf130	7.75731817983413
KIAA1166	5.14785703766697
FUBP3	6.51504420800118
STAG2	8.1523758348833
ACACA	7.2140423284186
ABCG1	5.68590474978615
ATOH1	3.05678802108895
ODF1	3.4826358974748
TMEM127	6.80323108122467
CD55	7.75104996689565
PLN	3.09894480362894
RPS23	12.6563634307047
LYPLA1	8.62264137772661
PRDM9	3.52215537972562
SSX2	4.09251698527386
PLUNC	3.31720860958759
SYNGR3	5.68824091655676
EML1	5.93208153654151
LNPEP	3.4135053955124
SMAD3	4.90025075118441
NUP93	6.83414830586647
HISPPD1	4.97238728566205
HNRPUL2	4.39557714912482
YARS2	6.21646686668996
TBC1D12	4.42265831012025
ZCCHC4	3.80333121178039
FBXO22	4.12456294005817
C16orf24	4.85886867433728
ZNF669	5.1682139445677
PTGDR	2.85726328129141
DDX27	8.12519098999853
KIAA0409	5.69158954759428
ASB8	5.92718577386322
MEPE	3.68016257998028
PLP2	9.49171183433013
COQ7	4.63509789304240
CHMP5	7.98354738031952
CACNB3	5.99554238152263
C10orf84	3.63687272436968
SPO11	3.55794847837776
NEDD4	3.71041896017061
THAP11	6.47253454998539
ZNF43	6.6788820598471
KRT13	3.29755093202863
NEK4	6.66236501248692
MRPL19	8.1074782635006
RBBP9	5.10485945633128
PRKAR2A	5.76575693083808
IHPK1	6.52991209594321
ATP6V0B	9.06885304910823
CACNA1E	3.06914209487379
CEACAM8	2.85518662081216
PEX14	6.44877785923385
BXDC5	8.02775669999701
ZBTB38	8.2772395756882
PAFAH1B1	7.52300552227719
PCTK2	4.80253322664088
LRRC16	5.78098102682496
OSTF1	6.99080935790061
KIAA0323	7.69177013776405
FYCO1	6.64667439115404
TXNDC13	7.78558347226023
PLTP	8.15066644441228
SLC25A1	5.84256902582313
EZH2	6.72012837790158
PLEKHB1	5.92682857110297
GRB7	6.43789300441619
ZFP37	4.0311681047621
MRPL33	9.02499319068554
C9orf27	3.1555623689914
PELO	5.54107108504937
ARMC1	7.2830101896228
ZNF154	3.69412638518998
C3orf64	3.33128354552869
FLJ10357	7.20183959756986
PON1	3.10579535890183
SYT5	3.5116735226152
TMEM66	9.560422286108
ATP4A	3.14392919253344
HBEGF	4.08973316732445
PI4KA	5.34145977929947
LEPRE1	7.38667046499278
POU2AF1	3.98577281121188
MRPL12	7.67281840703875
GNPDA1	7.11460116291248
RASAL1	4.98109304762926
ZC3H3	5.40184172965411
DDAH1	9.22804036686426
MGAT1	5.86058964028469
TIPARP	7.2404042743662
UGT2B15	2.96523533269021
DNASE1L3	3.16777216053434
CHEK1	5.23351113962558
ZNF8	4.32400923421516
TXNDC1	6.7043875842265
CKB	9.20902894298645
RTN3	9.2142918442103
IPO8	4.19340579309023
FZD2	5.95334595513195
PART1	3.94330445842445
PSMB6	9.25263150917838
MAP3K14	3.96878393162451
PCDHB8	3.33879254636627
PHC3	3.82978030843699
PPP1R8	5.95095060050295
NOVA2	3.37440248251893
TNFRSF11B	3.41203818795585
GOLPH3	8.46643237306577
LOC51233	3.90306899122148
GGTLA4	3.44086485987208
PDE6D	7.03082656949449
TTLL1	3.99028387253485
ZNF117	4.30469291696875
NKRF	7.81752952026234
CLK2	7.70190130631862
TNFSF15	3.71663925885585
DUSP2	7.18470709033057
HSD17B11	7.0098318628489
SECISBP2	4.68252841614263
PPAP2C	5.85110392205644
GABRR2	3.52495616614625
LOC51145	3.00693929466810
PIK3C3	7.35827975228729
DHDDS	6.20562995420617
CTSW	3.45931216392361
NEFM	3.21232746384543
TNNC2	3.81533540710814
ANKRD28	5.29154774801885
MRPL28	5.84957032011335
STMN3	3.05467204470748
SYN1	4.18233221334328
RAB14	5.77895671048827
PIGV	5.99209391790466
CDK2AP2	7.82558654271913
ZIM2	3.50520279143687
APBB1	4.34539211622550
SND1	7.9627766230697
C1orf123	6.7639347647952
B4GALT1	3.42633501790293
CHD3	5.49190751825761
RNASE2	3.80524083724626
BCAP31	9.44511110951377
SLC25A44	6.07201939184582
CXXC1	6.80941458947659
PIB5PA	4.15041869349391
CD40	4.62956228972049
FAT2	4.15679968700245
DYNC1LI2	5.15217449837055
GDI1	7.11299398041336
ZNF81	2.68311145015605
VSNL1	3.90235284750293
PIH1D1	6.52986278163259
KRTAP5-9	3.65983522915422
FLJ10081	3.81113701821892
CS	10.0136877982216
ZNF318	5.66819855359092
IGFBP7	9.8546229301377
ZNF609	4.79768715065469
SIRT4	3.36523258775054
SCN4A	3.69359882995316
ARHGAP4	4.45294827356095
EHMT2	6.23383906651593
UFD1L	7.9430013214607
EXOSC10	7.26162064657105
ECE2	3.40247383750276
ERMP1	7.15412740624012
OVGP1	11.5069243496526
GTPBP3	6.87267478634514
FAM82C	6.91689092874062
PACS2	6.31314709645397
C19orf36	3.57721743416551
UNC84A	8.32439112172567
ARL4C	6.81734975721843
SCD5	3.95259933907502
ATG4B	6.04126610828116
LASS6	7.68171432427195
LSG1	6.9399758561585
MAL	7.91236593448591
GPR22	3.02870855931900
WDR5B	6.18061502822102
GALR1	2.91422151373238
AQP4	3.28887226827748
C17orf60	3.30970171292979
HDAC7A	5.52901309581675
GRIN2C	3.6119009161108
ARMC8	5.45317328020404
SLC47A1	3.29713135890414
DMPK	3.68510486263221
CCRN4L	3.39227837399891
CBR4	4.55094025885401
KIFC1	6.03296013379533
LHX5	3.08260354211233
SMC1A	6.54061276295288
LPXN	5.61826372114882
TRPC7	2.69138401358935
SERPINA1	7.54681664437665
SMYD5	4.85039565530811
RPS13	12.4643272474180
CRHR2	3.45473931381041
TUSC2	6.16210685041107
PRKAA1	4.58797501175362
FADS2	4.7694213120515
ENAH	7.64065491908507
PRO1768	3.2298251028888
KIR3DL2	3.09768544480952
APBA2BP	6.50696307803456
ATP2C1	6.29186457260762
ALDH1A2	4.63159950295389
RNF103	8.0259899476969
AHCY	10.5444224442833
CROT	6.00466196044641
PABPC3	8.49217666259826
ALG12	3.84737970079772
EGR1	5.91546137551932
THSD1	3.44034999245695
CCL17	3.38569983831447
BZRPL1	3.26746923513976
KHK	3.77032191425709
ESRRG	4.51837293671806
SLC12A2	4.58137817563622
CNGA1	3.15226689071229
RDH5	5.06802444733471
CD58	6.3815178677997
PTGFR	3.10194874938832
CCDC48	3.22447986086204
CCDC76	4.88786159241647
CDR2	5.48149163696323
ZIC4	3.53953370676421
SELE	2.74824793418095
OR1G1	3.42254962963278
EXOSC9	5.67021158328853
PSMC6	8.10300200122327
ABCB1	2.90328840868864
GPR12	3.25365794850148
KIAA0196	6.63231754593778
PCDHA2	2.90349694389931
SSR3	6.38654890924556
MSI1	3.6545659978827
TRAT1	2.65106954303877
CC2D1A	5.04780022992832
PLAGL1	6.63601773120729
LLGL1	3.80455675508555
KLF6	7.79639386584301
MTF1	5.25526418088404
RNF2	4.90868177176419
tcag7.1314	6.80929613494834
NR5A1	2.86974707265625
THBD	4.01571007067114
ABCD2	2.70711759226450
ITGB7	3.77363253292402
DNAJC7	5.64382702122227
CCDC81	3.3826599077645
TM2D3	8.45135425719262
HUWE1	5.32559395602548
CDH17	3.44178680280068
CD180	3.56231568515027
FAAH	3.74958795083116
IL17A	2.92195767346567
POLA1	5.6564608704972
TMPO	5.10716853668666
LYRM5	6.16669698563249
GNAT3	2.86088464909758
TM7SF2	6.30596751050233
FLOT2	5.43966465373019
MAP4K1	4.71161110447737
HDGFRP3	6.2941129404557
RRAS2	6.8196348467348
OXCT1	7.85896795648044
LTBP2	7.2059502637797
ARPC5	9.83146333745877
SV2B	3.359151948417
ZDHHC4	8.0732899031044
CYP2A6	4.15986779609625
PDE9A	6.0292509933071
ABCA8	3.65882697440761
NDUFS2	9.52288714771188
UBR5	7.116912954794
FLJ22662	8.90161425385098
GP6	3.40747679895153
CRYBA2	3.13861975953124
LEF1	4.52456383325963
ZNF20	6.28981093185033
CTPS	10.1966608037293
EPS8L1	4.67064803782034
EYA1	2.96258010169559
SERPINB2	3.39425582221531
MAPK14	4.9881279080697
GTF2F2	3.83314662566367
ZNHIT4	4.67729166685347
