Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A01_464132
Composite Element REF	Signal
KLHL2	7.21786941824468
AHDC1	5.08275555186891
APOB48R	3.89867574109238
GLTP	5.10205499048486
MPL	3.25836374452486
DMP1	3.13941551630208
C9orf78	6.42949677330608
ADAM12	4.57957190778692
CRTAM	3.18545953537420
CSPG4	3.59698442239243
HSD17B2	2.95349640425855
UBE2G1	8.01518600582336
ADCY7	7.73857122468906
PAK1	3.76404657195216
FRAS1	3.63190929299384
PELI2	6.72750701393438
ATP13A1	6.46075883909871
OR2B6	3.28641999706488
SIDT1	3.40699060391862
C1RL	5.69427594102528
ATP9B	4.43012045632251
TPX2	6.55889828067493
DAZAP1	6.5908342911523
HMGCS2	3.05108511068548
PRKRA	8.1006685942732
TLN1	5.50355803045439
B9D1	3.71198229928925
NKX2-5	3.75704354642334
MITF	5.70844361397557
LILRB2	4.30553715839577
CSTF1	5.44106236913969
GYS1	5.31545198675175
BTN2A1	5.44006428406507
NSMCE4A	6.16266192303228
DNAI1	3.57235201118032
IGF2BP3	3.18734301089582
HOXD11	3.44462871609651
FNBP1L	7.80928730199237
DHX35	4.64279925136738
SLC33A1	5.85907823035528
HRG	3.37957072691272
ZNF131	6.85823175962036
USP47	7.22341211456445
TRIM33	6.77519601564218
FBXO42	4.85020963830311
HTN1	3.08665992424950
C13orf23	4.31443291698833
PAPOLA	8.17774191448743
C1orf27	6.57766807838422
AATK	3.94652170693865
MSH3	4.9735281644527
RNF14	5.96156918651438
NDUFAB1	10.3246067473539
SLC4A8	3.08118108519836
BAK1	4.52926861419939
COX6C	11.4301935953351
MTNR1B	3.20157640286507
SPECC1L	6.29827698942449
PGCP	6.12832604367147
SPN	4.33720688086230
GPR143	6.15387391108198
ZNF576	5.1179642171661
TMEM39A	5.5325801778808
PCSK1	3.13400807613527
ATP5D	6.09277536466601
MAGEB3	2.97556471227244
SLC13A1	3.04822925443598
RPS5	10.4421298952882
ARF6	7.11976975641325
KIAA1009	3.80676996419584
ANP32E	7.21282526492344
YEATS4	4.81819187377137
MTMR1	5.75426191023311
PCOLCE	8.01388199401691
MNS1	4.87225356307606
HMGN1	9.3846372695229
CXADR	8.24413631121378
PCYT2	4.56607762002163
TSC22D1	9.90144779948781
UTF1	2.80866797696937
BZRAP1	4.27157957511559
LAX1	3.10953912652841
PUF60	8.8082044627265
ELOVL5	10.2186888653819
SPPL2B	4.1250353436362
SHC1	6.54196992865269
B4GALNT1	3.42095222428587
ZNF673	5.17899652007642
IRX5	6.48498449369579
LIMS2	4.19128261167232
ITM2B	9.93082169117734
GINS1	7.45683728997154
BAHCC1	3.77249973454976
PAPSS2	7.05797470637913
ENTPD3	4.57768755318362
CLCC1	5.29942310842482
SMO	4.17059275106414
ACSL3	7.24322789079665
PIK3R5	3.4717335032217
GLT8D2	6.43319815039814
CDC14A	3.49409248244801
UTRN	3.68741519823092
CNN1	6.44091186420857
KRT1	3.38586740226875
HISPPD2A	3.74569442730176
SDAD1	6.03466061959252
SIGLEC9	3.38677846210233
C22orf26	3.33528512090166
RPL35	11.0472848658922
IMPDH2	9.37224096897505
FLJ22655	3.42621727071065
ENOX2	4.23202253805371
INTS6	5.87872160392164
FPRL1	3.29030534927158
CLTA	9.18610169257767
SEC14L5	3.36936664073095
SMC3	7.10828579490927
C6orf123	3.11523991476411
OGDH	4.68287567223611
GPR37L1	3.9374107301261
FLJ20160	4.37687151146069
ASB13	5.56037971842695
GSS	5.99312549515777
NT5M	3.76125558854629
SIX5	2.98107518675339
KPNA3	7.01724951573762
TAF5	4.60984525497201
KCNA1	3.53325854969253
HSPA1L	4.13055768046492
RHOC	6.93083693745409
TH1L	7.8291783356435
SSTR2	3.43601137855447
PPP3CA	7.70742622514957
CHRNA5	3.82116369418855
DLX2	3.38670598259577
SLC1A7	3.81253780650588
C6orf108	5.70680099062339
ALDH3A2	6.45250418763781
DDB2	4.96788744433695
FLJ11286	6.94328013110448
SPATA1	2.81325286162458
CLEC1B	3.45896199830469
MKNK1	6.6780587053838
DYSF	5.55944652927274
FOXJ1	3.78252237295725
LEPREL2	4.08853933418806
SLC27A3	6.40570137462683
C1orf174	6.62311814375207
MTRR	5.86383558223226
PLEKHO1	5.13981065453742
HTR7	3.21723429641421
RING1	7.3071147669262
NPC2	10.1949792290468
BHMT	3.60880076193234
YTHDF1	7.75535786809488
AVPR1B	4.2589619041321
MSMB	2.76875152249512
LMAN1L	3.14543155151855
CEP170	6.77272805653441
PF4	4.24388536896002
MSH6	5.33326114909144
IL1F5	3.52917506444592
ZNF556	3.70892189566832
PLEKHC1	8.0535998005237
BCL2L10	4.06513456092753
AIRE	3.34135620902443
IPO4	5.70135310661803
FIGF	3.45398708154084
QDPR	7.8868464954365
SLCO2A1	6.39588213019565
FOXA2	4.23210512388955
MAPK12	4.00908760256948
BOP1	5.44121703840382
PRDM16	3.08977922586699
POLR1E	5.84798559387401
INSRR	3.19897087821827
PDE6C	2.65810664104294
C1orf216	6.02736525031734
SIPA1	4.58425547880921
EP400	5.11569665059375
ULK4	3.19057298399253
PTK2	6.9567060935522
BTN3A1	5.03130829765719
NDUFA8	9.32390522790857
LAMP3	5.34414390322907
FABP5	8.98875817972248
GLTSCR2	11.3312191598983
SORT1	4.42348180875347
LLGL2	5.68718065673982
YWHAQ	10.5237804023497
LRIT1	3.16146314752185
KIAA1704	4.33683204780867
ENOSF1	5.56763723193442
MEIS2	7.69192377068368
KIR2DL4	3.37970093534093
PCDH7	4.97222424182672
NFKB2	3.51703292039898
RPLP1	12.4238577424825
FZD9	3.3833660051649
HESX1	3.15088332711205
GNAT1	3.06693203909728
NKX6-1	3.3707052305426
CTA-216E10.6	4.66460808604065
IFT140	3.87893914438285
ORAI3	5.41500929384839
DENND1A	6.85779054438896
ABHD2	4.96678732395876
ALCAM	7.67323563151858
QPRT	6.10509037084665
TRAM1	8.18066009575175
TRIM29	3.78867024752324
ATP1B4	2.62356037117026
NUP37	7.59186699296303
CDS1	4.40370719233601
RHEB	7.05164010587523
C4orf27	6.90920935044956
RAB3A	4.41318668217586
SAA3P	2.87495002632426
SLC22A6	3.09197491559483
GPD1	4.66970721067572
KIAA0265	5.01280404761639
CDH15	3.36661223331271
NPM1	10.2873613843806
ERAF	3.52625158898302
ADAM19	4.16839958819866
PRPS2	7.63062363475465
GCK	3.30428405141698
DNMT3B	5.13050080826979
SNF1LK2	3.67637571840007
ADRA2A	5.01098337674439
TSPYL4	7.70294890488642
MGC24039	3.12700735695094
TASP1	5.23280661997788
WDR19	5.3814875031187
C10orf38	7.90630142327615
CCT8	6.4855109488029
PDE4C	4.68447918726247
N-PAC	4.09431500409818
POGZ	7.24859038141216
FYB	4.55116950541677
GUCA1B	3.15804781335936
ZZEF1	4.45886965751788
PPFIA3	3.61542141003309
ZNF334	4.8913991755292
C12orf44	6.71710572977828
RANBP6	7.49428296004747
LDHB	10.7857424970502
CRYBA4	3.26297269140594
BAMBI	4.48490240590335
RAB5B	5.64768195055799
FOXB1	3.74636239499755
MRPS12	4.2780901032161
TAF10	8.53562411342973
CRIPT	5.10174505868122
DEPDC5	3.67751255210722
RYR1	4.02040759425194
LTBP1	7.03194547349556
MAPRE1	7.9275973202559
TRIP12	8.04775447531218
FGF8	3.03774818482905
NDUFA2	7.42977870886844
C3orf52	4.13517240222422
SENP7	3.22247845923421
MOBKL2B	4.69803090371297
KIAA0355	6.51651051149452
CPEB1	3.7462869385523
ACOT7	4.63653291198541
FGF6	3.69618733793927
PPEF2	3.21149652230236
ABI2	5.81735346591141
PCDHGA1	3.71332169148852
KIAA0317	6.08554750466481
IKZF3	2.81589873174406
H3F3B	8.36609458715298
SLC38A4	2.89454617280438
ATF1	7.00337482080855
FGFR3	3.64621468838929
DYNC1H1	7.97063903912843
DIP	4.59610772830924
C10orf110	4.64683806447048
TMEM33	7.04944593186254
ARIH1	5.78327674004726
CYP2B7P1	3.07024266018343
POLDIP3	4.48690300955679
C1orf129	2.76886225046371
POU6F1	3.67191202745518
BBS1	7.07156989054196
RGPD5	6.39635940792754
C7orf24	9.44992027546968
GPR171	3.69395587049807
CDC6	3.57292650403272
PLD1	3.54567447500846
KDELC1	5.34675109724901
SULT1C2	3.61575848688589
CHI3L1	8.64975010080703
PIP5K3	7.06459772550204
CSDA	7.18942644657613
ITFG2	3.71532316130559
VTCN1	7.1900136237462
WDR62	3.82356287242285
NDUFC1	8.38545865948231
NBR1	6.69376779195703
HPS4	4.45951154145176
KIF2A	6.48008040949324
RARB	4.158815058498
CEL	3.64858480666655
IMMT	7.87262462927522
CNOT6	6.02825041627696
PICALM	5.68404443562545
MARK3	6.30170550258121
DHX15	9.03552538128086
ZNF702	3.75460792046086
HIST1H1A	3.36141213335094
HLF	3.35157686709407
ADAMTS2	4.12100255953295
ARPC3	9.03233887779339
BRD8	5.60440470972111
NPHS1	3.34160623099502
WDR12	8.58487753878993
HOXD13	3.14087438259614
KIAA0494	6.95925300398811
GABRQ	3.18973861211309
TCF4	7.48744446740772
APOBEC3B	5.63734746486239
NR2C2	4.06023464041458
NKTR	6.64132271217664
MYH2	2.96160309821666
TLE2	5.25990011680817
FXN	6.03406747480046
AURKA	5.91381927847824
KIAA0892	5.01590977775671
GPRC5C	4.75490594877727
TBC1D9B	5.9543898056318
PAEP	7.30652178402987
PNPLA6	4.60301413017829
SPG11	6.89219231378162
KCNJ13	2.88835679494103
NOC3L	7.64422971525106
AP3B1	4.40712277077177
C11orf68	6.16820797541483
NAG	5.98411427584227
AKR7A3	3.78000072340863
AHCYL1	6.7774624180036
FLJ11184	5.00715014518698
MLN	3.02112265063027
RPP14	5.82779768892169
TIAM1	4.60559808805174
ANXA2P2	6.66663089552954
PBX1	5.51816808071444
PXMP2	6.52818795348435
KRT17	6.05579213823588
LACTB2	6.81115270109416
ZNF711	2.9082497646608
GGA1	6.41157175898631
VAMP4	4.84485007373767
C20orf19	5.87458443549203
BCAP29	4.56198452547073
DDX24	8.05178695135614
PHACTR1	7.13900199621876
SLC35E2	4.19904369202651
LOXL1	7.92195458724408
IQSEC2	3.95066570592014
RGSL1	3.26712214031947
SETD8	4.0958904977819
HEXIM1	5.43179674385127
PRRX1	3.51423343269823
SULT1A2	5.08109768316955
ASTE1	5.67670778194458
KLHL9	7.76562927302439
GAA	6.12977902790966
MYOD1	3.98667231652145
ZNF747	4.79632870571965
ARHGEF16	3.54175020265290
SCN1A	3.19985667974204
GDF9	3.68080225315424
IL1RL2	3.55054459666669
HNRPH1	8.10919572085843
MED18	3.97396768026065
TRAF2	4.12868270209605
ECE1	4.32039291796545
TEX13B	3.45826291414761
SNN	4.82459967950679
HCK	4.47391949346475
C6orf62	7.42500916709234
GABBR1	4.22565419047273
YIPF6	8.15845591097806
BMP6	4.0627169798432
PROX1	3.21124979079601
LANCL2	5.49121272014562
SCN3A	2.90008063741805
IL8RA	4.01635808240917
LSM3	8.94343682047738
CDSN	3.36459516722132
EFHA1	7.99803909765635
SSRP1	7.01686013387996
ASXL2	7.12234554584778
RPE65	2.57370103646818
SNAI1	3.79250138105495
SPCS3	5.39667088632807
EFNA2	2.93395749670205
CLDN9	3.3618254699127
DEF8	5.13635753918901
CHAF1A	4.54643244971494
C1orf165	4.01837746694062
ZFPM2	6.07454590414677
C9orf7	5.66430513065184
GC	2.84283226396428
FTH1	10.6817328728871
IER3	8.64097368960684
YWHAH	7.23068073461674
ADRB1	3.16829092912086
FOXL1	3.54383448018329
MGC31957	3.76852670949281
MUC5B	3.33303042950354
ZNF193	5.0049739253086
CSRP1	8.39872281946312
MOSPD1	6.76922193154537
UMPS	5.38471578074283
RAD1	7.28215492129145
RCP9	5.30128629873774
COG4	5.54741198516855
NFRKB	4.57069767924715
FANCA	3.35373939281768
CDC2L5	4.37780388660194
GDF2	3.31759078325852
PCBP3	3.73938147435631
TIMM17A	6.71125462556567
BFSP2	3.4659299133058
OR2H1	3.38497183462745
HNRNPA0	7.57299714345741
IKBKG	5.11820286798105
TM4SF20	3.08349507166321
PCBP1	8.66417555222644
LRRC2	3.15180719190572
NSD1	5.12478693699864
AMMECR1	5.6691304143238
MAGEC1	3.32137571846597
SEC13	9.20639303280957
WDR91	4.27753714000621
HAGH	5.5230070781977
EGF	3.13292264597982
NHLH2	2.99441300232614
NCAPD3	5.92468539787353
BRCC3	5.96785939540103
CNDP2	8.6256484293014
FYN	6.4068240486591
YPEL5	9.02964867111612
KCND3	3.41904218441456
LRRC42	5.6722713452083
GTF3C5	4.1612683042878
AKR1C4	2.95251971513609
RBM26	6.98305013072627
DUSP14	5.90173190193252
AP4M1	4.62695278179764
RIMBP2	3.60786069188197
ABCC2	3.55701196130070
COL5A2	9.9919212392461
DNAJC16	5.07209873956306
TTC12	4.22026185109488
SNX13	4.75930844673974
ELA2B	3.48982946752146
CSPP1	5.39883226614448
NAIP	4.99901377243773
MYOZ2	3.0073144229336
XRCC4	3.90509737653204
CYB561	6.11740832147881
CHST10	5.23228726458875
BAI1	3.74094071995428
THY1	7.28379262203525
KIT	4.03546967080062
TBC1D8	5.01083231853935
PDE6H	2.91998768488872
EPHA7	2.80913723162049
SOLH	4.44082152837241
FLJ20309	4.25233381630088
MAP7	4.6098324077358
SPAG9	5.48017719740586
ZNF294	6.88148536912657
CENTB2	4.94556350064127
FLJ21963	4.86358295439762
ANTXR1	4.04614581927535
CREB3	6.71165941246112
ETV7	3.94109185716541
DGAT1	5.73104137170284
TAC3	3.79695315137891
CORO1C	7.20004248825065
RAD54B	4.38670032614717
HRASLS3	7.7642606422751
MED25	5.11785866576876
BARD1	6.55573498632672
ZNF177	4.47879109316374
MIP	3.3485660804947
ZNF442	4.04182338930972
F2	3.27536906393192
FDX1	7.66684984409353
GRIA1	2.87585450761055
IL13RA1	6.80573855931912
EIF2B2	7.15639081192076
NHP2L1	7.9601267598258
WNT5A	4.65707045633413
ZNF593	6.03249156847455
TRA@	3.36571864362073
WIPI2	6.38978440198179
TAS2R7	3.08389073359264
RANBP1	5.45349948379552
CSNK2B	9.55197926524076
DKFZP434O047	3.52436140897373
SLC7A4	3.14213947368949
WBP11	6.07929970972287
TEX2	6.15110947005978
C17orf80	3.40834542084287
TMEM176A	6.87171107104812
GALNT2	5.48285853676689
CTNNB1	8.92974159226066
BHLHB2	7.15539467760145
TMEM185B	6.19694560188906
DND1	3.64264988082613
ARD1B	3.41226798580152
STK3	5.82699102244616
REPS2	6.15909356353143
LOC541469	3.69661823401908
H2AFY2	5.5270114797246
CCNK	3.61698759440468
FSHR	3.09385370376084
GAS8	4.64551397520908
UPK2	3.05716495729256
C1orf66	5.0496925339299
LCE2B	2.96749796377572
CD200	5.93220348591656
IMPACT	5.25808132586180
KRT83	3.08858882739787
COL19A1	3.35398122280236
BMP15	4.00418925657198
POL3S	3.83527778732528
ITGA6	5.57272867211473
GAD2	3.32836964642064
C1GALT1	5.69542764980188
BAG3	7.76209771990893
ZNF468	5.62951393219818
RIC8A	7.46658036364945
CA5A	3.07451732255341
CCND1	5.98334775293742
DKK4	3.38243893405865
SGK2	4.20207897332827
PIK3C2G	3.28288367749514
USP11	7.22577229151432
IMPA2	6.23657089071729
PRKDC	6.61090239324986
DSCR2	7.7952247946535
CCL4	6.55510830675986
MSR1	3.61591156538434
NOL11	7.87339163521711
ZCCHC10	6.990725064622
PDCD6IP	9.00806318980144
TRPM2	3.85075445728175
PSMD2	9.09396295971338
USP18	4.50795380797624
ATXN2	6.743577735704
SLC17A4	3.28647682477035
RS1	3.2009204503227
RRAS	6.84260566147615
LAMC3	3.40380677195165
NET1	7.33610034584551
NPY1R	4.7431908488414
TOX	4.49638630875451
MVD	3.22935660696726
C11orf61	5.39394683230088
IK	6.30382881543877
GCNT2	3.15815971263731
GABRG3	3.12501641892136
BCS1L	5.99800017618706
BCAS2	8.31787834739212
ACE2	3.18892623768735
KCTD17	3.55108382100064
TPPP3	4.96214734262124
CALB2	5.99067028000464
ICT1	6.23721667247991
CD79B	3.55648675959689
CEBPZ	7.80594928667224
FMOD	6.8540031677702
IRS2	8.04539123238591
C21orf66	5.23333017748776
LUZP2	3.49970698682797
CLN6	3.56688950665328
ANAPC1	6.72152917580007
PTPN14	3.80850664770008
APTX	5.95347020556834
SNRPG	10.0099210253076
BMS1	5.54888750744187
NFATC3	3.98124254755748
ADCK2	6.16050790255294
ZKSCAN1	5.77427844160177
FASTKD2	5.33785379358646
ARS2	5.67777941896812
LRIG1	6.46179978246571
KCNMB3	3.94211336925659
ERC2	3.34266569660471
POFUT2	4.63496920842977
PRKACB	6.83813548403762
PRDM13	3.39010977039917
KLK12	3.32056286998868
ZNF354A	5.6328245109438
PCDH11X	3.05777693819306
TMC6	4.6230147405621
CAND2	5.99629745396125
RIMS1	3.81260850545242
SF3B2	7.60531391067923
RCN1	8.26766753755067
CPB1	4.05252609549606
BCAR3	5.62268114217115
BCL6	7.29916175376642
MDH2	10.1258518663232
DRP2	4.17658634774064
TPD52L1	8.66591715905217
TXNL4A	6.91451323981938
OR3A1	3.12373968918539
RAB25	7.14004103684235
C22orf9	5.28557112239669
PCTK3	4.02907284528158
POR	5.95798887551871
ARPP-19	6.26969985118501
SREBF2	4.22351935192823
ZWINT	7.99006049843494
PAK1IP1	7.25523968488977
OR10H1	3.64461447522723
ENPP2	6.9160705168784
UXT	9.03539113550594
ZXDC	5.19091834959732
TGFB1	4.50563082976021
SLC6A16	4.25888414734516
SLC31A2	5.75421082744494
LRRC8E	3.94653446801567
ZNF780B	2.96751388274372
APEX1	9.39852034078227
PPIAL4	2.75750344390844
ZIC3	3.5306697044301
CEP68	6.51402280937455
PAX2	3.61047913525052
MRPL11	6.62503456229107
LPAL2	3.16008637844121
VPS53	3.47521650924807
MPDU1	4.86572855192029
PSEN2	4.19410756481029
GAST	3.48437031952630
DHRS7B	5.71036178141123
C10orf28	3.24418045394753
UBE2L3	6.74877901375201
ADRA1D	3.27227552785311
FZD10	5.67168196961387
ATP6V1E1	8.60417041847928
SAR1A	6.97203636793661
ASB1	3.99635745647274
MCTP2	5.04191026230823
TMEM5	7.8729677101294
LCMT2	6.72977423547415
KRT31	3.41499059024821
ZNF223	5.0302507084568
BIRC2	8.82894580237816
IGL@	3.96720998482144
NLGN3	3.79204634949067
MEP1A	2.99914929502583
LOH3CR2A	5.10913385450921
TMEM53	4.66592604770847
SLC9A3R2	3.14359948170109
TIMP1	10.5864902733028
PTPN9	5.2398614324836
ABCA12	3.08181124057582
TPST2	7.50204558720272
AQP6	3.53243226545037
KCNIP1	3.44770124578677
YES1	7.88970726032242
ABT1	4.55426024689141
RIPK5	4.09989819035998
SMG1	4.99660192366684
IL13	3.27341487774942
MDFI	3.79217635896657
PIP5K1C	5.574985189523
POU2F2	3.73013477354193
TSPAN14	6.1208252665544
OR10C1	3.10693603823578
GPT	4.02262568987124
PDK4	4.41305209892046
CLIC1	9.93181047096747
LILRA5	3.00482446484716
TREML2	3.71778988630311
ELL3	4.00073572613331
NNMT	10.2164576893950
NUFIP1	5.28154168345325
ZNF74	3.4493223516653
RHBDL1	3.41382236021305
HYAL2	6.15099795194038
IGFBP5	5.9327466798483
FAM29A	5.86599486426681
NRTN	3.03618518546533
KIAA0556	5.00140303993771
JMJD2A	5.82804135440749
ERGIC3	8.73758807144991
POLD4	5.58641536628672
EPHB1	3.45043916513926
LRRC36	3.88902847098166
TARBP1	6.22592126446822
ANAPC10	5.6493479580762
C1orf9	6.83736557243229
COLEC12	7.82164690456948
TNFRSF25	3.48856575410232
MEGF6	4.5972738828545
LPHN3	3.78542862073989
BMP10	3.15491110461723
C21orf55	3.65443586951360
SLC2A1	7.3328440521273
CER1	3.62076226387934
LSAMP	3.84631016607028
RPH3A	3.54780403673454
CREM	5.0086919084924
SGK	9.27937933814239
ATP2A3	3.55202782934183
PTGER4	4.83865564661716
CCR7	3.87232881737972
METAP1	6.43862423360513
KCNQ1	3.79368823656033
RECQL5	3.53878677761439
SSFA2	6.85045231418417
NR2F2	7.75014123744824
MTERFD1	8.52856773733506
BCL2A1	4.60025934738665
ZBTB24	5.38637800348674
NLRX1	5.53171127252402
FHOD3	4.15582992455758
PRDM1	3.88656512078416
PSG7	3.43038504116277
ARHGEF5	6.57857689106566
CCDC47	6.99778238602424
FGD2	3.23258224274415
SLC26A6	3.73005400508507
BIN1	4.79479669412872
SRRM1	7.49007879579035
P2RY14	4.04894096404279
PCSK1N	4.08607482006013
PPP1CA	7.29232233499579
ZNF33B	4.87505411554273
MOCS1	4.66712822154571
NAP1L1	8.4804376910836
ECT2	6.72755915490057
CACNA2D2	3.86929119556901
PTDSS1	9.20362879604335
DOCK6	4.17638425284519
SLC38A6	4.64080901868201
C10orf119	5.94077723477762
CCR4	3.28354014777987
COX6A1	10.1684412131703
B3GALT2	2.75623318004573
CD14	8.71035642078635
ABCC9	3.41606855371084
SNAP29	6.99862003937337
TRIP6	7.12011128761256
HMGCR	5.52638915111527
CDH3	5.80846707361449
KLHDC8A	3.30013299938023
IFT74	5.61043632949697
C9orf116	5.07871438072521
EI24	8.32653427164957
CENTD1	6.81162604765674
RWDD2B	6.11846239158557
INSL6	2.90902966562503
HERC1	6.76603456275613
NPAS2	3.90056410978920
NR3C2	4.89022716163653
DOCK1	5.02596832677995
FAM63A	4.51267247614188
FAM111A	7.30343433788672
INPP5F	6.47995180098497
MYBL1	4.80936738548225
HOXB1	3.52755241172402
CRADD	4.77513340835939
EMCN	4.59172743250595
DUSP12	6.38184484171503
CGREF1	4.02129873269883
BLNK	5.15590896206248
VASH2	3.52398769236739
PDZK1IP1	6.95118286984776
SKP1A	10.4578730520253
IL19	4.08926425616469
DOC2A	3.30758661549068
COPB2	9.42163289772862
CTR9	6.56256712004357
VIL1	2.99288190720008
CDC27	5.28574212237152
PTTG1IP	10.2355002264668
LECT1	3.95302795316974
COPS6	7.4486533605601
COL9A1	3.17674094339789
MCCC1	7.21333683850115
GPC4	5.0195109845257
VAC14	4.2600819416614
PSMD9	5.57631410839291
PPY	2.82401963341829
SRCAP	4.0813472245786
PPP1R13L	5.86387092580915
BPGM	4.94007652343403
TTC19	6.64985270161347
GFPT1	6.38407531535271
C1orf114	3.44366331864615
HMOX1	6.13485791374972
SLC27A6	5.24016986395384
MC4R	3.42665838928207
CALML5	2.95022357195549
MRPS10	7.31414342023318
PRR13	7.19939617276475
INS	3.25181480025919
CECR1	8.2531368111928
SERPINB8	3.62856145895724
FLT1	3.56430500299316
FEM1C	5.80769501451426
PPP2R4	6.40537820547893
PDIA2	3.04721945457847
TMED3	7.80704414050498
NUCKS1	6.55519656158313
EXT1	7.32168784951827
RCOR1	6.18383858292722
EBI3	3.56430849224757
SMAD2	6.8826661823004
ODZ3	4.15850537418199
POLS	7.54856689052804
NXN	9.28958694649131
PPIH	7.63942484162138
FOXJ3	5.31193743751798
EIF5B	7.0701605892128
EIF2B4	6.65393283648832
C20orf121	4.40911521958033
CENPE	4.18768069432134
KIAA0415	4.10061389985795
CRABP2	7.71429855941644
TSPAN12	7.52429982713898
CXorf15	3.17294948795986
LOC57228	5.20826457812269
ACTR3B	6.54472028609743
ASL	4.952673627091
GATA3	3.56741488160532
TFAM	6.48117305756768
PCDHA5	3.49645311667798
PARP12	7.28167892424796
PIGH	5.0318728022209
ENDOGL1	3.04008449535862
GTF2H1	6.54345279449086
MPZ	3.65448602113158
BIRC4	3.70813751467690
SSBP3	4.56781789535345
BPESC1	2.85552028124475
FOXC2	3.22745054600698
HS3ST3B1	3.30802649784531
GDNF	3.53425407427476
CTNS	4.64641599118374
KIAA0859	6.07788409256037
TRPC5	2.89312540987629
PMS2L3	4.78036715109442
TEP1	3.05061525591372
KIDINS220	7.22994388950979
CRH	3.06727071503225
CES3	5.13994130267745
ACP5	5.79507117282057
AMFR	5.21101297205039
CA4	3.57993805958619
PLCB4	4.46396919506166
MPHOSPH10	8.11088517706205
PGF	3.78295423066602
G3BP2	6.15095690490667
SR140	6.55966112638876
ISLR	6.36625283581862
HOXA2	3.3267325733661
PYGB	5.81825498100233
BAT1	8.18049362719504
TSC1	6.24370396048609
NARF	7.39733882253947
DKK3	4.02285948320083
UTP18	5.60035838220454
TSKS	3.23678034540236
DDX31	5.03334217005286
TULP1	3.46013163705585
TNRC4	3.57234611242232
ZNF430	5.18963758041917
POSTN	10.6591831401139
AASS	3.51977600658028
APOL5	3.3729042394593
PLA2G1B	3.65015081639837
FLJ11506	4.94777371784726
GTF2A2	9.10696622043941
RCHY1	6.1897232316252
CYP27B1	3.25301703266076
VPREB1	2.91050778255015
MGC4294	3.96628065401362
TACC3	5.32116662996357
PDCL	5.79415713166311
DMXL2	5.75990037072984
LOC4951	3.4069135550438
EID1	7.93936919385078
MS4A4A	7.57578227233662
RBM14	5.71714443862228
MGC29506	3.65844925556506
PPP2R5B	4.39919811522005
TNFSF11	3.26703367423079
ATG2A	6.07514500732029
RPGRIP1L	4.07469647896327
SPOP	6.71696249802422
OSGIN1	3.44167284259579
PTPRF	8.0958269317084
ICMT	6.19345482444731
SEC24B	7.25980617935209
MAML1	7.03082909469458
POLL	4.21519866260682
FXR2	4.12367544418152
TYK2	6.18706824499937
MUC6	3.13525492843120
ADAM28	5.11638616361333
MYL3	3.30666237012959
NRL	3.22401109812636
PIP4K2A	5.18567850877243
TCL1A	3.52921427266064
MED7	5.84053476727423
MYLK	8.10937572408907
RRP1	4.23501837278464
TFAP4	4.02920953414128
CYP4F2	3.47625029116517
UNC5C	3.22907490813403
ARL4D	5.21487269448571
SH3BP5	6.78410931438423
AKAP6	3.37356162970017
CTLA4	3.33386480452404
ACSBG1	3.55489923599408
MTMR4	6.32729153874518
NECAP1	5.2013192930417
SLC25A17	4.94813629123047
POLR2F	6.15502417420578
PLA2G2D	3.24130749023174
WNT2	4.12481816761225
GLMN	6.13846305539779
MCM7	6.96551789333958
TRIM52	5.67961078026677
DCLRE1A	4.27855523391998
PDX1	3.3650197449194
UBQLN3	3.1859542953728
PRPF31	5.39957899529974
TLR7	5.13620778761127
SMAD1	7.07868604444997
CLCN1	3.21959174346402
RIOK2	5.59588869910142
CEACAM21	3.42217784710290
PDLIM4	4.57337028420099
STX18	6.63473717059052
CCPG1	4.88533414767864
SLC2A6	3.73435063727809
SORCS3	2.96017458402991
NOLA3	8.1069630265853
PDGFA	5.47572526853075
TRDMT1	3.39029270048407
CFL1	11.4634386853646
IL4	2.98542834866431
NAT2	3.30053661939472
CPSF6	6.09318009827783
PRG2	3.42175577001308
PIGQ	3.88753635195956
CLSTN3	3.98694402853807
KIAA0146	3.98725958762144
GBP1	9.23665701165572
CEP55	5.99850478219658
ZNF408	5.22232603450581
KRT20	2.73007857825207
EYA3	3.46319893175046
KRT38	3.66778084396874
WDR7	5.7747998255263
BLCAP	8.32703504755021
HLA-DPB1	9.38024873952786
SFI1	3.54507806303045
GNE	4.88501401754207
MGAT4C	2.94815581251321
CTSE	3.87700575699887
SLC35A2	4.61915393136693
TUSC3	7.72412369329977
GABRD	3.11466454252900
IARS	10.0383527139009
ARFIP1	5.36868708974431
SFRS9	8.12662854496595
CEP110	3.97425422604747
MYF6	3.03053159571308
MGST2	7.88163584729271
EVI2B	6.07282166616985
TRPV4	3.09034602955599
SLC25A11	5.45661373135684
EHD4	7.47913610928936
NOX5	4.37601553153121
NCKAP1L	4.46213340493299
EMP3	5.6655296904947
SYNCRIP	8.4504975631602
BPY2C	3.43593688118048
C1orf38	4.74244708953075
ZNF426	4.60991456045723
ELOVL2	3.2543790351478
ATP5J	9.4855914051795
CBX7	5.2326974361983
OSBPL1A	6.72739742867014
MED13	7.19571447402729
ZNF589	4.0244239581301
CHRNB3	3.06721966427264
GOLGA2	6.11110653054358
NIF3L1	7.86657299485082
TRA2A	6.47422989815022
