Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C08_452026
Composite Element REF	Signal
TBL1XR1	4.54106458420633
FAIM	5.57505341931712
SP140	3.14826042364496
G6PD	4.36352054364901
NUDC	6.73156224983431
GABRP	3.03149054488351
SCARA3	6.80532449175003
TACSTD2	5.77611903208296
EIF3J	6.60835511445493
PPP2R2A	6.95391303269932
CPA3	3.99763812176952
PVALB	3.07997998851668
BCAT2	5.73873541351932
MFN1	4.46929961608293
F10	3.1322797515679
FAM134C	5.93766215953684
SNX11	5.18607160965334
COMP	8.22727308258702
GPR177	7.09747938303767
TAL1	3.24038389236398
ACSL1	5.9776159439249
ABCC5	5.02642432434253
HCFC2	3.6596939264729
TCAP	3.50069784846975
ABL1	7.31850971108008
RBBP7	9.17042771468024
PTPRG	4.18793722652181
NCOR1	6.13231788140942
MOCOS	3.68301997161254
C14orf93	4.52174802932306
PRDM10	4.02725741426856
TNRC15	5.46606824414028
SPINK4	3.62151746731837
TXNRD1	6.72788878344816
UBE2H	6.49637509252246
BRDT	2.85118438708394
SLC16A4	4.12092063738534
VIP	3.18369322563566
CALCR	3.16327222563605
CCNE2	3.09370447061055
SLC6A8	3.97606349894116
LILRA1	3.6677303945596
MC2R	3.52518575452125
MBTD1	5.65599696325361
USP33	5.52715541393133
PPP1CB	7.49967122575346
C15orf39	4.90123233777957
ABHD8	3.73091899814851
MAP3K12	5.3903030667026
PAAF1	6.52482037987725
ARF5	5.8328066876727
CCT3	8.64494887009027
SLC3A2	5.15172343975056
PIWIL2	3.41246402173399
RAD50	5.16777598807329
IER5	8.04059892608723
SYNE1	4.94441315198082
MBTPS2	3.96832833008611
MVK	4.56177062324116
TSPYL1	8.9098166513682
NCL	9.24798674667323
PSMD10	7.2824589679532
MOBP	3.22975162626812
GUF1	4.07174581326546
WDR44	4.43421932418616
HRH1	7.23376286892206
HIST1H3C	3.61736085356836
C5orf30	5.84311999687065
RASGRP3	3.677275212022
RNPEP	7.06163471586722
PRKRIP1	5.36829130323405
MED21	5.34011781234111
GRPR	3.90386006158133
SYT11	4.14867936623129
NTSR2	3.41491654740962
Gcom1	5.39893192193123
SPTBN2	3.55824225631784
LRMP	3.7452075615103
HTRA1	9.82615975110138
RNF111	6.99120531462148
SLC26A2	5.68680708457607
WISP1	3.73919654710113
ATP2B4	5.75550314511458
FLJ10769	6.33048296366425
PTH	2.85533368806891
KIAA0895	4.73706007834057
CHST12	5.31599820817021
RAB22A	5.33000978938044
TARDBP	6.82443138137518
RANBP5	6.69845224121157
P2RY10	2.86982528115209
STAU1	7.85665405487464
NME5	6.50193835364832
DDX21	8.09920829609721
CHMP1A	5.43958742812755
BARX1	3.28246957307556
HDAC11	4.46629918100809
NOLA2	6.78251527421595
MTO1	5.87166210235062
DHX29	5.3183488961312
HADHB	8.76781973860625
ADAR	8.72598370782795
SF4	5.81875554690674
PLXNB2	6.75896163123211
P2RX1	3.3147090811994
SLC15A3	5.0767950507105
GAS2	3.19116270759544
EN2	2.95376120634461
NUMB	4.70964675048196
C14orf172	4.59456699143965
TNIP1	7.66055393855593
INHBE	3.34479448465747
TM9SF2	7.70591972424791
PSKH1	4.34929715897685
NSFL1C	6.00318006344291
RHOG	6.76041337143097
HBB	7.78602817886215
MED15	5.08291972390343
HEY1	3.85412733182641
KNG1	3.69426052909353
CASR	3.48327824576569
ITGAX	4.06869776351797
CANT1	5.60882230202033
C6orf66	5.72874853723081
UNC50	7.5128231514816
C21orf33	6.52777144759636
IRF2	5.21258321316442
HEATR6	5.25113101418642
GNG7	4.05047842137402
RUNX2	3.44879058571972
PGR	3.18017262401893
SOX1	3.39693775832249
CROCCL1	6.3217145454239
BRE	6.15980005963431
SRPX	5.8570216535293
MBNL3	3.38526826823921
ODC1	8.83331670941157
SDC3	4.57167615733351
NR2F6	4.57406602406542
ADORA2B	4.50437858423145
ZRSR1	3.07167855604088
ZFYVE16	5.54528809039304
RPUSD2	4.96368484466002
SYNJ2BP	6.0269659297126
POLE	4.42890974154257
E2F2	3.08285379751712
C14orf173	5.68331752342103
THRA	4.46064599284585
MAPK11	3.69002227698556
TBC1D22A	5.9476094734108
PTGES2	5.10629823166416
HIP1R	4.41907987234759
ENO3	3.53266661164584
COL4A6	3.71375704356246
TOMM70A	6.72620485224012
IRGC	3.47564524948135
NAB1	4.85483624183349
DET1	6.26819245017136
TRPM3	3.26992337934613
ZNF532	6.56120833787908
RAP2A	5.57872602035961
PLG	3.57207994924606
FECH	4.54859934344567
CRIP1	7.62602146058877
AZIN1	6.27244910762636
SLC7A7	5.39207564405104
CA8	3.25855252006171
IL10RA	4.29242260475384
CDC42EP4	5.14582660016881
C16orf58	5.55330926038491
ARG2	3.27101698401233
NOL7	7.28146131371028
JARID1A	5.50700616213788
PANK2	6.86346716367014
ASH2L	7.01728877101843
ICAM3	5.01986623482529
TMEM16C	2.87673772319404
MDS1	3.11586981361844
CABYR	3.76934886827325
SLC1A3	6.51569634975742
RNF139	6.74781907887581
ADAM8	4.37890879558392
SFTPC	3.76148701570515
BCL7B	5.06309928452634
MAN2B2	6.62830246433685
PCDHGA11	3.36660863177749
RGS12	3.49430566916027
EIF1AY	3.15433820609505
NUDT13	3.91022247482035
ARL6IP4	7.26480551347484
RPL35A	11.2726931377117
CCDC21	4.45128583095402
RAB40C	3.88523424266967
EMR3	3.2703676225463
PRRG3	3.39882365681369
LRCH1	3.05349821653643
SAA4	3.81824883621553
RAPGEF5	4.36380684963186
ZCCHC2	5.01606268638587
CLIP3	6.87463658802805
MAP4K2	3.93842758208758
C20orf30	7.31329022193709
SULF1	7.74216673141666
C11orf48	6.92677818111931
PRDM5	3.43363854065615
ELOVL1	6.38621484130148
PPP4R2	6.27700369426846
KCNV1	2.71074948045879
ACP1	7.85573868722345
SIGLEC5	3.64484954970797
ZMYM2	5.50249495847383
C19orf61	4.23445610413098
DAGLA	4.21272910207261
GPR32	4.20683760314665
EDG7	3.78740292943264
NEUROD6	4.26777796360488
NEURL	3.96272085501853
SLC2A4RG	5.71023680009308
LPL	4.73316845289315
CA5B	3.88742376951801
MPHOSPH9	4.02283426039984
CLEC2D	3.38594597818981
HMG2L1	5.6722627114063
GRRP1	3.69785183776749
HCN4	3.42274645463258
CD8B	3.60162266235036
HIST1H3D	3.34045036493027
TGM4	3.32031427050462
SLC6A12	3.5543636612439
CD84	3.65357504410007
TBC1D15	6.03566632590146
RASA1	7.09847148820196
PHKG1	4.14843375649885
MAGEA11	2.85240644605777
NONO	8.29864785115129
IMPA1	6.20997699030207
SH3BP1	3.75948431222611
RARRES1	6.0131822555296
NPM3	5.78293234098971
CLEC5A	5.04080959574024
B3GNTL1	4.3195378961051
ITCH	3.77468643603239
MGAT3	4.54617783347913
ARPC5L	7.00253760673627
KLHL26	5.11531072860776
MBP	4.79897067735454
SIM2	3.07178443156859
RPP25	3.99815818049802
SLC2A2	2.76967201209127
EXO1	3.91767901042399
SOSTDC1	8.89222344833079
HRC	3.20311317022253
TRIM48	2.95030296669811
KIRREL	5.07800043010452
PIK3R1	6.28483652317766
HOXC11	3.53514613630023
MAF	5.51643777274937
DOK5	8.48135108140859
HELZ	5.59205445972019
ZMIZ2	5.66634191056036
SLC46A3	4.88410044603298
ADRB3	3.94991093493445
PTRH2	7.4118578653672
DMD	4.20470978708537
STAMBP	7.12435626414724
KRTAP2-4	3.66011583396963
ADCY2	3.36261513813558
MS4A12	3.57741119385345
TCF20	4.8414810408657
KLHL20	4.24270733213302
SRM	6.62237059292842
OTC	3.25773613633134
ABCB11	3.19842615631638
KCNC2	3.57370219200355
CDH19	3.22428436527121
SSH3	5.96994618859451
ZNF135	3.76401882352050
FLJ12529	6.27700241682726
PER1	5.1898195831542
KLC2	4.21020743794907
HDAC1	8.02990474456093
FAM128A	8.68499874802551
FNDC3B	7.18104773977091
MTCP1	5.66769174435525
GPR63	3.33123679446493
FLJ21986	3.68519267940321
LMCD1	6.79345685750484
MICAL1	4.40688631455804
BLZF1	4.01818472450544
IQCA	4.68112579121519
PCDHGC3	3.59264419928187
ATRNL1	3.08840362350685
CAV2	6.59947896933257
SAC	2.98702385753896
DUS1L	6.13440297445825
NEK9	4.26842149503408
WARS2	5.72277824863812
DDO	3.63433403379135
MARCO	4.50469402031301
DCHS1	4.66549683652802
TOMM40	5.43577859327327
RP6-213H19.1	4.78687521602427
TUBGCP5	3.59243445300684
IGSF6	4.38764372557828
TPPP	3.31625818831844
SEPT11	4.86892463859328
ADNP	8.18527183904123
UST	3.86638405239258
C13orf34	4.04048438245358
GSTM5	3.99719137091424
BTD	4.16711275367839
PDCD1LG2	2.90844732203119
SNRPB2	7.74416362140295
APOA4	3.43310019686971
APBA3	4.55102219550044
CUTL1	6.1296097273305
PMS1	7.03455870067935
EIF3E	10.9979323194331
IL9	3.33499868798564
HOXA11	3.32661203221019
NARG1	6.91478100649337
RPL31	9.40793820197682
RAB28	4.10235636495423
LY9	3.33466814925826
TFCP2	5.12108273751656
ATP2B3	3.33150046704464
KDELR2	7.49544933090294
TLE4	4.37790341733346
FLJ43806	4.11690724535165
TLK2	5.81469471836821
PKP3	5.02630510333989
CIR	5.03520367394287
RPN2	9.50482819915045
SH3GL2	3.02581899847535
CTSO	7.01026925269434
SFMBT1	4.16426416524424
WDR57	5.44536058184961
SDF2L1	5.31675853895796
IGFBP3	8.02417502793937
FER1L3	9.15175796294697
DEK	8.89364074854821
C20orf43	6.51896572648033
ARHGAP24	3.07508329600175
ALB	3.04814226210483
SORBS3	5.21825695071686
C4BPA	3.73829464846255
UPF2	5.96323124638956
AGBL2	3.99642771486243
C1QA	6.54873008838525
DOPEY1	5.56347618234719
TERF1	6.17413860853351
KIF22	3.96324236094286
DNTT	2.76840212357433
C10orf6	4.17243468122819
C11orf41	3.28977182133505
NINJ1	6.45799525521448
SEC61A2	3.90131686890087
HNRPF	6.52122576746854
COL11A1	8.51906966167562
HIST1H1D	4.38215498263316
UCP3	3.52824650752908
MYL6B	7.9876711769956
UBAP2	7.25838818753253
TREM1	4.19531422879594
CKMT2	4.59437677535369
HLA-C	9.84901120933468
SLC13A3	3.86552647279221
PLA2G12A	5.15328250685051
SPRED2	4.53295702445359
SCN10A	3.70596790688603
TIMP4	3.39371449007087
PITPNC1	6.32285980235096
SLIT2	5.81751751723905
RSF1	5.08508987725394
POU3F3	2.98514444831585
LIN7C	5.48021554088502
NKX2-2	3.30533967940098
DPPA4	2.92195086561513
ZNF804A	3.20743710157837
CCIN	3.72074849057749
SLC25A31	2.72226106913269
KCNMB4	3.87057477595381
FUT2	4.21878950864143
RABL5	5.34794219681924
FZD4	5.43477480905565
GALNS	5.40335236783122
PNMA3	4.12843036004420
STX6	4.82109506811022
HIST1H1C	4.66119812195643
CIDEB	4.68770543859534
CASP4	7.74141452270215
PDK3	3.96535045993459
WIT1	4.87113593644887
TPR	6.53449465529733
MTX2	6.52227860421706
HIST1H2BH	3.65547929761391
BRD3	6.65805824999211
HIST1H2BO	3.81900298640925
SERPINA3	5.72819975331066
UBXD6	5.22951254469933
HOXB7	5.17731292500484
C7orf23	7.1335376613253
KIAA0143	7.33795924838408
KCNJ16	3.56326052250409
STAB2	3.38253867324733
TNPO2	5.04515622852362
CENTG1	3.43076556003039
IRF9	7.61272645503306
MCPH1	3.46088692077251
FABP2	3.53919147634624
C9orf3	7.275518402
FBXL4	5.37158563516037
LBH	7.27857437480636
MYO1D	5.48003971964226
PTDSS2	4.9408489087823
BMP2K	4.05756493099151
NFU1	7.73343349701334
UGT8	3.7621874628149
SLC25A23	4.76293084669571
MAPK4	3.81928839581842
HINT1	10.2742430603469
GLP2R	3.30966854960793
WNT7B	3.58252987749309
SETD4	4.75153190293701
CHCHD2	10.3121869304651
DYNLT3	7.55169383013023
FKBP11	7.24925685170215
NDP	3.44289896153886
RHOBTB1	4.65412279222786
FLII	6.48541464091951
SLC4A4	3.54154521301405
RPL38	10.0193426596686
HTF9C	4.69309873959698
RPS16	11.8793829149862
AP2A2	5.2436850775888
CHPF	5.71346035557566
CSNK2A1	5.56696055837738
MAP7D1	5.18606405103103
FKBP6	3.43875277283267
ZNF214	4.25171643477189
DDX56	6.00700227921962
TWIST1	5.10957610870725
EPO	3.41288417514336
MRPS18B	7.40982881439533
ZNF682	3.0166547780316
AOX1	4.36879524273075
RPL14	10.0513652904451
CYR61	8.02403481668831
JRKL	5.47085073334103
DTNA	3.50577582272116
MAFF	8.06218155008634
LOC51136	3.67870822955649
TMOD3	3.7312183338945
LY96	4.33707727289215
EEA1	4.29762537321925
KLK3	3.40147004016434
IL1R1	5.70321153077055
HRSP12	5.36611900608135
KTN1	8.72063599034566
LOH11CR2A	6.31643691476166
ARL5A	8.13085645831782
MAB21L1	3.12607235382623
C20orf59	4.38063478678103
ADAM2	2.97115698931585
PHKB	6.00877156881119
CCT6A	8.07392808893517
TBC1D8B	4.14868169335032
FAM13A1	5.89554357294537
EHHADH	4.06177313279081
LAPTM4B	9.65244434863759
TMEM147	8.51872338197177
ITGB5	6.71499892595343
YIPF3	6.1894507285405
FKBP2	7.5076759786293
XPO7	5.38292265751604
GPR75	3.23449235784819
NR1D1	5.46887258923398
TRIM5	5.17400995387836
TMEM110	4.26499258929835
APOC1	6.71291495753128
RNASE4	5.23316821394982
PARD6B	3.04297970800743
ARID1A	6.01423846264561
NEK2	3.63898921826672
RRAGB	3.76791851925016
PCDHGA3	3.49431787821295
HIST2H2BE	4.69603203521692
RCN2	8.76840696990517
STARD7	8.5256380120276
SHMT2	7.15859582120024
MLYCD	5.1419717733638
KIAA1751	3.41634565099911
NDUFA5	8.42726744099988
THAP9	3.23497950188911
FLVCR2	3.80293202793959
RP11-217H1.1	6.22153756175463
AP1S1	5.04919679438599
NCLN	4.24982437505155
SDHA	7.42984931182051
SMAD6	4.66274072991299
SAV1	5.71565989083544
SAT1	8.4982879057231
ADAMTS7	3.82706644544211
RPP38	6.42377556342753
RCBTB2	6.5903005853752
VEGFB	4.90131429068281
COLQ	4.14561564116905
RBMS1	7.45752028250153
NRXN2	3.97146645981121
WBSCR16	5.31197276534915
DRG2	5.02267461861952
KLRB1	3.73300745775277
DNASE2B	2.99139762938413
SAFB	4.73966494911765
MAPK8IP1	4.2269792209801
RFX2	3.91313639919434
MLLT4	4.13879659759167
ANKZF1	5.95391702791395
DUSP8	3.9318403114086
C19orf50	4.86890307351759
MEF2C	4.10854152533217
SENP5	3.29990488318341
NFKBIL2	3.50810812106128
LBR	5.71950246292825
CBFA2T3	3.38423937852526
AFF3	3.38747058291844
IL2RG	4.17430322098122
CCDC51	6.73001377469296
COG7	5.04200598361238
MYB	4.18357692925686
KLF3	4.20357876511051
PLXNA3	4.23479097780224
KCTD14	5.3541507622248
FZR1	3.99842455294583
XRCC2	4.92397455900014
SLC44A4	6.0091925330291
ESPL1	4.42571072021224
MMS19	6.13590839433596
GMPR2	7.02218305478902
ST8SIA5	3.11443531434974
TBC1D19	4.71494653860655
CHPT1	6.20208973757595
ERBB4	4.57516008684412
TSPAN32	4.16276347882357
MAP4	6.31132772296985
ACTR3	9.02915037692722
UGCG	7.72685280666886
GPHN	4.42649844019961
ZAP70	3.22630414114463
SLC6A2	3.73566385512198
LPP	5.96836129220125
PTPRCAP	4.63512867819318
IL12RB1	4.07086369270236
HIVEP1	5.33657874549408
ATRX	5.53266066726111
EIF4EBP2	6.02117874840543
DFFB	3.94439438432324
DMRT1	3.34606446038527
CHST8	4.17255172663464
HSPB6	3.68951326704754
C14orf109	6.29650471101463
IER2	7.85880731891904
NMB	5.78585841248247
COX5A	10.0861937391828
EIF6	7.47916991544388
AIFM1	6.75573845062225
WWC2	5.22347560358173
GSTA1	3.14819819253555
POLR2L	8.02791375619536
MRPL4	6.27634296424316
SEMG1	2.81321987742127
MPPED2	3.92186190674898
FLJ21062	5.01870141999539
TRAF3IP2	7.3628165667933
EPB41L4A	3.75494375850264
LILRA4	3.41798806705337
LAMA2	3.99094643214083
TAF4B	3.51103017968869
RLBP1	3.30234272700377
SLTM	7.3276495357192
CD300C	3.75182934171905
FLJ10404	4.53977707644343
RTDR1	4.41063159120467
MALT1	5.64998598407242
ARVCF	4.55146408013279
RENBP	3.50774734608444
ATXN7L1	3.27565039204675
NID1	4.71525737727855
TUBGCP3	4.94702162472491
ZNF783	4.99311469486039
ITIH5	6.78549098240395
ZNF85	4.9323322741753
MMP13	4.13044424806219
KIAA0329	4.71529592624425
C8A	3.70791968989801
MGC87042	3.47997596990160
HOXC13	3.60160656816725
CLGN	5.04845993336498
SLC25A37	4.29716663125605
SMARCC2	6.26890374119072
TFDP2	4.95603603916928
POLI	5.65210840357817
HCP5	4.45992659359489
UCN	3.37383546497607
ZNF764	3.99116802525630
USF2	5.62843797505358
C20orf24	8.6298043864603
FHL3	4.77037515211167
SPATA5L1	5.58115195536841
JMJD3	4.74503569332575
MMRN2	4.16178772528776
DSP	9.09117014735529
NDST1	4.26234479125712
ZNF248	5.408051877114
PELP1	5.35779520953289
MBL2	3.37181505579470
ZNF230	4.23777203247044
RNF41	5.05464902790568
THOC5	4.48474743403052
MSN	7.88806818752468
SLC9A5	3.27786670208944
SERINC3	7.0806631993057
ZNF434	4.13735720599891
MUSK	3.10132364334353
SMARCD1	4.58642510212797
C11orf75	6.85794645585348
ZFP106	6.15743051590766
GTF2E1	5.80776133351941
RY1	5.83652282730114
ATAD2B	4.12828890962791
DDOST	8.7795157821941
ARHGAP17	6.2977770422556
GPNMB	7.98925026069139
TTF2	3.75895360257849
SFPQ	6.89823519031901
GFRA4	3.46779110062901
TIGD6	3.58372289064527
SLC39A14	6.71156552546181
AKR1B10	3.81297193343965
NGRN	8.78174560348778
RGS16	5.52775522385731
URB1	4.24809724128394
GPR137B	5.57306592975328
MECP2	4.96742672204318
PSMA1	9.63072660511773
TOP3B	3.46354046257257
NFATC4	4.32159619899041
RAB7L1	4.01541607331522
CSN3	3.66606793360015
NOS1	3.71577508351789
CA14	3.90970707593933
BMPR1A	5.65782695322676
YBX2	3.77960484889401
PRL	3.26483958111611
SNRP70	7.10483226867251
C6orf130	6.5650567423401
KIAA1166	4.80253914291687
FUBP3	5.8753783381469
STAG2	7.38922064136504
ACACA	5.78450914689287
ABCG1	4.7343407130715
ATOH1	3.2286575406314
ODF1	3.40045525046395
TMEM127	5.73845196220365
CD55	8.02645590105978
PLN	4.07011045973639
RPS23	12.4827641438717
LYPLA1	7.7661553083829
PRDM9	4.00933436500554
SSX2	4.13773868304107
PLUNC	3.38164578850331
SYNGR3	4.01299580579498
EML1	4.57133301894158
LNPEP	2.97509462465350
SMAD3	4.50724782074447
NUP93	5.63367319528808
HISPPD1	5.56965955651268
HNRPUL2	4.32101808851608
YARS2	5.67522291001948
TBC1D12	4.21606908099921
ZCCHC4	3.52327862046772
FBXO22	3.74904468490187
C16orf24	4.90203545962908
ZNF669	4.63568679428614
PTGDR	3.18965371580623
DDX27	7.04702103876307
KIAA0409	4.72631244903879
ASB8	4.72250769578672
MEPE	3.9173151657914
PLP2	8.35421332531221
COQ7	4.58113839022101
CHMP5	8.12051475365617
CACNB3	5.11789305798814
C10orf84	3.46163169341994
SPO11	3.82887715820874
NEDD4	4.20185694280708
THAP11	6.13423656619987
ZNF43	5.85165821980551
KRT13	2.98668897998961
NEK4	5.4802362533373
MRPL19	5.6170003780818
RBBP9	3.6145883139496
PRKAR2A	5.45430971207798
IHPK1	5.3580674913324
ATP6V0B	7.65016166573795
CACNA1E	3.06071357558256
CEACAM8	3.19938718580052
PEX14	5.80294454723394
BXDC5	7.17807637998867
ZBTB38	7.16876942684796
PAFAH1B1	5.56121941089779
PCTK2	4.47156669168008
LRRC16	5.07673830215513
OSTF1	4.89282376895423
KIAA0323	5.9788035728607
FYCO1	7.02949534223386
TXNDC13	6.48181039233102
PLTP	7.64785352243304
SLC25A1	5.60456080734154
EZH2	3.78127295661313
PLEKHB1	5.25947045377518
GRB7	5.61591448314518
ZFP37	3.91511192845113
MRPL33	8.37452984171952
C9orf27	3.24153167842683
PELO	6.1777806860528
ARMC1	5.53313637835658
ZNF154	3.34178795158641
C3orf64	4.13661616439839
FLJ10357	5.34021753182582
PON1	3.18448993682255
SYT5	3.58146552762826
TMEM66	9.61809240354775
ATP4A	3.3150980000182
HBEGF	4.5175742422231
PI4KA	5.29386871926121
LEPRE1	4.94973500231273
POU2AF1	3.99808421769148
MRPL12	6.45354632946736
GNPDA1	6.70612351421885
RASAL1	5.31620252169716
ZC3H3	4.63232575641829
DDAH1	8.08270131090907
MGAT1	5.68699767508422
TIPARP	7.58655899191518
UGT2B15	3.21185740810343
DNASE1L3	3.23660986472795
CHEK1	3.28328946650455
ZNF8	4.16564462151413
TXNDC1	6.32266729329484
CKB	6.35521315921975
RTN3	7.94422653698732
IPO8	3.8033670836351
FZD2	4.46508980717249
PART1	5.14295759040696
PSMB6	7.34542338555182
MAP3K14	4.360346790809
PCDHB8	3.22364690687389
PHC3	3.57388879882248
PPP1R8	5.58632625165154
NOVA2	3.70497957726764
TNFRSF11B	6.51861546014778
GOLPH3	7.02689165671696
LOC51233	3.56924905915473
GGTLA4	3.30082271619277
PDE6D	5.31127671698337
TTLL1	4.87865098506873
ZNF117	3.83056781665326
NKRF	6.36384467199038
CLK2	7.1492619596594
TNFSF15	3.54439260954972
DUSP2	4.13269206526815
HSD17B11	7.59897025379999
SECISBP2	5.44996207553229
PPAP2C	6.42997901818515
GABRR2	3.60666274669215
LOC51145	2.93870611054693
PIK3C3	6.3474388943914
DHDDS	5.26205970894276
CTSW	3.82117274674666
NEFM	3.61136639270189
TNNC2	3.51444197849865
ANKRD28	4.95540310153319
MRPL28	5.69251121512799
STMN3	3.641429662697
SYN1	3.8174354451113
RAB14	5.2908413510539
PIGV	6.40694157329257
CDK2AP2	6.12692609007816
ZIM2	3.37406466084733
APBB1	4.73798388795284
SND1	7.37543814392348
C1orf123	6.86694505330708
B4GALT1	3.42577998616014
CHD3	5.43822775816775
RNASE2	4.04257333187238
BCAP31	7.7189413730718
SLC25A44	4.96132374447005
CXXC1	6.12238931096957
PIB5PA	3.72310709587932
CD40	5.12064731904448
FAT2	3.62290753288569
DYNC1LI2	5.50668626829071
GDI1	6.7873594838359
ZNF81	2.84156252424471
VSNL1	4.41983445280098
PIH1D1	7.07349307457653
KRTAP5-9	4.00796279514711
FLJ10081	4.05219123846113
CS	8.40524574883485
ZNF318	4.40771536235104
IGFBP7	11.0257659528006
ZNF609	4.28909706837791
SIRT4	3.23170869804811
SCN4A	3.73531833298354
ARHGAP4	3.79105813295329
EHMT2	5.50231454683678
UFD1L	7.64064653524191
EXOSC10	6.47987929180562
ECE2	3.61576735331244
ERMP1	5.1816630529667
OVGP1	5.11718285875799
GTPBP3	6.09825622045471
FAM82C	5.80580860842784
PACS2	5.06745947224895
C19orf36	3.82894909411804
UNC84A	7.82212294938143
ARL4C	6.56062939202596
SCD5	3.68548368800699
ATG4B	5.07234379011469
LASS6	6.97486853616697
LSG1	4.80272707065817
MAL	3.83367766069116
GPR22	3.06611810378863
WDR5B	5.09216417913314
GALR1	3.01101682930368
AQP4	3.14002699019402
C17orf60	3.45320744899794
HDAC7A	5.59604515192866
GRIN2C	3.3919711883489
ARMC8	4.59286965107454
SLC47A1	4.81222245876674
DMPK	3.46048576849579
CCRN4L	3.86833755796973
CBR4	5.96221549114793
KIFC1	4.32734664207296
LHX5	3.24643182899321
SMC1A	5.29679986863952
LPXN	5.13400023975736
TRPC7	2.92232143827571
SERPINA1	6.71371509774488
SMYD5	4.63167831647472
RPS13	12.0586457926019
CRHR2	3.50065408934219
TUSC2	5.09178272234988
PRKAA1	3.38351261486045
FADS2	4.27180836780539
ENAH	7.36412971108556
PRO1768	3.22441067493914
KIR3DL2	3.21535984144522
APBA2BP	5.19389031821201
ATP2C1	5.09101821433159
ALDH1A2	5.73190308079517
RNF103	7.00328954262509
AHCY	8.94911969267474
CROT	5.50411764877451
PABPC3	8.74269142032136
ALG12	4.51786638749659
EGR1	7.14150613132384
THSD1	4.30645976048537
CCL17	3.59863195687768
BZRPL1	3.38242059501819
KHK	3.61581583711168
ESRRG	5.38640326565924
SLC12A2	4.49713820698659
CNGA1	2.90125250415051
RDH5	4.66692675529671
CD58	4.90188230811964
PTGFR	3.24075581858666
CCDC48	3.41963800155034
CCDC76	5.2243011483117
CDR2	5.15751779226784
ZIC4	3.52891404643687
SELE	2.72647460876258
OR1G1	3.30251858374705
EXOSC9	5.41836131678977
PSMC6	8.5517824113928
ABCB1	3.09503751351130
GPR12	3.61780283167248
KIAA0196	5.83964514972419
PCDHA2	3.00076013501225
SSR3	5.21878019832622
MSI1	3.51803549719823
TRAT1	2.99528246447073
CC2D1A	4.26271912718764
PLAGL1	5.46452506066051
LLGL1	4.04051230852813
KLF6	6.73589735849996
MTF1	4.71617609174545
RNF2	4.5421025749783
tcag7.1314	6.94603509551434
NR5A1	3.47007954249001
THBD	4.67863269602377
ABCD2	2.75969225489956
ITGB7	3.54254861656293
DNAJC7	5.80392150570844
CCDC81	3.72063285941596
TM2D3	7.79989906112644
HUWE1	4.87156199801798
CDH17	3.53239683079986
CD180	3.6441904302925
FAAH	3.88666195706434
IL17A	2.83539933251113
POLA1	5.03511924954555
TMPO	3.4275206571489
LYRM5	5.21885039366602
GNAT3	3.00095934415515
TM7SF2	4.8547518909561
FLOT2	4.9324545628109
MAP4K1	3.89888863343695
HDGFRP3	5.25694447748739
RRAS2	6.23938351016129
OXCT1	6.33320818241358
LTBP2	8.91535350462347
ARPC5	9.30403179487954
SV2B	3.25576352031447
ZDHHC4	6.61987964873871
CYP2A6	4.36526022563901
PDE9A	5.07066391710353
ABCA8	4.99261442288812
NDUFS2	8.20667949308882
UBR5	5.85154661480298
FLJ22662	4.65431698463986
GP6	3.92158864164336
CRYBA2	3.43936232171026
LEF1	5.08411902562117
ZNF20	5.0352405975737
CTPS	4.89077553705406
EPS8L1	5.88376382419067
EYA1	3.29319910829575
SERPINB2	3.42554131830956
MAPK14	4.66502975219335
GTF2F2	4.59766443736142
