Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182
Composite Element REF	Signal
C1orf129	2.89625894577728
POU6F1	3.96562824255587
BBS1	6.7482990237715
RGPD5	4.90850147148443
C7orf24	10.1698187504700
GPR171	4.13083321178788
CDC6	4.08379255853546
PLD1	3.46762532503736
KDELC1	3.92464299660668
SULT1C2	3.42755134699564
CHI3L1	11.7024038511679
PIP5K3	6.91871477307451
CSDA	6.62091380589613
ITFG2	3.71100543714787
VTCN1	8.03748562407077
WDR62	4.37483797794042
NDUFC1	8.04383949900564
NBR1	6.7926789057378
HPS4	4.22131791593363
KIF2A	7.04058906064312
RARB	3.93618204696919
CEL	3.73944390127002
IMMT	8.50714569255148
CNOT6	5.37965876760362
PICALM	6.162478766529
MARK3	7.18625738814092
DHX15	9.28076156819994
ZNF702	4.33588615883331
HIST1H1A	3.50882613702792
HLF	3.04759740115239
ADAMTS2	3.62125161460165
ARPC3	9.55131421836111
BRD8	5.04375357632929
NPHS1	3.68946506492607
WDR12	8.03419311019115
HOXD13	3.03359456437939
KIAA0494	7.92966214129833
GABRQ	3.15557240515069
TCF4	6.8433470937197
APOBEC3B	6.99113722403293
NR2C2	4.41710063210693
NKTR	7.06803002542214
MYH2	2.73999707523639
TLE2	3.65988682622156
FXN	5.42493794255402
AURKA	6.55239564345978
KIAA0892	5.31687272660911
GPRC5C	6.67797131325291
TBC1D9B	5.88570800848239
PAEP	4.67488522588252
PNPLA6	5.35605912778229
SPG11	7.111539584451
KCNJ13	2.90418991383672
NOC3L	6.50913878965183
AP3B1	5.97447139561667
C11orf68	6.00956348817367
NAG	5.94164416165897
AKR7A3	4.14802700433928
AHCYL1	7.36601945966126
FLJ11184	5.04719165803326
MLN	3.30248358145689
RPP14	6.85987919338216
TIAM1	6.63260011493082
ANXA2P2	6.49912046624814
PBX1	6.30795884305262
PXMP2	6.38101742914503
KRT17	3.51631813658911
LACTB2	7.27654757586637
ZNF711	2.85654226580006
GGA1	6.88106176162841
VAMP4	4.80814631653003
C20orf19	5.45109160350922
BCAP29	5.38298939255294
DDX24	8.6255408597893
PHACTR1	7.79932283191413
SLC35E2	3.39616875101488
LOXL1	6.2856368723101
IQSEC2	4.35841686001877
RGSL1	3.59692415819727
SETD8	5.03706814288855
HEXIM1	5.05333977763945
PRRX1	3.36743234883137
SULT1A2	5.2508121981455
ASTE1	5.81740060452054
KLHL9	7.26074671424772
GAA	5.22830553142624
MYOD1	3.78149869382775
ZNF747	4.51409940323191
ARHGEF16	4.14796414228706
SCN1A	2.97604968494235
GDF9	3.66692025591702
IL1RL2	4.25415539262752
HNRPH1	8.07244471004962
MED18	4.67101922823004
TRAF2	4.13884158473495
ECE1	4.91405212675931
TEX13B	3.36871133163591
SNN	4.69166781320871
HCK	5.07687283174171
C6orf62	7.73064437110306
GABBR1	5.27140475076788
YIPF6	8.25676067338261
BMP6	3.58772876764243
PROX1	3.23908642226202
LANCL2	5.75496291776956
SCN3A	2.75098170429853
IL8RA	4.08453527757701
LSM3	9.20871973354951
CDSN	3.47657638660351
EFHA1	7.47917003882256
SSRP1	7.9442826670237
ASXL2	7.37525080118886
RPE65	2.55585525894068
SNAI1	3.85979684266602
SPCS3	4.97534691997045
EFNA2	2.96407138867880
CLDN9	3.64797689228333
DEF8	5.96193051708663
CHAF1A	5.668210458545
C1orf165	2.92714823962074
ZFPM2	3.22564610100651
C9orf7	5.53382660557268
GC	2.89193691098703
FTH1	12.7951098275961
IER3	8.4045080545639
YWHAH	7.82432095237265
ADRB1	2.80647518374651
FOXL1	3.51116618399859
MGC31957	3.37063739276193
MUC5B	3.1384460247108
ZNF193	5.02736221279249
CSRP1	8.12195460279828
MOSPD1	7.2009539657322
UMPS	5.7026278997234
RAD1	7.79883010780498
RCP9	5.76295557564554
COG4	6.48888699465201
NFRKB	4.95310905921168
FANCA	3.69930863446228
CDC2L5	4.89377719081149
GDF2	3.38152565689748
PCBP3	3.45184484367355
TIMM17A	6.95923947036185
BFSP2	3.14079857287421
OR2H1	3.34542270873375
HNRNPA0	6.76628433525327
IKBKG	5.88757586064301
TM4SF20	3.05952369590825
PCBP1	8.84988657947524
LRRC2	3.52332899796533
NSD1	4.98141807694169
AMMECR1	7.38106351901187
MAGEC1	3.13879472309692
SEC13	9.08861955762145
WDR91	7.6356896723257
HAGH	6.76788488610932
EGF	3.05664416420596
NHLH2	3.02173333801508
NCAPD3	6.70139678834428
BRCC3	7.33230362643818
CNDP2	10.3377051912911
FYN	5.91138705016488
YPEL5	9.33257912270023
KCND3	3.36522137222449
LRRC42	6.53884620524699
GTF3C5	4.25254532604506
AKR1C4	2.98283581515251
RBM26	6.85493893973899
DUSP14	5.54679592425919
AP4M1	5.8526936092836
RIMBP2	2.95279224894623
ABCC2	3.52344733628342
COL5A2	6.7906040378132
DNAJC16	6.01626897679585
TTC12	4.38934131569571
SNX13	4.79056506326928
ELA2B	3.49677224031104
CSPP1	5.4500288020381
NAIP	4.52803434217006
MYOZ2	3.2762412866064
XRCC4	4.87133563322153
CYB561	6.54153599665733
CHST10	5.7355628410658
BAI1	3.70874480786386
THY1	7.83668846900558
KIT	3.68852309410568
TBC1D8	5.9023573561347
PDE6H	2.93534231821817
EPHA7	2.85256113079797
SOLH	4.85839568651061
FLJ20309	4.43535284613279
MAP7	5.13342117038674
SPAG9	5.401967991157
ZNF294	7.79362444235276
CENTB2	5.50273628143202
FLJ21963	3.50354517147893
ANTXR1	3.08982560614147
CREB3	6.94923798359544
ETV7	4.62923631754261
DGAT1	5.39571559472967
TAC3	3.75970139678166
CORO1C	7.69538750420692
RAD54B	5.01401604200437
HRASLS3	5.44269828705559
MED25	5.37694647328677
BARD1	7.48151245428162
ZNF177	4.91527307491989
MIP	3.49626877781866
ZNF442	3.73431734956562
F2	3.34261334534098
FDX1	7.36916679035351
GRIA1	2.90962010538921
IL13RA1	7.99003989086465
EIF2B2	6.60303768170623
NHP2L1	8.00884182351074
WNT5A	4.03811120066735
ZNF593	7.02567286475253
TRA@	3.35070992336341
WIPI2	6.48340495887352
TAS2R7	3.24213133062993
RANBP1	5.34562736404937
CSNK2B	9.81563014176024
DKFZP434O047	3.55744278324314
SLC7A4	3.07543508045229
WBP11	6.92674000297597
TEX2	6.12672038253515
C17orf80	3.60816704623766
TMEM176A	5.5814285186142
GALNT2	5.95462356297672
CTNNB1	9.06783510769492
BHLHB2	7.91902569345743
TMEM185B	6.09174205349461
DND1	3.87917366974969
ARD1B	3.25930694422584
STK3	5.44286353553793
REPS2	5.44308063264547
LOC541469	3.94826001069151
H2AFY2	4.18912039846226
CCNK	4.03398331984407
FSHR	3.18013118436129
GAS8	5.32995246169011
UPK2	3.12092696358565
C1orf66	5.77450969952996
LCE2B	3.05760012997917
CD200	7.50982102416862
IMPACT	5.59046187145143
KRT83	3.24403611381249
COL19A1	3.24916728326838
BMP15	3.87865547484705
POL3S	3.77108853128611
ITGA6	5.75911264289915
GAD2	3.26655023058139
C1GALT1	5.99031599054006
BAG3	7.26694062892102
ZNF468	6.28298616023974
RIC8A	8.15615345692681
CA5A	3.15590957952594
CCND1	4.18722987833476
DKK4	3.44781763086901
SGK2	4.57150349890726
PIK3C2G	3.05612136342339
USP11	6.98213695831337
IMPA2	7.40769280424008
PRKDC	6.73053481659738
DSCR2	8.20533418627373
CCL4	6.99387086591427
MSR1	3.34613183992761
NOL11	7.969331271737
ZCCHC10	7.6523025390268
PDCD6IP	9.23933149869873
TRPM2	4.13816444237916
PSMD2	8.68503864888903
USP18	5.70321163640288
ATXN2	7.06046571679679
SLC17A4	3.06995629249017
RS1	3.10047547041601
RRAS	7.27800344187009
LAMC3	3.52078063533674
NET1	7.21685729171229
NPY1R	2.90305179322011
TOX	3.28679067643836
MVD	3.53913253635798
C11orf61	5.43917574211084
IK	5.74974096961389
GCNT2	3.67699147109562
GABRG3	3.09400646641758
BCS1L	6.27499216879183
BCAS2	7.88378106725115
ACE2	3.7302892474694
KCTD17	3.82024724247768
TPPP3	4.78245258381525
CALB2	3.78391734742217
ICT1	6.6069685650723
CD79B	3.53015649851547
CEBPZ	7.99364010041322
FMOD	4.92534897839447
IRS2	6.91916957833789
C21orf66	6.63130763342363
LUZP2	3.56783877983901
CLN6	4.27201789640098
ANAPC1	7.22605169508541
PTPN14	4.4722867577719
APTX	6.61803604020348
SNRPG	10.3805569779024
BMS1	6.31524107032369
NFATC3	5.60467854806747
ADCK2	7.17272887899717
ZKSCAN1	7.71532598953249
FASTKD2	5.66927187729141
ARS2	5.86655063999442
LRIG1	8.73016287036605
KCNMB3	4.71416333054907
ERC2	2.94121376385479
POFUT2	4.56540927954517
PRKACB	4.82116038463699
PRDM13	3.79218350964442
KLK12	3.72444807049245
ZNF354A	5.66083124897354
PCDH11X	2.96900306830637
TMC6	5.31602639106666
CAND2	5.65925980771247
RIMS1	3.71916391294061
SF3B2	8.05815113831926
RCN1	8.83680267366208
CPB1	3.34877893358907
BCAR3	6.82036090554265
BCL6	8.67899206275724
MDH2	10.8709005709149
DRP2	3.95052190265531
TPD52L1	7.62134642388194
TXNL4A	7.2599779624811
OR3A1	3.06508442089998
RAB25	7.1457448319553
C22orf9	5.24075057880483
PCTK3	5.06410872726391
POR	8.30891460688707
ARPP-19	6.5833078817315
SREBF2	4.78762741071867
ZWINT	8.3214076503164
PAK1IP1	7.03957222374409
OR10H1	3.99368976302245
ENPP2	5.11804519806293
UXT	9.24923862012922
ZXDC	5.01028308441542
TGFB1	4.23522366972766
SLC6A16	3.94401540414229
SLC31A2	5.37343723848902
LRRC8E	4.41288598365738
ZNF780B	3.04026179064219
APEX1	9.08819299595364
PPIAL4	2.86893499724865
ZIC3	3.56036549004527
CEP68	6.60855048990057
PAX2	3.54713141228733
MRPL11	7.30396130559942
LPAL2	2.92535477409506
VPS53	3.83599765590178
MPDU1	4.6255993830575
PSEN2	4.98517555150739
GAST	3.52110353161255
DHRS7B	3.39847089096227
C10orf28	3.60573145351642
UBE2L3	6.48348516374914
ADRA1D	3.29824999614262
FZD10	7.51275540979594
ATP6V1E1	8.21908932778055
SAR1A	6.90815198391335
ASB1	3.80285060058661
MCTP2	6.96227480952471
TMEM5	8.00643377828461
LCMT2	5.95125385087352
KRT31	3.54314288818530
ZNF223	3.85824229020612
BIRC2	9.11967351800884
IGL@	3.40650359621940
NLGN3	3.8478313733119
MEP1A	3.102881256693
LOH3CR2A	3.64020962546752
TMEM53	5.18729029736169
SLC9A3R2	3.40600980445208
TIMP1	10.1725451650183
PTPN9	6.12460805773194
ABCA12	3.16635220865585
TPST2	5.72795887432684
AQP6	3.44616668252887
KCNIP1	3.33371742835753
YES1	7.5690225518311
ABT1	5.80932125950519
RIPK5	4.30499517458959
SMG1	6.2633518795375
IL13	3.52425558225633
MDFI	3.1465515851007
PIP5K1C	6.05321894799973
POU2F2	3.80136616130918
TSPAN14	7.18686066310917
OR10C1	3.00173048307435
GPT	4.11159338868837
PDK4	3.43736285048888
CLIC1	11.0180801063762
LILRA5	3.12908189132806
TREML2	3.78517515519534
ELL3	4.75854845325975
NNMT	8.97034448883577
NUFIP1	4.86219890697883
ZNF74	3.44919286121596
RHBDL1	4.03569686208777
HYAL2	6.48286099803747
IGFBP5	4.29881968499166
FAM29A	5.93836224932832
NRTN	3.12658475072172
KIAA0556	5.20419887679631
JMJD2A	6.01058615365685
ERGIC3	7.99951630370975
POLD4	5.81148964569427
EPHB1	3.28978138803387
LRRC36	4.27354535303505
TARBP1	7.8006922841845
ANAPC10	5.11642281204347
C1orf9	7.89446846039194
COLEC12	4.64888965499559
TNFRSF25	4.17354493321315
MEGF6	4.74122172793909
LPHN3	3.20212382383046
BMP10	3.17180900635292
C21orf55	3.47941899549676
SLC2A1	7.59190054023437
CER1	4.03509239383077
LSAMP	3.25597913656706
RPH3A	3.43764871337186
CREM	5.02258471711685
SGK	9.58274416904849
ATP2A3	3.51551433320140
PTGER4	4.2171246674507
CCR7	3.69316181881882
METAP1	7.52930138497131
KCNQ1	4.42032996194569
RECQL5	3.93303693621664
SSFA2	8.1083287122878
NR2F2	7.92847834554202
MTERFD1	7.69630982740477
BCL2A1	7.14975394065961
ZBTB24	5.60132670468799
NLRX1	5.62426066868236
FHOD3	3.27051391476139
PRDM1	3.65657106882715
PSG7	3.63503554556281
ARHGEF5	7.92433799692978
CCDC47	6.72227409991363
FGD2	4.32026385674241
SLC26A6	3.81085812862321
BIN1	5.38327924528862
SRRM1	8.35877606877784
P2RY14	3.72551344234364
PCSK1N	3.47627810733613
PPP1CA	8.36862848129058
ZNF33B	5.03226185367472
MOCS1	5.25608398038774
NAP1L1	9.15060152817883
ECT2	7.18494342515536
CACNA2D2	4.23572181344481
PTDSS1	8.42793555420044
DOCK6	3.88685468005955
SLC38A6	4.71053131403548
C10orf119	5.71977911449419
CCR4	3.45639239425326
COX6A1	10.9479543473032
B3GALT2	2.66907114284093
CD14	8.23715830861
ABCC9	3.22451842689372
SNAP29	6.55885216553527
TRIP6	8.43831444888455
HMGCR	7.06910455334735
CDH3	9.72984661991624
KLHDC8A	3.35701713171863
IFT74	4.98968518671457
C9orf116	4.79885630499714
EI24	8.68602116697067
CENTD1	6.904122276835
RWDD2B	7.33233654670655
INSL6	2.88876145427177
HERC1	5.91378468119137
NPAS2	4.39009270973963
NR3C2	4.95719416872326
DOCK1	5.82371621100022
FAM63A	4.73519508189638
FAM111A	8.12397596622304
INPP5F	5.88041934395267
MYBL1	6.015704116458
HOXB1	3.35247009652377
CRADD	5.54353303356
EMCN	3.30352171469779
DUSP12	6.93673569484114
CGREF1	3.86804472897815
BLNK	5.75085467413185
VASH2	3.29224776011065
PDZK1IP1	10.1244064370515
SKP1A	10.7386789338455
IL19	3.97848991174277
DOC2A	3.16987608110332
COPB2	9.1809517108603
CTR9	7.04049575361505
VIL1	3.01255617305935
CDC27	5.65985057784175
PTTG1IP	11.1513403780937
LECT1	3.7840071416002
COPS6	7.87309626225785
COL9A1	3.19985952469412
MCCC1	6.91810419901102
GPC4	5.72436032095794
VAC14	5.17105704383189
PSMD9	6.12094878876377
PPY	2.79773711276078
SRCAP	5.62708563544823
PPP1R13L	4.84260403111347
BPGM	7.52716508063956
TTC19	7.47205652946795
GFPT1	6.96477499616926
C1orf114	3.13205942608265
HMOX1	5.90263575985007
SLC27A6	6.75289061248674
MC4R	3.12299651377241
CALML5	2.87657268250406
MRPS10	7.37600903786827
PRR13	8.22940839248603
INS	3.47501124774937
CECR1	6.40564931409935
SERPINB8	4.9486851931614
FLT1	4.10961643733032
FEM1C	6.64791136708393
PPP2R4	7.11763089567764
PDIA2	3.21660244701956
TMED3	8.03154068828104
NUCKS1	6.12496405925009
EXT1	8.67602151195955
RCOR1	7.2744850809723
EBI3	4.3239685668559
SMAD2	7.76811686813303
ODZ3	3.3447407208824
POLS	8.5588731802121
NXN	9.18073763288865
PPIH	8.79255668610915
FOXJ3	5.56351586583284
EIF5B	6.56943056392147
EIF2B4	6.68702128347862
C20orf121	5.22745818467078
CENPE	6.12007330852765
KIAA0415	4.88672130211979
CRABP2	8.44607478151643
TSPAN12	8.41735950223002
CXorf15	3.70681215978368
LOC57228	6.37070150619818
ACTR3B	6.29659712928832
ASL	6.52243929517581
GATA3	3.30408152536282
TFAM	6.61315006625387
PCDHA5	3.15403080510639
PARP12	8.78590908515027
PIGH	4.99925193953558
ENDOGL1	3.10132059729202
GTF2H1	7.0973485297856
MPZ	3.59482607779629
BIRC4	4.2960691452135
SSBP3	5.05892946100146
BPESC1	2.8023387648663
FOXC2	3.09401629552832
HS3ST3B1	3.25301688834328
GDNF	3.51844593815811
CTNS	4.46935787674973
KIAA0859	6.54710304596823
TRPC5	3.03468983390051
PMS2L3	5.85104557257062
TEP1	3.85691065259548
KIDINS220	7.45809729195561
CRH	3.12842910136972
CES3	6.15682159326441
ACP5	6.51180476215598
AMFR	7.19463423321189
CA4	3.19883602812775
PLCB4	3.03477428342961
MPHOSPH10	8.40206404663113
PGF	3.1742779206599
G3BP2	6.50573742583674
SR140	6.81039198327234
ISLR	3.9480146115275
HOXA2	3.15480188828142
PYGB	6.39562565235477
BAT1	9.49689143645532
TSC1	6.10563009329762
NARF	7.76060179143828
DKK3	3.07645403657266
UTP18	5.42014463188536
TSKS	3.11596376689155
DDX31	5.42269000170761
TULP1	3.67412328819182
TNRC4	3.70069338347858
ZNF430	6.4646199066655
POSTN	7.74759118482872
AASS	3.12189501971633
APOL5	3.64988865401579
PLA2G1B	3.64051624847037
FLJ11506	5.23799647903461
GTF2A2	8.21594233501566
RCHY1	6.62313846618579
CYP27B1	3.34940326555076
VPREB1	3.09255005138607
MGC4294	3.6411586324617
TACC3	6.36974429699454
PDCL	6.20513011132182
DMXL2	6.48579295634056
LOC4951	3.62098917953977
EID1	6.46951624940064
MS4A4A	6.38159509682586
RBM14	5.42761093458365
MGC29506	3.42293581240295
PPP2R5B	4.83540029634956
TNFSF11	3.17360135354551
ATG2A	6.36594245993077
RPGRIP1L	4.08093427925375
SPOP	6.56603173380011
OSGIN1	3.44914474020758
PTPRF	8.22746273847034
ICMT	6.48883870895795
SEC24B	8.11941088746358
MAML1	6.40765896641228
POLL	4.79406429717599
FXR2	4.25817724512074
TYK2	7.14534665091046
MUC6	3.23300198855897
ADAM28	6.19462491597821
MYL3	3.54049795274813
NRL	3.23218960840764
PIP4K2A	4.77540813665446
TCL1A	3.25842082549122
MED7	4.83169817101825
MYLK	6.8827991894993
RRP1	5.87617751973518
TFAP4	4.48486148314845
CYP4F2	3.68288713529782
UNC5C	2.95744642530024
ARL4D	5.15093785249042
SH3BP5	7.90773375209672
AKAP6	3.40814480668926
CTLA4	3.47293447294226
ACSBG1	3.53204564776531
MTMR4	6.77670239370506
NECAP1	5.80739098882555
SLC25A17	5.4910881593419
POLR2F	6.53632370598444
PLA2G2D	3.27784882850477
WNT2	3.87814317582036
GLMN	5.69483522959176
MCM7	8.72312032739032
TRIM52	4.85116245985543
DCLRE1A	4.57655319768174
PDX1	3.21970340045667
UBQLN3	2.99500023797363
PRPF31	5.97595298324698
TLR7	3.13662398658013
SMAD1	7.67294926110469
CLCN1	3.559580495762
RIOK2	6.33201222882251
CEACAM21	3.43522578433786
PDLIM4	4.98526399211405
STX18	7.67003465138141
CCPG1	4.59800239308926
SLC2A6	5.59571470363192
SORCS3	2.85345243560496
NOLA3	8.18868089696345
PDGFA	4.59832629718888
TRDMT1	4.1422046159568
CFL1	11.5715346298690
IL4	2.91496006768247
NAT2	3.27840011247996
CPSF6	6.38543417073047
PRG2	3.69348525595016
PIGQ	4.12445897473205
CLSTN3	3.91261372661863
KIAA0146	4.83672477281498
GBP1	9.67750126132485
CEP55	6.37533857554848
ZNF408	5.1404370960274
KRT20	2.94173960911094
EYA3	3.48358775060314
KRT38	3.32353599305427
WDR7	6.37193679607682
BLCAP	8.0301863728629
HLA-DPB1	8.1294396207607
SFI1	4.15872061953030
GNE	5.03847127841703
MGAT4C	3.07091543334713
CTSE	3.65159722309116
SLC35A2	4.83428836986238
TUSC3	7.5149366123802
GABRD	3.17208379331272
IARS	9.77685748201414
ARFIP1	6.499961667619
SFRS9	8.9364288378726
CEP110	4.7289366762847
MYF6	2.9945868503651
MGST2	8.91386848005093
EVI2B	5.03153799606236
TRPV4	3.06506354240742
SLC25A11	6.75149808990806
EHD4	7.74170644352871
NOX5	4.05326403239588
NCKAP1L	4.47525622193481
EMP3	6.23860168360275
SYNCRIP	7.71244607982076
BPY2C	3.25593232882989
C1orf38	4.9374208779473
ZNF426	5.76937106591776
ELOVL2	3.19263400651676
ATP5J	10.4300094004707
CBX7	5.08064059345792
OSBPL1A	7.52074791018876
MED13	6.96758916564923
ZNF589	4.01742997923554
CHRNB3	3.20252024163906
GOLGA2	6.46704290748066
NIF3L1	8.37241581610717
TRA2A	7.58941444682875
F2R	4.42876102978565
PHF2	6.70403997852054
PID1	3.88012811627766
MTAP	3.9320503490151
RFC1	6.29453563578202
C5orf3	4.77240318012364
ADORA3	4.09268875950129
ACTL7A	3.28804666848632
RAI2	8.34344829780455
MAP2K7	3.51644895431569
HYAL4	3.24003662615363
GZMB	5.20429247512727
FCGR3B	4.61713325433326
BMP1	4.25023523083094
CPNE6	3.43398968674757
SP2	4.04252490637664
DPF1	3.51706380704105
SMPD3	3.07983517134321
TMEM38B	6.53258957052145
CCDC56	8.1873004173013
NFE2L1	6.80433627153119
MRPS31	6.30812623772848
STIP1	6.826322998142
MMP26	3.01435340627507
RASL11B	3.30822360943034
NT5DC2	6.92800992436859
HLA-G	8.32396224682552
LRP2	3.73236826638899
MTDH	8.82791550608053
HSP90AB1	10.0373467005498
PMAIP1	8.16714430671478
LMBR1L	4.88140694996564
SLC25A20	5.93439906358797
RSBN1	7.15037019193052
S100A2	5.07515610854719
C2	6.69817051520227
RHOT2	5.80123312833453
RALGPS2	3.93343033766034
EIF4EBP1	7.78816351362552
C2orf27	4.95104089731853
GCKR	3.713205883127
FER	5.17132861409817
TRPC6	3.43483193614831
RGL2	6.5905139543214
ARPC1B	9.72264183214378
SNRK	7.24079438861733
UTP6	6.70088796758019
DNM2	4.32531451451212
GCS1	5.90745495520098
EHMT1	3.58659037232618
GLDC	6.65728562618587
FBP1	6.24441348776993
VARS	4.82644791863531
PLA2G7	4.59747474292048
RAX	3.22174050895954
TERT	3.64236123021276
CCL1	2.95677467679965
FUCA1	8.4610493494675
ALS2CR8	3.48666160085372
CXorf21	5.2938311215167
KCMF1	9.81027105896153
MFAP2	3.3231336709662
OXCT2	3.73363685070531
WWC3	7.66889991245213
SOCS1	3.66416242009496
IL17RA	5.24964805152927
C14orf115	3.79966274804065
ST5	8.6938711371863
STRA6	4.85629814229817
MPP5	4.74638976748791
SPA17	6.10344886023681
C21orf7	3.58524819294257
FLJ10986	5.3404101583969
LHFP	4.58690070387
CAMK4	3.66913906689134
GALNT14	5.93721611163789
CXorf27	3.05982963142763
CLPX	6.01225607534327
NPLOC4	7.52586820862311
PJA1	7.54154001405083
CPLX2	3.37704275246234
ARSD	3.6352378605178
WHDC1L1	2.87689487833327
RB1	5.25493172035068
PHLDA2	6.45773192952164
C2orf56	4.88674436975834
GUCY2F	3.04891070690224
MPV17	7.2248279481945
PSMD4	6.36728622904537
SLC35D1	3.66846379432362
C20orf103	4.33475597304031
COL16A1	3.99739718983433
ERLIN1	5.43343135238421
JMJD4	4.26859268374971
SLC29A1	4.45220818010079
GLRX	5.32103571054389
HIST1H2BK	11.2543607240073
TP53I11	4.86122542046027
ST3GAL4	4.66545259634136
ALG8	8.12047836723051
PF4V1	2.66137875059798
SHOC2	6.65407765541368
REG1A	6.68051823936358
FBXW7	4.09495088301325
CYB5R3	8.96313659279542
MINA	7.26572806162335
HHLA1	4.04319153251053
MYST4	6.49360542920744
NR0B2	3.82305940305997
TFAP2A	4.11864171761837
UCHL5IP	5.83387643486525
TIMELESS	6.66066893800704
DDX10	7.20260483254383
SLC25A36	8.81415077968693
TMED10	9.10802762552357
ZNF507	3.15039777448922
LOC90379	4.20640301963467
RAB11FIP1	6.87894905731115
ATAD4	6.09056328834627
PHF15	5.64414509169971
ZNF26	6.91081571981394
KRT7	5.30819916294474
RPA3	7.51041287033074
YIF1A	7.41046765551881
PPRC1	5.83655094920986
PCDH17	4.71174268742672
PHF8	4.18424732180879
RDH14	7.81927640741987
DNAJB2	4.68423614064137
HNRPK	9.96138928220035
PTPLB	8.23990468676403
RABEPK	7.20855825762463
SNF8	6.41584425925884
CBARA1	7.99918474391341
RAD51AP1	6.26118948668613
HAT1	8.57948536179162
HTR1D	3.44639464246064
H2AFV	7.89721453329665
OAZ3	3.65553050479204
CXorf48	3.39469190755304
RC3H2	6.20885366300066
SGCD	3.46721248217633
PHTF1	5.60043790008707
CA3	2.92529581986700
PKIA	3.59446038239913
STX10	6.40570708688954
PEO1	4.78468675920508
JMJD2D	2.89020192262959
KRT19	9.1115005830837
ZNF143	6.37605820344626
ENO1	8.27411961703738
TIPRL	7.50583602019588
MAN1B1	5.0922464598843
P4HA1	8.87300301850219
TPTE	3.04010473488415
AKAP8L	5.73897831275173
GPR17	2.95105219514297
LRRC20	4.18154325657617
UBE2Z	7.51621243970707
COL4A1	8.05896314085555
ISOC1	9.16969873096745
RNASE1	9.18648409920386
C20orf20	6.89934493631285
NDUFB11	9.03582789190167
STK19	6.54062304931207
OSBPL2	6.86359250081026
PTTG2	3.01812698167088
GRM7	3.26355160826487
SLC39A8	5.76264785246793
APPBP1	8.9094962319648
STS	4.53793783172353
FFAR2	3.23357535597839
TMEM123	10.3822548734053
GLI2	3.52687158960473
BTNL2	3.28799314238591
ALDH1A3	7.57120627434352
TGIF1	6.59850781528575
SCO2	5.18739451423651
TP53	5.28917631015694
CCDC69	3.73531585360191
ZFAND5	9.19651628242334
ICA1	4.81311847318915
RAPGEF2	4.61737475501818
NAV3	3.52751614113726
EPS8L2	7.01127964385382
ATP6V1G2	3.141807327071
MNT	7.32606528798453
C6orf145	4.92642386360626
PPP6C	8.06285397576934
OR51E2	3.23171162734186
OTUB1	6.3525219566406
ENTPD1	3.99885155882491
TMEM115	5.90723176884377
STK11	4.57077699622382
PRPSAP2	7.38338960611303
SH3BGRL3	7.91275989670857
MX1	9.53518458917575
PSMC5	7.7419283790341
TTTY9A	3.33979197774389
EXOSC4	6.24419991117102
SETD1A	4.6021784815201
YARS	7.45509489664633
SLN	3.95410709856329
RELB	4.94477013783109
NLRP1	3.60573495701922
LAMB2	6.50651667036525
FNTA	8.58278160364268
HNF1B	4.87491279619479
C14orf139	4.05847767871964
UMOD	3.26934587264318
ZNF512B	6.64228123512827
GPR25	3.65848346895920
C6orf49	10.0506162522341
ATP6V0A1	4.71770141711714
SNFT	4.81613103298618
ZNF768	3.94342626773217
GTF2I	8.65972255825748
KCNN2	3.42957543478353
DYNC2LI1	4.64354697310906
DGKE	3.15605128040079
DNAH3	3.89089518525806
RPS6KA1	5.11104713470586
C9orf53	3.33417915670456
PTPRM	7.97349304294764
MRPS15	7.57793689957225
TMEM59L	3.78387279784699
SSPN	8.06382591096609
IGSF9B	3.26989798988819
CNOT8	5.96769073857732
GORASP2	8.61107141396921
ADAM17	5.57866107328011
CHRNA3	3.40301020264085
MYOG	3.38533028640333
UBE2D4	5.00871002903723
CPNE1	4.83562764784318
AK5	3.27878292311815
RPL37A	8.34833982212204
CPS1	2.92626920695307
NDRG4	3.52468398309153
ALG5	7.97817949988865
NCOA2	4.57441209351745
LOC130074	6.91014578531572
PIAS4	3.66605893743006
S100PBP	6.53314552968086
TEGT	10.2752434431584
USP5	4.60230208110148
CFLAR	7.98143724014714
KIAA0692	5.4957013491073
WDR48	6.34304579660617
PCDHGB6	3.02727597816900
NRXN3	3.59018452134865
ACACB	4.10780101110656
CDKN2C	5.61351015605048
KIAA0226	5.6611672355658
TRAK1	5.6142753434961
CUTC	4.62134810087681
AGPAT5	8.13242849932093
WDR68	5.81331412998305
PREPL	6.33300066535499
ABCB6	3.90216328819411
RABGAP1L	5.67025189522054
FCGR1A	4.20972717321009
EIF4H	9.37256686377936
DLC1	3.72246819249318
MAPK8IP3	3.95438448042189
SPRY4	5.09947880350015
RPL11	11.3161433994595
RAP2C	6.52153155142271
ETFB	7.55482372426685
RORC	4.01597883527350
GRAP	3.26005623479899
SEPW1	8.83925713928303
NMU	4.11238716593405
MXD1	2.98068803060181
IFIH1	8.59366819908283
AZI2	6.12847708755688
WDR37	5.80623886359432
SEMA4A	5.62798121526147
RPL8	12.0414206980567
NUAK2	7.89162065300358
AHSG	3.53768597683609
RBM39	8.2756013767005
MANSC1	7.56813519091142
IMP3	8.4052362686283
ARHGDIG	3.37883631641694
ELTD1	4.62125038472335
PRAMEF10	3.25070494681416
