Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C12
Composite Element REF	Signal
PCDH11X	3.08091444189673
TMC6	5.01194209949814
CAND2	4.63676012613781
RIMS1	4.2609172371951
SF3B2	7.96749444574804
RCN1	7.33872890296928
CPB1	4.65238821733341
BCAR3	5.54002146962182
BCL6	5.77552568910821
MDH2	9.84702933262788
DRP2	3.75761463162381
TPD52L1	7.89115373988701
TXNL4A	6.65137999864811
OR3A1	3.05382962239681
RAB25	3.08195309728907
C22orf9	4.61222194015410
PCTK3	4.30665680813073
POR	6.47765649929701
ARPP-19	7.25555392252993
SREBF2	3.94623656112897
ZWINT	8.40761358876906
PAK1IP1	8.1142329024364
OR10H1	3.79159107500689
ENPP2	4.71961515602103
UXT	10.2034147709638
ZXDC	5.46451558818089
TGFB1	3.81599945230881
SLC6A16	3.51684494229586
SLC31A2	4.48092021364006
LRRC8E	3.62116954587781
ZNF780B	3.14949797022215
APEX1	10.6671570310863
PPIAL4	3.1707696857712
ZIC3	3.98886399259528
CEP68	5.66823535040425
PAX2	4.2536400609719
MRPL11	9.04827283179622
LPAL2	3.11058860571578
VPS53	3.37439399150579
MPDU1	6.27443417753795
PSEN2	4.46516281430371
GAST	3.50234441465534
DHRS7B	6.77789789916061
C10orf28	3.51904709901318
UBE2L3	7.08538687339024
ADRA1D	3.40078942447128
FZD10	5.47442487292424
ATP6V1E1	9.24440884198046
SAR1A	7.6934338894901
ASB1	3.92174452711659
MCTP2	4.50272098751304
TMEM5	8.50156558521131
LCMT2	7.61775800110938
KRT31	3.81037236931207
ZNF223	4.06482202040051
BIRC2	9.68953427499038
IGL@	3.69797726047436
NLGN3	3.84946981642795
MEP1A	3.10680683849226
LOH3CR2A	3.43166312053018
TMEM53	4.89465348306398
SLC9A3R2	3.76356322733539
TIMP1	9.98304499727024
PTPN9	5.4010964315382
ABCA12	3.27606532192124
TPST2	5.50660528504469
AQP6	3.44722047464884
KCNIP1	3.9230876037007
YES1	7.44840080190862
ABT1	5.84580385673669
RIPK5	3.77813439431222
SMG1	4.42262713107761
IL13	3.33940531036918
MDFI	3.62042724920723
PIP5K1C	4.4785905362168
POU2F2	3.84777394248356
TSPAN14	6.7028184193034
OR10C1	3.17998560484638
GPT	4.56792857968206
PDK4	3.88894628153751
CLIC1	9.88295885655995
LILRA5	3.19865351093113
TREML2	3.93360259714765
ELL3	5.6927988362289
NNMT	9.64099696040527
NUFIP1	5.88942133684473
ZNF74	4.73239507754571
RHBDL1	3.26161648624277
HYAL2	6.52203238424238
IGFBP5	4.81977593707798
FAM29A	5.43331749440892
NRTN	2.99612579506432
KIAA0556	4.28331066446513
JMJD2A	5.45491573600951
ERGIC3	9.70104793224145
POLD4	6.26697250226047
EPHB1	3.63755509398577
LRRC36	3.85664626696154
TARBP1	7.01533456691372
ANAPC10	6.88394183722041
C1orf9	8.21707066361668
COLEC12	4.71807658957482
TNFRSF25	3.60012241176089
MEGF6	4.41010128832833
LPHN3	3.54241884532253
BMP10	3.25599454678208
C21orf55	3.77329155918643
SLC2A1	9.10926157052671
CER1	4.23735250524476
LSAMP	3.58385657246341
RPH3A	3.4467440858424
CREM	5.5601495979551
SGK	7.16235536862736
ATP2A3	3.50914579848189
PTGER4	4.18190761901521
CCR7	3.95815194261326
METAP1	6.90506734514078
KCNQ1	3.89921538236241
RECQL5	3.83631179918806
SSFA2	7.39164309321786
NR2F2	5.79592440951587
MTERFD1	7.0225918281742
BCL2A1	4.38047586197203
ZBTB24	5.72895421254161
NLRX1	5.15769479595141
FHOD3	3.75503313226969
PRDM1	3.76178159788930
PSG7	3.58960748971566
ARHGEF5	5.69256346576845
CCDC47	7.26058909178059
FGD2	3.60420402028465
SLC26A6	3.76430995293336
BIN1	4.5149819864561
SRRM1	7.78863171849978
P2RY14	3.57604417706535
PCSK1N	4.29554531173287
PPP1CA	8.91817236681336
ZNF33B	5.63665105896097
MOCS1	4.59678190197118
NAP1L1	8.47599361532174
ECT2	7.68856300432641
CACNA2D2	4.53170556213502
PTDSS1	8.15894753994195
DOCK6	3.75448875305998
SLC38A6	5.77499994427993
C10orf119	6.48034511211159
CCR4	3.68681894380079
COX6A1	10.7846553117378
B3GALT2	2.99130817982245
CD14	6.10313506472316
ABCC9	3.33128873999782
SNAP29	8.02327720345082
TRIP6	6.76548622620628
HMGCR	6.76604487810395
CDH3	5.52597630592223
KLHDC8A	3.66223515100544
IFT74	4.10123787048680
C9orf116	6.04880962350194
EI24	8.09326506179083
CENTD1	5.16395457398316
RWDD2B	6.48219113139283
INSL6	3.02982321031719
HERC1	5.46083918824865
NPAS2	4.00518437777902
NR3C2	5.53508774293676
DOCK1	5.46315152517345
FAM63A	5.17777916561888
FAM111A	7.65737547981792
INPP5F	5.971544255585
MYBL1	5.41982416805878
HOXB1	3.30776641936855
CRADD	5.43122429507484
EMCN	3.35625153183649
DUSP12	6.7492812506929
CGREF1	5.30862844411199
BLNK	5.00996884964319
VASH2	3.85311972464084
PDZK1IP1	8.5745987240237
SKP1A	10.4638501154832
IL19	3.83979131138771
DOC2A	3.25070523591203
COPB2	9.20508968076725
CTR9	6.51823208633001
VIL1	2.92990499469087
CDC27	6.05410545971846
PTTG1IP	9.73923384353103
LECT1	3.69236424340335
COPS6	7.8459495871766
COL9A1	6.82789215656928
MCCC1	7.36667852663286
GPC4	6.71404098467579
VAC14	4.08145938222657
PSMD9	5.70295661743002
PPY	2.78164076208437
SRCAP	5.2585207476903
PPP1R13L	3.86215425038179
BPGM	6.27813208458236
TTC19	7.17719900313773
GFPT1	6.93222601793223
C1orf114	4.19477383423401
HMOX1	5.21695199603632
SLC27A6	4.07668693300348
MC4R	3.03891262788197
CALML5	2.83156152766283
MRPS10	8.22069729848063
PRR13	8.60670792335493
INS	3.19393993450447
CECR1	6.76598642349103
SERPINB8	4.15705529077841
FLT1	3.44214445275895
FEM1C	5.74913964330527
PPP2R4	6.12741362266267
PDIA2	3.56674344489701
TMED3	8.20577580229976
NUCKS1	5.98184779422742
EXT1	6.4512727490977
RCOR1	4.87806410689937
EBI3	3.40584547252473
SMAD2	6.50204595151604
ODZ3	3.54318809191897
POLS	6.52680271380314
NXN	8.31059933065765
PPIH	9.31857039130821
FOXJ3	4.88068165080087
EIF5B	6.09883078526763
EIF2B4	6.91165228930094
C20orf121	4.88797832275283
CENPE	4.56485003853173
KIAA0415	4.20933451607373
CRABP2	8.74790541315046
TSPAN12	6.81828063276617
CXorf15	3.2235268641371
LOC57228	4.13706133550016
ACTR3B	5.67929914563011
ASL	6.3719458331554
GATA3	3.34566512465529
TFAM	7.65317724709072
PCDHA5	3.17730547244741
PARP12	8.17168441902107
PIGH	5.25711645777193
ENDOGL1	3.1386321014069
GTF2H1	6.55441202803999
MPZ	3.09725335632896
BIRC4	3.86091883401956
SSBP3	4.62765833627432
BPESC1	2.92783473572255
FOXC2	3.05783476795271
HS3ST3B1	3.33857467847815
GDNF	3.64115686806228
CTNS	4.78783392656461
KIAA0859	6.06826034878912
TRPC5	3.23378246715214
PMS2L3	5.06660083794792
TEP1	3.73788973925877
KIDINS220	5.6811551806669
CRH	3.13460241970737
CES3	4.33581325714527
ACP5	6.2579126247976
AMFR	6.81093390958404
CA4	3.30086096983421
PLCB4	4.45584304075458
MPHOSPH10	8.116780838854
PGF	3.47828995714565
G3BP2	6.03598742686354
SR140	6.75275068581748
ISLR	6.0225395102897
HOXA2	3.52545282464156
PYGB	5.85991491829532
BAT1	8.70140694177644
TSC1	5.2202544694979
NARF	8.22151691145625
DKK3	3.46610073937912
UTP18	6.44174033344852
TSKS	3.20947731285229
DDX31	5.3576122727916
TULP1	3.90896344584912
TNRC4	3.73752040669258
ZNF430	5.51769521580195
POSTN	9.05069578959385
AASS	3.51950992300925
APOL5	3.75000942926272
PLA2G1B	4.19082011264728
FLJ11506	5.41727038402767
GTF2A2	9.15190533519428
RCHY1	6.28138730732905
CYP27B1	3.70925486288847
VPREB1	3.70153089249967
MGC4294	3.52330219400506
TACC3	6.5613280385327
PDCL	5.88355129819794
DMXL2	6.62445178248307
LOC4951	3.3742422062149
EID1	8.74491624570432
MS4A4A	4.49661780693963
RBM14	5.542888280913
MGC29506	3.51744604961572
PPP2R5B	4.16172392254034
TNFSF11	3.58355120895779
ATG2A	5.78587377406976
RPGRIP1L	4.69862084773172
SPOP	7.76155397148354
OSGIN1	3.49005504043527
PTPRF	6.99197502520076
ICMT	6.22271369829057
SEC24B	7.75907727953854
MAML1	5.65518097147633
POLL	4.78242958665359
FXR2	4.59002571783872
TYK2	5.4660218033139
MUC6	3.23042128374445
ADAM28	5.38282558286049
MYL3	3.51395765322272
NRL	3.70454853329424
PIP4K2A	4.4859133086277
TCL1A	3.67726015514903
MED7	6.73558969620857
MYLK	5.86084156168469
RRP1	4.62565177330276
TFAP4	4.35533294754604
CYP4F2	3.68967631051674
UNC5C	3.03216716555343
ARL4D	5.55443486409931
SH3BP5	6.22950565034859
AKAP6	3.58739057119741
CTLA4	3.35018384042172
ACSBG1	3.47597197630174
MTMR4	7.26593389809724
NECAP1	7.48278912720765
SLC25A17	5.19705017382384
POLR2F	7.56005033040382
PLA2G2D	3.39259269979041
WNT2	4.02787276465823
GLMN	6.25607188341266
MCM7	7.15687188384688
TRIM52	4.42736617500674
DCLRE1A	6.84699309597578
PDX1	3.38475740576390
UBQLN3	3.03817300644676
PRPF31	5.9439459434417
TLR7	3.21267849528223
SMAD1	6.87648959301395
CLCN1	3.72766436589340
RIOK2	6.48788111745016
CEACAM21	3.36797936667782
PDLIM4	4.92662501009407
STX18	8.63799468707411
CCPG1	5.48016227892798
SLC2A6	4.58422370342824
SORCS3	3.09650010706144
NOLA3	9.47546293293896
PDGFA	3.55760533074673
TRDMT1	4.11160007428185
CFL1	11.3891027148032
IL4	2.96416650988750
NAT2	3.50384999539987
CPSF6	6.2905602983524
PRG2	3.40333897406490
PIGQ	3.86616829002908
CLSTN3	3.86418038137866
KIAA0146	4.32201656005060
GBP1	9.64794001414528
CEP55	6.01428120571663
ZNF408	4.4264722068574
KRT20	3.03780012162804
EYA3	3.49997054536477
KRT38	3.30183232821066
WDR7	5.00130029062377
BLCAP	8.51532507418886
HLA-DPB1	9.60277179885992
SFI1	3.76554945586295
GNE	3.63241140891508
MGAT4C	3.45294638893501
CTSE	4.62594568074253
SLC35A2	5.01714890858297
TUSC3	7.79790242058412
GABRD	3.13182839342518
IARS	8.83188630020444
ARFIP1	5.60543735498249
SFRS9	8.75839392580635
CEP110	3.43600502227335
MYF6	2.95113723734414
MGST2	9.49500971847912
EVI2B	5.38543022089286
TRPV4	2.87785513822871
SLC25A11	7.46568833170764
EHD4	7.14586857064579
NOX5	4.01681100753317
NCKAP1L	4.17340997292642
EMP3	5.60658854095336
SYNCRIP	8.06150452592714
BPY2C	3.43325597679740
C1orf38	4.76061742432038
ZNF426	4.46856376398498
ELOVL2	3.4335239349636
ATP5J	9.97416502036832
CBX7	4.42874339799389
OSBPL1A	5.49202259247328
MED13	6.86573204393106
ZNF589	3.82844081862526
CHRNB3	3.30277208096294
GOLGA2	5.32844717115521
NIF3L1	8.06065948894093
TRA2A	6.38006849592424
F2R	5.79361779489358
PHF2	4.79304768612932
PID1	3.50620429653009
MTAP	3.58962508973602
RFC1	5.70633591854613
C5orf3	5.87062058355864
ADORA3	3.57939915589849
ACTL7A	3.41796283703531
RAI2	7.84859171013108
MAP2K7	3.59438497680409
HYAL4	3.26216583268401
GZMB	4.31283906550957
FCGR3B	3.88891572630166
BMP1	4.28503951036899
CPNE6	3.32695552739076
SP2	3.98670477539112
DPF1	3.75774676397788
SMPD3	3.03795206791255
TMEM38B	5.33403140333832
CCDC56	9.87516297920395
NFE2L1	6.54072248033659
MRPS31	7.8930539182525
STIP1	6.47880516195843
MMP26	3.06204333708729
RASL11B	3.59795717024645
NT5DC2	3.54076835107952
HLA-G	6.9318553666235
LRP2	4.60230921805916
MTDH	7.85374548136091
HSP90AB1	9.8586225730933
PMAIP1	5.84525065516124
LMBR1L	4.67137682458174
SLC25A20	5.74260477345519
RSBN1	7.50833182153867
S100A2	8.59857630460303
C2	6.70273790328265
RHOT2	5.20219363833773
RALGPS2	3.61507179059986
EIF4EBP1	6.52520356073414
C2orf27	4.15708922390353
GCKR	3.68235845412535
FER	4.57704843510748
TRPC6	3.33049062291394
RGL2	6.37693428894409
ARPC1B	8.33771430927198
SNRK	6.87696904811401
UTP6	7.21218628505086
DNM2	4.06897995438045
GCS1	5.5228931325034
EHMT1	3.32502787975714
GLDC	5.2670228121077
FBP1	4.00496381321987
VARS	4.47239311902291
PLA2G7	4.20021030921103
RAX	3.15837839980527
TERT	3.63572907875154
CCL1	2.95694833555928
FUCA1	8.85580644528244
ALS2CR8	3.39630504910008
CXorf21	4.93496311132615
KCMF1	9.05726694459037
MFAP2	7.98372776056635
OXCT2	3.76487280528892
WWC3	4.77225445957034
SOCS1	3.71006134547534
IL17RA	4.31737203607123
C14orf115	3.87290347672471
ST5	5.77361955546386
STRA6	4.68265860679244
MPP5	4.96256915854219
SPA17	7.5637612740507
C21orf7	4.00073228822986
FLJ10986	4.79118664137644
LHFP	5.2479082512581
CAMK4	4.08614529783515
GALNT14	6.58640013242682
CXorf27	3.19901133078766
CLPX	6.7706742760243
NPLOC4	6.26825028600297
PJA1	7.68705300998844
CPLX2	3.65131243780612
ARSD	3.66079937567369
WHDC1L1	3.46411120487063
RB1	5.69247471304865
PHLDA2	4.75300338085218
C2orf56	4.80510934224521
GUCY2F	3.21991236486047
MPV17	8.15016144614541
PSMD4	6.65720252840459
SLC35D1	3.79685059727925
C20orf103	7.36293077745543
COL16A1	4.85681018416489
ERLIN1	5.60922146848156
JMJD4	5.62991363904002
SLC29A1	4.33409388998795
GLRX	5.81208356637661
HIST1H2BK	10.557105593614
TP53I11	3.96792481276173
ST3GAL4	4.18748875605847
ALG8	7.94069059407082
PF4V1	3.02926211629523
SHOC2	7.82785475780952
REG1A	3.29649532882856
FBXW7	4.31711584577974
CYB5R3	8.04449334472408
MINA	6.89036689608967
HHLA1	3.68140786234403
MYST4	5.27984646163981
NR0B2	4.25704119193591
TFAP2A	4.43837118215582
UCHL5IP	5.75790502206272
TIMELESS	6.00726325926619
DDX10	7.70455644835893
SLC25A36	8.08310563307637
TMED10	9.02132703262437
ZNF507	3.08011860886738
LOC90379	3.96875361538887
RAB11FIP1	3.83888873555598
ATAD4	5.34390285761731
PHF15	4.32163830941541
ZNF26	5.7841410733649
KRT7	5.91914811475311
RPA3	9.24987557571207
YIF1A	8.3921068351281
PPRC1	4.93753600132762
PCDH17	5.11996205570429
PHF8	3.95703187923966
RDH14	7.820238963327
DNAJB2	4.47620170430002
HNRPK	9.50759057496661
PTPLB	7.4827131912939
RABEPK	6.554570701905
SNF8	7.4516002629612
CBARA1	7.29511296032562
RAD51AP1	7.60247460433192
HAT1	8.56385923949917
HTR1D	3.53626488589974
H2AFV	7.4675596562199
OAZ3	4.56190833517567
CXorf48	3.52526319202122
RC3H2	4.63992026541302
SGCD	4.0300324273618
PHTF1	4.58175696916993
CA3	3.35105029122886
PKIA	6.17065830194459
STX10	6.95327258994986
PEO1	5.26647145194121
JMJD2D	3.86999006038705
KRT19	7.981866429252
ZNF143	6.17451109356913
ENO1	8.13433371836245
TIPRL	8.52737952169539
MAN1B1	7.09481802874254
P4HA1	8.9748166463103
TPTE	3.23491169451181
AKAP8L	4.51733226462935
GPR17	3.08001285510959
LRRC20	5.41783655158919
UBE2Z	8.34379526158415
COL4A1	6.68376577034911
ISOC1	7.18901012076187
RNASE1	7.7843096439229
C20orf20	6.24427062290035
NDUFB11	9.61239834356464
STK19	6.33752350010541
OSBPL2	5.50660262184131
PTTG2	3.09021355832716
GRM7	3.39597898381904
SLC39A8	4.39532231695871
APPBP1	8.386179443198
STS	3.93154332194004
FFAR2	2.96207910259371
TMEM123	10.5848677924995
GLI2	3.69254888685952
BTNL2	3.43375950345558
ALDH1A3	4.3059286964233
TGIF1	7.56937307829251
SCO2	5.65210282207129
TP53	6.51068232684473
CCDC69	3.86003450029471
ZFAND5	8.35211133510621
ICA1	4.85289587503547
RAPGEF2	4.36683457735293
NAV3	3.89300576127587
EPS8L2	5.54430770100251
ATP6V1G2	3.23332198464695
MNT	6.6409726970052
C6orf145	6.70540279305705
PPP6C	7.22215767048904
OR51E2	3.09468983290298
OTUB1	6.64912326628668
ENTPD1	4.72111953305173
TMEM115	5.48797689294536
STK11	4.13965767035149
PRPSAP2	7.2019466562226
SH3BGRL3	7.78611764229461
MX1	7.93567548109999
PSMC5	8.61581247023383
TTTY9A	3.66060812108553
EXOSC4	8.67878343682635
SETD1A	4.19453068831424
YARS	7.6103564595769
SLN	4.03582822743009
RELB	4.44186606314646
NLRP1	4.09656718213706
LAMB2	6.1847641349948
FNTA	8.4458899518647
HNF1B	4.84346086835729
C14orf139	3.67008685773775
UMOD	3.46195236938026
ZNF512B	4.82938866754871
GPR25	4.1487144277603
C6orf49	10.9151580763646
ATP6V0A1	4.44934817278718
SNFT	4.16307194335093
ZNF768	3.78128576534356
GTF2I	6.97081656527861
KCNN2	3.32096935147458
DYNC2LI1	7.33539089992675
DGKE	3.46349618538038
DNAH3	3.7176153479156
RPS6KA1	4.26899152177153
C9orf53	3.47670912762421
PTPRM	6.93756599296199
MRPS15	8.51430459692259
TMEM59L	3.90688545905087
SSPN	7.0307147828754
IGSF9B	3.28645567328046
CNOT8	7.20019459085958
GORASP2	8.21283505892821
ADAM17	4.87864911432364
CHRNA3	3.32564239985927
MYOG	3.55812603720712
UBE2D4	5.16659785153719
CPNE1	7.17634711787296
AK5	3.44331894639841
RPL37A	8.0236289898473
CPS1	3.01184095095635
NDRG4	3.60973740225374
ALG5	9.57683779260648
NCOA2	3.75619285851391
LOC130074	5.52005907138003
PIAS4	3.17583093410033
S100PBP	6.1036363044815
TEGT	10.2725399474518
USP5	5.4830214638181
CFLAR	4.85697180386701
KIAA0692	4.427130455559
WDR48	5.7562189250875
PCDHGB6	3.07676586135880
NRXN3	3.37016882593139
ACACB	3.52297428382568
CDKN2C	6.44967952382411
KIAA0226	4.59650576431778
TRAK1	4.641596357389
CUTC	6.01454444786983
AGPAT5	3.63745260986231
WDR68	5.55592942985394
PREPL	7.62991819568203
ABCB6	3.79547986987447
RABGAP1L	5.16362219211675
FCGR1A	4.46953028472633
EIF4H	8.13269504579816
DLC1	3.73725384268783
MAPK8IP3	3.65911300311724
SPRY4	5.74386911649238
RPL11	11.6938519997394
RAP2C	7.26468140312097
ETFB	8.2228976179006
RORC	3.80082309643964
GRAP	3.2431115007661
SEPW1	8.8109474379785
NMU	6.8510235478865
MXD1	2.86027353982556
IFIH1	8.17570882528982
AZI2	6.45858746848777
WDR37	5.59596038504825
SEMA4A	4.11092037294384
RPL8	12.6134631684754
NUAK2	6.30594928610065
AHSG	3.68902679963428
RBM39	8.63430012927161
MANSC1	7.94447168763026
IMP3	8.94948540116329
ARHGDIG	3.36245006872136
ELTD1	5.45233274948483
PRAMEF10	3.58692474891521
RGS17	3.14670632569593
KPTN	4.07864614472805
C2orf3	5.72988301817028
PCTP	7.17918837625506
MRPL42	7.74641580675328
SIRT1	6.78689295910087
MANBA	5.12314716917047
CD164	9.0934333618328
ZNF671	4.58128530087531
GFRA1	3.08815481439515
PRM2	3.04462541227083
IL1B	4.26181659878823
HAX1	9.32643716792205
REN	3.06554630081149
ZKSCAN3	4.35618462328081
CTSA	6.87765886915094
TPRKB	9.0398094773012
UBFD1	7.34423440349216
CDKL5	3.19077581342935
HIST1H2BD	7.78650565189959
COQ4	6.61082502672749
TXNDC4	6.43843260895413
C5orf22	7.24121931842477
VGF	3.65630297762614
INPP4A	3.71703908536218
RNF8	5.34062883581197
BMX	3.28488649624896
SLCO5A1	3.81196102044979
PTPRU	4.93947967811111
ATP8B3	3.09465890958817
HOXC8	3.86040483838659
ADPGK	7.65751668265279
IL12B	2.83539971804658
LARP4	6.39283465386334
ZMPSTE24	8.83418457718667
PFDN4	7.0486480083525
KLHL11	3.38726375735153
PSMB3	10.0105692517530
KIAA0157	6.97204680114606
DDX25	2.83547470273234
NCAN	3.9483601907231
RPS25	11.7279909592373
SOBP	4.10336561501747
TESK2	4.60396166245786
DNM1L	8.23885136038418
LOC55908	3.33246425930982
MTIF2	8.62494278311884
ZNF207	8.6389073792801
EXOC7	5.88770618514646
CLEC11A	5.0856243290427
TXN2	7.49677224031104
TOLLIP	4.85632996618561
TRAPPC3	8.34073205090266
TAF15	4.503419608478
HAMP	3.78845130535207
GRIA4	3.50456928461859
IDE	4.474501989007
DLK1	2.99682894107788
PLVAP	4.67299661591684
NOD2	4.70629934295784
SCMH1	5.03941860719138
ELMO3	5.73540552186124
GPR68	3.32193717554275
HTR2A	3.11666314555866
FUT7	3.66422883923577
PRELP	4.64065315406951
COL8A2	4.52187596003853
GYG1	9.37310529909412
C16orf68	6.74162179462708
R3HDM1	5.31435601859519
ZNF91	8.18774064148005
LPIN1	4.95728708717927
KRT12	4.57888584221112
BAALC	3.52827775128119
MKRN1	6.99959070923012
KIAA1598	7.97784064175616
ANXA7	9.31709030707722
TNP1	3.48155507341659
WDR13	7.1599832486444
GAPDH	11.8478377756087
BSPRY	4.23873257617734
COX7C	11.5973364059632
FAM108B1	4.30503568427161
PGAM2	4.19253513384366
PEX12	6.15820209646111
APC	4.33560093554155
PMP22	6.46559031774065
TLR2	4.30592841818241
NPBWR2	3.09484073561198
WFDC1	3.44137181774175
MTL5	4.27542703906143
COMMD9	7.13232525620073
INADL	3.42211623770653
GPX1	9.58256766218479
PSG11	3.28936897760443
SLC39A1	7.03081764708545
SNAPC3	5.85491630879151
C4orf16	5.80308698352395
GNA12	4.477114937824
LIMK1	3.50725011975566
MECR	5.25518074870529
CDC42EP1	4.26507889077826
KIAA0101	7.70667875642558
B4GALT5	7.49325298249541
PIGC	7.3531369966824
LRAT	2.83678187483640
MMP19	4.13906384437326
IL18R1	3.24764376847874
VNN2	4.41362844547638
AKAP11	7.42534615495285
BCL10	8.0444249716738
GLB1	7.92816629254894
DTX3	3.41805538785035
ACCN3	3.05404367011552
MOCS2	7.37421978203398
HCRT	3.18328402678844
CYBRD1	5.6756113375161
REG3A	3.30212388721308
SULT2B1	3.49302436529991
SEPT6	4.25642337440061
MMP10	7.41416881140491
CDA	3.57530726123019
ME1	6.00157862466968
TCN2	4.02709927390513
MGRN1	5.55799964559753
ZFY	2.84395908983168
CHRNG	3.57660670765803
IVL	3.26667146407726
PLEKHA6	3.36605922567708
CALM1	6.66223156470661
PGDS	3.81960795225835
C8orf33	8.22322148341802
CYFIP2	5.79403940144197
TEX11	3.91774337478412
CKM	3.33490665201208
MAP3K11	5.92203319306613
CEBPE	3.30442304528228
ACOT8	6.12861977803442
ESR2	3.19888082972267
OLIG2	3.2276381222641
AGTR2	3.08571832799056
DNAI2	3.14138685165163
EPM2AIP1	7.78400594304953
C14orf106	5.58574366370878
PZP	3.4122599732192
RPS9	11.9709037846573
SIVA1	7.36705702048031
HEATR2	8.17497625998595
CD3E	3.31182036459994
APRT	7.10441671351782
AMIGO2	4.78489748946451
GPS2	6.24672958250226
NOL14	6.2150807299169
TRIM36	3.29299024733091
RALBP1	7.53144750034272
EVPL	3.59963945961458
ITIH4	3.62024018880893
ADARB2	3.33427546792657
PIM2	4.87909231957504
REGL	3.27550248849837
GJA5	3.78299211201519
SLC17A5	6.08794334145066
PIPOX	4.36453144975083
HGF	3.62903571688195
EPHB4	4.43090054227158
SOX18	3.62166121755559
SERPINA10	3.33352417901608
INSIG1	5.13309312652247
WDR23	5.99299821931577
SYNGR1	4.68181928699084
TEX15	4.04363310912565
REEP2	4.3435420946809
CDK3	5.27133293413926
HSPA12A	3.74539972180837
REPIN1	6.85083608609946
ARL8B	8.58249622646342
PDE4A	3.77790231248703
CAPZB	7.96505808748123
SATB1	6.50807559091401
PPM1D	5.68864218122905
VPS45	6.9920082296765
TP53BP2	6.71674286233177
GINS2	6.42483007423798
CYP1B1	5.98893565669316
CACNA1G	3.46372017660381
VGLL4	7.80711422454447
XYLT1	3.57334404728463
BRWD1	3.77700402263704
ROS1	3.14902668600181
BMP8B	2.88804365416108
SLC5A4	3.74548476483222
SLC6A3	3.49974359843832
C16orf53	6.30869926114649
APC2	3.88817635238053
GOLPH3L	7.74756147913243
ZBTB17	4.19540074523951
C6orf54	3.72290756665104
SLC19A2	5.86868505039225
C6orf134	3.57867374049322
C9	2.79048283545863
ZBED5	8.1776851996934
PVR	3.47842599699216
ARTN	3.66761173405929
LTA4H	8.6679568617822
MAGEA4	4.70903384014283
IFIT3	4.31915485944185
PDE3B	3.53728962505965
GNRH2	3.64466595948427
STEAP1	5.69152192694393
FLJ10292	7.40900706835614
RPL39L	8.1015323627116
PGK1	9.7331428976662
CCL13	3.52730100440656
RLF	6.52502811812593
MLXIP	4.04102157192624
PLOD1	7.02345623774247
MTFR1	6.60646361369098
NPDC1	6.0436696507946
C11orf16	3.88180273647943
RRN3	5.80062317103467
GPAA1	8.0561622218114
C3orf14	7.31359594245319
TEX264	6.56382084528236
C22orf28	8.32119471207706
RYR3	2.91811175314513
VAMP2	5.1149108864733
XPNPEP2	3.33350397914432
PDE6A	3.10557622604563
SUPV3L1	7.13366981933202
FIBP	8.62757919151448
SPIB	3.73197597979068
TBCB	8.69034513971386
DHCR24	8.02701538665478
ADRA2C	6.01781139323348
MEF2D	3.72264235323973
MYO1B	5.04036849182913
VAMP8	10.658926862164
ANKRA2	6.80210364017187
TLX3	3.16194053292649
PANX1	5.85753657095553
RCBTB1	6.49992323729491
FGL2	4.99744724014367
CEP70	5.53003037194871
WASL	5.45553881302478
DCHS2	3.59801046033183
RNF25	4.88933582729135
CYBA	9.30706611396826
ARHGAP11A	3.77411995824187
PLAU	5.43134431262288
MPZL2	5.19061035738398
MATK	3.45671135454192
EHF	4.62168457841065
CTNND2	3.67563470228973
PTEN	5.26835195720234
ANXA1	9.80194315345533
AFF1	4.40113511213881
ZNF189	5.88982254200594
SUSD5	3.52644718120601
SLC28A3	3.62253436571615
GUCY1A3	4.55503023068479
RASSF7	6.32670130768553
SETD2	5.91746741625202
ROGDI	4.57731898546854
C20orf195	3.08840232942222
TICAM1	4.09211819666938
PACSIN2	6.07224302670236
SERPINB5	2.97975426325518
PRKCDBP	4.68111270520829
TFDP3	3.24087851137122
PLCB2	4.09962888513645
RFX5	7.22521847137715
TXNDC15	7.15803656129883
PTPN18	5.18394017292249
HLTF	8.47824082163401
PKP1	3.28888521951591
NDUFA6	8.21214397325772
KCNF1	3.73963724273981
HMG20B	5.06177214414558
SYNE2	4.85737767246248
SLC22A4	4.36634636249253
VCPIP1	3.80037996515705
NETO2	5.16861657578148
SQRDL	8.37071241317968
BAI3	2.9514175920245
GALK1	4.18034064735568
SERPINA6	3.56041528876724
ASCL3	3.70900048917305
NOSIP	8.47444628759497
HD	4.98694940845737
TRIM23	4.74300044926506
FBXL6	4.82782297779058
FABP7	3.10259152468950
ARL1	7.1527420683896
MAGEC3	3.10977168403581
CDK5RAP2	4.13317514448176
KCTD15	3.82773683879223
CD1D	3.51215282686385
EIF3B	7.33622309391441
KIAA0141	6.62709387575788
BIK	6.75012866046073
PAX4	3.19208086453483
NANOG	3.124190744301
CEP135	4.94975298831224
ALOX5	4.05204310701416
TRIM22	7.48178206684582
LYRM2	7.90634032964733
GPR162	3.54154592196212
RNASE6	5.61931504684965
GJA1	8.9364685577373
TAS2R10	3.20426515758164
FASN	4.10350408758764
MRPS14	8.62677258017989
HMHB1	2.93377249527054
GPR116	4.51979915760902
TAF7	9.91645663508564
GK2	3.44754020782309
ZNF219	4.91601437213546
AMBP	3.21730515874727
CD33	3.56546959627187
