Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C10_547276
Composite Element REF	Signal
ALDH3A1	3.73556346080549
GRIN2D	2.77166254686592
SLC1A4	4.77404754888235
CDX4	2.81502849072799
SPG21	9.0872572567522
ZNF286A	3.35164735920802
IL1F6	3.23369398049333
DOK3	3.71662209554149
ZNF302	5.3769760066469
ENY2	8.6515766407261
GRIN1	3.55406475829012
OR1A1	3.34188524887189
CALU	7.53675743006328
ANKFY1	4.12029452264854
LIMCH1	5.08822405817103
DENND3	3.76522983948808
JARID1D	3.05008428530572
RWDD1	7.73934356362506
HIST1H2AK	3.49125138319809
SLC18A2	3.10387877734366
UPK3A	3.12945172697432
LOC93349	6.2087756878101
FIP1L1	7.04081812219749
SSH1	5.66686576829894
LENEP	4.08395060898406
RHOB	7.43499058237878
RIBC2	4.66974310413872
ENSA	7.53889580532108
GNAQ	4.21275136256193
CKAP2	6.41133784134918
HOOK2	8.14153887303819
INTS9	5.73117140165775
DKFZP564J102	3.99191933681227
CCNG1	9.74902606086119
HNRPAB	9.9237075867862
AMH	3.11524261401021
HADH	7.71809248101443
TRPM1	2.70387960620528
CACNG3	3.22415642497542
PPP2R1A	6.7078555679775
CCKAR	3.52369810007243
COL2A1	3.22291927996508
PTH2R	7.21100390857826
IFI30	10.0533323193128
DDN	3.87338346773785
GLUL	8.58690986393448
HK2	7.26912439570859
ELOVL6	6.311421275459
MDK	8.27997465683364
EPHX1	7.57043016940673
RASSF2	4.91008757910417
BFAR	8.81198335573494
ZNF14	6.55770067719415
PPIL2	4.02899109544685
PRTN3	3.15042830063886
CTA-126B4.3	5.78142555323495
AVPR1A	3.18334112774775
KLHL22	3.82269277070784
HSPBP1	6.23054735044799
PRKD1	4.55178604838801
TNFAIP8	6.51291668281611
KIAA0195	4.7564718278564
GNB2L1	11.796123105248
SCGB2A2	4.8554561217697
CALCRL	3.53164928980135
ICAM1	7.99666036208664
UBXD7	6.89155511256308
TMEM35	3.33969712131709
ZNF674	2.69045757576399
BCL2L1	4.85993368062751
HECTD3	5.60257201477092
BRSK2	3.00774060223932
PCDHGB5	3.86250891054214
CD19	4.57562614527018
RAPGEF3	4.93081943579727
LGALS9	7.06250322704359
SCARB2	6.78114296157939
KIAA0974	4.35298363155570
MAPK3	6.12610670838707
USP34	7.89603845651826
MAP2K1IP1	8.4599144651115
CHIC2	6.9570378148208
SLC16A3	4.78512645277805
STK4	4.11243616593313
APLP2	7.95420367788291
DLX5	3.23640651682638
FBXO41	5.77473700000165
MICAL3	4.99419182076807
ITIH2	3.48740938248319
ADK	6.82102127926636
TNNI3K	2.88398256276856
HDAC2	8.37019623635916
PRR7	4.61366808154044
THBS2	8.09213481506225
CA2	6.29219804137887
RANBP17	4.82690425204001
CRYZ	8.00102912100813
GBAS	8.08140623034122
TGOLN2	7.05908514119528
CTBS	6.20870336354167
ETS1	3.58726832028455
FGD1	4.21585674556492
EDC4	5.15459331926754
PCDH8	2.90054964574773
KCNK15	4.84757783863126
HSP90B1	8.88798938190478
GSTA3	3.82244518526757
TNIP2	6.84554671138542
BCAS1	3.28689161331742
HOXB6	3.74450148865077
NOL6	5.79767003452539
PDHA2	3.1662501388647
SORD	7.58380264223341
SPC25	4.21823847099016
VAMP3	8.39596839689738
WDHD1	4.11620846105443
TCIRG1	7.00842332165573
STAP2	5.07652400730845
CHCHD8	7.91217640691178
TRIM44	8.03193016573046
KIAA1305	6.67877666833261
PARL	8.64926736255734
CRNN	2.98269849026699
SIDT2	6.51629156278889
RYR2	3.64747204089759
TRRAP	5.22203838846734
TRAF1	3.52207885309654
GRN	8.52380923096153
SCAMP1	6.13546756434251
TRIM32	6.23361441099557
PTS	8.3458849015397
BANP	6.89995962879815
ATP6V1G1	9.27784783552135
PRKACG	3.60468216722670
ADCY6	5.02261265321197
PRKY	3.37845640253657
CYP51A1	6.31973247671319
DDC	3.27492806408212
ANPEP	4.86087461126582
NPR2	4.49439088619171
PROM1	7.14638051217475
COPG	8.09234648114448
OR5I1	2.93403248079332
TRIP4	7.09192327928707
ZFYVE26	5.64232817493047
GDF5	3.75547319438758
SNX3	10.4246026532036
C1orf175	3.14458076469427
CSH2	3.30039278161333
PPY2	2.90687170032421
STOML2	8.34764150689645
ALPI	3.20118077277193
FTSJ1	6.73914657661606
ZNF273	5.17315770821093
DST	4.66211723317487
GLRX5	9.75604856743732
C20orf12	4.91419431824178
CAB39	8.13386685807744
RAB5C	6.39033127818595
FLAD1	6.77121298621087
TTLL3	4.25075785075843
MSH2	6.74616533874791
NPPC	2.88196671336934
PIP4K2C	6.64564655975978
CYLD	4.3171578110983
ZEB2	3.60320966414204
MRP63	6.982698055123
WTAP	6.37721079521595
NEUROD4	3.59807851879388
MGAT4A	5.28486786242476
MTMR2	6.00385945519076
CHRM2	3.03310233772857
TSC22D4	5.01619891279222
PPYR1	3.39269121549605
CCNH	7.54279926990379
USP48	5.82070203575919
NR1H4	3.02336773869083
RASL10A	3.22606198786775
RRM1	7.14952494925972
GABRA4	3.08974738906643
C1orf35	4.86606214235036
SSTR1	3.03170625007519
APOBEC3C	6.03680529067617
CTDSPL	5.27365703733561
RUSC2	4.42527571549914
PDE11A	3.36403497156815
ZCCHC8	7.02045863301659
RAD17	6.55734847158727
TEX12	3.08823602988877
LILRB5	3.0411437617112
CD5	3.38762229750715
ARHGEF1	4.65500032969472
ABCA4	4.12471248553633
TSPAN9	4.58744734337975
WDR67	5.94552912050717
THUMPD1	7.33463991905002
ARID4A	4.49543542348605
OPRM1	3.01679944814963
SYCP2	4.39676206987916
CYP26B1	4.04792517423359
FLJ13231	3.91773736635151
VN1R1	3.91298624840994
LECT2	3.113963876248
PCCA	5.24635368388562
AQP5	3.66873710034152
RAB30	3.11441545572458
OSBPL11	7.05318778590248
YLPM1	7.10773525434537
GNB5	4.9100363264076
CCL21	4.5152821174785
PRKAR1B	3.96881705907244
C1orf121	6.62204634393743
FMO2	5.21721032966004
IL16	3.55798504326552
MSTN	2.58406183313361
VCL	6.91468093052374
TCF3	4.75679797031801
CCDC88C	3.66696889223144
HFE	3.83881277423811
SERPINE1	5.92291508186888
FAM125B	3.97086965214816
BAI2	4.04130822519146
SMC5	5.76640344229316
AKAP5	2.98100260833416
POU2F3	6.75568507732703
BACH1	4.85766261418205
PPP2R2D	5.73650649943219
C11orf63	3.62186139328565
SSSCA1	6.34559433962687
LRRC51	7.4317023927904
LRRC3	2.95405960544193
PORCN	3.93417289669997
DTL	6.15309397961997
ACTG2	4.96771509742852
FAM124B	3.18183135767164
RSAD2	7.27286624021359
CTBP2	8.61332051021692
ZMYND11	6.79612399664276
CRTC3	7.41994089557657
MYH8	3.14325427871991
LRRFIP2	5.99541436981575
TTN	2.86618527293293
RGS6	3.62211350141786
PLLP	4.24318982168268
SRGAP3	4.44662054727678
PDK1	5.38127506449645
NBR2	3.26805020700391
ZFYVE21	6.50170224171529
C13orf1	4.42700458632101
ZNF137	3.95626146389186
CEP27	6.75722864226508
WDR41	6.96848258630024
BEST2	3.03908270225532
RNF121	4.39301972723192
ZNF93	7.28324706964896
MEG3	3.89449482757251
BCCIP	6.15087356809112
OXSR1	7.49777644616032
RAD51	4.79864384688315
RPL13A	11.7549413126205
MEST	9.47567258260782
DYRK1A	4.96414420677492
HTRA2	6.43782406368018
SARDH	3.04446949790625
ILKAP	6.17426085031291
ANGPTL2	5.0429950659123
RBBP5	4.46868953902731
ORC2L	5.94268282039395
HBS1L	5.28304905983628
TMEM30A	7.8021657783592
PDS5A	5.95208543850601
WISP3	6.40115959629276
CRK	5.95393389647595
NCAPH2	4.37153698160017
RNASET2	9.81012766274226
NEDD9	5.23203278832576
WDR79	4.8742171569667
PSG6	3.10351177122544
SMPDL3B	5.59451391570121
MORC4	4.51409229799802
PSMD13	6.73489667354767
DDX23	6.46206124313898
ETV5	5.2632719229856
MYRIP	3.67905952133041
LY6E	8.8624661553901
ATP12A	3.56353797639237
BTBD7	3.79034193362266
AUP1	8.71045532636428
PIP	3.49988991397003
GSTO1	10.2131218750671
CORO7	4.09751281783715
COX6A2	3.8733108971846
MAD2L1BP	6.73322173460282
PITPNM3	2.97730394627336
ENPP1	5.19452452648228
SCNN1A	7.98857045326891
LSM1	8.48845861715936
KCNE2	3.43856535297753
IDUA	3.99069027273641
P2RX4	6.63689495539824
PPP2R3C	6.45190180176339
CCND2	4.16515158870231
COX11	6.75385431914987
CUL4A	6.25781064672801
CFB	6.15543776039921
PDZK1	4.50567867783695
PCP4	8.34893180107937
UBIAD1	5.87969569778457
CDC42BPB	6.23944848543244
ZNF323	6.10357644022197
RIMS2	4.4290093851738
CXCL6	3.42972061524084
SLC34A2	9.03185984885468
RNMTL1	4.65205554255855
NPTN	9.9334739222448
SART3	7.14191768741012
UPP1	4.59457872250891
CAPN10	3.25918494655957
SLC6A9	3.33449657744065
CCR5	5.20818657108574
NDUFS5	10.8388362361353
CISD1	8.97580896789446
PDLIM3	5.06726185104282
ZNHIT3	6.83454048936939
SNRPD3	8.00330515731737
VPS24	8.59439090004483
SCN8A	3.33563391694197
KIAA0701	4.90651502834288
UNC93B1	5.1762331197127
GMNN	7.22390669523457
FDXR	4.84866715831925
SPCS2	9.6927663846276
CDCP1	6.7290963624966
PAX3	3.29447379592529
PNLIPRP1	3.31500924782874
LASS4	4.43018580933387
HSD17B8	6.45024671182658
EYA4	3.31680810883078
PRKAB1	6.34847233953989
KIF20A	7.63917132372485
YAP1	7.67988874623006
SC5DL	5.51688484762391
NNT	5.80668088746191
DKFZp566H0824	3.56590405787371
ITPKC	4.31814654173559
ST8SIA2	2.90820981006707
LMX1B	3.51840343447944
RAD21	9.35070641677892
SNRPB	8.88320102806264
MIF	10.6183593991696
DLGAP2	3.17837201333171
PFN1	9.78682049021692
IRF8	5.13711059933372
PRO0132	3.12507965803887
MICALL2	5.12817246617507
ZNF654	5.12842123462939
SS18L1	5.73651950540009
ACD	6.02870923369545
BCL3	4.46362926231031
SLC16A8	3.21486647074144
ITGB3	3.35735413549652
MRLC2	10.0764928552554
CEP152	3.94570949546047
F2RL3	3.28603807937803
CLIP1	5.32180742681327
ZNF75	3.92385635396836
SF3B4	7.41330175252681
ATP5C1	10.9249847987009
MAP7D3	5.44297854034763
SEMA5A	4.33052700379468
PSCDBP	4.96084837433214
UBP1	8.23840459353845
XYLB	3.33616546765325
C13orf15	7.83947456100981
ZNF282	5.62638603973228
ZNF222	3.73083651189493
COL10A1	5.80608955775226
MFSD5	6.57766116419102
C20orf67	5.20485856333866
NLGN4Y	2.80627574506865
INHBC	3.28616107129472
GNG13	3.35032455267826
NUMA1	4.4517569502882
F12	6.68639152279886
C1orf41	7.3088088124162
SUPT6H	4.80762584300011
GSK3A	4.99736712435589
GIPC1	8.02480335875383
ELL2	3.68307567352408
C9orf167	4.26660355741892
PVRL3	4.84803632826176
ADAM20	3.40332115886262
GPR87	3.64600445521548
ZNF770	3.65844402542057
SMR3B	3.07727667127539
FZD1	5.01538544514492
TRPC4AP	5.90843742647999
MKL1	3.79675288692984
C2orf28	9.43182925528738
LAMA4	4.84251742743554
EIF4G2	9.35525981197264
ZZZ3	7.47994267588054
C16orf5	5.55569274813691
GALNAC4S-6ST	6.83228247974708
IGFBP4	6.86366764115976
NDUFA10	8.80135816783441
CTNNA2	3.50622124878388
NUDT15	7.00948677611652
CEPT1	6.66162937479744
CLIC2	4.20556612238563
RNF13	7.94583333391821
TDRD1	5.50667840016274
KCNK5	3.7210046619894
CCDC92	6.68287331533363
ETNK1	6.61324338569371
CD69	5.32986968141129
LTA	2.97846102076986
TTPA	2.99084345460401
MYOZ1	4.82112738604598
IFNB1	3.30085859646261
CLNS1A	9.46971844426986
SC65	5.5745674281422
CXorf45	6.22789234684405
ZXDB	3.48567922648391
PEX5L	3.16021366430902
EPS15L1	6.13268500609356
GPA33	3.52772206005837
MGEA5	7.06175270065186
HIST1H3A	2.79508187732365
BCAT1	5.77811554031093
ING1	5.14943625765312
SLC2A9	5.52425402768172
ORC6L	6.3516527504325
PRAMEF12	3.03459614454345
KLK11	7.05461359124834
C19orf28	7.1796825580327
MAGEB1	2.96514565567883
MED22	4.11093136152743
ETV6	4.10165338046561
CEBPB	9.53389324628779
KRT85	3.26797608075887
CRYGA	3.21300703675327
HMGA1	6.89570377703935
CAPN7	6.32623786536469
MGC5566	3.91521999980266
GEM	6.50947046333764
NANOS1	6.23217379539065
RANBP2	6.61940852812696
APITD1	6.84546305988422
LIG3	4.18601975670832
IRAK4	4.08359667527767
PARD3	5.93971380144917
SERPINI2	3.68246979972653
TTC9	4.14833925620872
MLPH	7.26313148677378
RETSAT	5.93796264999517
NRG1	3.50746887206049
CAST	6.9554359168372
TBC1D9	6.32522281954995
TTK	7.24150360225489
ZNF557	5.3467770629157
DDX41	7.47765551123127
TGFBI	10.3033188028461
PGM3	5.65487723131506
PSMB10	7.5162417806874
UBE2D2	8.1516046922248
GABARAPL2	9.04696893344207
DGCR2	5.06715104657954
UNC45A	5.45926025120054
CISH	5.04928355694879
OGDHL	5.55786074223175
SPINT2	10.2336661901748
CASK	5.95923867426224
GIT2	4.47838526045261
CLDN18	3.30404126748471
RNF128	3.28750342723622
NCAPG	5.31749431776694
ABHD6	4.01496134831364
ATP6V0E1	7.57680089529756
C14orf161	2.89852333958389
UTP11L	7.61219932565713
GCNT1	4.40452520546453
DUSP9	3.14506874529794
TM4SF5	3.84899870156210
SUCLA2	6.52612535941042
NANS	7.08645681696074
OLFML1	5.83480635345093
ATP10B	4.01857629580768
SCNM1	7.39427584342101
NPAS3	3.97169220508079
AMD1	8.29327910751102
GGA2	5.12382839625735
PRKCA	4.68437473895412
TRIB2	4.59358568583366
SDCCAG3	5.4458929820499
TTC1	7.64798698970436
GHSR	2.99794144755784
ATP8B1	5.15496578691822
HIPK1	6.17635183589375
C1orf78	5.50127570910305
CLN3	6.07431037492556
STX4	7.17262771713395
WAPAL	6.12590718837018
TUBB1	3.39218035428453
SCN5A	3.44312301084547
ZNF192	2.90688747698641
SEC22A	4.91259408388402
DPY19L1	4.49578453228711
C11orf9	3.99941058105846
GRIA2	3.1689445965937
VDAC2	10.2791073819292
C8orf44	3.5875362743439
ZPBP	3.02502648899252
NUSAP1	8.10129879378822
LANCL1	6.90759935689921
FGF23	3.7018770943324
PCNT	6.96146329562601
BCKDHB	4.76549361157312
IFNA8	3.19483859610613
BET1	7.56604265369149
SPRR1B	3.30164871345461
FLRT1	3.52258296791136
HDAC6	4.38827709025914
SNX17	7.55476975144752
N4BP3	2.97045051982576
PLSCR3	7.7205466518159
TTC30A	5.17041548901186
CRISP1	3.01113322451092
KRT32	3.37426754910042
GHRH	3.06891535541717
IL11RA	5.25123794485827
GDF3	3.09130656667053
RPS6KB1	5.23576475385309
POLR3B	7.31864348001266
TOP1	8.03310116115779
DNAJC10	6.74050412809546
CRCT1	2.94049229539518
ADIPOQ	3.09845413945416
MPST	5.73290201482371
DPM2	5.71573769926452
FAM38B	5.04224250326405
RIT2	3.13880112761058
SLC18A1	3.51269236618826
RPS17	11.8233024121403
ABCA3	5.6235334685021
CD44	5.46314141988587
FARP1	6.45908736210893
KCNMA1	5.27636582652384
PAX7	3.17406849012026
TUBD1	3.99522267606179
NARG2	6.31541397984346
GNL3	8.38736921185404
BTG2	6.05103232191419
ITGA5	6.34982504975404
NDUFS6	8.82233645207555
MEFV	3.42270924727111
TUT1	3.69909445138594
ERAL1	5.21647633996544
ECHS1	9.5624498513243
NMBR	3.37760242173937
VPS4A	6.31848267997494
ABCB7	6.59886873898581
CYP11A1	3.20503567213332
PFKP	8.21342213257497
C9orf91	4.62177321209025
ABCC6	3.52041881936067
LRRC41	7.33402417217576
ATP5F1	10.5699233860067
GFOD2	4.36308295513063
MOSC1	5.94416924277126
NCF4	3.97467383018767
HYMAI	3.40783644411420
SLC25A3	11.4266807807386
NAGPA	7.58158942046199
MTHFD2L	5.33736969118114
ZNF646	3.76067772099317
RAB1B	7.52220998779595
IFT122	6.35242779884043
GALNT3	7.22533704943069
LDB3	4.02265481029504
GARNL1	5.23126000648836
ALDOAP2	3.19217705874127
LRRC6	5.19748173416692
NTRK1	3.10571144981492
ARTS-1	4.25949214828946
UBAC1	6.50601078454743
SLC6A11	3.01284137853976
NAP1L2	3.37749717759233
EPB41L4B	7.06899700540093
RPL19	11.1159974108326
CNGB1	3.85634944015856
LOC643641	4.99649581482123
FAM134B	3.55442221648035
WISP2	3.11372992728965
NTSR1	3.46650456549086
HS3ST3A1	4.77353182879549
GPSM2	5.62122265627981
PRKCG	3.51468612661295
CHORDC1	7.66022858298475
MON1B	4.04195954370302
TRIB3	7.40374541300126
SLC2A5	4.45175016001844
C2orf49	6.22262924657658
DDX5	10.6176756213178
ZNF446	4.48422684754559
MLF1IP	7.63475976684605
SLC26A1	2.94776150269946
RGN	4.90461321635305
COL4A5	6.64110525842456
CCNB1	9.04643795117376
CCDC28B	3.29494727303348
RP11-35N6.1	3.23616430127217
KCNK3	2.90647410817174
ZFP161	4.5199404547985
FGR	3.97224177430608
COX15	6.00897223861502
EPN2	4.91419586967617
AQP9	5.68462129330913
XK	6.28695124170283
SLC15A2	3.73553505579576
MREG	6.84208001381788
HEPH	5.79144978454549
THRAP3	5.37032077426857
MET	4.35582127445703
PDLIM2	5.82034162143746
ING3	6.5846159713931
PHYHIP	3.67250875451799
CCT8L2	3.41040554400014
ADAM7	3.09639168655608
COPS7A	7.41072590724182
WSCD1	3.59566690525729
SLC12A8	6.03820047483217
RNF185	3.41229008478986
TNS3	10.5063856753092
IGSF3	5.49248964329733
SRPK1	6.67707150072191
MED13L	5.80224852648839
LOC93432	3.2248693009809
C7orf44	8.21569458553719
PTCD3	7.36250999886101
RPL7A	11.6854490395649
TEAD1	6.41286221443502
ARL6IP1	9.7876310969818
CTAGE5	4.42857473518347
SLC25A14	6.03541513285512
LEP	3.09216434047254
PCDH21	3.88857019349472
CACNG5	3.44946845533738
ECH1	7.28521946469643
MAPKAPK2	5.17998545303525
ATXN10	7.09129801057193
LHFPL2	6.23306300837889
CCL22	4.15391657557961
ACTR8	4.34233161952552
PTPN22	3.06010597371117
CYP2F1	2.74007440587913
ITGA3	5.71389514154941
RABGGTA	6.37572474581139
KIAA1033	6.79228520433756
ZNF510	3.89214051403984
SLC26A10	3.92427718863173
STX8	7.0279596383452
RUNX3	5.70254673898288
EFNB1	3.94115858914212
EIF4G3	6.71882277559965
ACSM3	4.55544420809113
C5AR1	5.78684301876059
SIGLEC8	3.28736518928223
ASCC3L1	9.08474968319851
ZNF623	5.89104199581372
A2M	8.62796585760834
NOL8	6.88973566391126
GRPEL1	7.57525762762492
LMNB2	5.2867072149142
ROCK2	4.79184341594645
SNX16	4.69074986849163
Magmas	8.34706995572372
ANXA3	8.99635693922037
C11orf2	7.8722430403138
VKORC1	7.34953406558711
TRPM6	3.07295492643828
KIAA1609	4.1083706711671
FOXK2	6.57015681807563
FEV	3.29983083894213
EED	5.79479352180536
RNF32	2.9763131772822
PDCD5	7.33442510589407
SLC8A1	3.22196539893039
HES1	6.95546784452469
DGUOK	8.51342388826833
CLDN16	9.96984047176244
CLC	3.30756313094945
ISL1	3.43534496074149
C1QTNF3	6.52715827814793
GAGE1	2.79479738807353
KIAA0528	7.98425059668504
VGLL3	3.3764641861134
MANEA	4.39499812212828
C1orf61	3.69392472068715
SUPT4H1	6.97771567810176
CD1A	3.9179983459594
ASAHL	4.9834565728567
TRAF5	6.25583481983585
RAPGEF6	6.13048258355615
WHSC1	5.70841456469943
NEIL1	3.54905654627169
KIAA0020	6.27277428209557
C16orf45	5.26408876139993
GFPT2	5.23591678767802
RBM10	6.72044311239312
MRS2L	5.63558849471864
DNAH17	3.40631829812197
STARD5	3.54846846906381
C19orf10	6.7214071400868
SIP1	5.86826699425657
DNAJC15	5.21855569809088
C1orf160	6.39272776416001
SLFN12	4.65466410538271
STAU2	5.80744346583666
FAM98A	7.80519782710157
EXOC3	6.11179330638059
RAD23B	8.69753065079713
HIST3H3	3.94610731216624
NCOR2	4.47255053911669
TNFRSF9	3.13478946270178
KLK8	8.11609659241376
NOL1	7.20262336416454
ALX1	3.73660569277994
CCNE1	7.01463417079707
PKDREJ	3.65877490367459
TIAL1	5.87638832415499
WHSC1L1	3.76103741847702
HIST1H1E	3.84756111314119
SMUG1	4.83366029077287
TM4SF4	3.60592017848718
NPY6R	3.43873995749081
UFM1	6.89531890596423
AP3M2	6.64491829377968
USP14	8.18609337826433
CORO2A	5.44911160884215
ETNK2	3.53746381996965
APOE	5.71695193032642
ANGPT4	3.79092732685556
DSTN	10.4575778936417
SFRS14	6.14536017936397
FRS2	3.51043037687483
NR2E3	4.21889457803363
ST8SIA4	3.79838300163072
GMPR	6.40452039803568
TUBB2C	8.81510092497022
LOC730092	4.44398826591026
ORM1	3.05607206714781
HSPD1	10.7428346897250
C5orf13	7.67300718693831
F2RL1	7.69281639170896
PLEKHA9	5.1645617215919
ZNF232	5.94063378648131
SLC6A7	3.77129883873522
ADH5	8.05792712553282
SHBG	3.49477722978513
DSCR6	3.34711295160152
CROCCL2	3.38681713388831
CDIPT	8.3687040058325
SLC16A5	6.72928933199277
TUBB	10.6637974943839
GAS2L1	5.25489770619723
TOR3A	6.69097381650412
PREP	6.11853526527686
RFX3	3.64916077218099
CHMP1B	8.05328856301957
COPS4	8.47567579823571
MYH6	3.32842539342615
BCHE	3.33059360851858
MAP3K13	3.32164285066232
LCMT1	7.83752341806625
EIF1AX	7.57791132165838
SLC24A5	3.06215865278110
BCL2	3.52861936114119
HBZ	3.15725502201493
HCRTR2	3.29652571568761
TJAP1	5.67981391863746
MAPBPIP	7.02842731686548
TMEM156	3.1148499000142
MYO15B	4.05697765876093
ZNF239	7.2162723547521
KIAA1324	3.56416577485606
PLCL2	4.11618910284649
C4orf29	4.18507489044695
SNX19	6.17814995199418
NAALADL1	3.42978139005632
DUSP5	6.97804330263009
GKN1	3.84079866489124
PXDN	8.06483533886878
FCN1	4.08720205151563
SLMO1	3.86266204304642
TNXB	3.88601923699993
C1QL1	3.33887427233759
BIRC7	3.49493149418215
A4GALT	4.01317134871326
TIMM22	4.76233783304625
ABHD9	7.00438044853692
TOMM34	6.92646096425806
ZNF35	5.09470642169975
LIMD1	3.59064141236137
CARD8	4.30294844301384
KIAA0286	5.08876171682165
CD6	3.79609903738116
RSRC1	6.59315378190555
TOX3	2.86730051763103
C16orf35	5.40945568109461
CRHBP	2.88182270961878
PTRF	6.1660577805168
FBXO24	3.11249614093955
CHST11	5.55340782093422
THRB	4.20181866338513
RNF39	4.34015639671947
MYBPC1	3.31193646772218
PSMD11	7.52197812876357
ALAD	5.53147736601026
AQP2	3.24153356954830
EN1	3.00253417312398
GSTM4	4.27118230709799
ZNF187	5.62973113925378
CDC42BPA	5.85643987194442
F7	3.1773517081006
CNOT1	6.10487320989292
SLC13A4	3.85131089115105
ZBTB11	6.86342273537306
B3GALT5	2.78144036175284
LUC7L2	7.50803338528032
SPTBN1	4.90655512164494
EXOC2	4.20917846468199
LSM4	7.79347888575416
IRS1	5.7317329342911
TMEM1	4.84498201747535
MRPL34	8.23944455203512
SAMM50	7.12283304908357
CDC42EP3	6.09861846227815
HSF2	4.25133576503125
SRP72	7.909673753106
MFN2	6.29036103973404
TSPAN7	3.69770869625025
SGK269	4.23343360810162
NUCB1	6.2022197992208
RHOH	3.58997110367143
MTX1	7.48077849323006
CENTA1	4.52596579515913
ATR	6.43827814857413
IGLV3-25	3.93172473261016
DDX49	6.72442912620484
TACR1	3.55420695574086
SFRS5	7.34732439695746
THAP1	4.73865512514534
RHBDF1	6.37625113895933
RASIP1	7.16269772188045
DPYD	5.74353346368076
MYO5C	7.29036947749536
DOHH	3.31872663114924
POF1B	4.19713763634983
MAPK10	3.2422723719456
ZNF552	4.90270098282712
USP32	5.41702180272448
MED27	6.11372547680589
NCAM1	3.79589350323387
LOC171220	4.94925089880897
PRDX4	10.2666813281470
AGT	3.72210177135289
SLC22A14	3.80171427857606
DAPP1	6.00743761896886
PILRA	4.70241082678922
ATF7	3.69053792753425
ABCF2	5.28987128376649
KIAA0748	3.42094811358391
C17orf85	4.33408270262076
TKTL1	6.9861424567475
FGF1	3.66124271029770
IL6R	5.16860142749652
CHRNB2	3.53611142059809
COL7A1	4.62612799140605
NFIL3	7.4960573443341
LRRC48	3.46194899815796
TM6SF1	3.89722164356197
SPG20	6.12463140478535
COX10	4.93388881037495
DNAJA3	9.65102047727358
ECEL1	3.49319934440734
GCA	5.55885870346753
GLG1	8.17815831221196
CIITA	3.72762147230841
CLDN6	5.35459819679272
EPHA4	4.12697585870634
FANCC	3.30105724811249
MUTYH	6.55594030949371
L2HGDH	4.49099332440737
GPATCH2	5.61901497020703
PSG3	3.06389419339231
ZNF227	3.62051327542281
MRPL15	10.213567491724
NQO2	6.1960617638614
C21orf59	8.10379747745331
ZBTB20	6.08371758399277
NEU1	6.92965004269974
QRICH1	7.37719040336422
C2orf34	4.97991750472292
UBE2L6	9.50571828757582
HP1BP3	6.22797502259671
MED14	4.72176946210644
TSN	6.80925275480074
TPBG	8.20594325590473
SPRY2	6.56458213981645
LZTFL1	6.12343564456345
OSR2	4.14167887446331
KLHL7	4.13021264230517
XPC	6.49626572968983
GMFB	8.17664980091532
PBEF1	8.40015657801456
CCR3	3.03058665532904
AGTPBP1	5.56160772870414
TMEM8	5.77836302960958
PCSK6	3.29742051075847
STAT5A	4.28011544594323
FAM18B	6.17366341336274
PTPN2	6.29959568835268
SF3A3	6.31210797289975
EFCBP2	3.7239637680738
HCFC1	5.43289407786856
NFYA	4.11428978400622
PBLD	4.72609028141675
PIGF	6.93291703912859
AHNAK	6.6154639558768
ACTR5	4.42779287887565
KIF14	5.10720462168605
PTGER1	4.24695916155268
NOS2A	3.22031514510437
TENC1	5.43603731189121
YIPF2	4.6572776655821
ETV2	2.87892427486268
KIAA1012	8.33531824583767
C17orf53	3.84063647152700
AHR	6.9878611017251
PTPRH	2.9338075168266
ATP10A	4.39019966361919
ATP6V1C1	6.15347363810427
DPH4	6.69230134216697
TAS2R3	3.04751652791377
C5orf5	6.48453786985349
KCNA4	3.65305202440063
COQ10B	7.32147275056353
NMNAT2	3.15059703506175
PSMF1	7.49090545886592
SORBS2	3.69978434186309
NFE2L2	9.55469317916794
SH3PXD2A	3.76468949745649
NRF1	3.94252264862486
SPINK5	4.73678352184346
SH2D2A	5.2651610369766
PRDM12	3.09467308285640
RBBP6	6.66800795272256
OPA3	3.28445376239945
PAQR4	4.99266040433518
IFI27	11.6043034634666
SKAP2	5.40102753321954
TJP3	4.36491771877816
C9orf61	3.36671333941008
MT1G	9.78814220081318
HS1BP3	6.1714996557432
IDS	5.18867863347841
PARG	5.20786690659671
OR2B2	2.94617247365691
DYRK4	5.79822605646017
MICALL1	5.10691384033914
GALR2	3.02270932485711
CHRM4	3.56904341888542
RIC3	3.40775995895774
GPBP1L1	7.74691189824869
ART1	3.37860457026764
TBX21	3.41099976399722
DUS4L	4.82166257091832
KCNJ6	3.74274681814082
TNFAIP6	5.91208730024334
CCT4	11.0420517538589
RTEL1	3.65332837476210
CASP5	3.97438719267492
CHMP6	4.71016300452552
BRD4	7.27536011168221
NDUFA13	10.0974438577142
CYP19A1	3.25313854285769
CD151	7.01648118874412
DOK4	3.76946227447210
FAM26B	6.09599155402663
ARFRP1	4.42539315536620
MRPL41	3.18592390699975
CRYBA1	3.04537789985775
HRH2	3.50710781615870
KIF25	3.41030654823994
MTMR6	5.8904539217316
SCAMP3	7.0313772951601
MTG1	5.0573398354696
UBTD1	4.10604114448359
SOX9	6.81247239220645
CRABP1	8.91047164181186
FLJ33790	3.54630338068037
FAU	11.2160767801628
DTNB	4.1230786339693
