Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_C08_491130
Composite Element REF	Signal
TIMM23	6.81217642398353
SKI	3.83408309236948
SLC22A13	3.24089728550317
AKAP3	4.25626326294803
OAS2	5.13713155550212
KIAA0423	6.03377097893413
SEC61G	8.96484795498587
CAPN11	2.96237728686667
TMEM50B	7.15657026834783
DEGS1	8.2970491933752
ARHGEF4	3.40361358643030
DBNDD1	4.07818974369956
TBL1XR1	4.99186217615315
FAIM	5.78923989901562
SP140	3.60784726270739
G6PD	5.07323481467736
NUDC	7.32669897644536
GABRP	8.27860542503748
SCARA3	7.86890156677536
TACSTD2	6.23990395858822
EIF3J	7.23295486837091
PPP2R2A	8.38523982589646
CPA3	3.8327048161875
PVALB	3.07121961771421
BCAT2	5.87361748994518
MFN1	5.80538176768326
F10	2.94050636447786
FAM134C	7.29438769248105
SNX11	6.14912439824381
COMP	6.91147976597529
GPR177	7.71117499920763
TAL1	3.17576744489893
ACSL1	6.29892341854196
ABCC5	4.72155160004347
HCFC2	3.60142929359464
TCAP	3.33481815559103
ABL1	7.50023138077157
RBBP7	9.73066416672516
PTPRG	4.56886859001306
NCOR1	6.08385227572982
MOCOS	3.97318514577288
C14orf93	4.09196087715658
PRDM10	4.26748323721297
TNRC15	6.23863258581596
SPINK4	3.77682837285814
TXNRD1	7.52975175870614
UBE2H	7.31131497164229
BRDT	2.76850651801614
SLC16A4	3.30419950651435
VIP	2.76850944579778
CALCR	3.28156686882458
CCNE2	3.32921589240642
SLC6A8	4.30297116635843
LILRA1	3.72277949914983
MC2R	3.50874926268880
MBTD1	4.81536169722688
USP33	6.07857904556463
PPP1CB	8.79857196588239
C15orf39	5.59821235395031
ABHD8	3.33019749084116
MAP3K12	5.15688638448677
PAAF1	6.59756271696094
ARF5	7.1978202019421
CCT3	9.24862280750448
SLC3A2	5.85887351058852
PIWIL2	3.45224538863166
RAD50	6.7011293889106
IER5	7.21682517961608
SYNE1	3.41259258719918
MBTPS2	3.85890840697963
MVK	4.47209955284165
TSPYL1	9.29930753121464
NCL	9.11877398004632
PSMD10	7.52734002493073
MOBP	3.20205056728902
GUF1	3.54123548754166
WDR44	4.91039368452917
HRH1	7.03180046375193
HIST1H3C	3.55339106260011
C5orf30	7.03297274109324
RASGRP3	4.10399559790468
RNPEP	6.53915810098594
PRKRIP1	5.46278082688288
MED21	6.31506440754194
GRPR	4.60278357665011
SYT11	4.08471724869014
NTSR2	3.64790906212323
Gcom1	5.82567300426886
SPTBN2	4.0148793055633
LRMP	3.67515742594035
HTRA1	11.5582815000538
RNF111	7.35081713981328
SLC26A2	8.48545431956348
WISP1	3.78589292594949
ATP2B4	6.93571252441912
FLJ10769	7.29802214153089
PTH	2.71557129093305
KIAA0895	5.15493195828159
CHST12	6.08936496934442
RAB22A	6.50882492834359
TARDBP	6.89505887728727
RANBP5	6.9800479450973
P2RY10	2.85267132403429
STAU1	8.91061199090122
NME5	6.9649713069111
DDX21	9.34080714882099
CHMP1A	5.87624029582741
BARX1	3.1390863339539
HDAC11	4.81458471495249
NOLA2	7.76515748850524
MTO1	6.5700122452465
DHX29	5.86820010156883
HADHB	9.81218680642462
ADAR	10.3727493752225
SF4	6.31666464149401
PLXNB2	6.0479532893701
P2RX1	3.39261968747453
SLC15A3	4.87682557483965
GAS2	3.12436951753682
EN2	3.13038627154805
NUMB	5.40681302212607
C14orf172	5.17008306394861
TNIP1	8.53723108136785
INHBE	3.42466325960843
TM9SF2	9.461610587245
PSKH1	4.21144156469240
NSFL1C	6.68729066956421
RHOG	7.55899284128767
HBB	7.37793557805675
MED15	5.09355070886513
HEY1	4.57196345125959
KNG1	3.28701227719026
CASR	3.52698283438809
ITGAX	4.08484357698928
CANT1	7.22123190714961
C6orf66	7.26960997368766
UNC50	8.37089781925021
C21orf33	7.41653585070386
IRF2	5.75583846930477
HEATR6	5.14961549590454
GNG7	4.40821349555424
RUNX2	3.40971553811616
PGR	3.07801998171214
SOX1	3.29769239499024
CROCCL1	5.65418235317494
BRE	7.07273647125382
SRPX	5.20526780541112
MBNL3	3.52801633231901
ODC1	9.49590978588622
SDC3	6.54308871265424
NR2F6	5.10896115682065
ADORA2B	3.67129464250675
ZRSR1	3.20404107447395
ZFYVE16	5.30138162109676
RPUSD2	5.65794707521391
SYNJ2BP	6.76691009342277
POLE	4.17384698500722
E2F2	3.14119021356551
C14orf173	4.46006987703148
THRA	4.56522936034063
MAPK11	3.72911244427382
TBC1D22A	5.62572823735233
PTGES2	5.62104196111203
HIP1R	4.33998697100943
ENO3	3.32814115707056
COL4A6	3.34077863108453
TOMM70A	7.3962616651047
IRGC	3.43074157320666
NAB1	5.06940534992361
DET1	6.27467673477515
TRPM3	3.19656310711101
ZNF532	6.07121896291901
RAP2A	6.26693248181094
PLG	3.34469372672263
FECH	4.8284854657307
CRIP1	9.98134307667645
AZIN1	7.21075649837319
SLC7A7	5.62509812403081
CA8	3.56137104442420
IL10RA	5.30640677413472
CDC42EP4	6.14945858612357
C16orf58	6.46940247127813
ARG2	3.67447505147937
NOL7	7.7071534097059
JARID1A	6.50793131268417
PANK2	7.13380227873255
ASH2L	7.44608791059092
ICAM3	7.291282714013
TMEM16C	3.06316710750652
MDS1	3.5452660519205
CABYR	3.35288977321272
SLC1A3	8.56052094499997
RNF139	8.84448165894333
ADAM8	4.13707275234785
SFTPC	3.63603521673239
BCL7B	5.46097913253721
MAN2B2	6.5958017608882
PCDHGA11	3.01541879578778
RGS12	3.55067540026881
EIF1AY	3.47793127881729
NUDT13	3.7466387615367
ARL6IP4	6.77704798192155
RPL35A	11.9700540925545
CCDC21	4.65866661667627
RAB40C	3.76615712859141
EMR3	2.97059744061836
PRRG3	3.40412054578617
LRCH1	2.96225918572457
SAA4	3.98295772572292
RAPGEF5	5.39233917432529
ZCCHC2	5.62878648397161
CLIP3	4.42653375848253
MAP4K2	3.45110154194717
C20orf30	7.64515507828366
SULF1	7.26758924850067
C11orf48	7.63799932878079
PRDM5	3.33317555506425
ELOVL1	6.72189000734776
PPP4R2	6.68120130159216
KCNV1	2.79612013392813
ACP1	8.4433412072439
SIGLEC5	3.66731406545994
ZMYM2	4.94724650000705
C19orf61	4.00836655470138
DAGLA	3.80969101097005
GPR32	3.9737601551121
EDG7	4.73272174026848
NEUROD6	4.27953775486966
NEURL	3.83818406485119
SLC2A4RG	6.84981396238011
LPL	4.32506961556258
CA5B	4.08041207561267
MPHOSPH9	3.53677675371706
CLEC2D	3.09362388473738
HMG2L1	6.32324433103487
GRRP1	3.74817390737593
HCN4	3.69935947443966
CD8B	3.31902582527473
HIST1H3D	3.84537605334862
TGM4	3.27979178044513
SLC6A12	4.08183935303728
CD84	3.77779939822605
TBC1D15	6.8738636745014
RASA1	7.04608502042343
PHKG1	3.51457958776837
MAGEA11	2.94051120349370
NONO	7.48511953515594
IMPA1	7.60531967617029
SH3BP1	3.33142447304818
RARRES1	6.77749311966911
NPM3	4.48719897771021
CLEC5A	5.24318430012472
B3GNTL1	4.07696088067879
ITCH	4.57153648150351
MGAT3	4.02138668094868
ARPC5L	8.24735344788044
KLHL26	6.14560895589177
MBP	4.63539530769773
SIM2	3.06749492302358
RPP25	3.84082660755491
SLC2A2	2.85948293814299
EXO1	3.87551033156911
SOSTDC1	4.96881354425993
HRC	3.33782208760467
TRIM48	3.12631392153123
KIRREL	4.66695177763516
PIK3R1	6.10727790658391
HOXC11	3.77752843580962
MAF	4.59518803747453
DOK5	9.77826395876271
HELZ	5.90895382861645
ZMIZ2	5.9574374801577
SLC46A3	6.70452278264999
ADRB3	3.78720721462767
PTRH2	7.64627963138826
DMD	4.16145684282522
STAMBP	7.58033137936481
KRTAP2-4	3.54368052020817
ADCY2	3.51486728477624
MS4A12	2.98053559694162
TCF20	5.05306793816057
KLHL20	4.35650126949846
SRM	6.90306871531934
OTC	3.90282580899127
ABCB11	2.90314706940886
KCNC2	3.40328682821738
CDH19	3.16433215284114
SSH3	6.16716238047331
ZNF135	3.48524068079569
FLJ12529	6.92943008332267
PER1	4.89047795027506
KLC2	4.06856673342403
HDAC1	8.5763957699716
FAM128A	8.0490370511937
FNDC3B	7.55242038779049
MTCP1	6.69307086897799
GPR63	3.33831828117651
FLJ21986	3.73182779629009
LMCD1	7.22219261279827
MICAL1	3.9730914058471
BLZF1	4.61446969422993
IQCA	3.46154314532645
PCDHGC3	3.51834099742644
ATRNL1	2.9220467171926
CAV2	6.67824561862908
SAC	2.99142358083023
DUS1L	6.56003259917041
NEK9	4.65369945616032
WARS2	5.26767410906597
DDO	3.52434144000657
MARCO	3.57894410139332
DCHS1	4.15102165026203
TOMM40	5.73959624868429
RP6-213H19.1	4.20420066820892
TUBGCP5	3.66360685400723
IGSF6	4.8716221554451
TPPP	3.29919362200263
SEPT11	4.86007666432546
ADNP	8.68741509143564
UST	3.61315175280333
C13orf34	4.09837140875955
GSTM5	3.74896947095477
BTD	3.84941483709047
PDCD1LG2	2.94148199395811
SNRPB2	8.186816242144
APOA4	3.20773288550658
APBA3	4.42874774207853
CUTL1	6.09145104406884
PMS1	6.31337589664612
EIF3E	11.6796181890926
IL9	3.38272362106003
HOXA11	3.46885568944128
NARG1	7.01727279713695
RPL31	9.9865699881924
RAB28	3.91565503049895
LY9	3.21208042900560
TFCP2	5.41759205935604
ATP2B3	3.1001011792455
KDELR2	9.21442362687694
TLE4	4.03559199610926
FLJ43806	3.20648291174687
TLK2	5.54391174892096
PKP3	4.81801736351795
CIR	4.53972218283367
RPN2	10.3879962571042
SH3GL2	2.96376491292007
CTSO	7.64488408713904
SFMBT1	4.40045042945380
WDR57	5.2210218058151
SDF2L1	5.5529602011074
IGFBP3	7.95861076869204
FER1L3	8.0318149317359
DEK	9.15297379805182
C20orf43	7.77934855438003
ARHGAP24	3.51793953467953
ALB	2.97782047015880
SORBS3	5.07503235768668
C4BPA	4.10385957305845
UPF2	6.92586642457872
AGBL2	2.88002271044573
C1QA	7.55209879568005
DOPEY1	5.42649204186744
TERF1	7.08151984621066
KIF22	3.79666853589570
DNTT	3.09528546053356
C10orf6	3.70385785585487
C11orf41	3.08483271221732
NINJ1	6.80238393124625
SEC61A2	3.84048242376419
HNRPF	6.4130656611417
COL11A1	7.39186056452905
HIST1H1D	4.32918303774721
UCP3	3.45046194568294
MYL6B	7.31628995738774
UBAP2	7.81474419272553
TREM1	4.10760868010372
CKMT2	5.18383797730222
HLA-C	10.9909524894141
SLC13A3	4.40913982770866
PLA2G12A	5.33542688483735
SPRED2	4.575691459905
SCN10A	3.70328483774765
TIMP4	3.56294192007913
PITPNC1	6.41289153836485
SLIT2	5.75982765040651
RSF1	4.76626846031261
POU3F3	3.21666002040142
LIN7C	5.53024855561093
NKX2-2	3.00650448933474
DPPA4	2.75913195011527
ZNF804A	3.22223227203102
CCIN	3.2784247855612
SLC25A31	2.67062913004831
KCNMB4	3.96324597756476
FUT2	5.5692997112494
RABL5	5.79491039748833
FZD4	7.28219268312917
GALNS	5.17665010524036
PNMA3	3.46477543563192
STX6	5.52231716210004
HIST1H1C	8.99498246215472
CIDEB	4.47278056467901
CASP4	8.04191026230823
PDK3	3.49167673071797
WIT1	4.49443739938187
TPR	6.81871635046778
MTX2	7.27748705359916
HIST1H2BH	4.78684052668235
BRD3	7.42756349487961
HIST1H2BO	3.52634425380566
SERPINA3	4.73422782041638
UBXD6	5.43581953365806
HOXB7	6.3990437004014
C7orf23	7.85145053799673
KIAA0143	9.54041506143176
KCNJ16	4.60755991613012
STAB2	3.53852086224899
TNPO2	5.30525589226633
CENTG1	3.41634577986919
IRF9	8.48675610729278
MCPH1	3.73696948096888
FABP2	3.0030386548373
C9orf3	7.46538430480052
FBXL4	5.20928855035363
LBH	7.37395358436133
MYO1D	5.49252631627874
PTDSS2	4.91371466250755
BMP2K	3.95441820641935
NFU1	8.62706681618617
UGT8	4.12184064998243
SLC25A23	5.20844811621135
MAPK4	3.61668221026971
HINT1	11.1326388853029
GLP2R	3.19228604098431
WNT7B	3.71926096300671
SETD4	4.78057000324995
CHCHD2	11.2861227079688
DYNLT3	8.124705387209
FKBP11	6.03982353058973
NDP	4.14681506919579
RHOBTB1	4.05782154992630
FLII	5.93347734411923
SLC4A4	3.817411925365
RPL38	9.67034364659816
HTF9C	4.53851150814476
RPS16	12.5324814920104
AP2A2	5.25441306153191
CHPF	5.50309066652738
CSNK2A1	6.35252128314453
MAP7D1	5.42880868565172
FKBP6	3.44773516613554
ZNF214	3.54176674233369
DDX56	6.69913237533526
TWIST1	4.73281881398198
EPO	3.27305227377576
MRPS18B	7.94588154500677
ZNF682	2.96964903785119
AOX1	3.87873366957856
RPL14	10.4579629525091
CYR61	7.5671171616677
JRKL	6.98449816690768
DTNA	3.5612323487383
MAFF	8.0396843300756
LOC51136	3.31630667039989
TMOD3	3.78054687594032
LY96	4.87710024062325
EEA1	4.04475630062505
KLK3	3.33133890667129
IL1R1	5.4955874218381
HRSP12	6.23275963976650
KTN1	9.0566982362342
LOH11CR2A	6.89062740068508
ARL5A	9.27181406579038
MAB21L1	3.69868548736943
C20orf59	4.11330468513571
ADAM2	2.82970493042501
PHKB	6.45619609522868
CCT6A	8.47240910972173
TBC1D8B	4.74170490076206
FAM13A1	6.27935099700084
EHHADH	5.50349373443089
LAPTM4B	11.0110171706523
TMEM147	10.1441064704648
ITGB5	6.28041581621308
YIPF3	7.12412967546303
FKBP2	8.38166730552583
XPO7	6.17955409312836
GPR75	3.08540551466738
NR1D1	6.05249989353848
TRIM5	4.96785200938362
TMEM110	4.57198335029090
APOC1	7.16211361337814
RNASE4	4.40930961235503
PARD6B	2.95137988251031
ARID1A	6.4697928319343
NEK2	3.65181003628917
RRAGB	3.69506566184184
PCDHGA3	3.60051968209617
HIST2H2BE	6.25815078527248
RCN2	8.16856271449009
STARD7	9.98446096454449
SHMT2	6.15138869220185
MLYCD	5.06035076051062
KIAA1751	3.21973795920311
NDUFA5	9.008953437689
THAP9	3.18016579338806
FLVCR2	3.51842324567191
RP11-217H1.1	6.9492859919777
AP1S1	5.13768021728562
NCLN	4.67843691360862
SDHA	8.6411728578532
SMAD6	4.22450532633446
SAV1	6.02302096638985
SAT1	9.43420099526731
ADAMTS7	3.349924100547
RPP38	7.44709849069793
RCBTB2	5.83951617690564
VEGFB	5.00465184617082
COLQ	3.20556448181096
RBMS1	8.36568113731218
NRXN2	3.22641028174157
WBSCR16	6.26715458128984
DRG2	4.84858445161631
KLRB1	4.00184264875857
DNASE2B	3.2729376958806
SAFB	4.48776755209384
MAPK8IP1	3.92461445659077
RFX2	3.68345631709705
MLLT4	3.46222491288232
ANKZF1	5.22988904356932
DUSP8	4.17470187108022
C19orf50	5.26031170332788
MEF2C	5.01054005708896
SENP5	4.0636042587477
NFKBIL2	3.60440244731259
LBR	5.27513102887158
CBFA2T3	3.33389100315537
AFF3	3.34424835736889
IL2RG	4.75825412519887
CCDC51	7.9070292757526
COG7	5.65444832563374
MYB	4.95419284853840
KLF3	4.28704286444248
PLXNA3	4.61582930454454
KCTD14	6.1342348424734
FZR1	3.94272192108068
XRCC2	4.27991686416743
SLC44A4	4.95546012873163
ESPL1	5.36982042861684
MMS19	5.64569613841436
GMPR2	7.20599081932371
ST8SIA5	3.19730789552755
TBC1D19	4.32421172960719
CHPT1	6.84133293855922
ERBB4	4.91864544816039
TSPAN32	3.98102273548856
MAP4	7.33752826383684
ACTR3	10.0246608416103
UGCG	7.86987214774977
GPHN	4.37982822420061
ZAP70	3.3813847865473
SLC6A2	3.79510150203967
LPP	6.47408330928579
PTPRCAP	4.45484296132962
IL12RB1	3.7401512175672
HIVEP1	6.12586258415037
ATRX	5.17156837212261
EIF4EBP2	7.32131446789555
DFFB	3.80174979602361
DMRT1	3.21340106911606
CHST8	4.42699435256691
HSPB6	3.57189750483340
C14orf109	5.90824078413751
IER2	9.3158203945559
NMB	5.4913236901134
COX5A	11.4544159007447
EIF6	8.27559995594099
AIFM1	7.62425274689842
WWC2	4.46138489422499
GSTA1	3.66823643264926
POLR2L	8.8692057084602
MRPL4	6.87243065340796
SEMG1	2.91974588350559
MPPED2	3.64012642108399
FLJ21062	4.03072404263823
TRAF3IP2	7.17689704385628
EPB41L4A	3.86880051728323
LILRA4	3.40218339120355
LAMA2	3.56283085249464
TAF4B	3.36270983718273
RLBP1	3.07798397396275
SLTM	7.92048088859872
CD300C	3.79632523967321
FLJ10404	5.49761578608201
RTDR1	4.21859841346665
MALT1	4.98226371598415
ARVCF	4.80002727836569
RENBP	3.60035770157607
ATXN7L1	2.83281557091147
NID1	4.15613046012227
TUBGCP3	4.88648437240322
ZNF783	5.04421699762534
ITIH5	3.7624350634427
ZNF85	4.87171389069219
MMP13	4.08322642060776
KIAA0329	4.67358825822064
C8A	3.62238969698769
MGC87042	3.1668838969261
HOXC13	3.41630196337941
CLGN	5.36107326430903
SLC25A37	4.18850659822345
SMARCC2	6.75237145816357
TFDP2	6.17831501932904
POLI	4.35064774765879
HCP5	5.21607811270621
UCN	3.41768849647007
ZNF764	4.57488982403165
USF2	6.25693828869334
C20orf24	10.4809548405978
FHL3	4.29102128601507
SPATA5L1	5.18136657665736
JMJD3	5.08971765253694
MMRN2	4.74999501041397
DSP	10.2154818987306
NDST1	4.44900099748079
ZNF248	4.41458408176746
PELP1	5.17784423875713
MBL2	3.31954961026937
ZNF230	4.73816979553243
RNF41	5.57841081544021
THOC5	4.65839357534501
MSN	8.5001096634503
SLC9A5	3.42789784121677
SERINC3	8.1084973380995
ZNF434	4.71519599011468
MUSK	2.85311315532577
SMARCD1	4.78930806693936
C11orf75	5.93792898596705
ZFP106	7.62832427151842
GTF2E1	5.21119214966199
RY1	7.18593328059602
ATAD2B	4.20762104282278
DDOST	9.16594388615584
ARHGAP17	6.41952369266787
GPNMB	7.94227036439857
TTF2	4.91397354124304
SFPQ	7.30177986923634
GFRA4	3.42896850656790
TIGD6	4.11394639496072
SLC39A14	8.29418966310656
AKR1B10	4.1116175840227
NGRN	8.99094461495389
RGS16	4.73910721720105
URB1	4.83055920968672
GPR137B	4.15025164290759
MECP2	5.54767061937921
PSMA1	9.47823242645458
TOP3B	3.76302236196143
NFATC4	4.03868744936885
RAB7L1	5.07260907829896
CSN3	3.49814824654846
NOS1	3.61861380013439
CA14	3.85327052503997
BMPR1A	6.01054739849282
YBX2	4.05712908646429
PRL	3.13181599320788
SNRP70	6.81357816096675
C6orf130	6.78502395277051
KIAA1166	3.81259107584002
FUBP3	6.37953093498772
STAG2	8.07607199196583
ACACA	6.01595774416579
ABCG1	5.41237136996897
ATOH1	3.13006995213598
ODF1	3.46573802112437
TMEM127	6.74540105545298
CD55	7.35702720269369
PLN	3.29121890746328
RPS23	12.9892817952876
LYPLA1	9.03527835940051
PRDM9	3.47635870938953
SSX2	4.07032030386969
PLUNC	3.57444628011931
SYNGR3	4.9333588344777
EML1	3.69740540137255
LNPEP	3.59541923879493
SMAD3	4.47699496137078
NUP93	5.33759073531607
HISPPD1	6.12281093649577
HNRPUL2	4.02901739074442
YARS2	5.94203602899467
TBC1D12	4.08805078069943
ZCCHC4	3.71106721299405
FBXO22	3.83246145423484
C16orf24	5.86667580386561
ZNF669	4.56855029606188
PTGDR	3.00396133636391
DDX27	7.52360024038262
KIAA0409	5.05303610970124
ASB8	5.97713953514832
MEPE	3.59253128908956
PLP2	8.7079409579516
COQ7	4.58524658808811
CHMP5	8.63001043680373
CACNB3	4.31345340088493
C10orf84	4.12215593431689
SPO11	3.48736509574833
NEDD4	3.41568052807278
THAP11	5.28317810143534
ZNF43	6.22586758891803
KRT13	3.34079438380864
NEK4	6.50196458592239
MRPL19	6.64071945098389
RBBP9	3.61211122699759
PRKAR2A	5.74931501340809
IHPK1	6.65002730351859
ATP6V0B	9.1547527614062
CACNA1E	3.11057235783333
CEACAM8	3.17057960996981
PEX14	6.23834642349931
BXDC5	7.8117452908186
ZBTB38	8.1733803867244
PAFAH1B1	6.09117369926433
PCTK2	4.23663745243616
LRRC16	4.72270644660615
OSTF1	6.2444602351938
KIAA0323	6.914590883586
FYCO1	7.51090852521934
TXNDC13	6.01872348962176
PLTP	7.57479964819839
SLC25A1	6.9804454713526
EZH2	4.98868746015902
PLEKHB1	5.42039434635965
GRB7	5.68245083193013
ZFP37	3.27637945851879
MRPL33	8.97931205816928
C9orf27	2.97234582518647
PELO	6.36034947021817
ARMC1	7.4660916507462
ZNF154	3.55239118708972
C3orf64	3.17432836845129
FLJ10357	5.64771257812772
PON1	3.39346980307026
SYT5	3.26388967996396
TMEM66	9.97969103710478
ATP4A	2.9712300647252
HBEGF	4.25114589825475
PI4KA	5.79221568725617
LEPRE1	4.40553246318245
POU2AF1	4.00780372287308
MRPL12	7.17763289238423
GNPDA1	7.93000898483235
RASAL1	5.37552869082026
ZC3H3	6.66404835002356
DDAH1	8.66169688910053
MGAT1	6.73940310775107
TIPARP	7.00399392309927
UGT2B15	3.24033060662632
DNASE1L3	3.26796051233520
CHEK1	3.6611815912944
ZNF8	3.90745101260272
TXNDC1	6.16603708705503
CKB	7.99501223221312
RTN3	8.78347288883163
IPO8	3.80938603173525
FZD2	4.81129266320558
PART1	4.40959008234858
PSMB6	8.17992214640427
MAP3K14	4.36938434765711
PCDHB8	3.26640739644587
PHC3	3.57807457469719
PPP1R8	6.05751155248427
NOVA2	3.35119334582739
TNFRSF11B	4.908939631632
GOLPH3	8.85671350755744
LOC51233	4.17925110753838
GGTLA4	3.5536015237718
PDE6D	6.27643810302802
TTLL1	5.29013812433309
ZNF117	3.5331222352867
NKRF	7.2110226297859
CLK2	7.14700069094681
TNFSF15	4.75379098280313
DUSP2	4.65329972514617
HSD17B11	6.15610406736462
SECISBP2	5.28008074567799
PPAP2C	5.81655138555823
GABRR2	3.5686334419136
LOC51145	3.01898388571981
PIK3C3	6.73463778943945
DHDDS	6.17610526059182
CTSW	3.51469804402834
NEFM	3.50836628042092
TNNC2	3.47405161243771
ANKRD28	5.46610845844705
MRPL28	6.14293422653102
STMN3	3.58909813897332
SYN1	3.5359390788181
RAB14	6.34038693046326
PIGV	6.61479497652538
CDK2AP2	6.8311986931798
ZIM2	3.66326144414958
APBB1	4.28198632455043
SND1	7.79710706783719
C1orf123	7.00490125380723
B4GALT1	3.31923384581744
CHD3	4.87618098654586
RNASE2	4.38923863154095
BCAP31	9.38636866163383
SLC25A44	5.60508756868639
CXXC1	6.15762356537287
PIB5PA	4.63626782045505
CD40	4.50949402195578
FAT2	4.01040961289378
DYNC1LI2	4.97349207950278
GDI1	7.39259086565764
ZNF81	2.67833922737531
VSNL1	3.93251277468775
PIH1D1	7.19176047200366
KRTAP5-9	3.60880820514047
FLJ10081	3.72760797043181
CS	9.07937149590095
ZNF318	4.70843550970736
IGFBP7	10.7984069325384
ZNF609	4.83306640327079
SIRT4	3.37945531408564
SCN4A	3.53426476233856
ARHGAP4	3.81500326985484
EHMT2	5.56621561839423
UFD1L	9.25558633654889
EXOSC10	6.85143890921905
ECE2	3.14506532363055
ERMP1	7.7347926087534
OVGP1	3.89825069260882
GTPBP3	5.98977586279619
FAM82C	7.71022008604305
PACS2	5.0138874447498
C19orf36	3.83890517728938
UNC84A	9.23328350693292
ARL4C	6.60678765671295
SCD5	3.56840973736525
ATG4B	5.84600048889089
LASS6	7.57630972529612
LSG1	6.83896440443657
MAL	6.733029497352
GPR22	3.18743921945802
WDR5B	5.31736403081321
GALR1	2.85349117549949
AQP4	3.10683830105301
C17orf60	3.4048063472234
HDAC7A	5.28236776068262
GRIN2C	3.12976095126506
ARMC8	4.75969012178541
SLC47A1	6.3294335356278
DMPK	3.5615848893733
CCRN4L	3.41901530061156
CBR4	5.28247664311383
KIFC1	4.36786182332117
LHX5	2.89176887280655
SMC1A	6.30322723231499
LPXN	5.99519938120573
TRPC7	2.87391923150379
SERPINA1	7.41418997785688
SMYD5	5.33628848262862
RPS13	12.4007688421106
CRHR2	3.30072330782712
TUSC2	6.17637831740151
PRKAA1	3.61636038230191
FADS2	4.78807836008473
ENAH	6.60314309272796
PRO1768	3.26416953193255
KIR3DL2	3.10821878380991
APBA2BP	6.36103831516663
ATP2C1	6.13518242463403
ALDH1A2	3.90044360239081
RNF103	7.77489531508432
AHCY	9.70798117687903
CROT	5.16061976505246
PABPC3	9.28061432932653
ALG12	4.08030504199721
EGR1	9.26049333274743
THSD1	3.64360851349865
CCL17	3.42533462873213
BZRPL1	3.15861723797730
KHK	3.66587911064833
ESRRG	4.70860063834174
SLC12A2	4.56967821270856
CNGA1	3.28594554643743
RDH5	4.23116374594738
CD58	5.15323147237832
PTGFR	3.1641581104739
CCDC48	3.35862598458410
CCDC76	5.16522781660518
CDR2	5.41183136444928
ZIC4	3.42176578422082
SELE	3.3242801375026
OR1G1	3.96046158434786
EXOSC9	4.85081939834059
PSMC6	8.9811417500648
ABCB1	2.85649914348508
GPR12	4.14344113767866
KIAA0196	7.45009816915246
PCDHA2	2.91220647345858
SSR3	5.96929033823251
MSI1	3.52355166697130
TRAT1	2.95951392163576
CC2D1A	4.99901996803373
PLAGL1	5.84966871722353
LLGL1	3.83821234678925
KLF6	7.53493154094133
MTF1	4.97442710653231
RNF2	4.80896034643082
tcag7.1314	5.52097637136401
NR5A1	3.07816172294378
THBD	4.27363384754876
ABCD2	2.78370077962598
ITGB7	3.88617882725728
DNAJC7	5.66316956705759
CCDC81	3.62062603023626
TM2D3	8.01128988241281
HUWE1	5.35624226155914
CDH17	3.63817216646444
CD180	3.74692686034193
FAAH	4.32848702765702
IL17A	3.08112906110676
POLA1	5.65956578410972
TMPO	3.63208308371538
LYRM5	5.5854023652799
GNAT3	2.93239959278337
TM7SF2	6.62766134168596
FLOT2	5.25530928124447
MAP4K1	4.20011884097418
HDGFRP3	4.72983054632087
RRAS2	5.62849916209266
OXCT1	4.9610316148996
LTBP2	8.41385540832753
ARPC5	9.8463460372584
SV2B	3.4892035077991
ZDHHC4	7.36808690646181
CYP2A6	3.96681724158063
PDE9A	5.86192829708631
ABCA8	3.71407254188797
NDUFS2	9.4510544910155
UBR5	7.3725397640419
FLJ22662	5.54756295881462
GP6	3.72368843859028
CRYBA2	3.10303915135344
LEF1	3.97582470797699
ZNF20	5.85544737684993
CTPS	5.34524009161846
EPS8L1	5.51914946826181
EYA1	3.16488897804711
SERPINB2	5.68548518514314
MAPK14	4.85001997165797
GTF2F2	4.45938921647335
ZNHIT4	4.52074491334324
