Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G02_516324
Composite Element REF	Signal
CPNE6	3.25074137268873
SP2	3.77988323454044
DPF1	3.90931081394982
SMPD3	3.30193138117883
TMEM38B	4.5531019213873
CCDC56	9.26830469240958
NFE2L1	6.51445437952215
MRPS31	6.02950932785126
STIP1	6.74595359118684
MMP26	3.17259475789085
RASL11B	4.09803915306211
NT5DC2	6.76982059561677
HLA-G	6.46312707275107
LRP2	4.44958091989588
MTDH	8.73418956723825
HSP90AB1	11.1055632784241
PMAIP1	4.35141969636684
LMBR1L	3.94368389362776
SLC25A20	6.64526482401352
RSBN1	5.24753917866829
S100A2	6.86287161622453
C2	4.87805690158699
RHOT2	4.8628040946168
RALGPS2	3.60028351114792
EIF4EBP1	6.80217179477173
C2orf27	4.52120299882929
GCKR	3.78220599513981
FER	4.56042251935211
TRPC6	3.46131094616533
RGL2	5.88219253606048
ARPC1B	8.16728062015486
SNRK	8.04352047487089
UTP6	6.67744803216057
DNM2	4.26378568837782
GCS1	5.23625161451977
EHMT1	3.42990050637515
GLDC	6.10945527549086
FBP1	4.56511893369683
VARS	4.41516884504927
PLA2G7	3.85927950822217
RAX	3.16333427064159
TERT	3.36622201471624
CCL1	3.05843011445901
FUCA1	7.9156901299606
ALS2CR8	3.47372593651631
CXorf21	4.32921643997774
KCMF1	9.3883056041859
MFAP2	7.74314091376876
OXCT2	3.41894493728205
WWC3	7.8711030270773
SOCS1	3.55273733568504
IL17RA	5.11075696760766
C14orf115	3.73721020155116
ST5	6.01878681059884
STRA6	4.61209288649791
MPP5	4.72624758004541
SPA17	5.72219726873039
C21orf7	3.51485187818959
FLJ10986	4.87262387784519
LHFP	5.59646015330153
CAMK4	3.36360448985246
GALNT14	4.45072723072161
CXorf27	3.34921993656381
CLPX	5.91613878083836
NPLOC4	6.7202026050582
PJA1	7.52079082433383
CPLX2	3.52646556885477
ARSD	3.63042011615290
WHDC1L1	3.21810319218208
RB1	5.13378566319082
PHLDA2	4.98496572228854
C2orf56	3.85535003851207
GUCY2F	2.87761787109399
MPV17	6.99414096666157
PSMD4	6.29631817610218
SLC35D1	3.87640134617341
C20orf103	7.35075699169176
COL16A1	5.52751518663582
ERLIN1	6.15295338011098
JMJD4	4.43105885600947
SLC29A1	4.60491343529403
GLRX	5.17273315113695
HIST1H2BK	9.5472025021885
TP53I11	4.33668170599308
ST3GAL4	3.95876925281999
ALG8	8.34682101415106
PF4V1	2.72105745582053
SHOC2	7.07861096691504
REG1A	3.13604675211286
FBXW7	5.02318750873212
CYB5R3	10.2010972951718
MINA	7.14153481934243
HHLA1	4.02448111130918
MYST4	7.19467345510034
NR0B2	3.87959867319737
TFAP2A	5.2174946503093
UCHL5IP	4.96900403475369
TIMELESS	5.8580090814002
DDX10	6.52153586452591
SLC25A36	8.08366435294796
TMED10	8.89370452811869
ZNF507	3.23076574226797
LOC90379	3.88779959881997
RAB11FIP1	6.19354385872493
ATAD4	4.48649196467741
PHF15	4.07131979787881
ZNF26	4.4823368987925
KRT7	4.60428762542101
RPA3	8.43945668045047
YIF1A	7.62410970100565
PPRC1	6.362625437627
PCDH17	7.81716909328732
PHF8	3.74475070614765
RDH14	7.43284388126721
DNAJB2	6.21705276052966
HNRPK	9.64111716850482
PTPLB	7.94764567655978
RABEPK	6.75077352430902
SNF8	8.14562543582167
CBARA1	7.10216522938481
RAD51AP1	5.86754514312153
HAT1	8.66963942148893
HTR1D	3.25579060014366
H2AFV	7.64824269431037
OAZ3	3.95113554722369
CXorf48	3.41284477481085
RC3H2	7.03405252547615
SGCD	3.99805063612023
PHTF1	3.97053618155696
CA3	2.98129551351232
PKIA	3.44011144125644
STX10	5.89250223939054
PEO1	4.94515097427213
JMJD2D	3.77926578497145
KRT19	9.30891516221816
ZNF143	5.87057496407836
ENO1	9.01570258537065
TIPRL	7.76875010932118
MAN1B1	6.47852314282442
P4HA1	8.81116985404376
TPTE	3.04880430312678
AKAP8L	4.80020457079791
GPR17	3.15763836682152
LRRC20	4.95023781348651
UBE2Z	8.5019402967961
COL4A1	8.2458503511685
ISOC1	6.14279746238756
RNASE1	6.93345951426339
C20orf20	7.0463863244118
NDUFB11	9.61141491205293
STK19	6.31703853804996
OSBPL2	6.69060069258106
PTTG2	3.07188686324658
GRM7	3.47404232611985
SLC39A8	3.88983349421491
APPBP1	7.34665899650644
STS	6.09323281816251
FFAR2	2.88898157249392
TMEM123	7.71046468052599
GLI2	3.76705310019737
BTNL2	3.47165561889485
ALDH1A3	6.58662072134447
TGIF1	6.33081719737219
SCO2	5.87719640342907
TP53	3.99858173610541
CCDC69	3.54898166851037
ZFAND5	8.80912211575365
ICA1	4.83367409022503
RAPGEF2	4.96759189194243
NAV3	4.61894934811706
EPS8L2	5.33642783243753
ATP6V1G2	3.07661256680054
MNT	7.4968992362687
C6orf145	5.95568457936838
PPP6C	8.50284345569613
OR51E2	3.04462091016715
OTUB1	5.94136109507644
ENTPD1	4.79131792083757
TMEM115	6.0492187348373
STK11	4.44121741840617
PRPSAP2	6.81824639780081
SH3BGRL3	8.04548289018186
MX1	7.22654595980365
PSMC5	8.94730251267277
TTTY9A	3.52031042474518
EXOSC4	8.3797723136547
SETD1A	4.09522492675091
YARS	7.27705152653045
SLN	3.69651763236207
RELB	4.86122854469333
NLRP1	3.65419022159324
LAMB2	6.67157551091432
FNTA	9.06684107719314
HNF1B	4.78515210159208
C14orf139	4.12943348900335
UMOD	3.41806040782216
ZNF512B	6.30907911437294
GPR25	3.79311100959048
C6orf49	10.4745359039245
ATP6V0A1	4.61899582140729
SNFT	3.97325733012540
ZNF768	3.56769397452031
GTF2I	7.89710750571887
KCNN2	3.10201813548545
DYNC2LI1	5.56601395975761
DGKE	3.34449191883768
DNAH3	3.54359320993335
RPS6KA1	4.61770453884168
C9orf53	3.35709783182338
PTPRM	5.89352234619507
MRPS15	8.13289378619412
TMEM59L	3.74125084427480
SSPN	7.06258013558893
IGSF9B	3.12933710693157
CNOT8	5.95089410651773
GORASP2	8.68072479063873
ADAM17	4.81073400786858
CHRNA3	3.36439665865871
MYOG	3.38185949242468
UBE2D4	5.31254689449623
CPNE1	7.64297492922548
AK5	3.93198643952087
RPL37A	7.72048402805304
CPS1	3.96670091134356
NDRG4	3.73407811030400
ALG5	7.91275605993298
NCOA2	4.20104762520379
LOC130074	7.04848188502523
PIAS4	3.34647897058841
S100PBP	6.62615183718514
TEGT	9.8791216809717
USP5	5.19793670526363
CFLAR	5.58556259534951
KIAA0692	4.78962736838974
WDR48	6.42086859488828
PCDHGB6	3.01840463560965
NRXN3	3.35240786192273
ACACB	3.72174161847779
CDKN2C	5.77438019965719
KIAA0226	5.54945285173885
TRAK1	5.33450912551473
CUTC	4.69207366146479
AGPAT5	7.27507147843737
WDR68	6.33074964573865
PREPL	7.23159225380415
ABCB6	4.2860668536559
RABGAP1L	4.38511169672404
FCGR1A	4.06911356996031
EIF4H	8.96472291823547
DLC1	4.26512969603465
MAPK8IP3	3.58758811959653
SPRY4	5.13071430307055
RPL11	11.5175646311761
RAP2C	6.00418634134142
ETFB	6.78643565633947
RORC	3.46092877914685
GRAP	2.82705520010414
SEPW1	10.1544701721448
NMU	8.84205142383712
MXD1	2.85572338657615
IFIH1	4.87462101750427
AZI2	5.73134751916408
WDR37	6.16729363818044
SEMA4A	4.25117422091211
RPL8	12.7590009608265
NUAK2	6.72151895440139
AHSG	3.48521733709247
RBM39	8.39398413446864
MANSC1	6.3220362335253
IMP3	9.3485995772262
ARHGDIG	3.69286565230925
ELTD1	4.72545196995857
PRAMEF10	3.92940127663502
RGS17	3.28585484146882
KPTN	4.33698033158903
C2orf3	4.70876427490697
PCTP	6.80126451258996
MRPL42	6.98053315647759
SIRT1	7.29072564664223
MANBA	5.12059495875348
CD164	7.87365109290544
ZNF671	3.45392392789895
GFRA1	3.41617115035344
PRM2	2.98307457964754
IL1B	4.35008656150958
HAX1	8.6505068294061
REN	2.92594907201964
ZKSCAN3	4.48607982033901
CTSA	8.59215622696669
TPRKB	8.16322784031918
UBFD1	7.03311998617515
CDKL5	2.91507645009898
HIST1H2BD	6.58582857464975
COQ4	6.90134283498295
TXNDC4	6.17352236446239
C5orf22	6.6597805821467
VGF	3.28817667229763
INPP4A	3.75016056284952
RNF8	5.38092458462764
BMX	3.13268735915559
SLCO5A1	3.7462023529269
PTPRU	6.6408058199314
ATP8B3	3.27840507548998
HOXC8	3.89006198659546
ADPGK	7.42048095878309
IL12B	3.02447908224099
LARP4	5.38668177810197
ZMPSTE24	9.55108194292905
PFDN4	7.34495589936974
KLHL11	3.46246370506372
PSMB3	9.36815979442166
KIAA0157	6.44249163655406
DDX25	3.94951238474646
NCAN	3.43918233813014
RPS25	11.2111273749179
SOBP	4.70947869149142
TESK2	4.03793866645818
DNM1L	8.3281582813278
LOC55908	3.07117132577091
MTIF2	8.00027015944786
ZNF207	8.86694128133272
EXOC7	5.26497813365349
CLEC11A	5.32858385656404
TXN2	8.32262590049241
TOLLIP	5.49643202618959
TRAPPC3	7.99791147953551
TAF15	5.98155778829336
HAMP	3.50138870210722
GRIA4	3.50259632388863
IDE	6.8256982333741
DLK1	3.06848981534754
PLVAP	5.85206158416593
NOD2	3.52929518837333
SCMH1	5.78153761391754
ELMO3	3.96932222430273
GPR68	3.05136329883791
HTR2A	3.24359341939899
FUT7	3.50593400226300
PRELP	5.63066251331735
COL8A2	5.70274751894922
GYG1	8.89656458093438
C16orf68	5.40155597339026
R3HDM1	5.4837729788909
ZNF91	9.38609535277104
LPIN1	5.15812580468173
KRT12	3.8618343287021
BAALC	3.87477680896913
MKRN1	6.66955897851277
KIAA1598	7.50503823003316
ANXA7	8.49030396243633
TNP1	3.41478083533843
WDR13	7.10915681552573
GAPDH	12.3327415001667
BSPRY	5.48124981379297
COX7C	11.0693271652381
FAM108B1	4.42180468490681
PGAM2	3.60266217020020
PEX12	5.93124482830332
APC	4.22454403887944
PMP22	8.17031645727948
TLR2	4.20819371694401
NPBWR2	2.97206477414506
WFDC1	4.50256306225017
MTL5	4.18088055735528
COMMD9	6.38149700865277
INADL	3.60871414723249
GPX1	9.64388238593427
PSG11	3.25839235718073
SLC39A1	6.42156047906716
SNAPC3	4.58730586661094
C4orf16	4.29057928062407
GNA12	4.71920173085788
LIMK1	3.65199403309559
MECR	5.31077751159202
CDC42EP1	5.37111857302097
KIAA0101	7.57573369358933
B4GALT5	8.33498628051532
PIGC	7.07451895580257
LRAT	2.96422627700301
MMP19	4.74858382276178
IL18R1	3.15130336715355
VNN2	2.89495622148565
AKAP11	6.28640674164537
BCL10	7.13792797702639
GLB1	8.73811514964502
DTX3	3.31003191697461
ACCN3	3.08174542602364
MOCS2	4.99213248027005
HCRT	3.20022991948559
CYBRD1	3.79287665919285
REG3A	3.32070360926436
SULT2B1	3.92289421820911
SEPT6	4.09960834012357
MMP10	4.15767475307060
CDA	3.42720157193983
ME1	3.77569105010639
TCN2	4.75075686452373
MGRN1	5.93583551580259
ZFY	2.9883638045897
CHRNG	3.36962263777622
IVL	3.44105464157528
PLEKHA6	3.10532572489335
CALM1	7.5832989283432
PGDS	3.99396879191342
C8orf33	8.232466308152
CYFIP2	5.87490097988232
TEX11	4.0790125292856
CKM	3.36416632243407
MAP3K11	5.40852773780431
CEBPE	3.19604900285246
ACOT8	6.12224663494171
ESR2	3.17271835117016
OLIG2	3.24342984372306
AGTR2	3.06386951337024
DNAI2	2.9911484717469
EPM2AIP1	7.66949637260903
C14orf106	4.26778424892164
PZP	3.30328591059971
RPS9	11.2727197592670
SIVA1	6.52674398175274
HEATR2	8.7168357851809
CD3E	3.37489872195608
APRT	5.76546336168021
AMIGO2	6.00831884821424
GPS2	6.0240246681799
NOL14	4.06747096102132
TRIM36	3.58939318653042
RALBP1	7.54865366517409
EVPL	4.4205362132504
ITIH4	3.61224365423800
ADARB2	3.29419345004217
PIM2	4.730934852378
REGL	3.46478079410361
GJA5	3.83578260026665
SLC17A5	6.07402481359578
PIPOX	4.15033857981022
HGF	3.48043584202778
EPHB4	4.43387294461239
SOX18	3.5219659120167
SERPINA10	3.30799524089185
INSIG1	5.99100466744356
WDR23	4.45150153869153
SYNGR1	4.83841867272363
TEX15	4.07060234134181
REEP2	4.27456370760789
CDK3	5.04067065754215
HSPA12A	6.53628101422611
REPIN1	7.74208036150474
ARL8B	9.5564102783972
PDE4A	3.74404892771884
CAPZB	8.25113621640252
SATB1	7.03856605603633
PPM1D	6.57604890706607
VPS45	6.45558145391772
TP53BP2	6.37840454023543
GINS2	5.01658507279602
CYP1B1	5.52998558781439
CACNA1G	3.52423656849802
VGLL4	9.01174798356338
XYLT1	4.40926506362626
BRWD1	4.18504251690696
ROS1	3.22983302230115
BMP8B	3.54823926331013
SLC5A4	3.83176204299948
SLC6A3	3.42311193387267
C16orf53	6.76673219948857
APC2	3.67771265312271
GOLPH3L	7.53064744151156
ZBTB17	4.3008373755548
C6orf54	3.57166886721456
SLC19A2	4.64534135517279
C6orf134	3.99950460492045
C9	2.84749870145795
ZBED5	7.8903596591794
PVR	3.80250611006552
ARTN	3.74981685927274
LTA4H	8.94836972707167
MAGEA4	3.3726992997814
IFIT3	5.31085903763074
PDE3B	3.82160418614523
GNRH2	3.64989928610946
STEAP1	4.41190194630359
FLJ10292	5.2776970359636
RPL39L	7.45481422686754
PGK1	9.81919160858574
CCL13	3.27929785585977
RLF	6.80121111947142
MLXIP	4.35963094238863
PLOD1	7.4526865382689
MTFR1	6.47330950910592
NPDC1	5.87589564952414
C11orf16	3.94813415189576
RRN3	4.80946905370479
GPAA1	8.63751606906673
C3orf14	6.33282466203582
TEX264	6.74068816736366
C22orf28	9.66228807504548
RYR3	2.86418756184968
VAMP2	5.08744438840555
XPNPEP2	3.28106364399859
PDE6A	3.38686185506936
SUPV3L1	7.33922560048534
FIBP	8.57848256890553
SPIB	3.24173445071955
TBCB	8.35046646523345
DHCR24	7.24610080688475
ADRA2C	5.41135646304805
MEF2D	3.8976484723064
MYO1B	7.068628068141
VAMP8	9.86676389310146
ANKRA2	5.17051772297452
TLX3	3.32008064435745
PANX1	5.3467112011734
RCBTB1	4.88475743382337
FGL2	4.38501872023089
CEP70	5.50736385573509
WASL	5.99329526520783
DCHS2	3.63941324878716
RNF25	4.68974476408741
CYBA	8.80949348833902
ARHGAP11A	3.39014205386436
PLAU	6.83724833199796
MPZL2	3.90256308197348
MATK	3.3031589339187
EHF	5.65487766824004
CTNND2	3.40066970396880
PTEN	6.69091383764284
ANXA1	10.5091228383944
AFF1	4.21934846080525
ZNF189	6.06262361098267
SUSD5	3.48400761644042
SLC28A3	3.24643501849953
GUCY1A3	8.00974679467704
RASSF7	6.63684429912269
SETD2	6.93604829849897
ROGDI	5.44810395116689
C20orf195	3.82485699299044
TICAM1	4.12671014364460
PACSIN2	7.09567838538162
SERPINB5	2.89445152963247
PRKCDBP	5.06218863335177
TFDP3	3.07749395114290
PLCB2	3.79235928599735
RFX5	6.09468822233003
TXNDC15	7.50099744128716
PTPN18	5.75462688032016
HLTF	8.48305887045318
PKP1	3.42229618110508
NDUFA6	9.4104091672455
KCNF1	3.5793036213215
HMG20B	5.59376233136375
SYNE2	6.21556217835403
SLC22A4	3.30387047243682
VCPIP1	4.71282272617198
NETO2	7.59190419159098
SQRDL	5.53683816091093
BAI3	2.95248958841508
GALK1	3.76269954968366
SERPINA6	3.47681775853392
ASCL3	3.72913433595340
NOSIP	6.57786131667906
HD	4.26073652242316
TRIM23	4.02380933383313
FBXL6	4.87934112446216
FABP7	2.87491176461581
ARL1	7.24362305279466
MAGEC3	3.17664919226503
CDK5RAP2	4.77692804418582
KCTD15	4.19865575882030
CD1D	3.08932164575641
EIF3B	8.12172653009816
KIAA0141	5.62826630374299
BIK	9.64253486819006
PAX4	3.36075681649032
NANOG	3.19057479240473
CEP135	4.75315348687342
ALOX5	3.74804929212821
TRIM22	7.07764193699897
LYRM2	6.186571146786
GPR162	4.144085459732
RNASE6	5.37709386919324
GJA1	10.7643941922944
TAS2R10	3.13196290538913
FASN	5.05809877266358
MRPS14	8.44272384739977
HMHB1	3.16434320244134
GPR116	5.41950324726724
TAF7	8.31127325183735
GK2	3.40813093891785
ZNF219	4.40713872336102
AMBP	3.06710360325184
CD33	3.41035882920026
RAB3GAP1	5.45334059907628
NXPH3	3.69406972637161
KIAA0953	3.60735514959455
CROCC	4.01402370637944
CCBP2	3.56256420882034
GPX7	7.45298081438061
TGM2	4.89137312257416
STAM	6.97672396846504
BASP1	8.47841562780032
ZNF202	4.35364073822806
ACTL6A	7.31011723052323
POU3F4	3.41786139761161
ARHGEF7	4.82593226081382
SLC23A2	4.16824042281984
TBK1	5.54636638571189
CRYM	3.91245182595895
PKD2	5.81343029782552
STX2	4.56954436943865
ACTL7B	2.92895384125438
RPL29	11.9365478144707
NR1H3	4.18056373753383
MPPE1	5.04120510343323
CLCN6	4.0786850673271
C16orf59	4.49866505187304
AADAC	5.9103913969866
SQSTM1	8.21236487168385
TCP10	3.59156434762252
BIN3	4.8666914603755
DEFA4	3.03439800005703
HPS6	6.02501905187386
ZNF197	3.87993795034764
MAN2A2	5.89451573594154
PTOV1	5.1150968474934
GABPB2	5.13831836627951
KCND1	3.41963877300810
RNF208	4.14789568938162
PTPN11	5.30982936379043
ZNF274	6.10083394806143
C7orf26	5.25005230527378
ATF3	7.8033906363733
UCHL1	8.4480556677552
APOL6	4.21242973932651
PLK1	4.66938467000879
NPHP1	3.43095067896108
DAB1	3.50662743786411
MLL	4.81665391581507
ANKRD15	6.34161546007565
C1orf218	5.92848078530818
DDX47	8.5748570334717
ATP8B2	4.70947122408577
ANXA13	3.18341367451318
RFTN1	7.00855326169701
TAPBPL	4.18317799779276
BTG1	7.41554295372664
DPP4	3.54680133977316
KLHL23	4.94616479725067
APOC3	3.45924936805548
NPPB	3.28950533514193
ZNF148	7.92784232947955
CNOT4	4.21152741647196
HIST1H3I	3.05838320927743
IKZF1	3.77102907129736
ZNF141	3.17215889264130
PSMC2	9.4473014551948
APEH	7.46651302919377
GGA3	4.24289627798599
OR2J2	3.28124352882278
KCNA2	3.07033373547584
ZNF749	3.49940177283092
LPGAT1	6.8030801823876
TMEM159	4.72852518754097
PCYT1A	3.60967507616073
BRMS1	5.19515409960714
CHST1	3.8303970216273
LGALS1	10.9658888903489
THOC2	7.9359077054228
TAF1B	5.11399486528215
GPR173	3.33096651081297
CASP10	3.84685177389746
COL15A1	5.74364470611309
ALK	3.4330920443907
GAN	3.01056549574744
EXOC6B	3.48656733371880
PCMT1	7.76755851302486
HIST1H2AE	4.93349895577028
VAMP1	3.98473387547427
HDAC5	4.76510203382717
SRI	8.0841104267894
HLA-E	8.82297385412276
SLC25A32	7.46947637839426
FLT3LG	2.93425740968616
WDR1	7.24158390156272
ATP1B1	8.0216096625002
SGPL1	6.65926242130879
AFG3L2	6.35478541625807
C5orf15	8.3431618542796
SWAP70	5.2924290644713
UBXD1	6.01500049569961
TRIM31	3.17827291831318
LILRB4	3.54205910895947
GSTA4	6.65416781834494
ARNT	4.11675546105779
CDKN1B	5.97115865614315
SEMA3A	4.60285480758186
FOXC1	4.35627034091184
HIST1H3B	3.30131407266677
BTRC	3.63061597000008
LSM14A	7.1137874644507
IQCH	2.95713278079787
STEAP3	4.51262196624628
YEATS2	6.10433288419067
CABP5	3.54264024054472
TRIM3	3.62505675346224
FGG	2.92493959814063
ABCA1	5.82024578145454
HNRPM	7.89649677025849
PLSCR2	3.28579164085684
JTB	9.29561537269448
PQBP1	6.10125855263283
CLEC2B	8.0810915050497
EDC3	5.56425766460783
REST	5.4702910931305
THBS3	6.57540883165773
EVI1	8.4274486613213
MGAT5	3.75103811314346
TSPAN8	4.1506916974323
DYNLT1	8.8239325869564
MUC1	9.08620605177451
IGSF1	3.51540496786191
TEAD3	4.58455071549311
ATP13A3	5.84208788076016
C3AR1	5.20690316679678
STOML1	5.25228573501637
EFNA4	5.88208653443879
HAO1	3.46697907853267
USP24	4.65514646125135
TWF1	6.31875517446431
MRPS17	7.75813810582706
MYH9	8.33636926084382
C9orf9	4.66336862669559
LBP	3.23823372148635
FSCN3	3.85517454675153
BDKRB2	4.19788617666433
HSD17B4	7.83333726868783
SEC31B	3.0823009365578
IDH2	9.05766490709224
SFRS16	4.69691150936137
AICDA	3.07320865919811
RAP1GAP	5.31171935559628
C1orf56	4.11554854876829
DCLK1	4.48964930225588
MEF2A	5.65554360654987
ASF1B	5.74054736090577
HTN3	2.96988419943142
ADAMTS9	3.31398197947023
COPZ1	7.23773148544275
SLC4A3	4.08066889136982
TAF2	7.97944604230618
KATNA1	6.15514835518202
STIM1	4.05454685536699
TBX2	3.80863675335743
FOXD3	3.10597195160729
RPS4X	12.9280796142465
PODXL2	3.48446829519088
C1orf176	3.59064700837926
RPS3	12.1140549344372
COL21A1	3.04568618305610
RAI14	7.3586907681486
LRFN3	4.84090841595324
SRPK3	3.63385386710405
FKBP14	5.56095841472516
TNNI3	5.09054535967725
CXorf9	3.43196758007048
REC8	4.21874369539972
HOXB3	3.48400982982051
SGCB	5.44902304484114
FRAT1	5.03399071089515
CLP1	6.29777046653026
MORN1	4.05843820710017
DUOX2	3.29115256814628
TSC22D3	6.24336998724229
ARHGEF2	5.11468439772582
CASP8	5.18736551551426
PRKD3	4.63578464441068
CFH	6.32274498754121
NRIP1	6.92608231181249
TRO	4.26779410538597
BNIP2	6.6450590714156
DHX30	7.13345895649979
TBC1D22B	3.19720679250072
GJA8	3.86345808906533
GPR52	3.34830983178186
FGF20	2.96198446166339
CASC3	7.50504598592581
METRN	4.27912594857469
KRT3	3.4646958039048
ARF1	9.16388718264848
MOG	3.45001004338889
ATP7A	5.61071353055475
CCNG2	6.22205608234445
PLCH2	3.84849648697523
ITSN2	4.13870755640133
GIP	3.07595435666763
LOC390688	3.03507258742080
LOC89944	5.52029591555584
PSPN	3.38921066131669
HOXB13	2.91204461848452
MTMR8	3.80525313968339
UBXD8	7.21255827848725
GYPE	3.04155572076161
SPAM1	3.42900440315568
PPP2R1B	5.14073196310243
CNN3	8.4707620046977
JAG1	7.16624921928421
HIST1H2AL	2.99323954136338
CHGA	3.43640439657511
CACNA1B	3.41863308480418
PAPPA	3.46046514550451
RAPGEFL1	4.04226555183456
RHOA	11.2074499112021
CYP4F8	3.46797041031788
TRH	3.48240854594995
DCTN3	9.00689342375332
NT5C	4.66155011484472
ZWILCH	6.38589069909368
SLC1A5	5.47724948245119
CALCA	3.22302522782590
VPS41	4.42753779239382
SYCP1	2.96960056064674
KIAA0174	7.33584323585547
CXCL11	3.6710897608942
ZNF639	4.76285108280915
CACNG4	5.16540725069815
TNNC1	5.82083085156772
GFI1B	3.086806001287
C11orf58	9.00362908116382
PSCD1	3.93350444867999
NUDT18	4.33787325227745
CASD1	5.42918987591995
LPPR2	4.58771892615861
TTC35	7.50773222615564
SMC4	8.46531193172492
ZNF771	3.35038863089321
TTBK2	3.81070273089131
GJB3	3.79903542173122
RGS19	6.40193545058951
SFRS3	8.90407320126446
HLA-DQB1	6.99589556246894
SCRG1	3.57306581414881
NRAS	4.7852803388228
FBXW2	6.645094923525
SIX3	3.45412041076686
DUSP26	3.3804585548884
HDAC9	7.32552231655333
ZDHHC24	4.86926954182446
OGG1	5.02784037545949
DNAJC3	4.96302799374372
LITAF	7.6146672760262
ZNF410	6.97088772756208
APLP1	5.25248382538511
AFP	3.15320162410789
OR7A5	3.75308124200917
ZW10	6.10066827349088
DLX4	3.71220591512502
TUBA1B	12.0626008853721
MGC70863	5.31720101753576
C12orf29	6.15505460262272
CRY1	6.68053465724806
OR1D2	3.49670069351942
C1orf25	6.01544857249601
PHOX2B	3.55012944565154
CUZD1	3.43438325582705
SCAND1	7.95569371273233
MYT1	4.0979742353734
VILL	4.23510882393480
PPP3CC	3.65474472771041
GOLGA1	5.12901882740523
ZBTB43	5.32770256982893
VAPA	8.07998617139827
MEA1	9.07153093916862
STAP1	3.00539497089500
PIK3R3	4.89224754008034
TGM5	4.10361885766770
SLC34A1	3.41992829768678
USPL1	5.58549199545183
DLX6	2.85027975522143
FBXO40	3.80290353874677
NKG7	3.33839459304074
BRF1	3.78231859519769
CCL27	3.29757164161769
EMP1	6.93130227734618
ACTR6	5.47909230816654
PFN2	9.95503063986705
MYBPH	3.33156825687195
CHCHD7	6.60348644601197
TCEA2	7.34248096683136
PPP1CC	10.1571672670626
COG2	6.30377573237057
FLJ20294	4.16308238820635
TARS	7.59709209573443
ARHGAP28	3.31466510866434
TRAPPC2L	7.42737154635217
CCDC109B	5.80662946428267
LGTN	8.50871408768657
KCNB2	3.28617193131567
USP13	6.48358873461438
RPS2	11.4958901509385
C17orf75	5.49380928368344
FBXW4	5.88058245061339
SLC2A8	5.91516993230958
WT1	8.21486795258775
SNRPE	8.87755665264851
LEPROT	7.9379937997428
STK38L	7.78337606680954
CUEDC2	7.78861419591616
IL13RA2	2.79512855992247
DDX42	6.96960099975917
TXNRD2	3.73225252757
C4orf19	3.74791114810315
TNFRSF4	3.58094179622425
AOC3	3.71987716737746
MTHFD2	7.87297634949196
KSR1	3.32454810586722
SS18L2	8.6749384419626
OAS3	4.95420811611538
SLC22A11	2.93704832529712
LARGE	4.85948815148718
LIMA1	6.63920886838383
STARD3	3.76655286828830
VPS39	5.09889807324949
ZNF236	3.944667474354
C8orf32	7.2208957893528
GABRB1	2.81744832713347
ZXDA	3.32023644524165
ODAM	3.31987825716705
MORF4L2	11.0798808960885
FBLN1	5.92265589752366
PRKAB2	3.63450011010749
AFF4	3.46782480061375
HSPB2	4.40303348441145
ZNF76	5.00336727123311
RAF1	8.21761933726808
SUB1	8.96741616741322
MRPS33	8.6425976635818
ZIC1	3.42334741303829
KLRK1	3.37689879483762
LYST	3.95785155554298
UBE2M	6.00578488967984
RAG1AP1	7.2287049481525
ZNF281	6.00836809359406
P2RX5	3.73815927893758
NCR3	3.38759968594587
ST8SIA1	3.35479119923116
HLA-DPA1	8.81546978465137
FKBPL	4.67738813356064
ANKRD46	6.91952422693848
CD248	5.98726834975652
SNX4	6.5868472308329
CCR2	3.67260543366035
ZYX	7.44071952950051
SMOX	4.08929982181448
ZSCAN5	3.69510326693141
RIMS3	4.17673790033613
NACAP1	8.51041431915624
DRD2	4.01492798709421
COPS2	9.29382326514781
CEACAM4	3.88891089684345
KRT76	3.04989805883677
SOX3	3.26668833302518
GATAD1	6.47537968305658
AVIL	3.49703024245659
LMOD1	4.04402250559047
FCER1A	3.47356381413648
TMEM112B	6.38139482087916
HIGD1A	10.4410517278927
CALR	6.7058311567769
ADRA1B	3.97096967829682
SNRPD1	6.72936080715307
LTB	4.26400769990063
NCAPG2	6.42204140442195
NEU3	3.30158982900207
KCNMB1	3.57866245516331
DES	3.61587071611292
BZW1	8.85427545841084
ITGAV	9.5758378878014
ZNF221	2.95209361684221
LENG4	5.72545644265701
C20orf3	8.08677928098303
GDAP1	3.40746914871148
PIP5K1A	5.0372907251694
PCNA	8.4585504231685
C1orf34	5.04459239651754
BEST1	3.38726691320913
RBBP4	9.1347031502293
MMACHC	4.51583155406537
REV3L	5.23596205882407
PHKA1	5.56956082529801
PRKAR1A	8.48225010494417
AVPI1	5.50484371315244
HSD3B1	4.17221567246525
ATG5	6.01122025877876
SARM1	4.03090754204244
RAD52	3.81479914051719
RGS7	3.15797043440265
CD207	3.14102770572175
HMP19	3.0821271086395
TMEPAI	5.50061215226611
ARL17	3.48450627894729
MYCT1	3.19839827780668
GM2A	4.99894355382343
SCGN	3.53312853431814
ETV4	3.62726156696985
MPP1	5.32456911819621
CD2AP	7.94630626864264
CCL20	4.15264986118992
CCDC86	5.51494094524483
ZFP30	4.69324361559125
MYH10	8.49781834395205
