Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H10_491222
Composite Element REF	Signal
FTH1	11.0117960885403
IER3	10.4829575995911
YWHAH	6.65005481262626
ADRB1	3.35035247763972
FOXL1	3.49323990915888
MGC31957	3.58048331772484
MUC5B	3.31936603149045
ZNF193	5.33075183369538
CSRP1	9.18572704740806
MOSPD1	5.99556394571924
UMPS	5.39976698598896
RAD1	6.95988133748991
RCP9	4.77490395909023
COG4	5.01336646601697
NFRKB	5.04522856712385
FANCA	3.99941479634907
CDC2L5	4.29219818182968
GDF2	3.35820139916149
PCBP3	3.56428488146143
TIMM17A	6.95382522396634
BFSP2	3.50739845873281
OR2H1	3.21084714607585
HNRNPA0	8.09933480676301
IKBKG	5.56975619531297
TM4SF20	3.1150742984162
PCBP1	9.3619750878292
LRRC2	3.02751121272392
NSD1	5.78518892730204
AMMECR1	5.84973399346572
MAGEC1	3.24716407057943
SEC13	8.40682677284839
WDR91	5.83189296689038
HAGH	5.07592302914568
EGF	3.072807113076
NHLH2	2.98543147577444
NCAPD3	6.29306955629848
BRCC3	5.90366003641246
CNDP2	9.49802391780928
FYN	5.73083682278163
YPEL5	8.84071492968226
KCND3	3.42156458802466
LRRC42	6.2457483871412
GTF3C5	4.45055507786597
AKR1C4	3.05049037830759
RBM26	6.83707890370079
DUSP14	5.75130939661308
AP4M1	4.02934401929444
RIMBP2	3.64782004391895
ABCC2	3.75975482484509
COL5A2	8.36537290797474
DNAJC16	5.06265835741978
TTC12	4.46019714479953
SNX13	4.40380495202033
ELA2B	3.44905655618361
CSPP1	4.51240917841539
NAIP	4.88851937833068
MYOZ2	3.14841684310862
XRCC4	4.17247237485332
CYB561	7.18461175866906
CHST10	4.87148172154416
BAI1	3.75303756680554
THY1	6.35277112860688
KIT	3.45451706140085
TBC1D8	5.15187855543246
PDE6H	2.91513272255534
EPHA7	2.76266984935281
SOLH	4.61158229691729
FLJ20309	4.49586075899560
MAP7	6.38720208524871
SPAG9	5.04896540203922
ZNF294	6.50123974388162
CENTB2	5.72724763136487
FLJ21963	5.53830072870341
ANTXR1	3.50591062766473
CREB3	6.67415195838567
ETV7	4.36621147401498
DGAT1	5.90973069440454
TAC3	4.16757081766961
CORO1C	7.50560660228073
RAD54B	4.1570648538308
HRASLS3	6.15889824594213
MED25	5.35372458832995
BARD1	6.9188959846738
ZNF177	3.71931486528260
MIP	3.55903346542535
ZNF442	3.95314032779317
F2	3.58368593949411
FDX1	7.39370126834553
GRIA1	3.10693571884400
IL13RA1	7.53737601414394
EIF2B2	7.89437177660678
NHP2L1	8.33637607161643
WNT5A	3.90374562042833
ZNF593	6.71444886872388
TRA@	3.47544524428712
WIPI2	6.58190979155716
TAS2R7	3.40777318210521
RANBP1	5.25851140274202
CSNK2B	9.7214967382545
DKFZP434O047	3.42101259887149
SLC7A4	3.18866067637123
WBP11	7.81827341520572
TEX2	6.80648875401567
C17orf80	3.58880520371714
TMEM176A	6.14204565118832
GALNT2	5.40505886039618
CTNNB1	8.80515737474276
BHLHB2	8.46086292975373
TMEM185B	5.84968408221883
DND1	3.64735225135306
ARD1B	3.19925776730802
STK3	5.3714657264307
REPS2	4.66548230681241
LOC541469	3.46327827190462
H2AFY2	6.48166481805268
CCNK	3.71153422843756
FSHR	3.25593016843612
GAS8	4.81283947689114
UPK2	3.16133735592648
C1orf66	5.49928095886031
LCE2B	2.98047711182837
CD200	6.59772239773391
IMPACT	5.95393354135037
KRT83	3.05549941215157
COL19A1	3.52929685669079
BMP15	3.96181882509477
POL3S	3.46868605923292
ITGA6	5.95557745754128
GAD2	3.40060795088134
C1GALT1	5.46180577636425
BAG3	7.91497648583354
ZNF468	5.23262615492966
RIC8A	7.57395234362306
CA5A	3.30109088914802
CCND1	6.76591380702276
DKK4	3.51220190615679
SGK2	3.84969209867316
PIK3C2G	3.08203092568816
USP11	7.83600150965303
IMPA2	7.50619134003039
PRKDC	7.14864911334224
DSCR2	8.09073206534474
CCL4	5.27552848993246
MSR1	3.52210711692526
NOL11	8.59312892839206
ZCCHC10	6.72026576299291
PDCD6IP	8.39527040360527
TRPM2	4.65947236474657
PSMD2	8.96317390804796
USP18	5.82377042948664
ATXN2	6.44709306614622
SLC17A4	3.22470064480977
RS1	3.25796555274533
RRAS	5.9079721673394
LAMC3	3.55374282958001
NET1	7.6278191726548
NPY1R	3.01733057416907
TOX	3.47956578331247
MVD	3.36699141132547
C11orf61	5.36989495918049
IK	6.6552834051938
GCNT2	3.26870303901724
GABRG3	4.02211683411477
BCS1L	6.73415027913464
BCAS2	8.44691290898147
ACE2	3.31006618172149
KCTD17	3.90716418259791
TPPP3	4.38835277575829
CALB2	3.85840014491006
ICT1	6.99569720530363
CD79B	3.40519185368034
CEBPZ	8.59242202010608
FMOD	5.41240819878892
IRS2	7.96964016804967
C21orf66	5.53401119637116
LUZP2	3.61870351870403
CLN6	5.02364844642783
ANAPC1	6.30630802797375
PTPN14	4.00920552063339
APTX	6.84682834636958
SNRPG	9.84583074573229
BMS1	6.75687450742978
NFATC3	4.11322836673618
ADCK2	5.5092515310108
ZKSCAN1	5.07138887230636
FASTKD2	5.92324069728129
ARS2	5.68348822918699
LRIG1	7.9080231268094
KCNMB3	5.16782053987962
ERC2	2.93570335358889
POFUT2	4.78376491425267
PRKACB	5.93395938710518
PRDM13	3.90691169199278
KLK12	3.55543660143519
ZNF354A	6.77975321439297
PCDH11X	3.22501115704839
TMC6	4.92450681487911
CAND2	5.10130055731916
RIMS1	3.91632195654344
SF3B2	8.46924731612434
RCN1	8.16585313212614
CPB1	3.48970907405618
BCAR3	5.79082394586515
BCL6	7.14395176204912
MDH2	9.6445266837309
DRP2	3.9776797850722
TPD52L1	10.4871486723155
TXNL4A	6.83889738912323
OR3A1	3.22478232630766
RAB25	4.57261974313719
C22orf9	5.3005604978714
PCTK3	4.60308863321546
POR	5.64848562657254
ARPP-19	7.66355082960848
SREBF2	4.26777367814593
ZWINT	8.67688067006478
PAK1IP1	7.52523248042367
OR10H1	3.91156077313735
ENPP2	4.52849357704122
UXT	9.7109356734882
ZXDC	5.5680745215079
TGFB1	4.30592396632079
SLC6A16	3.87568486682762
SLC31A2	5.21472316901293
LRRC8E	3.66464193670281
ZNF780B	3.20318144297402
APEX1	10.7590583780765
PPIAL4	2.86081267819297
ZIC3	3.62781416417988
CEP68	6.3494326932182
PAX2	3.76506509659061
MRPL11	8.34407792116556
LPAL2	3.18504735785633
VPS53	3.38965864494976
MPDU1	4.71988781808812
PSEN2	4.15154601154707
GAST	3.43998200882284
DHRS7B	6.10537784294737
C10orf28	3.7206317114067
UBE2L3	6.47682579121156
ADRA1D	3.3143526991478
FZD10	6.33571827502728
ATP6V1E1	8.11331342969453
SAR1A	7.07624752971983
ASB1	4.4465979583869
MCTP2	4.20653328919985
TMEM5	8.52666077392156
LCMT2	6.35070682138525
KRT31	3.62853231325903
ZNF223	4.10990316843528
BIRC2	9.56340344585193
IGL@	3.67960938439678
NLGN3	3.53407652207648
MEP1A	2.9722170534486
LOH3CR2A	4.54184896536093
TMEM53	5.53495029556972
SLC9A3R2	3.34411707721
TIMP1	9.0984371117766
PTPN9	6.38883767316682
ABCA12	3.00714980292215
TPST2	5.95970201840893
AQP6	3.32292992426716
KCNIP1	3.55497638265381
YES1	7.75609357721174
ABT1	5.94746527599193
RIPK5	4.07811447741386
SMG1	5.01318123301907
IL13	3.32370612490922
MDFI	3.39391044539745
PIP5K1C	5.53528439571513
POU2F2	3.66609004443043
TSPAN14	5.93271334437304
OR10C1	3.38484842338206
GPT	4.08129764486818
PDK4	3.46649112303714
CLIC1	10.0057470331166
LILRA5	3.10165770806484
TREML2	3.76642538199117
ELL3	6.05270518474205
NNMT	8.30253880380656
NUFIP1	5.48573388179967
ZNF74	3.42815529262324
RHBDL1	3.57587019455583
HYAL2	5.24787291244458
IGFBP5	4.63336877306602
FAM29A	5.88900525409907
NRTN	3.08209883931580
KIAA0556	4.86603987393515
JMJD2A	6.10065832920376
ERGIC3	9.71047949991646
POLD4	5.70097916653808
EPHB1	3.75923610300879
LRRC36	3.7170906644339
TARBP1	6.34947818343121
ANAPC10	4.97739592795865
C1orf9	6.3179321558108
COLEC12	5.76723388494059
TNFRSF25	3.76546255230982
MEGF6	4.60419723210422
LPHN3	4.19073558132831
BMP10	2.94251003098691
C21orf55	3.64629424590722
SLC2A1	7.43039537851453
CER1	3.76190665540038
LSAMP	3.58179983001419
RPH3A	3.46379686939222
CREM	5.11878079083708
SGK	9.37793478397345
ATP2A3	3.54497834236587
PTGER4	4.02220303894787
CCR7	3.72855528779577
METAP1	6.69515043125131
KCNQ1	3.89877038428886
RECQL5	3.91024516973930
SSFA2	7.25545797276536
NR2F2	6.88940258274031
MTERFD1	7.95587432864409
BCL2A1	4.57146623345265
ZBTB24	6.08834975625278
NLRX1	5.66034480537168
FHOD3	3.85029654461727
PRDM1	3.70538876521099
PSG7	3.64035836617478
ARHGEF5	6.67855995231175
CCDC47	7.90315507011517
FGD2	3.9120743221976
SLC26A6	3.60072043103196
BIN1	4.49538674647113
SRRM1	8.10241788182953
P2RY14	3.47411748167001
PCSK1N	4.31250991887536
PPP1CA	8.54642785712808
ZNF33B	5.7099082651803
MOCS1	4.20992658426538
NAP1L1	9.38255146997217
ECT2	6.68377037416974
CACNA2D2	3.83335966155679
PTDSS1	10.1200530526069
DOCK6	3.81361867145263
SLC38A6	6.46053951187576
C10orf119	7.21690257299282
CCR4	3.50259680945432
COX6A1	10.7586865989894
B3GALT2	2.79417795909298
CD14	7.60499835621686
ABCC9	3.32438095768415
SNAP29	6.01132639934815
TRIP6	6.50754896001861
HMGCR	5.87650795367393
CDH3	6.89884399137167
KLHDC8A	3.36553283769581
IFT74	4.97909989116781
C9orf116	4.80640516699623
EI24	8.94564502739856
CENTD1	6.73151812544597
RWDD2B	6.82064039873036
INSL6	3.02251885351514
HERC1	7.26146383693728
NPAS2	3.70251566842838
NR3C2	3.38108240354638
DOCK1	6.2950078310015
FAM63A	5.20518635415723
FAM111A	7.01129670807844
INPP5F	6.4013334478821
MYBL1	5.35734191880646
HOXB1	3.74799204947078
CRADD	4.88977594778089
EMCN	3.14158439837751
DUSP12	6.17286252994854
CGREF1	4.1734630435623
BLNK	5.51681453177166
VASH2	6.06597353133942
PDZK1IP1	8.51132160179772
SKP1A	9.92408568465294
IL19	3.68997046725867
DOC2A	3.47964879199540
COPB2	9.05694740437812
CTR9	6.51934206597405
VIL1	2.99406722934021
CDC27	5.12732025466118
PTTG1IP	10.5969667982184
LECT1	3.55144882475182
COPS6	6.82471105818366
COL9A1	3.66159936742632
MCCC1	7.19410140117087
GPC4	4.19721324290542
VAC14	4.76508897940504
PSMD9	5.93160716090036
PPY	2.79089243659949
SRCAP	4.79036042963771
PPP1R13L	4.66587715942108
BPGM	6.57970724058518
TTC19	8.01857103254431
GFPT1	6.28637416663959
C1orf114	3.11620481157608
HMOX1	5.73469959513658
SLC27A6	3.9508418809762
MC4R	5.7508747053756
CALML5	3.10902606040808
MRPS10	7.31572491604327
PRR13	8.2695359275428
INS	3.29460588600865
CECR1	5.8934203216748
SERPINB8	3.85906789550056
FLT1	3.42587997420477
FEM1C	6.72691006294811
PPP2R4	7.04578348688465
PDIA2	3.13273034108009
TMED3	7.82345023883987
NUCKS1	4.71404507352294
EXT1	7.71861084324129
RCOR1	6.82726904039523
EBI3	3.5335437343361
SMAD2	7.72790020589768
ODZ3	3.5657994922841
POLS	7.09675021527814
NXN	8.62278043679906
PPIH	8.06715777716748
FOXJ3	5.67386781807552
EIF5B	6.09830232901117
EIF2B4	6.59869146836343
C20orf121	4.38186543185917
CENPE	4.4925121361698
KIAA0415	4.28221997852377
CRABP2	8.85905452645021
TSPAN12	5.92761368563737
CXorf15	3.20428665339862
LOC57228	4.55756910679267
ACTR3B	5.20773958685679
ASL	4.91921386870901
GATA3	3.47759659658849
TFAM	7.09891766486432
PCDHA5	3.25245957088288
PARP12	8.11188911698291
PIGH	5.12572119699745
ENDOGL1	3.03736697851995
GTF2H1	6.0009215326279
MPZ	3.51483755473099
BIRC4	3.6968788318477
SSBP3	5.84732024458185
BPESC1	2.75222464018305
FOXC2	3.17166487493394
HS3ST3B1	3.31051751258404
GDNF	3.30520021706066
CTNS	5.11200879172106
KIAA0859	5.5328281706436
TRPC5	2.98872992697937
PMS2L3	4.92098891113255
TEP1	3.82790387981511
KIDINS220	6.85652260446389
CRH	3.23806064187461
CES3	5.35611959271499
ACP5	6.41960302836569
AMFR	5.09169686453303
CA4	3.18854704344368
PLCB4	3.24475360602492
MPHOSPH10	8.36313697568199
PGF	3.40313037936507
G3BP2	5.63005744416702
SR140	7.15860876375101
ISLR	5.370797538007
HOXA2	3.37197241247023
PYGB	6.26285372674566
BAT1	9.708080245423
TSC1	6.8822620487406
NARF	6.89997824616955
DKK3	3.45891107396759
UTP18	5.61589461981048
TSKS	3.21053565078502
DDX31	5.57582011877809
TULP1	3.64361456831463
TNRC4	3.56567202819913
ZNF430	5.84479376896292
POSTN	9.38825475176613
AASS	3.43164934948448
APOL5	3.54238625307698
PLA2G1B	3.61715612799753
FLJ11506	5.28167779241851
GTF2A2	9.29459410776623
RCHY1	5.91307438625734
CYP27B1	3.61736163833119
VPREB1	2.94763087439683
MGC4294	3.67939612254716
TACC3	6.46480197856424
PDCL	6.05271231468705
DMXL2	7.16309436897681
LOC4951	3.88605124952237
EID1	8.2825409788699
MS4A4A	6.29543629011038
RBM14	6.32938453454636
MGC29506	3.27769221238739
PPP2R5B	4.2323531458344
TNFSF11	3.29660118995548
ATG2A	6.75956314502301
RPGRIP1L	3.68235641788901
SPOP	6.15699683138642
OSGIN1	3.2338130340094
PTPRF	8.81025379724378
ICMT	6.27418134001242
SEC24B	6.79368079570166
MAML1	7.54524625236396
POLL	5.37829564979703
FXR2	4.20490273066696
TYK2	6.15266533260803
MUC6	3.14266239896659
ADAM28	6.25053465810601
MYL3	3.14326813825698
NRL	3.26864036739777
PIP4K2A	5.35642026734456
TCL1A	3.42211392730299
MED7	5.81275057831532
MYLK	6.99909956186584
RRP1	5.37436758944252
TFAP4	4.35361731854885
CYP4F2	3.51053625675504
UNC5C	3.18963773121802
ARL4D	4.88735199478781
SH3BP5	7.28002833961374
AKAP6	3.60823586828557
CTLA4	3.65493119054906
ACSBG1	3.62661675111645
MTMR4	6.58894058790237
NECAP1	6.38317639247596
SLC25A17	5.40628624484613
POLR2F	6.32763391289653
PLA2G2D	3.39149153867283
WNT2	4.60074492729484
GLMN	6.46235248999487
MCM7	7.41456821129358
TRIM52	5.41415332356038
DCLRE1A	5.17488835761695
PDX1	3.29598173610492
UBQLN3	3.19447643323095
PRPF31	5.2905801242748
TLR7	3.76063874161389
SMAD1	7.76634904657978
CLCN1	3.23640330507181
RIOK2	7.15072144275393
CEACAM21	3.49229929554806
PDLIM4	4.36631047351574
STX18	7.71537584921483
CCPG1	5.12222719957356
SLC2A6	5.56274259773046
SORCS3	2.88438202224562
NOLA3	8.6118536510182
PDGFA	3.95123543883762
TRDMT1	3.66422959891413
CFL1	11.9752405484064
IL4	2.99191907738928
NAT2	3.32141687188305
CPSF6	6.63976993419423
PRG2	3.39657198876997
PIGQ	4.17324541104318
CLSTN3	4.03153917390865
KIAA0146	4.40507821272022
GBP1	10.1253083050332
CEP55	6.43054162496188
ZNF408	5.31283020432049
KRT20	3.04995039073682
EYA3	3.6782898981501
KRT38	3.47012485964526
WDR7	5.9621421342465
BLCAP	9.21303626649365
HLA-DPB1	9.86787369613714
SFI1	3.82278183661698
GNE	3.35739910813448
MGAT4C	3.06253995262059
CTSE	3.77482123584005
SLC35A2	5.0750800307791
TUSC3	7.22014447922882
GABRD	3.17413327355663
IARS	9.6174471749208
ARFIP1	5.19217480073482
SFRS9	8.6271899721104
CEP110	4.47807760071142
MYF6	3.05049004617188
MGST2	7.91272070630625
EVI2B	5.71153076261795
TRPV4	3.05409121355681
SLC25A11	7.2885383114165
EHD4	6.74381920489108
NOX5	4.26733820915486
NCKAP1L	4.10400503915331
EMP3	5.86569853915487
SYNCRIP	8.31524770512405
BPY2C	3.42167680940185
C1orf38	5.50626532371153
ZNF426	4.79234607868785
ELOVL2	3.07556222412055
ATP5J	9.41212310627177
CBX7	4.66737438377547
OSBPL1A	6.60531888482975
MED13	8.15392260415689
ZNF589	4.20609235228498
CHRNB3	3.12823556710458
GOLGA2	6.01119722080706
NIF3L1	7.9218656286074
TRA2A	6.06113152438567
F2R	7.10202118006456
PHF2	5.46642067257393
PID1	3.40375425301095
MTAP	3.78404199901324
RFC1	6.76874920085149
C5orf3	5.7103854309891
ADORA3	4.53261180349047
ACTL7A	3.24469336898462
RAI2	8.11413391044637
MAP2K7	3.58236839133636
HYAL4	3.37056995086514
GZMB	5.14770009175304
FCGR3B	4.00705345214309
BMP1	4.09704723282777
CPNE6	3.11209631350247
SP2	3.98177037792677
DPF1	3.75029000568871
SMPD3	3.14092632399473
TMEM38B	4.28600704765085
CCDC56	8.5494804668347
NFE2L1	6.93097450751723
MRPS31	7.05643480201061
STIP1	7.06025163016005
MMP26	3.13795501699689
RASL11B	3.69632436835784
NT5DC2	4.4026490919947
HLA-G	7.4791825000144
LRP2	6.6833824239779
MTDH	9.20754776701599
HSP90AB1	9.99181815830785
PMAIP1	8.4055836190819
LMBR1L	4.95632678881536
SLC25A20	3.87577737507556
RSBN1	7.15613817721164
S100A2	5.57143336498571
C2	7.65322842668568
RHOT2	5.24301704502535
RALGPS2	4.04279506648374
EIF4EBP1	6.73498440456825
C2orf27	4.26294130288804
GCKR	3.95826701687447
FER	4.61263951332332
TRPC6	3.36736862322618
RGL2	5.79911113437002
ARPC1B	7.71397723909857
SNRK	6.65671573227196
UTP6	6.55131879541937
DNM2	4.11881278528433
GCS1	5.36669733363983
EHMT1	3.45577645723425
GLDC	6.20739033059117
FBP1	4.84363098639673
VARS	4.31812943617757
PLA2G7	3.90700377868394
RAX	3.08218527021843
TERT	3.94476584916364
CCL1	3.15182499441747
FUCA1	7.49749920801629
ALS2CR8	3.55789625790566
CXorf21	4.96537432985066
KCMF1	9.94786358962356
MFAP2	6.72740605037175
OXCT2	3.80415613735719
WWC3	6.80693895890967
SOCS1	3.78219519467236
IL17RA	4.66176189988788
C14orf115	3.94262788079641
ST5	6.81333986974724
STRA6	5.18172082463257
MPP5	4.77290018017296
SPA17	5.45680358295884
C21orf7	3.59287626470749
FLJ10986	4.33939158143257
LHFP	4.72364657224356
CAMK4	3.88768452718231
GALNT14	5.46560202496872
CXorf27	3.18037479604761
CLPX	7.65236086210518
NPLOC4	7.4917415555361
PJA1	7.25216357535653
CPLX2	3.28265988641893
ARSD	3.69611568633398
WHDC1L1	3.11635776440603
RB1	4.37644484357831
PHLDA2	4.92930419657133
C2orf56	4.10935436084124
GUCY2F	3.25742539512156
MPV17	6.88647748811558
PSMD4	6.48228088350209
SLC35D1	4.03116204569842
C20orf103	5.88475044814756
COL16A1	5.89080725870735
ERLIN1	6.35090155873166
JMJD4	4.73952909007609
SLC29A1	4.77909321652721
GLRX	5.32422038379727
HIST1H2BK	9.87640603032396
TP53I11	4.21278890780903
ST3GAL4	4.38430644797567
ALG8	8.70636975277479
PF4V1	2.82040911467791
SHOC2	7.0272430692728
REG1A	3.13562068036777
FBXW7	4.15004411992566
CYB5R3	9.01744782044557
MINA	6.88295270149841
HHLA1	3.80531307565651
MYST4	5.99361358419832
NR0B2	3.82635859382551
TFAP2A	6.5809422561245
UCHL5IP	4.61132912963307
TIMELESS	7.3292439551687
DDX10	8.16622530998571
SLC25A36	8.98838998403796
TMED10	9.53913300978114
ZNF507	3.27199838346604
LOC90379	3.8502419783664
RAB11FIP1	5.25420096026011
ATAD4	5.95239307202848
PHF15	5.31310183041057
ZNF26	5.68527514314848
KRT7	4.90378064314274
RPA3	7.21903997790362
YIF1A	8.13583889741468
PPRC1	7.46027290004608
PCDH17	4.18262379376049
PHF8	4.3232331966791
RDH14	8.15560652757004
DNAJB2	5.29545184511309
HNRPK	9.98963599233911
PTPLB	8.11703268928218
RABEPK	6.72834914037018
SNF8	6.74365446381199
CBARA1	8.06643019944992
RAD51AP1	6.39230693998862
HAT1	8.74373242032069
HTR1D	3.42088863555424
H2AFV	6.9965601189201
OAZ3	3.69218479201873
CXorf48	3.32940985654206
RC3H2	6.54101990489258
SGCD	3.72807132413349
PHTF1	4.82173788378581
CA3	2.98036867711913
PKIA	3.47191095960577
STX10	4.91761955960256
PEO1	6.24736040235019
JMJD2D	3.65249511659126
KRT19	8.27006928874793
ZNF143	6.01150197488316
ENO1	7.27052204167174
TIPRL	7.3740034835779
MAN1B1	5.42817587141306
P4HA1	7.78298581518439
TPTE	2.8316742062171
AKAP8L	4.57731368330722
GPR17	3.09544756908589
LRRC20	4.90158120387662
UBE2Z	8.11737027117042
COL4A1	7.43806794420412
ISOC1	8.39047495136773
RNASE1	11.2821793888121
C20orf20	5.57152733903482
NDUFB11	9.81498626017981
STK19	6.08988685167587
OSBPL2	5.07779332972658
PTTG2	3.08823166184111
GRM7	3.43752350452696
SLC39A8	4.58613036337562
APPBP1	7.76230406955097
STS	3.87523133125816
FFAR2	2.96457742490854
TMEM123	9.93290442728546
GLI2	3.469294398595
BTNL2	3.32818143300042
ALDH1A3	5.49919091971461
TGIF1	7.36995498010332
SCO2	5.20197087788833
TP53	4.02480183729283
CCDC69	3.53993630341729
ZFAND5	8.97926564930381
ICA1	4.21225947410008
RAPGEF2	4.69047814368572
NAV3	3.80823991896973
EPS8L2	4.83318079846896
ATP6V1G2	3.3211861773749
MNT	8.01473069758272
C6orf145	5.4222948977081
PPP6C	7.96379101350701
OR51E2	3.05702659346879
OTUB1	7.38895535871422
ENTPD1	4.48176260814678
TMEM115	5.27698155179418
STK11	4.11694356336359
PRPSAP2	6.43212348233775
SH3BGRL3	7.31247446570475
MX1	9.11597392363567
PSMC5	9.31751957330434
TTTY9A	3.60536817321246
EXOSC4	7.16828266457442
SETD1A	4.32160528173506
YARS	8.94187166717055
SLN	4.06458506265337
RELB	5.21569117924069
NLRP1	3.91031974931745
LAMB2	5.55954817223383
FNTA	8.53197904059375
HNF1B	4.9460001909912
C14orf139	4.27948773787152
UMOD	3.12705224076131
ZNF512B	5.42298879220732
GPR25	3.55532366713306
C6orf49	10.3796295534955
ATP6V0A1	4.63136336963346
SNFT	4.05023677043637
ZNF768	3.72626213424002
GTF2I	7.06023727961147
KCNN2	3.24320696743849
DYNC2LI1	5.6080437224544
DGKE	3.24034021567529
DNAH3	3.81763373743745
RPS6KA1	4.48371283765173
C9orf53	3.56805514852233
PTPRM	5.47312962285488
MRPS15	7.52441952068284
TMEM59L	3.68701156242183
SSPN	7.49842462955123
IGSF9B	3.26390070893496
CNOT8	6.68550111885307
GORASP2	8.38433332758744
ADAM17	5.15388194941713
CHRNA3	3.73690653411504
MYOG	3.58089063140499
UBE2D4	4.90180784336874
CPNE1	6.40643858888276
AK5	3.58774066888202
RPL37A	8.45137765218411
CPS1	3.13723977206432
NDRG4	3.90733465525860
ALG5	8.10519718029468
NCOA2	4.31194214794546
LOC130074	6.46851765200814
PIAS4	3.35337260053968
S100PBP	6.59387844977176
TEGT	10.4973511878079
USP5	5.18540448434721
CFLAR	6.73155396366712
KIAA0692	4.94990550413699
WDR48	5.40275173674388
PCDHGB6	2.98277211473976
NRXN3	3.25360486228223
ACACB	4.33178677537703
CDKN2C	4.67313306243519
KIAA0226	6.95954982728602
TRAK1	5.17932340461713
CUTC	6.37391350448541
AGPAT5	7.51226099203403
WDR68	5.94312002564034
PREPL	6.34114388707817
ABCB6	3.80026353175394
RABGAP1L	4.62144022080034
FCGR1A	3.81208288069695
EIF4H	8.34456776940758
DLC1	3.95409325026321
MAPK8IP3	3.68414002372266
SPRY4	7.510794102726
RPL11	11.2210763996940
RAP2C	6.39815927896353
ETFB	5.78359498123066
RORC	3.43094200403514
GRAP	2.98508936448215
SEPW1	7.56332453715483
NMU	6.36700301316147
MXD1	2.99751796231933
IFIH1	7.35128987607058
AZI2	5.34010694331585
WDR37	6.08605262289852
SEMA4A	5.58161458848513
RPL8	12.5999834207222
NUAK2	9.28485402806628
AHSG	3.39450822610698
RBM39	9.37241820748639
MANSC1	7.34665737353315
IMP3	9.06385059173407
ARHGDIG	3.32708865263271
ELTD1	3.76924655289665
PRAMEF10	3.57284244901617
RGS17	3.36607844107717
KPTN	3.72209343067042
C2orf3	6.06126108865813
PCTP	5.21193358356661
MRPL42	7.54418363119516
SIRT1	8.02606882751361
MANBA	5.66953119004453
CD164	8.70489095206014
ZNF671	3.45791149205421
GFRA1	4.43786913580493
PRM2	3.0188446967816
IL1B	4.27909561820568
HAX1	8.32221658413658
REN	3.13085975678159
ZKSCAN3	4.28443992406947
CTSA	8.76833740330415
TPRKB	9.26817445632864
UBFD1	5.55429350894145
CDKL5	3.16526615909821
HIST1H2BD	5.70134231819141
COQ4	7.02659368228403
TXNDC4	6.04110648740181
C5orf22	7.4566929332142
VGF	3.98013059773292
INPP4A	3.59630010523641
RNF8	5.60565053153577
BMX	3.32707041890234
SLCO5A1	3.92442000704289
PTPRU	4.31066838704779
ATP8B3	3.05616933469186
HOXC8	4.04343536760158
ADPGK	7.98993399101803
IL12B	2.84324490935444
LARP4	6.22220676640422
ZMPSTE24	9.11379652396032
PFDN4	5.8480993854659
KLHL11	3.19493430612534
PSMB3	9.14597799903638
KIAA0157	7.02252833535002
DDX25	2.96343376481497
NCAN	3.57718043128963
RPS25	11.4742521823152
SOBP	5.17404867342929
TESK2	5.50011416267493
DNM1L	7.82013590827518
LOC55908	3.23853769059441
MTIF2	9.26639123914185
ZNF207	8.980094590363
EXOC7	6.08256894791128
CLEC11A	4.14134475058911
TXN2	6.33423167849382
TOLLIP	4.88188542721219
TRAPPC3	7.22685783866909
TAF15	5.10496644278978
HAMP	3.92590924251868
GRIA4	3.40109148243029
IDE	5.17985337130445
DLK1	3.42745057955157
PLVAP	4.53709952715871
NOD2	6.31936465318304
SCMH1	5.95812060541666
ELMO3	5.17177404359212
GPR68	3.17385110137932
HTR2A	3.09783314180822
FUT7	3.71509279932046
PRELP	5.55460184911645
COL8A2	4.78379468293924
GYG1	8.17466286431183
C16orf68	5.52897257102
R3HDM1	5.49320288775941
ZNF91	9.5230452575676
LPIN1	5.68927522675172
KRT12	3.57269837634576
BAALC	3.27870594380485
MKRN1	8.3366298180886
KIAA1598	8.5373543284815
ANXA7	9.1077282316015
TNP1	3.37209161467444
WDR13	6.84669771897468
GAPDH	11.3900634436768
BSPRY	6.02839864998737
COX7C	11.1558652758518
FAM108B1	3.52828097101872
PGAM2	3.56029434603191
PEX12	4.5037762516266
APC	4.57169883746798
PMP22	7.601986546975
TLR2	5.30561828534283
NPBWR2	2.82062111836075
WFDC1	3.92441783224923
MTL5	5.13564150163954
COMMD9	5.50794449545164
INADL	3.7997494928755
GPX1	9.1911773195551
PSG11	3.18027659740705
SLC39A1	6.7352359945731
SNAPC3	5.97328974182719
C4orf16	5.47154225744075
GNA12	4.21005430587396
LIMK1	3.57931294485397
MECR	4.83695037521504
CDC42EP1	5.53693133363038
KIAA0101	8.12289290931706
B4GALT5	8.43658307505609
PIGC	6.08922109122104
LRAT	3.00472281603148
MMP19	4.89345448495376
IL18R1	3.31006354600062
VNN2	5.83581333822818
AKAP11	6.15408351148677
BCL10	8.66281764321925
GLB1	7.08346147272754
DTX3	3.35378138290180
ACCN3	3.41742994292521
MOCS2	6.05599299108035
HCRT	3.23918740112813
CYBRD1	4.52351613316911
REG3A	3.07489406415302
SULT2B1	3.77997348046519
SEPT6	5.22047914838868
MMP10	8.07217808291644
CDA	3.57082331068995
ME1	5.56010993841315
TCN2	4.17490511584746
