Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D05_543626
Composite Element REF	Signal
ATPAF2	4.06673155407791
ECD	6.50874188930577
SSX5	3.08315904708948
SNAP91	3.22752223033760
OCA2	3.74820482913126
PNPO	5.89166320170976
TMF1	6.97706684583006
DAPK1	5.43581838937737
RPS6KC1	6.96779450266906
CDH5	5.85091456365708
DAAM1	6.33425705197194
SELENBP1	8.33770097250434
NEK3	3.8608900467707
SSTR4	3.26703024409549
TNFRSF10D	3.08836803575664
FOSL1	3.91264844335597
GSTT1	6.88173842855898
INPP5A	7.06078629253606
CD40LG	3.33985462305313
CES1	4.55744699031090
DCI	6.3788064243131
TRAF3IP1	4.05515746464972
SMARCE1	8.18043990398048
B3GAT3	4.53926603553225
VRK1	6.57337352043955
STK17B	4.69174905587903
AARS	8.39223421353479
CNTN6	2.86639508965203
CYP3A4	3.95057138113865
PISD	5.00622008315325
ZAK	4.65526691582212
USP1	8.80342630966295
TRAP1	7.58665152780821
RNF44	7.36187297996638
CENPM	4.37011466884654
NPTXR	4.36833913376024
SAR1B	6.42536638965093
DPYSL3	7.21055155412988
GPC1	4.54915774849831
APP	8.32420335010383
GLS2	4.02658642208225
TOB1	8.5142824412629
MNX1	5.87285238846627
TCEAL1	8.1055313084906
ORC5L	4.54240325781869
CENPF	5.7079460117004
C6	3.60655917385344
LOC441601	3.19494782822210
PRSS1	3.6933096665574
PTGIS	4.81982289917285
C6orf124	4.18610728581606
CEACAM3	3.6660434378729
KRT23	8.9262596138937
ODZ4	7.1678458006019
UBC	11.9581375134237
ATRN	6.50169349608674
HAPLN1	3.47775036245659
RANGAP1	5.15266749859332
SNCB	3.10589252751763
S100A9	8.31101320353219
C10orf26	7.60031311971204
SRY	2.8727685209136
RNGTT	4.11648690489562
CDCA8	5.16741952408509
HIST1H2BF	5.68438907964102
CEP250	3.91104082189939
MLC1	5.1257494124858
ATPBD1B	4.8438819577367
TNIP3	3.3755274977063
KCNJ2	5.99067131859493
IFT52	7.05218526705087
UTP20	5.82502980420917
ZNF492	4.54659482947901
PDHA1	8.65905560586414
BYSL	6.38756129806519
TKT	9.10589268732904
PMPCA	5.46470639679801
RNF38	7.14690361142007
KLHL2	6.87453068639138
AHDC1	4.57824460550456
APOB48R	3.62275564170541
GLTP	6.29994483755389
MPL	3.30629203324122
DMP1	3.12728640136364
C9orf78	5.53339449473737
ADAM12	3.74105041321618
CRTAM	2.89977307315835
CSPG4	3.2041158722392
HSD17B2	3.2460326501101
UBE2G1	8.50880933622498
ADCY7	6.17394836630991
PAK1	5.19498854399257
FRAS1	3.64703356932896
PELI2	4.1209323408341
ATP13A1	6.6838522768951
OR2B6	3.18194991730669
SIDT1	4.99079118420156
C1RL	7.42036517453608
ATP9B	4.09900678729511
TPX2	6.66553381074136
DAZAP1	7.31637697342998
HMGCS2	5.83719635043174
PRKRA	8.61698927647393
TLN1	6.36310234392757
B9D1	3.98904778176697
NKX2-5	3.47270595911331
MITF	4.79386333369006
LILRB2	3.90669254972606
CSTF1	5.65757686684192
GYS1	6.21773780208177
BTN2A1	5.7068410306087
NSMCE4A	6.53312627617796
DNAI1	3.42803615994748
IGF2BP3	5.21212957211875
HOXD11	3.38742614356211
FNBP1L	7.84037244818501
DHX35	4.86176685316653
SLC33A1	6.20642105536754
HRG	3.45534302498262
ZNF131	6.00762119576364
USP47	8.23496634984523
TRIM33	7.51510281655736
FBXO42	4.6065408755889
HTN1	3.02170064127293
C13orf23	4.82884511023553
PAPOLA	8.32795990147058
C1orf27	6.79152808223488
AATK	3.84010414943933
MSH3	5.27351518967742
RNF14	5.50855585000815
NDUFAB1	9.30014487216902
SLC4A8	3.57884416127347
BAK1	4.9669614534133
COX6C	11.2550594103976
MTNR1B	3.17346197606875
SPECC1L	5.93529438319202
PGCP	5.76096465395922
SPN	4.16584439368346
GPR143	4.78461338071507
ZNF576	4.68511855427102
TMEM39A	6.51751261027316
PCSK1	3.02950477832795
ATP5D	5.85249741107578
MAGEB3	2.8429761855302
SLC13A1	2.94433325368867
RPS5	10.2628372429165
ARF6	6.59869498900419
KIAA1009	3.78559923585143
ANP32E	7.10807501854522
YEATS4	5.2916258717639
MTMR1	6.03611826256089
PCOLCE	6.52187679849831
MNS1	3.02531278891318
HMGN1	10.3767491272473
CXADR	7.95009610399279
PCYT2	3.93976365199127
TSC22D1	10.4715938541305
UTF1	2.90688472525543
BZRAP1	4.70494739850634
LAX1	2.89306308641783
PUF60	9.99433772497787
ELOVL5	9.48195127256948
SPPL2B	3.94585011870223
SHC1	7.15524364602113
B4GALNT1	3.23485689096217
ZNF673	5.20462293166832
IRX5	4.192329992819
LIMS2	4.35611690543846
ITM2B	10.1647423125097
GINS1	6.85831884809999
BAHCC1	3.72920664876149
PAPSS2	6.80513463824755
ENTPD3	7.20266326612039
CLCC1	4.8974038206164
SMO	4.64498626469712
ACSL3	7.44934237881956
PIK3R5	3.67311839370528
GLT8D2	4.8968731069815
CDC14A	3.67832977005106
UTRN	3.73080739187757
CNN1	5.03255496062881
KRT1	3.34187439315411
HISPPD2A	4.18980420352952
SDAD1	5.46797612995504
SIGLEC9	3.35053175111238
C22orf26	3.28571559895104
RPL35	10.8726828639125
IMPDH2	10.0206620918727
FLJ22655	3.22163535165348
ENOX2	4.11790145780655
INTS6	6.26208552354426
FPRL1	3.22259004043578
CLTA	9.94749791563068
SEC14L5	3.37211593230919
SMC3	7.42028947925604
C6orf123	3.64108496695024
OGDH	5.16030846728331
GPR37L1	3.74476825649861
FLJ20160	4.74861483809233
ASB13	5.9295959589178
GSS	6.61950961543402
NT5M	3.74756250347697
SIX5	2.87333849883425
KPNA3	7.07414636377111
TAF5	5.1929469833925
KCNA1	3.44816572132185
HSPA1L	4.15313713117661
RHOC	7.70568964841506
TH1L	8.55140000644868
SSTR2	3.2656870052487
PPP3CA	7.28491726976501
CHRNA5	3.25508376534208
DLX2	3.35526801302113
SLC1A7	3.73619473400154
C6orf108	5.88253306955212
ALDH3A2	6.33960171500956
DDB2	6.07074628695202
FLJ11286	7.36985064057722
SPATA1	2.74682693931142
CLEC1B	3.44655000314657
MKNK1	6.89992211683001
DYSF	5.22380729194848
FOXJ1	3.83295354376062
LEPREL2	3.84268976651085
SLC27A3	5.85728872343161
C1orf174	7.63212847005383
MTRR	5.37137545596688
PLEKHO1	5.34545208234582
HTR7	3.16943465291096
RING1	7.26976076497199
NPC2	10.8925179886901
BHMT	3.28135943013611
YTHDF1	8.34782679335624
AVPR1B	3.93891344652999
MSMB	2.81317201472881
LMAN1L	3.24381855984568
CEP170	6.60960823885936
PF4	3.55517818536073
MSH6	6.10581789365384
IL1F5	3.6920003148678
ZNF556	3.92744188508566
PLEKHC1	6.40399486247214
BCL2L10	4.26005652202903
AIRE	3.24702539063767
IPO4	5.4372961706347
FIGF	2.92731600559009
QDPR	8.49333765086292
SLCO2A1	4.85797757919226
FOXA2	5.85153851333518
MAPK12	3.55286887851430
BOP1	6.27064878703294
PRDM16	3.17010981362652
POLR1E	5.26123598067216
INSRR	3.19672728167003
PDE6C	2.82066201580807
C1orf216	5.16619986760472
SIPA1	5.36331132524587
EP400	6.40667239400796
ULK4	3.37106657924010
PTK2	8.1930742612965
BTN3A1	4.85478327348208
NDUFA8	8.13301847514871
LAMP3	7.18953744650574
FABP5	6.60347207051057
GLTSCR2	11.3588498309789
SORT1	5.35038471883113
LLGL2	6.09844032456133
YWHAQ	10.1502807774265
LRIT1	3.22109410537326
KIAA1704	3.83188977847921
ENOSF1	5.57864587247757
MEIS2	7.20743620787945
KIR2DL4	3.14908965687152
PCDH7	3.64650795260020
NFKB2	4.25172409047633
RPLP1	12.7403203741968
FZD9	3.27898364543344
HESX1	3.28192550042023
GNAT1	3.11738247908703
NKX6-1	3.37519511075975
CTA-216E10.6	4.40072220504227
IFT140	4.0296672042727
ORAI3	5.53744047670214
DENND1A	3.55942855721198
ABHD2	4.96265802513795
ALCAM	8.6812054845799
QPRT	7.0097319328552
TRAM1	7.66318455450035
TRIM29	4.90044268104165
ATP1B4	2.7217567396162
NUP37	7.93117159323952
CDS1	4.50849371068117
RHEB	6.34166594753063
C4orf27	6.86466451073863
RAB3A	4.34250375416161
SAA3P	2.78093258298322
SLC22A6	3.12124687499257
GPD1	3.26570932175059
KIAA0265	6.9399175860485
CDH15	3.34745484490664
NPM1	11.0127425091455
ERAF	3.73926794522392
ADAM19	3.59320451366603
PRPS2	7.92621065209706
GCK	3.2944859958348
DNMT3B	5.56798670295723
SNF1LK2	3.67178086335509
ADRA2A	4.44888823571244
TSPYL4	6.62572846027367
MGC24039	3.86809089965788
TASP1	5.52263576404664
WDR19	6.89875747037833
C10orf38	8.23244844871247
CCT8	7.01178465948896
PDE4C	4.56212559504292
N-PAC	4.30939974593686
POGZ	7.7037960872952
FYB	4.40161768591279
GUCA1B	3.16705255592296
ZZEF1	4.52760061201374
PPFIA3	3.65661841879138
ZNF334	4.26386361115189
C12orf44	8.1543372788904
RANBP6	5.38718249164075
LDHB	10.9810117570755
CRYBA4	3.41462536998727
BAMBI	6.10337169848465
RAB5B	7.83462959835046
FOXB1	3.88638994316045
MRPS12	4.59420339489439
TAF10	9.85074902155393
CRIPT	5.4266816763896
DEPDC5	4.22311761272541
RYR1	5.03684871153116
LTBP1	6.70585403722779
MAPRE1	8.29389663635553
TRIP12	9.05550652830061
FGF8	2.92800196992723
NDUFA2	6.58680589378643
C3orf52	3.75181187705668
SENP7	3.4569330186054
MOBKL2B	4.78151710346124
KIAA0355	6.56480446205376
CPEB1	3.43508268333286
ACOT7	4.7857567625328
FGF6	3.75428485101651
PPEF2	3.36835072476326
ABI2	5.90295411939874
PCDHGA1	3.12859224789443
KIAA0317	6.26289959380076
IKZF3	2.86842356754818
H3F3B	8.98905081439523
SLC38A4	2.87711821896699
ATF1	7.5684828017632
FGFR3	4.1671721830951
DYNC1H1	8.49819208174692
DIP	4.79663012087953
C10orf110	4.4328478308093
TMEM33	6.72259180605631
ARIH1	6.45338016489152
CYP2B7P1	4.7466225664417
POLDIP3	5.2239234826691
C1orf129	3.02267411071716
POU6F1	3.71807627592622
BBS1	7.3516578720771
RGPD5	7.18305620630186
C7orf24	9.97208081814527
GPR171	3.27347577717018
CDC6	3.37959676953852
PLD1	3.67548072469177
KDELC1	4.61125809072374
SULT1C2	6.16940758485495
CHI3L1	10.0227120336015
PIP5K3	7.70733722346431
CSDA	6.95509983506516
ITFG2	3.92526484755612
VTCN1	9.7278669767025
WDR62	4.05580173480688
NDUFC1	8.05493414540546
NBR1	7.21903155575
HPS4	3.98860954329297
KIF2A	6.51006245330058
RARB	3.52602873915341
CEL	3.68416100301738
IMMT	8.4389260859789
CNOT6	5.6773609256553
PICALM	5.6479552703941
MARK3	6.56477934786899
DHX15	9.2022414750217
ZNF702	4.49310073798122
HIST1H1A	3.39115966252611
HLF	3.41163847481022
ADAMTS2	3.60140571579544
ARPC3	9.48633004294876
BRD8	5.18051259677876
NPHS1	3.52597296159682
WDR12	8.24124434463384
HOXD13	3.06524075339606
KIAA0494	7.68211537150263
GABRQ	3.22056254524824
TCF4	6.77137481194291
APOBEC3B	4.9860821146967
NR2C2	4.49071355562342
NKTR	6.90736619828695
MYH2	2.92780002089584
TLE2	4.57296523475117
FXN	5.50312500812728
AURKA	5.69135653584024
KIAA0892	5.0636337156074
GPRC5C	6.06634971808195
TBC1D9B	5.82562487367518
PAEP	3.6747408646874
PNPLA6	4.68406434587451
SPG11	7.3833578304448
KCNJ13	2.95602256398447
NOC3L	6.89436668780702
AP3B1	5.26637722646619
C11orf68	6.51644498667304
NAG	6.46718523710916
AKR7A3	4.02638143293515
AHCYL1	8.1306018255681
FLJ11184	4.77833756062858
MLN	3.2219543395875
RPP14	6.2980510974278
TIAM1	5.15845221272645
ANXA2P2	6.83205595294725
PBX1	6.14367140805355
PXMP2	6.61562795331287
KRT17	5.20582993234966
LACTB2	5.95507180253865
ZNF711	2.88298590121617
GGA1	6.65536792391498
VAMP4	5.10137670773516
C20orf19	5.85894349217408
BCAP29	4.03366311659757
DDX24	8.1937706306779
PHACTR1	5.41913453739494
SLC35E2	3.48897804677949
LOXL1	7.38501634964706
IQSEC2	4.15989396615027
RGSL1	3.29703855490664
SETD8	4.87110697624152
HEXIM1	5.91145910202073
PRRX1	3.19427577690039
SULT1A2	5.11917148632924
ASTE1	5.7548110634048
KLHL9	6.79615885965043
GAA	5.33722798189813
MYOD1	3.57989180669319
ZNF747	4.40578277223525
ARHGEF16	4.39468013380284
SCN1A	2.97883760544179
GDF9	3.38017209910517
IL1RL2	3.36411715077385
HNRPH1	7.88378097404597
MED18	4.042042399474
TRAF2	3.75904455749597
ECE1	4.46863622268522
TEX13B	3.29297550801581
SNN	4.73019884594344
HCK	5.30278867246191
C6orf62	7.85063791841925
GABBR1	5.64181020993818
YIPF6	8.41420649779874
BMP6	5.5671395653445
PROX1	3.35758341418079
LANCL2	6.17094155751916
SCN3A	2.78691997201759
IL8RA	3.92669440500695
LSM3	8.75309481370738
CDSN	3.55404636764570
EFHA1	7.72830886240815
SSRP1	7.84161242934214
ASXL2	7.60588910271985
RPE65	2.55551032579563
SNAI1	3.67160585136438
SPCS3	5.49656660990835
EFNA2	2.95812777585221
CLDN9	3.38250489990266
DEF8	4.63902765116852
CHAF1A	4.3373371578121
C1orf165	3.43578634914965
ZFPM2	5.77368434100092
C9orf7	5.35508072171578
GC	3.15667148241959
FTH1	12.1758740199046
IER3	10.4557982759014
YWHAH	7.37699282582396
ADRB1	3.02839021844423
FOXL1	3.28931775224782
MGC31957	3.24659665924471
MUC5B	5.51407929171652
ZNF193	5.19681626427713
CSRP1	9.29454180559963
MOSPD1	7.50707187501988
UMPS	5.38579435046315
RAD1	6.68226767806102
RCP9	4.95701805898599
COG4	5.41501419544144
NFRKB	4.62011934742757
FANCA	3.13068759831213
CDC2L5	4.69006694272579
GDF2	3.18540841663309
PCBP3	3.27211232388279
TIMM17A	6.79929684084463
BFSP2	3.19383167857542
OR2H1	3.31444024701686
HNRNPA0	7.31843606392015
IKBKG	5.42324635152491
TM4SF20	2.88165423591794
PCBP1	9.69280532646157
LRRC2	3.18246406833616
NSD1	4.97238272769766
AMMECR1	7.71722070246789
MAGEC1	3.12221013415639
SEC13	9.88020146596925
WDR91	6.24984621510356
HAGH	6.01851534264577
EGF	3.08284194343846
NHLH2	2.92421039623592
NCAPD3	6.16703509350864
BRCC3	6.24040645813507
CNDP2	9.86291076596147
FYN	5.83013682499587
YPEL5	9.6268278236121
KCND3	3.43480241864568
LRRC42	6.64188306689168
GTF3C5	4.2797002627207
AKR1C4	3.19583430071841
RBM26	6.77254493872855
DUSP14	5.4940921161207
AP4M1	4.91221597764698
RIMBP2	4.51004035316404
ABCC2	3.35392685832459
COL5A2	7.85331479110385
DNAJC16	5.18365627832304
TTC12	3.88619334304618
SNX13	4.71908127420745
ELA2B	3.48536304476581
CSPP1	4.59171796062022
NAIP	4.89566079269
MYOZ2	2.92828658508838
XRCC4	3.85992287810241
CYB561	6.5302878537462
CHST10	5.17904042291003
BAI1	3.66924949072730
THY1	6.00135063526553
KIT	3.85845269606942
TBC1D8	5.55560335354074
PDE6H	2.86043344586712
EPHA7	2.93616245287443
SOLH	4.44721858252567
FLJ20309	4.18993371897086
MAP7	5.21244280156538
SPAG9	5.36580833446873
ZNF294	7.3908358425205
CENTB2	5.42472399159118
FLJ21963	4.71382730007482
ANTXR1	3.62754145429866
CREB3	6.63442433115793
ETV7	3.6607640205071
DGAT1	6.62257368629172
TAC3	4.00363165442014
CORO1C	7.81377982147012
RAD54B	4.44070711175413
HRASLS3	8.3288515745242
MED25	5.20970189168929
BARD1	6.26649876045062
ZNF177	4.43215076031584
MIP	3.47083422898554
ZNF442	3.75538099521943
F2	3.4440827018357
FDX1	6.87472316082741
GRIA1	2.9413986195914
IL13RA1	7.6150336125058
EIF2B2	7.18751805434483
NHP2L1	7.78647544055729
WNT5A	7.21732113557743
ZNF593	6.45408714238676
TRA@	3.22589494163972
WIPI2	6.81058457819698
TAS2R7	3.21692817256504
RANBP1	5.21406931319376
CSNK2B	9.4597196451893
DKFZP434O047	3.28152045948435
SLC7A4	3.44835567949051
WBP11	7.45601619367719
TEX2	6.35488318573267
C17orf80	3.60688172737387
TMEM176A	8.75611516511206
GALNT2	6.09703678116375
CTNNB1	9.47174726896324
BHLHB2	8.20214654755272
TMEM185B	6.32613429397678
DND1	3.51969263580833
ARD1B	3.12522914996794
STK3	5.23271485346774
REPS2	5.21789470491887
LOC541469	3.66915972468647
H2AFY2	6.08928591898303
CCNK	3.79704540424377
FSHR	2.99125410945794
GAS8	4.49105047084984
UPK2	2.95584134598257
C1orf66	4.80856134260211
LCE2B	2.94133324212041
CD200	7.96996287077562
IMPACT	5.72118379842997
KRT83	3.24598566356492
COL19A1	3.16323091201139
BMP15	3.97567263410552
POL3S	3.52565569319289
ITGA6	7.31480545656474
GAD2	3.31154212243546
C1GALT1	5.95048319078821
BAG3	7.68197955751268
ZNF468	5.69113616240407
RIC8A	8.26929493025093
CA5A	3.11580267771748
CCND1	7.78092077204789
DKK4	3.34630974467919
SGK2	4.07474432645505
PIK3C2G	3.23666839675098
USP11	7.51258447446433
IMPA2	7.3391642873778
PRKDC	7.17823522394248
DSCR2	10.0781776883248
CCL4	7.46684531475472
MSR1	3.55152697753834
NOL11	7.64249443532465
ZCCHC10	5.429391927234
PDCD6IP	8.88065232113552
TRPM2	4.73447830197295
PSMD2	8.66967196502078
USP18	5.4170169079476
ATXN2	7.06556240641071
SLC17A4	3.08617575612988
RS1	3.11303612187477
RRAS	7.06425003237926
LAMC3	4.42047080715084
NET1	6.73886732823165
NPY1R	3.15186199197836
TOX	3.20598634634171
MVD	3.25436490531179
C11orf61	4.83822100441455
IK	5.80385619212526
GCNT2	3.71332829983747
GABRG3	3.05744313256213
BCS1L	6.00530895528881
BCAS2	7.89855922734467
ACE2	3.32702668442935
KCTD17	3.67055392868514
TPPP3	4.16593944056777
CALB2	5.6331284935679
ICT1	5.7468481538935
CD79B	3.40646363197607
CEBPZ	8.16181816512241
FMOD	7.5365474612875
IRS2	7.28295605227136
C21orf66	6.50165729833809
LUZP2	3.39589859969165
CLN6	4.63046000006213
ANAPC1	6.97534394587212
PTPN14	4.42130467342125
APTX	6.35560475352313
SNRPG	9.87865659728944
BMS1	6.25479666790224
NFATC3	4.30238498478369
ADCK2	5.86796708352371
ZKSCAN1	5.96034465208983
FASTKD2	5.50539980418641
ARS2	5.64251735109321
LRIG1	9.17456595230662
KCNMB3	3.97972121158565
ERC2	3.32622209007038
POFUT2	4.9759430154343
PRKACB	7.1359780444229
PRDM13	3.80553114678935
KLK12	3.56434489629855
ZNF354A	5.5591994521708
PCDH11X	2.93495447547337
TMC6	4.81610045888794
CAND2	4.93240914510244
RIMS1	3.79785770723081
SF3B2	8.05237816427963
RCN1	8.99023106240047
CPB1	3.14969316923397
BCAR3	6.60628919442755
BCL6	7.73383510847327
MDH2	9.76862059614727
DRP2	3.77901975342853
TPD52L1	8.77614514280898
TXNL4A	6.68010955625582
OR3A1	3.29305523889585
RAB25	7.8552988001666
C22orf9	6.10668513420815
PCTK3	4.76531959014052
POR	6.48187024348372
ARPP-19	6.44660818021887
SREBF2	4.66231285195758
ZWINT	6.94957659117754
PAK1IP1	6.65853456961977
OR10H1	3.61030317295397
ENPP2	5.62879538191614
UXT	9.24964371187637
ZXDC	5.53728725491584
TGFB1	4.74801293971987
SLC6A16	3.54283208892563
SLC31A2	4.70940580375275
LRRC8E	4.1908541648629
ZNF780B	3.05092873078654
APEX1	10.0889530193235
PPIAL4	2.87377780093898
ZIC3	4.60768836012628
CEP68	6.63541313291307
PAX2	4.46719419444829
MRPL11	6.60461984856085
LPAL2	2.94735201250193
VPS53	3.63552174018033
MPDU1	5.58821034614197
PSEN2	4.85005575072508
GAST	3.19692084558687
DHRS7B	6.21211635857613
C10orf28	3.48141637184434
UBE2L3	6.78218179397997
ADRA1D	3.28397979462639
FZD10	7.97901142087316
ATP6V1E1	8.29272954979406
SAR1A	6.95255019669436
ASB1	3.95724412753113
MCTP2	4.65502403066135
TMEM5	8.30079591011698
LCMT2	6.29866700695425
KRT31	3.51519788492174
ZNF223	4.36060814374128
BIRC2	8.53598391575664
IGL@	3.40840658446703
NLGN3	3.88471849989244
MEP1A	3.16953481559408
LOH3CR2A	4.87999458223317
TMEM53	5.15560606437518
SLC9A3R2	3.60184206936071
TIMP1	11.9534362797778
PTPN9	6.47045259066683
ABCA12	3.12577132245646
TPST2	6.49367199959432
AQP6	3.41066367746213
KCNIP1	3.36106482838665
YES1	7.42413591140544
ABT1	5.95643828639721
RIPK5	4.41011552545640
SMG1	5.15183366338714
IL13	3.49653869457114
MDFI	3.53300896687684
PIP5K1C	5.37584165030613
POU2F2	3.61133408308742
TSPAN14	6.48513980871515
OR10C1	3.03887730480380
GPT	4.10545553691891
PDK4	3.69730305147503
CLIC1	10.2086499364965
LILRA5	3.02430575546692
TREML2	3.78145306894093
ELL3	4.49650639012245
NNMT	11.1338795541620
NUFIP1	4.63937471574498
ZNF74	3.64219341172525
RHBDL1	3.17790383587875
HYAL2	6.43305306471371
IGFBP5	5.59559258702006
FAM29A	4.5446431785575
NRTN	3.32036082591167
KIAA0556	4.91942611621543
JMJD2A	6.22122054711555
ERGIC3	9.39417795932957
POLD4	5.58173375713561
EPHB1	3.58044375318257
LRRC36	3.9405116515499
TARBP1	6.94649805849051
ANAPC10	4.61691952502352
C1orf9	7.45270036129146
COLEC12	5.17242872951314
TNFRSF25	3.98538404720918
MEGF6	4.03089912514931
LPHN3	3.36243776133100
BMP10	3.22763606596123
C21orf55	3.86632924218672
SLC2A1	9.34643473839398
CER1	3.78145476989462
LSAMP	3.4257466979496
RPH3A	3.301927754007
CREM	4.85683639399523
SGK	9.46472346988572
ATP2A3	3.41921646677551
PTGER4	4.13731889637838
CCR7	3.31162069525673
METAP1	6.6954356150649
KCNQ1	4.358317988141
RECQL5	3.59261853865047
SSFA2	7.64811111635587
NR2F2	7.83111874907532
MTERFD1	7.43950994475605
BCL2A1	5.42998935844659
ZBTB24	5.27375733242803
NLRX1	6.04090856641617
FHOD3	6.14724141998777
PRDM1	3.7400695663999
PSG7	3.33512725581933
ARHGEF5	7.0437797707748
CCDC47	6.89647699924334
FGD2	3.35249488185113
SLC26A6	4.0406877120486
BIN1	5.67376227523222
SRRM1	7.58713323700434
P2RY14	3.26973922432487
PCSK1N	3.58050896508974
PPP1CA	8.31817468269621
ZNF33B	4.59959042911692
MOCS1	4.88663209757884
NAP1L1	9.32259413311764
ECT2	6.82614675262267
CACNA2D2	4.29538485931285
PTDSS1	8.91277442155232
DOCK6	4.36825013307115
SLC38A6	4.47890252906643
C10orf119	5.86206720388901
CCR4	3.43615019274977
COX6A1	10.3668539157966
B3GALT2	2.83413132748836
CD14	8.92745355008629
ABCC9	3.28223581810146
SNAP29	5.60611418914281
TRIP6	7.08849453004698
HMGCR	6.66693693759936
CDH3	7.94784183546112
KLHDC8A	4.90696507363938
IFT74	4.28767927044545
C9orf116	4.18887493987881
EI24	8.7713118370876
CENTD1	6.17416878888836
RWDD2B	6.66107816160233
INSL6	3.00443737254977
HERC1	6.92765590927252
NPAS2	4.82337958326042
NR3C2	3.28125824696599
DOCK1	5.70289576117063
FAM63A	5.03849271276976
FAM111A	7.19428735109513
INPP5F	6.28251312396066
MYBL1	3.60154479657218
HOXB1	3.47462254425433
CRADD	5.17584143923836
EMCN	3.19164196294341
DUSP12	6.63019890153105
CGREF1	4.38566732365087
BLNK	5.34774016712736
VASH2	4.9618439013619
PDZK1IP1	8.77872716681077
SKP1A	9.43655295797234
IL19	3.46260973203371
DOC2A	3.28183143014585
COPB2	9.96715808268383
CTR9	7.6987525611775
VIL1	3.195644195097
CDC27	5.74341255612979
PTTG1IP	11.0803284664459
LECT1	3.95585216296003
COPS6	7.12258315711543
COL9A1	3.33687970725137
MCCC1	6.01567519564463
GPC4	6.35614297180961
VAC14	4.44031501079572
PSMD9	6.0975901328433
PPY	2.84317914710787
SRCAP	4.56463935153205
PPP1R13L	5.34244542872890
BPGM	6.5563077123813
TTC19	7.4217968534999
GFPT1	8.35426243207166
C1orf114	3.27165551095881
HMOX1	6.64484536996277
SLC27A6	3.50345648995191
MC4R	3.00335131404593
CALML5	2.78189354895675
MRPS10	7.65468169410673
PRR13	8.89759225224993
INS	3.35217075313107
CECR1	7.63234018012226
SERPINB8	4.00455721425889
FLT1	3.63219338446224
FEM1C	5.30987015418417
PPP2R4	6.48717787419722
PDIA2	2.95398414586547
TMED3	8.41558305407066
NUCKS1	5.93039770797738
EXT1	8.79606605483744
RCOR1	7.08202491404078
EBI3	4.01445812472061
SMAD2	6.95150536955246
ODZ3	3.33747463692352
POLS	7.15932889534231
NXN	9.41127524998853
PPIH	7.37365415281282
FOXJ3	5.56527841030712
EIF5B	6.74679670543073
EIF2B4	7.02105316093564
C20orf121	4.79126415832396
CENPE	3.95899540102501
KIAA0415	4.63939933726313
CRABP2	8.90581014007756
TSPAN12	6.53858255045552
CXorf15	3.24430764716672
LOC57228	5.95868554422156
ACTR3B	5.0834916631112
ASL	5.15476264871051
GATA3	3.00334650969694
TFAM	6.03730832245418
PCDHA5	3.28596388422951
PARP12	7.79263968935714
PIGH	4.91977324727464
ENDOGL1	3.13234126093729
GTF2H1	6.6579150291284
MPZ	3.22915135372407
BIRC4	3.62564441648952
SSBP3	6.32470891792674
BPESC1	2.86877819691637
FOXC2	3.10058037644949
HS3ST3B1	3.13877660285546
GDNF	3.51113782568405
CTNS	5.34898243824008
KIAA0859	6.70750310975908
TRPC5	3.09679605034644
PMS2L3	4.79586487470888
TEP1	4.2700861180132
KIDINS220	7.37930366372393
CRH	3.16651066306297
CES3	5.70651530469045
ACP5	5.53678540778484
AMFR	5.41521695201375
CA4	3.23803016488141
PLCB4	5.58983650177159
MPHOSPH10	8.46726958318212
PGF	3.85472012734073
G3BP2	5.81595392865671
SR140	6.83859659913391
ISLR	5.76331399647129
HOXA2	3.70015679216946
PYGB	6.18718864089604
BAT1	9.60060021186068
TSC1	5.54884612635181
NARF	6.63598441958885
DKK3	4.55677417103646
UTP18	5.47720685947814
TSKS	3.04654669440562
DDX31	4.50309685535665
TULP1	3.53310666586458
TNRC4	3.46422789430368
ZNF430	5.99631633433093
POSTN	5.07140818636506
AASS	3.06219242206086
APOL5	3.31143347148468
PLA2G1B	3.89459871882536
FLJ11506	4.99721911381195
GTF2A2	8.94685586715104
RCHY1	5.49600271288312
CYP27B1	3.43038134011759
VPREB1	3.04117200931318
MGC4294	3.73838021442058
TACC3	5.07689239863657
PDCL	5.39613124391341
DMXL2	5.51859361069797
LOC4951	3.74716510564444
EID1	7.33472583535738
MS4A4A	6.66547471660427
RBM14	5.92291544471247
MGC29506	3.28703003760921
PPP2R5B	4.26641139999765
TNFSF11	3.18407642248954
ATG2A	6.15987210649075
RPGRIP1L	3.71965035122568
SPOP	6.88532297504825
OSGIN1	3.48390542836201
PTPRF	8.4729015116846
ICMT	7.1498850865947
SEC24B	7.39123086957037
MAML1	6.64636094337359
POLL	4.53204184172406
FXR2	4.74738005624376
TYK2	6.67316013447889
MUC6	3.30978704600663
ADAM28	4.45053833968705
MYL3	3.37039647635507
NRL	3.29757583947113
PIP4K2A	5.13016267092218
TCL1A	3.29054764336586
MED7	4.79562185608095
MYLK	8.84825013833714
RRP1	5.46330958262006
TFAP4	4.19425518362301
CYP4F2	3.56080533872854
UNC5C	2.84331383187375
ARL4D	5.69958664369939
SH3BP5	7.42710551283247
AKAP6	3.45121601775195
CTLA4	3.14219479805213
ACSBG1	3.52082378824319
MTMR4	6.0555004051047
