Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D03_491148
Composite Element REF	Signal
DEGS1	7.484545736742
ARHGEF4	3.68425454983274
DBNDD1	4.27892439556466
TBL1XR1	5.92390938426405
FAIM	6.46599889361568
SP140	3.08914963180892
G6PD	4.74296581911848
NUDC	7.83177025628658
GABRP	3.98539395000544
SCARA3	4.67166048416019
TACSTD2	5.52086190557027
EIF3J	6.90545201191954
PPP2R2A	7.8351034036671
CPA3	4.01652692585234
PVALB	3.17011455208919
BCAT2	6.08993613709126
MFN1	7.35583820768512
F10	3.14020677696508
FAM134C	7.04238813731927
SNX11	6.63622433459788
COMP	4.99588357557104
GPR177	8.06868530059188
TAL1	3.03772724204243
ACSL1	6.28607644495433
ABCC5	6.79449886186044
HCFC2	4.30290438937536
TCAP	3.23322117963693
ABL1	7.67991257859386
RBBP7	9.40003406794152
PTPRG	5.41497395028974
NCOR1	6.51953931697806
MOCOS	5.38953747201186
C14orf93	4.18923971818896
PRDM10	4.40642340710677
TNRC15	6.19442172520846
SPINK4	3.82321405877442
TXNRD1	8.81024467591179
UBE2H	8.16106820504008
BRDT	2.82256081470659
SLC16A4	3.68348373155262
VIP	2.92528667314262
CALCR	3.34209488390137
CCNE2	4.19095661800971
SLC6A8	5.39622925693159
LILRA1	3.50662077994867
MC2R	3.50639935649517
MBTD1	5.19909373066129
USP33	6.38479297049501
PPP1CB	8.287251178801
C15orf39	4.69124470239219
ABHD8	4.0075219679645
MAP3K12	4.45530388927288
PAAF1	5.81223009843971
ARF5	7.01358728311408
CCT3	9.42210365879802
SLC3A2	5.29872447283711
PIWIL2	3.12749533438701
RAD50	5.39734548205918
IER5	6.28865292421211
SYNE1	3.75429983879797
MBTPS2	3.49327033197405
MVK	4.48241802477472
TSPYL1	9.53316941792913
NCL	9.50481898763284
PSMD10	11.2844280625381
MOBP	3.22876394852610
GUF1	4.24267012141779
WDR44	5.26620749069816
HRH1	4.57050903785356
HIST1H3C	3.29202232670909
C5orf30	5.64133814882381
RASGRP3	4.19096580830405
RNPEP	8.24393881402402
PRKRIP1	6.23912401695144
MED21	7.62193180025624
GRPR	4.05812652504591
SYT11	4.66649404934573
NTSR2	3.49745120971135
Gcom1	5.34151597290337
SPTBN2	3.75830221813639
LRMP	3.49115044108807
HTRA1	9.39974052276175
RNF111	7.1261848698445
SLC26A2	6.33189363103841
WISP1	3.72448356433969
ATP2B4	7.64473779235402
FLJ10769	6.98134656109569
PTH	2.75085620714503
KIAA0895	6.49725298659877
CHST12	6.94190998412798
RAB22A	6.3587339555755
TARDBP	7.73206150715463
RANBP5	6.60248106080873
P2RY10	2.9638395981393
STAU1	9.50311396551118
NME5	6.88696572592439
DDX21	9.12846985039808
CHMP1A	5.8943219981218
BARX1	3.0705666392976
HDAC11	4.45646509081816
NOLA2	7.17692762296177
MTO1	6.55920026921725
DHX29	5.60960508288999
HADHB	9.74806280884643
ADAR	10.2802644351479
SF4	6.22555829060929
PLXNB2	5.65449825829882
P2RX1	3.31689606009559
SLC15A3	4.96432509006251
GAS2	3.38750976204391
EN2	3.04051147242597
NUMB	4.81069380849449
C14orf172	4.59332580664372
TNIP1	7.48384160325463
INHBE	3.2494427716519
TM9SF2	8.9104209517573
PSKH1	4.30031359488892
NSFL1C	7.03394451620463
RHOG	7.32145375756025
HBB	9.47352826615272
MED15	4.90395565205193
HEY1	6.07396174723855
KNG1	3.10950357810949
CASR	3.39642944416652
ITGAX	3.58551457404164
CANT1	7.2485940004318
C6orf66	7.05029207968676
UNC50	8.42779211176587
C21orf33	7.14484383116795
IRF2	5.45849860818708
HEATR6	5.25250548084611
GNG7	4.13900933692122
RUNX2	3.33413754717643
PGR	2.88611573770870
SOX1	3.25239792218767
CROCCL1	7.31722903891049
BRE	7.46339240928406
SRPX	6.0807222330508
MBNL3	3.42766399871149
ODC1	10.9710011763236
SDC3	6.79652754381383
NR2F6	5.33003277454489
ADORA2B	4.0692543857483
ZRSR1	3.2059395282978
ZFYVE16	6.15261381214205
RPUSD2	4.67897090073958
SYNJ2BP	5.90637400483377
POLE	4.7749657722743
E2F2	3.00972475812779
C14orf173	4.56804551993572
THRA	3.93905338820338
MAPK11	3.52913418666196
TBC1D22A	5.62211774754283
PTGES2	5.47820045025026
HIP1R	4.82796772623387
ENO3	3.38550974220736
COL4A6	4.27612667766257
TOMM70A	7.84536226965358
IRGC	3.38108293178155
NAB1	5.76631032124408
DET1	5.59570935484488
TRPM3	3.21440124394307
ZNF532	7.14230949194415
RAP2A	6.14526749914014
PLG	3.32803073497889
FECH	5.39809572168685
CRIP1	8.8487431755411
AZIN1	6.83639954671213
SLC7A7	5.82177466305971
CA8	3.63768995951555
IL10RA	4.54491586609721
CDC42EP4	6.33637470946448
C16orf58	5.21536591492806
ARG2	4.26478762048389
NOL7	7.38007008174328
JARID1A	6.45058691762516
PANK2	8.23555646633196
ASH2L	6.96792762634512
ICAM3	6.00012519793729
TMEM16C	3.25981666502890
MDS1	4.53069089555214
CABYR	4.14009082330555
SLC1A3	6.33715610097557
RNF139	8.47938211116832
ADAM8	3.74668867818581
SFTPC	3.5802801928923
BCL7B	5.50788184599642
MAN2B2	5.64572922654626
PCDHGA11	3.04285733972899
RGS12	3.54396553967517
EIF1AY	3.18120413336628
NUDT13	3.14966619334204
ARL6IP4	6.90297867643373
RPL35A	11.9636740862512
CCDC21	5.6181085389705
RAB40C	3.4862185654193
EMR3	3.12838898054553
PRRG3	3.66327186954925
LRCH1	2.68904045410337
SAA4	3.60843013182853
RAPGEF5	5.6822529947371
ZCCHC2	5.77206282206253
CLIP3	5.13397218517546
MAP4K2	3.69155121186663
C20orf30	8.1213175527201
SULF1	8.11772663640858
C11orf48	7.91589615114156
PRDM5	3.21956692962539
ELOVL1	8.35680320760202
PPP4R2	6.07547311047753
KCNV1	2.74329102201633
ACP1	8.26384155255837
SIGLEC5	3.90020974509617
ZMYM2	5.70510258847322
C19orf61	4.09357827113819
DAGLA	3.72644207433090
GPR32	3.79354387705219
EDG7	4.7064212931121
NEUROD6	4.52271381737812
NEURL	3.66325036707989
SLC2A4RG	7.74601050460231
LPL	5.85395207187114
CA5B	3.67882587348408
MPHOSPH9	5.3759536417595
CLEC2D	3.28008386165428
HMG2L1	6.7992886382426
GRRP1	3.45041953079089
HCN4	3.58716460492743
CD8B	3.33235703612088
HIST1H3D	4.568446386002
TGM4	3.14767742555140
SLC6A12	4.07547914948802
CD84	3.6772174573046
TBC1D15	7.03304199521829
RASA1	7.23552345306644
PHKG1	3.69895927299905
MAGEA11	2.85355304295269
NONO	8.82778887162562
IMPA1	7.76847885523432
SH3BP1	3.24989278682547
RARRES1	6.81632257033927
NPM3	5.21377022844443
CLEC5A	4.0400150766471
B3GNTL1	3.92327307340409
ITCH	5.3812996239475
MGAT3	3.57744185183593
ARPC5L	7.77498808467557
KLHL26	5.94670427775723
MBP	4.83973240646311
SIM2	3.14622620284393
RPP25	5.07429289653679
SLC2A2	2.9244556188226
EXO1	5.31955953278116
SOSTDC1	9.11779352434123
HRC	3.00519654469483
TRIM48	3.17136603119081
KIRREL	4.49002638654837
PIK3R1	6.83133401772208
HOXC11	3.95095255773523
MAF	4.7083684635605
DOK5	8.65204295631601
HELZ	6.11190344028039
ZMIZ2	6.64685443078089
SLC46A3	5.63008978167662
ADRB3	3.71430883209918
PTRH2	7.0529694665902
DMD	3.55833604240211
STAMBP	7.50386818818531
KRTAP2-4	3.33456886376212
ADCY2	3.41418946160565
MS4A12	3.05260784917825
TCF20	4.99779883553943
KLHL20	4.3784114200357
SRM	6.76124341248149
OTC	3.36032977644469
ABCB11	2.94452494853921
KCNC2	3.36231976558615
CDH19	2.92577372345848
SSH3	5.63501594375585
ZNF135	4.06548384882853
FLJ12529	7.17572998952732
PER1	4.97510389842471
KLC2	4.50388286353172
HDAC1	10.0138995384899
FAM128A	7.72289756341502
FNDC3B	8.92949952403906
MTCP1	5.90601840290729
GPR63	3.34426298847333
FLJ21986	3.46103872968849
LMCD1	7.37855654971438
MICAL1	4.52859289373925
BLZF1	4.15904951155810
IQCA	5.32596197861
PCDHGC3	3.48718081889199
ATRNL1	3.04288822492583
CAV2	5.19622344357627
SAC	2.94560761317176
DUS1L	6.53709739374837
NEK9	4.57675638666296
WARS2	5.77341230268519
DDO	3.28859575975441
MARCO	3.65377149655204
DCHS1	4.59119576950631
TOMM40	5.58080830397691
RP6-213H19.1	5.59726785775726
TUBGCP5	3.6253670595577
IGSF6	4.03047198752146
TPPP	3.39686278312053
SEPT11	5.8314574419681
ADNP	9.50837546931718
UST	3.51640831552001
C13orf34	5.2866924112681
GSTM5	3.69772279897115
BTD	4.24322977969599
PDCD1LG2	2.90097208342727
SNRPB2	8.68543470941038
APOA4	3.1228840646896
APBA3	4.89957616811516
CUTL1	6.75369418807067
PMS1	7.82333749926963
EIF3E	10.9348706330488
IL9	3.30088777470119
HOXA11	3.36956073937851
NARG1	7.11212734267734
RPL31	8.46646100152864
RAB28	4.06525735553675
LY9	3.22816341163076
TFCP2	5.56171329764743
ATP2B3	2.97928449218109
KDELR2	9.76124057138491
TLE4	4.25851068389734
FLJ43806	3.58427096475205
TLK2	6.0702293915405
PKP3	5.24091867898363
CIR	4.53561711341781
RPN2	11.2529453050925
SH3GL2	3.04611033970871
CTSO	6.36065167563693
SFMBT1	5.51892635876991
WDR57	6.54076480442462
SDF2L1	5.04933424913472
IGFBP3	8.95473687817243
FER1L3	8.98214905997298
DEK	9.63818763685868
C20orf43	8.25944373028268
ARHGAP24	3.28035846604144
ALB	3.31795381658201
SORBS3	4.10668625227323
C4BPA	3.8699192010351
UPF2	6.59367173200334
AGBL2	3.02291720620682
C1QA	6.91885032004048
DOPEY1	5.60617102017161
TERF1	6.92227379466202
KIF22	4.03759219565367
DNTT	3.03054843373917
C10orf6	4.83751177272845
C11orf41	3.21342035257625
NINJ1	5.67705794762971
SEC61A2	4.55911412662997
HNRPF	6.2689839571513
COL11A1	9.49584319671904
HIST1H1D	4.43333838177986
UCP3	3.4500702212789
MYL6B	8.32192589350775
UBAP2	7.27334344571357
TREM1	4.70554896986272
CKMT2	4.64968169621545
HLA-C	10.6542483591318
SLC13A3	3.55041248943027
PLA2G12A	5.48241974819071
SPRED2	4.39717323871439
SCN10A	3.62923676230244
TIMP4	4.06166157638016
PITPNC1	7.26906759395486
SLIT2	5.92569188080006
RSF1	5.67973350417209
POU3F3	2.85082721777164
LIN7C	6.02395514897788
NKX2-2	2.89788560636505
DPPA4	2.76712485090628
ZNF804A	3.08928123078873
CCIN	3.4522066716266
SLC25A31	2.88166693046663
KCNMB4	4.93077721443167
FUT2	3.70413720677363
RABL5	4.86214649210324
FZD4	6.14966092213183
GALNS	6.53751145328288
PNMA3	3.28272166923107
STX6	5.31124081766709
HIST1H1C	7.87203820697515
CIDEB	4.44536563400821
CASP4	6.0122553932319
PDK3	3.58871783758297
WIT1	5.2835969477429
TPR	6.87129783962535
MTX2	8.4467829497205
HIST1H2BH	5.59443145080902
BRD3	7.32568850919288
HIST1H2BO	3.72766176946568
SERPINA3	4.78693283038698
UBXD6	5.11375170267297
HOXB7	7.66120736599408
C7orf23	6.13294507465373
KIAA0143	8.63552085452722
KCNJ16	4.71926733527995
STAB2	3.55191756066731
TNPO2	5.43732500211174
CENTG1	3.33650369954839
IRF9	8.0256814811399
MCPH1	3.74705761833384
FABP2	3.35430951917528
C9orf3	6.85658500691085
FBXL4	5.85841238172283
LBH	8.0877763416749
MYO1D	5.54396471395506
PTDSS2	4.90304783857048
BMP2K	4.26438260695627
NFU1	7.66712778831515
UGT8	4.05210747058646
SLC25A23	3.95286430585062
MAPK4	3.45367982500857
HINT1	9.96869974757828
GLP2R	3.05596850639826
WNT7B	3.50404416122088
SETD4	5.78439671768099
CHCHD2	11.7412838695132
DYNLT3	8.23708593413208
FKBP11	6.62042937475421
NDP	3.73521822456311
RHOBTB1	5.38718762019472
FLII	6.05432145404956
SLC4A4	3.566681091297
RPL38	9.2459553535309
HTF9C	4.03590254505262
RPS16	11.9602258540591
AP2A2	6.07529862112274
CHPF	5.33550961946624
CSNK2A1	7.71128918497874
MAP7D1	6.9909886594594
FKBP6	3.49370400114575
ZNF214	3.85619440105082
DDX56	8.16672517708325
TWIST1	5.02017323362127
EPO	3.16440075107421
MRPS18B	6.95505689894836
ZNF682	3.41028636003536
AOX1	3.83795259386836
RPL14	9.50307027960789
CYR61	9.15047494086887
JRKL	5.15971984939289
DTNA	3.67078989222893
MAFF	6.6064032923155
LOC51136	3.61892090348522
TMOD3	3.67873745341851
LY96	4.81364851540656
EEA1	3.90765830531098
KLK3	3.21533658421352
IL1R1	5.42697247767411
HRSP12	6.48123207274902
KTN1	8.58719700246778
LOH11CR2A	4.81833037443051
ARL5A	8.87108854671598
MAB21L1	3.41214236406821
C20orf59	4.30976831478798
ADAM2	2.76195665508616
PHKB	5.62607929576375
CCT6A	9.46791221793785
TBC1D8B	4.94492273461696
FAM13A1	5.9461780077849
EHHADH	5.43236170109466
LAPTM4B	10.9029828152187
TMEM147	9.52490990940715
ITGB5	7.20575313567007
YIPF3	7.35888885636337
FKBP2	7.61357804926924
XPO7	5.61003851318527
GPR75	3.17861637809139
NR1D1	5.4634738591822
TRIM5	5.82898849759765
TMEM110	4.39637365064706
APOC1	7.82169322197836
RNASE4	4.70793874693093
PARD6B	2.98329642814452
ARID1A	7.43625759933038
NEK2	5.24599291467483
RRAGB	3.6831198050501
PCDHGA3	3.17320239918991
HIST2H2BE	5.73188609811379
RCN2	8.53231038086989
STARD7	10.2744402917325
SHMT2	6.83395873479469
MLYCD	4.55571404289133
KIAA1751	3.04237628005031
NDUFA5	8.55110236682635
THAP9	3.01297194394349
FLVCR2	3.83837827556311
RP11-217H1.1	6.92597224504148
AP1S1	5.42379825608372
NCLN	4.62419227212834
SDHA	7.79869684076073
SMAD6	4.01045366473939
SAV1	5.49006704061198
SAT1	9.22576787944501
ADAMTS7	3.26971625679054
RPP38	6.88184277581209
RCBTB2	5.79133600685205
VEGFB	4.69977364758324
COLQ	3.54056404954318
RBMS1	8.39747944939677
NRXN2	3.90392954912897
WBSCR16	6.46189455807015
DRG2	5.45459863740865
KLRB1	4.0459126042644
DNASE2B	3.1918937266001
SAFB	4.83609235885701
MAPK8IP1	4.06796210253702
RFX2	3.66180657951642
MLLT4	3.51848663965973
ANKZF1	6.14039902413916
DUSP8	4.70462145578064
C19orf50	5.34345751510883
MEF2C	4.48569359673385
SENP5	5.2805816232679
NFKBIL2	3.25808592783096
LBR	6.93821084185001
CBFA2T3	3.35163590278911
AFF3	3.16800745875175
IL2RG	4.63780768018465
CCDC51	5.98718801373321
COG7	5.79814020903007
MYB	5.95436885969275
KLF3	4.82028026120603
PLXNA3	4.63584042929411
KCTD14	3.59014316557116
FZR1	3.85541819504928
XRCC2	5.11644581599373
SLC44A4	4.25743776850473
ESPL1	6.89950296715984
MMS19	7.18446708462232
GMPR2	6.42179954956281
ST8SIA5	3.78389597178872
TBC1D19	4.79121983504078
CHPT1	6.36696620701542
ERBB4	5.78396059715108
TSPAN32	3.79787877807659
MAP4	6.6326134265925
ACTR3	10.5328142623025
UGCG	9.35112080907612
GPHN	3.54935742870047
ZAP70	3.35480989286932
SLC6A2	3.70206337871433
LPP	7.07354292322123
PTPRCAP	4.17700520882836
IL12RB1	3.51107760766974
HIVEP1	5.49567244121947
ATRX	5.37364074595751
EIF4EBP2	7.19399466079952
DFFB	4.2976172576369
DMRT1	3.64752397222902
CHST8	3.85529832484875
HSPB6	3.86134868052337
C14orf109	6.71514203848813
IER2	9.10767540031879
NMB	6.0265938511255
COX5A	10.4378432353758
EIF6	8.42140034901514
AIFM1	7.8826458477209
WWC2	4.0427294512823
GSTA1	3.63266434256503
POLR2L	8.66498159280594
MRPL4	6.79298515396526
SEMG1	2.81662432926034
MPPED2	5.34191320196922
FLJ21062	5.30073950403917
TRAF3IP2	6.77328290551428
EPB41L4A	3.41101347487259
LILRA4	3.40720629294167
LAMA2	3.47288540252532
TAF4B	3.38334253568277
RLBP1	3.08958964917332
SLTM	7.4572463476282
CD300C	3.84922582963633
FLJ10404	5.42528672989511
RTDR1	4.21692432525949
MALT1	5.66106293473338
ARVCF	4.40610987420443
RENBP	3.59730616785259
ATXN7L1	3.06191301925979
NID1	6.08200427927679
TUBGCP3	4.98773604907547
ZNF783	5.77307801969501
ITIH5	4.50074804827859
ZNF85	6.1449057404909
MMP13	3.85343254174135
KIAA0329	4.60023268736824
C8A	3.30001161196883
MGC87042	3.39737590653269
HOXC13	3.26554151036137
CLGN	6.57317193515215
SLC25A37	4.02717859941323
SMARCC2	6.97588819123347
TFDP2	7.71617200893353
POLI	5.30043914642563
HCP5	4.06134729355311
UCN	3.15414440737029
ZNF764	3.98438055896362
USF2	6.09500997910281
C20orf24	11.1712175788903
FHL3	4.73893101398631
SPATA5L1	4.7440408156448
JMJD3	5.68445799856543
MMRN2	4.73044950964614
DSP	10.6776445939359
NDST1	4.02140091484342
ZNF248	4.86343417342713
PELP1	5.4980811517625
MBL2	3.12254713877490
ZNF230	3.891587187889
RNF41	5.96789878685525
THOC5	4.99113627229926
MSN	8.5087641302154
SLC9A5	3.55313040442837
SERINC3	8.19563743732713
ZNF434	4.66567985504161
MUSK	2.91867956516829
SMARCD1	4.86253312528746
C11orf75	7.34045240239368
ZFP106	6.68734652723381
GTF2E1	7.53419611983898
RY1	6.88957433152018
ATAD2B	5.59695360837318
DDOST	9.71897345018433
ARHGAP17	6.84924549520237
GPNMB	8.9317842361121
TTF2	5.48326237508735
SFPQ	8.29566539413926
GFRA4	3.21091282495110
TIGD6	3.39870716490864
SLC39A14	8.14920938700287
AKR1B10	3.41919743179275
NGRN	8.67206649432572
RGS16	4.59635391157778
URB1	5.0466426081254
GPR137B	6.22703873278892
MECP2	4.69467361821452
PSMA1	10.1576449965878
TOP3B	3.37523382909535
NFATC4	3.69804966777418
RAB7L1	5.43983709664007
CSN3	3.68985351541774
NOS1	3.74513584109753
CA14	3.9677527341228
BMPR1A	6.23926302136479
YBX2	4.24137950775891
PRL	3.06849112741734
SNRP70	7.30891946602681
C6orf130	7.3800599060408
KIAA1166	4.46790028074925
FUBP3	6.57030936840437
STAG2	6.83100090319409
ACACA	7.88142468800603
ABCG1	5.43475063432637
ATOH1	2.91506559664988
ODF1	3.43366082403917
TMEM127	6.54538036547517
CD55	7.18395591797447
PLN	4.20496957594335
RPS23	12.7427223570283
LYPLA1	8.77070310639712
PRDM9	3.48633077955577
SSX2	4.01572759292724
PLUNC	3.41745724259895
SYNGR3	4.11997819818231
EML1	4.18361751291229
LNPEP	3.46698293572276
SMAD3	4.25518579223827
NUP93	6.87634091926782
HISPPD1	5.71877282590514
HNRPUL2	4.05073680192597
YARS2	6.38359158279417
TBC1D12	4.25364410011087
ZCCHC4	3.58715945330803
FBXO22	3.90341005789136
C16orf24	4.75209945533378
ZNF669	4.92193788522443
PTGDR	2.94076406429199
DDX27	8.05670898425523
KIAA0409	5.10084870227964
ASB8	5.37842372421205
MEPE	3.64417667480205
PLP2	8.61045795782593
COQ7	5.22064372340156
CHMP5	8.19966395861035
CACNB3	5.91768092227805
C10orf84	3.73163019461019
SPO11	3.51457838389467
NEDD4	3.54058852469006
THAP11	6.06010151965826
ZNF43	7.19196418846257
KRT13	3.17042450545232
NEK4	6.18712882185694
MRPL19	6.95256343775372
RBBP9	4.1060561651315
PRKAR2A	5.84216338203693
IHPK1	5.62134474688512
ATP6V0B	8.94505798548768
CACNA1E	3.04658915699525
CEACAM8	2.86950809166852
PEX14	6.4259636976591
BXDC5	8.14895657726807
ZBTB38	7.72665722452683
PAFAH1B1	6.82747170381728
PCTK2	5.45381381046356
LRRC16	5.38567351070809
OSTF1	6.04290625489724
KIAA0323	5.85148799727445
FYCO1	6.12968502688429
TXNDC13	6.81248081397422
PLTP	7.19815769086351
SLC25A1	6.12710972149673
EZH2	7.06334438698457
PLEKHB1	5.19405810462013
GRB7	6.16204705825486
ZFP37	3.84130260594539
MRPL33	9.44797737711815
C9orf27	3.19972925008236
PELO	6.34938652660971
ARMC1	8.3105523205011
ZNF154	3.41305158226189
C3orf64	4.09985020699539
FLJ10357	6.34056310024736
PON1	3.27382291168999
SYT5	3.19655350217077
TMEM66	8.92895203461307
ATP4A	3.22280448205408
HBEGF	4.40055648795587
PI4KA	5.81378745290067
LEPRE1	6.20856763414034
POU2AF1	4.08550374211432
MRPL12	6.55028424576846
GNPDA1	7.28964013209291
RASAL1	5.00479532510951
ZC3H3	5.28829807372955
DDAH1	8.62007783383944
MGAT1	7.22054320941452
TIPARP	7.8641091416116
UGT2B15	3.30526382580824
DNASE1L3	3.07146727268492
CHEK1	5.56018972297038
ZNF8	4.27174811023678
TXNDC1	6.42487632280533
CKB	6.84396186842647
RTN3	8.59909469622033
IPO8	4.11173123299259
FZD2	5.97672807578624
PART1	5.42796457335061
PSMB6	8.65354421273917
MAP3K14	4.05294791467664
PCDHB8	3.31205089912677
PHC3	3.30481613879895
PPP1R8	6.18931905808177
NOVA2	3.39019507067073
TNFRSF11B	4.44091097734847
GOLPH3	8.43809345977351
LOC51233	3.73942875835594
GGTLA4	3.06263464430219
PDE6D	7.12089201098219
TTLL1	4.54108101355311
ZNF117	4.86129670809418
NKRF	6.41002699412597
CLK2	7.41637090931432
TNFSF15	3.36898768704719
DUSP2	5.71816022676696
HSD17B11	6.67652206820216
SECISBP2	5.29524779499133
PPAP2C	5.39019257734974
GABRR2	3.53156684032538
LOC51145	2.96798222636132
PIK3C3	7.43264791944135
DHDDS	6.35255172485251
CTSW	3.17352632926849
NEFM	3.29356313906290
TNNC2	3.73930276726884
ANKRD28	4.62421235628147
MRPL28	6.30660063074026
STMN3	3.28669720484632
SYN1	3.61809117097331
RAB14	5.38549749831694
PIGV	6.07897459244774
CDK2AP2	6.61267775482428
ZIM2	3.55294754055389
APBB1	4.1698283821756
SND1	7.65118048246723
C1orf123	7.3497718779947
B4GALT1	3.39890870431326
CHD3	5.66380259659905
RNASE2	3.7482482413382
BCAP31	7.81128002012735
SLC25A44	5.53950471736219
CXXC1	7.34097783605888
PIB5PA	3.82308691374248
CD40	4.34868723233089
FAT2	3.8241288226697
DYNC1LI2	5.36283769778482
GDI1	6.91513108092643
ZNF81	2.82074380722480
VSNL1	3.90990269474355
PIH1D1	6.75144905450044
KRTAP5-9	3.5302323597043
FLJ10081	3.75031495226284
CS	9.67273663070601
ZNF318	5.65139817493098
IGFBP7	11.0315538127752
ZNF609	4.41199592081226
SIRT4	3.38732779361079
SCN4A	3.58497385153146
ARHGAP4	3.56900562610979
EHMT2	6.00622179557978
UFD1L	8.53569090844528
EXOSC10	7.13308998998787
ECE2	3.47214083919561
ERMP1	6.73185409971362
OVGP1	4.06641361080059
GTPBP3	6.32510736895177
FAM82C	6.12091399484517
PACS2	5.51749386787156
C19orf36	3.35311437668782
UNC84A	9.73555798642894
ARL4C	6.63361522033386
SCD5	4.25725618565234
ATG4B	6.72451114693177
LASS6	8.64275254719623
LSG1	7.97459077681122
MAL	10.5448465496369
GPR22	3.33433753478313
WDR5B	6.61177273408651
GALR1	2.91549383551196
AQP4	3.17256469718387
C17orf60	3.4348293915598
HDAC7A	5.12425417741106
GRIN2C	3.23939531082038
ARMC8	5.39333912923581
SLC47A1	3.52163434354056
DMPK	4.17850453468147
CCRN4L	3.5897073726971
CBR4	5.69910451510095
KIFC1	6.42839915158376
LHX5	3.14494711559251
SMC1A	5.73238027453623
LPXN	5.86026349774097
TRPC7	2.78463754111982
SERPINA1	5.68459711058772
SMYD5	4.73883301095555
RPS13	12.2621992457056
CRHR2	3.2326358154311
TUSC2	5.55764692874622
PRKAA1	6.54999401128958
FADS2	4.01943089692187
ENAH	8.3450229245015
PRO1768	3.47024578119667
KIR3DL2	3.10829377221377
APBA2BP	6.43749594696315
ATP2C1	6.68136989856744
ALDH1A2	4.21193298962144
RNF103	7.924301476009
AHCY	9.98778374727328
CROT	5.3686912188865
PABPC3	8.6558600870302
ALG12	3.94398134467996
EGR1	8.39249391532037
THSD1	3.85409022644641
CCL17	3.36852351292736
BZRPL1	3.38105916100726
KHK	3.64660144619107
ESRRG	3.80597151848219
SLC12A2	4.24915252347745
CNGA1	3.51815667228591
RDH5	3.99441550574845
CD58	5.14371982399008
PTGFR	3.17252990532986
CCDC48	3.24128071916367
CCDC76	5.11234389182372
CDR2	6.63274298701734
ZIC4	3.54170282723206
SELE	3.14654039839028
OR1G1	3.70421511132920
EXOSC9	5.83610257060498
PSMC6	8.5385322291801
ABCB1	2.91958596325966
GPR12	3.44461304634527
KIAA0196	6.76715708703485
PCDHA2	2.94052150875111
SSR3	6.35558499487396
MSI1	3.2760080826155
TRAT1	3.02269256438808
CC2D1A	5.32565982826277
PLAGL1	4.7512046698688
LLGL1	3.89732884734104
KLF6	7.84426470318093
MTF1	5.66120606095706
RNF2	4.75027395377154
tcag7.1314	4.76618463368492
NR5A1	3.12773430281213
THBD	4.3092009905227
ABCD2	2.65713131350529
ITGB7	3.87083295381948
DNAJC7	5.83933682593899
CCDC81	3.64651542352115
TM2D3	8.14813300994168
HUWE1	5.15638386775831
CDH17	3.56691539682072
CD180	3.5809294938379
FAAH	4.45620261388813
IL17A	2.89418421934434
POLA1	5.67990141393191
TMPO	4.62194018180958
LYRM5	5.10578065518593
GNAT3	3.12425401962071
TM7SF2	6.12334991323754
FLOT2	5.87768255014615
MAP4K1	4.34157718615013
HDGFRP3	5.7850028929577
RRAS2	6.12342238259198
OXCT1	8.69582055035624
LTBP2	8.76966878403765
ARPC5	10.1713987130818
SV2B	3.76863260916
ZDHHC4	8.47912796608265
CYP2A6	4.01211504195837
PDE9A	6.1368677045154
ABCA8	4.97954573727125
NDUFS2	8.8612528756102
UBR5	7.46376083052463
FLJ22662	7.83827246811486
GP6	3.8624035338318
CRYBA2	2.95976037913625
LEF1	4.19054661105704
ZNF20	6.14189228033999
CTPS	8.17854997211247
EPS8L1	5.76121439244604
EYA1	3.32209401420765
SERPINB2	3.77458771558138
MAPK14	5.16377557321841
GTF2F2	4.0793573342847
