Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166
Composite Element REF	Signal
KCND3	3.27885210175914
LRRC42	7.09631173327837
GTF3C5	4.41176245978437
AKR1C4	3.13271543873304
RBM26	6.598886226387
DUSP14	7.13758579165054
AP4M1	5.95735192282392
RIMBP2	4.47969565957302
ABCC2	3.38501555945159
COL5A2	9.3710288127615
DNAJC16	6.5458633286444
TTC12	4.49704961817593
SNX13	5.66919195458236
ELA2B	3.53249790049044
CSPP1	5.04809851445705
NAIP	4.56211522788915
MYOZ2	2.97645827859279
XRCC4	4.4916252357205
CYB561	6.71952752980838
CHST10	5.92449530725124
BAI1	3.56465377038697
THY1	7.47346620990773
KIT	3.75029573117009
TBC1D8	4.72616430643722
PDE6H	2.84245853780142
EPHA7	2.8679533255195
SOLH	3.52655117579628
FLJ20309	4.09928985500517
MAP7	4.75210251871423
SPAG9	5.33051688288989
ZNF294	6.63031101302963
CENTB2	6.50503362495218
FLJ21963	4.90499616732848
ANTXR1	3.91995268982838
CREB3	8.01062507850052
ETV7	3.78954906697061
DGAT1	5.83085123761739
TAC3	3.91817027359099
CORO1C	8.25355206263746
RAD54B	6.1197741882904
HRASLS3	7.79355429523226
MED25	4.91147693155656
BARD1	6.52627511399268
ZNF177	5.00009046003828
MIP	3.53835875532939
ZNF442	3.71408921136596
F2	3.45202501466111
FDX1	8.05470549293035
GRIA1	2.74552713059578
IL13RA1	7.33371347082698
EIF2B2	7.37993951013873
NHP2L1	8.24271082058836
WNT5A	6.38217253329608
ZNF593	7.55446437477905
TRA@	3.30115174811532
WIPI2	6.95145894684437
TAS2R7	3.30041624351181
RANBP1	5.94823541026047
CSNK2B	9.5364351729534
DKFZP434O047	3.44817038549147
SLC7A4	3.20967140456025
WBP11	7.93882759097732
TEX2	6.48027854033738
C17orf80	3.85699639658234
TMEM176A	6.95118651682767
GALNT2	6.31443997041269
CTNNB1	9.58901410625438
BHLHB2	6.39639886906243
TMEM185B	6.84531507864487
DND1	3.81362963061563
ARD1B	3.09598029014606
STK3	5.10180179367958
REPS2	5.58808850789915
LOC541469	3.61579619688008
H2AFY2	6.42005902757837
CCNK	3.39059696393057
FSHR	3.09501207238039
GAS8	4.54185723465892
UPK2	3.19922016786127
C1orf66	5.21479963789057
LCE2B	3.06642149453891
CD200	6.49605490547415
IMPACT	6.6643139207265
KRT83	3.5018651193587
COL19A1	3.49996859956215
BMP15	3.92708917773908
POL3S	3.52221525688637
ITGA6	5.91848731666553
GAD2	3.32351331645333
C1GALT1	6.85162343351907
BAG3	7.4636224029748
ZNF468	6.83248984857804
RIC8A	7.95408126605008
CA5A	2.99974492718128
CCND1	5.57948858434195
DKK4	3.36859997540927
SGK2	4.50014869679674
PIK3C2G	3.18796304330459
USP11	6.69938330506234
IMPA2	6.61088696532258
PRKDC	7.17838781926966
DSCR2	8.00722817944905
CCL4	5.78519361777213
MSR1	3.52672010625196
NOL11	8.36408868923736
ZCCHC10	7.61316636948274
PDCD6IP	8.90181631174177
TRPM2	4.03183461469042
PSMD2	9.76052707610384
USP18	6.30807345146267
ATXN2	6.23048285258058
SLC17A4	3.06701626404987
RS1	2.99339538993251
RRAS	7.1187500628287
LAMC3	3.56300490114705
NET1	7.63592532000756
NPY1R	3.40319280488147
TOX	4.91259810381426
MVD	3.89727686235173
C11orf61	5.09919240120626
IK	6.13070330705342
GCNT2	3.78215209200167
GABRG3	3.00933795334457
BCS1L	6.18572039423371
BCAS2	8.46950668542791
ACE2	3.11561902998962
KCTD17	3.48650288974989
TPPP3	4.43316783519231
CALB2	4.81328623656421
ICT1	7.17186213591318
CD79B	3.62662933836331
CEBPZ	8.24409637830093
FMOD	7.13289504097942
IRS2	5.94848870331767
C21orf66	5.39166485493358
LUZP2	3.55960535054564
CLN6	4.52107021455374
ANAPC1	6.29390351033105
PTPN14	3.43171170066939
APTX	7.71603685086796
SNRPG	11.0504256103987
BMS1	6.24682249105154
NFATC3	4.08654509278041
ADCK2	6.38632800413285
ZKSCAN1	6.05316259052323
FASTKD2	4.97544961007595
ARS2	5.20441203928135
LRIG1	7.28719889162372
KCNMB3	3.56150063708206
ERC2	3.05154900438643
POFUT2	4.93445629717872
PRKACB	7.01172239515615
PRDM13	3.91177021865344
KLK12	3.54408915643928
ZNF354A	6.18258545520986
PCDH11X	2.95641914275107
TMC6	4.85785279712221
CAND2	6.00973107872286
RIMS1	3.98074981873303
SF3B2	7.6819422519844
RCN1	8.52273297092461
CPB1	3.23398092079744
BCAR3	6.54168924047768
BCL6	6.20740626864565
MDH2	10.1119223786443
DRP2	3.59179031055628
TPD52L1	8.39972722578455
TXNL4A	7.69174767170408
OR3A1	3.04441663327526
RAB25	3.34592021970214
C22orf9	5.53765600246607
PCTK3	4.47771010084924
POR	7.32963636597645
ARPP-19	7.1265318177744
SREBF2	4.96331680860016
ZWINT	8.34872653358384
PAK1IP1	8.41943342211082
OR10H1	3.67111633126399
ENPP2	6.38159483280204
UXT	8.99940163427839
ZXDC	5.27569897952903
TGFB1	4.48999577279254
SLC6A16	3.54541489345847
SLC31A2	5.76972940971374
LRRC8E	4.03662622871115
ZNF780B	3.19710943288981
APEX1	10.4154584943722
PPIAL4	3.11217285092665
ZIC3	3.6965372650929
CEP68	5.67895951394174
PAX2	3.48064538660229
MRPL11	8.46212978444455
LPAL2	3.01112179020709
VPS53	3.35499479890386
MPDU1	7.03892066334299
PSEN2	5.0240909704778
GAST	3.36028918230834
DHRS7B	7.52822635375746
C10orf28	3.38771458055343
UBE2L3	7.20409228374186
ADRA1D	3.45967387494711
FZD10	6.63476464050183
ATP6V1E1	9.4237719735961
SAR1A	8.0589758531451
ASB1	3.61830427864905
MCTP2	4.50155926833101
TMEM5	8.43389344200685
LCMT2	6.606907587261
KRT31	3.50075886592630
ZNF223	5.41447337189624
BIRC2	9.69084884885063
IGL@	3.98517546462790
NLGN3	3.74809680488094
MEP1A	3.13942113735975
LOH3CR2A	3.58038877506954
TMEM53	5.620501082162
SLC9A3R2	3.51978308387719
TIMP1	9.5783429746123
PTPN9	5.48195964613651
ABCA12	3.04211539547446
TPST2	7.56137558968741
AQP6	3.24434960685333
KCNIP1	3.5804998793041
YES1	7.83449747592196
ABT1	6.92586850666439
RIPK5	3.92155931477091
SMG1	4.70682101075495
IL13	3.25245336281974
MDFI	3.26926610490718
PIP5K1C	5.12782858842166
POU2F2	3.59143263370735
TSPAN14	7.49125872416696
OR10C1	2.98581805598001
GPT	3.93109528772834
PDK4	3.60131026711328
CLIC1	10.2015843293159
LILRA5	2.99612907151775
TREML2	3.75209036726684
ELL3	5.37412583552266
NNMT	9.97541777167683
NUFIP1	5.05707899805523
ZNF74	4.10240923117744
RHBDL1	3.26050711554857
HYAL2	7.16223595612624
IGFBP5	5.57179533976828
FAM29A	5.95104356610394
NRTN	3.0423323572049
KIAA0556	4.11814804200390
JMJD2A	6.28045914594194
ERGIC3	8.86377821795287
POLD4	6.04140398644715
EPHB1	3.54509951503848
LRRC36	3.70568553581845
TARBP1	6.05322574389963
ANAPC10	6.5716369291164
C1orf9	8.38897230149021
COLEC12	6.91975397450796
TNFRSF25	3.23831187026043
MEGF6	4.0673703490928
LPHN3	4.23582916206921
BMP10	3.26799050639597
C21orf55	4.22447986086204
SLC2A1	8.58299654668268
CER1	3.74089472039151
LSAMP	4.15636226348359
RPH3A	3.28286742094254
CREM	5.48798192067663
SGK	8.75769519412945
ATP2A3	3.45957907840673
PTGER4	4.74856017696283
CCR7	3.81901137014078
METAP1	6.83362294474034
KCNQ1	3.85038831047607
RECQL5	3.74516744366444
SSFA2	7.1471369019253
NR2F2	7.80299945340718
MTERFD1	7.97650460304627
BCL2A1	4.77550951365512
ZBTB24	5.61997958398515
NLRX1	5.56857847573673
FHOD3	3.59065100552161
PRDM1	3.54218725908531
PSG7	3.50226986536843
ARHGEF5	6.57955637132171
CCDC47	8.20410781039108
FGD2	3.4938757225373
SLC26A6	3.64967939408143
BIN1	8.01764830649223
SRRM1	8.18384691024517
P2RY14	3.99999088489071
PCSK1N	3.86845154546239
PPP1CA	8.83121522278657
ZNF33B	4.95928405123923
MOCS1	5.01774327278464
NAP1L1	8.39410270969069
ECT2	8.38301234025157
CACNA2D2	3.72315189499336
PTDSS1	9.11808592450646
DOCK6	3.74959644093488
SLC38A6	6.57152895922337
C10orf119	6.03451974459643
CCR4	3.60656335305414
COX6A1	11.3005518402238
B3GALT2	2.90829961471243
CD14	8.05141557761621
ABCC9	3.34657243538284
SNAP29	7.70045633421537
TRIP6	7.62542926884572
HMGCR	7.32161092401734
CDH3	8.13041895236285
KLHDC8A	3.82180463066372
IFT74	5.24701002923888
C9orf116	5.39103113999577
EI24	8.98327581072213
CENTD1	6.14501710836357
RWDD2B	7.75336173183766
INSL6	3.13325919629059
HERC1	5.37958844123723
NPAS2	3.67498163818747
NR3C2	5.46847029558685
DOCK1	5.23216896360089
FAM63A	6.04888676673697
FAM111A	7.89968089249504
INPP5F	6.19448244497504
MYBL1	4.45188155863805
HOXB1	3.3520149945593
CRADD	5.48708781271282
EMCN	3.95664424178114
DUSP12	6.33506086007605
CGREF1	3.89934613497836
BLNK	6.70514278111345
VASH2	4.35282782605462
PDZK1IP1	8.39207852728813
SKP1A	10.0526105023642
IL19	3.65781485327068
DOC2A	3.12994013582365
COPB2	10.2350031752660
CTR9	7.58986838230388
VIL1	2.97586493185218
CDC27	6.01864200009243
PTTG1IP	10.5546594579760
LECT1	3.36878139107682
COPS6	8.17398373374982
COL9A1	3.37094915416527
MCCC1	8.5474574083636
GPC4	6.4769936021571
VAC14	4.52724825939063
PSMD9	6.16781854962209
PPY	2.74545932426014
SRCAP	4.87279566335395
PPP1R13L	4.1850148324157
BPGM	6.88491492854903
TTC19	7.26266264610354
GFPT1	6.87982271722199
C1orf114	3.69747380735934
HMOX1	7.03031285189542
SLC27A6	3.76846522556648
MC4R	3.02226807022665
CALML5	2.80764510131162
MRPS10	8.64782114158747
PRR13	8.31403676345083
INS	3.04357721026131
CECR1	6.51464856805379
SERPINB8	4.93471445004737
FLT1	3.56849648642948
FEM1C	6.33503618243979
PPP2R4	7.23296496568362
PDIA2	3.08701375500964
TMED3	8.15337946737433
NUCKS1	5.89575785230498
EXT1	7.56350422856014
RCOR1	4.85291377666445
EBI3	3.33173443781138
SMAD2	7.74438866970634
ODZ3	3.74949864827994
POLS	6.77955054791571
NXN	8.63572476180795
PPIH	7.73775825078957
FOXJ3	4.85669641278778
EIF5B	6.53813942610686
EIF2B4	7.44794510148028
C20orf121	5.39176592462379
CENPE	5.12322707015624
KIAA0415	4.44903098180839
CRABP2	8.21036426997347
TSPAN12	10.1665903434225
CXorf15	3.11675419215626
LOC57228	6.90887981957629
ACTR3B	5.63846872713026
ASL	6.94963206821971
GATA3	3.76700964380759
TFAM	7.3786865851472
PCDHA5	3.31023846418842
PARP12	8.26838808302402
PIGH	6.5824397185319
ENDOGL1	3.22896030552541
GTF2H1	6.88427506330094
MPZ	3.13671738015395
BIRC4	3.9561898423947
SSBP3	5.45193964684452
BPESC1	2.78489868727474
FOXC2	3.22053789570489
HS3ST3B1	3.22898128978248
GDNF	3.39672483946922
CTNS	5.99771133229863
KIAA0859	6.30977913729953
TRPC5	3.02444120577771
PMS2L3	5.05008926873467
TEP1	3.75745278097311
KIDINS220	6.82853911790808
CRH	3.0432716471478
CES3	6.13566467082181
ACP5	4.98293571122863
AMFR	6.82300797709111
CA4	6.69253654255867
PLCB4	5.67247282189066
MPHOSPH10	7.9574323433181
PGF	3.88032591831532
G3BP2	6.67140112193327
SR140	7.00355737124158
ISLR	6.54033902426735
HOXA2	3.34035038985752
PYGB	6.7318624877124
BAT1	8.75416351562457
TSC1	5.16407200238607
NARF	7.39132357771112
DKK3	4.91210393390591
UTP18	5.74373057159849
TSKS	3.06990222356027
DDX31	4.69047814368572
TULP1	3.4685220022576
TNRC4	3.57069733186394
ZNF430	5.03044049858428
POSTN	9.97797703277545
AASS	3.2268932551443
APOL5	3.64879861312254
PLA2G1B	3.88187133465711
FLJ11506	4.99030456319157
GTF2A2	9.2577269301465
RCHY1	6.67695102432689
CYP27B1	3.28034954469873
VPREB1	3.22371760221721
MGC4294	3.54401484610473
TACC3	6.20123357958383
PDCL	6.63580014042801
DMXL2	5.90209942134196
LOC4951	3.49928631236225
EID1	8.1788859215494
MS4A4A	7.14604887436035
RBM14	6.09230356964671
MGC29506	3.65830095182313
PPP2R5B	4.7701653150127
TNFSF11	3.23542733049597
ATG2A	5.67316358585831
RPGRIP1L	4.41505482642687
SPOP	7.5772551277081
OSGIN1	3.48787142917784
PTPRF	7.89407178433301
ICMT	7.47308848868802
SEC24B	7.63063307678763
MAML1	6.84127140876275
POLL	5.26042326813893
FXR2	4.39528269560082
TYK2	5.94120758367536
MUC6	3.08177662737082
ADAM28	4.07699789223887
MYL3	3.48345625606404
NRL	3.71222680516289
PIP4K2A	5.01536434536044
TCL1A	3.65450262869054
MED7	6.76645369078593
MYLK	8.13762081115011
RRP1	4.92385635396836
TFAP4	3.87954081053505
CYP4F2	3.56928510693774
UNC5C	2.93124257358466
ARL4D	6.8437476134843
SH3BP5	6.8533215498887
AKAP6	4.07002952808213
CTLA4	3.18871650866065
ACSBG1	3.59684433268965
MTMR4	6.59761658988762
NECAP1	7.83914822386345
SLC25A17	5.73228720878073
POLR2F	7.5367817327761
PLA2G2D	3.34355375109212
WNT2	7.9148332767787
GLMN	5.82092305052991
MCM7	7.18917153669638
TRIM52	4.67885015313697
DCLRE1A	6.15360877550531
PDX1	3.31600262905312
UBQLN3	3.12305684098808
PRPF31	6.11524229645211
TLR7	4.64289276531650
SMAD1	7.6873326431202
CLCN1	3.14355106172571
RIOK2	6.32800662183459
CEACAM21	3.39648745668545
PDLIM4	5.14316815973598
STX18	8.60721719235651
CCPG1	6.00872934597117
SLC2A6	4.80619263748173
SORCS3	3.0282249502499
NOLA3	9.54862415297366
PDGFA	4.87549673905428
TRDMT1	4.61530611459297
CFL1	11.6282031039750
IL4	2.94132159924630
NAT2	3.39670406840193
CPSF6	6.57855961640604
PRG2	3.34658596090076
PIGQ	3.90629041184853
CLSTN3	4.3609246241687
KIAA0146	4.40316510389194
GBP1	8.64289397688266
CEP55	7.45453525952539
ZNF408	4.86301875320726
KRT20	2.99465080805144
EYA3	3.42074680331628
KRT38	3.30184837246285
WDR7	6.23395313600569
BLCAP	8.61474129202861
HLA-DPB1	9.25704709245879
SFI1	3.6345655825736
GNE	4.90316895629321
MGAT4C	3.26472907306648
CTSE	7.2083946797126
SLC35A2	4.89627604014208
TUSC3	4.67725176625163
GABRD	3.11294849805873
IARS	10.3366822507381
ARFIP1	6.81062723194544
SFRS9	9.52066267747291
CEP110	3.44035354127375
MYF6	2.76718083419232
MGST2	9.3834555285038
EVI2B	6.70576947264757
TRPV4	2.94410515278511
SLC25A11	7.19559328578496
EHD4	7.606063118396
NOX5	4.12853529816604
NCKAP1L	4.40092124883105
EMP3	6.60544074616043
SYNCRIP	7.98341656009156
BPY2C	3.39348132484456
C1orf38	5.25452998506533
ZNF426	5.40703703879529
ELOVL2	3.26341936629664
ATP5J	10.2715265743726
CBX7	4.66952308046847
OSBPL1A	8.01368268745289
MED13	7.63308258420963
ZNF589	4.08333713362846
CHRNB3	3.20220081394145
GOLGA2	5.38150730624401
NIF3L1	7.75780585851991
TRA2A	5.59813180439717
F2R	6.51081281166567
PHF2	6.04803447083113
PID1	3.91739766713819
MTAP	3.7305991821731
RFC1	5.62559024243681
C5orf3	5.92654258233378
ADORA3	5.1548763478401
ACTL7A	3.19410290449999
RAI2	8.46634138057023
MAP2K7	3.51288269403769
HYAL4	3.18538225160622
GZMB	4.47848635902213
FCGR3B	4.45967700137598
BMP1	4.52468565674987
CPNE6	3.17439603583041
SP2	3.90682574522612
DPF1	3.55246835071108
SMPD3	2.99117685020473
TMEM38B	6.75283499045417
CCDC56	9.63522091897454
NFE2L1	6.88248241445335
MRPS31	6.50782330620894
STIP1	6.4083336284053
MMP26	2.99367965789963
RASL11B	3.66695036946314
NT5DC2	6.37835439608485
HLA-G	7.22247831182929
LRP2	3.64218635917492
MTDH	8.92332957117226
HSP90AB1	9.4699550060997
PMAIP1	6.32637681767955
LMBR1L	4.81513728734826
SLC25A20	6.03975175700187
RSBN1	7.20887151932147
S100A2	6.66542158402915
C2	7.22842341563351
RHOT2	4.72068911075053
RALGPS2	3.38113786718361
EIF4EBP1	7.62241215231287
C2orf27	4.63010556122916
GCKR	3.61463470328926
FER	4.47716510009780
TRPC6	3.46312632420099
RGL2	6.40848173960698
ARPC1B	9.37942847564465
SNRK	7.50490988819362
UTP6	7.03562253386886
DNM2	4.09826023693808
GCS1	6.4210170947502
EHMT1	3.14959735602166
GLDC	7.23346154918764
FBP1	4.84534178530796
VARS	4.63765746028678
PLA2G7	6.77453111414972
RAX	3.30609938709817
TERT	3.31890574144635
CCL1	2.88681068716471
FUCA1	9.08221743678861
ALS2CR8	3.22893711976757
CXorf21	5.33260739326191
KCMF1	9.807416932755
MFAP2	7.61173784499665
OXCT2	3.50953159413535
WWC3	5.70333585467037
SOCS1	3.66253473849031
IL17RA	4.52733823502153
C14orf115	3.82240560266597
ST5	7.0238397836887
STRA6	4.34969980958876
MPP5	6.95121844974582
SPA17	8.37849781165781
C21orf7	4.66191550069553
FLJ10986	4.93072281200423
LHFP	6.1426639568636
CAMK4	3.54748223753665
GALNT14	7.54730524679918
CXorf27	3.03893991478628
CLPX	6.52537169313084
NPLOC4	6.92759316106859
PJA1	7.07369458325967
CPLX2	3.64997403738071
ARSD	3.53686068412997
WHDC1L1	3.44531283807727
RB1	5.5715671488551
PHLDA2	5.48447874389672
C2orf56	4.38288163899516
GUCY2F	3.1893499783413
MPV17	8.40679135798633
PSMD4	6.47408689990045
SLC35D1	4.26293829299427
C20orf103	7.3277593018346
COL16A1	5.58993751150399
ERLIN1	6.35239870162492
JMJD4	6.16512919503185
SLC29A1	4.16288499837066
GLRX	6.86281317333618
HIST1H2BK	10.7639831751170
TP53I11	3.87977374269295
ST3GAL4	4.16633105965261
ALG8	8.53740646832174
PF4V1	2.80231835077645
SHOC2	7.74140176653406
REG1A	3.07380096456994
FBXW7	4.27375306469379
CYB5R3	9.680516629757
MINA	7.03634904122553
HHLA1	3.85329813199189
MYST4	5.74108745596112
NR0B2	3.87680394022939
TFAP2A	4.04284999396322
UCHL5IP	4.53427129389413
TIMELESS	6.7277236670304
DDX10	7.30634015598761
SLC25A36	8.46746002793157
TMED10	9.99464588833007
ZNF507	2.95703117051193
LOC90379	3.80416056957778
RAB11FIP1	4.62856746601269
ATAD4	7.35995366756317
PHF15	4.27362915263857
ZNF26	5.80059315514983
KRT7	6.13051180583044
RPA3	8.48422967532314
YIF1A	8.67473655517595
PPRC1	6.24157328252665
PCDH17	6.28294559207894
PHF8	4.22748947339075
RDH14	8.62585139614157
DNAJB2	6.01982654070896
HNRPK	9.74633092111768
PTPLB	8.66525772819509
RABEPK	6.79580910193712
SNF8	7.5566131668807
CBARA1	7.17735109974637
RAD51AP1	8.05525297314985
HAT1	8.65427414871835
HTR1D	3.25921656060826
H2AFV	7.37485362838991
OAZ3	5.30225569718127
CXorf48	3.27837005045440
RC3H2	5.96295953067654
SGCD	3.70036192696792
PHTF1	5.86504574862307
CA3	3.66165394558583
PKIA	4.85609825323431
STX10	6.81052966576747
PEO1	6.08619681734061
JMJD2D	3.38279471808245
KRT19	9.52350536517748
ZNF143	6.50720692193318
ENO1	8.08920201416776
TIPRL	8.03739261885103
MAN1B1	6.93312773068708
P4HA1	9.15683902547464
TPTE	3.01350090267253
AKAP8L	4.45679944784357
GPR17	3.19829860023387
LRRC20	5.19632491573953
UBE2Z	7.66409730032165
COL4A1	8.296122932802
ISOC1	7.50627004594534
RNASE1	7.73722505825654
C20orf20	6.01034489863469
NDUFB11	9.16771306204417
STK19	5.88664614370663
OSBPL2	5.25681925718629
PTTG2	2.90857824844355
GRM7	3.27846774974724
SLC39A8	5.7903042447721
APPBP1	8.34608867949871
STS	4.25369631938938
FFAR2	3.10462002739588
TMEM123	10.1639204949317
GLI2	3.59171054283495
BTNL2	3.26477903176941
ALDH1A3	6.50647417696931
TGIF1	7.18672029423536
SCO2	5.65537917086506
TP53	3.82992824689727
CCDC69	4.95201067569675
ZFAND5	8.35118309922128
ICA1	5.26122148733726
RAPGEF2	4.89506470347858
NAV3	4.96451062172475
EPS8L2	6.07108586962539
ATP6V1G2	3.1564009966319
MNT	6.362410336877
C6orf145	7.71050588015685
PPP6C	8.00216003210956
OR51E2	2.94268505730392
OTUB1	6.37970371123024
ENTPD1	5.66762548445298
TMEM115	6.21395840550748
STK11	4.36446051567161
PRPSAP2	7.58512805318727
SH3BGRL3	8.3050908090221
MX1	7.55618700962287
PSMC5	8.57858345538208
TTTY9A	3.43152565920003
EXOSC4	7.94762561335053
SETD1A	4.2383840374768
YARS	8.39738596083138
SLN	3.82843268321211
RELB	4.55980090658025
NLRP1	3.62873342883822
LAMB2	5.72841775564892
FNTA	9.51437852693373
HNF1B	6.66490718122212
C14orf139	4.67502720287835
UMOD	3.11536534498286
ZNF512B	4.98220295030373
GPR25	3.74926733613188
C6orf49	10.3270797414399
ATP6V0A1	4.45604578181517
SNFT	4.36205484202404
ZNF768	3.70523571571272
GTF2I	7.64327039426333
KCNN2	3.65870224116338
DYNC2LI1	7.05394228304955
DGKE	3.59573097747905
DNAH3	3.45840223237828
RPS6KA1	4.96857126516987
C9orf53	3.39551818478125
PTPRM	7.44793198929614
MRPS15	8.73872211832064
TMEM59L	3.79067880235843
SSPN	7.58469980196993
IGSF9B	3.25252121694385
CNOT8	6.60274552498149
GORASP2	8.2482555104329
ADAM17	5.88296995425608
CHRNA3	3.32910692157879
MYOG	3.37516951896069
UBE2D4	5.79320648579284
CPNE1	7.06074391598154
AK5	3.73064623667066
RPL37A	7.90914277259692
CPS1	2.96221143057461
NDRG4	3.69548797229916
ALG5	8.69006577013453
NCOA2	3.81649621149974
LOC130074	6.27173600143822
PIAS4	3.51695600137369
S100PBP	5.98984479705447
TEGT	10.4881584932954
USP5	5.3396526807024
CFLAR	5.67616832821999
KIAA0692	5.14819167440869
WDR48	5.9215717537958
PCDHGB6	2.96413151235924
NRXN3	3.49148957857933
ACACB	3.93242356357749
CDKN2C	6.68770575891669
KIAA0226	5.33702036151217
TRAK1	5.09093295691261
CUTC	6.65617911728826
AGPAT5	7.57538101592211
WDR68	5.64447596465488
PREPL	8.356514433598
ABCB6	4.17026724453840
RABGAP1L	6.78822804769793
FCGR1A	5.32026606065955
EIF4H	8.62897032660333
DLC1	4.04670088591714
MAPK8IP3	3.54057315387337
SPRY4	4.94366064569572
RPL11	11.4129934569916
RAP2C	5.79136760714637
ETFB	7.69685167075358
RORC	3.73582796206215
GRAP	3.19647891163022
SEPW1	9.49832187482955
NMU	7.2709491390569
MXD1	2.85769735006341
IFIH1	7.48545640788293
AZI2	6.62272291599699
WDR37	5.97176656874784
SEMA4A	4.10248548328711
RPL8	12.5572836068330
NUAK2	7.74914076885231
AHSG	3.65001996036131
RBM39	7.64452041270531
MANSC1	8.75073100570294
IMP3	8.57434706744091
ARHGDIG	3.25358769539661
ELTD1	7.03117517363756
PRAMEF10	3.27433720010352
RGS17	3.44623396348683
KPTN	4.61757765609585
C2orf3	5.11141700517466
PCTP	6.3417006905594
MRPL42	8.77579210588102
SIRT1	7.18554921565318
MANBA	7.17069222220984
CD164	8.67884198834354
ZNF671	4.01218615725055
GFRA1	3.02378581933822
PRM2	2.91754335335895
IL1B	4.57759709109104
HAX1	9.31741578816215
REN	3.14451853024507
ZKSCAN3	5.63236691906892
CTSA	8.48422266734252
TPRKB	8.50108335764598
UBFD1	7.26964763732049
CDKL5	3.08296892315971
HIST1H2BD	7.41110142833251
COQ4	6.10542036732666
TXNDC4	7.55596136662793
C5orf22	8.24422459533066
VGF	3.3762207957293
INPP4A	3.74485816021151
RNF8	5.3901205316345
BMX	3.48738730062466
SLCO5A1	3.8015703253004
PTPRU	4.56232616733193
ATP8B3	2.91477352612312
HOXC8	3.76089949767828
ADPGK	6.91554671820547
IL12B	3.01506142734347
LARP4	6.93275199543396
ZMPSTE24	9.76257101279102
PFDN4	7.17849587253389
KLHL11	3.36656421210388
PSMB3	10.1503677125736
KIAA0157	7.16214573703878
DDX25	2.88306134380154
NCAN	3.57928117553323
RPS25	11.5830494737889
SOBP	5.39897353009828
TESK2	4.40157498217009
DNM1L	8.66968969607138
LOC55908	3.23736534377046
MTIF2	7.9748709862321
ZNF207	8.39931704509692
EXOC7	6.40546793145294
CLEC11A	5.12736906499413
TXN2	7.07640216796294
TOLLIP	5.73609489288189
TRAPPC3	7.98939216094646
TAF15	5.36520414821114
HAMP	4.11400900877394
GRIA4	3.48464714201139
IDE	6.21605723605188
DLK1	3.29250826387320
PLVAP	6.16406432761899
NOD2	4.14488334144459
SCMH1	5.08049031248717
ELMO3	5.14100368669504
GPR68	3.29880248854766
HTR2A	3.03451336375846
FUT7	3.47716843595072
PRELP	5.41082746151255
COL8A2	5.42816257831531
GYG1	10.0452602349548
C16orf68	5.40093557684005
R3HDM1	5.73340091224674
ZNF91	6.75228273614948
LPIN1	6.03952001603165
KRT12	3.57333676558889
BAALC	3.94400977231818
MKRN1	7.95288296364864
KIAA1598	7.35197200977821
ANXA7	9.26325128831736
TNP1	3.41803286212076
WDR13	6.92203037930576
GAPDH	12.3822036753002
BSPRY	5.50197867342827
COX7C	11.2366516110022
FAM108B1	3.72005915841986
PGAM2	3.35090897549322
PEX12	6.16496107802244
APC	4.25870289020932
PMP22	8.03713301039702
TLR2	5.53973756271944
NPBWR2	3.08335953493641
WFDC1	4.47993811330668
MTL5	3.67746340967642
COMMD9	7.41197627327805
INADL	3.54755483982331
GPX1	10.1622854435872
PSG11	3.07198421568842
SLC39A1	7.2922116650436
SNAPC3	5.71152120531468
C4orf16	6.19517062407942
GNA12	4.92016128419589
LIMK1	3.85518994829142
MECR	4.90740617625052
CDC42EP1	5.16735596992222
KIAA0101	7.88189541324404
B4GALT5	7.0132519549556
PIGC	7.77782798625718
LRAT	2.88605348292766
MMP19	4.54932393512776
IL18R1	3.84235418023299
VNN2	3.89557389568526
AKAP11	6.34620165155568
BCL10	7.22174803043665
GLB1	9.32443974331204
DTX3	3.33528430299238
ACCN3	3.14662538414154
MOCS2	7.60552800973105
HCRT	3.14998305071994
CYBRD1	6.42456177767903
REG3A	3.16212990585044
SULT2B1	3.70491342539585
SEPT6	4.52429707682096
MMP10	5.12127391318989
CDA	3.9525731240893
ME1	5.88305863950015
TCN2	6.78682826559475
MGRN1	5.34033925090145
ZFY	2.93219537430477
CHRNG	3.39120215113010
IVL	3.5031803412823
PLEKHA6	3.51335183715821
CALM1	7.90681134382627
PGDS	3.95153791791673
C8orf33	8.15890132686646
CYFIP2	4.75029021017058
TEX11	3.64013789783598
CKM	3.20033410395519
MAP3K11	6.44053261844347
CEBPE	3.02889248381223
ACOT8	5.97950230146671
ESR2	3.23892379208801
OLIG2	3.06724839080657
AGTR2	2.88756740122770
DNAI2	3.06902913946869
EPM2AIP1	7.95648782826506
C14orf106	5.86816147198433
PZP	3.61843053737901
RPS9	11.4692059468806
SIVA1	7.02118315478479
HEATR2	8.02565039432376
CD3E	3.46713572192558
APRT	8.38025019301378
AMIGO2	8.78545995157686
GPS2	6.29605149572405
NOL14	5.59389303513286
TRIM36	3.20928646772969
RALBP1	7.64130848826268
EVPL	3.52881808958997
ITIH4	3.50181070739649
ADARB2	3.37905704910732
PIM2	4.71907239365736
REGL	3.35299830899411
GJA5	3.66148781281296
SLC17A5	7.0600132605887
PIPOX	6.27805081549315
HGF	3.50366732711855
