Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A12_471884
Composite Element REF	Signal
CCDC56	8.21681630056933
NFE2L1	6.29337524105039
MRPS31	7.43150232262736
STIP1	6.80294405435039
MMP26	3.20504939827611
RASL11B	4.14014357323211
NT5DC2	7.30362037306105
HLA-G	7.26232500366033
LRP2	3.54445074543668
MTDH	9.02537835610545
HSP90AB1	11.2504888299533
PMAIP1	5.71819702559549
LMBR1L	4.22750181241769
SLC25A20	5.00902453808412
RSBN1	6.49576965236379
S100A2	7.2082964347454
C2	6.4714502222254
RHOT2	5.40920587903038
RALGPS2	3.47337504060271
EIF4EBP1	6.22889661717001
C2orf27	3.89229016295940
GCKR	3.85436744716339
FER	4.69927209212189
TRPC6	3.19214228505006
RGL2	6.56776104161105
ARPC1B	9.12897227471113
SNRK	6.26872259657347
UTP6	6.65583639979466
DNM2	4.24202983051241
GCS1	5.97670806340882
EHMT1	3.36519533584572
GLDC	6.56794725827533
FBP1	4.77663533417952
VARS	4.53867845202618
PLA2G7	5.2169006493072
RAX	3.13838602509248
TERT	3.86033189621681
CCL1	3.09449155785911
FUCA1	7.3595881839285
ALS2CR8	3.89430108694479
CXorf21	4.7646021371584
KCMF1	9.4688376710619
MFAP2	6.02388258156588
OXCT2	3.47084750694052
WWC3	6.49313971703943
SOCS1	3.55003312763655
IL17RA	5.05151033844552
C14orf115	3.95411384512286
ST5	6.47365583847161
STRA6	4.82881509487182
MPP5	5.75313440560124
SPA17	5.00024092757549
C21orf7	3.90284540121104
FLJ10986	4.33771390100541
LHFP	4.76423816334594
CAMK4	3.62484241038981
GALNT14	5.84320560574824
CXorf27	3.28899403348152
CLPX	5.89640548873001
NPLOC4	6.7308003449523
PJA1	7.46434694270579
CPLX2	3.56197136138008
ARSD	3.52373027986486
WHDC1L1	2.93994456988432
RB1	5.52541088535811
PHLDA2	4.47742304995935
C2orf56	4.42358323845052
GUCY2F	2.87267009006427
MPV17	6.91324690165026
PSMD4	6.68336453913237
SLC35D1	3.62322801547821
C20orf103	6.27594828428996
COL16A1	4.93597054251272
ERLIN1	6.89470917024248
JMJD4	4.08840135885799
SLC29A1	4.39241215753998
GLRX	5.26084374829524
HIST1H2BK	11.2838054776842
TP53I11	4.08420225317433
ST3GAL4	4.27943601875529
ALG8	8.59300442636637
PF4V1	2.69215413616920
SHOC2	6.88255872292922
REG1A	3.07800662147560
FBXW7	4.45317340582609
CYB5R3	8.385478934801
MINA	6.38994821098637
HHLA1	3.75460883787914
MYST4	5.86799393952376
NR0B2	4.09401436193806
TFAP2A	4.09718020354335
UCHL5IP	4.95915994668603
TIMELESS	6.10275473633014
DDX10	7.14740478223756
SLC25A36	7.9075580090643
TMED10	9.70267175421302
ZNF507	3.00652571909461
LOC90379	3.92527028134296
RAB11FIP1	5.05963096224076
ATAD4	4.79853973197343
PHF15	4.68140914923421
ZNF26	4.69095527978659
KRT7	5.82395065730122
RPA3	7.82872998339626
YIF1A	7.33691442956824
PPRC1	6.25790615249684
PCDH17	4.50372166910377
PHF8	3.83098456449012
RDH14	7.88417843938825
DNAJB2	4.53489118205340
HNRPK	10.0115069227665
PTPLB	8.31162374385138
RABEPK	6.70219234699844
SNF8	5.89857260430217
CBARA1	6.52290354598146
RAD51AP1	7.40489312113746
HAT1	8.36404673083092
HTR1D	3.51114554885473
H2AFV	7.25141609687499
OAZ3	3.78239978978590
CXorf48	3.35430925011048
RC3H2	5.88387837017283
SGCD	3.64186939960437
PHTF1	3.97610887437349
CA3	3.25891821137023
PKIA	4.16294368050465
STX10	5.27768980059324
PEO1	5.5029582677618
JMJD2D	3.19299076464768
KRT19	9.79304014271043
ZNF143	5.52677418369517
ENO1	7.72570429168824
TIPRL	7.16826873717606
MAN1B1	4.7547751867509
P4HA1	8.49159220945779
TPTE	2.78786839280449
AKAP8L	4.58515808906404
GPR17	3.22852294174869
LRRC20	4.33921051036137
UBE2Z	7.43118921898576
COL4A1	7.86324047050763
ISOC1	7.83126684033947
RNASE1	7.26312790403853
C20orf20	5.89562566474387
NDUFB11	9.43255630006784
STK19	5.93192054397499
OSBPL2	5.79398474834383
PTTG2	2.98077029799516
GRM7	3.28933675087524
SLC39A8	5.1515295991098
APPBP1	6.95782304517964
STS	3.73633968233679
FFAR2	3.12643524164921
TMEM123	9.78636346362883
GLI2	4.14611181991948
BTNL2	3.66133036043435
ALDH1A3	5.72585664102662
TGIF1	7.70612804724322
SCO2	4.6194934956737
TP53	6.3163568082747
CCDC69	4.08387158592411
ZFAND5	9.10327163819987
ICA1	4.36825985946158
RAPGEF2	4.03717474531401
NAV3	3.94551742214485
EPS8L2	6.41416481039434
ATP6V1G2	3.92733002288769
MNT	7.1241599735042
C6orf145	5.05708726358907
PPP6C	7.8481155314886
OR51E2	3.12865438660794
OTUB1	6.31991642220626
ENTPD1	4.2108952910643
TMEM115	5.65311819145576
STK11	4.41631845915528
PRPSAP2	6.24012414220481
SH3BGRL3	7.31876579188186
MX1	6.20572107371075
PSMC5	8.76791579226795
TTTY9A	3.48429004090454
EXOSC4	7.03802845382544
SETD1A	4.7413218321711
YARS	6.94695721527127
SLN	3.93682742476474
RELB	5.39633771691024
NLRP1	3.52627117328177
LAMB2	5.68961627768734
FNTA	8.74719031123304
HNF1B	6.18868783829543
C14orf139	6.99293470680411
UMOD	3.24482138783153
ZNF512B	5.95724483615426
GPR25	4.04050628858172
C6orf49	10.1579161741727
ATP6V0A1	4.47779074643708
SNFT	3.43665601424866
ZNF768	4.04317450757695
GTF2I	7.9703855679917
KCNN2	3.10765528880849
DYNC2LI1	5.24314114406208
DGKE	3.05614501842064
DNAH3	3.7656064107653
RPS6KA1	4.65824722745558
C9orf53	3.44717468457138
PTPRM	6.34434819816088
MRPS15	6.42998654998785
TMEM59L	3.8609058608897
SSPN	6.72147577340777
IGSF9B	3.18423914816591
CNOT8	6.86699380518824
GORASP2	8.46345664657009
ADAM17	5.18891054678661
CHRNA3	3.15873849100005
MYOG	3.78182362935811
UBE2D4	5.04619762120705
CPNE1	5.79230576088991
AK5	3.43691787876707
RPL37A	7.57877311667884
CPS1	5.30180121580447
NDRG4	3.49470387518326
ALG5	8.47517691918878
NCOA2	4.10326715533669
LOC130074	7.69219320097472
PIAS4	3.48908428742138
S100PBP	5.62107886233549
TEGT	10.0710536176188
USP5	4.97735688231856
CFLAR	6.27308443935019
KIAA0692	4.69039299271528
WDR48	5.84739050206589
PCDHGB6	2.99505451326924
NRXN3	3.56842411858686
ACACB	3.98959978836454
CDKN2C	5.12554574417472
KIAA0226	5.1341538250062
TRAK1	5.50731424859128
CUTC	4.87911148870745
AGPAT5	6.7297159519516
WDR68	6.04570801034202
PREPL	7.1685074739747
ABCB6	3.96803963767616
RABGAP1L	3.80349223394599
FCGR1A	4.22864403727532
EIF4H	8.78717492511246
DLC1	3.78277700470480
MAPK8IP3	3.721863521627
SPRY4	6.35681408586496
RPL11	11.2096589120871
RAP2C	5.32802045954054
ETFB	7.33135462611466
RORC	3.58414844919312
GRAP	3.29536972401509
SEPW1	8.77989395216542
NMU	5.75720941131225
MXD1	2.89660264220601
IFIH1	7.14806937647353
AZI2	5.18422083298319
WDR37	5.32387637410393
SEMA4A	4.6956034063847
RPL8	12.4926215394342
NUAK2	7.92242035046858
AHSG	3.44502899525834
RBM39	9.25821060684643
MANSC1	6.67614045150148
IMP3	8.62500121913585
ARHGDIG	3.27265170960857
ELTD1	4.22801936891674
PRAMEF10	3.4875541329638
RGS17	3.14135784882911
KPTN	3.79506998342644
C2orf3	4.49614221409210
PCTP	5.51020917513036
MRPL42	7.50115942641728
SIRT1	6.26344214773828
MANBA	5.63332087559363
CD164	7.55911400990211
ZNF671	3.81219121404212
GFRA1	3.20286798913567
PRM2	3.17901155960585
IL1B	5.70098466791497
HAX1	8.44551289665734
REN	3.36374483485591
ZKSCAN3	4.69501105835669
CTSA	7.33530679532852
TPRKB	8.92026179864326
UBFD1	5.41448563040047
CDKL5	3.03307544444244
HIST1H2BD	8.4190316367621
COQ4	5.69166972986437
TXNDC4	6.67114138905056
C5orf22	7.39290145590652
VGF	4.44463958372725
INPP4A	3.60323355211484
RNF8	5.56796651669593
BMX	3.03909927339100
SLCO5A1	3.79152212063133
PTPRU	5.27355531249577
ATP8B3	3.1751497638474
HOXC8	4.03885771770051
ADPGK	7.24034356426822
IL12B	3.12568052789249
LARP4	5.68203079744172
ZMPSTE24	8.697862758352
PFDN4	5.98173754658758
KLHL11	3.22479277531879
PSMB3	9.11364616052488
KIAA0157	6.20959972008928
DDX25	3.28383952340984
NCAN	3.59154186351591
RPS25	11.4580843969131
SOBP	4.9517730269124
TESK2	3.93893910351966
DNM1L	7.27998655503636
LOC55908	3.22867500674147
MTIF2	8.00445554661097
ZNF207	8.69422694114085
EXOC7	5.96388677040006
CLEC11A	4.4634409305275
TXN2	6.06958678107596
TOLLIP	5.18165638102426
TRAPPC3	6.45187099689468
TAF15	5.57416109747543
HAMP	4.00984740689250
GRIA4	3.40084960665154
IDE	5.13459583986403
DLK1	7.02299083777439
PLVAP	4.37245062356931
NOD2	4.14448616727048
SCMH1	5.51846959079291
ELMO3	4.79551256856455
GPR68	3.23988619098464
HTR2A	3.07728628900596
FUT7	3.52357559496451
PRELP	5.97760843301596
COL8A2	4.10063122265371
GYG1	7.59880753141233
C16orf68	5.55078036334386
R3HDM1	5.91543274447019
ZNF91	9.16518011712147
LPIN1	5.27819959259611
KRT12	3.46752955701290
BAALC	2.96436316786498
MKRN1	7.71184674812415
KIAA1598	6.60518514204177
ANXA7	8.45833188648962
TNP1	3.54312211523740
WDR13	6.30766901680367
GAPDH	12.2176545375668
BSPRY	5.00634576986062
COX7C	10.3014149754567
FAM108B1	4.07179474051708
PGAM2	3.27981203822785
PEX12	4.22420501123409
APC	4.38119055566404
PMP22	7.09683995415166
TLR2	5.36755019378986
NPBWR2	3.09870406978458
WFDC1	4.0425016949593
MTL5	3.80668069081845
COMMD9	6.36303468258009
INADL	4.38860621443075
GPX1	9.77048434406408
PSG11	3.32794126770687
SLC39A1	6.46108183301213
SNAPC3	4.47738648515999
C4orf16	4.74170263803466
GNA12	4.13036034633666
LIMK1	3.67514126987161
MECR	4.80326242204736
CDC42EP1	4.78939881981878
KIAA0101	7.53412367352025
B4GALT5	8.03964400626401
PIGC	6.89067480226766
LRAT	2.7399689633363
MMP19	4.20531509276549
IL18R1	3.14534167489565
VNN2	4.0200161805204
AKAP11	6.88025089314864
BCL10	7.14814697788829
GLB1	8.08024810598758
DTX3	3.4721465423228
ACCN3	3.2221359969859
MOCS2	4.53548125900303
HCRT	3.11954941164187
CYBRD1	5.78218169397434
REG3A	3.1373113907009
SULT2B1	3.55797417903462
SEPT6	4.89727806273674
MMP10	3.2678858101305
CDA	3.50742870542864
ME1	3.84564078960144
TCN2	4.16527520777794
MGRN1	6.07214029312122
ZFY	2.74166334829298
CHRNG	3.48501300213576
IVL	3.49187156332635
PLEKHA6	3.61601446899888
CALM1	7.82427957574103
PGDS	3.8010140116803
C8orf33	8.1388319001212
CYFIP2	5.81736888616424
TEX11	3.85295624453402
CKM	3.30239642066974
MAP3K11	6.22358916977362
CEBPE	3.25735503747208
ACOT8	4.37096910247363
ESR2	3.27685678111528
OLIG2	3.09923864040275
AGTR2	3.02905110196330
DNAI2	3.12152197685661
EPM2AIP1	7.58397475293913
C14orf106	5.41856501892792
PZP	3.53093111920402
RPS9	11.3093012044264
SIVA1	7.11614134091097
HEATR2	7.71622351432974
CD3E	3.29686790874899
APRT	5.54275122056472
AMIGO2	5.7016924777927
GPS2	5.85721951596322
NOL14	5.18241890556909
TRIM36	3.26706040042234
RALBP1	8.29022012182586
EVPL	4.02208431543304
ITIH4	3.61940942372667
ADARB2	3.27524614326743
PIM2	4.42353553788831
REGL	3.56881583576144
GJA5	4.27417323368937
SLC17A5	6.27485173169933
PIPOX	4.0641470570275
HGF	3.44215533911938
EPHB4	5.40868502759974
SOX18	3.64725968488346
SERPINA10	3.46628324692908
INSIG1	5.83207005757315
WDR23	5.73257021770844
SYNGR1	4.49010157117587
TEX15	3.9217818390792
REEP2	4.41578818019685
CDK3	5.43440387323956
HSPA12A	3.6496038601231
REPIN1	7.85679242578459
ARL8B	9.2133067247802
PDE4A	3.77772356196739
CAPZB	7.21896594992289
SATB1	6.43220327534475
PPM1D	5.69538293730921
VPS45	7.1964502450244
TP53BP2	6.84167212124902
GINS2	6.09874952161183
CYP1B1	4.85991160169607
CACNA1G	3.37185173844577
VGLL4	7.99618770153157
XYLT1	3.28830032702383
BRWD1	3.67609093939935
ROS1	2.91225710081754
BMP8B	3.25255788571662
SLC5A4	3.56159747435543
SLC6A3	3.46941799829736
C16orf53	5.87358031927853
APC2	3.78107600806600
GOLPH3L	8.08679385575564
ZBTB17	4.02051407839908
C6orf54	3.29557964202918
SLC19A2	4.57488728394448
C6orf134	4.39422703306653
C9	2.75077771477688
ZBED5	8.32493067458227
PVR	3.71604679709061
ARTN	3.66668593372311
LTA4H	9.52252250737879
MAGEA4	3.225467238674
IFIT3	4.61180210779506
PDE3B	3.62374744805055
GNRH2	3.63173725729388
STEAP1	6.30524921135509
FLJ10292	6.33033660947454
RPL39L	6.6799594907003
PGK1	8.77304913610246
CCL13	3.45478662116845
RLF	6.34805651011808
MLXIP	4.05133226260352
PLOD1	6.34446252566976
MTFR1	5.27329961713604
NPDC1	4.44405514286034
C11orf16	3.9999364510109
RRN3	5.55723042724632
GPAA1	7.82526394009476
C3orf14	7.25550695692597
TEX264	6.16152250258329
C22orf28	7.53574559975205
RYR3	2.86648923309993
VAMP2	4.28850479882959
XPNPEP2	3.26043331859919
PDE6A	3.24469583657543
SUPV3L1	6.68435098018898
FIBP	8.15716557051704
SPIB	3.47991135413709
TBCB	8.08451402989892
DHCR24	9.69807309600518
ADRA2C	7.36627204864018
MEF2D	3.98247681092328
MYO1B	5.44422453373994
VAMP8	10.3174990100860
ANKRA2	4.94027532739151
TLX3	3.45342814483707
PANX1	5.24782743417307
RCBTB1	5.12338638519773
FGL2	5.27808386263844
CEP70	5.27333789606471
WASL	5.63054765191031
DCHS2	3.78381895695048
RNF25	4.68236724205974
CYBA	8.99285373509868
ARHGAP11A	3.65805487127704
PLAU	5.889310851232
MPZL2	6.9013908065507
MATK	3.74276562619322
EHF	6.20254385585356
CTNND2	3.7033830674822
PTEN	5.90839766033982
ANXA1	9.73090863581286
AFF1	4.53920437654456
ZNF189	6.38200506751839
SUSD5	3.32343016586691
SLC28A3	5.01439614594082
GUCY1A3	4.76580052612512
RASSF7	6.5835020877108
SETD2	6.19127116397468
ROGDI	4.88397976700109
C20orf195	3.77231578222464
TICAM1	4.30907383931851
PACSIN2	6.15182840009034
SERPINB5	4.89095834437808
PRKCDBP	4.54992352870797
TFDP3	3.27776825277074
PLCB2	3.81772526279215
RFX5	7.31517762350427
TXNDC15	6.27999802821033
PTPN18	6.59939009044162
HLTF	6.79041183935873
PKP1	3.35488022719379
NDUFA6	7.02252207057324
KCNF1	3.76036940999013
HMG20B	5.6182826555933
SYNE2	8.94619943001572
SLC22A4	4.61271037177409
VCPIP1	4.02621120564344
NETO2	3.81156676534230
SQRDL	8.79023383657715
BAI3	2.82981049724227
GALK1	3.93366931628442
SERPINA6	3.42916982250766
ASCL3	3.48234219243274
NOSIP	7.75086111277625
HD	4.63160660744783
TRIM23	4.17599230894196
FBXL6	4.44067733406971
FABP7	2.93861073137168
ARL1	5.7284983043687
MAGEC3	3.17603127978262
CDK5RAP2	4.61871415911311
KCTD15	4.73754175856695
CD1D	3.1777285342544
EIF3B	8.04149639922363
KIAA0141	5.64259479929009
BIK	7.93526461410956
PAX4	3.4118383452261
NANOG	3.38601520568958
CEP135	4.58755950765659
ALOX5	4.50104155456877
TRIM22	6.77780942917868
LYRM2	5.23429821441675
GPR162	3.69661250373336
RNASE6	5.79011349823248
GJA1	7.11440163396012
TAS2R10	3.34027961527143
FASN	4.77979318331282
MRPS14	7.56283679028626
HMHB1	3.14878470339224
GPR116	4.50177402674611
TAF7	8.93231343882163
GK2	3.21154984403639
ZNF219	5.95347846486779
AMBP	3.14122810863599
CD33	4.00304191562874
RAB3GAP1	5.78329053028825
NXPH3	3.70860148024938
KIAA0953	3.56841275279457
CROCC	3.86967394246535
CCBP2	3.51475437956845
GPX7	4.689413128537
TGM2	4.35947652341593
STAM	5.96943377608266
BASP1	9.44397069281358
ZNF202	4.92827818030073
ACTL6A	7.62434836327174
POU3F4	3.59660744553235
ARHGEF7	4.467884986082
SLC23A2	3.83063415626768
TBK1	6.24112241052008
CRYM	3.43877028271971
PKD2	5.66926127886474
STX2	3.69674291515629
ACTL7B	3.04384083368646
RPL29	11.7242626764121
NR1H3	5.78121121293442
MPPE1	5.63995547288382
CLCN6	4.42503286512494
C16orf59	4.77367629326637
AADAC	5.20229738213591
SQSTM1	7.4994965432756
TCP10	3.67413762335996
BIN3	5.12179781656888
DEFA4	3.61951174233339
HPS6	5.83281470190139
ZNF197	3.71262145456531
MAN2A2	4.84096295230836
PTOV1	5.2975323211308
GABPB2	6.22488313403277
KCND1	3.23860139206929
RNF208	3.70572887567040
PTPN11	5.15490199069889
ZNF274	7.06996612298699
C7orf26	4.88742572188954
ATF3	3.56129645344359
UCHL1	4.42233943091591
APOL6	5.19695370385933
PLK1	4.95582822363873
NPHP1	3.37989047665620
DAB1	3.48167380910629
MLL	5.22362245726145
ANKRD15	5.80745388239458
C1orf218	5.08511776377147
DDX47	9.42224150738192
ATP8B2	4.48214434481468
ANXA13	3.2135264070003
RFTN1	7.55927671937345
TAPBPL	7.38672400415623
BTG1	8.936101961169
DPP4	7.4704007048822
KLHL23	5.29184139267972
APOC3	3.43318974372422
NPPB	3.21499790458941
ZNF148	7.52438735626066
CNOT4	4.45278857418858
HIST1H3I	3.20147170980528
IKZF1	4.15346497898342
ZNF141	3.42654105236802
PSMC2	8.6991193457109
APEH	7.02133652229548
GGA3	5.45687112149721
OR2J2	2.90967439393698
KCNA2	3.09977814871097
ZNF749	3.46934421241221
LPGAT1	6.52574600711634
TMEM159	5.64546164163456
PCYT1A	3.46829664207487
BRMS1	5.58283809818499
CHST1	6.17745892652816
LGALS1	9.42261968906658
THOC2	7.35364302633725
TAF1B	5.03683177922964
GPR173	3.27409060348237
CASP10	3.94533818422981
COL15A1	5.32245770423106
ALK	4.05874916135332
GAN	2.9377117218789
EXOC6B	3.39874812730024
PCMT1	6.88198248477976
HIST1H2AE	3.85073996196206
VAMP1	4.46940532826221
HDAC5	4.21349807714107
SRI	7.50959284314706
HLA-E	9.8381750222098
SLC25A32	7.13953261714582
FLT3LG	3.36021870924676
WDR1	7.47287499343443
ATP1B1	8.83298385932949
SGPL1	6.72166955625464
AFG3L2	6.26476457398456
C5orf15	9.15344595966056
SWAP70	5.74329564522572
UBXD1	5.50651582293084
TRIM31	3.1586976636107
LILRB4	3.80520018924806
GSTA4	7.45107285867409
ARNT	4.09359841866548
CDKN1B	4.75156387646197
SEMA3A	3.97046789833413
FOXC1	5.50121289088506
HIST1H3B	3.35751388269171
BTRC	3.4710666375931
LSM14A	8.0052853086657
IQCH	2.72216338665077
STEAP3	5.85630175220727
YEATS2	6.30159973627007
CABP5	3.68417780764054
TRIM3	3.60734656998736
FGG	2.98218423256564
ABCA1	5.89473137051171
HNRPM	8.72672966159974
PLSCR2	3.13408910178749
JTB	9.46865585923623
PQBP1	6.07020662160959
CLEC2B	5.88295736442623
EDC3	4.33469365143523
REST	4.54436442518327
THBS3	6.39111297607392
EVI1	8.29861261499548
MGAT5	3.49770909047387
TSPAN8	4.85912914502666
DYNLT1	8.73010004054917
MUC1	8.06892634072418
IGSF1	3.32677837362223
TEAD3	5.82415582727749
ATP13A3	5.48022910264333
C3AR1	5.97093431896832
STOML1	4.17309150810748
EFNA4	4.96758969331929
HAO1	3.48988617022062
USP24	5.72401041476268
TWF1	6.22748638861752
MRPS17	7.2371050495184
MYH9	6.77813970949146
C9orf9	3.72774973383428
LBP	3.15852294014541
FSCN3	3.86191154788299
BDKRB2	3.52290761559614
HSD17B4	8.15292074174175
SEC31B	3.53030452535897
IDH2	7.59580881627884
SFRS16	5.0225396796063
AICDA	3.13467965229172
RAP1GAP	4.08285996809486
C1orf56	3.92796463770173
DCLK1	4.18591014886911
MEF2A	5.55561716092122
ASF1B	5.97698489122079
HTN3	2.78125634512147
ADAMTS9	3.51914334791301
COPZ1	7.48530174122266
SLC4A3	3.24812533423928
TAF2	8.0778832778386
KATNA1	5.30707640073043
STIM1	3.88851296824684
TBX2	3.57186372058421
FOXD3	2.97262655857163
RPS4X	12.3220199994886
PODXL2	3.74916665619191
C1orf176	3.56573686548555
RPS3	11.6747111287964
COL21A1	3.36513084371493
RAI14	6.58670054194104
LRFN3	4.15290264337043
SRPK3	3.49852810736040
FKBP14	4.79274869833037
TNNI3	3.57089671607298
CXorf9	4.18017399014122
REC8	7.05782568057256
HOXB3	3.88298730006391
SGCB	4.49380073434403
FRAT1	4.13342211113186
CLP1	6.81545766675367
MORN1	4.28676163463142
DUOX2	3.02769124080844
TSC22D3	6.23204084205986
ARHGEF2	6.62674562596325
CASP8	6.18183423839207
PRKD3	6.35866971045607
CFH	5.4921808198181
NRIP1	7.81842897489578
TRO	3.69359478908398
BNIP2	6.82206827982943
DHX30	5.71926482815941
TBC1D22B	3.0082536980976
GJA8	3.8142741178157
GPR52	3.31821068577191
FGF20	2.86247145255735
CASC3	6.9002774736259
METRN	3.99458771351065
KRT3	3.54843554282187
ARF1	9.20411228920115
MOG	3.3244558127981
ATP7A	3.81914667293026
CCNG2	5.56198557393296
PLCH2	3.8953379531644
ITSN2	4.82949387039286
GIP	3.18771935070892
LOC390688	3.39902778847574
LOC89944	5.78472179986118
PSPN	3.80305938451083
HOXB13	3.17475474185225
MTMR8	3.61963644032058
UBXD8	6.64348003532202
GYPE	3.02084772304526
SPAM1	3.33964996257757
PPP2R1B	4.48949312449107
CNN3	8.10915426431972
JAG1	5.65709030608783
HIST1H2AL	3.05732826573466
CHGA	3.14607529628752
CACNA1B	2.9916732098985
PAPPA	3.44186112532878
RAPGEFL1	3.94838692798961
RHOA	10.9433678685178
CYP4F8	3.31397298695142
TRH	3.63675581227831
DCTN3	8.31141171259403
NT5C	5.41540678475469
ZWILCH	7.1584850343782
SLC1A5	5.96483544298717
CALCA	3.17417366646221
VPS41	4.88698860365879
SYCP1	2.97666419250973
KIAA0174	7.47645253340856
CXCL11	3.50131592590706
ZNF639	4.53715855026055
CACNG4	4.82993569663435
TNNC1	3.31872607958203
GFI1B	3.16411927805093
C11orf58	9.26535321791032
PSCD1	4.5080759537078
NUDT18	3.91690869127389
CASD1	5.68865231811979
LPPR2	4.29009381843106
TTC35	7.48921343217565
SMC4	8.95091999616194
ZNF771	3.43452464463296
TTBK2	3.69385550829033
GJB3	4.13442334326549
RGS19	6.15613925760086
SFRS3	9.25512267475532
HLA-DQB1	8.10182262800588
SCRG1	3.50642671847783
NRAS	6.19638060231077
FBXW2	6.85576263573695
SIX3	3.15210934041439
DUSP26	3.59124930992496
HDAC9	4.26988643611053
ZDHHC24	4.57481846897217
OGG1	4.88075273073281
DNAJC3	5.11614625998733
LITAF	8.14080699637337
ZNF410	7.38623655346309
APLP1	4.19220039126767
AFP	3.14424855724066
OR7A5	3.66604007780708
ZW10	5.5191471881349
DLX4	3.27861534962795
TUBA1B	11.6877695014492
MGC70863	4.90595314617158
C12orf29	6.83747635492504
CRY1	5.39740071571429
OR1D2	3.62960775542971
C1orf25	4.79203760893753
PHOX2B	3.34255882205717
CUZD1	3.79315378609237
SCAND1	6.67603561299677
MYT1	3.54282949176406
VILL	3.89727030638526
PPP3CC	3.4562662946272
GOLGA1	4.46245147307397
ZBTB43	4.93624541137122
VAPA	8.09499226663246
MEA1	8.9400246219492
STAP1	2.87986823213535
PIK3R3	4.79656675366915
TGM5	3.74375224258199
SLC34A1	3.54678992007864
USPL1	5.79891156468394
DLX6	2.97655267401967
FBXO40	3.37158124843126
NKG7	5.04969785103045
BRF1	3.9838389867096
CCL27	3.19836770075722
EMP1	8.95014782244993
ACTR6	5.13824867282207
PFN2	9.37278669822704
MYBPH	3.60231601512888
CHCHD7	6.63710010618571
TCEA2	6.20007527550344
PPP1CC	9.9241353530577
COG2	6.26373612501183
FLJ20294	4.24604729683755
TARS	8.43199524343567
ARHGAP28	3.35144099494687
TRAPPC2L	6.06740957709033
CCDC109B	6.29092597951066
LGTN	7.95166668129555
KCNB2	3.12316264441048
USP13	6.27360923466784
RPS2	11.6713152694597
C17orf75	4.32271776065322
FBXW4	6.32718639794999
SLC2A8	5.08717485285106
WT1	8.87952716246062
SNRPE	8.55554940988087
LEPROT	7.97338057831126
STK38L	6.60181079230145
CUEDC2	7.81771316382458
IL13RA2	2.73414697061391
DDX42	7.27401123989512
TXNRD2	3.74792671428838
C4orf19	3.5963555041239
TNFRSF4	3.45861775483258
AOC3	3.76300128254769
MTHFD2	8.06145145779636
KSR1	3.38691446644877
SS18L2	8.09435060655008
OAS3	5.36736182388454
SLC22A11	3.04811564772429
LARGE	4.43934405801543
LIMA1	5.46787740086168
STARD3	3.70365480157022
VPS39	5.72113779055257
ZNF236	3.84576663235339
C8orf32	5.70778217699451
GABRB1	2.72404362878480
ZXDA	3.33802292574211
ODAM	3.29827698942449
MORF4L2	10.6071232564751
FBLN1	5.17156409653227
PRKAB2	3.27751784346606
AFF4	3.49151979367254
HSPB2	4.96473093712606
ZNF76	5.50344265950968
RAF1	7.17510985523718
SUB1	9.64491334431595
MRPS33	8.035573706702
ZIC1	3.12344480156784
KLRK1	3.94996061242802
LYST	3.99965564964053
UBE2M	6.33792768078851
RAG1AP1	6.92774487322968
ZNF281	6.15916918808316
P2RX5	4.22921371037072
NCR3	3.4897550035726
ST8SIA1	3.20894547189703
HLA-DPA1	10.3902832527264
FKBPL	5.39552799054868
ANKRD46	5.8273457088635
CD248	4.48102162761368
SNX4	6.17482513163103
CCR2	4.19763605652821
ZYX	7.0540541066149
SMOX	4.1272456188945
ZSCAN5	4.23098703179867
RIMS3	3.52556405939988
NACAP1	8.55188764590332
DRD2	3.8369559594621
COPS2	9.54769779798932
CEACAM4	3.80112209364866
KRT76	3.34292457687178
SOX3	3.15139194405487
GATAD1	6.67695027131778
AVIL	4.09193715672638
LMOD1	3.75708374242622
FCER1A	4.57709777657852
TMEM112B	5.16782099916942
HIGD1A	9.3361835867967
CALR	7.1490767837399
ADRA1B	3.85943042449819
SNRPD1	7.63996739245981
LTB	9.06523056188832
NCAPG2	6.9682617003643
NEU3	3.29702665652649
KCNMB1	3.73541471564194
DES	3.86247343899005
BZW1	8.9144250985877
ITGAV	7.63813713645866
ZNF221	3.08142118458644
LENG4	5.76295466351968
C20orf3	8.19124148991447
GDAP1	3.7045044192049
PIP5K1A	5.65121596376127
PCNA	8.37381237084244
C1orf34	3.22520361165347
BEST1	3.52414627962169
RBBP4	8.21599564075803
MMACHC	5.67320597243845
REV3L	4.66006598651889
PHKA1	4.28834637795474
PRKAR1A	8.51583299745938
AVPI1	5.68532562446421
HSD3B1	4.26144748069654
ATG5	5.81396139943488
SARM1	4.43375924880771
RAD52	4.06516760307508
RGS7	3.38549881486928
CD207	3.59854495666232
HMP19	3.33489288019844
TMEPAI	5.67273738591763
ARL17	3.71113497427296
MYCT1	3.3225120297791
GM2A	5.05047925171983
SCGN	3.60573382685796
ETV4	5.6352618883785
MPP1	5.53149723645052
CD2AP	8.55808351853004
CCL20	8.76151866791494
CCDC86	5.80126461128151
ZFP30	4.28644030300326
MYH10	6.8703279354063
CTBP1	8.09796780772054
MAK10	6.23629015915513
OR10J1	3.63974896163374
TMEM9B	7.99037433786299
DNAJA1	10.2617906359318
