Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E05_298058
Composite Element REF	Signal
PPP2R2A	6.85501738460304
CPA3	4.02163609267908
PVALB	3.16104574789661
BCAT2	6.2717134930485
MFN1	6.63522213700063
F10	3.18151975105369
FAM134C	6.64668328930827
SNX11	5.21334766741955
COMP	6.71392334672592
GPR177	7.02078550959648
TAL1	3.19389016785701
ACSL1	6.12842170663502
ABCC5	5.78496845800433
HCFC2	3.86460623488818
TCAP	3.46198870316502
ABL1	7.82480271822957
RBBP7	10.4235537463535
PTPRG	5.22518139534548
NCOR1	5.62116238980049
MOCOS	6.6709449113708
C14orf93	3.71632065771458
PRDM10	4.22762299368161
TNRC15	6.26048529271928
SPINK4	3.57496094465670
TXNRD1	7.4030094222398
UBE2H	7.68013016489847
BRDT	2.66279320087573
SLC16A4	3.59686582460697
VIP	2.65123414211089
CALCR	3.60806301717286
CCNE2	4.96719678953974
SLC6A8	4.90683491801732
LILRA1	3.77647761154168
MC2R	3.4477685813127
MBTD1	4.7135717387069
USP33	5.66532908530646
PPP1CB	6.96825080022246
C15orf39	4.4924915992132
ABHD8	3.7924042693849
MAP3K12	5.09774169680941
PAAF1	7.61141772635037
ARF5	7.36006167323754
CCT3	9.6563025411326
SLC3A2	5.83627673721414
PIWIL2	3.21275433060122
RAD50	5.70662659299013
IER5	6.53785692546894
SYNE1	3.9013485437752
MBTPS2	4.17135885329316
MVK	4.20822840362811
TSPYL1	9.47276494987985
NCL	9.47522529314521
PSMD10	9.09787637125738
MOBP	3.4006291869459
GUF1	4.12488914376536
WDR44	5.21989021459103
HRH1	4.09412054443361
HIST1H3C	3.68999466668366
C5orf30	6.77875453354225
RASGRP3	4.40131769141037
RNPEP	7.64008525852062
PRKRIP1	5.4685734584988
MED21	6.51724334508825
GRPR	4.0773550783621
SYT11	5.31396717637099
NTSR2	3.36445370261037
Gcom1	5.31686319981086
SPTBN2	3.86627367515361
LRMP	3.69870625621202
HTRA1	9.12902464638637
RNF111	5.86058528336224
SLC26A2	5.82955996908361
WISP1	3.36855708232089
ATP2B4	7.14281335137052
FLJ10769	6.109548372162
PTH	2.68567028336379
KIAA0895	4.386020864825
CHST12	5.9024175312178
RAB22A	6.40645065633432
TARDBP	6.97235748332645
RANBP5	6.21936426729999
P2RY10	2.91018687602266
STAU1	9.43753290191684
NME5	5.57236750976287
DDX21	9.19483814533748
CHMP1A	6.6848916627733
BARX1	3.13890812564568
HDAC11	4.23232108400398
NOLA2	7.45110443540358
MTO1	5.66235642786278
DHX29	4.91249248556445
HADHB	9.25378402044395
ADAR	10.2985709457324
SF4	6.40427246890826
PLXNB2	6.06411481403258
P2RX1	3.34332060497182
SLC15A3	4.68222255583777
GAS2	3.1444544259556
EN2	3.72408714944947
NUMB	4.77201840847601
C14orf172	4.71981096413805
TNIP1	6.18912824279287
INHBE	3.18589593703596
TM9SF2	8.46160971301808
PSKH1	3.99820036945765
NSFL1C	7.01673603988368
RHOG	6.9949838428087
HBB	8.22340813720122
MED15	4.93567017627497
HEY1	6.49880673011387
KNG1	3.26302772715873
CASR	3.66328772470016
ITGAX	4.52116776664771
CANT1	6.61198362629699
C6orf66	6.24538195336207
UNC50	6.64545196631202
C21orf33	6.9831981230197
IRF2	4.58658269907705
HEATR6	5.55851869169669
GNG7	3.93546713966813
RUNX2	3.48940884272073
PGR	3.10210225964942
SOX1	3.17206013316158
CROCCL1	5.34992045710969
BRE	6.43686972772294
SRPX	5.54061808349265
MBNL3	4.26053597286202
ODC1	9.33907360445745
SDC3	6.5922416739646
NR2F6	5.08203450016932
ADORA2B	3.64989205190992
ZRSR1	3.15651595543063
ZFYVE16	4.801965644372
RPUSD2	4.75622900539398
SYNJ2BP	5.8277608690863
POLE	4.68015098791548
E2F2	3.26792451863913
C14orf173	4.67433032592803
THRA	4.0518632719177
MAPK11	3.55584484663028
TBC1D22A	5.39708978666638
PTGES2	5.23877382382628
HIP1R	4.18437854784597
ENO3	3.55239329800357
COL4A6	3.32435266281307
TOMM70A	6.72025407115404
IRGC	3.19054902231688
NAB1	5.96495615281427
DET1	5.48205052084114
TRPM3	3.17783481245628
ZNF532	6.86204667150508
RAP2A	6.34699139705268
PLG	3.48102828150125
FECH	4.94014930786331
CRIP1	8.47713050561287
AZIN1	7.22781568765021
SLC7A7	5.68231151278868
CA8	4.0057016381902
IL10RA	5.51617780696243
CDC42EP4	5.59898058656286
C16orf58	6.04161971844618
ARG2	4.21719745846106
NOL7	7.5328431487071
JARID1A	6.2729368418497
PANK2	7.94635214345289
ASH2L	7.22499673663278
ICAM3	6.58094926958529
TMEM16C	3.54601128402821
MDS1	4.114154249644
CABYR	4.63579117489542
SLC1A3	7.46039440015487
RNF139	9.2080795278477
ADAM8	4.03893874296664
SFTPC	3.54511695929337
BCL7B	5.36140958978659
MAN2B2	5.74330879560698
PCDHGA11	2.92914316472179
RGS12	3.35051785787734
EIF1AY	3.26411955211858
NUDT13	3.35361893371134
ARL6IP4	6.32283725261838
RPL35A	11.6050356700882
CCDC21	4.46166878458872
RAB40C	3.61072873508571
EMR3	3.11856488896424
PRRG3	3.48602714282717
LRCH1	2.96927004672999
SAA4	3.59203825844234
RAPGEF5	5.35187525564798
ZCCHC2	5.17465524567927
CLIP3	5.19387272657129
MAP4K2	3.89350790396089
C20orf30	9.6505635817481
SULF1	9.09818858119502
C11orf48	7.90030069410416
PRDM5	3.31631523401705
ELOVL1	6.28361898891733
PPP4R2	6.45213828580657
KCNV1	2.79172122486135
ACP1	9.05652046888783
SIGLEC5	3.76151613170577
ZMYM2	5.35205474423588
C19orf61	3.96216067244383
DAGLA	3.72980721336377
GPR32	3.74625874389486
EDG7	5.96870958980804
NEUROD6	4.19770473891796
NEURL	3.82958909799913
SLC2A4RG	7.22265341825275
LPL	6.61711127733383
CA5B	3.64388744900269
MPHOSPH9	4.11555854969175
CLEC2D	3.30480054520549
HMG2L1	5.55609168005535
GRRP1	3.61430264405255
HCN4	3.65045599143581
CD8B	3.36275089825564
HIST1H3D	3.69590846047897
TGM4	3.23497716375674
SLC6A12	3.49955773320772
CD84	3.65608285900426
TBC1D15	6.37548759410437
RASA1	5.76992599691837
PHKG1	3.75047351650753
MAGEA11	2.91017516208738
NONO	8.8192416112599
IMPA1	7.38297910553506
SH3BP1	3.46137415200569
RARRES1	9.45925774933538
NPM3	4.59561352853402
CLEC5A	3.90607824193272
B3GNTL1	4.09933737539258
ITCH	4.77282056296055
MGAT3	3.49411556088069
ARPC5L	8.92385345310963
KLHL26	5.52621982364048
MBP	4.87230279355144
SIM2	3.35633979801531
RPP25	5.5234240044207
SLC2A2	2.89983529177663
EXO1	5.62952527134889
SOSTDC1	3.81173519913326
HRC	3.35523359519344
TRIM48	3.22184300414643
KIRREL	4.66724215666826
PIK3R1	6.81504823699535
HOXC11	3.79977557458501
MAF	4.68329074841322
DOK5	10.3434923505652
HELZ	6.08940425042837
ZMIZ2	5.60519870907729
SLC46A3	6.32309476609316
ADRB3	3.9249934944378
PTRH2	8.24460642000208
DMD	3.62093326475095
STAMBP	6.08807165275784
KRTAP2-4	3.40183470033852
ADCY2	3.25449379889306
MS4A12	3.15567677706872
TCF20	4.35094700265356
KLHL20	3.97350416630983
SRM	6.5669556823905
OTC	4.01071538692186
ABCB11	3.00887412926805
KCNC2	3.8158936515681
CDH19	3.15648509490762
SSH3	5.22440360895603
ZNF135	3.66494970259712
FLJ12529	7.51491145743678
PER1	5.31233209029212
KLC2	4.12028661142649
HDAC1	8.66411390614305
FAM128A	7.60621383968663
FNDC3B	9.29020000966466
MTCP1	7.24731548747553
GPR63	4.14375671864507
FLJ21986	4.09173592078998
LMCD1	6.87496756260151
MICAL1	4.34167436193469
BLZF1	3.73046702752399
IQCA	4.15618633091688
PCDHGC3	3.37387554702006
ATRNL1	3.09045135165769
CAV2	4.29741869149428
SAC	3.01353583029836
DUS1L	6.84095911178745
NEK9	4.51100157732814
WARS2	5.54072342613983
DDO	3.52330135637328
MARCO	3.37019357517541
DCHS1	3.74847940981779
TOMM40	5.68603688096744
RP6-213H19.1	5.9781642219903
TUBGCP5	3.73507450672978
IGSF6	4.32326137605501
TPPP	3.38198263169807
SEPT11	5.68934700558263
ADNP	8.20379157125199
UST	3.6840372635867
C13orf34	4.966721063017
GSTM5	3.34717122384351
BTD	4.04907445363103
PDCD1LG2	2.92384239353222
SNRPB2	8.46314079610037
APOA4	3.45588717728908
APBA3	4.02184328172827
CUTL1	6.0723266150306
PMS1	7.18771376371693
EIF3E	11.1362383025166
IL9	3.23301998747925
HOXA11	3.70009698215703
NARG1	6.50397042737204
RPL31	7.94396060466596
RAB28	3.825376723341
LY9	3.26914380484043
TFCP2	5.41890467299219
ATP2B3	3.18150231122502
KDELR2	8.79949724655879
TLE4	3.72935115976922
FLJ43806	3.24843866394092
TLK2	5.53928224868645
PKP3	4.49983214360856
CIR	4.7450042931051
RPN2	10.9426964207530
SH3GL2	2.83189006833506
CTSO	5.80224398976519
SFMBT1	5.37668700401502
WDR57	5.36301609521165
SDF2L1	6.82992089387229
IGFBP3	9.93645319113202
FER1L3	8.4067633368201
DEK	10.0966746244406
C20orf43	8.01165176879717
ARHGAP24	3.4769624634566
ALB	3.03894326283715
SORBS3	4.2605448740064
C4BPA	3.36549065428213
UPF2	6.311181075898
AGBL2	2.93776074382490
C1QA	7.08247328169386
DOPEY1	5.19270247601031
TERF1	6.23219692919014
KIF22	4.33877242012547
DNTT	3.20565023662329
C10orf6	3.99471614381270
C11orf41	3.49108595679478
NINJ1	6.36670506978429
SEC61A2	4.85461313397022
HNRPF	7.1716300613729
COL11A1	7.57284903947638
HIST1H1D	5.19041308125254
UCP3	3.50216738416545
MYL6B	8.0167132598262
UBAP2	7.68053626683452
TREM1	3.95695515744098
CKMT2	5.12816695848168
HLA-C	11.2294039915227
SLC13A3	3.69600146100949
PLA2G12A	5.18020799099041
SPRED2	4.18472449146193
SCN10A	3.81415449661255
TIMP4	4.32417876078843
PITPNC1	5.2855379641149
SLIT2	7.02919655684048
RSF1	4.44857232984181
POU3F3	3.09857766441840
LIN7C	5.76100281265773
NKX2-2	3.06097507567937
DPPA4	2.96292803304544
ZNF804A	3.15407439233877
CCIN	3.40283915465011
SLC25A31	2.82008369610099
KCNMB4	5.36986355034092
FUT2	4.47698050421418
RABL5	4.60730784823068
FZD4	7.48721480514236
GALNS	6.0518841764106
PNMA3	3.36865991702999
STX6	5.60256895663621
HIST1H1C	6.91076312080661
CIDEB	5.02748910838346
CASP4	6.37696898756227
PDK3	3.49592027400968
WIT1	6.36577336637868
TPR	6.62326999677387
MTX2	8.32921712444159
HIST1H2BH	4.57360893732247
BRD3	6.56912236317672
HIST1H2BO	3.50614023942984
SERPINA3	4.66818123711872
UBXD6	4.40174578955722
HOXB7	7.05414488440921
C7orf23	5.34099141412873
KIAA0143	8.75277558987902
KCNJ16	6.88058198355306
STAB2	3.20159090973261
TNPO2	5.11179442049393
CENTG1	3.33171913247254
IRF9	8.90793797949186
MCPH1	3.13908477218880
FABP2	3.55657434547058
C9orf3	6.86069316068042
FBXL4	4.85299661641684
LBH	7.37341546560528
MYO1D	5.05223851125334
PTDSS2	4.55250423390722
BMP2K	4.45453023937603
NFU1	7.78864665235192
UGT8	5.49608563480818
SLC25A23	4.35469907236814
MAPK4	3.75985233103889
HINT1	10.5644235166099
GLP2R	3.13393989822165
WNT7B	3.44240139958593
SETD4	4.77800521940717
CHCHD2	11.1307359806874
DYNLT3	8.41439994772738
FKBP11	6.70562141997578
NDP	3.24833934405467
RHOBTB1	5.78727428282349
FLII	5.64910297760414
SLC4A4	3.92978375366476
RPL38	9.36157665227699
HTF9C	4.12125399035678
RPS16	11.9493177888579
AP2A2	5.14692131921285
CHPF	5.13410947502662
CSNK2A1	6.61672718643234
MAP7D1	5.8788623636407
FKBP6	3.71692776035037
ZNF214	3.14751906270050
DDX56	6.5480703639372
TWIST1	4.99271908905329
EPO	3.36228404388283
MRPS18B	6.47227411290585
ZNF682	3.30314192850913
AOX1	3.33205034746841
RPL14	9.8249409740614
CYR61	7.03094777411323
JRKL	5.05892401271588
DTNA	3.53029237891728
MAFF	5.16712454785528
LOC51136	4.11132689480482
TMOD3	3.47600783507245
LY96	4.80609034464832
EEA1	4.12043549335128
KLK3	3.21727379630686
IL1R1	6.04465759356582
HRSP12	7.69286203495738
KTN1	9.05141059876657
LOH11CR2A	6.05581728773466
ARL5A	7.36585264396082
MAB21L1	3.57750143710366
C20orf59	4.07815097064883
ADAM2	2.75758970923053
PHKB	5.91052196411151
CCT6A	8.2538251284781
TBC1D8B	3.71179823640197
FAM13A1	5.60417641481841
EHHADH	5.347041561517
LAPTM4B	10.8276510822622
TMEM147	9.5955307850191
ITGB5	6.96268220437655
YIPF3	5.58741895756784
FKBP2	7.71329746061671
XPO7	5.02582254604644
GPR75	3.08717728132411
NR1D1	4.76695840401058
TRIM5	4.67479419382629
TMEM110	4.60455424705691
APOC1	9.6591324980594
RNASE4	3.85423607363571
PARD6B	3.07265650446175
ARID1A	5.96092409420597
NEK2	4.99258857928866
RRAGB	4.46907698649048
PCDHGA3	3.69457383726024
HIST2H2BE	6.19284422010718
RCN2	8.7569585714399
STARD7	9.44451005140592
SHMT2	7.15240755713657
MLYCD	5.07798152996529
KIAA1751	3.2728448882319
NDUFA5	7.31736748136091
THAP9	3.35307007817108
FLVCR2	3.90463765329654
RP11-217H1.1	7.30992925658607
AP1S1	5.35640549034173
NCLN	4.60908211104512
SDHA	8.45894485689806
SMAD6	4.16721690671182
SAV1	6.60990182652831
SAT1	9.23831843106564
ADAMTS7	3.54157073492536
RPP38	6.65769232187222
RCBTB2	5.03206809797148
VEGFB	4.97740125625265
COLQ	3.2398502181992
RBMS1	7.18306438664946
NRXN2	3.65642540884842
WBSCR16	5.94167693325959
DRG2	4.63657959668442
KLRB1	4.05303146799226
DNASE2B	3.25725042987921
SAFB	4.62654824337847
MAPK8IP1	4.18958691111474
RFX2	3.91624686643043
MLLT4	3.49568354094111
ANKZF1	5.05215789777093
DUSP8	3.64559236207504
C19orf50	5.1158501334416
MEF2C	4.46321727019266
SENP5	5.62072143987644
NFKBIL2	3.17927768776789
LBR	6.39048912109817
CBFA2T3	3.2055303276055
AFF3	3.51123387967881
IL2RG	3.87365128062928
CCDC51	6.98151293232028
COG7	5.37053576313737
MYB	5.99680153540486
KLF3	4.52616047073144
PLXNA3	4.26849445617819
KCTD14	5.20907476819773
FZR1	3.86683688802895
XRCC2	4.71943624249156
SLC44A4	6.74720496305979
ESPL1	6.63589455185153
MMS19	5.47615991581452
GMPR2	6.5176249394363
ST8SIA5	3.32212579259656
TBC1D19	4.10703313005732
CHPT1	6.40322401662677
ERBB4	4.78556571307141
TSPAN32	3.53500928796944
MAP4	6.72789553308835
ACTR3	9.2195710652948
UGCG	8.18380542458446
GPHN	4.88297219243655
ZAP70	3.15673921165127
SLC6A2	3.77220068682216
LPP	6.73116290603448
PTPRCAP	4.09506311520912
IL12RB1	3.58467044462038
HIVEP1	4.4764894927105
ATRX	5.38866625014411
EIF4EBP2	7.27873188756821
DFFB	3.59453350611528
DMRT1	3.37826693734012
CHST8	3.88233015858788
HSPB6	3.3437444420278
C14orf109	6.5852457856602
IER2	8.57377267791113
NMB	6.72088769486146
COX5A	10.8304950910053
EIF6	7.32655264930314
AIFM1	8.27186036108417
WWC2	3.76124260074018
GSTA1	3.65795895606474
POLR2L	8.35429929467769
MRPL4	5.95194062093976
SEMG1	2.93784881753208
MPPED2	5.12868065710719
FLJ21062	4.06442619201662
TRAF3IP2	6.54956906659487
EPB41L4A	3.53501344227287
LILRA4	3.43391444835119
LAMA2	3.29779187250484
TAF4B	3.45584178685603
RLBP1	3.32353434385895
SLTM	6.57958525750485
CD300C	3.415505946954
FLJ10404	4.58505800525873
RTDR1	4.23834890196987
MALT1	5.10067885926958
ARVCF	4.41248327498029
RENBP	3.67745308632722
ATXN7L1	3.11081398638673
NID1	4.22421973401974
TUBGCP3	4.36735782425685
ZNF783	5.3586424825381
ITIH5	3.34378103228882
ZNF85	4.92196602438512
MMP13	4.38223824741576
KIAA0329	4.90871575877447
C8A	3.5588580029762
MGC87042	4.20669201138763
HOXC13	3.07456860569459
CLGN	5.46485319382807
SLC25A37	4.21711978499540
SMARCC2	5.68270660828154
TFDP2	6.55117854306534
POLI	4.91738883443805
HCP5	5.85176047710025
UCN	3.44065629924987
ZNF764	4.00365961684289
USF2	5.33108039977914
C20orf24	11.4326029387514
FHL3	4.08268279706075
SPATA5L1	4.83487163068274
JMJD3	4.48246123265449
MMRN2	4.66637561220171
DSP	9.53776511565824
NDST1	4.0440510305056
ZNF248	4.47659603897737
PELP1	4.79475743613619
MBL2	3.37814414213673
ZNF230	4.35872376238633
RNF41	4.81346591945169
THOC5	4.01140250176633
MSN	8.40407986562236
SLC9A5	3.30097642266724
SERINC3	8.05039571653689
ZNF434	4.15124235122956
MUSK	3.0096460046079
SMARCD1	4.32929515119207
C11orf75	7.59604708614834
ZFP106	5.79980086548939
GTF2E1	6.63355835162393
RY1	6.24005613934372
ATAD2B	4.1599466127032
DDOST	8.84065001234559
ARHGAP17	6.75820033648369
GPNMB	9.62465023289251
TTF2	4.97465658978517
SFPQ	7.57681404007207
GFRA4	3.35119213241731
TIGD6	3.55386994611385
SLC39A14	6.8171326844725
AKR1B10	3.69106457906211
NGRN	9.74102345373159
RGS16	4.16105143912357
URB1	4.88162828641941
GPR137B	5.45144544520509
MECP2	5.00717838175597
PSMA1	9.9294211433777
TOP3B	3.54598266008602
NFATC4	4.11947943880509
RAB7L1	4.36040841596078
CSN3	3.56801918600315
NOS1	3.69195400558937
CA14	3.57837775927232
BMPR1A	5.4020216164108
YBX2	4.98757152155426
PRL	3.09759077577817
SNRP70	7.46755890996616
C6orf130	6.26237949059042
KIAA1166	4.67342349414671
FUBP3	6.06863577579534
STAG2	7.29724767041685
ACACA	6.3445913364512
ABCG1	4.50358314151943
ATOH1	3.13953199263319
ODF1	3.58406825781459
TMEM127	5.66285142728786
CD55	7.48698130223008
PLN	3.6407367693099
RPS23	12.6037390692413
LYPLA1	8.1740550757746
PRDM9	3.65579066158959
SSX2	3.48464984605434
PLUNC	3.42815759337208
SYNGR3	4.43660086544308
EML1	4.04815689980485
LNPEP	3.31175233325019
SMAD3	4.24304451048609
NUP93	7.21520236636683
HISPPD1	5.1523992010985
HNRPUL2	4.38271478315192
YARS2	5.9254165330835
TBC1D12	4.30184516362669
ZCCHC4	3.64352803707643
FBXO22	4.06360606896313
C16orf24	5.99983041513952
ZNF669	4.86988287603389
PTGDR	3.05943276081707
DDX27	8.11707027276107
KIAA0409	4.45365583941997
ASB8	5.17360745290874
MEPE	4.13481264557143
PLP2	9.54090110792323
COQ7	4.40701615625636
CHMP5	8.1205440203326
CACNB3	5.37041443672403
C10orf84	3.35127410271533
SPO11	3.62360111491991
NEDD4	3.4448850945455
THAP11	6.0114033549097
ZNF43	4.39749407275851
KRT13	3.19416529127682
NEK4	5.9973809080341
MRPL19	5.35496185374554
RBBP9	3.44233381308279
PRKAR2A	5.36604654871052
IHPK1	5.38171416664226
ATP6V0B	9.02602643225955
CACNA1E	3.19397015450099
CEACAM8	3.25574882785402
PEX14	4.61017744026713
BXDC5	7.69844121910611
ZBTB38	6.31413581203387
PAFAH1B1	5.57899648659379
PCTK2	4.05413345467279
LRRC16	5.01724305805665
OSTF1	6.32701928097042
KIAA0323	6.2110150521835
FYCO1	6.18149048235167
TXNDC13	8.47345097413407
PLTP	7.0061495294129
SLC25A1	7.07785085153886
EZH2	6.09491255782469
PLEKHB1	5.99637564639635
GRB7	5.1293828617032
ZFP37	3.59716554094343
MRPL33	8.21570732205281
C9orf27	3.3471727110393
PELO	5.47746331957818
ARMC1	7.30679265381878
ZNF154	3.65909721093186
C3orf64	4.07505096997186
FLJ10357	4.6192658967785
PON1	3.66094785791273
SYT5	3.16986904866822
TMEM66	8.8633429500603
ATP4A	3.16859408281626
HBEGF	4.74503795083162
PI4KA	5.93009753302831
LEPRE1	4.68010537008931
POU2AF1	4.04678047292709
MRPL12	6.84832216551651
GNPDA1	7.32780904327939
RASAL1	3.8918687897593
ZC3H3	5.45479113850081
DDAH1	9.94362756145422
MGAT1	6.27695784761494
TIPARP	7.45537413209718
UGT2B15	3.27593905154851
DNASE1L3	3.21914310835888
CHEK1	5.40094808116798
ZNF8	4.12361940504846
TXNDC1	7.47606421809562
CKB	5.94084604189048
RTN3	9.07968138888024
IPO8	4.04012815216268
FZD2	4.66605752838629
PART1	5.62605957188946
PSMB6	7.44910543599416
MAP3K14	4.07131390512051
PCDHB8	4.14933003762751
PHC3	3.33075703007929
PPP1R8	5.73552927143433
NOVA2	3.40088099938993
TNFRSF11B	4.46517178420833
GOLPH3	7.97428836611389
LOC51233	3.69537890143408
GGTLA4	3.19382761882005
PDE6D	6.57428411755888
TTLL1	4.45580579950328
ZNF117	3.75438660173848
NKRF	6.19357574128553
CLK2	7.28567397877109
TNFSF15	3.59142704073597
DUSP2	5.15756127427888
HSD17B11	4.68559607583726
SECISBP2	4.53723368862734
PPAP2C	4.93533746183399
GABRR2	3.84810999027041
LOC51145	3.30433892634635
PIK3C3	6.77506024584485
DHDDS	5.5978567204691
CTSW	3.51177979378796
NEFM	3.49818903767895
TNNC2	3.86205102401640
ANKRD28	4.56928719327703
MRPL28	5.70753154549451
STMN3	3.62792123045667
SYN1	3.58397888334378
RAB14	5.41866679488086
PIGV	5.39784329204626
CDK2AP2	6.74678707145088
ZIM2	3.62448536145247
APBB1	4.39196240691012
SND1	7.470755055091
C1orf123	8.1922664729559
B4GALT1	3.35595337524146
CHD3	4.63562070849039
RNASE2	4.06060061794404
BCAP31	9.80191030424965
SLC25A44	5.34058646116298
CXXC1	6.88385497706195
PIB5PA	4.03692280896843
CD40	4.58154391004509
FAT2	4.35938201406851
DYNC1LI2	5.80245167816498
GDI1	6.69045746919369
ZNF81	2.87358097634409
VSNL1	4.36099064370702
PIH1D1	6.89554024480096
KRTAP5-9	3.63216009538689
FLJ10081	3.83265180154521
CS	9.08398646812354
ZNF318	4.67663956773941
IGFBP7	10.4717197373488
ZNF609	4.30339657051379
SIRT4	3.29184223559272
SCN4A	3.59574053685611
ARHGAP4	3.79597938540039
EHMT2	5.48132508760144
UFD1L	8.8983016275311
EXOSC10	5.5970441155757
ECE2	3.59198349221249
ERMP1	7.64740286941348
OVGP1	4.22073729400572
GTPBP3	5.77968028579104
FAM82C	6.21661680357917
PACS2	4.69913565920576
C19orf36	3.44019104721116
UNC84A	7.01500100631067
ARL4C	7.18557220194348
SCD5	3.86012763851946
ATG4B	5.33111116056281
LASS6	8.08442611633233
LSG1	7.21776486571165
MAL	5.01303398393648
GPR22	3.63541700793074
WDR5B	5.27712348483918
GALR1	3.16013855623132
AQP4	3.14984090755808
C17orf60	3.84863315937096
HDAC7A	5.1688965608935
GRIN2C	2.98211406065089
ARMC8	4.94169108033255
SLC47A1	3.74656198697445
DMPK	3.70468878180812
CCRN4L	3.31887389204905
CBR4	4.46608455410261
KIFC1	5.69813256595989
LHX5	3.31041793788903
SMC1A	6.60787287959608
LPXN	6.03716586207941
TRPC7	2.99087183906223
SERPINA1	5.99369520421312
SMYD5	4.18267728418605
RPS13	11.8614207193554
CRHR2	3.45745264909697
TUSC2	5.66333919844103
PRKAA1	4.15653940898662
FADS2	4.8459015542128
ENAH	8.08007598290068
PRO1768	3.39290067001811
KIR3DL2	3.15199728041974
APBA2BP	4.79277302070228
ATP2C1	5.69015179316336
ALDH1A2	7.20189851071654
RNF103	8.45267296644518
AHCY	9.7986598638947
CROT	5.24166841466612
PABPC3	8.29467164609502
ALG12	3.89627391490775
EGR1	6.97113277623898
THSD1	3.60488923587356
CCL17	3.41654912251156
BZRPL1	3.28683452000057
KHK	3.92204590030265
ESRRG	3.32513729639102
SLC12A2	5.20088169715985
CNGA1	3.64949038731028
RDH5	4.73549435818897
CD58	5.39710715658279
PTGFR	2.91884276977261
CCDC48	3.6330331246672
CCDC76	5.93610429819135
CDR2	5.87806719487938
ZIC4	3.22067073257439
SELE	3.15183459220223
OR1G1	3.8965802859497
EXOSC9	5.82001949981188
PSMC6	8.98281701860193
ABCB1	2.87858054984245
GPR12	3.49932524632423
KIAA0196	6.99701550988977
PCDHA2	3.13731514354452
SSR3	5.68251469990038
MSI1	3.41514175999348
TRAT1	2.98020339439187
CC2D1A	4.84123281931429
PLAGL1	5.24128406557434
LLGL1	3.74813039053801
KLF6	5.94829593013269
MTF1	4.56397115862793
RNF2	4.59354169203442
tcag7.1314	4.76495053454334
NR5A1	2.9483327399473
THBD	4.40087917576406
ABCD2	2.81451479731085
ITGB7	3.92686475672002
DNAJC7	5.37319771869339
CCDC81	3.31250064020004
TM2D3	8.77570410940197
HUWE1	5.44227862774715
CDH17	3.36725329672157
CD180	3.53537826215242
FAAH	4.07941105002377
IL17A	2.91374095414581
POLA1	6.64005270284653
TMPO	4.16633933538645
LYRM5	5.39439060013499
GNAT3	2.99618071778728
TM7SF2	5.76175086433549
FLOT2	4.86380619159316
MAP4K1	4.60051389739075
HDGFRP3	6.14354919339828
RRAS2	5.63672849086854
OXCT1	8.12798597971687
LTBP2	7.9387688258721
ARPC5	10.2353358766342
SV2B	3.79724394565704
ZDHHC4	7.02152765809432
CYP2A6	4.08723313507584
PDE9A	4.47957935118004
ABCA8	3.53762579051432
NDUFS2	8.81297320606
UBR5	6.7604816968313
FLJ22662	7.94437659950813
GP6	3.82447673542968
CRYBA2	3.33398133020505
LEF1	5.13734485321199
ZNF20	5.06073006500899
CTPS	6.05251117038868
EPS8L1	5.91029403581248
EYA1	3.14574623107016
SERPINB2	3.61950468997081
MAPK14	5.31794705624884
GTF2F2	4.38821953508645
ZNHIT4	3.94772360833469
