Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B03_458664
Composite Element REF	Signal
CA2	4.01316776989618
RANBP17	4.21051781504952
CRYZ	7.55006719205973
GBAS	7.60657950498628
TGOLN2	7.07318593624058
CTBS	4.91895119874424
ETS1	3.67277158580068
FGD1	4.82210193784142
EDC4	5.2517565906561
PCDH8	2.88761285838203
KCNK15	4.90711521039540
HSP90B1	9.32150151485326
GSTA3	4.3645210302741
TNIP2	5.77469749391067
BCAS1	3.52415489019536
HOXB6	3.42764059958966
NOL6	4.95799507275933
PDHA2	3.27360923466784
SORD	7.12127865668103
SPC25	3.07805973583052
VAMP3	7.57108032895564
WDHD1	3.50874321893501
TCIRG1	4.97725546353778
STAP2	4.50747044482754
CHCHD8	7.65570966101947
TRIM44	8.08739420842352
KIAA1305	4.30272634878469
PARL	8.31132786157061
CRNN	3.36910660347012
SIDT2	6.85975722925473
RYR2	3.36132431084935
TRRAP	5.5019603353548
TRAF1	4.15801051167124
GRN	6.88531105748047
SCAMP1	5.27995298485511
TRIM32	6.33729386959779
PTS	7.10792357881667
BANP	7.21702080074763
ATP6V1G1	9.81729451608375
PRKACG	3.78180932493112
ADCY6	4.52371448912704
PRKY	3.58283040495264
CYP51A1	5.63541623292803
DDC	3.59964275095405
ANPEP	3.28141391044234
NPR2	3.82233868906636
PROM1	3.47872469647408
COPG	7.83158269180181
OR5I1	2.99489211273805
TRIP4	6.97815269798278
ZFYVE26	6.7495492844257
GDF5	3.61413096776618
SNX3	9.76132549746288
C1orf175	3.28794088209297
CSH2	3.50166810917022
PPY2	3.14816373924572
STOML2	8.76600432420367
ALPI	3.33429047334543
FTSJ1	6.0193699798565
ZNF273	4.19832003524055
DST	3.96799523862065
GLRX5	9.84049586998473
C20orf12	5.27735778574317
CAB39	7.44648425139704
RAB5C	5.5172673779371
FLAD1	5.43084542817504
TTLL3	3.53759285284214
MSH2	6.43262816888616
NPPC	2.94154700650102
PIP4K2C	5.65494495310759
CYLD	4.40798499522169
ZEB2	2.95594649775183
MRP63	8.20900707134974
WTAP	5.05337988620173
NEUROD4	3.65869712087839
MGAT4A	3.57669538684774
MTMR2	5.76034351983124
CHRM2	3.05875675684806
TSC22D4	5.02306006494711
PPYR1	3.53212129075229
CCNH	6.1225177547258
USP48	5.54270541282517
NR1H4	3.49962062353482
RASL10A	3.94374746586748
RRM1	6.44571456905166
GABRA4	3.24319606973594
C1orf35	4.85881585383207
SSTR1	3.24676915270949
APOBEC3C	5.48963019435474
CTDSPL	5.16087546215343
RUSC2	4.15401766685252
PDE11A	3.76683479440642
ZCCHC8	6.95657166447366
RAD17	6.35989671342425
TEX12	3.08779479027434
LILRB5	3.10533915426525
CD5	4.08720286099184
ARHGEF1	3.91482588790042
ABCA4	3.81151639795785
TSPAN9	4.51738873770839
WDR67	6.45009930216294
THUMPD1	6.77358223204019
ARID4A	4.54230476924164
OPRM1	3.06267647134424
SYCP2	2.82890000768843
CYP26B1	3.48746912448401
FLJ13231	4.94468034119542
VN1R1	4.09428906691714
LECT2	3.03036943546242
PCCA	6.60087511341636
AQP5	4.11506969327963
RAB30	3.34475141962704
OSBPL11	5.40505769145554
YLPM1	7.24578986981984
GNB5	4.63810630492964
CCL21	3.52702914406527
PRKAR1B	4.00088801703661
C1orf121	5.95955884777691
FMO2	3.25064091020987
IL16	3.4672335065568
MSTN	2.88058553320778
VCL	6.24296443776235
TCF3	4.57518605988559
CCDC88C	4.80864765224215
HFE	3.78210868801111
SERPINE1	3.96883269988429
FAM125B	4.21272420471887
BAI2	4.02933036911747
SMC5	6.66632457178864
AKAP5	2.99609561685396
POU2F3	3.6200899187808
BACH1	4.01508661620978
PPP2R2D	5.50326612774574
C11orf63	5.19836425330413
SSSCA1	5.6526102131801
LRRC51	6.96749901918235
LRRC3	3.38968135553801
PORCN	4.50117595200979
DTL	5.24542359165727
ACTG2	3.96283433014427
FAM124B	3.26975505887162
RSAD2	5.67318742172202
CTBP2	8.36081949554455
ZMYND11	6.96947584730927
CRTC3	5.72953434530919
MYH8	3.23289399032142
LRRFIP2	5.12695932185263
TTN	3.14874793709788
RGS6	3.65977252643667
PLLP	5.83562148023816
SRGAP3	5.52642282318057
PDK1	3.90870504058542
NBR2	3.82751928827947
ZFYVE21	7.16923507141332
C13orf1	4.40956781248602
ZNF137	3.64538104861484
CEP27	6.48230870675335
WDR41	6.01646044504238
BEST2	3.37655625832447
RNF121	4.25297027304103
ZNF93	5.49742830640407
MEG3	3.98931688104743
BCCIP	6.59900726972906
OXSR1	6.39061965975292
RAD51	4.0499786325609
RPL13A	12.1108770548135
MEST	9.34977403729214
DYRK1A	4.71510757124722
HTRA2	4.52307876840762
SARDH	3.33525104095562
ILKAP	5.92911922968208
ANGPTL2	3.91698511321727
RBBP5	4.10859257026998
ORC2L	4.8252954853504
HBS1L	4.52978439938022
TMEM30A	5.80443110623832
PDS5A	5.31982217890598
WISP3	5.34711727815977
CRK	5.38400283170391
NCAPH2	4.3224645809958
RNASET2	8.4464298556502
NEDD9	4.53730183123859
WDR79	5.69640152848135
PSG6	2.96091561236408
SMPDL3B	4.91681750794962
MORC4	4.34191075948717
PSMD13	6.19422587151685
DDX23	5.45698789681632
ETV5	4.89228191645714
MYRIP	3.90470425564633
LY6E	8.27178529073606
ATP12A	3.91236794477032
BTBD7	3.76702985624473
AUP1	7.78962229434777
PIP	4.04825752997234
GSTO1	8.95132429475452
CORO7	3.77057265948705
COX6A2	4.28137641123147
MAD2L1BP	6.46197471913625
PITPNM3	3.01867137080748
ENPP1	4.07989537800104
SCNN1A	7.6404482872801
LSM1	7.17638897074454
KCNE2	3.19205451914975
IDUA	3.53924662684528
P2RX4	4.96437198202786
PPP2R3C	6.16211392078498
CCND2	4.4104187429216
COX11	7.02308376052673
CUL4A	7.13490380702722
CFB	5.60087522681379
PDZK1	3.11842642864663
PCP4	3.08781582786299
UBIAD1	4.56455818464378
CDC42BPB	4.99275011579671
ZNF323	5.01192538403939
RIMS2	3.99583683434154
CXCL6	3.08055927452986
SLC34A2	7.58581390752984
RNMTL1	5.04940787428502
NPTN	8.75628683851837
SART3	6.91682415787738
UPP1	3.83358222005777
CAPN10	3.58013364000437
SLC6A9	3.35677540722406
CCR5	4.49359932167866
NDUFS5	10.5593012292529
CISD1	7.82738786993838
PDLIM3	3.7161389272621
ZNHIT3	6.62865423180166
SNRPD3	8.79566277484313
VPS24	8.94368085353486
SCN8A	3.30142390703726
KIAA0701	4.48622028430122
UNC93B1	4.24915165524975
GMNN	5.60591950047758
FDXR	6.21041049871961
SPCS2	9.8173608832688
CDCP1	4.70853349462524
PAX3	3.57370357864478
PNLIPRP1	3.39957847379358
LASS4	4.10651517823921
HSD17B8	6.32057058208537
EYA4	3.38938622130271
PRKAB1	6.19676644669776
KIF20A	4.86346773083105
YAP1	6.16164904680197
SC5DL	5.549091339011
NNT	3.82614966274002
DKFZp566H0824	2.9954713899102
ITPKC	4.12672243030453
ST8SIA2	3.04556087804828
LMX1B	3.44580699807263
RAD21	9.26330101163468
SNRPB	8.44922662054655
MIF	11.1526220122192
DLGAP2	3.28463746071363
PFN1	8.36352468760487
IRF8	4.50502768679974
PRO0132	3.24312879276277
MICALL2	4.80170618836852
ZNF654	5.17239729184167
SS18L1	5.9954235138858
ACD	5.72702446478698
BCL3	4.41693498237465
SLC16A8	3.53771677988766
ITGB3	3.44454935463686
MRLC2	10.0097059670060
CEP152	4.05943688685278
F2RL3	3.33698741179234
CLIP1	4.63993483412583
ZNF75	3.95007714306126
SF3B4	6.56792185068859
ATP5C1	11.0162150686289
MAP7D3	4.6188065593658
SEMA5A	4.09862279899068
PSCDBP	3.71379343057135
UBP1	7.9393695525796
XYLB	3.2512191603141
C13orf15	6.87342327202794
ZNF282	4.55932247081169
ZNF222	3.7759015917231
COL10A1	3.66365484216928
MFSD5	5.09387626466489
C20orf67	4.44303547002932
NLGN4Y	2.80976901171410
INHBC	3.5917317690112
GNG13	2.97268843001654
NUMA1	3.58708400859671
F12	3.75440688985198
C1orf41	6.69358309176729
SUPT6H	4.13366198111656
GSK3A	5.06899192290629
GIPC1	6.95223095262708
ELL2	3.43130184209216
C9orf167	4.59783240239003
PVRL3	5.80494928799602
ADAM20	3.63156742128779
GPR87	2.98111979496643
ZNF770	4.13237044558807
SMR3B	3.18560940266364
FZD1	4.08046575209573
TRPC4AP	5.05468562279244
MKL1	3.73912236349047
C2orf28	9.81557815713023
LAMA4	4.08545916778161
EIF4G2	9.01576025520547
ZZZ3	7.46386395665106
C16orf5	4.16316133657931
GALNAC4S-6ST	4.75956548149637
IGFBP4	4.54238105714370
NDUFA10	9.106930608566
CTNNA2	3.62478095652805
NUDT15	7.88501345878864
CEPT1	7.34577190467552
CLIC2	3.88815767500788
RNF13	7.6529063368159
TDRD1	3.36369604980754
KCNK5	4.10297654002121
CCDC92	6.48427049306001
ETNK1	5.30611969613563
CD69	3.22439875107257
LTA	3.06472993873779
TTPA	3.15425166442696
MYOZ1	3.57591934558746
IFNB1	3.5417155868501
CLNS1A	8.99803005625822
SC65	4.73197887910638
CXorf45	4.60714820879014
ZXDB	3.14015324904481
PEX5L	3.11042372900414
EPS15L1	5.14021707657029
GPA33	3.5965986880364
MGEA5	6.21147008349727
HIST1H3A	3.24728564004354
BCAT1	5.06446467781383
ING1	5.2396999092463
SLC2A9	3.9509326294279
ORC6L	6.31451478990886
PRAMEF12	2.99251822012023
KLK11	6.81197747806184
C19orf28	6.15405368083936
MAGEB1	2.93905015893316
MED22	4.06540347900923
ETV6	3.94910437115324
CEBPB	8.69129667939677
KRT85	3.73598368631395
CRYGA	3.08949978144061
HMGA1	5.97450369253041
CAPN7	6.44919273524683
MGC5566	4.36771014892078
GEM	3.77190459871431
NANOS1	6.28997960138651
RANBP2	6.44802868885281
APITD1	7.44533279466107
LIG3	4.06501504395545
IRAK4	3.90739324771836
PARD3	5.42325468808516
SERPINI2	4.55448814683207
TTC9	4.42801672965099
MLPH	9.07747944510443
RETSAT	5.93742617633886
NRG1	3.34952745162846
CAST	5.48782114722581
TBC1D9	5.54918701471785
TTK	5.37906379355294
ZNF557	3.49319396827033
DDX41	6.2490212704595
TGFBI	7.47586019013794
PGM3	4.72699131932022
PSMB10	6.69071055148075
UBE2D2	6.90280594055302
GABARAPL2	9.93270316338516
DGCR2	5.35228783046734
UNC45A	5.27361364509935
CISH	4.9477026545527
OGDHL	3.92654312523235
SPINT2	8.94989677920646
CASK	5.07876323506519
GIT2	4.41270292470363
CLDN18	3.57176861136022
RNF128	3.03285019348826
NCAPG	3.6114632046358
ABHD6	5.36268669801768
ATP6V0E1	6.85781673641504
C14orf161	3.41125817914614
UTP11L	7.532445701852
GCNT1	4.0618039452273
DUSP9	3.53137217900113
TM4SF5	3.98569030750213
SUCLA2	7.53589910397041
NANS	7.03526107299801
OLFML1	3.8471095472034
ATP10B	3.51935466492838
SCNM1	7.48220208908263
NPAS3	4.78957045850449
AMD1	6.75940771025323
GGA2	4.73409465362136
PRKCA	4.27006800515184
TRIB2	5.81879571727654
SDCCAG3	5.7140790419589
TTC1	6.14137453331974
GHSR	3.10932598230638
ATP8B1	4.20820607324041
HIPK1	6.82989515798974
C1orf78	3.97310323318284
CLN3	5.28989730887198
STX4	5.9910113301738
WAPAL	5.43322961130371
TUBB1	3.21705586769292
SCN5A	3.71324731925192
ZNF192	3.24629829833349
SEC22A	4.80831937314826
DPY19L1	5.25160231662543
C11orf9	4.02734365000166
GRIA2	2.89304308307291
VDAC2	10.1327657923607
C8orf44	3.81398800807876
ZPBP	3.2023247369666
NUSAP1	6.8494237141045
LANCL1	5.78213989101184
FGF23	3.90735721226191
PCNT	4.98557861601604
BCKDHB	4.08359099475325
IFNA8	3.28535819063181
BET1	7.10715496466128
SPRR1B	3.2839314852335
FLRT1	3.36640026098861
HDAC6	4.17642549589484
SNX17	7.33712710254412
N4BP3	3.0313355604795
PLSCR3	7.03452847622372
TTC30A	4.55286618212394
CRISP1	3.11595789499123
KRT32	3.92586271302724
GHRH	3.29285407840388
IL11RA	4.14183148860151
GDF3	3.30495313241092
RPS6KB1	5.50561350715384
POLR3B	6.99618537362056
TOP1	8.09793004468163
DNAJC10	6.92348599405925
CRCT1	3.01737985275042
ADIPOQ	3.40341777443777
MPST	5.16355355685336
DPM2	6.07918363970604
FAM38B	4.15399834567360
RIT2	3.06238349187633
SLC18A1	3.30701954460025
RPS17	12.3033773380399
ABCA3	4.99255798125131
CD44	4.40215866413135
FARP1	7.00794312586998
KCNMA1	5.24072656289457
PAX7	3.63484228447897
TUBD1	4.56605101780771
NARG2	6.14658079443562
GNL3	8.5841080672535
BTG2	5.87601981788957
ITGA5	4.45238993969621
NDUFS6	9.15299947474906
MEFV	3.55551055983522
TUT1	3.77970803515787
ERAL1	4.58250529968523
ECHS1	10.0253457418694
NMBR	3.41949437464474
VPS4A	5.66497768792028
ABCB7	5.6281436847666
CYP11A1	4.2576351527794
PFKP	8.19627958438293
C9orf91	4.32717049593709
ABCC6	4.02643394940444
LRRC41	6.80422074793644
ATP5F1	10.5904497641992
GFOD2	4.39579794983531
MOSC1	6.08162711478525
NCF4	3.70233705260137
HYMAI	3.46672945907901
SLC25A3	10.953388409308
NAGPA	4.79620362568621
MTHFD2L	5.5406138270624
ZNF646	3.95359027159163
RAB1B	6.66322147941961
IFT122	7.40518367183025
GALNT3	8.44933671078524
LDB3	3.90413220202833
GARNL1	4.84988333516266
ALDOAP2	3.04425168984674
LRRC6	8.4452316195118
NTRK1	3.21708190841725
ARTS-1	3.68851445030280
UBAC1	7.23518319712632
SLC6A11	3.13295636728065
NAP1L2	2.79980373044669
EPB41L4B	8.48465377919868
RPL19	11.1444412002016
CNGB1	3.64152932903449
LOC643641	5.19053108847535
FAM134B	3.37462906797093
WISP2	3.15809682816091
NTSR1	3.53097444567422
HS3ST3A1	3.53915916616894
GPSM2	4.59976180159917
PRKCG	3.65289058592550
CHORDC1	7.26092168659815
MON1B	3.70050681627344
TRIB3	5.54492836156738
SLC2A5	3.72639353117904
C2orf49	5.75674463620664
DDX5	10.4227242586324
ZNF446	4.65486423273641
MLF1IP	7.23123920186223
SLC26A1	3.34253617123146
RGN	4.71269711835359
COL4A5	5.37737365485691
CCNB1	8.0780382296402
CCDC28B	3.70737092889046
RP11-35N6.1	3.2041158722392
KCNK3	3.21453079333132
ZFP161	4.06132916293221
FGR	3.60726878674676
COX15	5.06764639962188
EPN2	4.34001849357832
AQP9	4.31947725655775
XK	5.59247870870152
SLC15A2	3.73110001614534
MREG	7.07765513764296
HEPH	4.72148849837595
THRAP3	4.32913840897001
MET	4.03938898643255
PDLIM2	4.3411486388702
ING3	6.47373126184694
PHYHIP	3.72821179620419
CCT8L2	3.28760713223442
ADAM7	3.16578322310262
COPS7A	7.17727474925315
WSCD1	3.78616451612572
SLC12A8	4.88927788959963
RNF185	3.73242996235892
TNS3	9.08775595084315
IGSF3	4.18372865782533
SRPK1	6.41193271167227
MED13L	4.88598992258454
LOC93432	3.32784823230076
C7orf44	6.35786164083243
PTCD3	6.9010108574871
RPL7A	12.6222809903976
TEAD1	5.24972847740029
ARL6IP1	9.5306824429509
CTAGE5	4.56396790122918
SLC25A14	6.54432727758304
LEP	3.25123129804753
PCDH21	4.17080833960225
CACNG5	3.61936150836137
ECH1	5.65611843821119
MAPKAPK2	4.67675533631208
ATXN10	7.39231100207884
LHFPL2	5.53140799580085
CCL22	4.03449657194471
ACTR8	4.44362500291941
PTPN22	3.07196769077885
CYP2F1	3.35068726528246
ITGA3	4.75736518483347
RABGGTA	5.15262324996266
KIAA1033	6.20635189232343
ZNF510	4.01775227641995
SLC26A10	3.40688047724417
STX8	5.70673007497508
RUNX3	3.34054164046826
EFNB1	3.70090563650605
EIF4G3	6.00653410818781
ACSM3	3.85748911206775
C5AR1	4.03047788109645
SIGLEC8	3.34509576848724
ASCC3L1	9.11365744627384
ZNF623	6.2808623615332
A2M	7.31448533278845
NOL8	6.24134066238781
GRPEL1	7.31814598994656
LMNB2	4.6086463630916
ROCK2	4.29022954490983
SNX16	4.07894398173977
Magmas	5.22203263791056
ANXA3	5.35679125484816
C11orf2	7.8800568186721
VKORC1	7.08049877027353
TRPM6	3.30765234238154
KIAA1609	4.09920347948208
FOXK2	6.64407157852613
FEV	3.59884216681462
EED	5.1466202571723
RNF32	3.55839443663497
PDCD5	5.13474575884657
SLC8A1	3.32632304897333
HES1	6.96044452679333
DGUOK	8.30694475243963
CLDN16	9.09610563608949
CLC	3.53730194974468
ISL1	3.70537885071121
C1QTNF3	4.45640029078161
GAGE1	3.07008539434498
KIAA0528	7.73405422555492
VGLL3	3.05129076926856
MANEA	3.40395053927115
C1orf61	3.73376209652296
SUPT4H1	7.76124534036526
CD1A	3.69854168672209
ASAHL	4.32499753816697
TRAF5	5.71256278878613
RAPGEF6	4.58987352425924
WHSC1	4.47100174563085
NEIL1	4.37600585728801
KIAA0020	7.27783960791816
C16orf45	4.11965009058355
GFPT2	3.58943856431478
RBM10	6.3073842745936
MRS2L	5.53849054999484
DNAH17	4.51568744796161
STARD5	3.44578098722558
C19orf10	6.58717708321816
SIP1	5.46668241727676
DNAJC15	6.32984368331883
C1orf160	5.42319235509899
SLFN12	4.52697555360774
STAU2	4.74689150446075
FAM98A	7.94860161027631
EXOC3	5.92151110118649
RAD23B	8.39906117723226
HIST3H3	3.86892143681202
NCOR2	4.48562407778575
TNFRSF9	3.39722678130473
KLK8	7.05275244069706
NOL1	6.88365560763018
ALX1	3.73103805604479
CCNE1	6.51729765875665
PKDREJ	3.72937615984596
TIAL1	5.36454627733797
WHSC1L1	3.61089000587604
HIST1H1E	3.54910085985088
SMUG1	5.20779185632009
TM4SF4	3.65618119080874
NPY6R	3.7975503148801
UFM1	7.94507451130998
AP3M2	6.40496443291716
USP14	7.51713507213959
CORO2A	5.76452175696229
ETNK2	3.47495964939794
APOE	4.97770153059089
ANGPT4	3.60704354166299
DSTN	10.2380166031416
SFRS14	5.23336572802589
FRS2	3.3292506627725
NR2E3	3.44618031569691
ST8SIA4	3.43224329765117
GMPR	7.44374070572365
TUBB2C	9.93165882510939
LOC730092	4.17547569361063
ORM1	3.32994192628205
HSPD1	11.4310237758978
C5orf13	6.00056777497411
F2RL1	5.71790323605493
PLEKHA9	4.66308626444754
ZNF232	5.36333084466771
SLC6A7	3.9687318224549
ADH5	8.34870816612121
SHBG	3.44049586698014
DSCR6	3.45783523705616
CROCCL2	3.65864515440466
CDIPT	8.33040705283033
SLC16A5	6.59458737838235
TUBB	9.27529801280196
GAS2L1	4.93784881753208
TOR3A	5.51324664571494
PREP	4.32013891668431
RFX3	3.81351103239177
CHMP1B	7.54171582313826
COPS4	8.214493738058
MYH6	3.31273992785499
BCHE	2.80341349891459
MAP3K13	3.49788264982354
LCMT1	7.15636025735595
EIF1AX	8.12823871421085
SLC24A5	3.02450224726641
BCL2	4.04320839033503
HBZ	3.41738100825489
HCRTR2	3.39433197982979
TJAP1	5.3150814112388
MAPBPIP	6.34305230476019
TMEM156	3.10280582626796
MYO15B	4.05026998945969
ZNF239	7.25640321746163
KIAA1324	4.59548252526224
PLCL2	4.07594097728835
C4orf29	3.78652399775250
SNX19	5.23776153119132
NAALADL1	3.73406808082549
DUSP5	3.53079994157265
GKN1	3.86026103457747
PXDN	7.16629519759072
FCN1	4.16254176761422
SLMO1	3.93093517734975
TNXB	4.2611290709658
C1QL1	3.45541627615021
BIRC7	3.82223413035346
A4GALT	4.34211822002687
TIMM22	4.41371662698013
ABHD9	3.91087389665632
TOMM34	7.50317281803939
ZNF35	4.0402858743583
LIMD1	3.49021544271058
CARD8	4.23425084413276
KIAA0286	4.4955159382515
CD6	3.92055830272623
RSRC1	5.29069907408799
TOX3	3.89156753488374
C16orf35	4.32697677889702
CRHBP	3.41097376471537
PTRF	4.82387497407707
FBXO24	3.50433578532201
CHST11	3.10163959617413
THRB	4.17293453765733
RNF39	3.9329945094606
MYBPC1	3.39231978139604
PSMD11	6.86349278021531
ALAD	4.80852078805303
AQP2	3.70388382953627
EN1	3.04737873343535
GSTM4	3.87670756393296
ZNF187	4.76936390216981
CDC42BPA	6.35823480709339
F7	3.06479604081228
CNOT1	6.78280499445992
SLC13A4	3.60965974781213
ZBTB11	7.12978547257167
B3GALT5	2.90689206319306
LUC7L2	7.03842371980974
SPTBN1	4.57467909705153
EXOC2	3.41400308283938
LSM4	7.78150249583652
IRS1	5.28329172763518
TMEM1	3.79242889545770
MRPL34	7.3843375439517
SAMM50	6.52530190921258
CDC42EP3	4.42532502347785
HSF2	4.00318040665082
SRP72	7.56118222853008
MFN2	5.60729599442393
TSPAN7	5.72930976864829
SGK269	4.17562431750564
NUCB1	4.67905629885885
RHOH	3.04601122549793
MTX1	6.7611964322016
CENTA1	5.61322685847374
ATR	6.78279909666382
IGLV3-25	4.76554126145575
DDX49	5.71378200074523
TACR1	3.62497423180382
SFRS5	7.20399538770364
THAP1	5.04283730573425
RHBDF1	5.6904442544147
RASIP1	4.15910757978631
DPYD	3.73961664285751
MYO5C	9.45165811098646
DOHH	3.52150782912462
POF1B	3.43828601794974
MAPK10	3.98040755416591
ZNF552	4.72356918920567
USP32	5.35769736877615
MED27	6.37682436033081
NCAM1	3.76207490302581
LOC171220	4.48016942995316
PRDX4	10.2746235633492
AGT	3.78277060697024
SLC22A14	3.82362069211483
DAPP1	5.63198953230783
PILRA	3.70387295443389
ATF7	3.60787908626277
ABCF2	4.8233718080197
KIAA0748	3.14923606127451
C17orf85	4.02466591363639
TKTL1	3.42016686760852
FGF1	3.75626464227646
IL6R	4.97448890080871
CHRNB2	4.09166781373884
COL7A1	4.93412015232741
NFIL3	6.56199442758366
LRRC48	5.6146089815394
TM6SF1	3.65902042577384
SPG20	6.20194994560847
COX10	4.11098980664529
DNAJA3	7.54795696914205
ECEL1	3.77551503945141
GCA	3.94373763068304
GLG1	8.38079065612118
CIITA	3.63000021277725
CLDN6	4.43170315782382
EPHA4	4.17637086001458
FANCC	4.24140045763725
MUTYH	6.02117823997617
L2HGDH	3.53554414516962
GPATCH2	4.55592322959243
PSG3	3.44351561413959
ZNF227	3.50122892983905
MRPL15	9.20980316382014
NQO2	4.66098755936529
C21orf59	9.54691788612569
ZBTB20	5.07175988615666
NEU1	6.71917613596705
QRICH1	6.69140265129959
C2orf34	4.68569455502605
UBE2L6	9.11387758019909
HP1BP3	5.04506838391818
MED14	4.57465311488145
TSN	7.1170609166279
TPBG	3.49886940977584
SPRY2	8.19654074551065
LZTFL1	7.44131342912375
OSR2	5.13374631807894
KLHL7	3.71574461071209
XPC	6.68661636203177
GMFB	6.69826093213987
PBEF1	6.07948820185874
CCR3	2.79331019238769
AGTPBP1	5.47573528605897
TMEM8	5.1434752368273
PCSK6	3.96302914064888
STAT5A	4.22991734668131
FAM18B	5.7061841290642
PTPN2	6.21411394075275
SF3A3	6.4073236567637
EFCBP2	3.86992814098583
HCFC1	5.01701702101041
NFYA	4.16121924332021
PBLD	5.4862981229504
PIGF	6.8146213836897
AHNAK	6.34126322020197
ACTR5	4.49703621361797
KIF14	4.51829440801882
PTGER1	3.86465714374327
NOS2A	3.23835342152286
TENC1	4.81756074717215
YIPF2	5.27980693839325
ETV2	3.41151797033927
KIAA1012	8.43712939400139
C17orf53	3.59419861011847
AHR	5.26319468476082
PTPRH	3.56740211514952
ATP10A	3.99655632626459
ATP6V1C1	5.76041499584653
DPH4	6.1418040535422
TAS2R3	3.35639541502575
C5orf5	5.75478578676423
KCNA4	3.84245930510853
COQ10B	6.082270721246
NMNAT2	5.17122735399717
PSMF1	7.13297707020042
SORBS2	4.90341272431229
NFE2L2	9.36374697334084
SH3PXD2A	3.72210312670924
NRF1	4.24975465823630
SPINK5	3.68954259277153
SH2D2A	3.80095300841932
PRDM12	3.53871456145934
RBBP6	6.84730714859087
OPA3	3.14059358590073
PAQR4	6.77626404106267
IFI27	11.1782963248058
SKAP2	3.66922602231369
TJP3	4.55249297653
C9orf61	3.63428949239534
MT1G	5.85915218403605
HS1BP3	5.9575126707682
IDS	4.65351600474671
PARG	4.73780971319423
OR2B2	2.78096961664505
DYRK4	4.92017964269182
MICALL1	4.04039006524796
GALR2	3.14191924611151
CHRM4	3.52814609363718
RIC3	2.90091682168356
GPBP1L1	6.56300909202628
ART1	3.43802237049716
TBX21	3.33310497371286
DUS4L	4.99412706565156
KCNJ6	3.6446692596945
TNFAIP6	3.71230574368036
CCT4	10.5209211172823
RTEL1	3.97390174829069
CASP5	4.13162887825718
CHMP6	4.24244305711739
BRD4	6.01899967093448
NDUFA13	9.01397090652523
CYP19A1	3.61248878694868
CD151	7.0027077319919
DOK4	3.61878628781711
FAM26B	5.61647772489955
ARFRP1	4.28351598592361
MRPL41	3.42063579444645
CRYBA1	3.09409492600356
HRH2	3.54134149416708
KIF25	3.46228907734125
MTMR6	5.57138973209634
SCAMP3	6.23889624806576
MTG1	4.77120290928848
UBTD1	3.80025276686807
SOX9	6.59839627182616
CRABP1	5.32683198824243
FLJ33790	3.59888361464574
FAU	11.4358491574977
DTNB	4.08206667010122
CARD9	4.92796997093595
PACSIN3	5.49456203757158
OMD	3.08950996457643
HOXB8	3.05375025762596
NSBP1	3.3719159308409
SLC4A5	3.62237874849344
FBXO46	4.03773813232942
UGCGL2	5.36967494983523
SVIL	4.8023991178773
OAS1	5.97800226632008
PHB2	10.8666658062463
NDRG2	3.75457866470522
ERMAP	3.83645926206296
GRIP1	3.13690367992732
APBA2	3.83932019687963
TCF21	4.68296994517815
JPH2	3.37794973913556
DLST	6.59706094292206
SLA	4.41017531986013
AMELX	2.94951995430786
WNT6	3.5194762091893
ATP2B2	4.52619367044627
CPVL	4.79425710058442
RGS20	3.30656739605614
TRAM2	4.50043211288079
ZNRF4	4.33541843391626
ZNF419	4.29663087448546
LXN	5.94768348380471
TLK1	4.66582393326003
UPK3B	5.14182353872324
MTMR12	3.93839904424072
KLHL21	6.66258797748866
ZNF384	5.09249262877479
PI15	3.45959095958105
RER1	6.48138656035156
ELAVL2	3.0396192425348
KLF2	5.75508204601222
RPN1	8.89125101046123
PMVK	7.48661189043693
EIF3D	9.7086263163038
SIX2	3.67710506021178
HPS1	4.1497246404704
RNF7	6.80841188411934
TFE3	4.91012134997516
C11orf17	4.35015024553335
SNRPC	8.09635919098976
KCTD13	4.94682044715901
DLGAP1	3.8302233044732
PGLYRP1	3.68520455190603
IL8	4.69227973586415
IRF7	6.44606165232246
SERPINB13	3.00304603451266
SET	9.68280121368351
NAB2	4.8850898197522
MGC40069	3.70858053765088
BLR1	3.66820342381128
LRP5L	4.49624756270846
FAM120A	6.57110730164128
ASCL2	3.09218337839482
PCDHGA10	4.29253550521573
SHH	3.22604301968327
SH2B1	4.57273225668652
ATP5H	10.5377626278272
THPO	3.30392188025121
HIST1H3E	3.51456983636247
TYRP1	3.02407743964407
EIF2S1	7.07131112242073
RFNG	5.37243534558819
RAB20	7.00877156881119
TNFRSF17	3.65253997471880
RBM7	6.98794642962773
TMPRSS4	8.05721057973028
NKX2-8	3.24102491401729
C1orf115	6.6691411218685
TAF9	8.1706757205588
TERF2	6.88485075920764
TNFRSF1A	6.60285458109799
ACADVL	7.29344947702071
ISCU	8.8645918780774
KIAA0841	4.42663254271162
GTF2H5	7.57071076395387
EDG8	3.34061131567532
RAB15	5.57311852882553
HBP1	5.53987952315436
TNNT2	3.50645650128503
CECR5	5.6027339733835
JRK	4.79474534128686
PHGDH	6.59397530292382
XPO4	4.29444701185403
ARHGAP25	4.41369467893982
CA9	3.99053352575247
TLX1	3.42624082091793
GPS1	5.92188460085847
RPS29	12.0281611988865
MKLN1	5.03446668203268
ATP6V0A2	3.97644639132339
EMR2	2.96331045776506
