Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_D05_472002
Composite Element REF	Signal
ZNF14	4.56438071791849
PPIL2	3.78301579984681
PRTN3	3.25576784159789
CTA-126B4.3	4.92789783501326
AVPR1A	3.28203752799291
KLHL22	3.99800999276285
HSPBP1	4.91079852243646
PRKD1	4.84394385537203
TNFAIP8	5.64735807087335
KIAA0195	4.63057609040252
GNB2L1	11.2799494436512
SCGB2A2	3.36460959342771
CALCRL	3.4324893976843
ICAM1	5.34053457768634
UBXD7	6.39446086285337
TMEM35	3.63781950698847
ZNF674	2.91847576092276
BCL2L1	4.79963883795510
HECTD3	5.82340358905173
BRSK2	2.92684458335047
PCDHGB5	3.55261035382333
CD19	3.42379915352607
RAPGEF3	4.5928126357401
LGALS9	6.07532735047528
SCARB2	9.95137045497775
KIAA0974	4.37150826725374
MAPK3	4.888721234951
USP34	6.78690691417635
MAP2K1IP1	7.38660508400769
CHIC2	5.55414569776671
SLC16A3	4.03410375566248
STK4	4.14683246739515
APLP2	7.14958014617834
DLX5	4.26959342420472
FBXO41	4.56453155439759
MICAL3	3.75256491245051
ITIH2	3.49892368937991
ADK	4.90717619612401
TNNI3K	2.91056670373665
HDAC2	9.40518691860171
PRR7	3.4495875944485
THBS2	9.35282553665216
CA2	4.36738888774059
RANBP17	4.12185677145444
CRYZ	8.06842043795721
GBAS	8.05981395669688
TGOLN2	7.4521433142861
CTBS	5.8495882630547
ETS1	3.37559152676114
FGD1	5.02499285262772
EDC4	4.76588528534887
PCDH8	3.00051757492654
KCNK15	6.12905153921055
HSP90B1	8.93325598615419
GSTA3	3.54604921282161
TNIP2	6.67299877327445
BCAS1	3.39683430719711
HOXB6	7.52574015360746
NOL6	4.94659354230011
PDHA2	3.17784211024297
SORD	5.97819643634117
SPC25	4.69949143818675
VAMP3	8.00140183722887
WDHD1	3.61297139327966
TCIRG1	5.47665894949354
STAP2	4.22133502856208
CHCHD8	8.0579676023941
TRIM44	8.20815099013959
KIAA1305	6.04885268456634
PARL	8.16939993841945
CRNN	3.16398911274092
SIDT2	5.02739427523229
RYR2	3.41459995206675
TRRAP	5.68112246609354
TRAF1	3.51078408429083
GRN	7.74083163583215
SCAMP1	5.87599114297458
TRIM32	6.65845012725396
PTS	7.90706376027965
BANP	6.28079950809003
ATP6V1G1	9.66680889532966
PRKACG	3.65585888630412
ADCY6	5.1774709405789
PRKY	2.97104995742573
CYP51A1	6.29872559137173
DDC	3.77974730410784
ANPEP	4.80994726928051
NPR2	4.14267564103753
PROM1	9.7802983591144
COPG	7.29975637174976
OR5I1	2.83740349545952
TRIP4	6.40169475776117
ZFYVE26	5.18284744025418
GDF5	3.45330454927768
SNX3	10.8199165265053
C1orf175	3.2680903392776
CSH2	3.33246685442199
PPY2	2.95857970694812
STOML2	8.24406036512619
ALPI	3.2444663325722
FTSJ1	6.1556295327276
ZNF273	4.10551484369847
DST	4.84908501253311
GLRX5	9.10074157039584
C20orf12	4.10760229523238
CAB39	7.86108084627567
RAB5C	5.80569526884363
FLAD1	5.18642500661964
TTLL3	3.51455045374269
MSH2	6.39853860677787
NPPC	2.88592933757179
PIP4K2C	5.70922172741417
CYLD	4.92394346766437
ZEB2	3.67200712746425
MRP63	7.07604866145563
WTAP	6.79896761304485
NEUROD4	3.41979961294028
MGAT4A	4.50184386493021
MTMR2	5.74788953950183
CHRM2	3.1640551178446
TSC22D4	4.83909823345095
PPYR1	3.59816861462403
CCNH	6.4305768444043
USP48	5.46550637164169
NR1H4	3.26902406345909
RASL10A	3.17426252687379
RRM1	8.15497721741979
GABRA4	2.99483696833643
C1orf35	5.11584727661943
SSTR1	3.06166272988792
APOBEC3C	6.16908425819067
CTDSPL	5.39806583444306
RUSC2	4.2616230853786
PDE11A	3.69021532112857
ZCCHC8	5.95424575177789
RAD17	5.24146112327728
TEX12	3.11550124187328
LILRB5	3.23062914132385
CD5	3.67964943459153
ARHGEF1	3.98165481178264
ABCA4	3.42575809284659
TSPAN9	4.59972911755766
WDR67	4.44907494929635
THUMPD1	6.98272686137167
ARID4A	4.58860713571987
OPRM1	3.03397206521628
SYCP2	3.07944588279769
CYP26B1	3.53704844296661
FLJ13231	3.2220720066483
VN1R1	3.50345588335634
LECT2	2.96783187350124
PCCA	4.86729891493807
AQP5	4.97775209420455
RAB30	3.32023451677475
OSBPL11	5.30117073112112
YLPM1	6.31187730894555
GNB5	5.46110419625814
CCL21	3.38878749627556
PRKAR1B	3.78703310180125
C1orf121	6.49882279584017
FMO2	4.6672697726673
IL16	3.7398602176419
MSTN	2.81194123188195
VCL	6.58477468344145
TCF3	4.2063185020809
CCDC88C	3.35340733202564
HFE	3.89585093096383
SERPINE1	4.82695156437215
FAM125B	4.73061908205979
BAI2	3.64886497553738
SMC5	7.04051782679028
AKAP5	3.03253848229960
POU2F3	3.40990570773854
BACH1	4.26861409875668
PPP2R2D	5.29897598148294
C11orf63	4.24077721416499
SSSCA1	5.27047983827049
LRRC51	6.98885333366476
LRRC3	3.03602080786761
PORCN	4.00096175030971
DTL	5.57425882132805
ACTG2	6.58345537506699
FAM124B	3.31847399129787
RSAD2	7.8967801866185
CTBP2	7.84080634677712
ZMYND11	7.34954067951545
CRTC3	8.26132882066095
MYH8	3.15082802512054
LRRFIP2	5.13643029688385
TTN	3.10915952617718
RGS6	3.66754579531101
PLLP	5.39522149611758
SRGAP3	4.87900544748484
PDK1	4.13034573373949
NBR2	3.63190019226428
ZFYVE21	5.35315638496691
C13orf1	4.14812385310329
ZNF137	3.61214228154516
CEP27	6.4340873253137
WDR41	6.32889196755
BEST2	3.07198110705652
RNF121	4.17301844041136
ZNF93	5.61577161815644
MEG3	3.65123622275076
BCCIP	5.06182025742727
OXSR1	7.4567045875509
RAD51	4.39606903486357
RPL13A	11.5760282564612
MEST	8.45787292681182
DYRK1A	5.07336493113936
HTRA2	4.29697696223097
SARDH	3.23932494249895
ILKAP	5.66332247510637
ANGPTL2	4.49100348122101
RBBP5	5.08705552884077
ORC2L	4.19228513785038
HBS1L	5.42367850662703
TMEM30A	7.5244589779165
PDS5A	6.19720019205675
WISP3	5.0007360699232
CRK	6.51106976345479
NCAPH2	4.13235208757018
RNASET2	8.85706191180884
NEDD9	5.61616864235728
WDR79	4.4844116250092
PSG6	2.8727936910831
SMPDL3B	5.52574827683789
MORC4	6.18157252420756
PSMD13	6.4806657231319
DDX23	6.88361692359993
ETV5	5.28895856074885
MYRIP	4.95323626125706
LY6E	9.56948642477777
ATP12A	3.85665604933342
BTBD7	3.36474903931953
AUP1	6.92464308720901
PIP	3.55424314708836
GSTO1	9.4605336376968
CORO7	3.59049773573453
COX6A2	4.01550284960014
MAD2L1BP	5.62062479982454
PITPNM3	2.91816981854225
ENPP1	6.71177807520642
SCNN1A	7.9025260976484
LSM1	7.75436243914061
KCNE2	3.33225882088258
IDUA	3.58870434338899
P2RX4	6.04640680879973
PPP2R3C	6.5974720149575
CCND2	4.47456499090113
COX11	5.99002170746993
CUL4A	6.3365430617018
CFB	6.29875886738001
PDZK1	3.02031602516517
PCP4	4.85596247628382
UBIAD1	4.58615281741653
CDC42BPB	5.16963114871351
ZNF323	5.12883984295452
RIMS2	6.0624373492266
CXCL6	6.17321978711479
SLC34A2	7.77863183029641
RNMTL1	4.77910714703394
NPTN	9.48694559246253
SART3	6.79795781573705
UPP1	4.15959744705159
CAPN10	3.38363126287876
SLC6A9	3.28691867898929
CCR5	5.51036276422011
NDUFS5	10.6030157153894
CISD1	7.9823992542761
PDLIM3	4.85192885705617
ZNHIT3	7.43163392065676
SNRPD3	8.82418108292806
VPS24	9.020409968188
SCN8A	3.18415438173175
KIAA0701	4.94608767387957
UNC93B1	4.79838250718629
GMNN	7.0698470056223
FDXR	3.80478675471788
SPCS2	10.0550972099342
CDCP1	5.04719199092919
PAX3	3.29568753192814
PNLIPRP1	3.15271205528361
LASS4	3.80426004472421
HSD17B8	4.60125698541129
EYA4	3.59466402615347
PRKAB1	5.26948142486932
KIF20A	6.46250676583509
YAP1	4.34102237165016
SC5DL	5.9632656483007
NNT	5.27950970022305
DKFZp566H0824	3.34993246692377
ITPKC	5.78716705194207
ST8SIA2	3.18490348395995
LMX1B	3.24286677499465
RAD21	10.1326059409782
SNRPB	8.59850100025045
MIF	10.6419894248242
DLGAP2	2.98751670379024
PFN1	9.8128038397939
IRF8	5.42081900588994
PRO0132	3.12982775512782
MICALL2	4.38409363337113
ZNF654	5.0900128897133
SS18L1	6.40712082532199
ACD	5.89041764622252
BCL3	4.67785306208989
SLC16A8	3.52854126898600
ITGB3	3.40167848448743
MRLC2	10.2144488257909
CEP152	3.70648094690914
F2RL3	3.12440217715574
CLIP1	5.64119535353486
ZNF75	4.54359698562211
SF3B4	6.1098923313864
ATP5C1	11.2853975620937
MAP7D3	4.57626358662727
SEMA5A	4.3911394668867
PSCDBP	4.47390797736714
UBP1	8.44970143489298
XYLB	3.21752260597390
C13orf15	7.55158987220187
ZNF282	4.87271808533452
ZNF222	3.82889884585921
COL10A1	9.03821370636777
MFSD5	5.7528685680478
C20orf67	4.52081455842449
NLGN4Y	2.79372643236403
INHBC	3.3764755795401
GNG13	3.05629901455034
NUMA1	3.77231004277643
F12	3.72015406030347
C1orf41	7.45333507233635
SUPT6H	4.12161319158356
GSK3A	4.57916560297223
GIPC1	6.23619481770689
ELL2	3.70273092924261
C9orf167	4.21965938854694
PVRL3	4.8811149878288
ADAM20	3.64776142720701
GPR87	3.0975851500884
ZNF770	3.70853402084206
SMR3B	2.99714544749186
FZD1	5.19828900684101
TRPC4AP	5.54591021423794
MKL1	3.53476938632945
C2orf28	9.7426634636568
LAMA4	4.72522228345581
EIF4G2	9.81210041440313
ZZZ3	6.5233863136915
C16orf5	4.03098750007808
GALNAC4S-6ST	6.7580498394424
IGFBP4	6.97767934841184
NDUFA10	7.56496095078149
CTNNA2	4.40833881190621
NUDT15	7.12944418025567
CEPT1	6.13285049543307
CLIC2	4.34549918716638
RNF13	7.44655694413528
TDRD1	3.28911621066285
KCNK5	4.44095519299512
CCDC92	6.856088562091
ETNK1	5.55005685535425
CD69	3.84486999054682
LTA	3.04371336609583
TTPA	3.34967376150762
MYOZ1	3.86446228250427
IFNB1	3.29042150926641
CLNS1A	9.97449222677118
SC65	5.49635875568064
CXorf45	4.76267623548237
ZXDB	3.16494941954724
PEX5L	3.17070765413864
EPS15L1	3.89820916824377
GPA33	3.46521476422745
MGEA5	6.94267745179587
HIST1H3A	2.76427502050558
BCAT1	7.74109527597457
ING1	4.54202095699964
SLC2A9	3.95139251174983
ORC6L	6.08515829553933
PRAMEF12	3.0411900607455
KLK11	4.28297131836202
C19orf28	5.92984261506315
MAGEB1	3.17447711058263
MED22	4.680979907703
ETV6	4.09495925644834
CEBPB	10.1650635458304
KRT85	3.59620932381554
CRYGA	3.27999137094766
HMGA1	5.00390250686729
CAPN7	6.73115378872458
MGC5566	3.78418711265841
GEM	4.87482886076623
NANOS1	5.72392545002247
RANBP2	6.17379194645928
APITD1	7.80307732392941
LIG3	4.26090288418851
IRAK4	4.42829358667412
PARD3	5.79961305018727
SERPINI2	3.60714414418905
TTC9	5.103706729842
MLPH	6.05455960663003
RETSAT	5.46206361529685
NRG1	3.2053522353734
CAST	6.70169279502351
TBC1D9	5.75696070859664
TTK	6.97848834064734
ZNF557	3.10758026720933
DDX41	5.98462124078662
TGFBI	9.61940864007695
PGM3	5.38575341350983
PSMB10	7.2137831302561
UBE2D2	7.70990868575281
GABARAPL2	9.65165021038205
DGCR2	5.22980090441502
UNC45A	5.34130123095584
CISH	4.56726167667911
OGDHL	5.655516092721
SPINT2	11.0222553690354
CASK	6.79664041778833
GIT2	4.6592926951211
CLDN18	3.47302009434455
RNF128	2.97674197067976
NCAPG	5.90439188698753
ABHD6	4.20093885396984
ATP6V0E1	7.08712223493136
C14orf161	2.84591590685955
UTP11L	7.23173930887413
GCNT1	4.7009607579321
DUSP9	3.30222780189634
TM4SF5	3.65075737745407
SUCLA2	6.32584123583545
NANS	6.97113347807301
OLFML1	5.06528529930254
ATP10B	3.15712886295260
SCNM1	6.67155953063426
NPAS3	4.32012844712528
AMD1	7.53396416003168
GGA2	4.42907708781703
PRKCA	3.97736780122816
TRIB2	6.87186360587715
SDCCAG3	5.71768740376963
TTC1	6.81531928096182
GHSR	2.96580779518682
ATP8B1	5.72183932952014
HIPK1	6.7697500884382
C1orf78	4.94929721448603
CLN3	4.68880361608678
STX4	5.69898173298148
WAPAL	5.70274065062249
TUBB1	3.27651832712745
SCN5A	3.90909991205104
ZNF192	2.77559772293003
SEC22A	4.17610373839117
DPY19L1	5.25878425031312
C11orf9	3.68305071504887
GRIA2	3.90733850647926
VDAC2	9.61382104483905
C8orf44	3.86381649256054
ZPBP	3.27106401750797
NUSAP1	8.60731134790739
LANCL1	5.89473377552036
FGF23	3.76611293732475
PCNT	5.15712516129763
BCKDHB	4.78649488357291
IFNA8	3.40966168021697
BET1	6.87867698817426
SPRR1B	3.25926944074116
FLRT1	3.49075651577346
HDAC6	4.35477183290452
SNX17	7.54762532055785
N4BP3	3.45559035818042
PLSCR3	6.6034863328196
TTC30A	5.29341874463435
CRISP1	3.07556108167278
KRT32	3.29514744107555
GHRH	3.22360124762347
IL11RA	4.26853343390739
GDF3	3.11701587947684
RPS6KB1	4.85234719664743
POLR3B	5.57864345415331
TOP1	7.95240435926897
DNAJC10	5.83664580845465
CRCT1	2.97913548715223
ADIPOQ	4.20052613693299
MPST	5.33235375783414
DPM2	5.82386350951971
FAM38B	4.01073553056232
RIT2	2.85859554207430
SLC18A1	3.32452736790913
RPS17	11.6977639399557
ABCA3	4.92601542190571
CD44	5.32583259136282
FARP1	5.84397451575584
KCNMA1	4.74960104398227
PAX7	3.14369771787980
TUBD1	4.50191527856848
NARG2	5.43596421428154
GNL3	8.22095378190229
BTG2	4.45325669083624
ITGA5	5.32196895738651
NDUFS6	8.57702145798221
MEFV	3.47859744818161
TUT1	3.82660327825624
ERAL1	5.03667820591537
ECHS1	9.24537020157002
NMBR	3.39249496346696
VPS4A	6.16766299484871
ABCB7	6.61872244737738
CYP11A1	3.12590703076053
PFKP	7.58072321203308
C9orf91	4.60907726260720
ABCC6	3.43666643383229
LRRC41	6.28172886533853
ATP5F1	10.5729068492406
GFOD2	4.36657475022827
MOSC1	6.09668829541737
NCF4	4.14236262827888
HYMAI	3.54263351063066
SLC25A3	11.2449341569285
NAGPA	4.20013126662334
MTHFD2L	6.51144575507462
ZNF646	3.81968424941237
RAB1B	7.07040220196382
IFT122	7.27135630343461
GALNT3	7.40443477114625
LDB3	3.46873639115595
GARNL1	4.40289300768774
ALDOAP2	2.94147697909480
LRRC6	5.24364905414540
NTRK1	3.17717846886704
ARTS-1	4.02094993713749
UBAC1	6.93190729238681
SLC6A11	3.32496197865864
NAP1L2	3.30186748581735
EPB41L4B	6.67846506836871
RPL19	10.6797205128967
CNGB1	3.1982317449506
LOC643641	4.60037358282334
FAM134B	3.65021974667344
WISP2	3.20864442997543
NTSR1	3.25980704119142
HS3ST3A1	5.51765917706771
GPSM2	5.99109197272835
PRKCG	3.34026412862262
CHORDC1	6.27955659935123
MON1B	4.3060651671144
TRIB3	6.04564802616762
SLC2A5	3.72102761606641
C2orf49	4.64586563837205
DDX5	10.1299467369350
ZNF446	4.28563405048695
MLF1IP	7.91257745587175
SLC26A1	3.15291656521467
RGN	4.05938176204136
COL4A5	6.26305868384706
CCNB1	8.54065047924469
CCDC28B	3.83773725210405
RP11-35N6.1	3.39757541250292
KCNK3	4.36236311208324
ZFP161	4.7296538286653
FGR	3.84927384751263
COX15	5.43421639666613
EPN2	4.23849410375409
AQP9	3.81228328119585
XK	5.98017941984997
SLC15A2	5.27355232466477
MREG	6.74232352072168
HEPH	5.7753294615851
THRAP3	4.33716440558332
MET	3.78243998541557
PDLIM2	5.15175037720333
ING3	6.02474283717907
PHYHIP	3.70451824457898
CCT8L2	3.33099973505365
ADAM7	3.24178695740659
COPS7A	7.40890771751226
WSCD1	3.78744737013437
SLC12A8	7.39653383889067
RNF185	3.3828038193036
TNS3	9.54985785933746
IGSF3	4.85834142573658
SRPK1	6.24936146175018
MED13L	6.25265070840469
LOC93432	2.98310842462346
C7orf44	6.09514184965909
PTCD3	6.7169541275769
RPL7A	12.1191029203531
TEAD1	5.95518800977763
ARL6IP1	10.3429546793672
CTAGE5	4.49663584736538
SLC25A14	5.75641552926451
LEP	3.23608574403523
PCDH21	4.26784795763245
CACNG5	3.20173626946472
ECH1	9.09781016056998
MAPKAPK2	4.96725572753031
ATXN10	7.74613119463274
LHFPL2	6.7602492960366
CCL22	4.28797919710209
ACTR8	4.57355889855882
PTPN22	3.21423669648468
CYP2F1	3.06310043688516
ITGA3	5.0657898377169
RABGGTA	4.57831890129363
KIAA1033	6.60652189936572
ZNF510	4.26999754823707
SLC26A10	3.36647736969230
STX8	6.62999721223398
RUNX3	6.97968126950756
EFNB1	4.14945517485184
EIF4G3	6.85461941113373
ACSM3	3.25990887824682
C5AR1	4.56179380916564
SIGLEC8	3.41650544105303
ASCC3L1	9.94481364921537
ZNF623	6.14162696015224
A2M	8.34414945804947
NOL8	6.56375836523617
GRPEL1	7.46530096956554
LMNB2	4.767595790566
ROCK2	4.75292449494912
SNX16	3.65314356380252
Magmas	4.70608292720322
ANXA3	5.44700526126284
C11orf2	6.7020589386173
VKORC1	6.89079872546569
TRPM6	3.15958204979535
KIAA1609	4.30102974842605
FOXK2	4.72538685422023
FEV	3.49684024913359
EED	5.90000322256274
RNF32	2.94856783713996
PDCD5	6.56971436564363
SLC8A1	3.34427450359008
HES1	5.33156156003484
DGUOK	7.44778421682791
CLDN16	4.48886395497928
CLC	3.33503481902216
ISL1	3.95911677738233
C1QTNF3	7.33410726014227
GAGE1	2.89305632605914
KIAA0528	8.6969936242619
VGLL3	3.23238623172516
MANEA	4.71807251213775
C1orf61	3.24867520884527
SUPT4H1	7.10427048897224
CD1A	3.4153817674665
ASAHL	5.64662155036681
TRAF5	6.25129747579783
RAPGEF6	4.79238272122636
WHSC1	6.25586276252556
NEIL1	3.65892326763188
KIAA0020	6.24825420728115
C16orf45	5.28607602181016
GFPT2	4.86281752353563
RBM10	6.02726163335782
MRS2L	5.05029922156752
DNAH17	3.32026909104012
STARD5	3.64500199213928
C19orf10	6.02926127364762
SIP1	4.90906172113289
DNAJC15	7.13038784275801
C1orf160	6.17750059508602
SLFN12	3.9440382887887
STAU2	5.37874491869988
FAM98A	7.61962188904632
EXOC3	5.23304091277094
RAD23B	8.9186110573999
HIST3H3	3.70042617113637
NCOR2	4.35404473514205
TNFRSF9	3.21470197633924
KLK8	7.96475763706687
NOL1	5.96673998245422
ALX1	3.68106304165944
CCNE1	6.86906042524542
PKDREJ	3.46488172903794
TIAL1	5.46126422702523
WHSC1L1	3.71660325752239
HIST1H1E	3.69171753895113
SMUG1	4.91616721560704
TM4SF4	3.58749083668548
NPY6R	3.25210451337188
UFM1	7.85176962558233
AP3M2	5.61787657491827
USP14	8.3056491763944
CORO2A	6.97780737156793
ETNK2	3.97073478135271
APOE	5.84545358417951
ANGPT4	3.71750134799466
DSTN	10.7506638523712
SFRS14	4.95412316597564
FRS2	3.35972623960051
NR2E3	3.90967421084245
ST8SIA4	3.8581871698018
GMPR	5.35537704220315
TUBB2C	9.71688768542854
LOC730092	3.64738365452375
ORM1	2.96979138631415
HSPD1	10.6919755103127
C5orf13	7.66830082476603
F2RL1	4.01061705460552
PLEKHA9	4.50862548156031
ZNF232	5.1505682168057
SLC6A7	3.50769654249539
ADH5	6.76167012224308
SHBG	3.49635680500059
DSCR6	4.64597313191657
CROCCL2	3.43667570973976
CDIPT	8.05432178530437
SLC16A5	4.36452263327542
TUBB	10.0896814507172
GAS2L1	4.57802342329761
TOR3A	6.04367198676022
PREP	5.53113452807649
RFX3	3.7266721903034
CHMP1B	8.10517303693452
COPS4	7.09041597591975
MYH6	2.90969453419404
BCHE	4.43502136815851
MAP3K13	3.50478153493579
LCMT1	6.8973119501166
EIF1AX	8.76989694929004
SLC24A5	3.10625844926071
BCL2	3.74401000988488
HBZ	3.50494442890504
HCRTR2	3.45258952205666
TJAP1	4.76057184485991
MAPBPIP	6.8171082812673
TMEM156	3.18437915324409
MYO15B	3.71576639202721
ZNF239	4.8695157163287
KIAA1324	3.65153219057422
PLCL2	4.61716341609869
C4orf29	3.46869314309123
SNX19	5.93580386989875
NAALADL1	3.08780563276219
DUSP5	4.30030116483204
GKN1	3.69299704114848
PXDN	8.01802541660737
FCN1	3.59212622234766
SLMO1	3.9937840740891
TNXB	3.92059228367218
C1QL1	3.38283784944789
BIRC7	3.71865714078788
A4GALT	4.708900852504
TIMM22	4.97171447950582
ABHD9	3.14678928219293
TOMM34	6.77293953421405
ZNF35	3.96727683906063
LIMD1	4.38922484347
CARD8	4.33784943915813
KIAA0286	5.47650741577688
CD6	3.725181501957
RSRC1	6.43145947416683
TOX3	4.50385472554616
C16orf35	4.13663931793332
CRHBP	3.25292380055934
PTRF	6.31045039056406
FBXO24	3.04842783677568
CHST11	5.77264349704954
THRB	3.5613206959353
RNF39	3.43920593133694
MYBPC1	3.22703329600951
PSMD11	7.93974769283251
ALAD	4.9577908153948
AQP2	3.47697828002338
EN1	3.03497925864339
GSTM4	3.57766335368911
ZNF187	4.4722570049695
CDC42BPA	6.52057719994557
F7	3.21727882617811
CNOT1	6.10513929950944
SLC13A4	3.5292325059051
ZBTB11	6.66071582729996
B3GALT5	2.77868135394087
LUC7L2	6.68078959335986
SPTBN1	4.52771311285973
EXOC2	4.11324776471206
LSM4	7.15361171313432
IRS1	5.81261584932718
TMEM1	4.63325734246492
MRPL34	6.27709027375806
SAMM50	7.57855178515887
CDC42EP3	5.70779544450749
HSF2	4.75335071325907
SRP72	6.88448310420369
MFN2	5.93137063602095
TSPAN7	4.70288604083589
SGK269	4.09572473733977
NUCB1	5.80412077759864
RHOH	3.3144672156692
MTX1	6.78790664338996
CENTA1	4.55871427831223
ATR	6.40614491644564
IGLV3-25	4.46835183557871
DDX49	5.35744448209173
TACR1	3.48966314307751
SFRS5	6.66021269417816
THAP1	4.96628593549354
RHBDF1	5.63858550049965
RASIP1	3.57156020536088
DPYD	7.14743180044671
MYO5C	7.62096972143911
DOHH	3.34405000997994
POF1B	3.53309739544183
MAPK10	3.51223458456348
ZNF552	4.48998156778918
USP32	4.8400943502593
MED27	7.75213703235116
NCAM1	3.54259419313689
LOC171220	4.88595493062949
PRDX4	10.4927739567437
AGT	4.12841210915686
SLC22A14	3.27490006179621
DAPP1	5.17552488128737
PILRA	3.98446470220844
ATF7	3.50944025941828
ABCF2	4.90371464162325
KIAA0748	3.16375162288950
C17orf85	4.32721861269752
TKTL1	3.1141621945652
FGF1	3.83560606111023
IL6R	3.93177161436222
CHRNB2	3.48428856560476
COL7A1	4.21808145768268
NFIL3	7.52456275724578
LRRC48	3.39921493813347
TM6SF1	3.98779068506159
SPG20	5.63771505195665
COX10	4.51810203066689
DNAJA3	6.55498165048467
ECEL1	3.85940767431135
GCA	6.0965158707888
GLG1	8.72054821737514
CIITA	3.85670866405993
CLDN6	3.28818470031796
EPHA4	5.06374117044921
FANCC	3.9905830357509
MUTYH	5.64327215607982
L2HGDH	3.52239798661613
GPATCH2	3.95318394277916
PSG3	3.20474873601233
ZNF227	3.64791784290618
MRPL15	8.17395217749813
NQO2	5.27052959823151
C21orf59	7.31875283034861
ZBTB20	6.17549244502012
NEU1	5.69617884608304
QRICH1	7.22146130168302
C2orf34	3.46045064674022
UBE2L6	9.41516845812348
HP1BP3	6.66456837559767
MED14	5.00062863159351
TSN	6.63644252522936
TPBG	8.39198324635685
SPRY2	5.24154797108437
LZTFL1	6.60648338138331
OSR2	4.92335895276467
KLHL7	3.89778324381614
XPC	6.18009110971408
GMFB	6.93035619622181
PBEF1	7.56344906661048
CCR3	2.92268620009230
AGTPBP1	5.12884173042837
TMEM8	5.03939166404027
PCSK6	3.52463018589646
STAT5A	4.13117040685144
FAM18B	6.59980106686435
PTPN2	6.16701441406044
SF3A3	6.7639708194989
EFCBP2	3.69534512708915
HCFC1	5.38435269640901
NFYA	3.64057990401924
PBLD	4.87025718673087
PIGF	5.71791567888927
AHNAK	7.36568313945293
ACTR5	4.2842053583043
KIF14	5.26315699559154
PTGER1	3.78519611269682
NOS2A	3.02462905650762
TENC1	4.83364282414414
YIPF2	4.37119902006342
ETV2	3.7048378798356
KIAA1012	8.61161370052178
C17orf53	3.53031655261714
AHR	7.50319599435553
PTPRH	3.35170221397676
ATP10A	4.18721160108062
ATP6V1C1	5.62988496520643
DPH4	6.1259626658995
TAS2R3	3.18927622111503
C5orf5	6.11143817870289
KCNA4	3.62291646716301
COQ10B	6.55890201652044
NMNAT2	3.96124168562104
PSMF1	6.90901940771208
SORBS2	4.24048798314115
NFE2L2	8.87951902964255
SH3PXD2A	4.00385190815098
NRF1	4.0083651867954
SPINK5	3.77167926919003
SH2D2A	4.15216784341733
PRDM12	3.2155981694286
RBBP6	6.37366769228283
OPA3	3.57496637092408
PAQR4	5.02483649239525
IFI27	11.8126791030208
SKAP2	6.30009779947923
TJP3	4.54268097356501
C9orf61	4.87829157040394
MT1G	10.9037117919075
HS1BP3	5.01944990116238
IDS	5.15831151803098
PARG	5.11707915310254
OR2B2	3.09959582036288
DYRK4	5.9263281214189
MICALL1	4.69523508946225
GALR2	3.01899084481423
CHRM4	3.4879079744725
RIC3	2.94378340842582
GPBP1L1	7.68827923361507
ART1	3.37764054602659
TBX21	3.03557236435104
DUS4L	4.44804507796582
KCNJ6	3.22956227106187
TNFAIP6	5.22147634750958
CCT4	10.2710932345135
RTEL1	3.63252811889869
CASP5	3.70086331536396
CHMP6	4.40329918214215
BRD4	5.5406552084907
NDUFA13	8.85380134269886
CYP19A1	3.19825138213767
CD151	7.00085759451808
DOK4	4.01841737074714
FAM26B	6.39186305496904
ARFRP1	4.24458435531980
MRPL41	3.19756902056245
CRYBA1	3.16128399114172
HRH2	3.68982462248161
KIF25	3.55118816751196
MTMR6	5.60291154067277
SCAMP3	6.56150961024345
MTG1	5.22887299012965
UBTD1	3.77236119354494
SOX9	8.555159691856
CRABP1	10.2500403022327
FLJ33790	3.35195637863119
FAU	10.519302588538
DTNB	4.42470221037241
CARD9	4.72734341201750
PACSIN3	4.33118894824042
OMD	5.0499731503677
HOXB8	3.19719989203585
NSBP1	3.22152354908439
SLC4A5	3.40306365910817
FBXO46	4.72990873490157
UGCGL2	5.15967720220876
SVIL	6.59551496419176
OAS1	8.03205262330364
PHB2	10.5415471035415
NDRG2	3.9167439923222
ERMAP	5.22433015012323
GRIP1	3.43120044342705
APBA2	4.67733070599691
TCF21	4.06694533810091
JPH2	3.19193001187787
DLST	6.021448360145
SLA	5.1473338182095
AMELX	2.87028296524044
WNT6	3.58458489206193
ATP2B2	3.86150685830871
CPVL	5.91587919652703
RGS20	2.78603406347242
TRAM2	6.06701248798769
ZNRF4	4.58707221642644
ZNF419	4.66178038068063
LXN	7.79503935618978
TLK1	4.65051647088803
UPK3B	3.89332662311004
MTMR12	3.94263065466989
KLHL21	6.58651867739276
ZNF384	5.2965292164367
PI15	3.17380475340027
RER1	6.74364408983515
ELAVL2	3.25522858950844
KLF2	5.71407705000479
RPN1	8.74017088317294
PMVK	5.74899362171076
EIF3D	8.71982391264468
SIX2	3.42383287131244
HPS1	4.0240662766107
RNF7	6.5588848549003
TFE3	5.73599721329036
C11orf17	4.72621961478795
SNRPC	7.06456006553493
KCTD13	3.56921903796635
DLGAP1	3.15467227004831
PGLYRP1	3.81635079577488
IL8	5.94545973265024
IRF7	6.3221156125828
SERPINB13	2.97235686974248
SET	10.4904842908007
NAB2	4.57094522641361
